U-238(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
173.256 20.2438
173.260 16.9430
173.264 14.7342
173.268 13.2220
173.276 11.3839
173.284 10.3806
173.292 9.76689
173.300 9.37112
173.315 8.91213
173.331 8.66323
173.347 8.51444
173.379 8.34963
173.411 8.26335
173.443 8.21070
173.507 8.14815
173.634 8.08039
173.762 8.03423
174.272 7.88397
175.293 7.58777
177.335 6.91070
179.376 6.06286
181.418 4.95794
182.439 4.27359
183.459 3.48458
184.480 2.60219
185.501 1.73708
186.011 1.44082
186.267 1.38750
186.394 1.39978
186.522 1.44683
186.649 1.53740
186.777 1.68258
186.905 1.89650
186.968 2.03474
187.032 2.19737
187.160 2.60883
187.287 3.16188
187.415 3.89766
187.543 4.87146
187.670 6.15865
187.798 7.86366
187.925 10.1338
188.053 13.1815
188.181 17.3201
188.308 23.0257
188.436 31.0455
188.563 42.5997
188.691 59.7778
188.819 86.3769
188.946 129.829
189.074 206.168
189.138 267.177
189.201 354.832
189.265 486.020
189.329 692.698
189.393 1040.31
189.457 1675.92
189.488 2199.26
189.520 2961.54
189.552 4094.33
189.584 5768.52
189.632 9451.94
189.680 12148.1
189.729 10023.9
189.777 6441.57
189.817 4409.33
189.856 3125.90
189.896 2306.35
189.936 1767.18
190.015 1133.23
190.094 793.528
190.174 591.402
190.253 461.409
190.411 309.451
190.570 226.666
190.729 176.233
190.887 142.992
191.046 119.787
191.363 90.0084
191.680 72.0925
191.997 60.3098
192.314 52.0599
192.949 41.3810
193.583 34.8406
194.217 30.4553
194.534 28.7809
194.693 28.0944
194.733 27.9777
194.772 27.9626
194.792 28.0710
194.812 28.4341
194.822 28.8706
194.832 29.7566
194.837 30.5625
194.842 31.8063
194.847 33.8847
194.851 37.2517
194.857 43.2438
194.863 47.1360
194.869 43.0851
194.874 37.1550
194.880 33.6395
194.885 31.5608
194.890 30.2786
194.895 29.4512
194.905 28.4948
194.915 27.9820
194.935 27.4582
194.955 27.1848
194.995 26.8649
195.035 26.6446
195.195 25.9711
195.515 24.8495
196.156 22.9974
197.437 20.2664
198.719 18.2942
200.000 16.7368
200.376 16.3449
200.470 16.2648
200.565 16.2217
200.612 16.2472
200.635 16.2941
200.659 16.3933
200.682 16.6110
200.694 16.8186
200.706 17.1621
200.717 17.7914
200.729 19.0728
200.735 20.2758
200.741 22.2661
200.747 25.7662
200.753 31.9688
200.758 41.6643
200.764 47.9703
200.770 41.4751
200.776 31.9460
200.780 26.7393
200.785 23.4608
200.789 21.3810
200.794 20.0396
200.803 18.4479
200.812 17.6000
200.821 17.0944
200.830 16.7750
200.849 16.4017
200.867 16.1954
200.885 16.0670
200.922 15.9118
200.995 15.7456
201.068 15.6368
201.359 15.3041
201.943 14.7037
202.527 14.1091
202.819 13.8227
202.892 13.7648
202.965 13.7398
203.001 13.7694
203.038 13.9046
203.056 14.0950
203.074 14.5488
203.083 15.0338
203.092 15.9592
203.097 16.7666
203.102 17.9692
203.106 19.9040
203.111 22.8973
203.116 28.5798
203.122 32.2738
203.128 28.4633
203.134 22.8729
203.139 19.4629
203.144 17.4901
203.149 16.2804
203.155 15.5316
203.165 14.6807
203.176 14.2464
203.196 13.8288
203.217 13.6357
203.259 13.4497
203.301 13.3490
203.385 13.2134
203.468 13.1031
203.803 12.6949
204.472 11.8259
205.142 10.7999
205.811 9.51719
206.146 8.73543
206.481 7.83277
206.815 6.80193
207.150 5.70936
207.317 5.23709
207.485 4.98468
207.652 5.32077
207.694 5.58823
207.736 5.97262
207.778 6.50967
207.819 7.24675
207.861 8.25136
207.882 8.87878
207.903 9.60865
207.924 10.4624
207.945 11.4526
207.987 13.9575
208.029 17.4066
208.070 22.1935
208.112 28.9664
208.154 38.7679
208.196 53.4177
208.238 76.0575
208.280 112.925
208.321 177.198
208.342 228.375
208.363 300.901
208.384 408.001
208.405 573.567
208.426 844.512
208.447 1320.04
208.468 2223.39
208.478 2977.10
208.489 4032.33
208.507 6684.84
208.525 8634.82
208.543 7129.39
208.561 4605.86
208.574 3370.02
208.586 2526.88
208.599 1944.39
208.611 1540.51
208.636 1034.42
208.660 747.606
208.685 569.270
208.709 451.813
208.759 310.329
208.808 231.175
208.857 182.246
208.907 149.602
208.956 126.593
209.055 96.7839
209.153 78.6957
209.252 66.7148
209.351 58.2935
209.548 47.3407
209.745 40.6099
209.943 36.0904
210.140 32.8601
210.534 28.5650
210.929 25.8434
211.324 23.9625
211.718 22.5813
212.113 21.5201
212.507 20.6763
212.902 19.9868
213.296 19.4110
214.086 18.5009
214.480 18.1472
214.579 18.0790
214.678 18.0442
214.727 18.0676
214.752 18.1087
214.776 18.1948
214.801 18.3841
214.813 18.5633
214.825 18.8632
214.838 19.4167
214.844 19.8795
214.850 20.5603
214.856 21.6502
214.862 23.4456
214.869 26.7147
214.875 32.6862
214.881 41.6823
214.886 47.5338
214.892 41.5088
214.898 32.6691
214.904 26.3417
214.911 23.1123
214.917 21.3474
214.924 20.3067
214.930 19.6496
214.937 19.2106
214.950 18.6801
214.963 18.3833
214.976 18.1993
215.002 17.9884
215.054 17.7967
215.106 17.6998
215.210 17.5800
215.314 17.4902
215.730 17.1980
216.562 16.7155
217.395 16.3129
217.811 16.1402
217.915 16.1047
218.019 16.0834
218.071 16.0904
218.123 16.1431
218.149 16.2249
218.175 16.4371
218.188 16.6836
218.201 17.2041
218.207 17.7036
218.214 18.5552
218.220 20.1196
218.227 23.1281
218.233 27.4619
218.238 30.2825
218.244 27.3783
218.250 23.1198
218.255 20.5251
218.260 19.0257
218.266 18.1076
218.271 17.5401
218.281 16.8975
218.292 16.5695
218.313 16.2617
218.334 16.1253
218.376 16.0037
218.417 15.9465
218.501 15.8834
218.585 15.8404
218.920 15.7070
219.591 15.4764
220.932 15.0705
223.614 14.3891
226.297 13.7869
227.638 13.4861
228.308 13.3305
228.644 13.2524
228.811 13.2208
228.895 13.2323
228.937 13.3162
228.958 13.5236
228.968 13.8491
228.974 14.1799
228.979 14.7397
228.985 15.6907
228.990 16.3095
228.996 15.6704
229.002 14.7341
229.010 13.9584
229.018 13.6135
229.035 13.3519
229.067 13.2129
229.133 13.1480
229.263 13.0997
229.525 13.0275
230.048 12.8841
231.095 12.5657
232.141 12.1785
233.187 11.6714
233.711 11.3434
234.234 10.9373
234.757 10.4153
235.280 9.71438
235.542 9.26565
235.803 8.72877
236.065 8.08805
236.326 7.35654
236.457 6.99568
236.588 6.71647
236.719 6.69979
236.850 7.45614
236.915 8.54250
236.948 9.42733
236.980 10.6609
236.997 11.4541
237.013 12.3891
237.030 13.5080
237.046 14.8352
237.062 16.4356
237.079 18.3511
237.095 20.6853
237.111 23.5137
237.128 27.0097
237.144 31.3156
237.160 36.7388
237.177 43.5648
237.193 52.3811
237.209 63.8075
237.226 79.0812
237.242 99.6960
237.258 128.620
237.275 170.013
237.291 232.414
237.307 330.047
237.324 494.774
237.340 791.952
237.348 1035.98
237.356 1383.61
237.365 1900.39
237.373 2647.87
237.386 4384.51
237.399 5667.24
237.411 4689.90
237.424 3035.12
237.435 2103.41
237.445 1506.92
237.456 1123.26
237.466 868.146
237.487 565.917
237.508 402.334
237.528 304.235
237.549 240.735
237.591 165.898
237.632 124.783
237.674 99.5380
237.716 82.7844
237.757 71.0351
237.840 55.8114
237.923 46.5746
238.007 40.4469
238.090 36.1324
238.256 30.5011
238.422 27.0293
238.589 24.6903
238.755 23.0141
239.088 20.7793
239.420 19.3613
239.753 18.3811
240.086 17.6625
240.751 16.6754
241.416 16.0264
241.749 15.7800
242.081 15.5781
242.248 15.5006
242.331 15.4741
242.414 15.4653
242.497 15.4977
242.539 15.5505
242.580 15.6610
242.622 15.9090
242.643 16.1528
242.664 16.5785
242.684 17.4104
242.695 18.1550
242.705 19.3548
242.716 21.4567
242.726 25.5889
242.731 29.2778
242.736 35.1156
242.742 44.7834
242.747 60.6520
242.753 87.9342
242.758 106.127
242.764 87.9316
242.770 60.6447
242.775 43.8339
242.781 34.2696
242.786 28.4945
242.792 24.9599
242.803 21.0029
242.813 19.0228
242.824 17.8836
242.835 17.1823
242.857 16.3882
242.879 15.9722
242.900 15.7275
242.944 15.4600
242.987 15.3192
243.031 15.2322
243.117 15.1255
243.204 15.0563
243.291 15.0030
243.465 14.9172
243.812 14.7791
244.160 14.6609
245.549 14.2845
246.939 13.9992
248.328 13.7676
251.108 13.3973
252.497 13.2417
252.845 13.2064
253.192 13.1759
253.366 13.1664
253.540 13.1728
253.626 13.1971
253.713 13.2783
253.757 13.3923
253.778 13.5021
253.800 13.6929
253.822 14.0652
253.833 14.4010
253.844 14.9394
253.854 15.8987
253.865 17.7902
253.871 19.5373
253.876 22.2979
253.882 26.9543
253.887 34.9741
253.893 48.1800
253.898 56.7637
253.904 47.9371
253.910 34.9727
253.916 25.7865
253.923 21.0009
253.929 18.3907
253.936 16.8743
253.942 15.9021
253.949 15.2558
253.962 14.4856
253.975 14.0572
253.988 13.7988
254.013 13.5133
254.039 13.3666
254.065 13.2813
254.117 13.1896
254.220 13.1138
254.324 13.0795
254.531 13.0410
254.738 13.0140
255.566 12.9260
256.394 12.8452
256.808 12.8103
257.015 12.8115
257.067 12.8272
257.118 12.8766
257.144 12.9424
257.170 13.1049
257.183 13.2914
257.196 13.6794
257.203 14.0532
257.209 14.6784
257.216 15.8403
257.222 18.0269
257.228 21.2093
257.233 23.2802
257.239 21.1502
257.245 18.0252
257.252 15.7892
257.258 14.6361
257.265 14.0116
257.271 13.6503
257.284 13.2662
257.298 13.0836
257.324 12.9202
257.350 12.8513
257.403 12.7931
257.455 12.7677
257.665 12.7264
258.085 12.6796
258.926 12.5952
260.607 12.4235
261.447 12.3336
262.287 12.2410
262.708 12.1952
263.128 12.1555
263.338 12.1459
263.443 12.1493
263.548 12.1664
263.653 12.2177
263.706 12.2746
263.758 12.3820
263.811 12.6112
263.837 12.8344
263.863 13.2239
263.889 13.9998
263.902 14.7062
263.916 15.8714
263.929 18.0101
263.935 19.8023
263.942 22.4567
263.948 26.7457
263.955 33.9345
263.962 47.3455
263.968 72.7474
263.974 109.330
263.980 133.781
263.985 109.332
263.991 72.7482
263.996 52.4873
264.001 40.1702
264.005 32.4082
264.010 27.3374
264.020 21.4184
264.029 18.3477
264.039 16.5380
264.048 15.4093
264.067 14.1210
264.086 13.4405
264.105 13.0401
264.123 12.7846
264.142 12.6122
264.180 12.3979
264.218 12.2748
264.293 12.1427
264.369 12.0739
264.444 12.0308
264.595 11.9761
264.897 11.9067
265.199 11.8507
265.803 11.7425
266.407 11.6273
267.615 11.3543
268.823 10.9866
269.427 10.7436
270.031 10.4381
270.635 10.0382
271.239 9.48783
271.541 9.12603
271.843 8.68065
272.145 8.12384
272.447 7.42678
272.598 7.02627
272.749 6.61428
272.900 6.26458
273.051 6.21743
273.126 6.52017
273.202 7.34057
273.277 9.24975
273.296 10.0298
273.315 10.9924
273.334 12.1848
273.353 13.6606
273.372 15.5185
273.391 17.8648
273.410 20.8560
273.428 24.6891
273.447 29.7207
273.466 36.4008
273.485 45.4412
273.504 57.8845
273.523 75.6904
273.542 101.960
273.561 142.461
273.579 208.099
273.598 323.907
273.608 415.784
273.617 546.972
273.627 743.191
273.636 1040.97
273.645 1511.27
273.655 2259.00
273.667 3742.19
273.673 4483.97
273.679 4842.30
273.686 4635.05
273.692 4014.82
273.704 2602.53
273.715 1713.58
273.727 1181.09
273.738 857.043
273.750 650.299
273.772 414.979
273.795 292.184
273.818 220.146
273.841 174.162
273.886 120.691
273.932 91.5041
273.977 73.6931
274.023 61.8639
274.069 53.5706
274.160 42.8286
274.251 36.2873
274.342 31.9409
274.433 28.8687
274.615 24.8532
274.797 22.3950
274.889 21.5301
274.980 20.9114
275.025 20.7718
275.071 20.9777
275.094 21.4728
275.105 21.9800
275.116 22.8516
275.128 24.4590
275.139 27.7769
275.145 30.8561
275.151 35.9034
275.156 44.6467
275.162 59.8138
275.168 84.0846
275.173 99.8177
275.179 83.5771
275.185 59.6876
275.191 43.6612
275.197 34.8682
275.203 29.8752
275.209 26.8900
275.221 23.6131
275.233 21.9737
275.244 21.0309
275.256 20.4308
275.280 19.7155
275.304 19.2968
275.328 19.0109
275.375 18.6172
275.471 18.0969
275.566 17.7089
275.756 17.0998
275.947 16.6199
276.328 15.8927
276.709 15.3620
277.471 14.6306
277.852 14.3665
278.042 14.2573
278.137 14.2272
278.185 14.2750
278.209 14.4386
278.221 14.7251
278.227 15.0471
278.232 15.6261
278.238 16.5224
278.244 17.1051
278.250 16.4998
278.255 15.6140
278.264 14.8792
278.272 14.5511
278.288 14.2985
278.321 14.1583
278.387 14.0790
278.518 14.0001
278.780 13.8751
279.305 13.6614
280.354 13.3182
281.403 13.0445
281.665 12.9853
281.927 12.9348
282.059 12.9194
282.190 12.9302
282.255 12.9698
282.321 13.1000
282.354 13.2788
282.370 13.4482
282.386 13.7364
282.403 14.2813
282.411 14.7539
282.419 15.4916
282.427 16.7269
282.436 18.9922
282.440 20.8737
282.444 23.6455
282.448 27.8285
282.452 33.9514
282.458 46.7148
282.463 55.0099
282.469 46.4800
282.475 33.9490
282.481 25.1652
282.488 20.5960
282.494 18.0642
282.500 16.5585
282.507 15.6033
282.513 14.9637
282.525 14.1916
282.538 13.7627
282.551 13.5005
282.576 13.2093
282.601 13.0585
282.626 12.9694
282.677 12.8708
282.777 12.7825
282.878 12.7362
283.080 12.6746
283.282 12.6246
284.088 12.4427
284.895 12.2579
285.298 12.1615
285.500 12.1183
285.600 12.1214
285.651 12.1989
285.676 12.4137
285.689 12.7901
285.695 13.2193
285.701 14.0297
285.707 15.2241
285.713 16.0013
285.718 15.1991
285.724 14.0236
285.729 13.3175
285.735 12.8990
285.745 12.4889
285.765 12.2151
285.807 12.0830
285.889 12.0185
286.054 11.9592
286.384 11.8560
287.043 11.6258
287.703 11.3364
288.362 10.9457
288.692 10.6886
289.022 10.3678
289.352 9.95452
289.682 9.40279
289.847 9.05462
290.011 8.64657
290.176 8.17876
290.341 7.69399
290.424 7.50111
290.506 7.43585
290.589 7.69872
290.671 8.82585
290.712 10.1421
290.754 12.5088
290.774 14.3600
290.784 15.5325
290.795 16.9152
290.805 18.5535
290.815 20.5046
290.826 22.8423
290.836 25.6619
290.846 29.0887
290.857 33.2895
290.867 38.4895
290.877 44.9990
290.887 53.2526
290.898 63.8735
290.908 77.7775
290.918 96.3496
290.929 121.754
290.939 157.507
290.949 209.577
290.960 288.632
290.970 414.891
290.980 629.056
290.990 1016.54
290.996 1327.49
291.001 1744.00
291.011 2902.47
291.016 3477.96
291.021 3756.11
291.026 3598.48
291.031 3111.11
291.041 2021.75
291.047 1514.97
291.053 1161.32
291.065 732.550
291.078 503.208
291.090 369.253
291.103 284.297
291.115 227.951
291.140 159.397
291.165 120.531
291.190 96.3826
291.239 68.6893
291.289 53.7949
291.339 44.7216
291.388 38.7084
291.438 34.4810
291.537 28.9720
291.637 25.5918
291.736 23.3231
291.835 21.7068
292.034 19.5653
292.233 18.2181
292.432 17.2949
292.630 16.6234
293.028 15.7114
293.425 15.1199
293.823 14.7058
294.021 14.5514
294.121 14.5178
294.170 14.6091
294.195 14.8991
294.208 15.4124
294.214 15.9951
294.220 17.0862
294.226 18.7143
294.231 19.7732
294.237 18.6767
294.243 17.0708
294.250 15.8968
294.256 15.3074
294.270 14.8003
294.297 14.5014
294.350 14.3542
294.457 14.2522
294.672 14.1216
295.101 13.9151
295.959 13.6076
296.817 13.3838
297.675 13.2101
299.391 12.9500
301.106 12.7559
304.538 12.4592
306.254 12.3299
307.112 12.2654
307.541 12.2344
307.755 12.2277
307.862 12.2566
307.916 12.3701
307.943 12.6631
307.956 13.1861
307.963 13.8020
307.970 15.0091
307.975 16.7109
307.981 17.8185
307.987 16.6788
307.993 15.0074
307.999 13.8118
308.006 13.2020
308.019 12.6704
308.045 12.3660
308.097 12.2390
308.202 12.1904
308.411 12.1604
308.829 12.1169
309.247 12.0701
309.665 12.0139
310.083 11.9398
310.293 11.8906
310.502 11.8278
310.606 11.7892
310.711 11.7444
310.815 11.6931
310.920 11.6385
310.972 11.6146
311.024 11.6012
311.077 11.6160
311.129 11.7072
311.155 11.8202
311.181 12.0278
311.207 12.4203
311.233 13.2084
311.259 14.9771
311.273 16.7193
311.286 19.7095
311.299 25.4226
311.305 30.2802
311.312 37.6824
311.318 49.7951
311.325 70.2549
311.331 107.666
311.335 138.180
311.338 178.893
311.341 230.573
311.344 291.281
311.350 373.853
311.356 311.355
311.362 206.323
311.368 140.603
311.373 101.454
311.379 77.2638
311.384 61.6474
311.395 43.6600
311.406 34.1649
311.417 28.5522
311.428 24.9503
311.450 20.7329
311.473 18.4169
311.495 17.0032
311.517 16.0635
311.539 15.4015
311.583 14.5409
311.627 14.0162
311.671 13.6654
311.715 13.4169
311.803 13.0894
311.891 12.8843
311.979 12.7441
312.067 12.6419
312.243 12.5025
312.420 12.4105
312.596 12.3443
312.772 12.2935
313.124 12.2186
313.477 12.1637
314.181 12.0827
315.591 11.9671
317.000 11.8733
319.819 11.7034
321.228 11.6201
321.933 11.5797
322.285 11.5662
322.462 11.5854
322.506 11.6115
322.550 11.6830
322.572 11.7729
322.594 11.9858
322.605 12.2191
322.616 12.6858
322.627 13.7951
322.632 14.9603
322.638 16.9892
322.643 20.2892
322.649 22.4372
322.655 20.2282
322.661 16.9882
322.665 15.2193
322.670 14.1063
322.679 12.9381
322.688 12.3999
322.697 12.1158
322.716 11.8441
322.734 11.7236
322.771 11.6218
322.808 11.5802
322.955 11.5294
323.249 11.4996
323.838 11.4592
325.014 11.3813
327.368 11.2137
329.722 11.0215
330.899 10.9133
331.487 10.8590
331.781 10.8454
331.855 10.8545
331.928 10.8919
331.965 10.9466
332.002 11.0914
332.020 11.2681
332.039 11.6714
332.048 12.0956
332.057 12.9019
332.062 13.5966
332.066 14.6571
332.071 16.3315
332.075 18.9204
332.081 23.8348
332.087 27.0325
332.093 23.7437
332.098 18.9185
332.103 16.0629
332.109 14.3549
332.114 13.3172
332.119 12.6684
332.129 11.9254
332.139 11.5431
332.159 11.1836
332.179 11.0275
332.220 10.8961
332.260 10.8421
332.341 10.7951
332.422 10.7720
332.746 10.7209
333.393 10.6398
334.687 10.4666
335.982 10.2660
336.629 10.1583
336.791 10.1355
336.952 10.1261
337.033 10.1399
337.114 10.2041
337.155 10.3009
337.195 10.5609
337.215 10.8849
337.226 11.1730
337.236 11.6358
337.246 12.4426
337.256 14.0170
337.261 15.4285
337.266 17.6007
337.271 21.2349
337.276 27.1564
337.282 37.4960
337.288 44.2161
337.293 37.3050
337.299 27.1532
337.304 21.0486
337.309 17.4848
337.314 15.3172
337.320 13.9388
337.330 12.3732
337.340 11.5800
337.350 11.1197
337.361 10.8350
337.381 10.5119
337.422 10.2399
337.463 10.1287
337.545 10.0325
337.627 9.98558
337.790 9.92773
337.954 9.88265
338.609 9.71451
339.920 9.32486
341.230 8.80898
342.541 8.08540
343.196 7.60121
343.851 6.99488
344.506 6.21779
345.161 5.20248
345.489 4.58409
345.817 3.89411
346.144 3.17948
346.472 2.63797
346.636 2.62627
346.718 2.76922
346.799 3.07684
346.840 3.31683
346.881 3.63118
346.922 4.03919
346.963 4.56138
347.004 5.22931
347.045 6.07721
347.086 7.15850
347.127 8.53306
347.168 10.2956
347.209 12.5570
347.250 15.4954
347.291 19.3316
347.332 24.4267
347.373 31.2622
347.414 40.6496
347.455 53.7718
347.496 72.7294
347.537 100.955
347.578 145.116
347.618 217.968
347.659 348.427
347.680 454.140
347.700 606.463
347.721 836.398
347.741 1194.03
347.762 1776.84
347.782 2727.73
347.807 4547.26
347.833 5914.42
347.858 4917.03
347.883 3193.09
347.899 2398.60
347.915 1834.60
347.947 1154.23
347.979 790.804
348.010 578.662
348.042 444.664
348.074 355.261
348.137 246.451
348.201 184.827
348.264 146.384
348.328 120.539
348.391 102.267
348.518 78.4727
348.645 63.9410
348.772 54.2887
348.899 47.4781
349.152 38.6013
349.406 33.1346
349.660 29.4618
349.914 26.8392
350.421 23.3603
350.929 21.1723
351.436 19.6945
351.563 19.4160
351.690 19.2055
351.754 19.1682
351.785 19.1961
351.817 19.2955
351.849 19.5600
351.865 19.8334
351.881 20.3108
351.896 21.2357
351.904 22.0368
351.912 23.2843
351.920 25.3927
351.928 29.1772
351.932 32.3269
351.936 36.7941
351.940 43.6094
351.944 53.4737
351.950 74.5414
351.956 88.6399
351.961 74.5228
351.967 53.4343
351.974 38.8070
351.980 31.1695
351.987 26.9904
351.993 24.5249
352.000 22.9676
352.006 21.9269
352.019 20.6763
352.032 19.9700
352.045 19.5353
352.071 19.0351
352.097 18.7596
352.123 18.5827
352.174 18.3572
352.278 18.0856
352.382 17.8887
352.589 17.5659
352.796 17.2876
353.211 16.8080
353.418 16.5982
353.522 16.5200
353.573 16.5762
353.599 16.8636
353.612 17.4480
353.619 18.1661
353.625 19.5777
353.631 21.7451
353.637 23.3703
353.642 22.2193
353.648 20.2116
353.655 18.5843
353.663 17.7719
353.677 17.0717
353.706 16.6452
353.763 16.4187
353.879 16.2547
354.109 16.0492
354.571 15.7196
355.493 15.1981
356.415 14.7945
357.337 14.4710
359.182 13.9817
361.027 13.6256
364.716 13.1307
366.560 12.9465
367.483 12.8649
