In-115(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
1623.49 0.421355
1624.15 0.319535
1624.82 0.252242
1626.15 0.171709
1627.48 0.127780
1628.81 0.102026
1630.14 0.0867404
1632.81 0.0762657
1634.14 0.0807370
1635.47 0.0959114
1636.80 0.134735
1637.46 0.175166
1638.13 0.249220
1638.46 0.311403
1638.80 0.405549
1639.13 0.557643
1639.46 0.825554
1639.63 1.04541
1639.79 1.36859
1639.96 1.87447
1640.13 2.73065
1640.29 4.36285
1640.38 5.77814
1640.46 8.00099
1640.54 11.7590
1640.62 18.7615
1640.67 24.7636
1640.71 33.5404
1640.75 47.4192
1640.79 68.3896
1640.82 87.9319
1640.85 109.456
1640.90 136.855
1640.96 109.452
1641.01 68.3842
1641.05 47.0063
1641.09 33.5363
1641.14 24.5877
1641.18 18.7584
1641.26 11.7566
1641.34 7.99910
1641.43 5.77664
1641.51 4.36166
1641.67 2.74364
1641.84 1.88189
1642.00 1.37580
1642.34 0.831735
1642.67 0.562057
1643.00 0.410477
1643.33 0.317279
1643.66 0.256730
1644.32 0.189666
1644.99 0.170921
1645.32 0.186851
1645.65 0.252779
1645.81 0.342736
1645.98 0.557731
1646.06 0.794577
1646.15 1.26567
1646.19 1.69700
1646.23 2.36984
1646.27 3.49162
1646.31 5.39643
1646.36 8.58586
1646.40 10.7138
1646.45 8.58440
1646.49 5.39335
1646.52 3.82459
1646.55 2.78492
1646.62 1.63904
1646.68 1.06766
1646.74 0.759158
1646.87 0.451249
1647.00 0.310741
1647.25 0.189709
1647.51 0.139881
1648.01 0.0986340
1648.52 0.0817367
1649.54 0.0680989
1650.55 0.0643832
1651.57 0.0666607
1652.58 0.0782250
1653.09 0.0935962
1653.60 0.132555
1653.85 0.181108
1654.10 0.300459
1654.23 0.440100
1654.36 0.747528
1654.42 1.06288
1654.48 1.62975
1654.55 2.78150
1654.58 3.82683
1654.61 5.34276
1654.66 8.50207
1654.70 10.6064
1654.75 8.50305
1654.79 5.34456
1654.83 3.67345
1654.86 2.60813
1654.93 1.47398
1655.00 0.944700
1655.07 0.663506
1655.21 0.394069
1655.35 0.275346
1655.63 0.178036
1655.91 0.141917
1656.47 0.120053
1657.03 0.120075
1658.15 0.146138
1659.27 0.206516
1659.83 0.258945
1660.39 0.339145
1660.95 0.469699
1661.51 0.702464
1661.79 0.893830
1662.07 1.17889
1662.35 1.63016
1662.63 2.40633
1662.91 3.91081
1663.05 5.25515
1663.19 7.42505
1663.33 11.2429
1663.40 14.3264
1663.47 18.8152
1663.54 25.6459
1663.61 36.5788
1663.68 54.9762
1663.75 86.5801
1663.83 138.450
1663.90 172.999
1663.98 138.440
1664.05 86.5693
1664.10 63.1519
1664.15 47.2302
1664.24 28.2365
1664.34 18.4265
1664.43 12.8660
1664.53 9.45487
1664.62 7.22674
1664.81 4.60378
1665.00 3.18435
1665.19 2.33323
1665.57 1.40919
1665.95 0.945842
1666.33 0.681396
1666.71 0.516584
1667.09 0.407126
1667.85 0.275727
1668.61 0.203402
1669.37 0.160029
1670.13 0.132697
1671.65 0.104525
1673.17 0.0992789
1673.93 0.106915
1674.69 0.131498
1675.07 0.161989
1675.45 0.235307
1675.64 0.321784
1675.83 0.521748
1675.93 0.741096
1676.02 1.18722
1676.07 1.60830
1676.12 2.29248
1676.16 3.53201
1676.21 5.75862
1676.26 9.10535
1676.30 11.3268
1676.35 9.11193
1676.39 5.77166
1676.42 4.03944
1676.46 2.94572
1676.52 1.74536
1676.59 1.17008
1676.66 0.861560
1676.79 0.569952
1676.92 0.452098
1677.18 0.395737
1677.45 0.456190
1677.71 0.648395
1677.85 0.840011
1677.98 1.16858
1678.11 1.79590
1678.18 2.33554
1678.24 3.17526
1678.31 4.57466
1678.37 7.12378
1678.41 9.22724
1678.44 12.3074
1678.47 16.9231
1678.51 23.8329
1678.55 37.9640
1678.60 47.3389
1678.65 37.9622
1678.69 23.8302
1678.73 15.9336
1678.77 11.1391
1678.81 8.10720
1678.85 6.12175
1678.92 3.81625
1679.00 2.60162
1679.08 1.88449
1679.15 1.43883
1679.30 0.930873
1679.46 0.663300
1679.61 0.507763
1679.91 0.343348
1680.22 0.264188
1680.52 0.221896
1681.13 0.185454
1682.35 0.187270
1683.57 0.245581
1684.18 0.302525
1684.79 0.391939
1685.40 0.539497
1686.01 0.804490
1686.31 1.02351
1686.62 1.35063
1686.92 1.87004
1687.23 2.76292
1687.53 4.50676
1687.68 6.06700
1687.83 8.59498
1687.99 13.1082
1688.06 16.7596
1688.14 22.1088
1688.22 30.3179
1688.29 43.6097
1688.37 66.3341
1688.41 83.5240
1688.44 106.152
1688.52 170.134
1688.60 212.015
1688.68 169.258
1688.76 106.138
1688.83 68.7240
1688.90 46.4084
1688.97 32.8840
1689.04 24.4095
1689.18 14.7680
1689.31 9.82849
1689.45 6.99276
1689.59 5.22415
1689.87 3.23319
1690.15 2.19884
1690.43 1.60007
1690.71 1.22363
1690.98 0.974321
1691.54 0.688542
1692.10 0.587944
1692.37 0.625302
1692.65 0.823082
1692.79 1.09535
1692.86 1.34305
1692.93 1.73239
1693.00 2.40736
1693.07 3.65435
1693.10 4.72499
1693.14 6.33531
1693.17 8.82799
1693.21 12.5594
1693.25 19.8902
1693.30 24.7586
1693.35 19.8814
1693.39 12.5415
1693.44 7.97218
1693.48 5.38684
1693.52 3.81930
1693.57 2.86447
1693.65 1.79138
1693.74 1.24892
1693.83 0.938648
1693.91 0.744535
1694.09 0.523911
1694.44 0.332309
1694.78 0.249338
1695.48 0.172703
1696.17 0.135148
1697.56 0.0967839
1698.95 0.0780561
1700.34 0.0691702
1701.73 0.0689212
1703.12 0.0919331
1703.47 0.114814
1703.82 0.172839
1703.99 0.243782
1704.16 0.408551
1704.25 0.589361
1704.34 0.951671
1704.38 1.28705
1704.42 1.81789
1704.47 2.72009
1704.51 4.28940
1704.56 6.81890
1704.60 8.50357
1704.65 6.81975
1704.69 4.29099
1704.74 2.44218
1704.80 1.52853
1704.85 1.03940
1704.90 0.755438
1705.01 0.461554
1705.12 0.322732
1705.33 0.202200
1705.54 0.154282
1705.96 0.120656
1706.39 0.114059
1707.24 0.129166
1708.09 0.174605
1708.51 0.215480
1708.94 0.278452
1709.36 0.381719
1709.78 0.565777
1710.00 0.717902
1710.21 0.943432
1710.42 1.29989
1710.63 1.91136
1710.85 3.09925
1710.95 4.15285
1711.06 5.84581
1711.16 8.80463
1711.27 14.6108
1711.32 19.7891
1711.38 27.9801
1711.43 41.5471
1711.48 64.4071
1711.54 103.094
1711.60 128.908
1711.66 103.089
1711.72 64.4013
1711.76 44.2837
1711.81 31.3560
1711.85 23.0121
1711.90 17.4615
1711.99 10.9135
1712.08 7.41101
1712.17 5.34378
1712.26 4.02955
1712.44 2.52826
1712.62 1.73009
1712.80 1.26141
1712.98 0.960383
1713.16 0.757779
1713.51 0.508357
1713.87 0.367071
1714.23 0.279447
1714.59 0.221449
1715.31 0.152066
1716.03 0.114066
1717.46 0.0776428
1718.90 0.0655811
1720.34 0.0731754
1721.05 0.0933432
1721.77 0.153948
1722.13 0.235438
1722.31 0.313482
1722.49 0.447614
1722.67 0.710675
1722.76 0.947466
1722.85 1.32701
1722.94 2.00700
1722.98 2.56144
1723.03 3.37599
1723.07 4.63059
1723.12 6.67153
1723.16 10.1812
1723.21 16.1894
1723.25 25.8697
1723.30 32.3182
1723.35 25.8702
1723.39 16.1901
1723.44 9.59094
1723.49 6.12288
1723.54 4.17721
1723.59 3.01017
1723.64 2.25315
1723.69 1.75628
1723.79 1.15376
1723.89 0.815567
1723.98 0.611398
1724.18 0.385601
1724.38 0.269994
1724.57 0.203478
1724.97 0.134208
1725.75 0.0827748
1726.54 0.0657572
1728.11 0.0598600
1729.69 0.0717346
1731.26 0.106951
1732.05 0.143713
1732.83 0.210750
1733.23 0.266926
1733.62 0.351588
1734.01 0.488078
1734.41 0.729148
1734.60 0.926425
1734.80 1.21865
1735.00 1.67800
1735.19 2.45517
1735.39 3.94419
1735.49 5.24511
1735.59 7.30355
1735.68 10.8696
1735.78 17.5860
1735.83 23.3680
1735.88 32.1922
1735.93 46.1298
1735.98 68.3008
1736.04 109.081
1736.10 136.191
1736.16 109.077
1736.22 68.2980
1736.27 45.0748
1736.33 31.1030
1736.38 22.2603
1736.43 16.6665
1736.53 10.1932
1736.63 6.85804
1736.74 4.90489
1736.84 3.69125
1737.04 2.31043
1737.25 1.59435
1737.45 1.18087
1737.66 0.926022
1737.86 0.764651
1738.27 0.615231
1738.48 0.614375
1738.68 0.680964
1738.89 0.876053
1738.99 1.07501
1739.09 1.41138
1739.20 2.03820
1739.25 2.55738
1739.30 3.33338
1739.35 4.58387
1739.40 6.64500
1739.45 10.3309
1739.50 17.1753
1739.55 27.4395
1739.60 34.3122
1739.65 27.4308
1739.70 17.1577
1739.74 10.6003
1739.79 6.93638
1739.84 4.82636
1739.89 3.55807
1739.98 2.14463
1740.08 1.44946
1740.17 1.05209
1740.27 0.808446
1740.46 0.533072
1740.65 0.387307
1740.84 0.300265
1741.22 0.204030
1741.99 0.121639
1742.75 0.0854526
1744.27 0.0523988
1745.80 0.0371987
1747.33 0.0286826
1748.85 0.0233987
1751.90 0.0176042
1754.95 0.0152719
1758.01 0.0162005
1759.53 0.0195191
1761.06 0.0301118
1761.82 0.0449807
1762.58 0.0859058
1762.97 0.140129
1763.35 0.281100
1763.54 0.456844
1763.63 0.614934
1763.73 0.872935
1763.82 1.34107
1763.92 2.28923
1763.97 3.18320
1764.01 4.63090
1764.06 7.23854
1764.11 11.8892
1764.15 19.0515
1764.20 23.8409
1764.25 19.0519
1764.29 11.8897
1764.32 8.43792
1764.36 6.19066
1764.39 4.63133
1764.42 3.59395
1764.48 2.30423
1764.54 1.59131
1764.61 1.16129
1764.67 0.883728
1764.80 0.560722
1765.05 0.284880
1765.30 0.173814
1765.80 0.0869027
1766.31 0.0542993
1767.32 0.0299154
1768.32 0.0211920
1770.34 0.0152707
1772.35 0.0141481
1774.37 0.0156432
1776.38 0.0219766
1777.39 0.0309332
1778.40 0.0554768
1778.90 0.0881766
1779.40 0.174803
1779.65 0.285656
1779.91 0.561465
1780.03 0.885266
1780.10 1.16412
1780.16 1.59706
1780.22 2.31689
1780.28 3.62422
1780.32 4.72021
1780.35 6.26977
1780.38 8.56735
1780.41 11.9670
1780.46 19.1853
1780.50 23.8429
1780.55 19.0189
1780.59 11.9677
1780.63 8.13270
1780.66 5.70395
1780.70 4.15665
1780.73 3.16116
1780.81 1.97231
1780.88 1.33933
1780.95 0.962747
1781.02 0.727818
1781.16 0.458690
1781.45 0.232685
1781.73 0.143396
1782.30 0.0747419
1782.87 0.0497111
1784.01 0.0326086
1785.15 0.0289086
1786.29 0.0312838
1787.43 0.0420996
1788.00 0.0563484
1788.57 0.0928781
1788.86 0.138877
1789.14 0.253708
1789.28 0.391241
1789.43 0.699566
1789.50 1.02112
1789.57 1.62784
1789.60 2.15612
1789.64 2.93551
1789.68 4.19383
1789.71 6.12335
1789.76 9.76764
1789.80 12.1933
1789.85 9.76849
1789.89 6.12489
1789.92 4.51672
1789.95 3.39183
1790.00 2.07226
1790.06 1.36856
1790.11 0.973681
1790.22 0.565921
1790.33 0.375523
1790.56 0.211129
1790.78 0.145416
1791.22 0.0971562
1791.67 0.0837884
1792.55 0.0891969
1793.44 0.121366
1794.33 0.198368
1794.77 0.275544
1795.21 0.413619
1795.44 0.527755
1795.66 0.698256
1795.88 0.969089
1796.10 1.43420
1796.32 2.34420
1796.43 3.16246
1796.54 4.49198
1796.66 6.85395
1796.71 8.80105
1796.77 11.6109
1796.82 16.0215
1796.88 23.0699
1796.93 35.1380
1796.96 44.4682
1796.99 56.3134
1797.02 72.4565
1797.04 90.1992
1797.10 112.174
1797.16 89.5631
1797.21 56.3090
1797.26 38.1609
1797.30 26.9010
1797.35 19.6771
1797.39 14.8932
1797.48 9.27499
1797.57 6.28261
1797.66 4.50565
1797.74 3.39329
1797.92 2.11891
1798.10 1.44391
1798.27 1.04860
1798.45 0.795122
1798.63 0.624771
1798.98 0.415333
1799.33 0.296856
1799.68 0.223436
1800.04 0.174852
1800.74 0.116686
1801.45 0.0846898
1802.16 0.0654617
1802.86 0.0533137
1804.27 0.0410229
1805.69 0.0412274
1806.39 0.0499519
1807.10 0.0788368
1807.45 0.118548
1807.80 0.222572
1807.98 0.351738
1808.16 0.654276
1808.25 0.990384
1808.33 1.65856
1808.38 2.26815
1808.42 3.25549
1808.47 4.94452
1808.51 7.90778
1808.56 12.7120
1808.60 15.8286
1808.65 12.6008
1808.69 7.90802
1808.73 5.15094
1808.77 3.49728
1808.81 2.49008
1808.85 1.84914
1808.93 1.12580
1809.01 0.754922
1809.17 0.408967
1809.33 0.259223
1809.65 0.136240
1809.97 0.0884969
1810.61 0.0531807
1811.25 0.0431187
1811.89 0.0449437
1812.53 0.0648921
1812.85 0.0948076
1813.17 0.174032
1813.33 0.271531
1813.49 0.498204
1813.57 0.742396
1813.65 1.22096
1813.69 1.64689
1813.73 2.31886
1813.77 3.42689
1813.81 5.22166
1813.86 8.33521
1813.90 10.4068
1813.95 8.33520
1813.99 5.22151
1814.04 3.06257
1814.09 1.94226
1814.14 1.31017
1814.19 0.942877
1814.29 0.549996
1814.39 0.361880
1814.58 0.192858
1814.78 0.122233
1815.17 0.0652956
1815.57 0.0433588
1817.15 0.0200868
1820.30 0.0145279
1823.46 0.0210574
1824.24 0.0284001
1825.03 0.0479580
1825.43 0.0733648
1825.82 0.138876
1826.02 0.220219
1826.22 0.414975
1826.32 0.634975
1826.41 1.08563
1826.46 1.52133
1826.51 2.24185
1826.56 3.53929
1826.61 5.96965
1826.66 9.51866
1826.70 11.8753
1826.75 9.51924
1826.79 5.97065
1826.82 4.21871
1826.85 3.08464
1826.92 1.78452
1826.98 1.14440
1827.04 0.792709
1827.17 0.445765
1827.29 0.289421
1827.54 0.156480
1827.80 0.104527
1828.30 0.0686702
1828.80 0.0645380
1829.30 0.0813553
1829.81 0.142028
1830.06 0.223512
1830.31 0.428435
1830.43 0.670848
1830.56 1.19903
1830.62 1.73653
1830.68 2.71388
1830.72 3.53428
1830.75 4.69575
1830.78 6.42125
1830.81 8.98166
1830.86 14.4469
1830.90 17.9941
1830.95 14.3202
1830.99 8.98167
1831.04 5.23020
1831.09 3.29909
1831.14 2.23216
1831.19 1.59888
1831.29 0.929411
1831.39 0.606124
1831.59 0.318146
1831.79 0.198076
1832.19 0.101640
1832.59 0.0647934
1833.39 0.0369151
1834.20 0.0269464
1835.80 0.0206810
1837.40 0.0206118
1839.00 0.0247902
1840.60 0.0382204
1841.40 0.0563044
1842.21 0.104873
1842.61 0.168566
1843.01 0.333717
1843.21 0.540524
1843.31 0.727332
1843.41 1.03361
1843.51 1.58534
1843.56 2.04183
1843.61 2.72238
1843.66 3.79173
1843.71 5.58095
1843.76 8.78372
1843.81 14.7350
1843.85 23.5988
1843.90 29.3137
1843.95 23.3989
1843.99 14.7360
1844.04 9.22829
1844.08 6.07765
1844.13 4.23225
1844.17 3.09159
1844.22 2.34794
1844.26 1.84017
1844.35 1.21541
1844.44 0.862571
1844.53 0.644955
1844.71 0.403487
1844.89 0.278705
1845.07 0.206889
1845.43 0.131428
1846.15 0.0755106
1846.87 0.0571665
1848.30 0.0505508
1849.74 0.0616244
1850.46 0.0741301
1851.18 0.0943601
1851.90 0.128391
1852.62 0.190411
1852.98 0.242443
1853.33 0.320942
1853.69 0.447696
1854.05 0.671971
1854.23 0.855799
1854.41 1.12652
1854.59 1.55428
1854.77 2.27794
1854.95 3.66535
1855.04 4.88522
1855.13 6.79321
1855.22 10.0912
1855.31 16.3644
1855.35 21.7771
1855.40 30.0551
1855.44 43.1629
1855.49 63.4933
1855.52 81.3227
1855.54 101.729
1855.60 127.280
1855.63 119.758
1855.66 101.725
1855.71 63.4888
1855.75 44.6527
1855.79 32.4568
1855.83 24.3092
1855.87 18.7362
1855.95 11.9665
1856.03 8.23900
1856.10 5.99623
1856.18 4.55102
1856.34 2.87194
1856.49 1.97025
1856.65 1.43815
1856.96 0.864438
1857.28 0.577956
1857.59 0.415829
1857.90 0.315131
1858.21 0.248479
1858.84 0.168858
1859.46 0.125750
1860.09 0.100659
1860.71 0.0860169
1861.96 0.0768805
1863.21 0.0988047
1863.83 0.139936
1864.14 0.181928
1864.46 0.257604
1864.77 0.413389
1864.93 0.559976
1865.08 0.810226
1865.24 1.28898
1865.32 1.71057
1865.39 2.38043
1865.47 3.53189
1865.55 5.73294
1865.59 7.64223
1865.63 10.5784
1865.67 15.2632
1865.71 22.8085
1865.73 29.2687
1865.75 36.6512
1865.80 45.6319
1865.85 36.3424
1865.90 22.8069
1865.94 14.1083
1865.99 9.21043
1866.04 6.37512
1866.08 4.66631
1866.13 3.52979
1866.18 2.77147
1866.27 1.82748
1866.36 1.29482
1866.45 0.966369
1866.64 0.600340
1866.83 0.411428
1867.01 0.302523
1867.39 0.187592
1868.13 0.0997183
1868.87 0.0674644
1869.62 0.0523759
1870.36 0.0444996
1871.85 0.0384333
1873.34 0.0399222
1874.83 0.0517361
1875.58 0.0686643
1876.32 0.114065
1876.69 0.173318
1877.06 0.325892
1877.25 0.514253
1877.34 0.683893
1877.44 0.960184
1877.53 1.45307
1877.62 2.45311
1877.67 3.39048
1877.72 4.89801
1877.76 7.59050
1877.81 12.3369
1877.85 19.7783
1877.90 24.7646
1877.95 19.7790
1877.99 12.3380
1878.04 7.15280
1878.10 4.46407
1878.15 3.00131
1878.20 2.15552
1878.25 1.61133
1878.30 1.24998
1878.41 0.820734
1878.51 0.582058
1878.61 0.438831
1878.82 0.281078
1879.23 0.156377
1879.65 0.110250
1880.47 0.0787598
1881.30 0.0718338
1882.96 0.0813899
1884.61 0.113518
1885.44 0.142627
1886.27 0.187664
1887.09 0.261651
1887.92 0.394798
1888.33 0.505325
1888.75 0.671329
1889.16 0.937050
1889.57 1.39990
1889.99 2.32095
1890.20 3.16594
1890.40 4.56029
1890.61 7.12816
1890.71 9.30614
1890.82 12.5834
1890.92 17.9227
1891.02 27.1056
1891.07 34.4002
1891.13 44.4080
1891.18 58.8826
1891.23 78.8875
1891.31 126.065
1891.40 157.450
1891.49 126.054
1891.57 78.8769
1891.67 45.1025
1891.77 27.9483
1891.87 18.5957
1891.97 13.1936
1892.07 9.77759
1892.17 7.53683
1892.37 4.84525
1892.57 3.36884
1892.77 2.47563
1893.16 1.49790
1893.56 1.00385
1893.96 0.720448
1894.36 0.543167
1894.76 0.425068
1895.55 0.282754
1896.35 0.204006
1897.14 0.156525
1897.94 0.126517
1899.53 0.0962304
1901.12 0.0975787
1901.92 0.120687
1902.71 0.197113
1903.11 0.302775
1903.31 0.404636
1903.51 0.581992
1903.71 0.930932
1903.81 1.24918
1903.91 1.76510
1904.01 2.70205
1904.06 3.47719
1904.11 4.60386
1904.16 6.39914
1904.21 9.31360
1904.26 14.5682
1904.31 23.9592
1904.35 38.3835
1904.40 47.6970
1904.45 38.0626
1904.50 23.9573
1904.52 17.7488
1904.55 13.3712
1904.61 8.18417
1904.67 5.39240
1904.73 3.81407
1904.78 2.81802
1904.84 2.17396
1904.96 1.40211
1905.07 0.981409
1905.19 0.727890
1905.41 0.452055
1905.64 0.312133
1905.87 0.232149
1906.33 0.148241
1906.79 0.107388
1907.25 0.0845425
1908.17 0.0613233
1910.01 0.0460030
1911.84 0.0458545
1913.68 0.0584532
1914.60 0.0737670
1915.52 0.102943
1916.44 0.165943
1916.89 0.228016
1917.35 0.339098
1917.58 0.430999
1917.81 0.567772
1918.04 0.786290
1918.27 1.16296
1918.50 1.90411
1918.62 2.57472
1918.73 3.65934
1918.85 5.61688
1918.90 7.24517
1918.96 9.61831
1919.02 13.3880
1919.08 19.5223
1919.13 30.2861
1919.16 38.7897
1919.19 49.7818
1919.22 63.8176
1919.25 79.8302
1919.30 99.3459
1919.36 79.2559
1919.41 49.7784
1919.46 32.6492
1919.51 22.2666
1919.56 15.8909
1919.60 11.8782
1919.70 7.21020
1919.79 4.82592
1919.89 3.43528
1919.98 2.57417
1920.17 1.59864
1920.37 1.08758
1920.56 0.790225
1920.75 0.600617
1920.94 0.473672
1921.32 0.318503
1921.70 0.231531
1922.08 0.178420
1922.46 0.144235
1923.22 0.107596
1923.99 0.101467
1924.37 0.116669
1924.75 0.170806
1924.94 0.243612
1925.13 0.420300
1925.22 0.621159
1925.32 1.03050
1925.37 1.41831
1925.41 2.04910
1925.46 3.19210
1925.51 5.24658
1925.56 8.42868
1925.60 10.4988
1925.65 8.35404
1925.69 5.24509
1925.75 2.97635
1925.80 1.83591
1925.85 1.22922
1925.91 0.878331
1926.02 0.515820
1926.12 0.344151
1926.34 0.193012
1926.56 0.130171
1926.99 0.0790867
1927.42 0.0587320
1929.14 0.0354006
1930.87 0.0310592
1932.60 0.0327234
1934.32 0.0413221
1935.19 0.0508447
1936.05 0.0684217
1936.91 0.105469
1937.34 0.141640
1937.77 0.205862
1938.21 0.338002
1938.42 0.463993
1938.64 0.681246
1938.85 1.10978
1938.96 1.49872
1939.07 2.13724
1939.18 3.28964
1939.23 4.24488
1939.29 5.67149
1939.34 7.91833
1939.39 11.6891
1939.45 18.4650
1939.50 30.7936
1939.53 39.3781
1939.55 49.1725
1939.60 61.3905
1939.65 49.1713
1939.70 30.7925
1939.73 22.0538
1939.77 16.1451
1939.84 9.47801
1939.90 6.11974
1939.97 4.24637
1940.04 3.10945
1940.10 2.37243
1940.24 1.51129
1940.37 1.04612
1940.51 0.771193
1940.77 0.474303
1941.04 0.326197
1941.31 0.242929
1941.85 0.158533
1942.39 0.120985
1942.92 0.103748
1944.00 0.100093
1945.07 0.131440
1945.61 0.169632
1946.14 0.241533
1946.68 0.393643
1946.95 0.541126
1947.22 0.798628
1947.49 1.31369
1947.62 1.78576
1947.76 2.57084
1947.89 4.01536
1947.96 5.23691
1948.02 7.09846
1948.09 10.1137
1948.16 15.3837
1948.22 25.4441
1948.26 34.0205
1948.29 45.8705
1948.32 59.0954
1948.35 73.6461
1948.40 91.7137
1948.46 73.1051
1948.51 45.8675
1948.55 31.1609
1948.60 21.8514
1948.64 15.9206
1948.68 12.0153
1948.77 7.45602
1948.85 5.04183
1948.94 3.62631
1949.03 2.73051
1949.20 1.71191
1949.37 1.17251
1949.54 0.856797
1949.71 0.654438
1949.88 0.518569
1950.23 0.351803
1950.57 0.257861
1951.25 0.162287
1951.94 0.118422
1952.63 0.0965286
1954.00 0.0836735
1955.37 0.100282
1956.06 0.125080
1956.74 0.173710
1957.43 0.279158
1957.77 0.382432
1958.12 0.565535
1958.29 0.715639
1958.46 0.936463
1958.63 1.28492
1958.80 1.87273
1958.98 2.99511
1959.06 3.97731
1959.15 5.50495
1959.23 8.12730
1959.32 13.0583
1959.36 17.2620
1959.40 23.6141
1959.45 33.5155
1959.49 48.5704
1959.52 62.2801
1959.55 77.9302
1959.60 97.0176
1959.66 77.3687
1959.71 48.5671
1959.75 35.5949
1959.78 26.7831
1959.85 16.1283
1959.92 10.5752
1959.99 7.44414
1960.06 5.48099
1960.12 4.19596
1960.26 2.68805
1960.40 1.86301
1960.54 1.37088
1960.81 0.834509
1961.09 0.563935
1961.36 0.409564
1961.64 0.313503
1961.91 0.250099
1962.46 0.174390
1963.01 0.134012
1964.11 0.0998055
1965.21 0.100577
1965.76 0.115556
1966.31 0.149236
1966.86 0.226011
1967.13 0.302363
1967.40 0.437528
1967.68 0.711616
1967.82 0.965860
1967.95 1.39375
1968.09 2.20323
1968.16 2.90363
1968.23 3.97614
1968.30 5.78922
1968.37 9.04109
1968.40 11.8087
1968.43 15.7563
1968.47 21.6579
1968.50 30.4759
1968.53 39.2078
1968.55 48.7846
1968.60 61.0068
1968.65 48.7830
1968.70 30.4737
1968.75 18.4043
1968.80 11.8064
1968.85 8.07319
1968.90 5.82133
1968.95 4.37867
1969.00 3.40619
1969.11 2.23335
1969.21 1.57096
1969.31 1.16915
1969.51 0.721309
1969.71 0.492390
1969.92 0.360040
1970.32 0.220963
1970.73 0.153294
1971.14 0.115467
1971.95 0.0773068
1972.76 0.0601711
1973.57 0.0521713
1975.20 0.0502788
1976.82 0.0651956
1977.63 0.0838343
1978.45 0.119511
1979.26 0.196454
1979.66 0.272222
1980.07 0.407524
1980.27 0.518902
1980.48 0.684969
1980.68 0.948148
1980.88 1.40141
1981.08 2.28160
1981.19 3.07441
1981.29 4.34392
1981.39 6.60743
1981.49 11.0722
1981.54 15.1575
1981.59 21.7461
1981.64 32.9422
1981.67 41.1715
1981.69 51.8935
1981.72 66.5374
1981.75 83.2465
1981.80 103.597
1981.85 82.6253
1981.91 51.8901
1981.95 35.3320
1981.99 24.8167
1982.03 18.1005
1982.08 13.6696
1982.16 8.48699
1982.24 5.76233
1982.33 4.13907
1982.41 3.12168
1982.58 1.94869
1982.74 1.32789
1982.91 0.964683
1983.08 0.732953
1983.25 0.576211
1983.58 0.383570
1983.91 0.274876
1984.25 0.207264
1984.58 0.162616
1985.25 0.108960
1985.92 0.0793110
1986.59 0.0613480
1987.26 0.0498379
1988.60 0.0374038
1989.93 0.0347771
1991.27 0.0557657
1991.61 0.0793384
1991.94 0.141158
1992.11 0.217294
1992.28 0.395041
1992.36 0.589209
1992.44 0.968168
1992.53 1.86276
1992.57 2.78660
1992.61 4.31944
1992.66 6.94345
1992.70 8.64759
1992.75 6.88256
1992.79 4.31940
1992.85 2.37489
1992.90 1.44290
1992.96 0.948283
1993.02 0.671323
1993.13 0.385734
1993.24 0.253087
1993.47 0.136811
1993.69 0.0891888
1994.14 0.0514179
1994.59 0.0371881
1996.40 0.0241850
1998.20 0.0274960
1999.10 0.0338386
2000.00 0.0465988
2000.00 3.19151
2500.00 2.77839
3000.00 2.49011
3500.00 2.27673
4000.00 2.11190
5000.00 1.87265
6000.00 1.70589
7000.00 1.58169
8000.00 1.48458
10000.0 1.33995
12500.0 1.21125
15000.0 1.11521
17000.0 1.05358
20000.0 0.977026
25000.0 0.877095
30000.0 0.800566
35000.0 0.737732
40000.0 0.685408
50000.0 0.605145
60000.0 0.544941
70000.0 0.498292
80000.0 0.460936
99999.9 0.405220
100000 0.407320
150000 0.328515
200000 0.288958
250000 0.266571
300000 0.253076
339151 0.246390
339151 0.246390
379364 0.242729
419576 0.239483
500000 0.233937
602241 0.234410
671380 0.233755
700000 0.233504
800000 0.237417
835672 0.239381
871584 0.240657
900000 0.241873
941795 0.244107
949462 0.242138
1.00000E+06 0.236402
1.08746E+06 0.234689
1.08746E+06 0.234689
1.14244E+06 0.234662
1.14244E+06 0.234662
1.25000E+06 0.216947
1.30183E+06 0.214844
1.43045E+06 0.197749
1.46142E+06 0.193734
1.47534E+06 0.191067
1.49884E+06 0.187368
1.49884E+06 0.187366
1.50000E+06 0.186878
1.51317E+06 0.184407
1.63159E+06 0.166975
1.75000E+06 0.152247
1.87500E+06 0.138015
2.00000E+06 0.125909
2.05619E+06 0.120586
2.11237E+06 0.115622
2.16856E+06 0.110986
2.22475E+06 0.106647
2.28093E+06 0.102579
2.33712E+06 0.0987599
2.39330E+06 0.0951688
2.44949E+06 0.0917872
2.51830E+06 0.0879067
2.58712E+06 0.0842883
2.65593E+06 0.0809081
2.72475E+06 0.0777449
2.79356E+06 0.0747796
2.86237E+06 0.0719956
2.93119E+06 0.0693777
3.00000E+06 0.0669125
3.04811E+06 0.0647370
3.09621E+06 0.0626647
3.14432E+06 0.0606892
3.19243E+06 0.0588046
3.24053E+06 0.0570053
3.28864E+06 0.0552865
3.33674E+06 0.0536433
3.38485E+06 0.0520714
3.43296E+06 0.0505668
3.48106E+06 0.0491258
3.52917E+06 0.0477447
3.57728E+06 0.0464204
3.62538E+06 0.0451497
3.67349E+06 0.0439300
