Cu-63(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
12921.2 0.149125
12923.1 0.113185
12926.9 0.0766166
12930.7 0.0595390
12934.6 0.0505418
12942.2 0.0426415
12957.4 0.0435132
12961.2 0.0482556
12965.1 0.0612717
12967.0 0.0785178
12968.9 0.123898
12969.8 0.182644
12970.8 0.328115
12971.3 0.502145
12971.7 0.879129
12972.0 1.27165
12972.2 1.99827
12972.4 3.51491
12972.6 4.90142
12972.7 6.89637
12972.8 11.1189
12973.0 13.9103
12973.1 13.1894
12973.2 11.3150
12973.3 7.05010
12973.5 3.88295
12973.7 2.36367
12973.9 1.53816
12974.1 1.09371
12974.6 0.629601
12975.0 0.414368
12975.8 0.228602
12976.6 0.153898
12978.2 0.0946732
12979.9 0.0725660
12983.1 0.0565863
12986.4 0.0515227
12999.4 0.0507027
13012.5 0.0565070
13025.5 0.0651432
13038.6 0.0767900
13051.6 0.0925555
13064.7 0.115711
13071.2 0.138304
13072.8 0.151311
13074.5 0.180167
13076.1 0.296800
13076.9 0.609033
13077.3 1.24202
13077.5 2.07870
13077.7 4.13644
13077.9 6.53171
13078.0 8.44482
13078.1 6.82302
13078.3 4.36099
13078.5 2.10992
13078.7 1.23108
13079.1 0.595172
13080.0 0.298370
13081.7 0.195888
13085.1 0.173777
13091.9 0.188580
13105.5 0.250483
13119.2 0.348010
13132.8 0.497266
13151.4 0.790655
13170.0 0.976973
13188.6 0.774837
13207.2 0.484241
13222.8 0.322700
13238.3 0.223249
13253.9 0.161310
13269.4 0.121228
13300.5 0.0752889
13331.6 0.0514718
13362.7 0.0378049
13393.8 0.0294135
13456.0 0.0206800
13518.2 0.0179992
13549.3 0.0186889
13580.4 0.0214901
13611.5 0.0284906
13627.1 0.0352890
13642.6 0.0466639
13658.2 0.0672462
13673.7 0.109226
13681.5 0.148081
13689.3 0.211796
13697.0 0.323242
13704.8 0.525363
13720.0 1.10223
13727.6 0.919552
13735.2 0.581473
13740.6 0.410663
13745.9 0.296907
13751.3 0.221567
13756.7 0.170596
13767.4 0.109263
13778.1 0.0759329
13788.9 0.0560177
13799.6 0.0432576
13821.1 0.0284673
13842.5 0.0205450
13864.0 0.0158059
13906.9 0.0106318
13949.9 0.00802641
13992.8 0.00665770
14035.7 0.00677882
14046.5 0.00775429
14057.2 0.0108850
14062.6 0.0153694
14067.9 0.0279962
14070.6 0.0452644
14073.3 0.0921410
14074.6 0.153692
14076.0 0.312847
14076.6 0.508847
14077.3 0.969799
14077.7 1.48494
14078.0 2.48654
14078.2 3.42692
14078.3 4.96243
14078.5 7.61399
14078.7 12.0865
14078.7 15.4423
14078.8 19.4269
14079.0 23.9035
14079.2 19.0840
14079.3 11.8176
14079.5 7.07049
14079.7 4.44696
14079.9 2.99915
14080.1 2.14121
14080.5 1.23614
14080.9 0.808457
14081.6 0.415777
14082.4 0.254519
14083.9 0.124227
14085.4 0.0746200
14086.9 0.0503428
14088.4 0.0368382
14091.4 0.0229755
14094.4 0.0163846
14097.4 0.0127351
14103.4 0.00902544
14109.5 0.00725191
14115.5 0.00625631
14127.5 0.00520467
14151.6 0.00432548
14175.7 0.00391594
14272.0 0.00326579
14368.4 0.00323928
14416.6 0.00359553
14440.7 0.00427767
14452.7 0.00607310
14458.7 0.0122534
14461.7 0.0341476
14463.2 0.105729
14464.0 0.297520
14464.4 0.684930
14464.6 1.20587
14464.7 2.39041
14464.9 3.82515
14465.0 4.76742
14465.1 3.81873
14465.3 2.38538
14465.5 1.12736
14465.7 0.632292
14466.1 0.267357
14466.9 0.0925824
14468.5 0.0302231
14471.8 0.0114169
14478.3 0.00641801
14491.4 0.00559350
14517.5 0.00720981
14530.6 0.00908514
14543.6 0.0124685
14556.7 0.0194755
14563.2 0.0266055
14566.5 0.0339361
14568.1 0.0456009
14568.9 0.0721118
14569.3 0.125893
14569.7 0.388783
14570.0 0.743534
14570.3 0.390923
14570.7 0.124495
14571.1 0.0746233
14572.0 0.0536292
14573.7 0.0506313
14577.1 0.0622298
14580.5 0.0835534
14583.9 0.119889
14587.3 0.187691
14589.0 0.245941
14590.7 0.335291
14592.4 0.483562
14594.1 0.748519
14595.0 0.967458
14595.8 1.28205
14596.7 1.74986
14597.5 2.44975
14600.0 5.22015
14600.6 5.06239
14601.2 4.39109
14602.5 2.78309
14603.4 1.92332
14604.3 1.36790
14605.2 1.00609
14606.1 0.764275
14608.0 0.477105
14609.8 0.324399
14611.6 0.233859
14613.4 0.176691
14617.1 0.111147
14620.7 0.0764973
14624.4 0.0561348
14631.6 0.0343422
14638.9 0.0235796
14646.2 0.0174992
14660.8 0.0112581
14675.4 0.00830487
14690.0 0.00670320
14719.1 0.00517851
14777.5 0.00445708
14835.8 0.00496605
14894.1 0.00673365
14923.3 0.00855152
14952.5 0.0117596
14981.6 0.0181253
14996.2 0.0239398
15010.8 0.0335671
15025.4 0.0512232
15032.7 0.0661477
15039.9 0.0889346
15047.2 0.126039
15054.5 0.191655
15061.8 0.320123
15065.5 0.431505
15069.1 0.595902
15080.0 1.29820
15082.7 1.27816
15085.5 1.12370
15090.9 0.720012
15095.0 0.497176
15099.2 0.353477
15103.3 0.261436
15107.4 0.201546
15115.7 0.134349
15123.9 0.104693
15132.2 0.0992395
15136.3 0.107062
15140.4 0.126962
15144.5 0.170928
15146.6 0.210890
15148.7 0.274274
15150.7 0.381604
15152.8 0.576646
15153.8 0.736756
15154.8 0.969164
15155.9 1.31220
15156.9 1.81290
15158.5 2.83964
15159.2 3.26106
15160.0 3.35295
15161.6 2.55425
15163.1 1.58671
15164.3 1.08334
15165.6 0.767468
15166.8 0.566218
15168.1 0.433257
15170.5 0.276999
15173.0 0.193383
15175.5 0.143804
15178.0 0.112052
15182.9 0.0751200
15187.9 0.0551219
15192.9 0.0429570
15202.8 0.0292859
15212.7 0.0219833
15222.6 0.0175129
15242.5 0.0123986
15262.3 0.00960610
15282.1 0.00788635
15321.8 0.00596437
15401.2 0.00455981
15480.5 0.00452873
15559.9 0.00565296
15599.5 0.00697886
15639.2 0.00942066
15678.9 0.0144323
15698.7 0.0191348
15718.6 0.0271136
15738.4 0.0422775
15748.3 0.0555510
15758.2 0.0765299
15768.2 0.112357
15778.1 0.180269
15783.0 0.238764
15788.0 0.328245
15793.0 0.470446
15797.9 0.699390
15810.0 1.46943
15813.0 1.41669
15816.1 1.22533
15822.1 0.774445
15827.0 0.519894
15831.9 0.361321
15836.8 0.265994
15839.3 0.246728
15840.5 0.283719
15841.1 0.407699
15841.4 0.645194
15841.7 1.48664
15842.0 2.77221
15842.3 1.48203
15842.6 0.573347
15843.0 0.354180
15843.7 0.235030
15845.1 0.181030
15847.9 0.146939
15853.6 0.111706
15864.9 0.0726749
15876.2 0.0516124
15887.5 0.0390862
15898.8 0.0312939
15910.1 0.0268775
15921.4 0.0288519
15924.2 0.0339546
15927.1 0.0493237
15928.5 0.0705609
15929.9 0.126877
15931.3 0.372751
15931.7 0.578779
15932.0 1.00776
15932.4 2.14982
15932.5 3.57567
15932.7 6.27053
15932.9 10.1639
15933.0 12.5511
15933.2 9.92514
15933.3 6.29988
15933.5 3.59057
15933.6 2.21357
15934.0 1.04777
15934.6 0.398224
15936.0 0.134474
15937.3 0.0730958
15938.7 0.0496076
15941.4 0.0316381
15944.1 0.0248489
15949.5 0.0194225
15954.9 0.0171269
15976.4 0.0139614
15998.0 0.0134600
16019.6 0.0147115
16041.1 0.0189033
16051.9 0.0234103
16062.7 0.0316662
16073.5 0.0489204
16078.9 0.0655036
16084.3 0.0944839
16089.7 0.152252
16092.4 0.205396
16095.1 0.293511
16097.8 0.456544
16099.1 0.594839
16100.5 0.804314
16101.1 0.954776
16101.8 1.14701
16102.5 1.40525
16103.2 1.74959
16103.8 2.23403
16104.5 2.91078
16105.2 3.88372
16105.9 5.27693
16106.9 8.46419
16108.0 10.6258
16108.5 10.0361
16109.1 8.54602
16110.2 5.36544
16110.9 3.87642
16111.6 2.86997
16113.0 1.69439
16114.4 1.09819
16115.8 0.766173
16117.2 0.562467
16118.6 0.430285
16121.4 0.276118
16124.2 0.192901
16127.0 0.143428
16132.7 0.0899444
16138.3 0.0634210
16143.9 0.0485281
16155.2 0.0337111
16166.5 0.0274887
16177.7 0.0251181
16200.2 0.0267815
16222.8 0.0367771
16234.0 0.0471896
16245.3 0.0649850
16256.5 0.0979202
16262.2 0.125636
16267.8 0.167514
16273.4 0.234446
16279.1 0.349115
16284.7 0.561808
16287.5 0.735151
16290.3 0.977785
16295.2 1.57408
16300.0 2.01275
16302.4 1.91788
16304.9 1.64411
16309.7 1.03182
16314.6 0.628199
16319.6 0.405277
16324.5 0.278075
16329.4 0.201237
16334.4 0.151801
16339.3 0.118495
16349.2 0.0779558
16359.0 0.0552713
16368.9 0.0413790
16388.6 0.0259561
16408.4 0.0180478
16428.1 0.0134597
16467.6 0.00862573
16507.0 0.00631245
16546.5 0.00521537
16566.2 0.00511949
16585.9 0.00580200
16595.8 0.00710474
16600.7 0.00848146
16605.7 0.0110404
16610.6 0.0165283
16613.1 0.0219380
16615.5 0.0315758
16618.0 0.0514964
16620.5 0.103072
16621.7 0.167622
16622.9 0.319903
16623.6 0.490352
16624.2 0.831146
16624.5 1.15199
16624.8 1.68323
16625.1 2.62057
16625.3 3.32310
16625.4 4.26023
16625.7 6.85646
16626.0 8.69138
16626.3 7.02286
16626.6 4.38935
16627.0 2.49507
16627.3 1.55243
16627.6 1.02897
16628.0 0.732770
16628.3 0.541957
16628.7 0.419260
16629.4 0.270300
16630.1 0.188664
16630.7 0.139302
16632.1 0.0855567
16633.5 0.0581438
16634.9 0.0424231
16637.6 0.0260577
16640.4 0.0180961
16643.1 0.0136558
16648.6 0.00909740
16654.2 0.00691502
16659.7 0.00569271
16670.7 0.00442172
16692.7 0.00340824
16714.7 0.00297419
16802.9 0.00233810
16979.2 0.00208508
17155.4 0.00234010
17243.6 0.00271441
17287.7 0.00316797
17309.7 0.00417881
17320.7 0.00763735
17326.2 0.0204422
17329.0 0.0657422
17330.4 0.210092
17331.0 0.583410
17331.4 1.26052
17331.6 2.08301
17331.7 3.84615
17331.9 6.10409
17332.0 7.72794
17332.1 6.15289
17332.3 3.88409
17332.5 1.68831
17332.8 0.894306
17333.2 0.363440
17334.2 0.120238
17336.2 0.0367439
17340.0 0.0122213
17347.8 0.00562806
17363.3 0.00403411
17394.3 0.00391315
17456.4 0.00468043
17518.4 0.00604815
17580.4 0.00841576
17642.5 0.0130020
17673.5 0.0171199
17704.5 0.0238434
17720.0 0.0289341
17735.5 0.0359627
17743.3 0.0405277
17751.1 0.0460443
17758.8 0.0528105
17766.6 0.0612015
17774.3 0.0717942
17782.1 0.0853594
17789.8 0.103104
17797.6 0.126728
17805.3 0.158929
17813.1 0.203578
17820.9 0.266475
17828.6 0.354390
17852.7 0.756003
17853.0 0.831389
17853.3 0.754553
17854.2 0.714325
17855.0 0.712493
17858.3 0.702908
17861.6 0.674441
17868.2 0.577793
17881.4 0.369659
17887.6 0.310244
17890.6 0.331417
17891.4 0.372544
17892.2 0.485928
17892.6 0.626680
17892.9 0.932876
17893.3 1.80047
17893.5 2.91626
17893.7 5.31974
17893.9 8.49674
17893.9 9.88332
17894.0 10.0865
17894.2 7.47989
17894.3 4.57114
17894.5 2.37034
17894.7 1.46993
17895.2 0.768418
17896.0 0.409291
17896.9 0.308000
17897.7 0.263616
17901.1 0.200731
17907.9 0.155337
17921.5 0.108356
17935.1 0.0844794
17941.9 0.0861961
17943.6 0.0948873
17945.3 0.121548
17946.2 0.157391
17947.0 0.248896
17947.4 0.360158
17947.9 0.603830
17948.3 1.34640
17948.5 2.34705
17948.7 4.78491
17948.9 7.65329
17949.0 9.30563
17949.1 7.30191
17949.3 4.51241
17949.5 2.44208
17949.7 1.49277
17950.0 0.707927
17950.8 0.291296
17951.5 0.177158
17952.2 0.130461
17953.7 0.0930163
17955.2 0.0782824
17958.1 0.0659482
17961.1 0.0603728
17972.9 0.0511626
17996.5 0.0462240
18020.1 0.0507623
18031.9 0.0585360
18037.8 0.0693825
18040.8 0.0950346
18042.3 0.171572
18043.0 0.374990
18043.4 0.776199
18043.6 1.28470
18043.7 2.44687
18043.9 3.89103
18044.0 4.79170
18044.1 3.85080
18044.3 2.41567
18044.4 1.31207
18044.6 0.790120
18045.0 0.386913
18045.7 0.181130
18047.1 0.104157
18050.0 0.0833475
18055.7 0.0854379
18067.0 0.109279
18078.4 0.150979
18089.8 0.220156
18117.0 0.453576
18130.6 0.381291
18144.2 0.243189
18158.0 0.149921
18171.8 0.0979194
18185.6 0.0681825
18199.3 0.0501317
18226.9 0.0305730
18254.5 0.0208552
18282.0 0.0153390
18309.6 0.0119350
18337.2 0.00991655
18351.0 0.0102051
18357.8 0.0142950
18361.3 0.0305241
18363.0 0.0851108
18363.9 0.238871
18364.3 0.563866
18364.5 1.04544
18364.7 2.24392
18365.0 4.47867
18365.3 2.23620
18365.5 0.920673
18365.8 0.465674
18366.3 0.186899
18367.3 0.0652041
18369.4 0.0240076
18373.4 0.0118287
18381.6 0.00823073
18397.9 0.00675811
18430.6 0.00554294
18496.0 0.00415839
18626.6 0.00277577
18757.3 0.00212385
18888.0 0.00178149
19149.4 0.00155243
19280.1 0.00166295
19345.4 0.00190945
19378.1 0.00233898
19394.4 0.00342246
19402.6 0.00712581
19406.7 0.0205349
19408.7 0.0663409
19409.7 0.201772
19410.2 0.511617
19410.5 1.01590
19410.7 2.44507
19411.0 4.89289
19411.3 2.45074
19411.5 1.04942
19411.8 0.549318
19412.2 0.221041
19413.2 0.0735399
19415.1 0.0227463
19419.0 0.00793530
19426.7 0.00406518
19442.1 0.00344607
19457.6 0.00394178
19473.0 0.00511266
19488.4 0.00766177
19496.2 0.0101512
19503.9 0.0145514
19511.6 0.0234795
19519.3 0.0460596
19523.2 0.0732084
19525.1 0.0970671
19527.0 0.134923
19529.0 0.199926
19530.9 0.324207
19531.9 0.432945
19532.8 0.599215
19533.8 0.866644
19534.7 1.30637
19537.0 2.83197
19537.6 2.76577
19538.1 2.40965
19539.3 1.52951
19540.5 0.897598
19541.7 0.563060
19543.0 0.377490
19544.2 0.269010
19545.4 0.200156
19546.6 0.154750
19549.1 0.100281
19551.5 0.0701860
19554.0 0.0519673
19558.9 0.0320479
19563.8 0.0219578
19568.6 0.0161829
19578.4 0.0101635
19588.2 0.00726201
19598.0 0.00565766
19617.6 0.00405989
19637.1 0.00335518
19656.7 0.00302736
19695.9 0.00291591
19735.0 0.00336817
19754.6 0.00393586
19774.1 0.00501073
19793.7 0.00730542
19803.5 0.00955051
19813.3 0.0135368
19823.1 0.0216780
19832.9 0.0425302
19837.8 0.0680208
19840.2 0.0907340
19842.7 0.127109
19845.1 0.191084
19847.5 0.316716
19848.8 0.430596
19850.0 0.611260
19851.2 0.915773
19852.4 1.44659
19855.0 3.13701
19855.7 3.06586
19856.3 2.67693
19857.6 1.70176
19858.7 1.10480
19859.8 0.746663
19860.9 0.527065
19862.0 0.389339
19864.3 0.234277
19866.5 0.155778
19868.7 0.110754
19870.9 0.0829171
19875.4 0.0516195
19879.8 0.0354522
19884.3 0.0260480
19893.2 0.0161194
19902.1 0.0112666
19911.0 0.00854934
19928.8 0.00578165
19946.6 0.00448475
19964.4 0.00378839
20000.0 0.00313677
20053.2 0.00285249
20106.3 0.00288085
20212.6 0.00348994
20265.8 0.00424429
20318.9 0.00603087
20345.5 0.00824141
20358.8 0.0103311
20372.1 0.0139913
20385.3 0.0214313
20398.6 0.0406949
20405.3 0.0646948
20408.6 0.0864565
20411.9 0.122225
20415.2 0.186977
20416.9 0.240887
20418.6 0.321849
20420.2 0.450559
20421.9 0.670198
20423.5 1.07770
20424.4 1.41292
20425.2 1.88954
20428.0 4.23277
20428.7 4.20420
20429.4 3.71143
20430.8 2.36741
20432.3 1.40570
20433.7 0.884288
20435.2 0.595500
20436.7 0.425613
20438.1 0.317627
20439.6 0.246201
20442.5 0.160242
20445.5 0.112873
20448.4 0.0843604
20454.3 0.0533903
20460.1 0.0383769
20466.0 0.0316765
20471.9 0.0381204
20474.8 0.0792559
20476.3 0.217657
20477.0 0.579601
20477.4 1.27885
20477.5 2.13621
20477.7 3.93003
20477.9 6.28488
20478.0 7.90403
20478.1 6.37373
20478.3 3.99933
20478.5 1.80572
20478.8 0.989257
20479.2 0.420297
20480.1 0.150080
20482.0 0.0545893
20485.7 0.0250461
20493.2 0.0153275
20500.6 0.0124424
20508.0 0.0109189
20537.8 0.00848639
20597.3 0.00803081
20656.8 0.00930549
20716.3 0.0118568
20775.8 0.0163829
20805.6 0.0199630
20820.5 0.0222870
20835.3 0.0251046
20850.2 0.0285828
20865.1 0.0329684
20872.5 0.0356187
20880.0 0.0386678
20887.4 0.0422203
20894.9 0.0464222
20902.3 0.0515209
20909.7 0.0579079
20917.2 0.0663243
20924.6 0.0783620
20932.1 0.0981756
20939.5 0.140319
20943.2 0.187142
20945.1 0.227576
20946.9 0.291846
20948.8 0.404266
20950.7 0.629542
20951.6 0.837899
20952.5 1.18471
20953.4 1.81413
20954.4 3.05565
20955.2 5.26892
20956.0 8.65036
20956.4 9.70040
20956.8 9.33482
20957.6 6.08305
20958.1 4.51595
20958.5 3.39973
20959.0 2.59735
20959.4 2.04545
20959.8 1.64092
20960.3 1.35170
20961.1 0.965177
20962.0 0.732193
20962.9 0.582504
20964.6 0.410225
20968.1 0.268307
20971.6 0.216715
20978.5 0.189301
20985.5 0.195489
20999.4 0.248336
21013.3 0.345176
21031.7 0.538730
21050.0 0.674938
21059.2 0.641745
21068.4 0.553291
21086.7 0.360134
21100.1 0.263685
21113.5 0.202654
21140.2 0.144648
21167.0 0.135149
21193.7 0.163661
21203.9 0.191366
21209.0 0.217769
21214.1 0.281108
21215.8 0.331581
21217.6 0.428480
21218.4 0.516975
21219.3 0.660176
21220.1 0.915875
21221.0 1.42929
21221.4 1.90480
21221.9 2.63646
21222.3 3.79021
21222.7 5.46051
21223.2 7.13093
21223.6 7.33336
21223.8 6.69767
21224.0 5.85620
21224.5 4.15328
21224.9 2.89951
21225.3 2.11437
21225.8 1.60993
21226.2 1.27619
21227.0 0.885080
21227.9 0.677341
21229.0 0.533357
21230.0 0.450515
21232.2 0.364604
21236.5 0.301650
21245.0 0.268223
21255.9 0.249003
21261.3 0.243992
21264.0 0.262505
21265.4 0.339655
21266.1 0.548707
21266.4 0.945569
21266.7 2.43024
21266.9 3.78321
21267.0 4.60692
21267.1 3.73676
21267.3 2.39292
21267.5 1.20908
21267.7 0.741427
21268.2 0.431526
21269.1 0.284963
21270.9 0.230107
21274.5 0.205226
21281.8 0.181262
21296.3 0.155939
21298.5 0.186808
21299.6 0.294391
21300.2 0.553440
21300.5 0.996010
21300.7 2.34722
21300.9 3.70431
21301.0 4.53457
21301.3 2.31593
21301.5 1.03733
21301.8 0.596440
21302.3 0.312722
21303.3 0.185757
21305.3 0.139041
21309.3 0.118802
21317.3 0.101501
21333.4 0.0787057
21365.6 0.0511085
21397.7 0.0359621
21429.8 0.0270050
21462.0 0.0214999
21494.1 0.0184920
21526.3 0.0206225
21534.3 0.0250173
21538.3 0.0296528
21542.3 0.0382203
21546.3 0.0564948
21548.4 0.0743927
21550.4 0.106219
21552.4 0.171074
21554.4 0.336588
21555.4 0.538283
21556.4 0.995751
21556.9 1.47938
21557.4 2.40589
21557.6 3.21106
21557.9 4.45079
21558.1 6.42977
21558.4 9.61024
21558.6 12.4338
21558.7 15.4113
21559.0 18.8533
21559.3 14.7599
21559.6 9.25562
21560.0 5.26002
21560.3 3.27894
21560.7 2.20202
21561.0 1.56935
21561.4 1.16221
21561.7 0.900192
21562.4 0.585443
21563.1 0.409798
21563.8 0.304878
21565.2 0.189363
21566.7 0.130326
21568.1 0.0964116
21570.9 0.0610343
21573.7 0.0437765
21576.5 0.0341204
21582.1 0.0241539
21587.8 0.0193341
21593.4 0.0166016
21604.6 0.0137082
21627.2 0.0113698
21649.7 0.0105259
21694.7 0.0113893
21717.2 0.0146784
21728.5 0.0197383
21734.1 0.0290258
21736.9 0.0542699
21738.3 0.131070
21739.0 0.329120
21739.4 0.703084
21739.7 2.20892
21740.0 4.39169
21740.3 2.20769
21740.6 0.828756
21740.9 0.414674
21741.4 0.171753
21742.6 0.0724666
21744.9 0.0424196
21749.6 0.0405880
21754.2 0.0507655
21758.9 0.0708321
21763.5 0.110735
21768.2 0.204444
21770.5 0.306501
21772.8 0.507531
21774.0 0.689961
21775.1 0.978517
21776.3 1.46032
21776.9 1.81682
21777.5 2.27781
21778.7 3.62626
21780.0 4.46882
21781.3 3.53033
21782.5 2.20261
21783.7 1.41001
21784.9 0.948677
21786.0 0.671429
21787.2 0.496614
21789.5 0.300973
21791.8 0.201402
21794.2 0.144264
21796.5 0.108889
21801.1 0.0691053
21805.8 0.0484382
21810.4 0.0364029
21819.7 0.0236146
21829.0 0.0173163
21838.3 0.0137489
21856.9 0.0100538
21894.0 0.00730783
21931.2 0.00646775
21968.3 0.00653339
22005.5 0.00800376
22024.1 0.0103364
22033.4 0.0126804
22042.6 0.0169035
22051.9 0.0256315
22056.6 0.0339754
22061.2 0.0484067
22065.9 0.0767716
22070.5 0.144241
22072.8 0.219295
22074.0 0.281096
22075.2 0.372798
22076.3 0.516004
22077.5 0.753629
22078.6 1.17440
22079.2 1.50322
22079.8 1.94736
22080.9 3.12555
22082.0 3.93598
22082.6 3.72046
22083.1 3.17538
22084.2 1.99513
22085.5 1.13814
22086.8 0.703711
22088.1 0.468502
22089.4 0.332815
22090.6 0.247441
22091.9 0.191425
22094.5 0.124371
22097.1 0.0876662
22099.6 0.0654914
22104.8 0.0412822
22109.9 0.0290331
22115.0 0.0220135
22125.3 0.0147075
22135.6 0.0111844
22145.9 0.00923433
22166.4 0.00728948
22207.5 0.00601789
22248.6 0.00580157
22330.8 0.00646867
22413.0 0.00832274
22495.2 0.0122586
22536.2 0.0158318
22577.3 0.0215872
22618.4 0.0316036
22639.0 0.0395789
22659.5 0.0510102
22680.1 0.0680603
22700.6 0.0945765
22710.9 0.113411
22721.2 0.137529
22731.4 0.168480
22741.7 0.207793
22753.8 0.265483
22765.9 0.330996
22790.0 0.410738
22802.1 0.385223
22814.2 0.326802
22838.3 0.204324
22858.0 0.137548
22877.6 0.0959046
22897.3 0.0696901
22916.9 0.0525911
22956.2 0.0328059
22995.5 0.0224382
23034.8 0.0164373
23074.1 0.0127746
23113.3 0.0109623
23133.0 0.0127396
23137.9 0.0152765
23142.8 0.0226814
23147.7 0.0602309
23150.2 0.186543
23151.4 0.544589
23152.0 1.29852
23152.3 2.40763
23152.5 3.44798
23152.6 5.13682
23153.0 10.8074
23153.2 9.06509
23153.4 5.65991
23153.5 3.58812
23153.7 2.33139
23154.1 1.16302
23154.4 0.684278
23154.8 0.453510
23155.5 0.238048
23156.2 0.148585
23157.7 0.0756999
23159.1 0.0476491
23161.9 0.0263075
23164.8 0.0184421
23170.5 0.0125211
23176.2 0.0103040
23187.7 0.00852014
23199.1 0.00774353
