Au-197(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
3171.30 0.152659
3171.73 0.207488
3172.16 0.304963
3172.59 0.505181
3172.81 0.695315
3173.03 1.02130
3173.24 1.65789
3173.35 2.22919
3173.46 3.15556
3173.57 4.79647
3173.62 6.13077
3173.67 8.08590
3173.73 11.0868
3173.78 15.9458
3173.84 24.2490
3173.86 30.5237
3173.89 38.4265
3173.92 49.1798
3173.94 61.4692
3174.00 76.8301
3174.06 61.4674
3174.11 38.4246
3174.16 25.0688
3174.21 17.1568
3174.26 12.2000
3174.31 9.09475
3174.40 5.52789
3174.50 3.69067
3174.60 2.63234
3174.69 1.97066
3174.89 1.22382
3175.08 0.835454
3175.28 0.608520
3175.47 0.464676
3175.66 0.368280
3176.05 0.250013
3176.44 0.183471
3177.21 0.115430
3177.99 0.0832176
3178.77 0.0656857
3180.32 0.0486579
3181.87 0.0415821
3183.42 0.0386937
3186.52 0.0388232
3189.62 0.0439250
3192.72 0.0548559
3194.28 0.0646721
3195.83 0.0830205
3196.60 0.102126
3197.38 0.146926
3197.77 0.202527
3198.15 0.345545
3198.35 0.525724
3198.54 0.970291
3198.64 1.48902
3198.74 2.62195
3198.78 3.77518
3198.83 5.81053
3198.88 9.85080
3198.90 13.3657
3198.93 18.5293
3198.96 29.5940
3199.00 36.9705
3199.04 29.5944
3199.07 18.5304
3199.10 12.5172
3199.13 8.85062
3199.16 6.49945
3199.19 4.94251
3199.24 3.11375
3199.30 2.13949
3199.41 1.20219
3199.52 0.786084
3199.75 0.438036
3199.97 0.302586
3200.42 0.201331
3200.87 0.168097
3201.77 0.154195
3202.66 0.163212
3204.46 0.212911
3206.26 0.311880
3207.15 0.394281
3208.05 0.516884
3208.95 0.709908
3209.85 1.03860
3210.75 1.66513
3211.19 2.21487
3211.64 3.08515
3212.09 4.57329
3212.32 5.74421
3212.54 7.39494
3212.77 9.82843
3212.99 13.5223
3213.21 19.3443
3213.44 28.5854
3213.72 45.7280
3214.00 57.1515
3214.28 45.7184
3214.56 28.5760
3214.88 16.6408
3215.19 10.3993
3215.51 6.98454
3215.82 4.97256
3216.14 3.70488
3216.45 2.86073
3217.08 1.84906
3217.71 1.29038
3218.34 0.951362
3219.60 0.579481
3220.86 0.390951
3222.12 0.282775
3223.38 0.215082
3224.64 0.170016
3227.16 0.115861
3229.68 0.0861975
3232.19 0.0687071
3234.71 0.0581706
3239.75 0.0499226
3242.27 0.0514914
3244.79 0.0587385
3247.31 0.0778001
3248.57 0.0974325
3249.82 0.132927
3251.08 0.206581
3251.71 0.277529
3252.34 0.402338
3252.97 0.656320
3253.29 0.896873
3253.60 1.31099
3253.92 2.12580
3254.08 2.86908
3254.23 4.08497
3254.39 6.30676
3254.47 8.16416
3254.55 10.9189
3254.63 15.3529
3254.67 18.5536
3254.70 22.7919
3254.74 28.6828
3254.78 36.6008
3254.82 47.5887
3254.86 62.7198
3254.93 100.346
3255.00 124.864
3255.04 117.480
3255.07 99.7805
3255.14 62.2905
3255.18 45.9957
3255.23 34.5712
3255.31 20.9504
3255.40 13.8271
3255.48 9.79486
3255.57 7.27561
3255.66 5.62916
3255.83 3.70724
3256.00 2.67824
3256.17 2.08997
3256.51 1.55029
3256.86 1.51841
3257.03 1.70359
3257.20 2.11751
3257.37 2.99922
3257.46 3.79683
3257.54 5.04825
3257.63 7.19591
3257.71 11.1309
3257.76 14.4639
3257.80 19.4214
3257.84 26.9893
3257.88 38.2190
3257.94 60.9943
3258.00 75.7682
3258.06 60.5611
3258.12 37.8543
3258.19 21.6326
3258.26 13.3934
3258.33 8.97646
3258.39 6.43658
3258.46 4.82099
3258.53 3.75132
3258.67 2.47975
3258.81 1.77304
3258.94 1.34546
3259.22 0.870201
3259.49 0.623435
3259.77 0.478389
3260.32 0.322172
3260.87 0.243732
3261.42 0.199969
3262.51 0.162229
3263.61 0.167936
3264.16 0.191641
3264.71 0.243300
3265.26 0.360172
3265.54 0.476378
3265.81 0.682517
3266.09 1.10240
3266.22 1.49761
3266.36 2.16352
3266.50 3.43692
3266.57 4.55150
3266.64 6.27865
3266.71 9.24888
3266.77 14.7161
3266.81 19.4947
3266.84 26.4878
3266.88 37.2796
3266.91 53.9943
3266.93 69.4633
3266.96 86.3519
3267.00 107.923
3267.05 86.3499
3267.09 53.9919
3267.13 35.3746
3267.17 24.3381
3267.21 17.4920
3267.24 13.0732
3267.32 7.96884
3267.40 5.36000
3267.47 3.83092
3267.55 2.88515
3267.70 1.80650
3267.86 1.24438
3268.01 0.915494
3268.31 0.566440
3268.62 0.395295
3268.93 0.299334
3269.54 0.202577
3270.15 0.159461
3270.76 0.139629
3271.99 0.136030
3273.21 0.175404
3273.82 0.223617
3274.43 0.314914
3274.74 0.392120
3275.05 0.509100
3275.35 0.697603
3275.66 1.02888
3275.96 1.69111
3276.12 2.30209
3276.27 3.32248
3276.42 5.21166
3276.50 6.83225
3276.58 9.28525
3276.65 13.3488
3276.73 20.4473
3276.77 26.1230
3276.80 34.1944
3276.84 45.8682
3276.88 62.6804
3276.94 100.268
3277.00 125.324
3277.03 117.953
3277.06 100.264
3277.12 62.6764
3277.17 43.3748
3277.21 30.8718
3277.26 22.7466
3277.30 17.4122
3277.39 10.9691
3277.48 7.48833
3277.57 5.42026
3277.66 4.09933
3277.83 2.57755
3278.01 1.76724
3278.19 1.29096
3278.55 0.779520
3278.90 0.524901
3279.26 0.380752
3279.62 0.290840
3279.97 0.231279
3280.69 0.159356
3281.40 0.119235
3282.82 0.0782881
3284.25 0.0588094
3285.68 0.0480946
3288.53 0.0376569
3291.38 0.0337131
3294.23 0.0337109
3295.66 0.0359791
3297.08 0.0431883
3297.79 0.0531170
3298.51 0.0802925
3298.86 0.116511
3299.22 0.212211
3299.40 0.333885
3299.58 0.634060
3299.67 0.982750
3299.75 1.73828
3299.80 2.50100
3299.84 3.83008
3299.89 6.50868
3299.91 8.77102
3299.93 12.0560
3299.97 19.2708
3300.00 24.0806
3300.03 19.2707
3300.07 12.0558
3300.09 8.77087
3300.11 6.59382
3300.15 3.99811
3300.20 2.61498
3300.24 1.84632
3300.32 1.05200
3300.41 0.681385
3300.58 0.359843
3300.75 0.228772
3301.09 0.125478
3301.43 0.0866571
3302.11 0.0578195
3302.79 0.0477964
3304.14 0.0416814
3305.50 0.0413033
3306.86 0.0437606
3308.22 0.0506741
3308.90 0.0591284
3309.58 0.0808188
3310.26 0.182225
3310.43 0.275271
3310.60 0.504804
3310.68 0.771804
3310.77 1.35176
3310.81 1.93931
3310.85 2.96533
3310.89 4.97665
3310.91 6.70609
3310.94 9.29629
3310.97 14.8925
3311.00 18.5469
3311.03 14.8925
3311.06 9.29640
3311.09 6.70632
3311.11 4.97698
3311.15 2.96589
3311.19 1.94009
3311.23 1.36319
3311.32 0.782052
3311.40 0.513361
3311.57 0.281113
3311.74 0.187896
3312.41 0.0880974
3313.76 0.0639946
3316.45 0.0685020
3319.15 0.0861628
3321.84 0.118617
3324.53 0.184070
3325.88 0.245717
3327.23 0.352536
3328.57 0.565853
3329.25 0.764813
3329.92 1.10256
3330.59 1.74993
3330.93 2.32249
3331.27 3.23449
3331.60 4.82182
3331.77 6.08313
3331.94 7.89499
3332.11 10.6245
3332.28 14.8738
3332.45 21.8083
3332.61 33.2825
3332.81 53.2502
3333.00 66.4677
3333.19 53.1381
3333.39 33.2851
3333.59 20.0224
3333.80 12.8226
3334.00 8.77206
3334.20 6.33961
3334.41 4.78693
3334.61 3.74374
3335.02 2.48270
3335.43 1.78502
3335.84 1.36306
3336.65 0.908871
3337.47 0.694276
3338.28 0.590644
3339.91 0.557438
3341.55 0.714340
3342.36 0.904020
3343.18 1.24414
3343.99 1.90384
3344.40 2.48146
3344.81 3.38791
3345.22 4.91353
3345.42 6.09062
3345.63 7.73027
3345.83 10.0854
3346.03 13.5774
3346.24 18.8928
3346.44 26.9466
3346.72 43.0635
3347.00 53.8033
3347.28 43.0518
3347.56 26.9321
3347.80 17.7664
3348.04 12.1801
3348.28 8.73294
3348.52 6.52524
3348.99 3.99742
3349.47 2.69193
3349.95 1.93598
3350.43 1.46350
3351.38 0.929219
3352.34 0.652483
3353.29 0.493045
3355.20 0.334782
3357.11 0.285357
3358.06 0.294709
3359.02 0.340111
3359.97 0.462626
3360.45 0.590584
3360.93 0.821816
3361.41 1.29612
3361.65 1.74139
3361.88 2.49255
3362.12 3.91779
3362.24 5.15092
3362.36 7.07997
3362.48 10.3580
3362.54 12.8973
3362.60 16.3784
3362.66 21.4725
3362.72 28.9145
3362.78 40.4721
3362.84 57.8518
3362.88 74.2406
3362.92 92.5007
3363.00 115.598
3363.04 108.643
3363.08 92.4951
3363.16 57.8448
3363.25 34.8350
3363.33 22.3065
3363.42 15.2404
3363.50 11.0274
3363.59 8.29412
3363.67 6.47282
3363.84 4.24376
3364.01 2.99959
3364.18 2.23789
3364.52 1.39442
3364.85 0.962176
3365.19 0.712878
3365.87 0.450033
3366.55 0.321107
3367.22 0.248461
3368.57 0.173726
3369.93 0.138676
3371.28 0.120822
3373.98 0.110709
3376.69 0.127027
3378.04 0.150419
3379.39 0.195543
3380.75 0.291919
3381.42 0.385627
3382.10 0.551274
3382.78 0.887783
3383.11 1.20372
3383.45 1.74317
3383.79 2.77816
3383.96 3.69348
3384.13 5.15524
3384.30 7.68763
3384.38 9.71554
3384.47 12.5895
3384.55 16.9300
3384.63 23.6150
3384.72 34.6045
3384.80 52.4630
3384.90 84.0604
3385.00 104.840
3385.05 98.4984
3385.10 83.7163
3385.20 52.4606
3385.30 31.3538
3385.41 19.9695
3385.51 13.5951
3385.62 9.80735
3385.72 7.36584
3385.83 5.74044
3386.03 3.76082
3386.24 2.65636
3386.45 1.98660
3386.87 1.24891
3387.29 0.874967
3387.71 0.662616
3388.54 0.447581
3389.38 0.354016
3390.22 0.315002
3391.89 0.325751
3393.57 0.449643
3394.40 0.587286
3395.24 0.834278
3396.08 1.32612
3396.49 1.77156
3396.91 2.49844
3397.33 3.79968
3397.54 4.86324
3397.75 6.43184
3397.96 8.86038
3398.17 12.8400
3398.27 15.8193
3398.38 19.7575
3398.48 25.0973
3398.58 32.1354
3398.79 51.3532
3399.00 64.1457
3399.11 60.3120
3399.21 51.2459
3399.42 32.0484
3399.55 23.1831
3399.69 17.1174
3399.97 10.1002
3400.24 6.54179
3400.51 4.55395
3400.79 3.33865
3401.06 2.54929
3401.61 1.62615
3402.16 1.12773
3402.70 0.830077
3403.80 0.506844
3404.89 0.344586
3405.99 0.251706
3408.18 0.154845
3410.37 0.108150
3412.56 0.0832905
3414.75 0.0759785
3415.84 0.104134
3416.39 0.220010
3416.52 0.325934
3416.66 0.579513
3416.73 0.865313
3416.80 1.44270
3416.87 2.86929
3416.90 4.43702
3416.93 7.35413
3416.97 11.6990
3417.00 14.6550
3417.03 11.6986
3417.07 7.35346
3417.11 3.87435
3417.16 2.26443
3417.24 1.03311
3417.33 0.595158
3417.42 0.394424
3417.60 0.221665
3417.78 0.152136
3418.14 0.0967914
3418.49 0.0753081
3419.21 0.0579961
3419.92 0.0506002
3422.78 0.0394209
3428.49 0.0329246
3431.35 0.0335088
3434.20 0.0397266
3435.63 0.0496319
3436.34 0.0596887
3437.06 0.0780455
3437.77 0.116841
3438.13 0.154832
3438.49 0.222638
3438.84 0.361983
3439.02 0.495122
3439.20 0.724174
3439.38 1.17505
3439.47 1.57998
3439.56 2.23985
3439.65 3.41756
3439.69 4.39577
3439.73 5.80816
3439.78 8.05105
3439.82 11.6559
3439.87 18.1037
3439.91 29.6352
3439.93 37.7700
3439.96 47.2921
3440.00 59.2436
3440.04 47.2913
3440.09 29.6343
3440.12 21.7380
3440.14 16.1572
3440.20 9.61962
3440.26 6.26370
3440.31 4.36947
3440.37 3.21091
3440.42 2.45574
3440.54 1.56864
3440.65 1.08956
3440.76 0.802675
3440.98 0.492515
3441.21 0.336231
3441.43 0.247411
3441.88 0.154926
3442.32 0.110388
3442.77 0.0857507
3443.67 0.0609642
3444.56 0.0495902
3445.45 0.0437048
3447.24 0.0388410
3450.82 0.0397275
3454.40 0.0490024
3457.98 0.0720558
3459.77 0.0954725
3461.55 0.137937
3462.45 0.173402
3463.34 0.226890
3464.24 0.313221
3465.13 0.465496
3465.58 0.589959
3466.03 0.773588
3466.47 1.06131
3466.92 1.54901
3467.37 2.47318
3467.59 3.28156
3467.81 4.54790
3468.04 6.70484
3468.15 8.38507
3468.26 10.7226
3468.37 14.1462
3468.49 19.3023
3468.60 27.3078
3468.71 39.6534
3468.85 63.4336
3469.00 79.2840
3469.15 63.4276
3469.29 39.6476
3469.44 24.4047
3469.58 15.9123
3469.73 10.9751
3469.87 7.97548
3470.02 6.02045
3470.17 4.70189
3470.46 3.08569
3470.75 2.17370
3471.04 1.61323
3471.62 0.991528
3472.20 0.672459
3472.78 0.488195
3473.36 0.372227
3473.94 0.294652
3475.11 0.200787
3476.27 0.148789
3478.59 0.0979727
3480.92 0.0792323
3483.25 0.0838556
3484.41 0.104251
3484.99 0.126865
3485.57 0.169187
3486.15 0.259386
3486.44 0.347290
3486.73 0.501805
3487.02 0.813667
3487.17 1.10234
3487.31 1.58744
3487.46 2.50299
3487.53 3.29366
3487.61 4.50338
3487.68 6.54209
3487.75 10.1897
3487.79 13.2789
3487.82 17.6785
3487.86 24.2346
3487.90 34.1615
3487.92 43.8663
3487.95 54.7391
3488.00 68.2827
3488.05 54.7376
3488.10 34.1598
3488.15 21.7464
3488.20 14.5589
3488.25 10.1882
3488.30 7.51084
3488.40 4.50176
3488.49 2.99499
3488.59 2.12709
3488.69 1.58964
3488.88 0.990577
3489.07 0.679554
3489.27 0.499540
3489.65 0.308970
3490.04 0.215324
3490.42 0.162714
3491.20 0.108565
3491.97 0.0827452
3492.74 0.0685192
3494.29 0.0545186
3497.38 0.0466733
3500.47 0.0493293
3503.57 0.0620305
3505.11 0.0757537
3506.66 0.100874
3508.21 0.153651
3508.98 0.205114
3509.75 0.296868
3510.14 0.372691
3510.52 0.485950
3510.91 0.667319
3511.30 0.982918
3511.68 1.61130
3511.88 2.18670
3512.07 3.14261
3512.26 4.91217
3512.36 6.41215
3512.46 8.67400
3512.55 12.3771
3512.60 15.1063
3512.65 18.7812
3512.70 23.9667
3512.75 31.1414
3512.80 41.3941
3512.84 55.9675
3512.92 89.7465
3513.00 111.885
3513.04 105.067
3513.08 89.2878
3513.16 55.9658
3513.23 35.1775
3513.31 23.3550
3513.38 16.2845
3513.46 11.9505
3513.60 7.13142
3513.75 4.72622
3513.90 3.35271
3514.05 2.50481
3514.35 1.56288
3514.65 1.07948
3514.94 0.803904
3515.54 0.528976
3516.13 0.432732
3516.73 0.484837
3517.02 0.631584
3517.32 1.05453
3517.47 1.58767
3517.54 2.06106
3517.62 2.81988
3517.69 4.16160
3517.77 6.74190
3517.80 9.01628
3517.84 12.5702
3517.88 18.3616
3517.91 28.0969
3517.94 35.9706
3517.96 44.7570
3518.00 56.0372
3518.04 44.7526
3518.09 28.0888
3518.13 17.3858
3518.17 11.3189
3518.21 7.83282
3518.26 5.74657
3518.30 4.36106
3518.34 3.44081
3518.43 2.29638
3518.51 1.64576
3518.60 1.25022
3518.77 0.808100
3518.94 0.578272
3519.11 0.444589
3519.45 0.300993
3519.79 0.228337
3520.13 0.185974
3520.81 0.140108
3522.17 0.102680
3523.54 0.0884506
3526.26 0.0820252
3528.99 0.0898657
3531.71 0.111467
3534.44 0.161350
3535.80 0.215985
3536.48 0.263435
3537.16 0.341796
3537.84 0.493485
3538.18 0.634115
3538.52 0.875298
3538.87 1.35410
3539.04 1.79526
3539.21 2.53728
3539.38 3.94403
3539.46 5.15962
3539.55 7.06371
3539.63 10.2726
3539.72 16.2264
3539.76 21.3067
3539.80 28.7108
3539.84 40.3539
3539.89 57.8556
3539.94 92.4240
3540.00 115.469
3540.06 92.4271
3540.11 57.8642
3540.18 33.5062
3540.24 20.9064
3540.31 14.0693
3540.37 10.0644
3540.44 7.55194
3540.50 5.88484
3540.63 3.89336
3540.76 2.80248
3540.89 2.14513
3541.15 1.43356
3541.41 1.08443
3541.67 0.894699
3542.19 0.725844
3543.23 0.709372
3544.27 0.906466
3545.31 1.37639
3545.83 1.81176
3546.35 2.51842
3546.87 3.76540
3547.13 4.77078
3547.39 6.23035
3547.65 8.44214
3547.91 11.9608
3548.17 17.8318
3548.43 27.7599
3548.72 44.4076
3549.00 55.4498
3549.29 44.3359
3549.57 27.7497
3549.81 18.4176
3550.05 12.7037
3550.29 9.13640
3550.52 6.84107
3551.00 4.20504
3551.48 2.83683
3551.95 2.04234
3552.43 1.54509
3553.38 0.982673
3554.34 0.691754
3555.29 0.525197
3557.20 0.362214
3559.10 0.315448
3560.06 0.328969
3561.01 0.381881
3561.96 0.519015
3562.44 0.660113
3562.91 0.912746
3563.39 1.42547
3563.63 1.90080
3563.87 2.69792
3564.11 4.18958
3564.23 5.46171
3564.34 7.42246
3564.46 10.6490
3564.52 13.1107
3564.58 16.4199
3564.64 21.1434
3564.70 27.8310
3564.76 37.8197
3564.82 52.1985
3564.91 83.4395
3565.00 104.265
3565.05 98.1371
3565.09 83.4342
3565.18 52.1921
3565.24 38.6288
3565.29 29.2296
3565.40 17.8062
3565.51 11.7793
3565.62 8.31441
3565.73 6.16813
3565.83 4.75629
3566.05 3.08258
3566.27 2.17056
3566.49 1.62107
3566.92 1.02162
3567.36 0.719494
3567.80 0.546413
3568.67 0.366470
3569.54 0.280209
3570.41 0.233358
3572.15 0.190094
3575.64 0.180033
3579.13 0.222771
3582.61 0.338129
3584.36 0.453390
3586.10 0.654758
3587.84 1.04823
3588.71 1.40123
3589.58 1.97127
3590.02 2.39742
3590.46 2.97691
3590.89 3.79026
3591.33 4.97241
3591.76 6.77716
3592.20 9.67093
3592.64 14.5521
3592.85 18.2006
3593.07 22.9365
3593.54 36.6819
3594.00 45.8397
3594.47 36.6700
3594.93 22.9243
3595.26 16.2241
3595.58 11.7730
3595.91 8.79797
3596.24 6.77459
3596.89 4.31993
3597.54 2.97290
3598.20 2.16435
3598.85 1.64424
3600.15 1.04130
3601.46 0.719291
3602.77 0.528010
3605.38 0.322310
3607.99 0.220313
3610.60 0.163047
3613.21 0.128412
3615.82 0.106865
3621.05 0.0880035
3623.66 0.0893208
3626.27 0.101486
3628.88 0.136723
3630.19 0.174454
3631.49 0.244040
3632.80 0.390319
3633.45 0.531314
3634.10 0.777004
3634.76 1.26385
3635.08 1.70914
3635.41 2.44205
3635.74 3.77991
3635.90 4.89496
3636.06 6.57306
3636.22 9.24430
3636.31 11.2132
3636.39 13.7971
3636.47 17.3415
3636.55 22.1699
3636.63 28.9881
3636.71 38.3137
3636.86 61.3673
3637.00 76.5914
3637.07 72.0564
3637.14 61.1909
3637.29 38.3077
3637.39 26.5685
3637.50 18.9445
3637.61 13.9789
3637.71 10.6776
3637.93 6.71174
3638.14 4.58394
3638.36 3.31542
3638.57 2.50988
3638.99 1.58173
3639.42 1.08863
3639.85 0.797563
3640.70 0.484755
3641.55 0.329416
3642.41 0.241190
3644.11 0.149955
3645.82 0.106586
3647.52 0.0843362
3649.23 0.0822361
3650.08 0.125007
3650.51 0.285224
3650.62 0.426330
3650.72 0.746347
3650.83 1.74729
3650.88 3.19447
3650.91 4.63319
3650.94 6.87096
3650.97 10.9607
3651.00 13.6871
3651.03 10.9603
3651.06 6.87023
3651.10 3.85095
3651.14 2.35514
3651.22 1.12572
3651.30 0.657645
3651.37 0.440208
3651.68 0.169362
3651.99 0.106100
3652.30 0.0814813
3652.92 0.0616669
3653.54 0.0533890
3656.02 0.0416837
3660.98 0.0373446
3663.45 0.0413930
3664.69 0.0468666
3665.93 0.0576879
3667.17 0.0815435
3667.79 0.105382
3668.41 0.148390
3669.03 0.238295
3669.34 0.325241
3669.65 0.477582
3669.96 0.784209
3670.11 1.06882
3670.27 1.54752
3670.42 2.44376
3670.50 3.22169
3670.58 4.41387
3670.66 6.42306
3670.73 10.0252
3670.77 13.0262
3670.81 17.2846
3670.85 23.7964
3670.89 33.2300
3670.94 53.1531
3671.00 66.4344
3671.06 53.1517
3671.11 33.2286
3671.15 23.5927
3671.19 17.1491
3671.23 12.8428
3671.27 9.96080
3671.34 6.38887
3671.42 4.41338
3671.50 3.20910
3671.58 2.44344
3671.73 1.55138
3671.89 1.07099
3672.04 0.787009
3672.35 0.480254
3672.66 0.326759
3672.97 0.239519
3673.58 0.149429
3674.20 0.106256
3674.82 0.0824930
3676.05 0.0589665
3677.29 0.0487819
3678.52 0.0443663
3680.99 0.0446434
3683.46 0.0564381
3684.70 0.0703312
3685.93 0.0965370
3687.16 0.152835
3687.78 0.208402
3688.40 0.307886
3688.71 0.390338
3689.02 0.514027
3689.33 0.711761
3689.63 1.05526
3689.94 1.73761
3690.10 2.35955
3690.25 3.38765
3690.41 5.27932
3690.48 6.85824
3690.56 9.24389
3690.64 13.0622
3690.68 15.9135
3690.71 19.6210
3690.75 24.8064
3690.79 31.8193
3690.83 41.9359
3690.87 55.6861
3690.90 71.1962
3690.93 88.8816
3691.00 110.927
3691.03 104.075
3691.07 88.3429
3691.13 55.2651
3691.19 35.5492
3691.25 24.0426
3691.31 16.9687
3691.37 12.5690
3691.49 7.58066
3691.61 5.03689
3691.73 3.58086
3691.85 2.67457
3692.08 1.65921
3692.32 1.13113
3692.56 0.825426
3692.80 0.632354
3693.03 0.504846
3693.51 0.357395
3693.98 0.301492
3694.46 0.404960
3694.58 0.534410
3694.70 0.850453
3694.76 1.20172
3694.82 1.88601
3694.88 3.46299
3694.91 5.09547
3694.93 7.74547
3694.97 12.3034
3695.00 15.3413
3695.03 12.2993
3695.07 7.73736
3695.09 5.15482
3695.12 3.61964
3695.18 2.02416
3695.23 1.29434
3695.28 0.909973
3695.39 0.541902
3695.50 0.377422
3695.72 0.235633
3695.93 0.176044
3696.37 0.123526
3696.80 0.0991377
3697.66 0.0745934
3698.53 0.0619214
3700.26 0.0497426
3701.99 0.0461765
3703.72 0.0495697
3704.59 0.0554041
3705.45 0.0671462
3706.32 0.0929401
3706.75 0.118505
3707.18 0.164287
3707.61 0.259299
3708.05 0.509095
3708.26 0.826319
3708.37 1.11641
3708.48 1.59820
3708.59 2.48308
3708.64 3.23008
3708.70 4.36653
3708.75 6.20315
3708.80 9.40318
3708.86 15.4858
3708.88 20.5616
3708.91 27.9313
3708.93 35.8879
3708.96 44.7703
3709.00 55.8280
3709.04 44.7696
3709.09 27.9306
3709.12 19.0654
3709.16 13.4875
3709.19 9.81079
3709.23 7.45211
3709.30 4.64090
3709.36 3.14826
3709.43 2.27160
3709.50 1.71621
3709.64 1.08149
3709.78 0.747592
3709.92 0.551076
3710.19 0.341930
3710.47 0.238379
3710.74 0.180078
3711.29 0.120749
3711.85 0.0931504
3712.40 0.0787272
3713.50 0.0665080
3715.71 0.0672129
3717.91 0.0865639
3719.01 0.105391
3720.12 0.135010
3721.22 0.183959
3722.32 0.271966
3722.87 0.344859
3723.42 0.453700
3723.98 0.627203
3724.53 0.927102
3725.08 1.51554
3725.36 2.04741
3725.63 2.91235
3725.91 4.46557
3726.04 5.74270
3726.18 7.61792
3726.32 10.5552
3726.46 15.4074
3726.53 19.0472
3726.60 23.9361
3726.66 30.5477
3726.73 39.2614
3726.87 62.7383
3727.00 78.3580
3727.07 73.6342
3727.14 62.5465
3727.27 39.1105
3727.40 24.4311
3727.53 16.0609
3727.66 11.1665
3727.79 8.14402
3727.92 6.17457
3728.05 4.83024
3728.31 3.17646
3728.57 2.24248
3728.83 1.66633
3729.35 1.02417
3729.87 0.694186
3730.39 0.502868
3730.91 0.382299
3731.43 0.301673
3732.47 0.203773
3733.51 0.149379
3734.55 0.116478
3735.59 0.0957166
3737.67 0.0752417
3739.74 0.0783947
3740.78 0.0978746
3741.30 0.119852
