Rh-103(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
484.134 5.46697
484.586 5.47787
485.037 5.50879
485.263 5.54213
485.488 5.60372
485.714 5.73207
485.827 5.85399
485.940 6.06261
486.053 6.46296
486.109 6.81559
486.166 7.37602
486.222 8.34170
486.279 10.1852
486.307 11.7840
486.335 14.2420
486.363 18.1619
486.391 24.4703
486.426 35.9184
486.460 43.5174
486.494 35.8840
486.529 24.4712
486.569 16.2765
486.609 12.1059
486.649 9.85921
486.689 8.55494
486.729 7.73804
486.769 7.19873
486.849 6.55452
486.929 6.20144
487.009 5.98789
487.170 5.75425
487.330 5.63645
487.490 5.56943
487.810 5.50256
488.131 5.47857
488.451 5.48821
488.611 5.51773
488.772 5.59893
488.852 5.69428
488.932 5.89715
488.972 6.09387
489.012 6.43225
489.052 7.06430
489.092 8.30881
489.126 10.0407
489.160 11.1966
489.194 10.0441
489.228 8.31354
489.249 7.55434
489.270 7.02262
489.313 6.38996
489.355 6.06005
489.397 5.87217
489.481 5.68183
489.566 5.59472
489.735 5.52465
489.903 5.50452
490.241 5.51867
490.578 5.58643
490.916 5.74905
491.085 5.91017
491.254 6.19281
491.422 6.75122
491.507 7.25763
491.591 8.08638
491.676 9.57288
491.718 10.7966
491.760 12.6113
491.802 15.4418
491.844 20.1286
491.887 28.3952
491.929 43.4224
491.969 66.2868
492.010 81.5285
492.051 66.2896
492.091 43.4248
492.122 31.5656
492.153 23.9242
492.184 18.9811
492.215 15.6872
492.277 11.7943
492.339 9.70820
492.400 8.47519
492.462 7.69033
492.586 6.78923
492.709 6.31174
492.833 6.02903
493.080 5.72459
493.327 5.57175
493.574 5.48350
494.069 5.38873
494.563 5.33948
495.057 5.30895
496.046 5.27112
497.034 5.24615
498.023 5.22659
500.000 5.19514
501.161 5.18037
502.321 5.17133
502.901 5.17364
503.481 5.19422
503.771 5.22805
503.917 5.26217
504.062 5.32278
504.207 5.44379
504.279 5.55417
504.352 5.73562
504.424 6.06336
504.461 6.33459
504.497 6.73741
504.533 7.37104
504.569 8.42537
504.606 10.3108
504.642 13.7887
504.676 18.9985
504.710 22.4601
504.744 18.9841
504.778 13.7904
504.799 11.5477
504.820 9.96503
504.861 8.06642
504.902 7.06363
504.944 6.48653
504.985 6.12868
505.026 5.89303
505.109 5.61314
505.191 5.46009
505.274 5.36745
505.439 5.26540
505.604 5.21289
505.770 5.18187
506.100 5.14744
506.761 5.11603
507.422 5.09902
508.743 5.07548
510.065 5.05586
515.352 4.98312
520.639 4.90934
521.960 4.89138
523.282 4.87679
523.943 4.87466
524.604 4.88745
524.934 4.91377
525.099 4.94184
525.265 4.99352
525.430 5.10071
525.512 5.20203
525.595 5.37460
525.678 5.70237
525.719 5.98832
525.760 6.43786
525.801 7.19840
525.843 8.61617
525.863 9.81761
525.884 11.6089
525.905 14.3857
525.925 18.6628
525.953 26.9750
525.980 32.4864
526.007 26.9441
526.035 18.6639
526.055 14.4527
526.075 11.7159
526.095 9.91551
526.115 8.71057
526.156 7.26851
526.196 6.48984
526.236 6.02527
526.276 5.72825
526.357 5.38576
526.438 5.20323
526.518 5.09475
526.679 4.97697
526.840 4.91702
527.001 4.88175
527.323 4.84246
527.968 4.80560
528.612 4.78434
529.901 4.75225
531.189 4.72287
536.343 4.59105
538.921 4.50697
541.498 4.40266
544.075 4.26846
545.363 4.18865
546.008 4.15655
546.330 4.17900
546.410 4.21103
546.491 4.28576
546.571 4.49337
546.612 4.74453
546.652 5.24315
546.686 5.93606
546.720 6.39503
546.754 5.92841
546.788 5.23204
546.820 4.80094
546.853 4.55162
546.917 4.30949
546.982 4.20383
547.046 4.14798
547.304 4.05946
547.820 3.98971
548.852 3.88078
549.884 3.77330
550.915 3.69060
551.431 3.68581
551.947 3.74670
552.463 3.95562
552.979 4.52417
553.237 5.10638
553.495 6.09476
553.753 7.85553
554.011 11.2278
554.140 14.1078
554.269 18.4692
554.398 25.4086
554.527 37.1850
554.591 46.3169
554.656 59.0804
554.720 77.5316
554.785 105.316
554.849 149.269
554.914 222.960
554.978 354.315
555.043 595.886
555.106 983.313
555.170 1268.13
555.234 1047.71
555.298 677.209
555.348 470.829
555.399 338.243
555.450 252.720
555.501 195.739
555.602 128.126
555.704 91.4979
555.806 69.5343
555.907 55.3252
556.110 38.6069
556.313 29.4362
556.517 23.8185
556.720 20.0989
556.923 17.4918
557.329 14.1308
557.736 12.0973
558.142 10.7539
558.548 9.80973
559.361 8.58260
560.174 7.82807
560.986 7.32087
561.799 6.95785
563.425 6.47407
565.050 6.16635
566.675 5.95275
568.301 5.79509
571.551 5.57609
574.802 5.43094
576.428 5.37826
578.053 5.34497
578.866 5.34698
579.272 5.36106
579.678 5.39584
580.085 5.48053
580.288 5.56739
580.491 5.72385
580.694 6.04244
580.796 6.33934
580.897 6.83789
580.999 7.76853
581.050 8.56581
581.101 9.79630
581.151 11.8244
581.202 15.4600
581.253 22.6719
581.278 28.9403
581.304 38.0975
581.342 57.8324
581.380 70.9931
581.418 57.8315
581.456 38.0951
581.497 24.8708
581.538 17.7387
581.578 13.7344
581.619 11.3319
581.659 9.79543
581.700 8.76539
581.781 7.51699
581.862 6.82101
581.943 6.39587
582.105 5.92464
582.267 5.68253
582.429 5.54131
582.753 5.38975
583.077 5.31235
583.401 5.26588
584.050 5.21159
584.698 5.17872
585.346 5.15473
586.643 5.11811
589.236 5.06159
591.829 5.01342
597.016 4.92880
598.312 4.91063
599.609 4.89651
600.257 4.89385
600.905 4.90142
601.230 4.91727
601.554 4.96282
601.716 5.02111
601.878 5.16252
601.959 5.32362
602.040 5.66327
602.080 5.99171
602.121 6.55892
602.161 7.62323
602.202 9.73354
602.236 12.6415
602.270 14.5779
602.304 12.6386
602.338 9.73137
602.370 7.96712
602.402 6.94137
602.433 6.33058
602.465 5.94866
602.528 5.52582
602.591 5.31403
602.718 5.12370
602.844 5.04928
603.097 5.01261
603.350 5.04760
603.603 5.16749
603.729 5.29346
603.856 5.51977
603.982 5.97814
604.045 6.40302
604.108 7.11460
604.172 8.43560
604.203 9.56225
604.235 11.2936
604.266 14.1303
604.298 19.1716
604.330 29.0415
604.345 37.5113
604.361 49.8144
604.386 76.8230
604.410 94.8352
604.434 76.8363
604.459 49.8303
604.482 33.4266
604.504 23.8965
604.527 18.2144
604.549 14.6550
604.595 10.6988
604.640 8.69871
604.685 7.55973
604.730 6.85294
604.821 6.06031
604.911 5.65011
605.001 5.41076
605.092 5.25889
605.182 5.15641
605.363 5.03059
605.544 4.95889
605.905 4.88433
606.267 4.85080
606.629 4.84444
606.809 4.85915
606.990 4.91127
607.081 4.97802
607.171 5.12793
607.216 5.27957
607.261 5.55249
607.307 6.09475
607.329 6.56604
607.352 7.25752
607.386 8.74824
607.420 9.74341
607.454 8.74871
607.488 7.25633
607.513 6.50371
607.538 6.01103
607.588 5.47055
607.638 5.20955
607.688 5.06736
607.788 4.92702
607.888 4.86225
608.087 4.80427
608.287 4.77795
608.686 4.75139
609.085 4.73553
609.884 4.71231
610.683 4.69239
612.280 4.65392
613.877 4.61311
615.474 4.56720
616.273 4.54194
617.071 4.51633
617.870 4.49696
618.269 4.49779
618.669 4.52172
618.868 4.55369
619.068 4.61376
619.268 4.72859
619.467 4.96052
619.667 5.48197
619.767 5.99773
619.867 6.89741
619.966 8.62644
620.016 10.1296
620.066 12.4605
620.116 16.2931
620.166 23.0702
620.216 36.0972
620.241 47.0564
620.266 62.6314
620.287 80.1814
620.308 100.692
620.350 128.638
620.392 106.980
620.434 70.6081
620.481 44.6272
620.527 30.5507
620.574 22.6258
620.620 17.8414
620.667 14.7607
620.713 12.6679
620.806 10.0899
620.899 8.61839
620.992 7.69544
621.178 6.63647
621.364 6.06648
621.550 5.71936
621.736 5.48927
621.922 5.32698
622.294 5.11485
622.666 4.98275
623.410 4.82575
624.154 4.73254
624.898 4.66764
626.386 4.57531
629.362 4.43972
632.338 4.31089
635.314 4.15941
636.802 4.06678
638.290 3.95717
639.778 3.82665
640.522 3.75458
641.266 3.68334
642.010 3.62906
642.753 3.64651
643.125 3.73661
643.497 3.98073
643.683 4.24162
643.869 4.75536
643.962 5.25297
644.055 6.20367
644.102 7.08396
644.148 8.59823
644.195 11.5242
644.241 17.7235
644.276 25.5109
644.310 30.7366
644.344 25.7642
644.379 18.2794
644.419 13.0013
644.459 10.4396
644.539 8.60286
644.699 8.80338
644.859 11.0027
645.019 15.4944
645.100 19.2410
645.180 24.7418
645.260 33.1488
645.340 46.7006
645.420 70.1409
645.460 88.6150
645.500 114.651
645.540 152.696
645.580 209.831
645.620 298.203
645.660 435.410
645.715 718.082
645.770 926.004
645.825 765.553
645.880 495.436
645.913 374.933
645.947 288.834
646.013 183.421
646.080 126.521
646.146 93.1222
646.213 71.9991
646.280 57.8663
646.413 40.6781
646.546 30.9756
646.679 24.9386
646.946 18.0519
647.212 14.3661
647.479 12.1310
647.745 10.6556
648.012 9.62034
648.545 8.27844
649.078 7.45670
649.611 6.90571
650.144 6.51186
651.210 5.98592
652.276 5.64837
653.341 5.40986
654.407 5.22893
656.539 4.96156
658.671 4.75785
659.737 4.67060
660.270 4.63376
660.803 4.60989
661.336 4.62495
661.602 4.67322
661.869 4.79324
662.135 5.09660
662.269 5.41510
662.402 5.99205
662.535 7.14895
662.602 8.18987
662.668 9.85568
662.735 12.7097
662.801 18.0543
662.835 22.5527
662.868 29.2363
662.901 39.4108
662.935 54.9256
662.959 70.1904
662.982 87.9651
663.030 112.365
663.078 93.6786
663.125 62.0652
663.177 39.9279
663.228 27.7441
663.279 20.7780
663.330 16.5411
663.381 13.7889
663.432 11.9134
663.535 9.58936
663.637 8.25347
663.739 7.41162
663.944 6.44013
664.148 5.91215
664.353 5.58741
664.762 5.21353
665.171 5.00468
665.580 4.86942
666.398 4.69791
667.216 4.58572
668.034 4.50018
669.671 4.36516
671.307 4.25208
672.943 4.15344
673.761 4.11575
674.580 4.10938
674.989 4.14807
675.193 4.19892
675.398 4.29977
675.602 4.51887
675.705 4.73056
675.807 5.09515
675.909 5.79648
675.960 6.41343
676.011 7.39112
676.062 9.06730
676.114 12.2377
676.139 14.9668
676.165 19.1045
676.190 25.6436
676.216 35.9643
676.248 55.2079
676.280 67.9708
676.312 55.1282
676.344 35.9409
676.370 25.4898
676.396 18.9360
676.422 14.7942
676.448 12.0920
676.500 8.94621
676.551 7.28767
676.603 6.31557
676.655 5.70190
676.758 4.99947
676.862 4.62707
676.965 4.40532
677.172 4.16168
677.379 4.03357
677.586 3.95435
677.999 3.85748
678.827 3.74548
679.654 3.66554
680.482 3.60208
681.309 3.57533
681.723 3.61068
681.930 3.66557
682.137 3.78014
682.344 4.03768
682.447 4.29175
682.551 4.73647
682.654 5.61002
682.706 6.39431
682.758 7.66324
682.809 9.89873
682.861 14.3331
682.887 18.3399
682.913 24.7212
682.939 35.4857
682.964 53.8700
682.992 84.3245
683.020 104.557
683.048 84.2305
683.076 53.8936
683.108 32.0861
683.141 21.0181
683.173 15.0729
683.206 11.6123
683.238 9.44935
683.271 8.01672
683.336 6.30528
683.401 5.36406
683.466 4.79195
683.596 4.15902
683.726 3.83161
683.856 3.63715
684.116 3.41933
684.636 3.21603
685.156 3.10214
686.196 2.94608
687.236 2.85209
688.276 2.91375
688.796 3.11583
689.316 3.63282
689.836 4.98560
690.096 6.45053
690.356 9.19346
690.486 11.5001
690.616 14.9592
690.746 20.4144
690.876 29.6123
690.941 36.7112
691.006 46.6138
691.071 60.9163
691.136 82.4655
691.201 116.646
691.266 174.288
691.331 278.099
691.396 472.205
691.458 772.075
691.520 986.464
691.582 807.362
691.644 516.952
691.695 353.030
691.745 249.847
691.796 184.182
691.847 141.058
691.948 90.5167
692.050 63.5327
692.151 47.5287
692.253 37.2655
692.456 25.3039
692.659 18.8165
692.862 14.8725
693.268 10.4584
693.674 8.11792
694.080 6.69430
694.892 5.07392
695.704 4.22031
696.516 3.83039
697.328 4.06189
697.734 4.92316
697.835 5.49221
697.937 6.60925
697.987 7.67490
698.038 9.55686
698.089 13.3321
698.114 16.7051
698.139 21.7666
698.175 31.9570
698.210 38.7869
698.245 32.1539
698.281 22.1602
698.323 14.9622
698.365 11.4153
698.449 8.63559
698.533 7.82503
698.616 7.68461
698.952 9.34556
699.120 11.0155
699.288 13.3413
699.456 16.5683
699.624 21.1072
699.792 27.6430
699.960 37.3603
700.128 52.4261
700.295 77.0968
700.463 120.524
700.547 155.211
700.631 204.720
700.715 277.918
700.799 389.703
700.883 566.127
700.967 845.713
701.079 1411.85
701.190 1840.87
701.302 1535.04
701.413 999.727
701.512 672.227
701.611 471.368
701.710 346.500
701.809 265.679
702.007 172.174
702.205 122.609
702.403 93.2118
702.600 74.2898
702.996 52.0557
703.392 39.8245
703.788 32.2860
704.183 27.2544
704.579 23.6978
705.371 19.0583
706.162 16.2040
706.954 14.2890
707.745 12.9229
709.328 11.1136
710.911 9.97471
712.494 9.19368
714.077 8.62502
717.243 7.85180
720.410 7.34965
723.576 7.00016
724.367 6.93272
725.159 6.88047
725.554 6.86956
725.950 6.89580
726.148 6.95456
726.247 7.01602
726.346 7.12491
726.445 7.33679
726.494 7.52309
726.544 7.81546
726.593 8.30911
726.643 9.21823
726.668 9.98059
726.692 11.1048
726.717 12.8114
726.742 15.4047
726.776 20.6148
726.810 24.0903
726.844 20.6119
726.878 15.3973
726.906 12.5680
726.933 10.7976
726.961 9.67267
726.988 8.93794
727.043 8.08125
727.098 7.62810
727.153 7.36166
727.208 7.19199
727.318 6.99537
727.427 6.88858
727.537 6.82272
727.757 6.74559
728.196 6.66825
728.635 6.62199
729.513 6.55452
730.392 6.49876
733.905 6.31764
735.661 6.24367
737.418 6.18238
738.296 6.16165
738.735 6.15768
739.174 6.16358
739.614 6.19322
739.833 6.22927
740.053 6.29884
740.272 6.44752
740.382 6.59011
740.492 6.83483
740.602 7.30431
740.656 7.71719
740.711 8.37120
740.766 9.48925
740.821 11.6063
740.849 13.4277
740.876 16.1893
740.903 20.5311
740.931 27.4023
740.965 40.2174
741.000 48.7606
741.035 40.2150
741.069 27.3977
741.100 19.8139
741.131 15.3228
741.162 12.5999
741.193 10.8829
741.256 8.95207
741.318 7.96675
741.380 7.40199
741.442 7.04970
741.566 6.65223
741.690 6.44423
741.814 6.32146
742.063 6.18784
742.311 6.11848
742.559 6.07620
743.056 6.02571
743.553 5.99415
744.049 5.97047
745.042 5.93321
747.029 5.87373
749.015 5.82245
751.002 5.77638
752.989 5.73660
753.982 5.72160
754.975 5.71668
755.472 5.72566
755.968 5.76246
756.217 5.81460
756.341 5.86444
756.465 5.94992
756.589 6.11472
756.651 6.26110
756.713 6.49562
756.775 6.90594
756.838 7.71217
756.869 8.43428
756.900 9.57596
756.931 11.4728
756.962 14.6814
756.996 20.0687
757.030 23.6576
757.064 20.0618
757.098 14.6753
757.127 11.6306
757.156 9.77527
757.185 8.62355
757.214 7.88510
757.272 7.04220
757.330 6.60795
757.388 6.35956
757.446 6.20671
757.562 6.04209
757.677 5.96856
757.793 5.94072
758.025 5.97023
758.256 6.12523
758.372 6.29112
758.488 6.58468
758.604 7.15756
758.662 7.66685
758.720 8.48073
758.777 9.88839
758.835 12.6002
758.864 14.9751
758.893 18.6404
758.922 24.5363
758.951 34.1230
758.986 51.2357
759.020 62.6529
759.055 51.2543
759.089 34.1442
759.111 26.3589
759.134 20.9942
759.178 14.7449
759.223 11.5440
759.267 9.73889
759.312 8.63498
759.356 7.91520
759.445 7.06869
759.534 6.60994
759.623 6.33453
759.801 6.03352
759.979 5.88021
760.157 5.79082
760.513 5.69382
760.870 5.64286
761.226 5.61098
761.938 5.57102
763.362 5.52259
764.787 5.48576
767.635 5.41823
770.484 5.34706
773.333 5.26248
774.757 5.21050
776.182 5.14770
776.894 5.11084
777.606 5.06978
778.318 5.02535
779.031 4.98316
779.387 4.96910
779.743 4.96953
780.099 5.00442
780.455 5.12587
780.633 5.25947
780.811 5.49310
780.989 5.91749
781.167 6.73887
781.345 8.50576
781.434 10.1882
781.523 13.0168
781.612 18.1761
781.701 28.7142
781.746 38.3615
781.790 53.8908
781.813 65.2464
781.835 80.0494
781.857 99.5882
781.879 124.940
781.904 161.780
781.930 205.081
781.980 265.517
782.005 255.183
782.030 221.947
782.081 146.026
782.135 92.5056
782.189 62.8167
782.243 45.7981
782.297 35.3858
782.351 28.6125
782.405 23.9734
782.513 18.2098
782.621 14.8825
782.729 12.7788
782.945 10.3446
783.161 9.02132
783.377 8.21067
783.592 7.67110
783.808 7.28983
784.240 6.79191
784.672 6.48435
785.104 6.27669
785.536 6.12745
786.399 5.92703
787.263 5.79794
788.991 5.63894
790.718 5.54333
792.445 5.48480
793.309 5.47365
793.741 5.47832
794.173 5.49847
794.605 5.55554
794.821 5.61702
795.036 5.73044
795.252 5.96620
795.360 6.18940
795.468 6.56975
795.576 7.29471
795.630 7.92916
795.684 8.92757
795.738 10.6271
795.792 13.8186
795.819 16.5356
795.846 20.6364
795.873 27.0220
795.900 36.9692
795.935 55.9823
795.970 68.6161
796.005 55.9233
796.040 36.9667
796.070 26.1291
796.100 19.5609
796.130 15.5012
796.160 12.9046
796.220 9.94352
796.279 8.41485
796.339 7.53006
796.399 6.97564
796.519 6.34821
796.639 6.01979
796.758 5.82666
796.998 5.61889
797.237 5.51388
797.477 5.45225
797.956 5.38366
798.435 5.34540
798.914 5.31963
799.871 5.28367
801.787 5.23300
803.703 5.19099
807.534 5.11334
811.366 5.03539
815.197 4.95154
819.029 4.85675
822.860 4.74601
824.776 4.68705
825.734 4.66901
825.974 4.67419
826.213 4.69939
826.333 4.73535
826.452 4.82291
826.512 4.91874
826.572 5.10668
826.632 5.53695
826.662 5.96787
826.692 6.68478
826.726 7.91936
826.760 8.74092
826.794 7.91529
826.828 6.67850
826.852 6.07305
826.876 5.67053
826.925 5.22045
826.973 4.99972
827.021 4.87848
827.117 4.75841
827.214 4.70336
827.407 4.65596
827.599 4.63751
827.985 4.63065
828.370 4.65250
828.756 4.72549
828.949 4.80530
829.141 4.95111
829.334 5.24613
829.431 5.51594
829.527 5.95740
829.623 6.74708
829.672 7.39328
829.720 8.34487
829.768 9.81412
829.816 12.2114
829.864 16.3513
829.912 23.6769
829.961 35.2356
830.010 42.9469
830.059 35.2382
830.108 23.6759
830.163 15.5532
830.218 11.3434
830.274 9.04672
830.329 7.69957
830.384 6.85005
830.440 6.28521
830.550 5.60555
830.661 5.22788
830.772 4.99620
830.993 4.73512
831.214 4.59532
831.436 4.50825
831.878 4.40150
832.763 4.27640
833.649 4.17970
835.419 3.98447
837.190 3.75195
838.075 3.61739
838.960 3.47464
839.845 3.34104
840.730 3.27741
841.173 3.32731
841.616 3.51098
842.058 3.98041
842.501 5.11257
842.722 6.20816
842.944 8.00388
843.165 11.0882
843.276 13.4695
843.386 16.7591
843.497 21.4349
843.607 28.2917
843.718 38.7906
843.829 55.7044
843.939 84.9295
843.995 107.825
844.050 140.020
844.105 186.728
844.161 256.280
844.216 362.578
844.271 525.391
844.351 875.874
844.430 1140.85
844.509 951.450
844.589 620.452
844.676 382.773
844.763 252.718
844.850 178.764
844.937 133.847
845.024 104.715
845.110 84.8399
845.284 60.1862
845.458 45.9885
845.632 37.0247
845.980 26.6499
846.327 21.0133
846.675 17.5584
847.023 15.2593
847.370 13.6355
848.066 11.5180
848.761 10.2137
849.457 9.33731
850.152 8.71109
851.543 7.87970
852.934 7.35452
854.324 6.99294
855.715 6.72841
858.497 6.36554
861.279 6.12600
864.060 5.95657
864.756 5.92444
865.451 5.90222
865.799 5.90198
866.146 5.92896
866.320 5.97571
866.494 6.10213
866.581 6.25362
866.668 6.58389
866.711 6.91237
866.755 7.49290
866.798 8.62429
866.820 9.58578
866.842 10.9729
866.876 14.0718
866.910 16.1301
866.944 14.0602
866.978 10.9683
867.013 8.96809
867.047 7.85394
867.082 7.21412
867.116 6.82382
867.185 6.40009
867.254 6.18989
867.392 5.99633
867.530 5.91135
867.806 5.83605
868.082 5.80036
868.633 5.76019
869.185 5.73263
871.392 5.64932
875.805 5.51586
880.218 5.39917
882.425 5.34705
882.977 5.33850
883.528 5.34072
883.804 5.35591
884.080 5.40749
