Pd-106(n,g) ENDF/B-VII.1
5931.31 62.5638
5931.34 42.0051
5931.38 29.6380
5931.41 22.0260
5931.48 13.2994
5931.54 8.83560
5931.61 6.27506
5931.68 4.67862
5931.81 2.88122
5931.95 1.94347
5932.08 1.40124
5932.35 0.826363
5932.62 0.543455
5932.89 0.384803
5933.42 0.221638
5934.50 0.100951
5935.57 0.0575476
5937.72 0.0259970
5939.87 0.0148038
5948.46 0.00387913
5965.64 0.00109888
6000.00 0.000373873
6000.00 0.512677
7000.00 0.482666
8000.00 0.452655
9000.00 0.430877
10000.0 0.409100
15000.0 0.336173
20000.0 0.291130
30000.0 0.234627
40000.0 0.200385
50000.0 0.181382
60000.0 0.162379
70000.0 0.152523
80000.0 0.142667
90000.0 0.136554
100000 0.130440
150000 0.116782
200000 0.110490
250000 0.109924
300000 0.109358
350000 0.108359
400000 0.107360
450000 0.0975319
500000 0.0877038
516726 0.0845716
516726 0.0845716
550000 0.0783407
600000 0.0689777
650000 0.0654169
700000 0.0618560
750000 0.0612013
800000 0.0605466
850000 0.0600117
900000 0.0594767
950000 0.0590289
1.00000E+06 0.0585810
1.10000E+06 0.0578188
1.13875E+06 0.0575589
1.13876E+06 0.0575589
1.14457E+06 0.0575199
1.14457E+06 0.0575199
1.20000E+06 0.0571482
1.24096E+06 0.0569037
1.24096E+06 0.0569037
1.30000E+06 0.0565513
1.40000E+06 0.0559543
1.50000E+06 0.0552996
1.57249E+06 0.0548251
1.57249E+06 0.0548250
1.57713E+06 0.0547947
1.57713E+06 0.0547947
1.60000E+06 0.0546449
1.70000E+06 0.0535815
1.72264E+06 0.0533407
1.72264E+06 0.0533407
1.80000E+06 0.0525181
1.90000E+06 0.0514280
1.92766E+06 0.0511266
1.92766E+06 0.0511266
1.95068E+06 0.0508756
1.95069E+06 0.0508756
2.00000E+06 0.0503380
2.02055E+06 0.0500977
2.02055E+06 0.0500976
2.09607E+06 0.0492146
2.09607E+06 0.0492146
2.09641E+06 0.0492106
2.09641E+06 0.0492106
2.10000E+06 0.0491686
2.10371E+06 0.0491253
2.10371E+06 0.0491252
2.20000E+06 0.0479992
2.26385E+06 0.0472526
2.26385E+06 0.0472526
2.29981E+06 0.0468321
2.29981E+06 0.0468320
2.30000E+06 0.0468298
2.30468E+06 0.0467750
2.30469E+06 0.0467750
2.32752E+06 0.0465080
2.32752E+06 0.0465080
2.33080E+06 0.0464696
2.33080E+06 0.0464696
2.37320E+06 0.0459738
2.37320E+06 0.0459738
2.38849E+06 0.0457950
2.38850E+06 0.0457949
2.40000E+06 0.0456604
2.42034E+06 0.0454226
2.42034E+06 0.0454226
2.42427E+06 0.0453766
2.42427E+06 0.0453766
2.46233E+06 0.0449315
2.46233E+06 0.0449315
2.49625E+06 0.0445348
2.49625E+06 0.0445348
2.50000E+06 0.0444910
2.60000E+06 0.0430204
2.70000E+06 0.0415498
2.78593E+06 0.0402861
2.78593E+06 0.0402861
2.80000E+06 0.0400792
2.82827E+06 0.0396634
2.82827E+06 0.0396634
2.90000E+06 0.0386086
3.00000E+06 0.0371380
3.10000E+06 0.0359046
3.20000E+06 0.0346712
3.26330E+06 0.0338904
3.26330E+06 0.0338904
3.50000E+06 0.0309709
4.00000E+06 0.0260320
4.50000E+06 0.0218176
5.00000E+06 0.0182750
5.50000E+06 0.0153100
6.00000E+06 0.0127520
6.50000E+06 0.0105361
7.00000E+06 0.00865660
7.19028E+06 0.00807606
7.19028E+06 0.00807606
7.32130E+06 0.00767634
7.32130E+06 0.00767633
7.34089E+06 0.00761656
7.34089E+06 0.00761655
7.50000E+06 0.00713113
7.58667E+06 0.00690598
7.58667E+06 0.00690598
7.65023E+06 0.00674088
7.65023E+06 0.00674088
7.66413E+06 0.00670477
7.66413E+06 0.00670477
7.66880E+06 0.00669266
7.66880E+06 0.00669265
7.69435E+06 0.00662628
7.69435E+06 0.00662628
7.71927E+06 0.00656153
7.71927E+06 0.00656153
7.83504E+06 0.00626080
7.83505E+06 0.00626080
7.92151E+06 0.00603619
7.92151E+06 0.00603619
7.95965E+06 0.00593712
7.95965E+06 0.00593712
7.98074E+06 0.00588234
7.98074E+06 0.00588233
7.98370E+06 0.00587465
7.98370E+06 0.00587465
8.00000E+06 0.00583230
8.00390E+06 0.00582386
8.00390E+06 0.00582386
8.01506E+06 0.00579969
8.01506E+06 0.00579969
8.02819E+06 0.00577127
8.02819E+06 0.00577127
8.04092E+06 0.00574371
8.04092E+06 0.00574371
8.06453E+06 0.00569258
8.06453E+06 0.00569258
8.09683E+06 0.00562263
8.09684E+06 0.00562263
8.50000E+06 0.00474969
9.00000E+06 0.00391240
9.43605E+06 0.00334393
9.43606E+06 0.00334393
9.50000E+06 0.00326057
9.65346E+06 0.00310252
9.65346E+06 0.00310252
1.00000E+07 0.00274560
1.05000E+07 0.00241825
1.10000E+07 0.00209090
1.15000E+07 0.00190315
1.20000E+07 0.00171540
1.25000E+07 0.00159375
1.25715E+07 0.00157635
1.25715E+07 0.00157635
1.30000E+07 0.00147210
1.35000E+07 0.00137930
1.40000E+07 0.00128650
1.45000E+07 0.00120445
1.50000E+07 0.00112240
1.55000E+07 0.00104813
1.60000E+07 0.000973850
1.62441E+07 0.000937813
1.65000E+07 0.000900029
1.68154E+07 0.000853460
1.68155E+07 0.000853453
1.70000E+07 0.000826207
1.75000E+07 0.000761564
1.80000E+07 0.000696920
1.84899E+07 0.000642697
1.85000E+07 0.000641573
1.90000E+07 0.000586226
1.95000E+07 0.000542018
2.00000E+07 0.000497810
2.10000E+07 0.000446710
2.20000E+07 0.000395610
2.30000E+07 0.000366706
2.40000E+07 0.000337802
2.50000E+07 0.000326416
2.60000E+07 0.000315030
2.69040E+07 0.000320443
2.70000E+07 0.000321018
2.80000E+07 0.000327007
2.90000E+07 0.000349108
3.00000E+07 0.000371210
