K-39(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
844780 0.00115030
844848 0.00206156
844915 0.00440194
844996 0.00822405
845077 0.00395891
845134 0.00209785
845191 0.00126764
845305 0.000633802
845533 0.000313857
845990 0.000210257
846660 0.000226233
847331 0.000327807
847666 0.000438576
848001 0.000641253
848336 0.00104077
848504 0.00137496
848671 0.00182973
848835 0.00235109
848999 0.00276007
849162 0.00278513
849326 0.00240527
849654 0.00142252
849981 0.000833326
850331 0.000521038
850681 0.000359990
851030 0.000268940
851380 0.000213423
852134 0.000150468
852887 0.000122595
854394 0.000110901
855148 0.000122976
855901 0.000160396
856278 0.000204798
856655 0.000302551
857031 0.000592674
857220 0.00100165
857314 0.00138778
857408 0.00198771
857530 0.00305569
857652 0.00350558
857774 0.00262992
857896 0.00166711
858091 0.000877446
858286 0.000563502
858481 0.000423581
858676 0.000356057
859066 0.000310816
859456 0.000318447
860311 0.000408702
861165 0.000463686
862873 0.000287367
863670 0.000250522
864468 0.000261450
865265 0.000328942
866062 0.000489286
866746 0.000721333
867429 0.000873415
868797 0.000500007
869609 0.000358448
870420 0.000322466
871232 0.000373156
872043 0.000545388
872682 0.000787650
873321 0.000934937
874598 0.000517249
875066 0.000402067
875534 0.000331777
876470 0.000272213
879330 0.000294227
880735 0.000257054
881438 0.000310535
881789 0.000585989
881965 0.00133395
882053 0.00272477
882097 0.00441945
882141 0.00781882
882190 0.0136301
882214 0.0144479
882287 0.00681952
882346 0.00327638
882406 0.00186055
882525 0.000858189
882644 0.000522543
882763 0.000371723
883001 0.000241420
883239 0.000186076
883715 0.000137008
884191 0.000113769
885144 9.00471E-05
886096 7.83660E-05
888001 7.74782E-05
888477 8.72835E-05
888953 0.000116181
889191 0.000154407
889429 0.000252333
889667 0.000645448
889786 0.00150511
889846 0.00277516
889905 0.00600504
889942 0.00941553
889978 0.0109313
890015 0.00816199
890051 0.00503490
890129 0.00196451
890207 0.00100199
890364 0.000422991
890521 0.000251586
890677 0.000179924
890990 0.000123572
891304 0.000103879
891930 9.48304E-05
892556 0.000101058
893183 0.000117727
893809 0.000147958
894436 0.000200556
895062 0.000290079
895755 0.000431434
896447 0.000494764
897832 0.000267466
898337 0.000220877
898841 0.000215226
899346 0.000324738
899598 0.000638527
899724 0.00118127
899787 0.00178832
899850 0.00288856
899973 0.00512856
900000 0.00470046
900096 0.00239202
900163 0.00146628
900230 0.000976885
900364 0.000538585
900633 0.000276124
900901 0.000199629
901169 0.000169685
901706 0.000154476
902243 0.000166075
902780 0.000201135
903317 0.000275223
903854 0.000436835
904123 0.000586681
904391 0.000816297
904753 0.00125236
905114 0.00149142
905836 0.000758881
906116 0.000550174
906396 0.000419371
906956 0.000285693
907516 0.000232778
908076 0.000217549
909195 0.000255887
909755 0.000310504
910315 0.000397169
911154 0.000586651
911992 0.000714139
912831 0.000636556
913250 0.000605497
913669 0.000666969
914116 0.00107106
914339 0.00173695
914450 0.00238290
914562 0.00336223
914735 0.00500096
914821 0.00502228
914907 0.00432642
915080 0.00257625
915252 0.00153877
915455 0.000950658
915658 0.000661970
915861 0.000503172
916064 0.000407473
916470 0.000304058
916876 0.000254374
917688 0.000221123
918500 0.000248791
918818 0.000295007
919137 0.000418479
919296 0.000573607
919455 0.000949041
919614 0.00226439
919694 0.00452086
919733 0.00699946
919773 0.0112257
919799 0.0147404
919825 0.0172293
919851 0.0167402
919877 0.0137192
919929 0.00752930
919981 0.00426255
920063 0.00213607
920145 0.00130534
920309 0.000693765
920474 0.000479820
920638 0.000382563
920967 0.000300808
921295 0.000269289
922610 0.000236899
923628 0.000259421
924138 0.000381018
924392 0.000658831
924520 0.00106439
924647 0.00209096
924801 0.00404398
924879 0.00329974
924956 0.00213164
925038 0.00134317
925120 0.000915348
925283 0.000529833
925610 0.000299266
926170 0.000208921
926730 0.000185857
928570 0.000175941
929310 0.000181158
930050 0.000212933
930420 0.000257528
930790 0.000353792
930975 0.000443579
931160 0.000589652
931345 0.000839621
931530 0.00128122
931601 0.00152463
931793 0.00233666
931889 0.00263900
931985 0.00266481
932370 0.00124222
932579 0.000769897
932788 0.000518708
932997 0.000377525
933206 0.000292340
933624 0.000200569
934043 0.000155593
934879 0.000116369
935715 0.000103108
937388 0.000107041
939060 0.000139058
940730 0.000191201
942400 0.000206564
945740 0.000113330
946706 0.000100252
947672 9.76670E-05
948638 0.000110341
949604 0.000151576
950350 0.000197515
951095 0.000191650
951841 0.000147258
952586 0.000121352
953465 0.000119072
954344 0.000146842
954784 0.000178585
955223 0.000232712
955663 0.000327048
956102 0.000491597
956565 0.000747938
957028 0.000886654
957491 0.000737982
957723 0.000667506
957954 0.000688165
958096 0.000812745
958237 0.00119070
958378 0.00257615
958449 0.00484582
958485 0.00719932
958520 0.0109931
958568 0.0166922
958592 0.0167027
958616 0.0142424
958664 0.00823478
958712 0.00474049
958791 0.00233062
958870 0.00139593
959027 0.000707877
959185 0.000461244
959342 0.000343500
959657 0.000235242
959972 0.000187319
960603 0.000149473
961233 0.000144376
961863 0.000162218
962493 0.000212417
962808 0.000259370
963123 0.000332739
963438 0.000450277
963753 0.000640025
964527 0.00129379
964915 0.00110309
965302 0.000726352
965740 0.000453287
966179 0.000318308
966617 0.000257277
967056 0.000242438
967494 0.000274391
967932 0.000397333
968371 0.000840570
968590 0.00152131
968700 0.00218321
968809 0.00319433
968895 0.00415502
968980 0.00485993
969066 0.00478345
969151 0.00399139
969322 0.00224852
969493 0.00128878
969694 0.000761725
969895 0.000507225
970095 0.000368990
970296 0.000286703
970697 0.000199113
971099 0.000157365
971902 0.000125292
972705 0.000123489
973507 0.000143232
974310 0.000195687
974712 0.000246210
975113 0.000329435
975515 0.000473904
975916 0.000730698
976310 0.00111097
976703 0.00133621
977490 0.000780771
977978 0.000588590
979527 0.000487189
980302 0.000336481
981077 0.000223853
981935 0.000158417
982793 0.000127442
983651 0.000114895
984509 0.000114382
986224 0.000146575
987082 0.000185667
987940 0.000248837
989110 0.000373891
990280 0.000451221
991342 0.000439499
992403 0.00881731
992464 0.0134566
992495 0.0131790
992525 0.0109216
992572 0.00700063
992619 0.00444785
992647 0.00348469
992756 0.00163881
992866 0.000978225
993084 0.000512620
993303 0.000348678
993522 0.000269234
993959 0.000192062
994396 0.000153430
995271 0.000113809
996146 9.52191E-05
997021 8.92609E-05
997895 9.99952E-05
998770 0.000172452
999207 0.000348463
999426 0.000628288
999535 0.000917369
999645 0.00139758
999770 0.00213048
999833 0.00234336
999896 0.00227642
999999 0.00173185
1.00000E+06 0.000435972
1.07721E+06 0.000438364
1.10668E+06 0.000439276
1.22474E+06 0.000442933
1.35540E+06 0.000446980
1.50000E+06 0.000451459
1.73205E+06 0.000462032
2.00000E+06 0.000474240
2.30000E+06 0.000487686
2.50000E+06 0.000496019
2.58831E+06 0.000508923
2.58831E+06 0.000508923
2.75000E+06 0.000508191
2.88685E+06 0.000508358
3.00000E+06 0.000425256
3.09715E+06 0.000400134
3.09715E+06 0.000400133
3.25000E+06 0.000361626
3.50000E+06 0.000333151
3.69114E+06 0.000313379
3.75000E+06 0.000283057
3.89836E+06 0.000262210
3.89837E+06 0.000262209
4.00000E+06 0.000247904
4.25000E+06 0.000212715
4.50000E+06 0.000187409
5.00000E+06 0.000145630
6.00000E+06 0.000106460
6.54528E+06 8.51011E-05
6.60000E+06 8.29577E-05
7.00000E+06 7.42537E-05
7.40407E+06 6.54611E-05
7.50000E+06 6.33736E-05
8.00000E+06 5.43122E-05
8.65504E+06 4.24410E-05
8.76889E+06 4.03777E-05
9.00000E+06 3.61893E-05
1.00000E+07 1.80664E-05
1.10000E+07 1.13772E-05
1.20000E+07 4.68799E-06
1.30000E+07 2.76929E-06
1.34237E+07 1.95634E-06
1.35000E+07 1.80994E-06
1.35575E+07 1.75732E-06
1.40000E+07 1.35238E-06
1.45000E+07 8.94818E-07
1.50000E+07 7.04460E-07
1.60000E+07 3.23745E-07
1.70000E+07 2.05895E-07
1.80000E+07 8.80454E-08
1.90000E+07 5.53552E-08
2.00000E+07 2.26649E-08
