Cs-133(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
2672.98 43.5303
2673.00 53.8122
2673.02 43.5291
2673.03 28.2334
2673.05 19.2676
2673.06 13.9285
2673.08 10.4915
2673.09 8.47813
2673.12 6.13756
2673.15 4.95340
2673.21 3.86042
2673.26 3.39094
2673.38 3.00555
2673.49 2.85454
2673.73 2.73337
2673.96 2.68414
2674.88 2.61071
2676.74 2.52819
2678.59 2.43834
2680.44 2.32543
2682.29 2.17520
2683.22 2.08102
2684.14 1.97550
2685.07 1.88204
2685.53 1.87311
2686.00 1.95773
2686.23 2.08408
2686.46 2.32853
2686.69 2.80486
2686.92 3.76260
2687.04 4.60097
2687.15 5.87859
2687.27 7.90624
2687.38 11.2632
2687.50 17.3367
2687.56 22.2553
2687.62 29.3566
2687.67 39.9539
2687.73 56.3341
2687.79 82.4493
2687.85 123.472
2687.92 208.902
2688.00 275.176
2688.08 232.809
2688.15 154.805
2688.23 102.522
2688.30 71.7728
2688.37 52.8612
2688.45 40.9692
2688.52 32.8804
2688.59 27.2847
2688.74 20.1279
2688.89 15.8535
2689.03 13.0979
2689.33 9.84934
2689.62 8.03656
2689.91 6.90948
2690.21 6.14779
2690.50 5.60251
2691.09 4.87787
2691.67 4.42190
2692.26 4.10780
2692.85 3.87819
2694.02 3.56082
2695.19 3.34696
2697.54 3.05959
2699.89 2.84995
2702.23 2.65615
2703.40 2.54790
2704.58 2.41575
2705.16 2.33591
2705.75 2.26312
2706.04 2.27216
2706.19 2.32657
2706.34 2.47268
2706.48 2.85977
2706.56 3.26627
2706.63 3.99352
2706.70 5.42757
2706.78 8.51712
2706.81 11.5413
2706.85 16.4824
2706.87 20.4373
2706.89 25.5060
2706.91 32.3529
2706.92 42.0166
2706.94 55.0012
2706.96 70.3312
2707.00 92.8730
2707.02 90.2736
2707.04 79.4618
2707.08 53.4475
2707.12 35.0400
2707.16 24.4697
2707.20 18.2776
2707.24 14.4231
2707.28 11.8792
2707.32 10.1149
2707.40 7.88665
2707.48 6.57645
2707.56 5.73347
2707.72 4.73565
2707.88 4.17735
2708.04 3.82557
2708.36 3.41043
2708.68 3.17324
2709.00 3.01796
2709.64 2.82131
2710.92 2.60020
2712.19 2.45642
2714.75 2.23461
2717.31 2.04736
2718.59 1.97299
2719.87 1.93297
2721.15 1.97444
2722.43 2.22206
2723.07 2.51995
2723.71 3.05649
2724.35 4.04388
2724.99 5.95409
2725.31 7.57964
2725.63 10.0123
2725.95 13.8013
2726.27 19.9917
2726.59 30.8832
2726.91 51.7898
2727.07 69.7123
2727.23 96.7185
2727.39 138.465
2727.55 202.707
2727.77 341.882
2728.00 449.970
2728.23 379.471
2728.45 250.508
2728.65 170.723
2728.85 121.421
2729.05 90.3576
2729.25 70.1788
2729.65 46.5678
2730.05 33.9435
2730.45 26.3655
2730.85 21.4497
2731.64 15.6191
2732.44 12.3649
2733.24 10.3354
2734.04 8.96344
2734.83 7.98039
2736.43 6.67064
2738.02 5.83684
2739.62 5.25294
2741.21 4.81301
2744.40 4.16068
2747.59 3.64116
2749.19 3.39072
2750.78 3.12889
2752.38 2.84703
2753.17 2.72036
2753.57 2.75494
2753.67 2.84542
2753.77 3.10413
2753.82 3.43259
2753.87 4.19510
2753.90 5.00553
2753.92 6.55876
2753.95 9.97499
2753.96 13.0975
2753.97 17.9925
2753.99 27.6200
2754.00 33.5140
2754.02 26.9725
2754.03 17.9796
2754.05 11.0855
2754.07 7.68465
2754.11 4.91810
2754.14 3.86158
2754.18 3.35648
2754.26 2.90021
2754.33 2.70642
2754.63 2.44798
2755.22 2.28102
2755.82 2.20347
2756.41 2.26650
2757.01 2.74687
2757.31 3.40939
2757.60 4.77111
2757.75 5.97054
2757.90 7.80117
2758.05 10.7036
2758.20 15.5452
2758.35 24.1902
2758.42 31.1956
2758.50 41.1020
2758.57 55.9485
2758.65 78.3107
2758.72 113.306
2758.80 168.337
2758.90 286.004
2759.00 378.309
2759.10 320.685
2759.21 213.136
2759.28 156.032
2759.35 117.591
2759.43 91.4009
2759.50 73.1601
2759.65 50.3304
2759.79 37.4232
2759.94 29.3328
2760.08 23.9751
2760.38 17.4092
2760.67 13.6382
2760.96 11.2183
2761.55 8.28053
2762.13 6.48074
2762.43 5.79571
2762.72 5.23976
2763.01 4.93010
2763.16 5.01659
2763.31 5.51793
2763.45 7.05165
2763.53 8.68599
2763.60 11.5492
2763.64 13.8031
2763.67 16.8228
2763.71 21.1838
2763.74 27.2794
2763.78 36.5181
2763.82 50.1144
2763.85 71.7289
2763.89 104.294
2763.95 181.935
2764.00 249.393
2764.03 245.713
2764.06 219.285
2764.11 150.873
2764.15 114.023
2764.19 88.3113
2764.23 70.5182
2764.27 58.2320
2764.34 42.3633
2764.42 33.0861
2764.50 27.1844
2764.57 23.1752
2764.73 18.1747
2764.88 15.2351
2765.04 13.3226
2765.34 11.0001
2765.65 9.64360
2765.96 8.74992
2766.58 7.63082
2767.19 6.94431
2767.81 6.47053
2769.04 5.84291
2770.27 5.43340
2771.50 5.13886
2772.74 4.92660
2773.35 4.90080
2773.51 4.94851
2773.66 5.11250
2773.74 5.33636
2773.81 5.89606
2773.85 6.55217
2773.89 7.90615
2773.91 9.29367
2773.93 11.5842
2773.95 15.8441
2773.97 24.4408
2773.98 36.5189
2774.00 44.1885
2774.02 36.5185
2774.03 24.4369
2774.04 18.6875
2774.06 14.9594
2774.08 10.6949
2774.10 8.55404
2774.12 7.36128
2774.17 6.14998
2774.21 5.60717
2774.30 5.13009
2774.39 4.93119
2774.57 4.76159
2774.74 4.68381
2775.46 4.54090
2776.88 4.36968
2779.73 4.09719
2782.58 3.85297
2785.42 3.60166
2788.27 3.30271
2789.70 3.11525
2791.12 2.88505
2791.83 2.74860
2792.54 2.59674
2793.25 2.43478
2793.97 2.28978
2794.32 2.25132
2794.68 2.27707
2795.03 2.44813
2795.39 2.96568
2795.57 3.50256
2795.75 4.40395
2795.92 5.96378
2796.10 8.80226
2796.19 11.0944
2796.28 14.3781
2796.37 19.2270
2796.46 26.6568
2796.55 38.5611
2796.64 58.6546
2796.73 94.4422
2796.81 158.959
2796.91 272.733
2797.00 364.330
2797.09 312.547
2797.19 209.387
2797.28 141.681
2797.36 100.853
2797.45 75.3269
2797.54 59.0033
2797.71 39.9504
2797.89 29.7667
2798.06 23.6596
2798.24 19.6810
2798.59 14.9336
2798.94 12.2512
2799.29 10.5618
2799.64 9.41229
2799.99 8.58683
2800.69 7.48154
2801.39 6.78239
2802.09 6.30045
2802.78 5.94907
2804.18 5.46889
2805.58 5.15446
2806.98 4.93065
2808.38 4.76170
2811.18 4.51988
2813.98 4.35114
2819.57 4.12142
2825.17 3.96318
2830.76 3.84099
2836.36 3.74239
2839.16 3.71369
2839.86 3.72089
2840.56 3.76135
2840.91 3.82603
2841.26 4.01089
2841.43 4.25881
2841.61 4.90571
2841.69 5.71323
2841.78 7.59959
2841.83 9.69933
2841.87 13.8130
2841.89 17.6523
2841.91 23.9153
2841.93 34.7238
2841.96 53.0631
2841.98 83.2123
2842.00 102.489
2842.02 83.2126
2842.04 53.0634
2842.07 32.2724
2842.10 21.5584
2842.12 15.6856
2842.15 12.2197
2842.20 8.52768
2842.25 6.79937
2842.35 5.25204
2842.45 4.61134
2842.65 4.09911
2842.85 3.90203
2843.26 3.74948
2843.66 3.68985
2845.28 3.61212
2848.51 3.55111
2851.74 3.50877
2853.35 3.51755
2853.75 3.54521
2854.16 3.63237
2854.36 3.75437
2854.56 4.08557
2854.66 4.51370
2854.76 5.58904
2854.82 6.88151
2854.87 9.70046
2854.89 12.5716
2854.92 17.8320
2854.93 22.4117
2854.94 28.6376
2854.95 38.8448
2854.97 53.0727
2854.98 83.7998
2855.00 102.785
2855.02 81.9449
2855.04 53.0276
2855.05 33.5361
2855.07 23.2538
2855.09 16.9672
2855.11 13.3422
2855.14 9.26318
2855.18 7.24663
2855.25 5.41847
2855.32 4.64537
2855.46 4.01920
2855.59 3.77782
2855.87 3.59054
2856.15 3.51904
2856.71 3.46091
2857.27 3.43463
2859.50 3.38292
2861.74 3.34948
2862.85 3.35627
2863.41 3.44703
2863.55 3.54306
2863.69 3.79701
2863.76 4.11899
2863.83 4.89817
2863.86 5.77907
2863.90 7.61535
2863.92 9.42616
2863.93 12.3188
2863.95 17.4849
2863.97 27.1421
2863.98 41.4232
2864.00 51.0444
2864.02 41.4719
2864.03 27.2024
2864.05 16.7534
2864.07 11.5326
2864.09 8.64688
2864.11 7.08177
2864.15 5.43012
2864.19 4.65743
2864.27 3.98501
2864.34 3.71183
2864.50 3.49052
2864.65 3.40532
2865.28 3.30854
2866.52 3.26193
2869.00 3.20526
2871.49 3.14726
2873.98 3.08014
2876.46 2.99607
2877.71 2.94287
2878.95 2.87680
2880.19 2.78916
2880.81 2.73230
2881.43 2.66298
2882.06 2.57998
2882.37 2.53792
2882.68 2.50994
2882.99 2.54483
2883.14 2.63683
2883.30 2.86650
2883.45 3.45605
2883.53 4.07396
2883.61 5.16075
2883.69 7.28842
2883.73 9.12709
2883.76 11.8476
2883.80 16.2867
2883.84 23.7726
2883.86 29.6188
2883.88 37.1176
2883.90 47.2266
2883.92 60.8429
2883.94 80.3751
2883.96 102.642
2884.00 135.124
2884.02 131.333
2884.04 115.677
2884.08 77.2445
2884.12 54.4364
2884.15 39.6013
2884.19 30.2065
2884.22 24.1708
2884.29 16.8316
2884.36 12.9166
2884.43 10.5201
2884.50 8.97852
2884.64 7.12004
2884.78 6.07699
2884.91 5.42253
2885.19 4.66246
2885.47 4.23816
2885.75 3.97083
2886.30 3.65062
2886.86 3.46306
2887.41 3.33651
2888.52 3.16749
2889.63 3.04872
2890.74 2.95055
2892.96 2.77039
2895.18 2.57304
2896.29 2.45695
2897.40 2.32588
2898.51 2.19168
2899.07 2.14538
2899.62 2.16204
2900.18 2.38694
2900.45 2.72011
2900.73 3.43140
2901.01 5.07874
2901.15 6.71019
2901.29 9.49108
2901.43 14.6935
2901.50 19.0801
2901.56 25.5049
2901.63 35.5975
2901.70 51.7140
2901.77 78.9150
2901.84 125.662
2901.92 212.112
2902.00 278.827
2902.08 235.065
2902.16 155.724
2902.21 116.483
2902.27 89.0252
2902.37 56.4360
2902.48 39.3539
2902.58 29.5510
2902.69 23.3290
2902.79 19.1670
2903.01 14.1087
2903.22 11.2107
2903.43 9.38910
2903.85 7.25608
2904.27 6.06956
2904.70 5.31714
2905.54 4.40283
2906.39 3.83087
2907.23 3.38941
2907.66 3.19136
2908.08 3.03944
2908.29 3.05368
2908.40 3.14291
2908.50 3.36977
2908.61 3.93493
2908.66 4.50169
2908.71 5.44506
2908.77 7.18057
2908.82 10.6093
2908.85 13.6744
2908.87 18.1800
2908.90 25.1811
2908.93 36.3095
2908.94 47.3324
2908.96 60.8589
2909.00 80.5769
2909.02 78.5350
2909.04 69.7460
2909.07 47.4593
2909.10 34.7476
2909.13 26.2092
2909.16 20.6158
2909.19 16.9421
2909.25 12.3807
2909.31 9.82964
2909.37 8.23308
2909.43 7.19179
2909.55 5.91653
2909.67 5.17267
2909.79 4.69573
2910.02 4.11355
2910.26 3.76681
2910.49 3.53796
2910.97 3.28575
2911.44 3.33839
2911.68 3.60909
2911.91 4.27903
2912.15 5.93022
2912.27 7.59193
2912.39 10.4671
2912.51 15.8814
2912.56 20.3677
2912.62 27.0042
2912.68 37.2017
2912.74 53.5482
2912.80 80.8322
2912.86 127.081
2912.93 215.801
2913.00 285.470
2913.07 242.260
2913.14 161.704
2913.20 116.050
2913.25 86.4101
2913.30 66.7384
2913.36 53.3144
2913.47 36.9391
2913.57 27.7827
2913.68 22.1489
2913.79 18.4227
2914.01 13.9159
2914.22 11.3599
2914.44 9.74630
2914.87 7.85781
2915.30 6.80389
2915.73 6.13648
2916.17 5.67652
2916.60 5.33974
2917.46 4.87693
2918.33 4.57013
2920.05 4.17784
2921.78 3.92625
2923.51 3.74247
2925.24 3.60361
2926.10 3.58153
2926.53 3.71465
2926.64 3.86286
2926.75 4.25050
2926.80 4.72119
2926.86 5.79310
2926.89 6.91921
2926.91 9.05887
2926.94 13.7238
2926.95 18.4049
2926.97 25.8270
2926.98 38.9687
2927.00 48.2444
2927.02 38.9746
2927.03 25.8326
2927.05 16.1163
2927.07 11.3343
2927.09 8.63129
2927.11 7.14148
2927.15 5.54593
2927.19 4.80273
2927.27 4.13159
2927.34 3.85068
2927.50 3.62015
2927.65 3.52554
2928.27 3.39622
2929.50 3.28872
2931.97 3.11303
2934.43 2.92769
2936.90 2.70972
2938.13 2.58031
2939.36 2.43201
2940.60 2.26170
2941.83 2.07388
2942.45 1.98328
2943.06 1.91385
2943.68 1.90692
2944.29 2.07462
2944.91 2.76597
2945.22 3.62949
2945.53 5.34040
2945.68 6.80763
2945.84 9.00857
2945.99 12.4324
2946.14 18.0148
2946.30 27.6892
2946.45 45.8271
2946.53 60.9776
2946.61 83.2273
2946.68 116.530
2946.76 166.349
2946.88 284.380
2947.00 378.703
2947.12 323.433
2947.24 216.462
2947.32 165.367
2947.39 128.628
2947.55 83.5897
2947.70 59.1771
2947.85 44.7398
2948.00 35.5324
2948.15 29.2951
2948.46 21.5882
2948.76 17.1413
2949.07 14.3107
2949.67 10.9921
2950.28 9.14409
2950.89 7.98724
2951.50 7.19921
2952.10 6.63224
2953.32 5.87296
2954.53 5.39792
2955.14 5.23257
2955.75 5.12944
2956.05 5.13228
2956.36 5.26614
2956.51 5.49807
2956.66 6.15379
2956.74 6.99255
2956.77 7.75792
2956.81 9.01528
2956.85 11.2792
2956.89 15.9275
2956.91 20.2749
2956.93 27.4999
2956.95 40.2997
2956.96 63.0880
2956.98 98.4843
2957.00 121.407
2957.02 98.5110
2957.04 63.1170
2957.05 44.1574
2957.07 31.9902
2957.08 24.3774
2957.10 19.7065
2957.12 14.0188
2957.15 11.0054
2957.18 9.18900
2957.21 8.08352
2957.27 6.81361
2957.39 5.73252
2957.50 5.29712
2957.74 4.93578
2957.97 4.77937
2958.44 4.62231
2958.90 4.52806
2959.84 4.39355
2960.77 4.28840
2962.63 4.11942
2964.50 3.98300
2968.23 3.76237
2971.96 3.57289
2975.69 3.38104
2977.56 3.27143
2979.42 3.14051
2981.29 2.96877
2982.22 2.85614
2983.15 2.71517
2984.09 2.53599
2984.55 2.43426
2985.02 2.34147
2985.49 2.32734
2985.72 2.42784
2985.95 2.74016
2986.18 3.61963
2986.30 4.58637
2986.42 6.34173
2986.48 7.79366
2986.53 9.85184
2986.59 12.9056
2986.65 17.6139
2986.71 25.3903
2986.77 38.5146
2986.83 62.3256
2986.85 81.2044
2986.88 106.989
2986.94 183.168
2987.00 243.800
2987.06 208.259
2987.12 139.980
2987.16 99.9726
2987.21 74.2781
2987.26 57.3311
2987.30 45.8190
2987.40 31.7224
2987.49 23.9682
2987.58 19.1557
2987.67 16.0108
2987.86 12.1839
2988.04 10.0132
2988.23 8.64252
2988.41 7.70965
2988.60 7.03883
2988.97 6.14566
2989.34 5.58213
2989.71 5.19564
2990.08 4.91424
2990.82 4.53084
2991.56 4.27963
2993.04 3.96317
2994.52 3.76369
2996.00 3.62453
2996.74 3.57646
2997.48 3.56301
2997.85 3.59779
2998.22 3.74320
2998.40 3.95820
2998.59 4.53992
2998.68 5.27761
2998.77 7.02069
2998.82 8.94945
2998.86 12.8593
2998.89 16.4691
2998.91 22.3907
2998.93 32.7056
2998.95 51.7796
2998.98 80.5015
2999.00 100.230
2999.02 80.5249
2999.05 51.8066
2999.07 32.7267
2999.09 22.4044
2999.12 16.4757
2999.14 12.8595
2999.18 8.93852
2999.23 7.00011
2999.32 5.22841
2999.42 4.48659
2999.60 3.87542
2999.79 3.63194
3000.16 3.43036
3000.52 3.33952
3001.26 3.23801
3002.00 3.16571
3003.48 3.03547
3004.96 2.89696
3006.44 2.73405
3007.18 2.64008
3007.92 2.54094
3008.66 2.45922
3009.03 2.45467
3009.40 2.53247
3009.77 2.85342
3009.95 3.25474
3010.14 4.04724
3010.32 5.77144
3010.41 7.41557
3010.51 10.1134
3010.60 14.9689
3010.65 18.8297
3010.69 24.3548
3010.74 32.5135
3010.78 44.9650
3010.83 64.5149
3010.88 95.3649
3010.94 159.985
3011.00 209.380
3011.06 176.795
3011.13 116.919
3011.17 87.5823
3011.21 67.0862
3011.29 42.9955
3011.38 30.1844
3011.46 22.8587
3011.54 18.2001
3011.63 15.1175
3011.79 11.3261
3011.96 9.16343
3012.13 7.79669
3012.46 6.20284
3012.80 5.31187
3013.13 4.74688
3013.80 4.06386
3014.46 3.64791
3015.13 3.34956
3016.47 2.89366
3017.80 2.49689
3018.47 2.31310
3019.14 2.17765
3019.47 2.16403
3019.80 2.23895
3020.14 2.50171
3020.47 3.18924
3020.64 3.86623
3020.81 4.96926
3020.97 6.82684
3021.14 10.1168
3021.22 12.7374
3021.31 16.3864
3021.39 21.7400
3021.47 29.6660
3021.56 42.1726
3021.64 62.3026
3021.72 96.4319
3021.81 155.319
3021.90 266.417
3022.00 357.300
3022.10 306.724
3022.19 205.693
3022.29 138.560
3022.38 97.9312
3022.47 72.9988
3022.56 56.9508
3022.75 38.4380
3022.93 28.5839
3023.11 22.6881
3023.30 18.8524
3023.67 14.2699
3024.03 11.6905
3024.40 10.0649
3024.77 8.95755
3025.14 8.16140
3025.87 7.09355
3026.61 6.41551
3027.35 5.94773
3028.08 5.60592
3029.55 5.13786
3031.02 4.83360
3032.50 4.63592
3033.23 4.63422
3033.42 4.69937
3033.60 4.90769
3033.69 5.18994
3033.78 5.90671
3033.83 6.75402
3033.88 8.61945
3033.90 10.5046
3033.92 13.9213
3033.94 20.8060
3033.96 26.5540
3033.97 35.2041
3033.98 53.4611
3034.00 65.9133
3034.02 53.4595
3034.03 35.1997
3034.04 27.1878
3034.05 21.6854
3034.07 15.0044
3034.10 11.3088
3034.12 9.29408
3034.16 7.16574
3034.20 6.16682
3034.28 5.29347
3034.36 4.93510
3034.52 4.63845
3034.69 4.51776
3035.34 4.35272
3036.65 4.22549
3039.27 4.06106
3041.88 3.93730
3044.50 3.83630
3049.73 3.67343
3054.96 3.53716
3060.19 3.40753
3062.81 3.33897
3065.42 3.26266
3068.04 3.17066
3069.35 3.11420
3070.66 3.04642
3071.96 2.96321
3072.62 2.91622
3073.27 2.87186
3073.93 2.85692
3074.25 2.89149
3074.58 3.01188
3074.91 3.37155
3075.07 3.78290
3075.23 4.56191
3075.40 6.20658
3075.48 7.73682
3075.56 10.2064
3075.64 14.5856
3075.72 22.8762
3075.76 30.0682
3075.81 40.9440
3075.85 57.8311
3075.89 83.3441
3075.94 138.168
3076.00 180.414
3076.06 152.072
3076.11 100.749
3076.16 70.8148
3076.21 51.9892
3076.25 39.7893
3076.30 31.6219
3076.39 21.7865
3076.48 16.4772
3076.58 13.2310
3076.67 11.1362
3076.85 8.63432
3077.04 7.23046
3077.22 6.36086
3077.41 5.77261
3077.59 5.35607
3077.96 4.80502
3078.33 4.46276
3078.70 4.22995
3079.07 4.06123
3079.81 3.83121
3080.55 3.67914
3082.02 3.47871
3083.50 3.33417
3084.98 3.19695
3085.72 3.11704
3086.45 3.02076
3086.82 2.97244
3087.19 2.97322
3087.38 3.07472
3087.47 3.21294
3087.56 3.49615
3087.65 4.12744
3087.70 4.72056
3087.75 5.69649
3087.79 7.40410
3087.84 10.6417
3087.86 13.3728
3087.88 17.4187
3087.91 23.5403
3087.93 33.2127
3087.95 42.9168
3087.97 55.0990
3088.00 72.7771
3088.02 70.8059
3088.04 62.7852
3088.07 42.8368
3088.09 32.7670
3088.12 25.9075
3088.16 17.6271
3088.21 13.1308
3088.26 10.5623
3088.30 8.90051
3088.35 7.80422
3088.44 6.44791
3088.53 5.65623
3088.63 5.15681
3088.81 4.56386
3089.18 4.01925
3089.55 3.76736
3090.29 3.52191
3091.03 3.39338
3092.52 3.23945
3094.00 3.12671
3095.48 3.01567
3096.96 2.87718
3097.70 2.78255
3098.44 2.66205
3098.81 2.60682
3099.00 2.60118
3099.18 2.64804
3099.37 2.85139
3099.46 3.10935
3099.55 3.61424
3099.65 4.70322
3099.69 5.70235
3099.74 7.31418
3099.79 10.1454
3099.81 12.2958
3099.83 15.2665
3099.85 19.4620
3099.88 25.5153
3099.90 34.3877
3099.92 47.5692
3099.94 62.8265
3099.96 80.4609
3100.00 106.722
3100.02 104.159
3100.04 92.1428
3100.08 62.2521
3100.11 43.4491
3100.15 31.5483
3100.18 24.1365
3100.22 19.3169
3100.29 13.7058
3100.36 10.7286
3100.43 8.90815
3100.49 7.73600
3100.63 6.31857
3100.77 5.51409
3100.91 5.01057
3101.19 4.41891
3101.47 4.08524
3101.75 3.87301
3102.30 3.61611
3102.86 3.46325
3103.42 3.35917
3104.53 3.21970
3105.64 3.12267
3106.76 3.04496
3108.98 2.91303
3111.21 2.78924
3113.44 2.66703
3114.55 2.62028
3115.11 2.61504
3115.66 2.64577
3116.22 2.77634
3116.50 2.93817
3116.78 3.26011
3117.06 3.97372
3117.19 4.66930
3117.33 5.87334
3117.47 8.17544
3117.54 10.1927
3117.61 13.2819
3117.68 18.4666
3117.75 27.6009
3117.82 45.7851
3117.86 61.4203
3117.89 83.3819
3117.95 135.440
3118.00 171.767
3118.06 140.255
3118.11 90.6122
3118.16 59.3530
3118.22 40.9431
3118.27 29.8896
3118.32 22.9145
3118.42 15.0742
3118.53 11.0709
3118.63 8.72221
3118.73 7.23889
3118.94 5.53795
3119.15 4.61836
3119.36 4.06328
3119.77 3.44050
3120.19 3.11085
3120.60 2.91919
3121.43 2.77267
3122.26 2.98158
3122.67 3.36931
3123.09 4.21215
3123.50 6.14668
3123.71 8.03271
3123.92 11.2322
3124.12 17.1147
3124.23 21.9606
3124.33 28.9823
3124.44 39.7449
3124.54 56.5812
3124.64 84.4661
3124.75 130.312
3124.87 219.702
3125.00 289.264
3125.13 244.330
3125.26 161.976
3125.37 109.694
3125.49 77.7198
3125.60 57.9265
3125.72 45.1193
3125.95 30.3020
3126.18 22.4447
3126.41 17.7346
3126.65 14.6852
3127.11 11.0749
3127.57 9.05811
3128.04 7.80110
3128.50 6.95117
3128.96 6.34247
3129.89 5.53347
3130.82 5.02365
3132.67 4.41537
3134.52 4.06040
3136.37 3.82199
3140.08 3.50555
3143.79 3.28215
3147.49 3.08588
3149.35 2.98169
3151.20 2.86030
3152.13 2.79123
3153.05 2.73850
3153.52 2.76702
3153.75 2.83757
3153.98 3.01082
3154.21 3.45423
3154.33 3.92289
3154.44 4.76414
3154.56 6.45124
3154.62 7.95456
3154.67 10.3275
3154.73 14.3035
3154.79 21.4830
3154.82 27.2990
3154.85 35.6278
3154.88 47.7396
3154.90 64.7138
3154.95 106.703
3155.00 139.064
3155.05 116.831
3155.10 77.3583
3155.14 51.4154
3155.19 35.8966
3155.24 26.6334
3155.28 20.9016
3155.33 16.9973
3155.38 14.2843
3155.47 10.8882
3155.56 8.87432
3155.66 7.59970
3155.84 6.10248
3156.03 5.27302
3156.22 4.76189
3156.59 4.17147
3156.96 3.84611
3157.33 3.64088
3158.08 3.39446
3158.83 3.24790
3159.57 3.14699
3161.06 3.00831
3164.05 2.82662
3167.03 2.68685
3173.00 2.44350
3175.99 2.34042
3177.48 2.30370
3178.22 2.30259
3178.60 2.34694
3178.78 2.51076
3178.88 2.96722
3178.92 3.92356
3178.95 5.22274
3178.97 8.46788
3178.99 12.2208
3179.00 14.6838
3179.02 12.2236
3179.03 8.47125
3179.06 4.91578
3179.09 3.66182
3179.14 2.82397
3179.25 2.45214
3179.47 2.32301
3179.91 2.28577
3180.78 2.28700
3182.53 2.37207
3184.29 2.62226
3186.04 3.23923
3187.79 4.78916
3188.67 6.39136
3189.54 9.22372
3190.42 14.6375
3190.86 19.2543
3191.29 26.2234
3191.73 37.2047
3192.17 55.3832
3192.61 87.0111
3193.04 143.184
3193.52 243.190
3194.00 323.283
3194.48 275.403
3194.96 183.467
3195.46 118.135
3195.96 80.8478
3196.46 58.9910
3196.96 45.4002
3197.46 36.4064
3197.96 30.1680
3198.96 22.2966
3199.96 17.6660
3200.97 14.6963
3201.97 12.6853
3202.47 12.0125
3202.59 11.9488
3202.72 12.0751
3202.78 12.3622
3202.84 13.1379
3202.87 14.0673
3202.91 15.9158
3202.94 20.3368
3202.95 25.1748
3202.97 33.3209
3202.98 46.8441
3203.00 55.4151
3203.02 46.7998
3203.03 33.2339
3203.04 27.2409
3203.05 23.2196
3203.07 18.2336
3203.10 15.6745
3203.12 14.2244
3203.16 12.7398
3203.20 12.0273
3203.28 11.3586
3203.37 11.0313
3203.54 10.6640
3203.70 10.4193
3204.37 9.71180
3205.72 8.68799
3208.40 7.34568
3211.08 6.50094
3213.77 5.92183
3219.13 5.17650
3224.50 4.71103
3229.87 4.38447
3235.23 4.13493
3240.60 3.93146
3243.28 3.84814
3244.62 3.84131
3244.96 3.86878
3245.29 3.96355
3245.46 4.09923
3245.63 4.46304
3245.71 4.92792
3245.80 6.06452
3245.84 7.36540
3245.88 10.1229
3245.90 12.7968
3245.92 17.4222
3245.94 26.1073
3245.96 42.7337
3245.98 65.7378
3246.00 81.6470
3246.02 65.7543
3246.04 42.7534
3246.05 29.9050
3246.07 21.6838
3246.08 16.5927
3246.09 13.4937
3246.12 9.75016
3246.15 7.78323
3246.21 5.91065
3246.27 5.08500
3246.39 4.39206
3246.50 4.11954
3246.73 3.90348
3246.97 3.81865
3247.90 3.70956
3249.76 3.62694
3253.48 3.48781
3255.34 3.40695
3257.20 3.30202
3258.13 3.23011
3259.06 3.13534
3259.53 3.08357
3259.99 3.07642
3260.23 3.17380
3260.34 3.31352
3260.46 3.60851
3260.58 4.28579
3260.63 4.94128
3260.69 6.04896
3260.75 8.05788
3260.81 12.0694
3260.84 15.6300
3260.87 21.1646
3260.90 30.0491
3260.92 44.5626
3260.94 57.8577
3260.96 73.8954
3261.00 97.5297
3261.02 94.7413
3261.04 83.3363
3261.08 56.3417
3261.10 42.9579
3261.13 33.6054
3261.18 22.3980
3261.23 16.3731
3261.28 12.9480
3261.33 10.7476
3261.38 9.30010
3261.48 7.51977
3261.58 6.48866
3261.68 5.83632
3261.88 5.07693
3262.28 4.38894
3262.69 4.07662
3263.49 3.78279
3264.30 3.63746
3265.91 3.47934
3267.52 3.38200
3270.74 3.24367
3272.35 3.19652
3273.16 3.22214
3273.56 3.40910
3273.66 3.59475
3273.76 4.05827
3273.81 4.61893
3273.86 5.83776
3273.89 7.07311
3273.91 9.32285
3273.94 13.9015
3273.95 18.1899
3273.96 24.4334
3273.98 37.0358
3274.00 45.7624
3274.02 37.0447
3274.04 24.4436
3274.05 17.0385
3274.07 12.4664
3274.10 8.06284
3274.13 6.11624
3274.16 5.11314
3274.22 4.17255
3274.28 3.76260
3274.41 3.42185
3274.53 3.28558
3275.03 3.12833
3276.02 3.05291
3278.01 2.96493
3279.99 2.87849
3281.97 2.78224
3283.96 2.66692
3284.95 2.59708
3285.94 2.51400
3286.94 2.41112
3287.93 2.28534
3288.42 2.23155
3288.67 2.22930
3288.92 2.28398
3289.17 2.50704
3289.29 2.78542
3289.42 3.33822
3289.54 4.53223
3289.60 5.65803
3289.66 7.51587
3289.73 10.7956
3289.76 13.4087
3289.79 17.1272
3289.82 22.5787
3289.85 30.8236
3289.88 43.6291
3289.91 64.3369
3289.96 107.285
3290.00 142.107
3290.02 137.560
3290.04 120.223
3290.09 80.4093
3290.13 54.2488
3290.17 38.7411
3290.21 28.9676
3290.25 22.8325
3290.33 15.6611
3290.41 11.8962
3290.49 9.62099
3290.57 8.14986
3290.73 6.41386
3290.90 5.43834
3291.06 4.83125
3291.38 4.12249
3291.70 3.72452
3292.02 3.47084
3292.67 3.15995
3293.31 2.96979
3293.96 2.83456
3295.25 2.63795
3297.83 2.34075
3300.41 2.05091
