Sr-87(n,tot) ENDF/B-VII.1
10658.9 41.1940
10659.4 33.0286
10659.8 27.6347
10660.8 20.9892
10661.7 17.2745
10662.6 14.9200
10663.5 13.3472
10665.3 11.3721
10667.1 10.2037
10668.9 9.43694
10670.7 8.89641
10672.5 8.49482
10676.1 7.93522
10679.8 7.56296
10687.0 7.08753
10694.3 6.78507
10701.5 6.56624
10716.0 6.24657
10730.5 5.99709
10744.9 5.77323
10773.9 5.32113
10802.9 4.77141
10817.4 4.42308
10831.9 4.00346
10846.4 3.51316
10853.6 3.27171
10860.8 3.10842
10868.1 3.23648
10871.7 3.59439
10875.3 4.40334
10878.9 6.13389
10882.6 9.88077
10884.4 13.2499
10886.2 18.3986
10888.0 26.3598
10889.8 38.6402
10892.9 73.3758
10896.0 109.076
10897.6 111.618
10899.1 102.894
10902.2 75.1406
10904.2 60.1316
10906.2 48.8635
10908.2 40.4327
10910.2 34.0820
10912.2 29.1381
10913.2 27.1113
10914.2 25.4412
10915.2 24.3272
10915.7 24.2043
10916.2 24.6594
10916.7 26.2649
10917.2 30.3191
10917.7 40.0895
10918.2 63.0630
10918.6 103.177
10919.0 142.566
10919.4 134.196
10919.9 102.324
10920.2 83.1136
10920.5 69.6770
10920.8 60.0467
10921.1 53.0260
10921.7 43.6229
10922.3 37.9309
10922.9 34.0452
10923.5 31.3023
10924.7 27.5841
10925.9 25.1165
10927.1 23.3440
10929.5 20.8583
10931.9 19.1432
10934.3 17.8526
10939.1 15.9913
10944.0 14.6857
10948.8 13.7073
10958.4 12.3272
10968.1 11.3949
10977.7 10.7209
10997.0 9.80850
11016.3 9.21656
11035.6 8.79933
11074.1 8.24348
11112.7 7.88249
11151.2 7.62234
11228.4 7.25246
11305.5 6.97032
11382.6 6.69403
11421.2 6.52348
11440.5 6.41560
11459.8 6.27785
11479.1 6.08289
11488.7 5.94505
11498.3 5.75707
11508.0 5.47770
11512.8 5.27681
11517.6 5.00557
11520.0 4.83110
11522.4 4.62085
11524.8 4.36559
11527.3 4.05915
11529.7 3.72350
11530.9 3.58701
11532.1 3.56135
11533.3 3.87643
11533.9 4.34832
11534.5 5.27853
11535.1 7.14855
11535.7 10.8926
11536.0 14.1110
11536.3 18.8651
11536.6 25.9521
11536.9 36.4729
11537.5 68.2085
11538.0 99.9647
11538.6 94.6935
11539.1 70.3231
11539.6 54.3725
11540.0 43.2226
11540.4 35.5463
11540.9 30.2497
11541.7 23.3624
11542.6 19.3659
11543.5 16.7697
11544.4 15.0072
11546.1 12.7588
11547.9 11.4105
11549.6 10.5190
11553.1 9.42106
11556.6 8.76815
11560.1 8.33465
11567.1 7.78796
11574.1 7.44571
11581.1 7.20027
11595.1 6.83311
11609.1 6.50194
11616.0 6.31234
11623.0 6.07712
11626.5 5.92944
11630.0 5.75000
11633.5 5.52377
11637.0 5.22739
11638.8 5.04076
11640.5 4.82073
11642.3 4.56203
11644.0 4.27004
11645.8 3.98966
11646.6 3.91734
11647.5 4.00354
11648.4 4.51455
11649.3 6.20950
11649.7 8.19032
11650.1 11.7501
11650.6 18.6733
11651.0 31.7013
11651.5 59.4231
11652.0 88.6148
11652.3 91.3217
11652.5 85.0164
11653.0 63.6524
11653.4 48.6595
11653.9 38.4758
11654.3 31.6404
11654.7 27.0133
11655.6 21.1470
11656.4 17.7434
11657.3 15.5705
11658.1 14.0818
11659.8 12.1967
11661.5 11.0595
11663.2 10.3112
11664.9 9.78011
11666.6 9.38408
11670.0 8.83134
11673.4 8.46502
11676.8 8.20251
11680.2 8.00407
11687.0 7.72073
11693.8 7.52524
11700.7 7.37877
11707.5 7.26287
11721.1 7.08427
11734.7 6.94507
11761.9 6.71346
11789.1 6.47946
11802.7 6.33719
11816.3 6.15487
11829.9 5.89247
11836.8 5.70419
11843.6 5.44682
11847.0 5.27707
11850.4 5.06760
11853.8 4.80220
11857.2 4.45829
11860.6 4.00953
11864.0 3.49907
11865.7 3.37936
11866.5 3.48900
11867.4 3.89526
11868.2 4.96967
11868.7 6.02667
11869.1 7.66780
11869.5 10.3803
11869.9 14.7373
11870.4 22.2165
11870.8 34.4713
11871.4 65.5566
11872.0 97.5433
11872.3 100.585
11872.6 93.5636
11873.2 70.1491
11873.6 56.7268
11874.0 46.8826
11874.9 34.0940
11875.7 26.8118
11876.5 22.3626
11877.3 19.3708
11878.1 17.2737
11879.7 14.5795
11881.3 12.9263
11882.9 11.8300
11886.1 10.4667
11889.4 9.65358
11892.6 9.11418
11895.8 8.72784
11899.1 8.43519
11905.5 8.00422
11912.0 7.66440
11915.2 7.48563
11918.4 7.24886
11920.0 7.06540
11921.6 6.76212
11922.5 6.50170
11923.3 6.07573
11923.7 5.73372
11924.1 5.28577
11924.3 5.06674
11924.5 5.08928
11924.7 6.69558
11924.8 10.3486
11924.8 14.4829
11924.9 23.0955
11924.9 31.5192
11924.9 41.1960
11925.0 63.2425
11925.0 65.3936
11925.1 61.3261
11925.1 47.5834
11925.2 34.7172
11925.3 26.6361
11925.4 21.8230
11925.5 18.7673
11925.6 15.2373
11925.8 13.3187
11926.1 11.3408
11926.4 10.3716
11927.0 9.37577
11927.7 8.89092
11928.9 8.40080
11930.2 8.15047
11932.8 7.88533
11935.3 7.73795
11937.8 7.63763
11940.4 7.56198
11945.4 7.45009
11955.6 7.29958
11965.7 7.19423
11986.0 7.04476
12006.3 6.93681
12046.9 6.77825
12087.5 6.65553
12168.7 6.44111
12189.0 6.38320
12209.3 6.31384
12219.4 6.26765
12229.6 6.19900
12234.7 6.14271
12239.7 6.04423
12242.3 5.95426
12244.8 5.78910
12246.1 5.63679
12247.3 5.36448
12248.0 5.12798
12248.6 4.76185
12248.9 4.50639
12249.2 4.27707
12249.4 4.30651
12249.6 4.84944
12249.7 7.64973
12249.8 12.2077
12249.9 22.5745
12249.9 39.9269
12250.0 60.3200
12250.0 61.7349
12250.1 57.4529
12250.1 43.8959
12250.2 30.3160
12250.3 22.5092
12250.4 18.1230
12250.5 15.6848
12250.7 12.5628
12250.8 10.9984
12251.2 9.35395
12251.5 8.55922
12252.2 7.75663
12252.9 7.37174
12254.3 6.99162
12255.7 6.80434
12258.5 6.61701
12261.3 6.52127
12266.8 6.41956
12272.4 6.36212
12283.5 6.29044
12294.6 6.23973
12339.0 6.08020
12383.5 5.91428
12405.7 5.81074
12416.8 5.73685
12422.4 5.66474
12425.2 5.56624
12426.5 5.41286
12427.2 5.19982
12427.6 5.01727
12427.8 5.17458
12427.8 6.09643
12427.9 7.42507
12427.9 11.6531
12428.0 17.2964
12428.0 25.3521
12428.0 23.8743
12428.1 19.3220
12428.1 13.4167
12428.2 10.9536
12428.3 8.72037
12428.5 7.20932
12428.9 6.43418
12429.7 6.06387
12431.4 5.87936
12434.7 5.77705
12441.4 5.69866
12454.8 5.59742
12481.4 5.38396
12494.8 5.24370
12508.1 5.05064
12514.8 4.91119
12521.5 4.69971
12524.8 4.52980
12526.5 4.40978
12528.1 4.24776
12529.8 4.00690
12531.5 3.60600
12532.3 3.27874
12533.1 2.81409
12533.5 2.54194
12534.0 2.43216
12534.2 2.70496
12534.4 3.85533
12534.5 5.40428
12534.6 8.15964
12534.7 13.5881
12534.7 18.1103
12534.8 25.1213
12534.8 35.4355
12534.9 47.3147
12535.0 71.7787
12535.1 73.7605
12535.1 68.6026
12535.2 51.4083
12535.3 41.2770
12535.4 34.1238
12535.5 24.9217
12535.7 19.3592
12535.8 16.1854
12535.9 13.9402
12536.1 12.4767
12536.4 10.5145
12536.7 9.32253
12537.0 8.52872
12537.5 7.54404
12538.1 6.95934
12538.7 6.57175
12539.9 6.08631
12541.0 5.78944
12542.2 5.58415
12544.5 5.30689
12549.1 4.95270
12553.7 4.66807
12558.4 4.36246
12560.7 4.18322
12563.0 3.98027
12565.3 3.76511
12566.5 3.68080
12567.6 3.67185
12568.8 3.90315
12569.4 4.25716
12570.0 4.98669
12570.5 6.52618
12571.1 10.0135
12571.4 13.3698
12571.7 18.8952
12572.0 28.3081
12572.3 43.8165
12572.6 77.8840
12573.0 108.279
12573.4 97.3666
12573.7 69.2520
12574.1 50.0228
12574.4 38.0406
12574.7 30.2715
12575.0 25.0480
12575.7 18.6604
12576.3 15.1525
12577.0 12.9416
12577.6 11.4833
12578.9 9.67362
12580.2 8.60211
12581.5 7.90280
12584.0 7.04772
12586.6 6.53583
12589.2 6.19074
12594.3 5.73431
12604.6 5.17816
12609.8 4.95045
12612.4 4.81275
12613.7 4.70007
12614.3 4.61186
12614.6 4.65918
12614.8 5.13603
12614.9 6.31027
12614.9 7.91716
12614.9 12.0370
12615.0 23.2803
12615.1 16.1817
12615.1 10.3149
12615.2 7.88239
12615.3 6.26026
12615.6 5.45339
12616.2 5.07160
12617.2 4.87353
12619.4 4.72610
12623.7 4.54345
12632.4 4.22839
12641.0 3.91869
12649.7 3.63127
12658.3 3.48276
12662.7 3.58317
12667.0 3.99100
12671.3 5.10905
12673.5 6.22043
12675.7 8.01286
12677.8 10.9868
12680.0 16.0025
12682.1 24.7160
12684.3 39.9781
12687.2 75.1225
12690.0 111.154
12692.9 105.007
12695.7 77.2175
12698.2 57.8951
12700.7 44.9963
12703.2 36.4495
12705.7 30.6245
12710.6 23.4096
12715.6 19.2865
12720.6 16.6711
12725.6 14.8931
12735.5 12.6516
12745.4 11.3083
12755.4 10.4178
12765.3 9.78406
12775.3 9.30899
12795.2 8.63555
12815.1 8.16448
12835.0 7.76280
12839.9 7.64435
12844.9 7.48340
12847.4 7.35944
12849.9 7.15448
12851.1 6.97619
12852.4 6.67333
12853.0 6.42275
12853.6 6.04735
12853.9 5.80958
12854.2 5.64413
12854.4 5.77705
12854.5 6.48568
12854.7 9.68632
12854.8 14.4758
12854.9 24.2178
12854.9 32.1395
12854.9 43.6100
12855.0 62.0960
12855.1 60.2690
12855.1 45.5977
12855.2 35.4479
12855.3 28.0853
12855.4 23.3430
12855.4 20.1730
12855.6 16.3504
12855.7 14.2044
12856.0 11.9531
12856.3 10.8465
12856.8 9.70759
12857.4 9.16046
12858.5 8.61635
12859.6 8.34754
12861.8 8.06992
12864.0 7.92264
12868.4 7.75446
12872.9 7.64999
12881.7 7.50587
12890.6 7.39688
12926.0 7.06367
12943.7 6.91212
12961.4 6.74310
12970.2 6.63541
12979.1 6.48052
12983.5 6.35732
12985.7 6.26969
12987.9 6.14889
12990.2 5.96492
12992.4 5.64375
12993.5 5.36679
12994.6 4.92853
12995.1 4.60862
12995.7 4.27567
12996.0 4.23989
12996.2 4.70982
12996.4 5.58408
12996.5 7.68324
12996.7 12.9558
12996.7 18.2653
12996.8 26.0051
12996.9 47.3838
12997.0 71.0211
12997.1 72.9901
12997.1 68.0625
12997.2 51.5417
12997.3 37.5979
12997.5 28.6174
12997.6 23.1565
12997.7 19.8865
12997.9 15.7989
12998.1 13.5336
12998.4 12.0749
12998.6 11.1386
12999.1 9.96419
12999.5 9.25155
13000.0 8.79238
13000.9 8.22382
13001.9 7.88275
13002.8 7.65690
13004.6 7.37534
13006.5 7.20256
13008.3 7.08453
13012.1 6.92721
13015.8 6.82177
13019.5 6.74151
13026.9 6.61677
13041.7 6.41414
13056.6 6.20692
13071.4 5.94173
13078.8 5.76196
13086.2 5.52277
13093.6 5.17622
13097.4 4.93398
13101.1 4.61869
13104.8 4.19790
13108.5 3.67853
13110.3 3.49526
13111.3 3.53521
13112.2 3.82332
13113.1 4.72318
13113.6 5.65205
13114.0 7.20172
13114.5 9.91170
13115.0 14.5802
13115.4 23.0116
13115.9 38.4239
13116.4 71.6491
13117.0 105.542
13117.6 99.9606
13118.1 73.8545
13118.7 52.0345
13119.3 38.8603
13120.0 30.8197
13120.6 25.7031
13121.2 22.1478
13121.8 19.6453
13123.0 16.3241
13124.2 14.2726
13125.4 12.8958
13127.8 11.1822
13130.2 10.1666
13132.7 9.49734
13135.1 9.02330
13137.5 8.66944
13142.3 8.17341
13147.2 7.84034
13156.9 7.40978
13166.6 7.13026
13176.2 6.92198
13195.6 6.59502
13215.0 6.29048
13224.7 6.11762
13234.3 5.90854
13244.0 5.62709
13248.9 5.43675
13253.7 5.18804
13256.1 5.03009
13258.6 4.84147
13261.0 4.61162
13263.4 4.32943
13265.8 3.99594
13268.2 3.72197
13269.5 3.82666
13270.1 4.10351
13270.7 4.72259
13271.3 6.09762
13271.9 9.12517
13272.2 12.0448
13272.5 16.5184
13272.8 23.6796
13273.1 35.1513
13273.5 64.3010
13274.0 93.4907
13274.5 87.9194
13274.9 64.7298
13275.4 46.1529
13275.9 34.7378
13276.4 27.6721
13276.8 23.0718
13277.3 19.9164
13277.8 17.6520
13278.8 14.6906
13279.7 12.8307
13280.7 11.5881
13282.6 10.0142
13284.5 9.05448
13286.4 8.40128
13290.2 7.51286
13294.1 6.83552
13296.0 6.50080
13297.9 6.12741
13299.8 5.66677
13300.8 5.38368
13301.7 5.05901
13302.7 4.70272
13303.6 4.48923
13304.1 4.70661
13304.6 5.82168
13304.8 7.29571
13305.1 10.2579
13305.2 12.7712
13305.3 16.4325
13305.4 21.7949
13305.5 28.8331
13305.6 39.5186
13305.8 53.3899
13306.0 79.4021
13306.1 81.9271
13306.2 76.4507
13306.5 57.6215
13306.7 42.1153
13307.0 32.7429
13307.2 26.7747
13307.5 22.8027
13307.7 19.9352
13307.9 17.9453
13308.4 15.2795
13308.9 13.5713
13309.4 12.4350
13310.4 10.9944
13311.3 10.1150
13312.3 9.52651
13314.2 8.78536
13316.2 8.32523
13318.1 8.00741
13322.0 7.57765
13325.8 7.28389
13329.7 7.05501
13337.4 6.67743
13345.2 6.30477
13349.1 6.08406
13352.9 5.80844
13356.8 5.42747
13358.7 5.16621
13360.7 4.82961
13362.6 4.37882
13364.5 3.81009
13365.5 3.57553
13366.0 3.57294
13366.5 3.79633
13367.0 4.59446
13367.2 5.43885
13367.4 6.86404
13367.7 9.30447
13367.9 13.5885
13368.2 21.3217
13368.4 35.4310
13368.7 67.0181
13369.0 100.089
13369.2 102.918
13369.3 95.4659
13369.6 70.8565
13369.9 53.1162
13370.1 41.7127
13370.4 34.0994
13370.7 28.8589
13371.2 22.2584
13371.7 18.5392
13372.2 16.1322
13372.8 14.5208
13373.8 12.4790
13374.8 11.2420
13375.9 10.4301
13378.0 9.41754
13380.1 8.81333
13382.2 8.40951
13386.3 7.89657
13390.5 7.57622
13394.7 7.35020
13403.1 7.03630
13411.4 6.81039
13419.8 6.62413
13436.5 6.28731
13453.2 5.91343
13461.6 5.67686
13470.0 5.37287
13474.1 5.18020
13478.3 4.94817
13482.5 4.66148
13486.7 4.30052
13490.9 3.85054
13495.0 3.39273
13497.1 3.36838
13498.2 3.57142
13499.2 4.12383
13500.3 5.45086
13500.8 6.66727
13501.3 8.54378
13501.8 11.5551
13502.4 16.2936
13502.9 23.9891
13503.4 36.4958
13504.2 69.1247
13505.0 103.143
13505.4 106.042
13505.8 98.3697
13506.6 72.9839
13507.3 54.2264
13508.1 41.9302
13508.8 33.9152
13509.6 28.4991
13511.0 21.8929
13512.5 18.1628
13514.0 15.7926
13515.5 14.1909
13518.4 12.1641
13521.4 10.9452
13524.3 10.1373
13527.3 9.55868
13530.2 9.12037
13536.1 8.48241
13542.0 7.99621
13545.0 7.75479
13547.9 7.45473
13549.4 7.23764
13550.9 6.90145
13551.6 6.63213
13552.4 6.22630
13553.1 5.71086
13553.3 5.75626
13553.5 6.32616
13553.7 9.01449
13553.7 13.1099
13553.8 17.4006
13553.8 24.0852
13553.9 32.3044
13553.9 42.7054
13554.0 62.1295
13554.1 60.0497
13554.2 45.8522
13554.3 33.6296
13554.3 26.8084
13554.4 22.4413
13554.5 19.5200
13554.7 15.8236
13554.8 13.8846
13555.2 11.7728
13555.5 10.7280
13556.1 9.65133
13556.8 9.12480
13558.1 8.58821
13559.4 8.31078
13562.0 8.00447
13564.6 7.82569
13569.9 7.59918
13575.1 7.44546
13585.5 7.22573
13596.0 7.06321
13616.9 6.81753
13637.8 6.62436
13679.6 6.29780
13721.4 5.98130
13763.2 5.61717
13784.2 5.39468
13805.1 5.12374
13826.0 4.77070
13836.4 4.54377
13846.9 4.26367
13857.3 3.90668
13862.6 3.69306
13867.8 3.46427
13873.0 3.27134
13875.6 3.25064
13878.2 3.39035
13880.8 3.95587
13882.2 4.60946
13883.5 5.77348
13884.8 7.94414
13886.1 12.1350
13886.7 15.7275
13887.4 20.9125
13888.0 28.5798
13888.7 39.8830
13889.8 71.8770
13891.0 102.000
13892.2 93.3921
13893.3 67.1033
13894.4 48.6492
13895.5 36.8064
13896.5 29.2007
13897.6 24.1612
13899.7 18.0520
13901.9 14.6295
13904.0 12.4839
13906.1 11.0413
13910.4 9.22780
13914.7 8.13116
13918.9 7.39106
13927.5 6.42146
13936.0 5.77370
13944.5 5.27084
13961.6 4.44326
13978.6 3.71653
13987.2 3.41647
13995.7 3.25969
14004.2 3.51299
14008.5 4.00876
14012.8 5.02157
14017.0 7.01584
14021.3 10.9352
14025.5 18.8349
14027.7 25.4903
14029.8 34.9570
14034.4 67.9262
14039.0 103.441
14041.3 107.432
14043.6 100.655
14048.2 75.9186
14052.2 57.9952
14056.2 45.7025
14060.1 37.3534
14064.1 31.5531
14072.1 24.2177
14080.0 19.8623
14080.0 8.87894
15000.0 8.87117
17000.0 8.86029
20000.0 8.85463
25000.0 8.86125
30000.0 8.87784
35000.0 8.89873
40000.0 8.92126
50000.0 8.96634
60000.0 9.00812
70000.0 9.04515
80000.0 9.07743
99999.9 9.12819
100000 9.14354
150000 9.28411
200000 9.27679
250000 9.18155
300000 9.03468
392807 8.69432
446404 8.46469
500000 8.26634
512500 8.20756
525000 8.15062
537500 8.09540
550000 8.04182
562500 7.98979
575000 7.93924
587500 7.89010
600000 7.84229
612500 7.79575
625000 7.75043
637500 7.70626
650000 7.66320
662500 7.62121
675000 7.58022
687500 7.54021
700000 7.50113
712500 7.45427
725000 7.40852
737500 7.36383
750000 7.32017
762500 7.27749
775000 7.23575
787500 7.19492
800000 7.15497
820783 7.08462
841566 7.01672
862349 6.95113
883132 6.88772
900000 6.83572
912500 6.79650
925000 6.75806
937500 6.72037
950000 6.68341
962500 6.64716
975000 6.61159
987500 6.57668
1.00000E+06 6.54241
1.06082E+06 6.36879
1.12163E+06 6.20949
1.18245E+06 6.06266
1.24326E+06 5.92675
1.24327E+06 5.92674
1.25000E+06 5.91148
1.27159E+06 5.86315
1.32869E+06 5.73416
1.38580E+06 5.61531
1.44290E+06 5.50545
1.50000E+06 5.40364
1.56250E+06 5.29095
1.62500E+06 5.18571
1.68750E+06 5.08719
1.75000E+06 4.99475
1.75918E+06 4.98135
1.75918E+06 4.98134
1.79155E+06 4.93500
1.79156E+06 4.93499
1.86743E+06 4.82739
1.94330E+06 4.73397
2.00000E+06 4.66533
2.02018E+06 4.64170
2.13059E+06 4.51782
2.24100E+06 4.41187
2.35141E+06 4.32103
2.46182E+06 4.24299
2.58972E+06 4.14179
2.71762E+06 4.05667
2.85881E+06 3.95914
3.00000E+06 3.87853
3.22371E+06 3.82062
3.46410E+06 3.76359
3.72242E+06 3.70740
4.00000E+06 3.65205
4.22949E+06 3.68366
4.47214E+06 3.71555
4.72871E+06 3.74771
5.00000E+06 3.78015
5.47723E+06 3.90798
6.00000E+06 4.04013
6.48074E+06 4.15474
7.00000E+06 4.27259
7.19730E+06 4.30195
7.39099E+06 4.33018
7.48331E+06 4.34345
8.00000E+06 4.41548
8.01321E+06 4.41629
8.02641E+06 4.41711
8.03962E+06 4.41794
8.05282E+06 4.41876
8.06603E+06 4.41960
8.07923E+06 4.42043
8.09244E+06 4.42127
8.10565E+06 4.42211
8.11885E+06 4.42296
8.13206E+06 4.42381
8.14526E+06 4.42466
8.15847E+06 4.42552
8.17167E+06 4.42638
8.18488E+06 4.42724
8.19809E+06 4.42811
8.21129E+06 4.42898
8.23126E+06 4.43016
8.25123E+06 4.43135
8.27120E+06 4.43255
8.29116E+06 4.43376
8.31113E+06 4.43497
8.33110E+06 4.43619
8.35107E+06 4.43742
8.37104E+06 4.43866
8.39100E+06 4.43990
8.41097E+06 4.44115
8.43094E+06 4.44241
8.45091E+06 4.44368
8.47088E+06 4.44495
8.49084E+06 4.44623
8.51081E+06 4.44752
8.53078E+06 4.44882
8.56011E+06 4.45039
8.58943E+06 4.45199
8.61876E+06 4.45362
8.64809E+06 4.45527
8.67741E+06 4.45693
8.70674E+06 4.45863
8.73606E+06 4.46035
8.76539E+06 4.46208
8.79472E+06 4.46385
8.82404E+06 4.46563
8.85337E+06 4.46744
8.88270E+06 4.46927
8.91202E+06 4.47112
8.94135E+06 4.47299
8.97067E+06 4.47489
9.00000E+06 4.47681
9.06678E+06 4.47631
9.13356E+06 4.47609
9.20034E+06 4.47613
9.26712E+06 4.47644
9.33389E+06 4.47700
9.40067E+06 4.47781
9.46745E+06 4.47888
9.53423E+06 4.48019
9.61502E+06 4.48052
9.69581E+06 4.48118
9.77186E+06 4.48123
9.84791E+06 4.48155
9.92395E+06 4.48214
1.00000E+07 4.48299
1.00465E+07 4.48111
1.00930E+07 4.47932
1.01395E+07 4.47763
1.01860E+07 4.47604
1.02324E+07 4.47454
1.02789E+07 4.47313
1.03254E+07 4.47181
1.03719E+07 4.47058
1.03915E+07 4.46978
1.04112E+07 4.46899
1.04308E+07 4.46821
1.04504E+07 4.46744
1.04701E+07 4.46669
1.04897E+07 4.46595
1.05093E+07 4.46522
1.05289E+07 4.46450
1.05486E+07 4.46379
1.05682E+07 4.46310
1.05878E+07 4.46241
1.06074E+07 4.46174
1.06271E+07 4.46108
1.06467E+07 4.46043
1.06663E+07 4.45979
1.06860E+07 4.45917
1.07056E+07 4.45855
1.07252E+07 4.45795
1.07448E+07 4.45736
1.07645E+07 4.45678
1.07841E+07 4.45621
1.08037E+07 4.45565
1.08234E+07 4.45510
1.08430E+07 4.45456
1.08626E+07 4.45404
1.08822E+07 4.45352
1.09019E+07 4.45302
1.09215E+07 4.45253
1.09411E+07 4.45205
1.09608E+07 4.45158
1.09804E+07 4.45112
1.10000E+07 4.45067
1.10313E+07 4.44948
1.10625E+07 4.44831
1.10938E+07 4.44715
1.11250E+07 4.44602
1.11563E+07 4.44490
1.11875E+07 4.44380
1.12188E+07 4.44272
1.12500E+07 4.44165
1.12813E+07 4.44061
1.13125E+07 4.43958
1.13438E+07 4.43857
1.13750E+07 4.43758
1.14063E+07 4.43661
1.14375E+07 4.43565
1.14688E+07 4.43471
1.15000E+07 4.43379
1.15313E+07 4.43289
1.15625E+07 4.43200
1.15938E+07 4.43113
1.16250E+07 4.43028
1.16563E+07 4.42944
1.16875E+07 4.42863
1.17188E+07 4.42782
1.17500E+07 4.42704
1.17813E+07 4.42627
1.18125E+07 4.42552
1.18438E+07 4.42479
1.18750E+07 4.42407
1.19063E+07 4.42337
1.19375E+07 4.42269
1.19688E+07 4.42202
1.20000E+07 4.42137
1.20625E+07 4.41800
1.21250E+07 4.41471
1.21875E+07 4.41148
1.22500E+07 4.40832
1.23125E+07 4.40524
1.23750E+07 4.40222
1.24375E+07 4.39928
1.25000E+07 4.39640
1.25625E+07 4.39360
1.26250E+07 4.39086
1.26875E+07 4.38820
1.27500E+07 4.38560
1.28125E+07 4.38307
1.28750E+07 4.38062
1.29375E+07 4.37824
1.30000E+07 4.37593
1.30625E+07 4.37289
1.31250E+07 4.36990
1.31875E+07 4.36698
1.32500E+07 4.36410
1.33125E+07 4.36129
1.33750E+07 4.35853
1.34375E+07 4.35583
1.35000E+07 4.35318
1.35625E+07 4.35060
1.36250E+07 4.34808
1.36875E+07 4.34561
1.37500E+07 4.34322
1.38125E+07 4.34088
1.38750E+07 4.33861
1.39375E+07 4.33641
1.40000E+07 4.33428
1.40625E+07 4.32895
1.41250E+07 4.32370
1.41875E+07 4.31852
1.42500E+07 4.31341
1.43125E+07 4.30838
1.43750E+07 4.30343
1.44375E+07 4.29855
1.45000E+07 4.29376
1.45625E+07 4.28868
1.46250E+07 4.28367
1.46875E+07 4.27873
1.47500E+07 4.27384
1.48125E+07 4.26902
1.48750E+07 4.26427
1.49375E+07 4.25958
1.50000E+07 4.25497
1.51191E+07 4.23862
1.52382E+07 4.22258
1.53573E+07 4.20683
1.54764E+07 4.19137
1.55955E+07 4.17622
1.57146E+07 4.16138
1.58337E+07 4.14684
1.59528E+07 4.13262
1.60000E+07 4.12685
1.61250E+07 4.10227
1.62500E+07 4.07808
1.63750E+07 4.05427
1.65000E+07 4.03084
1.66250E+07 4.00779
1.67500E+07 3.98512
1.68750E+07 3.96283
1.70000E+07 3.94091
1.70313E+07 3.93540
1.70625E+07 3.92989
1.70938E+07 3.92441
1.71250E+07 3.91895
1.71563E+07 3.91350
1.71875E+07 3.90807
1.72188E+07 3.90266
1.72500E+07 3.89727
1.72813E+07 3.89190
1.73125E+07 3.88654
1.73438E+07 3.88120
1.73750E+07 3.87588
1.74063E+07 3.87058
1.74375E+07 3.86530
1.74688E+07 3.86003
1.75000E+07 3.85479
1.75313E+07 3.84956
1.75625E+07 3.84435
1.75938E+07 3.83915
1.76250E+07 3.83398
1.76563E+07 3.82882
1.76875E+07 3.82368
1.77188E+07 3.81856
1.77500E+07 3.81346
1.77813E+07 3.80838
1.78125E+07 3.80331
1.78438E+07 3.79826
1.78750E+07 3.79323
1.79063E+07 3.78822
1.79375E+07 3.78323
1.79688E+07 3.77825
1.80000E+07 3.77330
1.80625E+07 3.76155
1.81250E+07 3.74989
1.81875E+07 3.73832
1.82500E+07 3.72683
1.83125E+07 3.71543
1.83750E+07 3.70412
1.84375E+07 3.69289
1.85000E+07 3.68174
1.85625E+07 3.67068
1.86250E+07 3.65971
1.86875E+07 3.64881
1.87500E+07 3.63800
1.88125E+07 3.62728
1.88750E+07 3.61664
1.89375E+07 3.60608
1.90000E+07 3.59560
1.91250E+07 3.57447
1.92500E+07 3.55363
1.93750E+07 3.53308
1.95000E+07 3.51283
1.96250E+07 3.49287
1.97500E+07 3.47321
1.98750E+07 3.45384
2.00000E+07 3.43476
