Sb-121(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
916.380 77.0274
916.416 58.8231
916.490 37.0605
916.563 25.2991
916.636 18.2939
916.709 13.8227
916.856 8.66434
917.002 5.92797
917.149 4.30811
917.295 3.27182
917.442 2.56946
917.735 1.70605
918.028 1.21614
918.321 0.911621
918.614 0.709488
919.200 0.466183
919.786 0.330892
920.372 0.247946
920.958 0.193445
922.130 0.128579
923.302 0.0930332
924.474 0.0716372
925.646 0.0579875
927.990 0.0432572
930.335 0.0392436
931.507 0.0424600
932.679 0.0562965
933.265 0.0766655
933.558 0.0970007
933.851 0.133779
934.144 0.210715
934.290 0.285335
934.437 0.417142
934.583 0.683650
934.657 0.933157
934.730 1.35589
934.803 2.15926
934.840 2.86023
934.876 3.96466
934.913 5.84722
934.950 9.37380
934.968 12.3756
934.986 16.9061
935.004 23.9607
935.023 34.9998
935.035 44.8473
935.046 55.9963
935.070 69.9012
935.094 55.9004
935.117 34.9980
935.140 22.1327
935.162 14.6839
935.184 10.2768
935.207 7.53213
935.251 4.49890
935.296 2.97654
935.340 2.11047
935.385 1.57564
935.474 0.976845
935.563 0.667975
935.652 0.488788
935.830 0.299779
936.009 0.207514
936.187 0.155857
936.543 0.103327
937.256 0.0658922
937.969 0.0543656
939.395 0.0524714
940.821 0.0649950
941.534 0.0779137
942.247 0.0986272
942.960 0.133422
943.673 0.197263
944.030 0.251005
944.386 0.332812
944.743 0.466114
945.099 0.705105
945.278 0.903011
945.456 1.19976
945.634 1.67452
945.812 2.50260
945.991 4.14604
946.080 5.65068
946.169 8.14491
946.258 12.7124
946.303 16.5613
946.347 22.3846
946.392 31.7743
946.436 47.9860
946.458 60.7309
946.481 78.5501
946.503 103.804
946.525 139.191
946.563 222.745
946.600 278.464
946.637 222.731
946.675 139.176
946.704 95.4941
946.732 67.5711
946.761 49.5626
946.789 37.5894
946.847 23.4553
946.904 15.9159
946.961 11.4607
947.018 8.63462
947.133 5.39369
947.247 3.68173
947.362 2.67198
947.476 2.02772
947.591 1.59228
947.820 1.05784
948.049 0.755419
948.278 0.567805
948.506 0.443626
948.964 0.294680
949.422 0.212354
949.880 0.162297
950.338 0.129782
951.254 0.0920853
952.170 0.0728384
954.001 0.0591593
955.833 0.0666120
956.749 0.0811051
957.664 0.110919
958.122 0.137079
958.580 0.177666
959.038 0.244824
959.496 0.367018
959.725 0.469397
959.954 0.624532
960.183 0.876077
960.412 1.32334
960.526 1.69081
960.641 2.23784
960.755 3.10320
960.870 4.58839
960.984 7.46420
961.041 10.0264
961.099 14.1520
961.156 21.4016
961.185 27.2287
961.213 35.6828
961.242 48.4895
961.270 68.8617
961.299 102.860
961.328 160.667
961.359 257.165
961.390 321.195
961.421 256.824
961.453 160.653
961.483 99.9835
961.514 65.5318
961.544 45.4580
961.574 33.1266
961.605 25.0758
961.635 19.5892
961.696 12.8592
961.757 9.05699
961.818 6.71747
961.940 4.11081
962.062 2.77068
962.184 1.99429
962.306 1.50432
962.427 1.17604
962.671 0.776683
962.915 0.552613
963.159 0.414415
963.402 0.323219
963.890 0.214124
964.377 0.153855
964.865 0.117074
965.352 0.0930016
966.327 0.0644665
967.302 0.0489021
969.252 0.0336368
971.202 0.0271416
973.151 0.0244720
977.051 0.0254620
980.951 0.0351550
982.900 0.0463412
984.850 0.0674914
985.825 0.0855475
986.800 0.113272
987.775 0.158872
988.750 0.241607
989.237 0.310888
989.725 0.415958
990.212 0.586533
990.700 0.890709
990.943 1.14136
991.187 1.51545
991.431 2.10961
991.674 3.13660
991.918 5.14283
992.040 6.95158
992.162 9.89514
992.284 15.1489
992.345 19.4473
992.406 25.7886
992.467 35.6322
992.527 51.7598
992.588 79.8409
992.649 130.209
992.710 208.272
992.770 260.279
992.831 208.109
992.891 130.076
992.947 83.0699
993.002 55.5480
993.058 39.0591
993.113 28.7275
993.224 17.2097
993.335 11.3780
993.446 8.05477
993.558 5.99226
993.780 3.68100
994.002 2.48610
994.224 1.79098
994.446 1.35135
994.668 1.05615
995.113 0.696557
995.557 0.494458
996.001 0.369740
996.446 0.287448
997.334 0.189137
998.223 0.135049
999.111 0.102322
1000.00 0.0812220
1001.46 0.0604530
1002.91 0.0494484
1004.37 0.0447701
1005.82 0.0462118
1007.28 0.0578521
1008.01 0.0720318
1008.73 0.0994549
1009.10 0.123144
1009.46 0.159682
1009.83 0.219916
1010.19 0.329182
1010.37 0.420500
1010.55 0.558658
1010.74 0.781979
1010.92 1.17772
1011.01 1.50146
1011.10 1.98154
1011.19 2.73696
1011.28 4.02504
1011.37 6.48808
1011.42 8.68665
1011.46 12.1042
1011.51 18.1185
1011.55 29.3656
1011.58 39.3307
1011.60 53.9038
1011.62 78.0771
1011.64 115.017
1011.67 184.767
1011.70 231.582
1011.71 217.784
1011.73 184.761
1011.76 115.009
1011.78 76.7573
1011.80 53.0873
1011.83 38.2836
1011.85 28.6705
1011.89 17.6012
1011.94 11.8157
1011.99 8.45150
1012.03 6.33443
1012.12 3.93001
1012.22 2.67223
1012.31 1.93438
1012.40 1.46533
1012.49 1.15178
1012.68 0.763482
1012.86 0.545212
1013.04 0.409175
1013.23 0.319575
1013.59 0.211627
1013.96 0.151706
1014.33 0.114990
1014.69 0.0908474
1015.43 0.0619777
1016.16 0.0460041
1017.63 0.0296908
1019.10 0.0218477
1020.57 0.0174524
1023.50 0.0130438
1026.44 0.0114786
1029.38 0.0125154
1030.85 0.0153828
1032.32 0.0243380
1033.05 0.0369712
1033.78 0.0722956
1034.15 0.120201
1034.34 0.167153
1034.52 0.250290
1034.70 0.421541
1034.79 0.584281
1034.89 0.861169
1034.98 1.40449
1035.02 1.89210
1035.07 2.68271
1035.12 4.08279
1035.14 5.22072
1035.16 6.88706
1035.18 9.44182
1035.21 13.5698
1035.23 20.5955
1035.25 32.1119
1035.28 51.1573
1035.30 63.7646
1035.32 51.1560
1035.35 32.1103
1035.37 20.9972
1035.39 14.2819
1035.41 10.1712
1035.43 7.64821
1035.47 4.67452
1035.51 3.13026
1035.55 2.23587
1035.60 1.67457
1035.68 1.03871
1035.76 0.706875
1035.84 0.512515
1036.01 0.305925
1036.17 0.204311
1036.33 0.146996
1036.66 0.0881231
1037.32 0.0446181
1037.97 0.0292334
1039.29 0.0189073
1040.60 0.0170660
1041.91 0.0201185
1043.23 0.0332492
1043.88 0.0524828
1044.54 0.106575
1044.87 0.180149
1045.03 0.251676
1045.20 0.378576
1045.36 0.636848
1045.44 0.880109
1045.52 1.29595
1045.61 2.09429
1045.65 2.80039
1045.69 3.92772
1045.73 5.87959
1045.77 9.65336
1045.79 13.0661
1045.81 18.1228
1045.83 26.7414
1045.85 40.1950
1045.86 51.4408
1045.88 64.2892
1045.90 80.3437
1045.92 64.2876
1045.95 40.1931
1045.97 27.2707
1045.99 19.4440
1046.00 14.1245
1046.02 10.7834
1046.06 6.72152
1046.10 4.55536
1046.13 3.27937
1046.17 2.46929
1046.24 1.54152
1046.32 1.05238
1046.39 0.763992
1046.54 0.457024
1046.69 0.303841
1046.84 0.217173
1047.13 0.128037
1047.43 0.0851999
1047.72 0.0615056
1048.31 0.0374492
1048.90 0.0260686
1049.49 0.0198088
1050.67 0.0134851
1051.85 0.0105150
1053.04 0.00889413
1055.40 0.00732188
1060.12 0.00652709
1064.85 0.00703160
1069.57 0.00889582
1071.93 0.0108495
1074.29 0.0143942
1076.66 0.0218499
1077.84 0.0291911
1079.02 0.0424905
1079.61 0.0536749
1080.20 0.0707137
1080.79 0.0987036
1081.38 0.149394
1081.68 0.192066
1081.97 0.256763
1082.27 0.362157
1082.56 0.551230
1082.71 0.708544
1082.86 0.945207
1083.01 1.32506
1083.15 1.98557
1083.30 3.31215
1083.37 4.53716
1083.45 6.54962
1083.52 10.3161
1083.56 13.5235
1083.60 18.4454
1083.63 26.4939
1083.65 32.7271
1083.67 40.7507
1083.69 52.5550
1083.71 68.4898
1083.72 91.3481
1083.74 123.960
1083.77 197.848
1083.80 246.904
1083.83 197.841
1083.86 123.952
1083.88 80.1503
1083.91 54.8301
1083.94 38.7402
1083.96 28.8867
1084.01 17.4816
1084.06 11.7146
1084.11 8.31810
1084.16 6.20121
1084.26 3.83529
1084.37 2.59296
1084.47 1.87461
1084.57 1.41837
1084.67 1.11081
1084.87 0.733609
1085.07 0.522079
1085.28 0.390623
1085.48 0.304180
1085.88 0.200384
1086.29 0.143045
1086.69 0.108120
1087.10 0.0853256
1087.91 0.0584603
1088.72 0.0440227
1090.34 0.0302751
1091.96 0.0248846
1093.58 0.0231764
1096.82 0.0261617
1098.44 0.0308737
1100.06 0.0389247
1101.68 0.0528364
1103.30 0.0787452
1104.11 0.100759
1104.92 0.134418
1105.73 0.189622
1106.54 0.289464
1106.95 0.372822
1107.35 0.498931
1107.76 0.702878
1108.16 1.06474
1108.37 1.36211
1108.57 1.80161
1108.77 2.49834
1108.97 3.68455
1109.18 5.97754
1109.28 7.99998
1109.38 11.2315
1109.48 16.9082
1109.53 21.4493
1109.58 27.8431
1109.63 37.5977
1109.68 52.5402
1109.73 77.3973
1109.78 117.656
1109.84 189.227
1109.90 235.995
1109.96 187.912
1110.02 117.636
1110.07 74.3443
1110.13 49.6427
1110.18 34.6891
1110.24 25.5196
1110.34 15.2386
1110.45 10.0551
1110.56 7.10900
1110.67 5.28373
1110.89 3.24748
1111.11 2.19073
1111.32 1.57659
1111.54 1.18875
1111.76 0.929401
1112.20 0.612179
1112.63 0.434338
1113.07 0.324362
1113.50 0.251982
1114.37 0.165432
1115.24 0.117850
1116.11 0.0891308
1116.98 0.0707621
1118.73 0.0508758
1120.47 0.0464068
1121.34 0.0531686
1122.21 0.0804129
1122.65 0.120673
1122.86 0.160934
1123.08 0.233153
1123.30 0.383566
1123.41 0.527907
1123.52 0.776429
1123.63 1.27065
1123.68 1.72630
1123.73 2.46371
1123.79 3.82884
1123.82 4.94820
1123.84 6.62374
1123.87 9.27110
1123.90 13.7349
1123.92 21.8141
1123.95 37.0451
1123.96 48.0308
1123.98 59.5372
1124.00 73.6550
1124.03 58.5805
1124.05 37.0432
1124.07 24.8891
1124.09 17.2952
1124.11 12.5141
1124.13 9.52317
1124.17 5.85198
1124.21 3.96783
1124.25 2.83736
1124.29 2.14170
1124.37 1.33678
1124.44 0.914552
1124.52 0.666404
1124.68 0.401751
1124.84 0.271082
1125.00 0.197124
1125.31 0.120899
1125.63 0.0840871
1125.94 0.0635625
1126.57 0.0423823
1127.21 0.0320746
1127.84 0.0261994
1129.10 0.0199313
1131.62 0.0149895
1134.15 0.0136562
1136.67 0.0148491
1137.94 0.0170023
1139.20 0.0214635
1140.46 0.0315665
1141.09 0.0418091
1141.72 0.0605884
1142.36 0.100717
1142.67 0.140441
1142.99 0.211886
1143.30 0.361780
1143.46 0.507361
1143.62 0.762716
1143.70 0.972147
1143.78 1.28210
1143.86 1.76853
1143.93 2.59487
1144.01 4.16578
1144.05 5.56211
1144.09 7.71105
1144.13 11.4693
1144.17 18.3676
1144.19 24.4007
1144.21 33.0166
1144.23 47.0916
1144.25 67.8853
1144.26 87.2827
1144.28 109.414
1144.30 135.665
1144.31 127.399
1144.33 107.710
1144.35 67.8819
1144.37 47.9770
1144.39 35.3374
1144.42 20.7850
1144.46 13.2748
1144.49 9.22565
1144.52 6.70083
1144.56 5.11479
1144.63 3.25172
1144.70 2.23403
1144.76 1.62820
1144.90 0.977926
1145.04 0.650659
1145.18 0.465650
1145.45 0.272971
1145.73 0.180335
1146.00 0.128813
1146.55 0.0765723
1147.10 0.0518754
1147.65 0.0383308
1148.75 0.0247351
1149.85 0.0184296
1150.95 0.0150532
1153.15 0.0118921
1157.54 0.0105889
1161.94 0.0121306
1166.34 0.0168683
1168.54 0.0216645
1170.73 0.0301221
1172.93 0.0471445
1174.03 0.0631425
1175.13 0.0908414
1176.23 0.146356
1176.78 0.198908
1177.33 0.290595
1177.60 0.365519
1177.88 0.477201
1178.15 0.655452
1178.43 0.966844
1178.57 1.22230
1178.70 1.59806
1178.84 2.19480
1178.98 3.21017
1179.12 5.18914
1179.18 6.96016
1179.25 9.77187
1179.32 14.7853
1179.36 18.7733
1179.39 24.5546
1179.42 33.6274
1179.46 47.7433
1179.49 71.3306
1179.53 111.495
1179.56 178.146
1179.60 222.512
1179.64 178.144
1179.67 111.499
1179.70 81.0552
1179.72 60.8187
1179.77 36.7508
1179.81 24.1829
1179.86 17.0051
1179.91 12.5796
1179.95 9.67908
1180.04 6.25626
1180.14 4.40372
1180.23 3.29717
1180.41 2.11315
1180.60 1.54492
1180.78 1.25743
1181.15 1.09217
1181.52 1.32997
1181.70 1.67086
1181.89 2.31908
1182.07 3.66389
1182.16 4.90642
1182.25 6.97460
1182.35 10.7673
1182.39 13.9576
1182.44 18.7896
1182.48 26.5460
1182.53 39.9209
1182.55 50.3745
1182.58 64.9336
1182.60 85.4698
1182.62 114.244
1182.66 182.350
1182.70 227.602
1182.74 182.333
1182.78 114.221
1182.81 72.9700
1182.85 49.2932
1182.88 34.9559
1182.92 25.8683
1182.99 15.6489
1183.06 10.4248
1183.13 7.42857
1183.20 5.56013
1183.34 3.45489
1183.48 2.35475
1183.62 1.71667
1183.76 1.31098
1183.90 1.03688
1184.18 0.699441
1184.46 0.508209
1184.74 0.388617
1185.02 0.308627
1185.58 0.211060
1186.14 0.155992
1187.26 0.0989860
1188.39 0.0719312
1189.51 0.0577391
1191.75 0.0475664
1193.99 0.0540643
1195.11 0.0661940
1196.23 0.0910630
1196.79 0.112881
1197.35 0.146639
1197.92 0.202539
1198.48 0.303902
1198.76 0.389002
1199.04 0.517409
1199.32 0.725021
1199.60 1.09306
1199.74 1.39685
1199.88 1.84502
1200.02 2.55100
1200.16 3.75669
1200.30 6.06801
1200.37 8.10903
1200.44 11.3623
1200.51 16.9811
1200.54 21.4350
1200.58 27.8027
1200.61 37.2642
1200.65 51.9292
1200.68 75.5678
1200.72 114.094
1200.76 183.271
1200.80 227.863
1200.84 181.506
1200.88 114.082
1200.92 74.7081
1200.96 50.8873
1200.99 36.2812
1201.03 26.9409
1201.10 16.3506
1201.17 10.9534
1201.24 7.79044
1201.31 5.81510
1201.46 3.59869
1201.60 2.43700
1201.74 1.76273
1201.89 1.33209
1202.03 1.04417
1202.32 0.691265
1202.61 0.492359
1202.89 0.369359
1203.18 0.288281
1203.75 0.190769
1204.33 0.136858
1204.90 0.103997
1205.47 0.0825763
1206.62 0.0573624
1207.77 0.0440072
1210.06 0.0325908
1212.36 0.0323857
1213.51 0.0369105
1214.65 0.0474635
1215.80 0.0722748
1216.38 0.0976904
1216.95 0.144282
1217.24 0.183632
1217.52 0.243635
1217.81 0.341600
1218.10 0.516818
1218.24 0.663092
1218.38 0.881346
1218.53 1.23356
1218.67 1.84560
1218.81 3.07393
1218.89 4.20699
1218.96 6.06511
1219.03 9.53642
1219.06 12.4856
1219.10 16.8441
1219.14 24.0921
1219.17 36.8249
1219.19 46.9563
1219.21 61.2911
1219.23 81.8778
1219.24 109.339
1219.27 174.740
1219.30 218.259
1219.33 174.735
1219.36 109.332
1219.39 66.2726
1219.42 43.1884
1219.45 29.5010
1219.48 21.4592
1219.51 16.0934
1219.54 12.5831
1219.59 8.26737
1219.65 5.79821
1219.71 4.28562
1219.83 2.62045
1219.95 1.76050
1220.06 1.26737
1220.18 0.954192
1220.30 0.746239
1220.53 0.492488
1220.77 0.350218
1221.00 0.262548
1221.24 0.204732
1221.71 0.135615
1222.18 0.0974373
1222.65 0.0741411
1223.12 0.0589102
1224.06 0.0407861
1225.00 0.0308688
1226.88 0.0210144
1228.76 0.0166460
1230.63 0.0146249
1234.39 0.0142208
1238.15 0.0182531
1240.03 0.0232944
1241.91 0.0330327
1242.85 0.0414354
1243.79 0.0544179
1244.73 0.0759091
1245.67 0.115144
1246.14 0.148245
1246.61 0.198776
1247.08 0.281496
1247.55 0.430419
1247.78 0.554751
1248.02 0.742574
1248.25 1.04574
1248.49 1.58211
1248.61 2.02255
1248.72 2.66931
1248.84 3.69440
1248.96 5.42344
1249.08 8.74848
1249.13 11.6740
1249.19 16.2179
1249.25 24.1079
1249.28 30.1868
1249.31 38.7501
1249.34 51.7598
1249.37 70.9196
1249.40 100.868
1249.43 147.916
1249.46 235.992
1249.50 294.427
1249.54 235.980
1249.57 147.904
1249.60 102.155
1249.63 72.5673
1249.66 53.3764
1249.69 40.5636
1249.74 25.3952
1249.80 17.3646
1249.85 12.5084
1249.91 9.46518
1250.02 5.92332
1250.13 4.04710
1250.24 2.93751
1250.35 2.22819
1250.46 1.74773
1250.69 1.15772
1250.91 0.823152
1251.13 0.615404
1251.35 0.477653
1251.80 0.312118
1252.24 0.220246
1252.68 0.164031
1253.13 0.127152
1254.02 0.0833078
1254.90 0.0592316
1255.79 0.0446064
1256.68 0.0350639
1258.46 0.0237887
1260.23 0.0176481
1263.78 0.0115865
1267.34 0.00890099
1270.89 0.00762332
1277.99 0.00711156
1285.10 0.00876940
1288.65 0.0109431
1292.20 0.0151459
1293.98 0.0187606
1295.75 0.0243327
1297.53 0.0335406
1299.31 0.0503683
1300.19 0.0645696
1301.08 0.0862913
1301.97 0.121968
1302.86 0.186751
1303.30 0.241096
1303.75 0.323727
1304.19 0.458313
1304.63 0.699647
1304.86 0.899513
1305.08 1.19953
1305.30 1.67962
1305.52 2.51846
1305.74 4.18542
1305.85 5.71553
1305.97 8.25812
1306.02 10.2301
1306.08 12.9314
1306.13 16.9225
1306.19 22.8895
1306.24 32.7245
1306.30 49.5722
1306.33 63.1268
1306.35 82.2732
1306.38 109.732
1306.41 147.249
1306.46 237.135
1306.50 295.525
1306.55 235.033
1306.59 147.234
1306.63 93.7760
1306.67 63.1166
1306.72 44.2783
1306.76 32.7174
1306.84 19.6256
1306.92 13.0445
1307.01 9.23277
1307.09 6.86729
1307.25 4.22705
1307.42 2.85243
1307.58 2.05675
1307.75 1.55281
1307.91 1.21379
1308.25 0.799467
1308.58 0.567043
1308.91 0.423044
1309.24 0.328241
1309.90 0.214614
1310.56 0.151875
1311.22 0.113669
1311.88 0.0887355
1313.20 0.0593898
1314.52 0.0436532
1315.85 0.0345353
1317.17 0.0291554
1319.81 0.0253755
1321.14 0.0267662
1322.46 0.0317303
1323.78 0.0446372
1324.44 0.0582149
1325.10 0.0834038
1325.76 0.137416
1326.09 0.191022
1326.42 0.287469
1326.59 0.368324
1326.75 0.489680
1326.92 0.685121
1327.08 1.02975
1327.17 1.31239
1327.25 1.73072
1327.33 2.38732
1327.42 3.48497
1327.50 5.58685
1327.54 7.39537
1327.58 10.2259
1327.62 15.1419
1327.66 24.0978
1327.68 31.8505
1327.70 42.8555
1327.73 60.5888
1327.75 86.5106
1327.76 111.078
1327.77 139.050
1327.80 172.270
1327.81 161.871
1327.83 137.052
1327.86 86.5063
1327.87 62.7246
1327.89 47.1398
1327.92 28.5301
1327.96 18.5591
1327.99 13.0504
1328.03 9.55889
1328.06 7.33991
1328.13 4.70409
1328.20 3.24878
1328.27 2.37626
1328.41 1.43373
1328.54 0.956559
1328.68 0.685799
1328.82 0.515458
1328.96 0.402882
1329.23 0.266450
1329.51 0.190428
1329.78 0.143788
1330.05 0.113230
1330.60 0.0767038
1331.15 0.0566872
1332.25 0.0367007
1333.35 0.0276337
1334.45 0.0230663
1336.65 0.0200357
1338.85 0.0223259
1339.95 0.0261972
1341.05 0.0339154
1342.15 0.0508856
1342.70 0.0678361
1343.25 0.0985586
1343.80 0.163577
1344.07 0.227445
1344.34 0.341408
1344.62 0.578040
1344.76 0.806354
1344.89 1.20238
1345.03 1.99569
1345.10 2.72588
1345.17 3.91958
1345.24 6.14256
1345.27 7.99094
1345.31 10.7896
1345.34 15.4540
1345.38 23.3473
1345.39 29.5388
1345.41 38.1906
1345.43 50.4433
1345.44 67.6870
1345.47 108.897
1345.50 135.050
1345.52 126.340
1345.53 107.382
1345.56 67.6836
1345.58 49.5948
1345.59 37.0086
1345.63 22.1542
1345.67 14.4678
1345.70 10.1995
1345.74 7.48763
1345.77 5.71801
1345.84 3.65775
