U-235(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
51.8126 8.06384
51.8998 7.35009
51.9870 8.04431
52.1025 10.7103
52.2180 13.7153
52.2760 13.7170
52.3340 12.3691
52.4500 8.46286
52.4930 7.27689
52.5870 5.45958
52.6810 4.61707
52.7243 4.77922
52.7776 5.87120
52.8309 4.34228
52.8690 3.59592
52.9375 3.06883
53.0413 2.90123
53.1450 3.32242
53.1969 3.94727
53.2488 5.22188
53.3006 8.06328
53.3266 10.8002
53.3525 15.2348
53.4167 32.1504
53.4328 31.8456
53.4488 28.1947
53.4809 18.4277
53.5014 13.7385
53.5219 10.4845
53.5628 6.71928
53.6038 4.83232
53.6447 3.79588
53.7266 2.80624
53.8086 2.43081
53.8905 2.35763
53.9724 2.57063
54.0543 3.44006
54.0953 4.67921
54.1157 5.84635
54.1362 7.69604
54.1618 11.1994
54.1873 13.9507
54.2129 11.9943
54.2256 10.1029
54.2384 8.39818
54.2591 6.39576
54.2797 5.16624
54.3210 3.96610
54.4035 3.40404
54.4861 3.63748
54.5687 4.33280
54.6512 5.64956
54.7338 8.24053
54.7751 10.5798
54.8163 14.4495
54.8576 21.6269
54.8783 27.7467
54.8989 36.9314
54.9259 55.4880
54.9529 75.7254
54.9799 79.8449
55.0068 81.6753
55.0339 106.684
55.0474 135.228
55.0609 181.283
55.0707 229.127
55.0805 289.025
55.1000 395.035
55.1098 393.176
55.1196 347.159
55.1391 221.190
55.1560 144.222
55.1728 97.9165
55.1897 69.9880
55.2065 52.4253
55.2234 40.8417
55.2402 32.8865
55.2740 23.0736
55.3077 17.5847
55.3414 14.3045
55.4088 11.0511
55.4762 10.1081
55.5437 10.6814
55.6111 12.8792
55.6785 17.5260
55.7468 25.9397
55.8151 35.2412
55.8768 35.9866
55.9384 33.7082
55.9517 33.9900
55.9910 37.1982
56.0303 41.0280
56.0763 37.2080
56.1222 28.9585
56.1893 23.7021
56.2564 26.8768
56.2899 32.0774
56.3234 41.1784
56.3570 56.9157
56.3905 84.6065
56.4095 108.672
56.4285 140.199
56.4474 176.845
56.4664 208.378
56.4854 218.281
56.5044 199.689
56.5423 128.562
56.5834 73.7132
56.6245 45.3359
56.6656 30.3013
56.7067 21.6865
56.7478 16.3705
56.7889 12.8886
56.8712 8.79041
56.9534 6.60151
57.0356 5.34697
57.2000 4.28052
57.2965 4.27583
57.3930 4.75992
57.4730 5.76692
57.5130 6.68208
57.5530 8.07060
57.5870 9.76035
57.6345 12.9328
57.6820 16.0352
57.7465 16.6501
57.8110 15.2205
57.8636 15.9917
57.9162 20.5555
57.9424 25.5387
57.9687 34.0710
57.9950 49.2162
58.0213 76.7657
58.0474 121.063
58.0735 154.196
58.0996 125.195
58.1127 100.080
58.1257 78.0254
58.1399 59.6279
58.1540 46.3066
58.1681 36.7387
58.1823 29.8038
58.1964 24.6978
58.2106 20.8732
58.2388 15.7129
58.2954 10.6008
58.3520 8.66280
58.4085 8.39952
58.4651 9.64764
58.5216 13.2353
58.5499 16.6063
58.5782 21.7319
58.6217 34.1489
58.6651 46.5205
58.6868 46.5275
58.7086 41.3847
58.7520 26.8107
58.7796 19.7518
58.8071 14.8379
58.8347 11.4722
58.8622 9.13393
58.9173 6.25131
58.9725 4.64271
59.0827 3.04017
59.1929 2.33230
59.3031 2.01570
59.4134 1.96140
59.5236 2.29590
59.5787 2.88660
59.6063 3.49176
59.6338 4.54523
59.6926 8.59405
59.7220 8.11279
59.7513 5.99454
59.7824 4.50637
59.8134 3.81792
59.8756 3.55899
59.9377 4.02220
59.9998 5.06807
60.0868 7.84353
60.1737 11.8802
60.2172 12.9692
60.2607 12.4060
60.3476 8.61412
60.3896 7.01093
60.4315 5.85430
60.4735 5.09756
60.5155 4.67666
60.5574 4.55934
60.5994 4.76469
60.6413 5.38658
60.6833 6.63812
60.7391 9.92074
60.7949 14.8267
60.8228 16.0253
60.8508 15.1753
60.9066 11.1474
60.9240 10.2987
60.9662 9.81931
60.9872 10.5839
61.0083 12.2473
61.0250 14.3654
61.0417 17.2269
61.0750 22.9796
61.0917 23.2772
61.1083 21.0471
61.1416 14.0584
61.1800 8.52092
61.2183 5.67662
61.2567 4.15504
61.2950 3.26546
61.3878 2.19102
61.4805 1.69184
61.6660 1.25537
61.6675 1.25403
61.6711 1.25103
61.6746 1.24828
61.6817 1.24350
61.6959 1.23704
61.7244 1.23756
61.7812 1.28251
61.8950 1.14350
62.0289 0.962915
62.1628 0.960013
62.2967 1.16867
62.3637 1.48945
62.4306 2.22360
62.4762 3.02640
62.5217 3.35912
62.5673 2.65608
62.6128 1.88227
62.6400 1.57933
62.7223 1.13789
62.8045 1.00669
62.9690 1.00188
63.1130 1.08577
63.2980 1.32333
63.4098 1.59974
63.5215 2.10643
63.6430 3.03178
63.6475 3.05243
63.6632 3.09864
63.6790 3.10283
63.7105 3.00876
63.7734 2.71767
63.8733 2.62347
63.9732 3.12141
64.0232 3.74784
64.0731 4.91928
64.1231 7.30935
64.1480 9.50646
64.1730 13.1256
64.1994 20.1860
64.2126 26.2427
64.2258 35.6016
64.2390 51.0518
64.2522 78.8174
64.2653 134.159
64.2719 182.592
64.2785 254.061
64.2834 325.368
64.2883 407.602
64.2981 514.476
64.3079 414.947
64.3177 259.713
64.3239 190.214
64.3301 141.969
64.3424 85.1047
64.3548 55.7152
64.3671 39.0751
64.3795 28.8605
64.3918 22.1935
64.4165 14.3406
64.4412 10.0840
64.4659 7.52782
64.5152 4.74144
64.5646 3.33415
64.6140 2.52392
64.7127 1.67271
64.8223 1.22825
64.9318 0.998913
65.1341 0.835122
65.3364 0.925426
65.4376 1.15145
65.4881 1.37808
65.5387 1.76834
65.5893 2.50823
65.6146 3.14926
65.6399 4.14871
65.6651 5.82258
65.6904 8.89968
65.7031 11.4686
65.7157 15.2745
65.7284 21.0818
65.7410 30.0057
65.7581 48.0173
65.7752 61.8141
65.7924 51.2572
65.8095 32.5860
65.8173 26.1436
65.8362 16.0367
65.8550 10.6995
65.8739 7.71567
65.8927 5.91722
65.9304 3.92161
65.9680 2.89369
66.0325 2.14198
66.0971 2.01542
66.1616 2.35841
66.1938 2.77682
66.2261 3.47868
66.2522 4.38858
66.2783 5.83009
66.3044 8.28488
66.3305 13.0775
66.3496 20.2158
66.3686 34.6211
66.3843 54.8072
66.4000 70.1519
66.4157 57.8887
66.4314 36.6936
66.4349 32.8980
66.4465 23.2112
66.4580 16.9092
66.4696 12.7613
66.4812 9.94869
66.5043 6.54276
66.5274 4.66581
66.5506 3.52974
66.5737 2.79276
66.6200 1.92739
66.6663 1.45950
66.7125 1.18033
66.8051 0.888759
66.8976 0.776677
66.9901 0.802702
67.0364 0.903598
67.0827 1.15125
67.1058 1.39761
67.1289 1.82112
67.1521 2.60731
67.1752 4.19641
67.1958 6.96332
67.2163 10.6194
67.2266 11.2836
67.2369 10.4099
67.2574 6.77969
67.2780 4.16934
67.2985 2.77093
67.3168 2.06972
67.3351 1.63025
67.3716 1.11708
67.4081 0.839556
67.4446 0.694581
67.5578 0.534035
67.6711 0.489848
67.8975 0.500076
68.1240 0.640395
68.1806 0.736463
68.2372 0.921901
68.2655 1.09493
68.2938 1.39625
68.3221 1.99809
68.3363 2.54171
68.3504 3.38660
68.3875 6.67798
68.4060 5.93491
68.4245 4.18608
68.4391 3.24003
68.4538 2.70046
68.4830 2.35674
68.5123 2.64667
68.5415 3.63595
68.5669 5.27747
68.5923 6.80579
68.6177 6.00449
68.6430 4.13593
68.6577 3.31780
68.6724 2.73561
68.7019 2.04838
68.7313 1.71277
68.7608 1.55177
68.8196 1.48665
68.8785 1.62235
68.9374 1.94355
68.9963 2.54330
69.0551 3.67999
69.0846 4.62219
69.1140 5.97890
69.1389 7.57528
69.1639 9.64301
69.2137 14.0674
69.2386 14.7717
69.2635 13.7150
69.3133 9.37084
69.3679 5.88680
69.4224 4.11553
69.4770 3.26693
69.5315 2.94810
69.6122 3.30220
69.6526 3.33555
69.6929 2.94594
69.7632 2.69005
69.8335 2.88739
69.9037 3.37175
69.9740 4.19746
70.0770 6.53162
70.1185 8.21059
70.1600 10.7319
70.2015 14.7554
70.2430 21.6797
70.2484 22.9236
70.2601 25.9930
70.2718 29.6628
70.2952 39.2602
70.3186 52.3145
70.3420 67.3487
70.3768 79.1677
70.4115 65.7203
70.4613 39.3998
70.5110 25.8857
70.5746 19.7676
70.6070 19.3552
70.6749 23.3947
70.7284 31.2748
70.7819 37.1477
70.8354 30.3935
70.8889 19.5241
70.9299 13.7301
70.9709 10.0139
71.0119 7.62895
71.0529 6.05314
71.1348 4.21947
71.2168 3.28527
71.2988 2.81337
71.3808 2.65445
71.4627 2.81964
71.5447 3.52099
71.6051 4.62612
71.6654 5.87145
71.7257 5.63777
71.7559 5.03689
71.7860 4.45915
71.8169 4.01518
71.8478 3.73712
71.8787 3.60396
71.9096 3.59352
71.9714 3.90016
72.0333 4.68862
72.0951 6.21338
72.1260 7.43674
72.1569 9.16151
72.1878 11.6537
72.2187 15.3502
72.2496 20.9597
72.2805 29.4454
72.3234 46.3425
72.3663 57.2178
72.4092 45.7618
72.4521 28.9456
72.4885 19.4205
72.5250 13.5960
72.5614 9.99939
72.5978 7.69990
72.6707 5.14080
72.7435 3.94233
72.8343 3.36499
72.9251 3.14718
73.1068 2.04420
73.1875 1.68617
73.2682 1.46980
73.4296 1.28457
73.5910 1.29749
73.7524 1.48657
73.9138 1.95107
73.9945 2.37911
74.0752 3.06120
74.1559 4.22313
74.2366 6.41385
74.2770 8.30320
74.3173 11.2282
74.3577 16.0471
74.3980 24.6281
74.4233 33.7501
74.4486 48.5208
74.4739 74.8861
74.4866 96.7409
74.4992 128.844
74.4997 130.382
74.5008 133.842
74.5019 137.412
74.5041 144.879
74.5085 161.095
74.5173 197.421
74.5349 252.003
74.5525 213.695
74.5701 139.680
74.5853 95.0269
74.6004 67.3081
74.6154 50.0199
74.6304 38.6305
74.6604 25.1698
74.6905 17.8635
74.7205 13.4820
74.7805 8.78093
74.8406 6.56536
74.9006 5.54164
74.9606 5.34383
75.0207 6.19842
75.0507 7.39457
75.0807 9.62733
75.1427 16.8664
75.1737 15.1004
75.2047 11.2221
75.2499 8.11554
75.2952 7.28650
75.3856 8.62145
75.4730 12.1933
75.5603 14.9990
75.6477 12.4289
75.7350 8.06636
75.7907 6.04132
75.8464 4.62865
75.9021 3.65224
75.9579 2.96784
76.0136 2.47819
76.0693 2.12118
76.1807 1.66050
76.2921 1.41229
76.4036 1.31971
76.4593 1.34124
76.5150 1.43977
76.5707 1.69846
76.5986 1.95777
76.6264 2.38627
76.6289 2.43560
76.6357 2.57806
76.6424 2.73276
76.6559 3.06200
76.6829 3.54385
76.7394 3.31792
76.7475 3.28371
76.7772 3.14803
76.8068 2.90255
76.8661 2.26376
76.9545 1.74389
77.0428 1.68114
77.1085 1.82458
77.1296 1.90695
77.1742 2.16495
77.2350 2.77359
77.2958 3.94169
77.3262 4.93953
77.3566 6.44956
77.3870 8.82070
77.4174 12.6176
77.4551 20.0060
77.4928 26.6812
77.5117 26.3560
77.5305 23.3263
77.5682 15.3467
77.5959 11.0762
77.6236 8.31984
77.6513 6.58412
77.6790 5.49538
77.7344 4.44365
77.7898 4.30343
77.8451 4.91658
77.9005 6.60563
77.9282 8.16249
77.9559 10.5600
77.9836 14.3291
78.0113 20.2979
78.0476 32.4695
78.0839 42.9777
78.1021 41.9716
78.1202 36.6647
78.1565 23.4990
78.1812 16.9885
78.2059 12.6237
78.2554 7.84107
78.3048 5.82151
78.3542 5.47124
78.3887 6.15224
78.4231 6.82341
78.4575 5.85395
78.4919 4.22554
78.5273 3.06985
78.5628 2.38546
78.6336 1.68358
78.7045 1.34549
78.7754 1.15622
78.9171 0.981745
79.0588 0.963162
79.2005 1.09804
79.2714 1.26203
79.3423 1.55531
79.4131 2.11701
79.4486 2.60293
79.4840 3.35778
79.5194 4.61372
79.5548 6.90311
79.5726 8.80034
79.5903 11.5962
79.6080 15.8448
79.6257 22.3633
79.6500 35.9517
79.6742 47.4477
79.6864 46.2446
79.6985 40.3343
79.7228 25.7684
79.7404 18.1728
79.7580 13.1822
79.7756 9.92433
79.7932 7.75070
79.8284 5.19633
79.8636 3.85948
79.8988 3.10735
79.9340 2.67319
80.0045 2.32867
80.0749 2.44414
80.1453 3.06244
80.2157 4.66425
80.2509 6.25802
80.2861 8.87020
80.3294 14.0325
80.3727 18.8485
80.3944 18.6604
80.4160 16.5066
80.4593 10.8089
80.4929 7.65082
80.5264 5.68448
80.5600 4.50143
80.5936 3.82000
80.6271 3.49907
80.6607 3.51129
80.6942 3.96412
80.7278 5.23587
80.7473 6.71087
80.7846 11.0544
80.7891 11.2340
80.8056 10.4249
80.8220 8.64346
80.8505 5.91886
80.8809 4.14623
80.9113 3.19519
80.9722 2.41842
81.0330 2.26880
81.0939 2.45321
81.1547 2.98435
81.2155 4.10018
81.2460 5.06593
81.2764 6.52272
81.3068 8.79704
81.3372 12.4510
81.3773 20.6368
81.4173 30.6822
81.4373 32.1465
81.4574 29.4187
81.4974 19.0253
81.5250 13.4007
81.5525 9.67526
81.5801 7.26038
81.6077 5.66431
81.6628 3.81298
81.7179 2.85783
81.7731 2.32604
81.8282 2.02093
81.9385 1.77740
82.0487 1.84410
82.1590 2.23508
82.2141 2.63704
82.2692 3.32267
82.3244 4.65964
82.3519 5.91973
82.3795 8.11521
82.4260 14.6363
82.4726 14.3784
82.4888 14.9505
82.5050 16.7191
82.5212 19.9300
82.5374 25.1801
82.5536 33.7598
82.5698 48.4192
82.5860 75.2386
82.6022 127.286
82.6167 207.915
82.6312 278.379
82.6385 271.025
82.6458 234.666
82.6603 147.115
82.6689 109.692
82.6775 83.4963
82.6861 65.4071
82.6947 52.8381
82.7118 37.7127
82.7290 30.2215
82.7457 27.0885
82.7625 26.6446
82.7959 29.2843
82.8126 28.9894
82.8294 26.2009
82.8628 17.9071
82.9025 11.1364
82.9422 7.66772
82.9819 5.82109
83.0216 4.77113
83.1010 3.80883
83.1805 3.64958
83.2599 4.14041
83.3393 5.76257
83.3790 7.59612
83.4187 11.2296
83.4386 14.5074
83.4584 19.7854
83.4783 28.8656
83.4981 45.4429
83.5050 54.0266
83.5220 82.5372
83.5389 110.376
83.5491 112.492
83.5593 100.375
83.5796 63.8621
83.5969 42.0604
83.6142 29.2264
83.6314 21.6532
83.6487 17.0088
83.6833 12.0807
83.7178 9.87056
83.7869 8.57039
83.8560 8.99730
83.8954 9.61979
84.0045 11.9698
84.1136 14.1927
84.2070 14.2982
84.3318 11.6101
84.4068 10.6600
84.4817 11.1784
84.5286 12.2895
84.5754 12.6794
84.5988 11.9010
84.6223 10.6143
84.6691 8.21330
84.7457 6.84830
84.7610 6.86251
84.7957 7.11365
84.8304 7.41637
84.9151 6.88699
84.9841 6.44989
85.0530 6.03719
85.1990 4.72379
85.3450 3.70720
85.3750 3.59286
85.4455 3.44134
85.5160 3.40650
85.6570 3.26073
85.9380 1.87759
86.0349 1.55977
86.1318 1.36610
86.2286 1.27256
86.3255 1.27558
86.4224 1.40955
86.5193 1.80552
86.5677 2.22197
86.6161 2.96161
86.6404 3.54839
86.6646 4.37352
86.6888 5.55017
86.7130 7.22251
86.7933 14.3698
86.8334 12.1988
86.8735 8.11959
86.9085 5.64520
86.9435 4.14195
86.9786 3.22983
87.0136 2.66002
87.0836 2.05816
87.1537 1.82115
87.2937 1.92359
87.3638 2.26138
87.4338 2.89485
87.5879 4.79182
87.6650 4.08649
87.7420 2.92346
87.8398 2.09017
87.9376 1.80903
88.0353 1.87585
88.0842 2.07414
88.1331 2.51748
88.1977 3.47987
88.2622 3.11392
88.3161 3.06148
88.3701 3.38924
88.4779 4.83518
88.6165 8.23101
88.6979 10.1755
88.7584 10.9876
88.8294 10.4578
88.9003 8.21456
88.9180 7.71608
88.9604 6.87725
89.0028 6.64929
89.0452 7.31989
89.0876 9.74369
89.1175 13.1797
89.1473 16.2061
89.1771 14.0881
89.2069 9.69699
89.2356 6.83052
89.2643 5.21418
89.3217 3.75885
89.3790 3.25657
89.4364 3.16189
89.5512 3.85354
89.6085 4.89151
89.6659 7.06937
89.7101 10.4730
89.7907 20.5237
89.7965 20.6995
89.8152 20.0293
89.8339 17.9800
89.8712 13.2940
89.8991 10.8623
89.9270 9.39183
89.9748 8.39296
90.0225 8.67736
90.0703 10.0737
90.1180 12.9394
90.1528 16.5646
90.1875 22.5961
90.2223 33.4282
90.2396 42.3173
90.2570 55.4559
90.2810 86.8179
90.2930 113.375
90.3050 153.580
90.3169 217.568
90.3289 324.197
90.3349 403.018
90.3409 504.597
90.3529 773.620
90.3619 954.438
90.3709 962.533
90.3799 789.849
90.3890 578.366
90.3980 411.847
90.4070 297.552
90.4160 220.935
90.4250 168.845
90.4369 123.355
90.4487 93.6362
90.4665 65.5784
90.4842 48.4465
90.5198 29.6532
90.5553 20.2035
90.5909 14.8399
90.6264 11.5352
90.6619 9.38408
90.7330 6.93853
90.8216 5.66635
90.9103 5.51697
90.9989 6.38691
91.0875 8.71586
91.1700 12.7251
91.2525 16.5269
91.2938 16.4172
91.3350 14.7218
91.4175 10.0252
91.4884 7.11042
91.5592 5.38356
91.6301 4.44141
91.7009 4.03968
91.7718 4.14333
91.8426 5.05039
91.8780 6.15063
91.9135 8.25983
91.9489 12.7050
91.9666 16.7807
91.9843 23.0786
92.0082 35.9012
92.0320 46.2117
92.0558 39.1248
92.0796 25.7544
92.0993 18.1070
92.1190 13.4257
92.1387 10.5841
92.1584 8.82952
92.1978 7.07346
92.2372 6.55873
92.2942 7.08733
92.3511 8.95431
92.4080 13.1933
92.4365 17.4551
92.4649 24.9719
92.4828 32.8843
92.5008 45.3556
92.5187 65.9998
92.5366 101.238
92.5466 130.227
92.5566 165.829
92.5766 226.323
92.5866 224.014
92.5966 197.004
92.6165 125.160
92.6327 83.4548
92.6489 57.5042
92.6651 41.3969
92.6813 31.0491
92.7136 19.2869
92.7460 13.2431
92.7784 9.78051
92.8108 7.63944
92.8755 5.30028
92.9403 4.22944
93.0050 3.85699
93.0698 4.12814
93.1345 5.46622
93.1774 7.31385
93.2203 9.10090
93.2226 9.14348
93.2281 9.21099
93.2336 9.22854
93.2446 9.11817
93.2667 8.45443
93.3107 6.73383
93.3230 6.33109
93.3487 5.58881
93.3744 4.93386
93.4257 3.94651
93.4644 3.52934
93.5032 3.33369
93.5419 3.30180
93.5807 3.40324
93.6194 3.63164
93.6581 4.00097
93.6969 4.54747
93.7356 5.33842
93.7550 5.86017
93.7743 6.49416
93.7937 7.27105
93.8131 8.23334
93.8325 9.44109
93.8518 10.9813
93.8712 12.9835
93.8906 15.6457
93.9099 19.2902
93.9293 24.4525
93.9487 32.0880
93.9680 44.0124
93.9874 64.0371
93.9971 79.4828
94.0068 100.980
94.0165 131.934
94.0261 177.942
94.0358 248.494
94.0455 357.739
94.0520 460.252
94.0586 581.462
94.0717 757.156
94.0782 727.313
94.0848 625.770
94.0978 392.217
94.1057 290.232
94.1136 218.278
94.1293 132.116
94.1450 86.9519
94.1607 61.1642
94.1765 45.2603
94.1922 34.8500
94.2236 22.5762
94.2551 15.9481
94.2865 12.0192
94.3494 8.02610
94.3760 7.25688
94.3893 6.99456
94.4026 6.73769
94.4558 5.27269
94.5153 4.50810
94.5749 4.82055
94.6046 5.55432
94.6344 7.09262
94.6641 10.3803
94.6790 13.3445
94.6939 17.8324
94.7372 36.4074
94.7481 35.5857
94.7589 31.1994
94.7806 20.2696
94.7945 15.0958
94.8085 11.5160
94.8363 7.35597
94.8641 5.24434
94.8920 4.06289
94.9477 2.88550
95.0034 2.37009
95.1147 2.09548
95.1704 2.22398
95.2261 2.68477
95.2723 3.54110
95.2828 3.70283
95.3112 3.68168
95.3395 3.36015
95.4254 3.33013
95.5113 3.70845
95.6308 3.39903
95.7502 2.51437
95.8936 1.86575
96.0370 1.77341
96.0456 1.79324
96.0697 1.88470
96.0937 2.06830
96.1178 2.45667
96.1418 3.32023
96.1658 4.80436
96.1778 5.25020
96.1899 5.07437
96.2139 3.91241
96.2379 3.09796
96.2930 2.42034
96.3480 2.25192
96.4646 2.36828
96.5789 2.94248
96.6600 2.31406
96.6932 1.96229
96.7727 1.41497
96.8522 1.14831
97.0111 0.939771
97.1701 0.918167
97.3290 1.03123
97.4880 1.33943
97.5674 1.62880
97.6469 2.09027
97.7264 2.86902
97.8059 4.29958
97.8456 5.49336
97.8853 7.27736
97.9251 10.0882
97.9648 14.9015
97.9854 18.9704
98.0059 25.2445
98.0424 42.5654
98.0607 42.1176
98.0789 35.8860
98.0853 33.9437
98.1004 30.2362
98.1154 27.2413
98.1456 21.9204
98.2058 13.3333
98.2659 8.23412
98.3260 5.44230
98.3861 3.85559
98.4463 2.90027
98.5665 1.90632
98.6867 1.52245
98.8273 1.57121
98.8977 1.50168
98.9680 1.27944
99.0146 1.17129
99.0613 1.11500
99.1079 1.10629
99.1545 1.14457
99.1778 1.18343
99.2011 1.23783
99.2244 1.31061
99.2478 1.40557
99.2711 1.52765
99.2944 1.68268
99.3177 1.87711
99.3410 2.11630
99.3738 2.52702
99.4065 2.98174
99.4720 3.44522
99.5048 3.20938
99.5375 2.77599
99.6030 1.93942
99.6793 1.37678
99.7556 1.11957
99.8319 1.02758
99.9082 1.05133
100.015 1.33639
100.068 1.72415
100.121 2.57629
100.155 3.70676
100.189 5.98368
100.205 8.04612
100.222 11.3225
100.239 16.7336
100.256 25.6303
100.286 47.0890
100.301 46.5440
100.316 36.2356
100.334 23.6567
100.355 14.5626
100.376 9.63759
100.394 7.19027
100.412 5.61683
100.447 3.81204
100.482 2.88617
100.518 2.38094
100.589 1.97420
100.660 2.03076
100.730 2.55264
100.766 3.11141
100.801 4.05661
100.837 5.77090
100.872 9.23232
100.890 12.4122
100.908 17.6199
100.925 26.7644
100.943 43.8876
100.961 74.6577
100.978 108.857
100.987 110.361
100.996 97.5411
101.013 60.2941
101.031 35.3018
101.049 22.1701
101.066 14.9645
101.084 10.7667
101.105 7.71003
101.127 5.82965
101.170 3.75676
101.212 2.70825
101.255 2.11824
101.341 1.54471
101.426 1.35254
101.510 1.39410
101.594 1.74337
101.635 2.16469
101.677 2.97986
101.719 4.72973
101.740 6.35663
101.761 8.88999
101.788 13.7291
101.815 17.2872
101.843 14.3415
101.870 9.31389
101.895 6.25333
101.920 4.45176
101.945 3.37975
101.970 2.71451
102.007 2.13435
102.044 1.80950
102.117 1.51571
102.194 1.45388
102.270 1.55678
102.347 1.81487
102.424 2.12487
102.492 2.63228
102.560 3.49052
102.622 4.85697
102.685 7.39950
102.716 9.56263
102.747 12.8297
102.778 18.0100
102.809 26.5671
102.838 39.7103
102.868 58.2116
102.897 73.1171
102.926 67.9673
102.985 33.3312
103.015 22.9810
103.044 16.6580
103.092 11.0539
103.140 8.36110
103.181 7.27119
103.222 6.92187
103.262 7.24454
103.303 8.40051
103.339 10.5184
103.375 14.5942
103.392 18.0154
103.410 23.0823
103.428 30.8915
103.446 43.3764
103.466 67.4015
103.477 86.8261
103.488 110.313
103.509 147.283
103.520 142.893
103.530 123.877
103.551 78.4339
103.571 50.1287
103.590 33.7033
103.617 21.3430
103.644 14.7525
103.671 10.8892
103.698 8.44880
103.752 5.67646
103.806 4.24749
103.860 3.45509
103.914 3.02978
104.022 2.97229
104.144 3.85211
104.205 3.45684
104.266 2.63745
104.325 2.09374
104.385 1.80772
104.503 1.65518
104.622 1.84600
104.740 2.43971
104.812 3.15978
104.883 4.44518
104.919 5.47058
104.955 6.91624
104.990 9.00463
105.026 12.0213
105.083 19.3040
105.140 26.2827
105.185 24.9430
105.230 18.7923
105.254 15.5221
105.318 9.42663
105.382 6.40876
105.446 5.35541
105.478 5.73445
105.510 7.54184
105.534 10.3353
105.546 11.4321
105.558 11.3168
105.583 8.20211
105.607 5.55041
105.635 4.00934
105.664 3.26441
105.720 2.65722
105.803 2.59175
105.886 3.30946
105.928 4.24144
105.969 6.09917
105.990 7.72184
106.011 10.1727
106.031 13.9728
106.052 19.6464
106.085 30.4134
106.101 32.0980
106.117 29.0420
106.150 17.9928
106.182 10.6245
