U-238(n,g) ENDF/B-VII.1
9306.79 0.891018
9306.85 0.537684
9306.99 0.254899
9307.12 0.149207
9307.38 0.0696879
9307.64 0.0409410
9308.17 0.0203111
9308.69 0.0136981
9309.74 0.0150083
9310.27 0.0380328
9310.53 0.126259
9310.66 0.434323
9310.73 1.39964
9310.76 3.81701
9310.78 7.89325
9310.80 22.3820
9310.81 44.7639
9310.82 22.3766
9310.84 8.79603
9310.85 4.30237
9310.88 1.66943
9310.94 0.529470
9311.06 0.154952
9311.30 0.0489600
9311.77 0.0282170
9312.24 0.0674596
9312.47 0.234154
9312.59 0.824633
9312.65 2.65191
9312.68 6.98676
9312.69 14.6409
9312.70 22.6287
9312.71 37.9318
9312.71 60.1312
9312.72 75.8457
9312.73 60.1309
9312.73 37.9316
9312.75 16.4713
9312.76 8.71974
9312.78 3.42529
9312.83 1.12112
9312.93 0.325118
9313.13 0.0894055
9313.52 0.0252516
9314.31 0.00806732
9315.88 0.00328536
9319.04 0.00198945
9322.19 0.00230802
9323.76 0.00363382
9324.55 0.00729941
9324.94 0.0197218
9325.14 0.0646797
9325.24 0.217848
9325.29 0.671621
9325.31 1.75787
9325.34 8.78624
9325.35 17.5710
9325.36 8.79452
9325.38 2.15498
9325.40 0.874082
9325.44 0.295083
9325.53 0.0882871
9325.69 0.0274871
9326.02 0.0116404
9326.68 0.0106645
9327.35 0.0203321
9327.68 0.0437913
9327.84 0.110843
9327.92 0.324943
9327.97 0.927976
9327.99 2.29949
9328.01 9.34560
9328.02 18.6598
9328.03 9.34720
9328.05 3.07083
9328.06 1.36595
9328.09 0.512043
9328.15 0.189467
9328.28 0.102867
9328.53 0.147927
9328.65 0.243665
9328.78 0.503756
9328.90 1.68001
9328.96 4.78592
9328.99 10.7641
9329.01 18.7913
9329.03 35.1160
9329.04 57.1399
9329.05 70.3744
9329.06 57.3445
9329.07 35.2620
9329.08 23.0132
9329.09 15.6505
9329.11 8.04225
9329.13 4.79610
9329.15 3.21887
9329.19 1.70334
9329.24 1.04910
9329.32 0.512139
9329.40 0.302629
9329.56 0.141981
9329.73 0.0825093
9330.06 0.0383209
9330.38 0.0224250
9331.04 0.0107880
9331.70 0.00663722
9333.01 0.00365370
9334.33 0.00265159
9336.95 0.00233988
9338.27 0.00369449
9338.92 0.00931501
9339.25 0.0307879
9339.41 0.109092
9339.50 0.370109
9339.54 1.10530
9339.56 2.73971
9339.58 11.6874
9339.59 23.3687
9339.60 11.6875
9339.62 3.23514
9339.64 1.38113
9339.67 0.481978
9339.75 0.143351
9339.89 0.0403002
9340.17 0.0118781
9340.74 0.00448672
9341.87 0.00290484
9343.01 0.00389992
9343.57 0.00807459
9343.86 0.0230793
9344.00 0.0769156
9344.07 0.255654
9344.11 0.740536
9344.12 1.76974
9344.14 6.24829
9344.15 12.4954
9344.16 6.24834
9344.19 1.15134
9344.22 0.438271
9344.27 0.138072
9344.37 0.0416895
9344.57 0.0151743
9344.98 0.0120279
9345.38 0.0324294
9345.59 0.112532
9345.69 0.389708
9345.74 1.21574
9345.76 3.05127
9345.78 6.05881
9345.79 14.3921
9345.80 28.8070
9345.82 14.4238
9345.83 6.06966
9345.84 3.20012
9345.87 1.29277
9345.91 0.425222
9346.01 0.124241
9346.20 0.0349343
9346.59 0.0107069
9347.36 0.00439561
9348.90 0.00295678
9351.99 0.00343799
9353.53 0.00425515
9355.08 0.00571186
9356.62 0.00879816
9357.39 0.0132394
9357.78 0.0236570
9357.97 0.0580722
9358.07 0.174358
9358.11 0.522819
9358.14 1.34120
9358.16 6.85956
9358.17 13.7113
9358.18 6.85975
9358.20 1.95802
9358.22 0.858788
9358.25 0.298337
9358.32 0.0973784
9358.46 0.0376377
9358.74 0.0230231
9359.30 0.0242415
9359.86 0.0324946
9360.42 0.0485147
9360.98 0.0823683
9361.26 0.115240
9361.54 0.173039
9361.82 0.290205
9362.10 0.585903
9362.24 0.939345
9362.38 1.73630
9362.45 2.56678
9362.52 4.13109
9362.56 5.46764
9362.59 7.49270
9362.63 10.6628
9362.66 15.6060
9362.69 19.9787
9362.71 24.9356
9362.75 31.4718
9362.78 29.6249
9362.80 25.2534
9362.84 15.8538
9362.89 9.64443
9362.93 6.19747
9362.98 4.24007
9363.03 3.05701
9363.07 2.29820
9363.12 1.78635
9363.21 1.16923
9363.30 0.820211
9363.39 0.608784
9363.57 0.373316
9363.76 0.253505
9363.94 0.184907
9364.12 0.142578
9364.31 0.115363
9364.67 0.0876439
9365.04 0.0898334
9365.40 0.190658
9365.59 0.586975
9365.68 1.86341
9365.73 5.16531
9365.75 11.2860
9365.76 18.3469
9365.77 33.0879
9365.78 53.5657
9365.79 66.1436
9365.80 53.5779
9365.81 33.0972
9365.82 15.9357
9365.84 8.63895
9365.87 3.66302
9365.92 1.25476
9366.04 0.381980
9366.28 0.118223
9366.74 0.0424403
9367.68 0.0184740
9368.62 0.0120448
9369.55 0.00909147
9371.42 0.00654647
9373.29 0.00584113
9375.17 0.00624434
9377.04 0.00807213
9377.97 0.0100231
9378.91 0.0135460
9379.85 0.0217611
9380.31 0.0367610
9380.55 0.0790535
9380.66 0.221030
9380.72 0.661929
9380.75 1.77922
9380.77 3.92443
9380.78 11.1217
9380.79 22.2216
9380.80 11.1226
9380.83 2.48744
9380.85 1.03890
9380.89 0.366295
9380.97 0.129845
9381.14 0.0639722
9381.48 0.0562475
9381.82 0.0704344
9382.16 0.0993646
9382.50 0.156028
9382.83 0.285324
9383.17 0.693237
9383.34 1.37206
9383.43 2.34039
9383.47 3.80041
9383.49 6.16811
9383.50 9.50868
9383.51 16.8752
9383.52 30.9756
9383.53 17.4830
9383.55 8.11783
9383.57 6.59961
9383.61 7.50465
9383.63 8.81066
9383.65 10.5380
9383.67 12.9685
9383.69 15.9754
9383.71 20.3713
9383.73 25.4283
9383.76 29.9315
9383.77 31.3392
9383.78 31.8632
9383.79 31.4098
9383.80 30.0582
9383.82 25.5956
9383.87 16.0222
9383.91 9.76040
9383.96 6.35440
9384.00 4.35509
9384.04 3.16516
9384.09 2.37965
9384.13 1.85938
9384.22 1.22076
9384.31 0.857554
9384.40 0.636716
9384.58 0.389456
9384.75 0.262098
9384.93 0.188816
9385.11 0.142603
9385.28 0.111609
9385.64 0.0738464
9385.99 0.0527150
9386.35 0.0396766
9386.70 0.0310713
9387.41 0.0207708
9388.12 0.0150909
9388.83 0.0116373
9389.54 0.00939137
9390.95 0.00676013
9392.37 0.00537452
9395.21 0.00417492
9398.04 0.00397773
9400.88 0.00458532
9403.71 0.00732374
9405.13 0.0132708
9405.84 0.0242222
9406.19 0.0424687
9406.37 0.0786433
9406.46 0.175896
9406.50 0.443112
9406.52 1.03985
9406.55 4.69956
9406.56 9.34258
9406.57 4.70315
9406.59 0.953219
9406.62 0.410483
9406.67 0.185150
9406.76 0.133195
9406.96 0.216775
9407.15 0.690651
9407.25 2.14565
9407.30 5.79355
9407.33 12.1409
9407.34 19.5604
9407.35 34.5854
9407.36 55.9861
9407.37 69.0769
9407.38 56.0485
9407.39 34.6621
9407.41 16.6251
9407.42 9.06265
9407.46 3.93477
9407.53 1.87475
9407.59 2.83627
9407.63 6.76596
9407.65 14.2864
9407.65 22.8107
9407.66 39.8328
9407.67 63.2420
9407.68 79.2764
9407.68 63.2329
9407.69 39.7909
9407.70 16.7490
9407.72 8.35429
9407.74 3.28080
9407.80 1.14133
9407.91 0.384207
9408.13 0.131427
9408.57 0.0464592
9409.45 0.0195465
9411.21 0.0149241
9412.97 0.0260449
9413.85 0.0590318
9414.29 0.154112
9414.51 0.431455
9414.62 1.23943
9414.67 3.41110
9414.70 7.85943
9414.72 14.5165
9414.73 30.3036
9414.74 49.0928
9414.75 60.2682
9414.75 49.1249
9414.76 30.3921
9414.78 14.0035
9414.79 7.85017
9414.82 3.69018
9414.88 2.53621
9414.94 5.31999
9414.96 12.5386
9414.98 24.3937
9414.99 35.8335
9414.99 55.6363
9415.00 88.3856
9415.01 110.941
9415.02 88.3988
9415.02 55.5771
9415.03 31.8680
9415.04 18.9847
9415.06 8.64604
9415.10 3.20648
9415.18 1.03551
9415.34 0.334791
9415.65 0.128682
9416.28 0.101043
9416.60 0.138033
9416.91 0.253174
9417.07 0.407228
9417.23 0.801460
9417.31 1.28639
9417.39 2.39590
9417.43 3.62671
9417.47 5.99513
9417.49 8.17438
9417.50 11.4508
9417.52 17.1927
9417.54 26.6454
9417.55 34.1518
9417.57 43.1422
9417.58 51.3049
9417.59 54.8391
9417.60 52.1918
9417.61 45.2538
9417.63 28.3025
9417.64 20.7997
9417.66 15.3174
9417.68 9.14092
9417.71 5.87500
9417.74 4.11200
9417.79 2.30237
9417.85 1.48090
9417.90 1.02932
9417.96 0.764369
9418.07 0.474650
9418.17 0.330494
9418.28 0.249149
9418.50 0.167107
9418.94 0.114390
9419.37 0.110266
9420.25 0.197273
9420.68 0.433012
9420.90 1.09679
9421.01 3.10574
9421.04 4.84051
9421.07 8.56474
9421.09 19.2829
9421.11 34.3026
9421.12 66.5635
9421.13 108.058
9421.14 132.747
9421.15 108.029
9421.16 66.5551
9421.17 45.7966
9421.17 31.3618
9421.19 17.3773
9421.20 10.6301
9421.22 7.35441
9421.25 4.14672
9421.28 2.79507
9421.40 1.28894
9421.53 1.12456
9421.65 1.29333
9421.77 1.73574
9421.83 2.10036
9421.89 2.61623
9421.95 3.37416
9422.02 4.47775
9422.08 6.13986
9422.14 8.64341
9422.18 11.0705
9422.22 13.7900
9422.27 16.2457
9422.29 16.9948
9422.31 17.2482
9422.33 16.9838
9422.36 16.2251
9422.40 13.8205
9422.48 8.65367
9422.58 5.00521
9422.68 3.11707
9422.78 2.09076
9422.88 1.48850
9422.98 1.10686
9423.08 0.856056
9423.28 0.555104
9423.48 0.388367
9423.68 0.287565
9424.07 0.176223
9424.47 0.119498
9424.87 0.0866988
9425.26 0.0660191
9425.66 0.0521626
9426.45 0.0352181
9427.25 0.0256706
9428.04 0.0197510
9428.83 0.0158435
9430.42 0.0111922
9432.01 0.00871726
9433.59 0.00748576
9434.39 0.00775781
9434.79 0.0103451
9434.98 0.0205219
9435.08 0.0560824
9435.13 0.166575
9435.18 2.30015
9435.19 4.59519
9435.20 2.30012
9435.24 0.331530
9435.27 0.122512
9435.33 0.0416163
9435.45 0.0160634
9435.69 0.00891120
9436.17 0.00698015
9437.14 0.00655210
9439.07 0.00764405
9441.00 0.0145363
9441.97 0.0349224
9442.45 0.0932874
9442.69 0.275166
9442.81 0.860916
9442.87 2.53185
9442.90 6.24092
9442.92 11.9097
9442.93 28.8433
9442.94 46.4440
9442.95 57.7642
9442.96 46.6498
9442.97 29.0083
9442.98 14.6960
9442.99 8.30142
9443.01 3.60251
9443.06 1.29837
9443.16 0.492322
9443.35 0.386740
9443.54 1.04770
9443.59 1.67407
9443.63 3.10155
9443.66 4.66989
9443.68 7.76657
9443.71 14.9598
9443.72 22.3160
9443.73 34.2044
9443.74 55.0592
9443.76 68.3718
9443.77 55.0640
9443.78 34.2063
9443.80 20.8019
9443.81 13.6403
9443.83 6.90567
9443.86 4.02424
9443.89 2.65687
9443.94 1.38728
9443.99 0.858081
9444.20 0.251070
9444.62 0.0728735
9445.47 0.0230370
9447.15 0.00956671
9450.52 0.00681678
9453.89 0.00816298
9455.57 0.0104476
9456.42 0.0141284
9456.84 0.0227239
9457.05 0.0492986
9457.15 0.136721
9457.21 0.404096
9457.23 1.03217
9457.26 5.85298
9457.27 11.7058
9457.28 5.87085
9457.31 0.946148
9457.34 0.355017
9457.40 0.124865
9457.51 0.0535879
9457.74 0.0485195
9457.97 0.125848
9458.08 0.406107
9458.14 1.25557
9458.17 3.34419
9458.18 6.71851
9458.20 17.7223
9458.21 35.4260
9458.22 17.7191
9458.24 7.12166
9458.25 3.49191
9458.28 1.32545
9458.33 0.430850
9458.45 0.131146
9458.67 0.0453947
9459.11 0.0229082
9460.00 0.0191419
9461.77 0.0255333
9462.65 0.0323054
9463.54 0.0437175
9464.43 0.0694619
9464.87 0.117955
9465.09 0.255432
9465.20 0.707998
9465.26 2.06221
9465.28 5.42277
9465.30 11.2460
9465.31 28.0552
9465.32 55.9922
9465.34 28.0672
9465.35 11.2595
9465.36 5.44190
9465.39 2.15331
9465.44 0.814940
9465.50 0.672364
9465.53 1.05272
9465.55 4.65192
9465.56 9.00653
9465.58 4.62246
9465.61 0.854814
9465.64 0.432097
9465.70 0.252464
9465.82 0.185975
9466.06 0.181626
9466.54 0.291981
9466.78 0.440665
9467.02 0.798623
9467.14 1.20779
9467.20 1.55437
9467.26 2.08497
9467.32 2.95247
9467.38 4.49602
9467.41 5.74515
9467.44 7.54817
9467.47 10.2185
9467.50 14.2309
9467.54 23.1935
9467.56 28.2264
9467.59 31.5219
9467.60 31.8780
9467.61 31.2363
9467.62 29.7119
9467.63 27.5513
9467.67 17.6366
9467.72 10.8857
9467.76 7.07152
9467.80 4.88470
9467.85 3.56031
9467.89 2.69609
9467.93 2.13061
9468.02 1.44742
9468.11 1.06809
9468.19 0.844286
9468.36 0.609916
9468.54 0.507924
9468.71 0.469813
9468.88 0.470233
9469.05 0.500069
9469.23 0.558891
9469.40 0.651715
9469.57 0.790248
9469.75 0.994592
9469.83 1.13430
9469.92 1.30530
9470.00 1.51851
9470.09 1.78656
9470.18 2.13058
9470.26 2.56409
9470.35 3.11558
9470.44 3.80875
9470.54 4.85556
9470.65 6.03177
9470.75 7.02980
9470.80 7.31429
9470.86 7.38341
9470.88 7.33158
9470.91 7.22719
9470.93 7.07391
9470.96 6.87801
9471.07 5.81053
9471.28 3.62852
9471.52 2.10164
9471.76 1.31572
9472.00 0.886808
9472.24 0.637230
9472.48 0.482937
9472.72 0.391333
9472.96 0.389048
9473.08 0.609572
9473.14 1.36057
9473.17 3.21015
9473.18 6.38317
9473.20 17.5427
9473.21 34.8458
9473.23 17.5388
9473.24 8.52239
9473.25 4.92525
9473.27 2.25386
9473.31 0.901662
9473.39 0.405969
9473.55 0.238780
9473.88 0.166314
9474.20 0.148442
9474.37 0.194410
9474.45 0.387655
9474.49 0.966045
9474.51 2.20323
9474.53 8.75996
9474.54 17.4098
9474.55 8.75879
9474.58 1.72021
9474.60 0.713864
9474.66 0.287241
9474.76 0.145609
9474.96 0.0980118
9475.37 0.0735012
9476.18 0.0517381
9476.99 0.0392268
9477.81 0.0309890
9479.43 0.0210770
9481.06 0.0156553
9482.68 0.0126294
9484.31 0.0115162
9485.93 0.0152274
9486.75 0.0329648
9487.15 0.100123
9487.36 0.345169
9487.46 1.18055
9487.51 3.62309
9487.53 8.90186
9487.55 17.2713
9487.56 40.6958
9487.57 65.1297
9487.57 81.3941
9487.58 65.1381
9487.59 40.7024
9487.60 19.4599
9487.61 10.7145
9487.63 4.49734
9487.68 1.54748
9487.76 0.465823
9487.93 0.136089
9488.28 0.0467365
9488.97 0.0329073
9489.66 0.0831034
9490.00 0.285751
9490.17 0.977628
9490.26 2.99663
9490.30 7.51503
9490.32 14.7088
9490.33 22.2122
9490.34 34.5888
9490.36 54.7475
9490.37 69.1644
9490.38 54.7441
9490.39 34.5862
9490.41 18.9983
9490.42 11.2731
9490.45 5.09123
9490.51 1.83213
9490.63 0.561256
9490.87 0.158866
9491.34 0.0457141
9492.29 0.0152170
9494.18 0.00676280
9496.08 0.00488608
9497.98 0.00415078
9501.77 0.00421618
9503.66 0.00698034
9504.61 0.0179376
9505.09 0.0599129
9505.32 0.216261
9505.44 0.766690
9505.50 2.44028
9505.53 6.60815
9505.55 13.8638
9505.55 21.4532
9505.56 36.2563
9505.57 72.4951
9505.59 36.2679
9505.60 20.0812
9505.60 12.3856
9505.62 5.61621
9505.65 2.04431
9505.72 0.620334
9505.85 0.174828
9506.12 0.0488753
9506.65 0.0159583
9507.72 0.00946909
9508.79 0.0188700
9509.32 0.0600520
9509.59 0.213950
9509.72 0.750687
9509.79 2.43848
9509.82 6.57315
9509.84 14.1772
9509.85 22.5913
9509.85 41.3913
9509.86 66.3999
9509.87 82.7958
9509.88 66.4025
9509.88 41.3937
9509.89 21.2226
9509.90 12.7702
9509.92 5.87882
9509.96 2.08000
9510.03 0.643436
9510.18 0.200342
9510.32 0.171009
9510.40 0.363461
9510.43 0.946366
9510.45 2.09984
9510.47 7.66541
9510.48 15.2851
9510.50 7.66184
9510.51 2.47987
9510.53 1.17936
9510.56 0.442241
9510.62 0.156339
9510.74 0.0590039
9510.99 0.0254739
9511.48 0.0120008
9512.46 0.00645371
9514.42 0.00496637
9516.38 0.00745157
9517.36 0.0180353
9517.85 0.0585266
9518.09 0.209652
9518.22 0.743859
9518.28 2.38170
9518.31 6.51261
9518.32 13.4445
9518.33 22.0041
9518.34 36.9280
9518.35 58.5345
9518.35 73.8660
9518.36 58.5360
9518.37 36.9292
9518.38 15.0882
9518.39 7.40121
9518.42 2.79693
9518.48 0.878250
9518.59 0.249598
9518.81 0.0694579
9519.26 0.0214129
9520.16 0.00944558
9521.95 0.00795835
9523.74 0.0113016
9524.63 0.0176581
9525.08 0.0344837
9525.31 0.0921067
9525.42 0.292002
9525.47 0.912233
9525.50 2.44740
9525.52 5.11774
9525.53 13.0071
9525.54 25.9915
9525.55 13.0084
9525.57 3.82740
9525.59 1.62708
9525.63 0.559699
9525.71 0.176166
9525.86 0.0617846
9526.16 0.0322317
9526.77 0.0305147
9527.37 0.0397734
9527.98 0.0585986
9528.58 0.0984625
9528.89 0.136858
9529.19 0.203651
9529.49 0.336564
9529.79 0.660735
9529.95 1.03373
9530.02 1.34903
9530.10 1.82143
9530.17 2.59337
9530.21 3.16681
9530.25 3.91513
9530.29 4.96822
9530.32 6.44742
9530.36 8.55483
9530.40 11.4930
9530.43 14.7241
9530.46 18.3536
9530.49 21.6451
9530.51 22.6332
9530.53 22.9468
9530.54 22.5693
9530.56 21.5267
9530.59 18.3001
9530.65 11.4517
9530.72 6.75986
9530.79 4.25301
9530.86 2.86985
9530.93 2.05030
9531.00 1.53199
9531.06 1.18601
9531.20 0.770208
9531.34 0.541174
9531.48 0.402888
9531.75 0.255051
9532.03 0.189291
9532.31 0.179631
9532.58 0.332606
9532.72 0.965530
9532.79 2.98975
9532.82 7.98732
9532.84 16.7625
9532.85 27.8202
9532.86 47.5870
9532.86 77.6644
9532.87 95.0902
9532.88 77.6712
9532.89 47.5913
9532.90 24.6608
9532.91 14.4352
9532.93 6.45868
9532.97 2.30572
9533.05 0.730640
9533.21 0.235001
9533.53 0.0895658
9534.17 0.0409947
9534.81 0.0267283
9535.46 0.0195990
9536.74 0.0125081
9538.03 0.00921301
9540.60 0.00773537
9541.89 0.0137132
9542.53 0.0396761
9542.85 0.138183
9543.01 0.489624
9543.09 1.58973
9543.13 4.36948
9543.15 9.38989
9543.16 15.4252
9543.17 28.7710
9543.18 46.3826
9543.19 57.3885
9543.20 46.2138
9543.21 28.6210
9543.22 14.5591
9543.23 8.56329
9543.25 3.84365
9543.30 1.33590
9543.38 0.404301
9543.56 0.114013
9543.92 0.0328026
9544.63 0.0112201
9546.05 0.00557476
9547.48 0.00459800
9548.90 0.00453997
9551.75 0.00682051
9553.18 0.0130495
9553.89 0.0285593
9554.24 0.0750408
9554.42 0.233134
9554.51 0.757938
9554.56 2.29991
9554.58 5.62038
9554.59 10.5402
9554.60 23.9697
9554.61 47.9456
9554.63 23.9956
9554.64 10.5507
9554.65 5.35349
9554.67 2.09190
9554.72 0.698144
9554.81 0.224596
9555.00 0.0946641
9555.38 0.105144
9555.76 0.344087
9555.95 1.21643
9556.00 2.01190
9556.04 3.94530
9556.07 6.21456
9556.09 10.8046
9556.11 23.5154
9556.13 38.9270
9556.14 66.9790
9556.15 106.812
9556.16 133.917
9556.17 106.762
9556.18 66.9395
9556.19 42.6867
9556.19 28.6828
9556.21 14.9377
9556.23 8.98610
9556.25 5.95759
9556.29 3.10170
9556.32 1.91609
9556.47 0.553880
9556.76 0.153829
9557.34 0.0460801
9558.50 0.0233369
9559.66 0.0490555
9560.24 0.164876
9560.53 0.577315
9560.60 0.957549
9560.67 1.86843
9560.71 2.94088
9560.75 5.15848
9560.78 10.9873
9560.80 17.8909
9560.82 32.3232
9560.83 51.9108
9560.85 64.6702
9560.86 51.9975
9560.88 32.3911
9560.90 18.4639
9560.91 11.5692
9560.95 5.55315
9560.98 3.15575
9561.02 2.04554
9561.09 1.04663
9561.15 0.637962
9561.43 0.181180
9561.98 0.0512352
9563.08 0.0165423
9565.28 0.00852565
9567.48 0.0125827
9568.58 0.0329986
9569.13 0.110344
9569.40 0.391193
9569.54 1.31464
9569.61 3.89591
9569.64 9.12036
9569.66 16.2853
9569.67 34.2926
9569.69 55.1755
9569.70 68.5440
9569.71 55.1199
9569.72 34.2491
9569.73 19.0227
9569.75 11.3871
9569.78 5.19105
9569.83 1.85609
9569.94 0.566227
9570.17 0.161231
9570.62 0.0481115
9571.51 0.0196726
9572.41 0.0167776
9573.30 0.0199599
9574.20 0.0300902
9574.65 0.0407181
9575.10 0.0601588
9575.54 0.101019
9575.77 0.140697
9575.99 0.210789
9576.22 0.352429
9576.44 0.709100
9576.55 1.13394
9576.66 2.08680
9576.72 3.07335
9576.78 4.91669
9576.80 6.47832
9576.83 8.82430
9576.86 12.4558
9576.89 17.9774
9576.91 23.0505
9576.92 28.7123
9576.94 34.0245
9576.96 36.1757
9576.97 35.5835
9576.98 34.0241
9577.00 29.0269
9577.03 18.2230
9577.06 12.4554
9577.09 8.72181
9577.12 6.34505
9577.15 4.78189
9577.21 2.96007
9577.26 2.00972
9577.32 1.44123
9577.38 1.08729
9577.49 0.678327
9577.61 0.461719
9577.73 0.335526
9577.96 0.200653
9578.19 0.133778
9578.42 0.0961562
9578.88 0.0573756
9579.34 0.0389489
9579.80 0.0288608
9580.72 0.0190549
9581.64 0.0151477
9582.56 0.0143423
9583.48 0.0186489
9583.95 0.0355330
9584.18 0.0962219
9584.29 0.305393
9584.35 0.952565
9584.38 2.54113
9584.39 5.13520
9584.41 14.3599
9584.42 28.7039
9584.43 14.3610
9584.45 5.44884
9584.46 2.65480
9584.49 1.00636
9584.54 0.325057
9584.66 0.102943
9584.88 0.0405064
9585.33 0.0269142
9586.22 0.0394126
9586.67 0.0620845
9587.11 0.125424
9587.34 0.210170
9587.56 0.433014
9587.67 0.716330
9587.79 1.41200
9587.84 2.21517
9587.90 3.94067
9587.93 5.64064
9587.95 8.63653
9587.98 14.4264
9588.00 19.3316
9588.01 26.0836
9588.02 33.6730
9588.03 41.9910
9588.04 49.3536
9588.05 52.5217
9588.06 49.6321
9588.08 42.3958
9588.10 26.4003
9588.11 19.1385
9588.13 14.0109
9588.16 8.15798
9588.19 5.23483
9588.22 3.65594
9588.28 2.02074
9588.34 1.28461
9588.40 0.882749
9588.45 0.647285
9588.57 0.390380
9588.69 0.262243
9588.81 0.189367
9589.05 0.114238
9589.29 0.0781571
9589.52 0.0583982
9590.00 0.0389187
9590.47 0.0306263
9590.95 0.0271698
9591.90 0.0277199
9592.85 0.0370421
9593.33 0.0471241
9593.80 0.0646324
9594.28 0.0979990
9594.75 0.173434
9595.23 0.428697
9595.46 1.01465
9595.58 2.50767
9595.64 6.34921
9595.67 14.7962
9595.69 27.6899
9595.69 39.6862
9595.70 60.0344
9595.71 97.0951
9595.72 119.022
9595.73 97.1981
9595.73 60.2416
9595.74 39.9797
9595.75 26.7914
9595.77 14.3824
9595.80 6.89377
9595.83 5.03425
9595.86 4.81806
9595.89 5.64817
9595.92 7.93511
9595.96 14.2407
9595.97 21.4529
9595.99 35.0008
9596.00 54.0507
9596.02 67.9323
9596.03 54.3096
9596.05 35.5324
9596.06 23.5328
9596.07 17.1163
9596.10 11.0696
9596.13 8.85198
9596.15 8.37069
9596.18 8.88362
9596.21 10.2051
9596.23 12.5267
9596.26 15.9515
9596.28 20.0329
9596.31 24.6520
