Au-197(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
579.554 59.0146
579.763 72.9450
579.867 88.2036
579.971 112.899
580.076 153.476
580.180 222.808
580.285 347.309
580.389 576.913
580.495 955.850
580.600 1244.12
580.706 1040.06
580.811 681.236
580.897 475.228
580.983 343.575
581.069 258.895
581.156 202.524
581.328 135.493
581.500 98.9881
581.672 76.8942
581.845 62.4605
582.189 45.1873
582.533 35.4729
582.878 29.3630
583.567 22.2125
584.256 18.2091
584.945 15.7670
585.289 15.0955
585.462 15.0279
585.634 15.3596
585.806 16.6373
585.892 18.0975
585.978 20.7847
586.064 26.1021
586.107 30.7742
586.150 38.0042
586.194 49.8578
586.237 70.5061
586.280 109.399
586.301 141.233
586.323 185.821
586.361 301.255
586.400 388.170
586.439 325.085
586.477 215.521
586.509 152.840
586.541 112.919
586.572 87.2639
586.604 70.2045
586.667 49.9401
586.730 38.9460
586.793 32.3002
586.856 27.9692
586.982 22.7818
587.108 19.8527
587.234 17.9923
587.486 15.7646
587.738 14.4544
587.990 13.5675
588.495 12.3872
588.999 11.5867
589.503 10.9750
590.512 10.0448
592.529 8.71529
594.547 7.67207
596.564 6.74622
597.572 6.34308
598.581 6.08153
599.085 6.09078
599.590 6.31698
600.094 6.99513
600.598 8.70385
600.851 10.3738
601.103 13.1133
601.355 17.8137
601.607 26.4226
601.733 33.4949
601.859 43.8442
601.985 59.6187
602.111 84.9156
602.237 128.359
602.363 209.684
602.427 278.051
602.490 379.168
602.553 532.398
602.616 764.866
602.708 1272.75
602.800 1655.27
602.892 1378.87
602.985 898.289
603.040 684.292
603.095 530.138
603.206 339.854
603.317 236.115
603.428 174.842
603.539 135.867
603.650 109.629
603.871 77.4991
604.093 59.2068
604.315 47.7282
604.758 34.4915
605.201 27.2962
605.644 22.8623
606.088 19.8849
606.531 17.7558
607.418 14.9119
608.304 13.0804
610.078 10.7690
611.851 9.23073
612.737 8.58882
613.624 8.00458
614.511 7.53115
614.954 7.42042
615.397 7.56404
615.841 8.43404
616.062 9.58551
616.284 11.9242
616.506 17.0944
616.616 22.0722
616.727 30.4733
616.838 45.8247
616.894 58.4654
616.949 77.0428
617.004 105.443
617.060 150.814
617.115 226.419
617.171 354.436
617.235 589.801
617.300 769.106
617.365 643.961
617.430 422.590
617.482 296.330
617.534 215.225
617.586 162.733
617.639 127.761
617.743 86.0645
617.847 63.3499
617.952 49.6147
618.056 40.6670
618.265 30.0027
618.474 24.0469
618.683 20.3274
619.101 16.0027
619.519 13.5805
619.937 12.0177
620.772 10.0437
621.608 8.73418
622.026 8.19653
622.444 7.72573
622.861 7.39907
623.070 7.39117
623.279 7.67728
623.488 8.75590
623.593 10.0398
623.697 12.4952
623.802 17.5897
623.854 22.2269
623.906 29.6477
623.958 42.2754
623.984 51.9717
624.010 65.3463
624.037 84.2233
624.063 111.469
624.089 151.451
624.115 209.991
624.157 351.782
624.200 463.459
624.221 448.717
624.243 392.819
624.285 261.245
624.313 197.779
624.341 153.038
624.396 99.1681
624.451 70.4708
624.506 53.7532
624.562 43.1722
624.617 36.0673
624.727 27.3452
624.838 22.3367
624.948 19.1592
625.169 15.4230
625.390 13.3313
625.611 12.0062
626.053 10.4526
626.494 9.70183
626.715 9.60782
626.936 9.83716
627.157 10.7819
627.268 11.8712
627.378 13.8923
627.489 17.9730
627.544 21.6371
627.599 27.4759
627.654 37.4397
627.709 55.9122
627.737 71.3375
627.765 94.0978
627.792 128.463
627.820 180.379
627.860 291.584
627.900 372.214
627.940 307.129
627.980 199.761
628.019 130.117
628.059 89.9131
628.098 66.0379
628.137 51.1462
628.215 34.4967
628.293 25.9633
628.372 21.0081
628.450 17.8613
628.607 14.1995
628.763 12.1858
628.920 10.9309
629.233 9.45160
629.546 8.59242
629.859 8.01299
630.485 7.24220
631.738 6.36289
632.990 6.07460
633.616 6.28264
634.243 6.96784
634.869 8.59231
635.495 12.2645
635.808 15.6683
636.121 21.0674
636.435 30.0136
636.748 45.7755
636.904 58.2980
637.061 76.0857
637.217 102.258
637.374 142.346
637.530 207.031
637.687 317.791
637.844 520.571
638.000 905.963
638.150 1519.26
638.300 1990.68
638.450 1669.53
638.600 1093.99
638.754 697.441
638.909 471.216
639.063 338.691
639.217 256.313
639.372 202.085
639.526 164.597
639.834 117.512
640.143 90.0587
640.452 72.5487
641.069 52.0808
641.686 40.8253
642.303 33.8548
642.920 29.1701
643.537 25.8289
644.772 21.4047
646.006 18.6156
647.241 16.6911
648.475 15.2740
650.944 13.2932
653.412 11.9227
655.881 10.8378
656.498 10.5805
657.115 10.3206
657.424 10.1998
657.578 10.1550
657.733 10.1450
657.887 10.2376
657.964 10.3860
658.041 10.7033
658.118 11.4213
658.157 12.1152
658.195 13.2766
658.234 15.3724
658.273 19.5121
658.292 23.1735
658.311 28.8423
658.330 37.9029
658.350 52.4031
658.375 81.7887
658.400 104.765
658.425 89.9259
658.450 62.5656
658.477 43.2571
658.503 32.3533
658.530 25.9694
658.556 22.0248
658.583 19.4192
658.609 17.6233
658.662 15.3564
658.715 14.0265
658.768 13.1713
658.874 12.1564
658.979 11.5832
659.085 11.2162
659.297 10.7684
659.508 10.4959
659.720 10.3039
660.143 10.0318
660.989 9.66061
661.835 9.37206
665.220 8.43681
671.990 6.76173
675.375 5.87246
678.760 4.88406
680.452 4.34011
682.145 3.76536
682.991 3.47854
683.837 3.23398
684.260 3.18394
684.683 3.35087
684.895 3.72380
685.001 4.12250
685.106 4.84377
685.212 6.28172
685.265 7.57115
685.318 9.63255
685.371 13.1728
685.424 19.8610
685.450 25.5734
685.477 34.1462
685.503 47.4299
685.529 68.0983
685.565 109.198
685.600 137.922
685.635 112.459
685.671 72.3086
685.707 45.6928
685.743 30.8225
685.779 22.2134
685.815 16.9479
685.887 11.1762
685.959 8.28145
686.031 6.62244
686.103 5.58068
686.247 4.38207
686.392 3.72913
686.536 3.32341
686.824 2.84322
687.400 2.36957
687.977 2.12777
688.553 2.01248
689.130 2.02420
689.706 2.20726
689.995 2.38875
690.283 2.65128
690.571 3.01782
690.860 3.51925
691.148 4.19816
691.436 5.11383
691.724 6.35212
692.013 8.03689
692.301 10.3573
692.589 13.6045
692.877 18.2555
693.166 25.1141
693.454 35.6395
693.742 52.6360
694.030 82.0512
694.319 137.785
694.463 185.260
694.607 256.492
694.751 366.348
694.895 536.543
695.098 898.783
695.300 1180.04
695.503 997.169
695.705 664.661
695.847 496.645
695.989 383.538
696.273 259.775
696.556 209.198
696.840 200.314
697.124 228.616
697.408 311.339
697.549 388.236
697.691 505.752
697.833 686.601
697.975 962.443
698.188 1585.17
698.400 2067.30
698.613 1740.47
698.826 1150.57
699.080 696.142
699.334 457.261
699.588 325.192
699.842 246.006
700.096 194.940
700.350 160.043
700.858 116.468
701.366 90.9760
701.874 74.5483
702.890 54.9346
703.905 43.7738
704.921 36.6042
706.953 27.8557
708.985 22.4680
710.001 20.3259
711.017 18.3244
712.032 16.3125
712.540 15.2666
713.048 14.2220
713.556 13.3948
713.810 13.3380
714.064 14.0454
714.318 16.9104
714.445 20.3976
714.572 27.1150
714.636 32.7422
714.699 41.0068
714.763 53.5322
714.826 73.2835
714.890 106.018
714.953 163.664
714.985 209.116
715.017 272.208
715.048 360.880
715.080 484.867
715.140 830.735
715.200 1115.45
715.260 961.333
715.320 648.808
715.364 478.413
715.409 362.432
715.453 283.866
715.497 229.486
715.585 161.828
715.674 123.356
715.762 99.3457
715.850 83.3216
716.027 63.7137
716.204 52.4416
716.380 45.2503
716.734 36.7281
717.087 31.8926
717.440 28.7844
718.147 24.9936
718.854 22.7239
719.560 21.1749
720.973 19.1189
722.387 17.7467
723.800 16.7198
726.627 15.2033
729.453 14.0630
732.280 13.1111
733.693 12.6687
735.107 12.2271
735.813 12.0006
736.167 11.8875
736.520 11.7818
736.873 11.7103
737.050 11.7167
737.227 11.8034
737.403 12.1060
737.492 12.4589
737.580 13.1301
737.668 14.5221
737.713 15.7959
737.757 17.8434
737.801 21.3680
737.845 27.9276
737.889 41.5015
737.911 53.6596
737.933 71.8459
737.967 113.036
738.000 144.582
738.033 122.944
738.067 84.3749
738.087 66.6159
738.108 53.9036
738.149 38.4078
738.191 30.0419
738.232 25.1173
738.273 21.9860
738.315 19.8810
738.397 17.2958
738.480 15.8127
738.563 14.8738
738.728 13.7720
738.893 13.1535
739.058 12.7576
739.389 12.2705
739.719 11.9688
740.050 11.7511
740.711 11.4314
742.033 10.9660
743.355 10.5770
745.999 9.85254
748.643 9.12163
751.287 8.36417
752.609 8.00604
753.931 7.75081
755.253 7.88745
755.914 8.39907
756.575 9.71593
757.236 13.1047
757.567 16.6750
757.897 23.1207
758.228 35.8619
758.393 47.1310
758.558 64.7792
758.723 94.0936
758.889 146.341
759.054 247.601
759.136 332.972
759.219 455.276
759.360 758.539
759.500 989.828
759.641 828.122
759.781 542.247
759.885 390.440
759.989 289.087
760.093 221.504
760.197 175.301
760.406 118.834
760.614 87.3382
760.822 68.0265
761.030 55.3201
761.446 40.0498
761.863 31.4589
762.279 26.0623
763.111 19.7456
763.944 16.1628
764.776 13.8061
766.442 10.7038
768.107 8.53583
768.939 7.69870
769.772 7.20452
770.604 7.72667
771.021 9.04586
771.437 12.1782
771.645 15.0975
771.853 19.6813
772.061 27.1137
772.270 39.7066
772.478 62.4393
772.582 80.7870
772.686 107.065
772.790 145.866
772.894 204.764
772.998 296.603
773.102 440.041
773.251 757.936
773.400 1020.58
773.549 880.265
773.698 593.066
773.854 385.952
774.010 266.561
774.166 195.953
774.322 151.701
774.478 122.285
774.634 101.775
774.946 75.6707
775.257 60.1626
775.569 50.0922
776.193 38.0217
776.817 31.1429
777.441 26.7238
778.688 21.3335
779.936 18.0710
780.559 16.8602
781.183 15.8904
781.807 15.3244
782.119 15.4020
782.431 16.1015
782.742 18.4018
782.898 21.0196
783.054 25.9192
783.210 35.9231
783.288 44.9737
783.366 59.4042
783.444 83.9472
783.522 129.016
783.561 166.202
783.600 220.304
783.639 300.506
783.678 418.866
783.739 693.422
783.800 903.379
783.861 757.982
783.922 499.509
783.967 362.509
784.012 270.791
784.057 209.493
784.102 167.476
784.192 116.079
784.282 87.3375
784.372 69.6970
784.462 58.0706
784.642 44.0906
784.822 36.2126
785.002 31.2652
785.362 25.4950
785.722 22.2631
786.082 20.1912
786.802 17.6351
787.522 16.0464
788.241 14.8974
789.681 13.1916
791.121 11.8268
791.841 11.2292
792.561 10.7624
793.281 10.7395
793.641 11.2330
794.001 12.6591
794.361 16.5203
794.541 20.6745
794.720 28.2448
794.900 43.3079
794.990 56.6456
795.080 77.4906
795.170 111.981
795.260 172.980
795.305 221.380
795.350 289.395
795.395 386.146
795.440 522.773
795.520 877.162
795.600 1153.76
795.680 973.957
795.760 643.764
795.827 448.019
795.894 323.718
795.961 244.348
796.028 191.870
796.162 129.753
796.296 96.0575
796.430 75.7387
796.565 62.4899
796.833 46.6872
797.101 37.8426
797.369 32.3045
797.906 25.8628
798.442 22.2753
798.978 19.9937
800.051 17.2270
801.124 15.5594
802.197 14.3944
804.342 12.7474
806.488 11.4831
808.634 10.3155
809.707 9.70367
810.779 9.02589
811.316 8.64853
811.584 8.45482
811.852 8.27738
812.120 8.18602
812.254 8.24662
812.389 8.50648
812.523 9.28090
812.590 10.1288
812.657 11.6610
812.724 14.6367
812.791 21.0360
812.824 27.1199
812.858 37.1305
812.891 54.4277
812.908 67.6143
812.925 84.9542
812.944 110.350
812.963 140.806
813.000 186.205
813.019 181.572
813.038 160.518
813.075 109.750
813.120 69.5323
813.165 48.2639
813.210 36.4445
813.255 29.3327
813.300 24.7309
813.345 21.5905
813.435 17.6640
813.525 15.3626
813.615 13.8784
813.796 12.0965
813.976 11.0702
814.156 10.4002
814.516 9.56649
815.236 8.74316
815.957 8.53641
816.677 9.24892
817.037 10.4111
817.397 12.8811
817.758 18.4850
817.938 23.9873
818.118 33.4701
818.298 51.3741
818.388 66.6926
818.478 90.0603
818.568 127.788
818.658 192.730
818.748 313.147
818.838 546.973
818.919 894.288
819.000 1144.63
819.081 939.338
819.162 603.211
819.241 386.028
819.320 260.436
819.399 186.112
819.478 139.676
819.636 87.9148
819.794 61.4604
819.952 46.1312
820.110 36.4324
820.426 25.2323
820.742 19.2044
821.058 15.6267
821.690 12.3342
822.006 12.2080
822.321 13.3874
822.637 16.6965
822.795 19.6823
822.953 24.0891
823.111 30.6379
823.269 40.5287
823.427 55.8760
823.585 80.5905
823.743 122.498
823.901 198.152
823.980 259.025
824.059 345.325
824.138 469.150
824.217 645.836
824.359 1117.58
824.500 1510.27
824.642 1305.79
824.783 881.152
824.935 567.933
825.087 389.592
825.239 285.221
825.391 220.189
825.544 177.171
825.696 147.243
826.000 109.263
826.304 86.7506
826.608 72.1607
827.216 54.7165
827.825 44.8398
828.433 38.5641
829.041 34.2497
829.650 31.1109
830.866 26.8572
832.083 24.1080
834.516 20.7464
836.950 18.7427
839.383 17.3898
844.249 15.6268
849.116 14.4673
853.983 13.5754
856.416 13.1658
858.849 12.7329
860.066 12.4809
860.674 12.3357
861.283 12.1717
861.891 11.9880
862.195 11.8975
862.499 11.8340
862.651 11.8336
862.803 11.8838
862.956 12.0406
863.108 12.4375
863.260 13.4464
863.336 14.4938
863.412 16.3444
863.488 19.8838
863.564 27.4272
863.602 34.5485
863.640 46.2850
863.678 66.5801
863.697 82.0193
863.716 102.462
863.737 131.969
863.758 167.044
863.800 218.960
863.842 188.306
863.884 129.034
863.913 98.6106
863.943 77.5263
863.972 63.0056
864.001 52.8061
864.059 39.9920
864.118 32.6333
864.176 28.0152
864.234 24.9294
864.351 21.1527
864.468 18.9912
864.585 17.6196
864.818 16.0081
865.051 15.1057
865.285 14.5323
865.518 14.1353
865.752 13.8427
866.218 13.4350
866.685 13.1577
867.619 12.7844
868.553 12.5229
869.486 12.3115
871.353 11.9470
873.221 11.5845
874.154 11.3793
875.088 11.1382
876.022 10.8348
876.488 10.6484
876.955 10.4362
877.189 10.3260
877.422 10.2259
877.655 10.1669
877.889 10.2372
878.006 10.3924
878.122 10.7218
878.239 11.3928
878.356 12.7905
878.472 15.9292
878.531 18.9681
878.589 24.0712
878.647 33.2952
878.706 51.5593
878.735 67.6960
878.764 92.6417
878.793 132.408
878.822 195.993
878.842 255.986
878.861 327.547
878.900 432.726
878.919 420.294
878.939 369.488
878.978 248.417
879.003 188.941
879.029 146.985
879.080 96.7923
879.131 70.1531
879.182 54.6670
879.233 44.8731
879.285 38.3008
879.387 30.2364
879.489 25.6105
879.591 22.6821
879.796 19.2561
880.000 17.3576
880.205 16.1681
880.409 15.3585
880.614 14.7734
881.023 13.9849
881.432 13.4762
881.841 13.1179
882.250 12.8492
883.068 12.4659
883.886 12.1973
885.522 11.8238
887.158 11.5549
888.794 11.3363
892.066 10.9704
898.611 10.3356
905.155 9.69158
911.699 8.92534
914.971 8.44512
918.243 7.84922
919.880 7.48758
921.516 7.06874
923.152 6.58227
924.788 6.03485
925.606 5.76098
926.424 5.53297
927.242 5.45558
928.060 5.81906
928.469 6.39892
928.878 7.54704
929.287 9.79962
929.696 14.3845
929.900 18.3989
930.105 24.5277
930.309 34.2690
930.514 50.6005
930.718 80.0098
930.821 103.877
930.923 138.345
931.025 189.914
931.127 269.710
931.230 397.429
931.332 603.105
931.466 1021.64
931.600 1352.22
931.734 1145.81
931.868 758.793
931.959 565.005
932.050 429.981
932.141 336.514
932.232 270.663
932.413 187.532
932.595 139.634
932.777 109.605
932.959 89.5334
933.322 65.0521
933.686 51.1030
934.049 42.3029
934.776 32.0616
935.503 26.4129
936.230 22.8865
936.957 20.4920
937.684 18.7651
939.138 16.4405
940.592 14.9390
942.045 13.8760
943.499 13.0708
946.407 11.8892
949.315 10.9944
950.769 10.5878
952.223 10.1704
952.950 9.94295
953.313 9.82202
953.677 9.69968
954.040 9.59600
954.222 9.57628
954.404 9.62617
954.585 9.87568
954.676 10.1942
954.767 10.8251
954.858 12.1749
954.903 13.4301
954.949 15.4732
954.994 19.0220
955.040 25.6745
955.085 39.4598
955.108 51.8099
955.130 70.3838
955.148 89.9424
955.165 113.228
955.200 147.227
955.235 126.266
955.270 86.6700
955.309 56.9451
955.349 40.7809
955.388 31.6425
955.428 26.1012
955.467 22.4936
955.506 20.0261
955.585 16.9384
955.664 15.1385
955.743 13.9848
955.901 12.6183
956.059 11.8476
956.217 11.3545
956.532 10.7535
956.848 10.3884
957.163 10.1306
957.795 9.76027
958.426 9.47618
958.742 9.35432
959.057 9.25512
959.373 9.22071
959.531 9.27253
959.688 9.44739
959.846 9.93412
959.925 10.4551
960.004 11.3918
960.083 13.2113
960.122 14.7854
960.162 17.1831
960.201 21.0282
960.241 27.5072
960.280 39.1293
960.320 60.5175
960.340 77.0368
960.360 96.5770
960.400 124.937
960.440 107.026
960.481 73.6779
960.525 49.1970
960.569 35.7047
960.614 27.9823
960.658 23.2515
960.702 20.1581
960.747 18.0350
960.835 15.3729
960.924 13.8146
961.012 12.8147
961.190 11.6264
961.367 10.9533
961.544 10.5206
961.899 9.98924
962.253 9.66295
962.608 9.43094
963.317 9.09729
964.735 8.62668
966.154 8.23908
968.990 7.50333
971.827 6.71567
974.663 5.82062
976.081 5.34005
977.500 4.89307
978.918 4.68859
979.627 4.90278
980.336 5.72853
980.691 6.63416
981.045 8.19353
981.400 10.9617
981.754 16.1673
981.932 20.5158
982.109 26.9584
982.286 36.9195
982.463 53.1889
982.641 81.8314
982.729 104.739
982.818 137.514
982.907 186.157
982.995 260.894
983.084 379.667
983.172 569.905
983.286 941.092
983.400 1214.36
983.514 1002.96
983.628 647.147
983.747 401.880
983.867 265.349
983.987 186.750
984.107 138.609
984.226 107.233
984.346 85.7451
984.586 58.9845
984.825 43.5081
985.065 33.6755
985.544 22.2200
986.023 16.2288
986.262 14.6653
986.502 14.3811
986.741 16.6391
986.861 19.8455
986.981 26.0324
987.041 31.1030
987.100 38.3584
987.160 48.9801
987.220 64.9613
987.280 89.9738
987.340 130.730
987.400 199.903
987.460 318.956
987.530 544.401
987.600 728.683
987.635 710.357
987.670 625.671
987.740 420.186
987.791 310.886
987.841 235.846
987.892 184.599
987.942 148.879
988.043 104.112
988.143 78.4301
988.244 62.2803
988.345 51.4160
988.546 37.9582
988.748 30.0633
988.949 24.9057
989.352 18.5387
989.755 14.6921
990.158 12.0660
990.964 8.78743
991.770 7.80955
992.173 8.90831
992.374 10.2669
992.575 12.5259
992.777 16.1876
992.978 22.1149
993.180 31.8968
993.381 48.6006
993.583 78.7134
993.683 102.834
993.784 137.100
993.885 187.040
993.986 261.493
994.086 374.779
994.187 547.259
994.344 961.536
994.500 1316.85
994.657 1151.37
994.813 784.495
994.975 517.864
995.137 361.677
995.299 268.257
995.461 209.107
995.624 169.503
995.786 141.685
996.110 105.999
996.434 84.6102
996.758 70.6201
997.407 53.7309
998.055 44.0584
998.703 37.8536
1000.00 30.4026
1001.20 26.3478
1002.40 23.6279
1004.80 20.1824
1007.20 18.0557
1009.61 16.5827
1014.41 14.6018
1019.21 13.2339
1024.01 12.1186
