Cu-65(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
132502 0.0193730
132570 0.0193676
132638 0.0193622
132707 0.0193567
132775 0.0193512
132844 0.0193458
132912 0.0193403
132981 0.0193349
133049 0.0193294
133118 0.0193239
133187 0.0193185
133256 0.0193130
133324 0.0193075
133393 0.0193021
133462 0.0192966
133531 0.0192911
133600 0.0192856
133670 0.0192800
133739 0.0192745
133808 0.0192690
133877 0.0192635
133947 0.0192580
134016 0.0192525
134094 0.0192463
134181 0.0192393
134268 0.0192324
134355 0.0192255
134442 0.0192186
134530 0.0192115
134617 0.0192046
134704 0.0191977
134792 0.0191907
134871 0.0191844
134941 0.0191788
135011 0.0191733
135081 0.0191677
135151 0.0191621
135222 0.0191565
135292 0.0191509
135363 0.0191452
135433 0.0191397
135504 0.0191340
135574 0.0191284
135645 0.0191228
135716 0.0191171
135786 0.0191116
135857 0.0191059
135928 0.0191003
135999 0.0190946
136070 0.0190890
136141 0.0190833
136212 0.0190777
136283 0.0190720
136355 0.0190663
136426 0.0190606
136497 0.0190550
136569 0.0190492
136640 0.0190436
136712 0.0190379
136783 0.0190322
136855 0.0190265
136926 0.0190208
137016 0.0190137
137124 0.0190051
137232 0.0189965
137340 0.0189879
137448 0.0189793
137556 0.0189707
137664 0.0189621
137773 0.0189534
137881 0.0189448
137990 0.0189361
138099 0.0189274
138208 0.0189188
138317 0.0189101
138426 0.0189014
138536 0.0188927
138645 0.0188840
138755 0.0188752
138865 0.0188665
138975 0.0188577
139085 0.0188490
139195 0.0188402
139305 0.0188314
139416 0.0188226
139526 0.0188139
139618 0.0188065
139692 0.0188006
139766 0.0187948
139840 0.0187889
139914 0.0187830
139988 0.0187771
140062 0.0187712
140137 0.0187652
140211 0.0187593
140285 0.0187534
140360 0.0187475
140434 0.0187416
140509 0.0187356
140583 0.0187297
140658 0.0187237
140732 0.0187179
140807 0.0187119
140882 0.0187059
140957 0.0186999
141032 0.0186940
141107 0.0186880
141182 0.0186820
141257 0.0186761
141351 0.0186686
141464 0.0186596
141577 0.0186506
141690 0.0186416
141803 0.0186326
141917 0.0186235
142030 0.0186145
142144 0.0186055
142258 0.0185964
142372 0.0185873
142486 0.0185782
142600 0.0185692
142714 0.0185601
142829 0.0185509
142943 0.0185419
143058 0.0185327
143173 0.0185235
143288 0.0185144
143403 0.0185052
143519 0.0184960
143634 0.0184869
143731 0.0184791
143808 0.0184730
143885 0.0184669
143962 0.0184607
144039 0.0184546
144117 0.0184484
144194 0.0184423
144272 0.0184361
144349 0.0184299
144427 0.0184237
144534 0.0184152
144670 0.0184044
144806 0.0183936
144943 0.0183827
145080 0.0183717
145217 0.0183608
145354 0.0183499
145491 0.0183390
145629 0.0183280
145766 0.0183171
145904 0.0183062
146042 0.0182952
146181 0.0182841
146299 0.0182747
146399 0.0182668
146498 0.0182589
146597 0.0182510
146696 0.0182431
146796 0.0182351
146895 0.0182273
146995 0.0182193
147095 0.0182113
147204 0.0182027
147324 0.0181931
147444 0.0181836
147565 0.0181739
147685 0.0181644
147806 0.0181548
147906 0.0181468
147987 0.0181403
148067 0.0181340
148148 0.0181275
148229 0.0181211
148310 0.0181146
148390 0.0181083
148471 0.0181018
148552 0.0180954
148633 0.0180889
148715 0.0180824
148796 0.0180759
148877 0.0180695
148958 0.0180630
149040 0.0180565
149121 0.0180501
149203 0.0180435
149284 0.0180371
149366 0.0180306
149448 0.0180240
149540 0.0180167
149642 0.0180086
149744 0.0180005
149847 0.0179923
149950 0.0179841
150052 0.0179760
150155 0.0179678
150258 0.0179596
150361 0.0179514
150465 0.0179431
150568 0.0179349
150671 0.0179267
150775 0.0179184
150878 0.0179102
150982 0.0179019
151086 0.0178937
151190 0.0178854
151294 0.0178771
151398 0.0178688
151502 0.0178605
151607 0.0178522
151711 0.0178439
151816 0.0178355
151920 0.0178273
152025 0.0178189
152130 0.0178106
152235 0.0178022
152340 0.0177938
152445 0.0177855
152551 0.0177770
152656 0.0177687
152772 0.0177594
152899 0.0177493
153026 0.0177392
153153 0.0177291
153281 0.0177189
153408 0.0177088
153536 0.0176986
153664 0.0176884
153791 0.0176783
153920 0.0176681
154048 0.0176579
154176 0.0176477
154305 0.0176374
154434 0.0176271
154562 0.0176170
154692 0.0176066
154821 0.0175963
154950 0.0175861
155080 0.0175757
155188 0.0175671
155274 0.0175603
155361 0.0175534
155448 0.0175464
155534 0.0175396
155621 0.0175327
155708 0.0175257
155795 0.0175188
155882 0.0175119
155969 0.0175050
156057 0.0174980
156144 0.0174910
156231 0.0174841
156319 0.0174771
156406 0.0174702
156494 0.0174632
156581 0.0174562
156669 0.0174492
156757 0.0174422
156845 0.0174352
156933 0.0174282
157021 0.0174212
157109 0.0174142
157197 0.0174072
157285 0.0174002
157396 0.0173914
157528 0.0173809
157661 0.0173703
157794 0.0173597
157927 0.0173491
158060 0.0173385
158194 0.0173278
158328 0.0173172
158461 0.0173066
158595 0.0172959
158729 0.0172853
158864 0.0172745
158998 0.0172638
159133 0.0172531
159268 0.0172424
159403 0.0172316
159515 0.0172227
159606 0.0172154
159696 0.0172083
159786 0.0172011
159877 0.0171939
159967 0.0171867
160058 0.0171795
160148 0.0171723
160250 0.0171642
160364 0.0171551
160478 0.0171460
160591 0.0171370
160705 0.0171280
160819 0.0171189
160934 0.0171097
161048 0.0171007
161162 0.0170916
161277 0.0170824
161391 0.0170734
161506 0.0170642
161621 0.0170550
161736 0.0170459
161851 0.0170367
161966 0.0170276
162082 0.0170184
162197 0.0170092
162313 0.0170000
162428 0.0169908
162544 0.0169816
162660 0.0169723
162776 0.0169631
162893 0.0169538
163009 0.0169446
163126 0.0169352
163242 0.0169260
163359 0.0169167
163476 0.0169074
163593 0.0168981
163710 0.0168888
163827 0.0168794
163944 0.0168701
164062 0.0168607
164179 0.0168514
164297 0.0168420
164415 0.0168326
164533 0.0168232
164651 0.0168139
164769 0.0168045
164888 0.0167950
165006 0.0167856
165125 0.0167761
165244 0.0167667
165363 0.0167572
165470 0.0167487
165565 0.0167411
165660 0.0167335
165756 0.0167259
165851 0.0167183
165947 0.0167107
166043 0.0167030
166139 0.0166954
166234 0.0166878
166330 0.0166802
166426 0.0166726
166523 0.0166648
166619 0.0166572
166715 0.0166496
166811 0.0166419
166908 0.0166342
167004 0.0166266
167101 0.0166188
167198 0.0166111
167294 0.0166035
167391 0.0165957
167488 0.0165880
167585 0.0165803
167682 0.0165726
167780 0.0165648
167877 0.0165571
167987 0.0165483
168108 0.0165387
168230 0.0165290
168353 0.0165192
168475 0.0165095
168597 0.0164997
168720 0.0164900
168842 0.0164802
168965 0.0164705
169088 0.0164607
169211 0.0164509
169334 0.0164411
169458 0.0164312
169581 0.0164214
169705 0.0164115
169828 0.0164018
169940 0.0163928
170039 0.0163850
170138 0.0163771
170238 0.0163691
170337 0.0163612
170437 0.0163533
170536 0.0163454
170636 0.0163374
170736 0.0163295
170836 0.0163215
170936 0.0163136
171036 0.0163056
171136 0.0162976
171236 0.0162897
171336 0.0162817
171437 0.0162737
171537 0.0162657
171638 0.0162577
171739 0.0162496
171865 0.0162396
172016 0.0162276
172167 0.0162156
172319 0.0162035
172471 0.0161914
172623 0.0161793
172776 0.0161671
172928 0.0161550
173081 0.0161428
173234 0.0161306
173387 0.0161185
173540 0.0161063
173694 0.0160940
173848 0.0160818
174002 0.0160695
174156 0.0160572
174310 0.0160450
174465 0.0160326
174620 0.0160203
174775 0.0160080
174930 0.0159956
175085 0.0159833
175241 0.0159709
175397 0.0159585
175553 0.0159460
175709 0.0159336
175865 0.0159212
176022 0.0159087
176179 0.0158962
176336 0.0158837
176493 0.0158712
176651 0.0158586
176808 0.0158461
176966 0.0158336
177125 0.0158209
177283 0.0158083
177441 0.0157957
177600 0.0157831
177759 0.0157704
177918 0.0157578
178078 0.0157450
178237 0.0157324
178397 0.0157196
178557 0.0157069
178718 0.0156941
178878 0.0156814
179039 0.0156685
179200 0.0156557
179361 0.0156429
179522 0.0156301
179684 0.0156172
179846 0.0156043
180008 0.0155914
180170 0.0155785
180332 0.0155656
180495 0.0155526
180658 0.0155397
180821 0.0155267
180984 0.0155137
181148 0.0155007
181312 0.0154876
181448 0.0154768
181558 0.0154680
181667 0.0154593
181777 0.0154506
181886 0.0154419
181996 0.0154332
182106 0.0154244
182216 0.0154156
182326 0.0154069
182450 0.0153970
182588 0.0153860
182726 0.0153750
182865 0.0153640
183003 0.0153530
183142 0.0153419
183280 0.0153310
183419 0.0153199
183544 0.0153099
183656 0.0153010
183767 0.0152922
183879 0.0152833
183990 0.0152744
184102 0.0152655
184214 0.0152566
184326 0.0152477
184438 0.0152388
184550 0.0152299
184662 0.0152209
184775 0.0152119
184887 0.0152030
185000 0.0151940
185112 0.0151851
185225 0.0151761
185338 0.0151671
185451 0.0151581
185564 0.0151491
185677 0.0151401
185790 0.0151311
185904 0.0151221
186017 0.0151131
186131 0.0151040
186245 0.0150949
186358 0.0150859
186472 0.0150769
186586 0.0150678
186700 0.0150587
186815 0.0150496
186929 0.0150405
187043 0.0150314
187158 0.0150223
187272 0.0150132
187387 0.0150040
187502 0.0149949
187631 0.0149846
187775 0.0149731
187919 0.0149617
188063 0.0149502
188208 0.0149387
188352 0.0149272
188497 0.0149157
188642 0.0149041
188787 0.0148926
188932 0.0148810
189077 0.0148695
189223 0.0148579
189369 0.0148463
189514 0.0148347
189661 0.0148230
189807 0.0148114
189953 0.0147998
190100 0.0147881
190246 0.0147764
190393 0.0147647
190540 0.0147530
190687 0.0147413
190835 0.0147296
190982 0.0147179
191130 0.0147061
191278 0.0146943
191426 0.0146825
191574 0.0146707
191723 0.0146589
191871 0.0146471
192020 0.0146352
192169 0.0146234
192318 0.0146115
192467 0.0145996
192617 0.0145877
192766 0.0145758
192916 0.0145639
193066 0.0145520
193216 0.0145400
193367 0.0145280
193517 0.0145161
193668 0.0145040
193819 0.0144920
193970 0.0144800
194121 0.0144680
194272 0.0144560
194424 0.0144439
194576 0.0144318
194728 0.0144197
194880 0.0144076
195032 0.0143955
195184 0.0143834
195337 0.0143712
195490 0.0143590
195643 0.0143468
195796 0.0143347
195949 0.0143225
196103 0.0143102
196257 0.0142980
196411 0.0142857
196565 0.0142734
196719 0.0142612
196873 0.0142489
197028 0.0142366
197183 0.0142242
197338 0.0142119
197493 0.0141996
197648 0.0141872
197804 0.0141748
197959 0.0141625
198115 0.0141501
198271 0.0141376
198428 0.0141251
198584 0.0141127
198741 0.0141002
198898 0.0140877
199055 0.0140752
199212 0.0140627
199369 0.0140502
199527 0.0140377
199684 0.0140252
199842 0.0140126
200000 0.0140000
200001 0.0140000
200159 0.0139936
200317 0.0139873
200476 0.0139810
200635 0.0139746
200794 0.0139682
200953 0.0139619
201113 0.0139555
201272 0.0139491
201432 0.0139427
201592 0.0139363
201752 0.0139299
201913 0.0139235
202073 0.0139171
202234 0.0139106
202395 0.0139042
202556 0.0138978
202718 0.0138913
202879 0.0138848
203041 0.0138784
203203 0.0138719
203365 0.0138654
203527 0.0138589
203690 0.0138524
203853 0.0138459
204016 0.0138394
204179 0.0138328
204342 0.0138263
204505 0.0138198
204669 0.0138132
204833 0.0138067
204997 0.0138001
205161 0.0137936
205326 0.0137870
205491 0.0137804
205656 0.0137738
205821 0.0137672
205986 0.0137606
206151 0.0137540
206317 0.0137473
206483 0.0137407
206649 0.0137340
206815 0.0137274
206982 0.0137207
207148 0.0137141
207315 0.0137074
207482 0.0137007
207650 0.0136940
207817 0.0136873
207985 0.0136806
208153 0.0136739
208321 0.0136672
208489 0.0136604
208658 0.0136537
208826 0.0136470
208995 0.0136402
209164 0.0136334
209334 0.0136266
209503 0.0136199
209673 0.0136131
209843 0.0136063
210013 0.0135995
210183 0.0135927
210354 0.0135858
210525 0.0135790
210696 0.0135722
210867 0.0135653
211038 0.0135585
211210 0.0135516
211382 0.0135447
211554 0.0135378
211726 0.0135310
211898 0.0135241
212071 0.0135172
212244 0.0135102
212417 0.0135033
212590 0.0134964
212764 0.0134894
212938 0.0134825
213112 0.0134755
213286 0.0134686
213460 0.0134616
213635 0.0134546
213809 0.0134476
213984 0.0134406
214160 0.0134336
214335 0.0134266
214511 0.0134196
214686 0.0134126
214863 0.0134055
215039 0.0133984
215215 0.0133914
215392 0.0133843
215569 0.0133772
215746 0.0133702
215924 0.0133630
216101 0.0133560
216279 0.0133488
216457 0.0133417
216635 0.0133346
216814 0.0133274
216992 0.0133203
217171 0.0133132
217351 0.0133060
217530 0.0132988
217709 0.0132916
217889 0.0132844
218069 0.0132772
218250 0.0132700
218430 0.0132628
218611 0.0132556
218792 0.0132483
218973 0.0132411
219154 0.0132338
219336 0.0132266
219518 0.0132193
219700 0.0132120
219882 0.0132047
220065 0.0131974
220247 0.0131901
220430 0.0131828
220613 0.0131755
220797 0.0131681
220980 0.0131608
221164 0.0131534
221348 0.0131461
221533 0.0131387
221717 0.0131313
221902 0.0131239
222087 0.0131165
222272 0.0131091
222458 0.0131017
222644 0.0130942
222830 0.0130868
223016 0.0130794
223202 0.0130719
223389 0.0130644
223576 0.0130570
223763 0.0130495
223950 0.0130420
224138 0.0130345
224326 0.0130270
224514 0.0130194
224702 0.0130119
224891 0.0130044
225079 0.0129968
225268 0.0129893
225458 0.0129817
225647 0.0129741
225837 0.0129665
226027 0.0129589
226217 0.0129513
226408 0.0129437
226598 0.0129361
226789 0.0129284
226980 0.0129208
227172 0.0129131
227364 0.0129054
227555 0.0128978
227748 0.0128901
227940 0.0128824
228133 0.0128747
228325 0.0128670
228519 0.0128592
228712 0.0128515
228906 0.0128438
229099 0.0128360
229294 0.0128282
229488 0.0128205
229682 0.0128127
229877 0.0128049
230072 0.0127971
230268 0.0127893
230463 0.0127815
230659 0.0127736
230855 0.0127658
231052 0.0127579
231248 0.0127501
231445 0.0127422
231642 0.0127343
231840 0.0127264
232037 0.0127185
232235 0.0127106
232433 0.0127027
232631 0.0126948
232830 0.0126868
233029 0.0126788
233228 0.0126709
233427 0.0126629
233627 0.0126549
233827 0.0126469
234027 0.0126389
234228 0.0126309
234428 0.0126229
234629 0.0126148
234830 0.0126068
235032 0.0125987
235233 0.0125907
235435 0.0125826
235638 0.0125745
235840 0.0125664
236043 0.0125583
236246 0.0125502
236449 0.0125420
236653 0.0125339
236856 0.0125258
237060 0.0125176
237265 0.0125094
237469 0.0125012
237674 0.0124930
237879 0.0124848
238085 0.0124766
238290 0.0124684
238496 0.0124602
238702 0.0124519
238909 0.0124436
239116 0.0124354
239323 0.0124271
239530 0.0124188
239737 0.0124105
239945 0.0124022
240153 0.0123939
240362 0.0123855
240570 0.0123772
240779 0.0123688
240988 0.0123605
241198 0.0123521
241407 0.0123437
241617 0.0123353
241827 0.0123269
242038 0.0123185
242249 0.0123100
242460 0.0123016
242671 0.0122932
242883 0.0122847
243095 0.0122762
243307 0.0122677
243519 0.0122592
243732 0.0122507
243945 0.0122422
244158 0.0122337
244372 0.0122251
244586 0.0122166
244800 0.0122080
245014 0.0121994
245229 0.0121908
245444 0.0121822
245659 0.0121736
245875 0.0121650
246091 0.0121564
246307 0.0121477
246523 0.0121391
246740 0.0121304
246957 0.0121217
247174 0.0121130
247391 0.0121044
247609 0.0120956
247827 0.0120869
248046 0.0120782
248264 0.0120694
248483 0.0120607
248703 0.0120519
248922 0.0120431
249142 0.0120343
249362 0.0120255
249583 0.0120167
249803 0.0120079
250024 0.0119990
250246 0.0119902
250467 0.0119813
250689 0.0119724
250889 0.0119644
251067 0.0119573
251245 0.0119502
251424 0.0119430
251602 0.0119359
251781 0.0119288
251960 0.0119216
252139 0.0119144
252318 0.0119073
252497 0.0119001
252677 0.0118929
252857 0.0118857
253037 0.0118785
253217 0.0118713
253398 0.0118641
253578 0.0118569
253759 0.0118496
253940 0.0118424
254121 0.0118352
254303 0.0118279
254484 0.0118206
254666 0.0118134
254848 0.0118061
255030 0.0117988
255213 0.0117915
255395 0.0117842
255578 0.0117769
255761 0.0117696
255944 0.0117622
256127 0.0117549
256311 0.0117476
256495 0.0117402
256679 0.0117328
256863 0.0117255
257047 0.0117181
257232 0.0117107
257416 0.0117034
257601 0.0116960
257786 0.0116886
257972 0.0116811
258157 0.0116737
258343 0.0116663
258529 0.0116588
258715 0.0116514
258901 0.0116440
259088 0.0116365
259275 0.0116290
259462 0.0116215
259649 0.0116140
259836 0.0116066
260024 0.0115990
260212 0.0115915
260399 0.0115840
260588 0.0115765
260776 0.0115690
260965 0.0115614
261153 0.0115539
261342 0.0115463
261531 0.0115388
261721 0.0115312
261910 0.0115236
262100 0.0115160
262290 0.0115084
262480 0.0115008
262671 0.0114932
262862 0.0114855
263052 0.0114779
263243 0.0114703
263435 0.0114626
263626 0.0114550
263818 0.0114473
264010 0.0114396
264202 0.0114319
264394 0.0114242
264587 0.0114165
264779 0.0114088
264972 0.0114011
265165 0.0113934
265359 0.0113856
265552 0.0113779
265746 0.0113702
265940 0.0113624
266134 0.0113546
266329 0.0113468
266523 0.0113391
266718 0.0113313
266913 0.0113235
267108 0.0113157
267304 0.0113078
267500 0.0113000
267695 0.0112922
267892 0.0112843
268088 0.0112765
268285 0.0112686
268481 0.0112608
268678 0.0112529
268876 0.0112450
269073 0.0112371
269271 0.0112292
269468 0.0112213
269666 0.0112134
269865 0.0112054
270063 0.0111975
270262 0.0111895
270461 0.0111816
270660 0.0111736
270860 0.0111656
271059 0.0111576
271259 0.0111496
271459 0.0111416
271659 0.0111336
271860 0.0111256
272061 0.0111176
272262 0.0111095
272463 0.0111015
272664 0.0110934
272866 0.0110854
273068 0.0110773
273270 0.0110692
273472 0.0110611
273674 0.0110530
273877 0.0110449
274080 0.0110368
274283 0.0110287
274487 0.0110205
274690 0.0110124
274894 0.0110042
275098 0.0109961
275303 0.0109879
275507 0.0109797
275712 0.0109715
275917 0.0109633
276122 0.0109551
276328 0.0109469
276533 0.0109387
276739 0.0109304
276945 0.0109222
277152 0.0109139
277358 0.0109057
277565 0.0108974
277772 0.0108891
277980 0.0108808
278187 0.0108725
278395 0.0108642
278603 0.0108559
278811 0.0108476
279020 0.0108392
279228 0.0108309
279437 0.0108225
279646 0.0108142
279856 0.0108058
280066 0.0107974
280275 0.0107890
280486 0.0107806
280696 0.0107722
280906 0.0107638
281117 0.0107553
281328 0.0107469
281540 0.0107384
281751 0.0107300
281963 0.0107215
282175 0.0107130
282387 0.0107045
282600 0.0106960
282812 0.0106875
283025 0.0106790
283239 0.0106704
283452 0.0106619
283666 0.0106534
283880 0.0106448
284094 0.0106362
284308 0.0106277
284523 0.0106191
284738 0.0106105
284953 0.0106019
285169 0.0105932
285384 0.0105846
285600 0.0105760
285816 0.0105674
286033 0.0105587
286249 0.0105500
286466 0.0105414
286683 0.0105327
286901 0.0105240
287118 0.0105153
287336 0.0105066
287554 0.0104978
287773 0.0104891
287991 0.0104804
288210 0.0104716
288429 0.0104628
288648 0.0104541
288868 0.0104453
289088 0.0104365
289308 0.0104277
289528 0.0104189
289749 0.0104100
289970 0.0104012
290191 0.0103924
290412 0.0103835
290634 0.0103746
290856 0.0103658
291078 0.0103569
291300 0.0103480
291523 0.0103391
291746 0.0103302
291969 0.0103212
292192 0.0103123
292416 0.0103034
292640 0.0102944
292864 0.0102854
293089 0.0102764
293313 0.0102675
293538 0.0102585
293763 0.0102495
293989 0.0102404
294215 0.0102314
294441 0.0102224
294667 0.0102133
294893 0.0102043
295120 0.0101952
295347 0.0101861
295575 0.0101770
295802 0.0101679
296030 0.0101588
296258 0.0101497
296486 0.0101406
296715 0.0101314
296944 0.0101222
297173 0.0101131
297402 0.0101039
297632 0.0100947
297862 0.0100855
298092 0.0100763
298323 0.0100671
298553 0.0100579
298784 0.0100486
299016 0.0100394
299247 0.0100301
299479 0.0100208
299711 0.0100116
299944 0.0100022
300000 0.0100000
300176 0.00999736
300409 0.00999387
300642 0.00999037
300876 0.00998686
301109 0.00998337
301343 0.00997986
301578 0.00997633
301812 0.00997282
302047 0.00996930
302282 0.00996577
302517 0.00996225
302753 0.00995871
302989 0.00995517
303225 0.00995163
303462 0.00994807
303698 0.00994453
303935 0.00994098
304173 0.00993741
304410 0.00993385
304648 0.00993028
304886 0.00992671
305125 0.00992313
305363 0.00991956
305602 0.00991597
305841 0.00991239
306081 0.00990879
306321 0.00990519
306561 0.00990159
306801 0.00989799
307042 0.00989437
307283 0.00989076
307524 0.00988714
307765 0.00988353
308007 0.00987990
308249 0.00987627
308492 0.00987262
308734 0.00986899
308977 0.00986535
309220 0.00986170
309464 0.00985804
309708 0.00985438
309952 0.00985072
310196 0.00984706
310441 0.00984339
310686 0.00983971
310931 0.00983604
311177 0.00983235
311422 0.00982867
311669 0.00982497
311915 0.00982128
312162 0.00981757
312409 0.00981387
312656 0.00981016
312904 0.00980644
313151 0.00980274
313400 0.00979900
313648 0.00979528
313897 0.00979155
314146 0.00978781
314395 0.00978408
314645 0.00978033
314895 0.00977658
315145 0.00977283
315396 0.00976906
315646 0.00976531
315898 0.00976153
316149 0.00975777
316401 0.00975399
316653 0.00975021
316905 0.00974643
317158 0.00974263
317411 0.00973884
317664 0.00973504
317917 0.00973125
318171 0.00972744
318425 0.00972363
318680 0.00971980
318935 0.00971598
319190 0.00971215
319445 0.00970833
319701 0.00970449
319957 0.00970065
320213 0.00969681
320470 0.00969295
320727 0.00968910
320984 0.00968524
321241 0.00968139
321499 0.00967752
321757 0.00967365
322016 0.00966976
322275 0.00966588
322534 0.00966199
322793 0.00965811
323053 0.00965421
323313 0.00965031
323573 0.00964641
323834 0.00964249
324095 0.00963858
324356 0.00963466
324618 0.00963073
324880 0.00962680
325142 0.00962287
325405 0.00961893
325667 0.00961500
325931 0.00961104
326194 0.00960709
326458 0.00960313
326722 0.00959917
326987 0.00959520
327251 0.00959124
327516 0.00958726
327782 0.00958327
328048 0.00957928
328314 0.00957529
328580 0.00957130
328847 0.00956730
329114 0.00956329
329381 0.00955929
329649 0.00955527
329917 0.00955125
330185 0.00954723
330454 0.00954319
330723 0.00953916
330993 0.00953511
331262 0.00953107
331532 0.00952702
331803 0.00952296
332073 0.00951891
332344 0.00951484
332616 0.00951076
332887 0.00950670
333159 0.00950262
333432 0.00949852
333704 0.00949444
333977 0.00949035
334251 0.00948624
334524 0.00948214
334798 0.00947803
335073 0.00947391
335347 0.00946980
335622 0.00946567
335898 0.00946153
336173 0.00945741
336449 0.00945327
336726 0.00944911
337003 0.00944496
337280 0.00944080
337557 0.00943665
337835 0.00943248
338113 0.00942831
338391 0.00942414
338670 0.00941995
338949 0.00941577
339229 0.00941157
339508 0.00940738
339789 0.00940317
340069 0.00939897
340350 0.00939475
340631 0.00939054
340913 0.00938631
341195 0.00938208
341477 0.00937785
341759 0.00937362
342042 0.00936937
342326 0.00936511
342609 0.00936087
342893 0.00935661
343178 0.00935233
343462 0.00934807
343748 0.00934378
344033 0.00933951
344319 0.00933522
344605 0.00933093
344891 0.00932664
345178 0.00932233
345465 0.00931803
345753 0.00931371
346041 0.00930939
346329 0.00930507
346618 0.00930073
346907 0.00929640
347196 0.00929206
347486 0.00928771
347776 0.00928336
348067 0.00927900
348357 0.00927465
348649 0.00927027
348940 0.00926590
349232 0.00926152
349524 0.00925714
349817 0.00925275
350110 0.00924835
350403 0.00924396
350697 0.00923955
350991 0.00923514
351286 0.00923071
351581 0.00922629
351876 0.00922186
352171 0.00921744
352467 0.00921300
352764 0.00920854
353061 0.00920409
353358 0.00919963
353655 0.00919518
353953 0.00919071
354251 0.00918624
354550 0.00918175
354849 0.00917727
355148 0.00917278
355448 0.00916828
355748 0.00916378
356049 0.00915927
356349 0.00915477
356651 0.00915024
356952 0.00914572
357254 0.00914119
357557 0.00913665
357860 0.00913210
358163 0.00912756
358466 0.00912301
358770 0.00911845
359075 0.00911388
359379 0.00910932
359685 0.00910473
359990 0.00910015
360296 0.00909556
360602 0.00909097
360909 0.00908637
361216 0.00908176
361523 0.00907716
361831 0.00907254
362140 0.00906790
362448 0.00906328
362757 0.00905865
363067 0.00905400
363377 0.00904935
363687 0.00904470
363997 0.00904005
364308 0.00903538
364620 0.00903070
364932 0.00902602
365244 0.00902134
365556 0.00901666
365870 0.00901195
366183 0.00900726
366497 0.00900255
366811 0.00899784
367126 0.00899311
367441 0.00898839
367756 0.00898366
368072 0.00897892
368388 0.00897418
368705 0.00896943
369022 0.00896467
369339 0.00895992
369657 0.00895515
369976 0.00895036
370294 0.00894559
370614 0.00894079
370933 0.00893601
371253 0.00893121
371573 0.00892641
371894 0.00892159
372215 0.00891678
372537 0.00891195
372859 0.00890712
373182 0.00890227
373504 0.00889744
373828 0.00889258
374151 0.00888774
374476 0.00888286
374800 0.00887800
375125 0.00887313
375450 0.00886825
375776 0.00886336
376103 0.00885846
376429 0.00885357
376756 0.00884866
377084 0.00884374
377412 0.00883882
377740 0.00883390
378069 0.00882897
378398 0.00882403
378728 0.00881908
379058 0.00881413
379389 0.00880917
379720 0.00880420
380051 0.00879924
380383 0.00879426
380715 0.00878928
381048 0.00878428
381381 0.00877929
381714 0.00877429
382048 0.00876928
382383 0.00876426
382718 0.00875923
383053 0.00875421
383389 0.00874917
383725 0.00874413
384062 0.00873907
384399 0.00873402
384736 0.00872896
385074 0.00872389
385413 0.00871881
385752 0.00871372
386091 0.00870864
386431 0.00870354
386771 0.00869844
387112 0.00869332
387453 0.00868821
387794 0.00868309
388137 0.00867795
388479 0.00867282
388822 0.00866767
389165 0.00866253
389509 0.00865737
389853 0.00865221
390198 0.00864703
390543 0.00864186
390889 0.00863667
391235 0.00863148
391582 0.00862627
391929 0.00862107
392276 0.00861586
392624 0.00861064
392973 0.00860541
393322 0.00860017
393671 0.00859494
394021 0.00858969
394371 0.00858444
394722 0.00857917
395073 0.00857391
395425 0.00856863
395777 0.00856335
396130 0.00855805
396483 0.00855276
396837 0.00854745
397191 0.00854214
397545 0.00853683
397900 0.00853150
398256 0.00852616
398612 0.00852082
398968 0.00851548
399325 0.00851013
399682 0.00850477
400000 0.00850000
400040 0.00849970
400399 0.00849701
400758 0.00849432
401117 0.00849162
401477 0.00848892
401837 0.00848622
402198 0.00848352
402559 0.00848081
402921 0.00847809
403283 0.00847538
403646 0.00847266
404009 0.00846993
404373 0.00846720
404737 0.00846447
405102 0.00846174
405467 0.00845900
405832 0.00845626
406199 0.00845351
406565 0.00845076
406933 0.00844800
407300 0.00844525
407668 0.00844249
408037 0.00843972
408406 0.00843696
408776 0.00843418
409146 0.00843141
409517 0.00842862
409888 0.00842584
410260 0.00842305
410632 0.00842026
411004 0.00841747
411378 0.00841467
411751 0.00841187
412126 0.00840906
412500 0.00840625
412876 0.00840343
413251 0.00840062
413628 0.00839779
414004 0.00839497
414382 0.00839214
414760 0.00838930
415138 0.00838647
415517 0.00838362
415896 0.00838078
416276 0.00837793
416657 0.00837507
417037 0.00837222
417419 0.00836936
417801 0.00836649
418183 0.00836363
418566 0.00836076
418950 0.00835788
419334 0.00835500
419719 0.00835211
420104 0.00834922
420489 0.00834633
420876 0.00834343
421262 0.00834054
421650 0.00833763
422037 0.00833472
422426 0.00833181
422815 0.00832889
423204 0.00832597
423594 0.00832305
423985 0.00832011
424376 0.00831718
424767 0.00831425
425159 0.00831131
425552 0.00830836
425945 0.00830541
426339 0.00830246
426733 0.00829950
427128 0.00829654
427523 0.00829358
427919 0.00829061
428316 0.00828763
428713 0.00828465
429111 0.00828167
429509 0.00827868
429907 0.00827570
430307 0.00827270
430706 0.00826971
431107 0.00826670
431508 0.00826369
431909 0.00826068
432311 0.00825767
432714 0.00825465
433117 0.00825162
433521 0.00824859
433925 0.00824556
434330 0.00824253
434735 0.00823949
435141 0.00823644
435548 0.00823339
435955 0.00823034
436363 0.00822728
436771 0.00822422
437180 0.00822115
437590 0.00821808
438000 0.00821500
438410 0.00821193
