Nb-93(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
4697.38 7.61885
4698.03 7.22889
4698.67 7.04175
4699.97 6.85560
4701.26 6.75839
4703.85 6.64883
4706.44 6.58093
4711.61 6.48749
4716.79 6.41693
4727.15 6.30326
4737.50 6.20657
4747.85 6.11614
4758.21 6.02089
4763.38 5.96335
4765.97 5.92802
4768.56 5.88391
4771.15 5.82262
4773.74 5.72087
4775.03 5.63314
4776.33 5.48293
4776.97 5.35864
4777.62 5.17487
4777.94 5.06629
4778.27 5.03795
4778.43 5.21111
4778.51 5.46191
4778.59 5.97818
4778.67 7.08639
4778.75 9.69474
4778.79 12.3601
4778.83 16.8463
4778.87 24.9349
4778.89 31.2890
4778.91 40.1603
4778.94 52.5680
4778.96 68.1494
4779.00 92.5717
4779.04 82.6714
4779.09 58.3759
4779.12 44.9223
4779.15 35.4604
4779.18 28.9846
4779.21 24.4554
4779.28 18.7755
4779.34 15.5001
4779.41 13.4353
4779.47 12.0419
4779.60 10.3169
4779.73 9.31244
4779.85 8.66525
4780.11 7.89157
4780.37 7.45104
4780.62 7.16898
4781.13 6.83124
4781.65 6.63602
4782.16 6.50897
4783.18 6.35287
4784.20 6.25934
4785.23 6.19614
4787.27 6.11375
4789.32 6.05995
4791.37 6.02013
4795.46 5.96113
4799.55 5.91649
4803.65 5.88473
4805.69 5.88124
4807.74 5.91219
4808.77 5.97413
4809.79 6.16177
4810.30 6.41518
4810.56 6.65555
4810.81 7.06416
4811.07 7.84569
4811.20 8.53024
4811.32 9.61070
4811.45 11.4487
4811.58 14.9035
4811.64 17.8468
4811.71 22.2921
4811.77 29.2184
4811.83 39.8548
4811.92 60.4375
4812.00 74.2190
4812.08 60.4761
4812.17 39.9018
4812.22 30.5140
4812.27 24.0701
4812.38 16.6319
4812.49 12.8220
4812.60 10.6726
4812.70 9.34783
4812.81 8.49325
4813.02 7.48702
4813.24 6.93936
4813.45 6.61141
4813.88 6.25153
4814.74 5.95700
4815.60 5.83367
4817.31 5.71129
4819.02 5.62451
4820.74 5.52577
4821.59 5.46058
4822.45 5.37510
4823.31 5.25599
4824.17 5.08569
4824.59 4.99086
4825.02 4.98621
4825.24 5.17674
4825.34 5.43483
4825.45 5.95121
4825.56 7.03269
4825.67 9.51125
4825.72 11.9775
4825.77 16.0671
4825.83 23.4440
4825.85 29.1689
4825.88 36.7643
4825.91 48.1735
4825.94 62.0248
4826.00 84.2643
4826.06 75.2676
4826.12 53.3129
4826.17 40.4951
4826.21 31.7492
4826.26 25.8760
4826.31 21.8999
4826.40 16.8632
4826.49 14.0239
4826.59 12.2266
4826.68 11.0320
4826.87 9.54877
4827.06 8.68728
4827.24 8.13266
4827.62 7.47083
4827.99 7.09223
4828.36 6.84991
4829.11 6.55779
4829.86 6.38835
4830.60 6.27738
4832.10 6.13957
4833.59 6.05581
4835.09 5.99830
4838.07 5.92156
4841.06 5.86978
4844.05 5.83023
4850.03 5.76877
4861.98 5.66885
4867.96 5.60927
4870.95 5.55321
4872.44 5.48473
4873.19 5.41432
4873.56 5.43901
4873.66 5.53816
4873.75 5.84398
4873.84 6.98577
4873.89 8.77129
4873.93 13.2029
4873.97 19.3700
4874.00 24.8807
4874.03 22.6502
4874.07 17.2961
4874.10 13.3163
4874.14 10.9251
4874.21 8.60379
4874.28 7.58186
4874.35 7.04098
4874.49 6.50380
4874.62 6.24801
4875.18 5.89216
4876.30 5.73101
4878.53 5.64698
4883.00 5.58361
4887.47 5.53568
4889.70 5.50209
4890.82 5.46980
4891.38 5.44674
4891.66 5.48698
4891.80 5.71752
4891.87 6.23693
4891.94 8.26211
4892.00 12.4864
4892.06 9.74420
4892.11 7.77674
4892.16 6.91099
4892.27 6.22433
4892.47 5.83742
4892.87 5.65631
4893.68 5.57255
4895.29 5.52569
4898.52 5.48427
4904.99 5.41899
4908.22 5.38102
4911.45 5.33004
4913.06 5.29270
4914.68 5.23521
4915.49 5.18993
4916.29 5.12196
4916.70 5.07643
4917.10 5.03832
4917.30 5.05690
4917.50 5.21762
4917.61 5.48743
4917.71 6.18373
4917.76 6.94520
4917.81 8.31831
4917.86 11.0077
4917.91 16.5848
4917.95 25.8384
4918.00 33.9297
4918.05 30.7001
4918.09 22.6835
4918.12 18.6132
4918.15 15.6272
4918.22 11.9910
4918.28 10.0285
4918.34 8.86546
4918.46 7.61017
4918.59 6.97671
4918.84 6.35702
4919.08 6.06507
4919.58 5.78876
4920.07 5.65717
4921.06 5.52648
4922.05 5.45720
4924.03 5.37285
4926.01 5.30755
4927.99 5.23603
4929.96 5.13094
4930.95 5.04517
4931.94 4.90447
4932.44 4.79410
4932.93 4.64812
4933.18 4.58627
4933.43 4.66606
4933.55 4.95284
4933.67 5.90593
4933.73 7.13161
4933.80 9.75474
4933.83 12.1874
4933.86 16.0823
4933.89 22.5187
4933.92 32.8128
4933.94 43.3104
4933.96 55.5731
4934.00 75.1896
4934.02 74.4187
4934.04 66.9640
4934.08 47.7416
4934.11 35.8381
4934.15 28.1309
4934.18 22.9704
4934.21 19.4188
4934.28 14.9832
4934.34 12.5077
4934.47 9.90051
4934.60 8.61831
4934.85 7.38355
4935.11 6.80735
4935.63 6.26590
4936.14 6.01078
4937.17 5.76532
4938.20 5.64424
4940.26 5.51938
4942.32 5.45082
4946.44 5.36801
4950.56 5.31143
4958.80 5.22217
4967.04 5.14096
4983.52 4.96496
4991.76 4.85398
4995.88 4.78438
5000.00 4.69250
5001.98 4.63011
5003.96 4.53682
5004.95 4.46337
5005.94 4.34691
5006.44 4.25733
5006.93 4.13793
5007.18 4.08348
5007.43 4.12803
5007.55 4.32762
5007.67 5.02193
5007.74 5.92332
5007.80 7.87093
5007.83 9.69081
5007.86 12.6240
5007.89 17.5108
5007.92 25.5348
5007.96 42.5300
5008.00 57.8421
5008.04 51.7202
5008.08 36.9881
5008.12 27.2583
5008.15 20.9618
5008.19 16.9573
5008.22 14.3078
5008.30 11.1599
5008.37 9.44878
5008.51 7.68362
5008.65 6.82174
5008.94 6.00283
5009.22 5.61791
5009.80 5.25192
5010.37 5.07485
5011.51 4.89449
5012.66 4.79554
5014.95 4.67225
5017.24 4.58123
5021.82 4.41454
5026.40 4.22316
5030.98 3.96147
5033.27 3.77981
5035.56 3.53746
5037.85 3.19284
5038.99 2.96015
5040.14 2.67220
5041.28 2.33458
5041.86 2.17730
5042.43 2.10599
5043.00 2.35747
5043.29 2.82969
5043.57 3.88473
5043.72 4.83357
5043.86 6.28248
5044.00 8.54948
5044.15 12.2169
5044.29 18.4142
5044.43 29.4695
5044.50 38.2858
5044.57 50.4044
5044.65 67.6830
5044.72 91.5141
5044.86 163.180
5045.00 226.496
5045.14 201.069
5045.28 139.488
5045.45 88.6286
5045.62 60.8348
5045.79 45.0490
5045.96 35.4293
5046.13 29.0809
5046.30 24.7071
5046.63 19.1386
5046.97 15.8196
5047.31 13.6629
5047.98 11.0594
5048.66 9.56362
5049.33 8.60259
5050.01 7.93305
5050.68 7.44093
5052.03 6.76138
5053.38 6.30887
5056.07 5.71989
5058.77 5.30947
5061.47 4.92947
5062.82 4.70187
5063.49 4.56244
5064.17 4.39470
5064.84 4.18824
5065.52 3.96690
5065.85 3.93707
5066.02 4.02268
5066.19 4.29526
5066.36 5.04305
5066.44 5.81702
5066.53 7.15312
5066.61 9.61563
5066.70 14.3627
5066.74 18.4092
5066.78 24.4204
5066.82 33.5068
5066.86 47.3179
5066.93 81.8927
5067.00 112.810
5067.03 111.958
5067.07 100.574
5067.14 70.6096
5067.19 52.0432
5067.25 39.7986
5067.31 31.6083
5067.36 26.1551
5067.47 19.4532
5067.59 15.6936
5067.70 13.3606
5067.81 11.8006
5068.04 9.88158
5068.27 8.76669
5068.49 8.04670
5068.94 7.18067
5069.39 6.67827
5069.85 6.35073
5070.75 5.94376
5071.65 5.69542
5072.56 5.52372
5074.36 5.29148
5077.97 5.00855
5081.59 4.81580
5088.81 4.51813
5096.04 4.25604
5103.26 3.99499
5110.49 3.72242
5117.71 3.44264
5121.33 3.31047
5123.13 3.24880
5124.04 3.21663
5124.49 3.20186
5124.71 3.21936
5124.83 3.30699
5124.94 4.01643
5125.00 5.26079
5125.06 4.45843
5125.16 3.62409
5125.26 3.42024
5125.46 3.30151
5125.85 3.24078
5126.63 3.20566
5128.20 3.18537
5131.34 3.24444
5134.47 3.51707
5137.61 4.25284
5140.75 6.09966
5142.32 7.93702
5143.89 11.0087
5145.46 16.3883
5147.02 26.3755
5147.81 34.5608
5148.59 46.2849
5149.38 63.2936
5150.16 87.8848
5151.58 155.956
5153.00 216.742
5154.42 192.813
5155.84 133.904
5157.20 92.7662
5158.56 67.4074
5159.92 51.5974
5161.29 41.2638
5164.01 29.0590
5166.73 22.2813
5169.45 17.9480
5172.17 14.7928
5173.53 13.4864
5174.22 12.9370
5174.90 12.5681
5175.58 12.6991
5175.92 13.2444
5176.26 14.5460
5176.60 17.5168
5176.94 24.5991
5177.11 31.6811
5177.28 43.7466
5177.45 65.2199
5177.62 104.238
5177.81 179.000
5178.00 245.434
5178.19 219.100
5178.38 154.700
5178.61 102.627
5178.83 73.6105
5179.05 56.8769
5179.27 46.5484
5179.49 39.6777
5179.71 34.8777
5180.16 28.7289
5180.60 24.9989
5181.04 22.5241
5181.93 19.4375
5182.82 17.5754
5183.71 16.3103
5185.48 14.6571
5187.25 13.5822
5189.03 12.8016
5192.57 11.7015
5199.67 10.3578
5206.76 9.52671
5213.86 8.94733
5220.95 8.51518
5235.14 7.90410
5249.33 7.48081
5263.52 7.15086
5270.61 6.99747
5277.70 6.82775
5281.25 6.71854
5283.03 6.64843
5284.80 6.55807
5286.57 6.42909
5287.46 6.33776
5288.35 6.21440
5289.23 6.03596
5290.12 5.75989
5290.56 5.57400
5291.01 5.42826
5291.23 5.52775
5291.45 6.25388
5291.56 7.44047
5291.67 10.4388
5291.73 13.6525
5291.78 19.3476
5291.84 30.2198
5291.87 39.3736
5291.89 52.0530
5291.95 89.2625
5292.00 122.971
5292.05 109.911
5292.11 77.7442
5292.14 62.3682
5292.17 50.7444
5292.24 36.0174
5292.31 27.7423
5292.37 22.7110
5292.44 19.4289
5292.50 17.1624
5292.64 14.2966
5292.77 12.5973
5292.90 11.4909
5293.16 10.1579
5293.43 9.39462
5293.69 8.90482
5294.22 8.31689
5294.75 7.97781
5295.28 7.75715
5296.33 7.48582
5297.39 7.32338
5298.44 7.21345
5300.55 7.07019
5302.67 6.97682
5304.78 6.90813
5309.00 6.80766
5316.06 6.68934
5323.12 6.59818
5337.23 6.45124
5365.47 6.21651
5393.70 6.00955
5407.82 5.90249
5414.88 5.83662
5418.41 5.78207
5420.17 5.72017
5421.05 5.64904
5421.49 5.62268
5421.71 5.83723
5421.82 6.61556
5421.88 8.00420
5421.91 9.53803
5421.93 12.1862
5421.97 17.4452
5422.00 22.2432
5422.03 20.4055
5422.07 15.8725
5422.11 11.8125
5422.15 9.70205
5422.24 7.89527
5422.42 6.78363
5422.77 6.24590
5423.46 6.00484
5424.86 5.88982
5427.66 5.82095
5433.25 5.75578
5444.44 5.65678
5450.04 5.61030
5455.63 5.57133
5458.43 5.56482
5461.23 5.59858
5462.63 5.67099
5464.02 5.89636
5464.72 6.20728
5465.07 6.50701
5465.42 7.02608
5465.77 8.04479
5465.95 8.96252
5466.12 10.4436
5466.30 13.0851
5466.38 15.2521
5466.47 18.3966
5466.56 23.2916
5466.65 31.1510
5466.73 44.6011
5466.82 68.2105
5466.91 106.097
5467.00 131.459
5467.09 106.186
5467.18 68.3213
5467.26 46.7952
5467.33 33.7054
5467.41 25.6410
5467.49 20.4642
5467.64 14.5706
5467.80 11.5228
5467.95 9.76170
5468.10 8.65774
5468.41 7.41005
5468.72 6.75485
5469.03 6.36945
5469.64 5.95585
5470.26 5.74678
5470.87 5.62431
5472.10 5.48719
5474.56 5.35234
5477.03 5.26037
5479.49 5.16247
5480.72 5.10080
5481.95 5.02152
5483.18 4.91004
5484.41 4.73617
5485.03 4.61026
5485.64 4.47332
5485.95 4.46132
5486.10 4.52519
5486.26 4.71761
5486.41 5.23408
5486.49 5.76624
5486.56 6.67924
5486.64 8.32237
5486.72 11.4789
5486.76 14.1798
5486.79 18.0459
5486.83 23.7824
5486.87 32.3332
5486.90 42.5401
5486.94 54.8002
5487.00 75.0952
5487.03 74.6227
5487.07 67.4173
5487.13 48.0905
5487.17 37.8217
5487.22 30.5106
5487.26 25.3391
5487.31 21.6240
5487.40 16.7903
5487.48 13.9640
5487.57 12.1309
5487.66 10.8937
5487.84 9.33411
5488.01 8.41632
5488.19 7.82075
5488.55 7.10376
5488.90 6.69241
5489.25 6.42732
5489.96 6.10663
5490.67 5.91919
5491.38 5.79533
5492.79 5.63944
5494.21 5.54281
5495.62 5.47567
5498.46 5.38955
5501.29 5.35314
5502.70 5.36279
5504.12 5.41251
5505.53 5.55794
5506.24 5.71658
5506.95 6.01091
5507.66 6.62747
5508.01 7.21433
5508.37 8.22029
5508.72 10.1485
5508.90 11.8463
5509.07 14.5406
5509.25 19.1602
5509.43 27.9481
5509.52 35.5808
5509.60 47.1171
5509.69 65.3261
5509.78 94.2742
5509.89 147.809
5510.00 183.518
5510.11 147.934
5510.22 94.4294
5510.30 68.4102
5510.37 51.0349
5510.45 39.4380
5510.53 31.6008
5510.68 21.9960
5510.83 16.7016
5510.99 13.4965
5511.14 11.4450
5511.45 9.05597
5511.75 7.77083
5512.06 7.00546
5512.67 6.17078
5513.29 5.74612
5513.90 5.49702
5515.12 5.22183
5516.35 5.07045
5517.58 4.96907
5520.03 4.82495
5524.93 4.59327
5529.83 4.33806
5534.74 3.99732
5537.19 3.77009
5539.64 3.48518
5542.09 3.13002
5543.32 2.93675
5544.54 2.77627
5545.77 2.79843
5546.38 3.03068
5546.99 3.65977
5547.61 5.24776
5547.91 6.83739
5548.22 9.49602
5548.53 14.1796
5548.83 22.8785
5548.99 30.0088
5549.14 40.2436
5549.29 55.1076
5549.45 76.6232
5549.72 136.565
5550.00 190.357
5550.28 170.022
5550.56 118.703
5550.78 87.7350
5551.00 66.8650
5551.22 52.8772
5551.43 43.2827
5551.87 31.3648
5552.31 24.5885
5552.75 20.3299
5553.19 17.4684
5554.07 13.9173
5554.95 11.8382
5555.83 10.4866
5557.59 8.84102
5559.35 7.86919
5561.10 7.21323
5564.62 6.32796
5568.13 5.65291
5569.89 5.31761
5571.65 4.94593
5573.41 4.50226
5574.29 4.24448
5575.17 3.97433
5576.05 3.76774
5576.49 3.78071
5576.92 4.03940
5577.36 4.96337
5577.58 6.02348
5577.80 7.94908
5578.02 11.6503
5578.13 14.7462
5578.24 19.2352
5578.35 26.0435
5578.46 36.5836
5578.57 53.2949
5578.68 79.5936
5578.84 141.286
5579.00 196.508
5579.16 175.598
5579.32 122.949
5579.47 85.4933
5579.63 62.4899
5579.78 48.2191
5579.94 38.9863
5580.09 32.6305
5580.25 28.1223
5580.56 22.2144
5580.87 18.6089
5581.17 16.2200
5581.79 13.2982
5582.41 11.6040
5583.03 10.5076
5583.65 9.74285
5584.26 9.17938
5585.50 8.40336
5586.74 7.89119
5587.97 7.52464
5589.21 7.24673
5591.68 6.84656
5594.15 6.56476
5599.10 6.17417
5604.04 5.89506
5608.98 5.66728
5618.87 5.26696
5628.76 4.84828
5633.70 4.59850
5638.65 4.29313
5643.59 3.89021
5646.06 3.62906
5648.54 3.30901
5651.01 2.91958
5652.24 2.71108
5653.48 2.53884
5654.72 2.55738
5655.33 2.79341
5655.95 3.43177
5656.57 5.03286
5656.88 6.62193
5657.19 9.27192
5657.50 13.8872
5657.81 22.3957
5657.96 29.3333
5658.12 39.1488
5658.27 53.3676
5658.42 73.6173
5658.71 131.417
5659.00 183.636
5659.29 164.248
5659.58 114.641
5659.81 83.6832
5660.05 63.1678
5660.29 49.6153
5660.53 40.3851
5661.00 29.0970
5661.48 22.7219
5661.96 18.7429
5662.43 16.0677
5663.38 12.7528
5664.34 10.8001
5665.29 9.52083
5667.19 7.93384
5669.09 6.96249
5671.00 6.27718
5674.80 5.28536
5678.61 4.50230
5680.51 4.16903
5682.42 3.94069
5684.32 4.05513
5685.27 4.47339
5686.22 5.49512
5687.17 7.90673
5687.65 10.2136
5688.12 13.9463
5688.60 20.2584
5689.08 31.4612
5689.55 52.4627
5690.03 92.9808
5690.51 165.633
5691.00 231.145
5691.49 206.796
5691.97 144.596
5692.28 113.234
5692.59 90.3573
5693.22 61.7224
5693.84 45.8424
5694.46 36.2538
5695.08 30.0172
5695.70 25.7109
5696.94 20.2419
5698.18 16.9460
5699.43 14.7092
5700.05 13.8025
5700.67 12.9626
5700.98 12.5633
5701.29 12.2527
5701.44 12.2618
5701.60 12.7662
5701.68 13.6125
5701.75 15.6137
5701.79 17.6290
5701.83 21.0464
5701.87 27.0764
5701.91 37.7547
5701.96 58.9572
5702.00 77.9253
5702.05 70.9137
5702.09 52.6887
5702.13 42.0434
5702.16 34.6833
5702.20 29.6985
5702.23 26.2363
5702.30 21.9129
5702.37 19.4440
5702.51 16.7577
5702.65 15.3822
5702.93 13.9662
5703.21 13.2173
5703.76 12.3582
5704.32 11.8203
5705.44 11.0860
5706.55 10.5565
5708.78 9.78263
5711.01 9.21578
5713.24 8.76373
5715.47 8.36820
5716.58 8.16856
5717.69 7.93861
5718.25 7.79331
5718.81 7.60661
5719.09 7.49755
5719.37 7.42873
5719.51 7.50235
5719.64 7.92665
5719.71 8.57446
5719.78 10.0890
5719.82 11.6285
5719.85 14.2750
5719.89 19.0416
5719.92 27.7253
5719.96 44.0587
5720.00 59.1557
5720.04 53.5356
5720.08 39.4751
5720.11 30.0541
5720.15 23.9714
5720.18 20.0885
5720.22 17.5109
5720.29 14.4352
5720.36 12.7358
5720.50 10.9900
5720.64 10.1297
5720.92 9.29852
5721.20 8.89571
5721.76 8.49204
5722.32 8.27768
5723.44 8.02850
5724.56 7.86772
5726.80 7.63940
5729.04 7.46528
5733.52 7.19122
5738.00 6.97167
5746.96 6.61847
5755.92 6.32152
5764.88 6.03475
5773.84 5.69931
5778.32 5.46955
5780.56 5.31827
5782.80 5.12209
5785.04 4.84671
5786.16 4.65901
5787.28 4.41952
5788.40 4.11307
5789.52 3.78329
5790.08 3.75913
5790.36 3.91720
5790.64 4.38984
5790.92 5.63844
5791.06 6.91406
5791.20 9.08625
5791.34 12.9581
5791.48 20.2985
5791.55 26.4064
5791.62 35.2823
5791.69 48.3500
5791.76 67.2047
5791.88 118.973
5792.00 165.341
5792.12 148.160
5792.25 104.247
5792.39 67.5886
5792.54 47.3849
5792.68 35.8433
5792.83 28.7458
5792.98 24.0785
5793.12 20.8362
5793.41 16.7110
5793.71 14.2494
5794.00 12.6393
5794.58 10.6890
5795.17 9.56526
5795.75 8.83975
5796.33 8.33380
5796.92 7.96079
5798.09 7.44596
5799.25 7.10445
5801.59 6.66908
5803.92 6.38828
5806.26 6.17256
5808.60 5.95937
5809.76 5.80004
5810.35 5.68642
5810.49 5.68560
5810.64 5.79728
5810.71 6.00670
5810.79 6.56510
5810.86 8.30117
5810.90 10.4793
5810.93 15.0775
5810.97 22.7636
5811.00 29.7074
5811.03 27.1756
5811.07 20.5944
5811.12 14.5459
5811.16 11.4972
5811.26 8.91216
5811.35 7.86713
5811.44 7.33213
5811.81 6.55332
5812.56 6.18031
5813.30 6.04433
5814.05 5.96311
5815.54 5.85360
5817.02 5.77103
5820.00 5.63460
5822.98 5.51388
5828.93 5.29507
5830.42 5.25369
5831.91 5.24651
5832.65 5.28988
5833.40 5.46123
5833.77 5.70984
5834.14 6.36696
5834.33 7.16947
5834.51 9.00474
5834.61 10.9393
5834.70 14.6262
5834.75 17.8537
5834.79 22.6905
5834.84 30.5357
5834.89 42.8803
5834.94 65.7794
5835.00 80.7803
5835.06 65.8343
5835.11 42.9126
5835.17 29.5666
5835.22 21.4920
5835.27 16.6326
5835.32 13.6159
5835.43 10.1633
5835.53 8.42102
5835.74 6.78944
5835.94 6.08307
5836.36 5.48831
5836.77 5.24424
5837.60 5.03041
5838.42 4.92330
5840.08 4.78417
5841.73 4.66736
5845.04 4.42336
5848.34 4.12384
5851.65 3.71948
5853.30 3.45395
5854.96 3.12930
5856.61 2.74596
5857.44 2.55834
5858.26 2.44439
5859.09 2.62214
5859.51 3.03011
5859.92 3.97390
5860.13 4.83530
5860.33 6.15685
5860.54 8.22795
5860.75 11.5531
5860.95 17.1638
5861.16 27.0106
5861.37 45.4179
5861.47 60.1673
5861.57 80.5181
5861.79 144.364
5862.00 201.946
5862.22 180.865
5862.43 126.521
5862.58 96.6760
5862.73 75.6743
5862.88 60.8639
5863.03 50.3780
5863.33 36.9049
5863.63 28.9728
5863.93 23.8988
5864.24 20.4369
5864.84 16.1046
5865.44 13.5424
5866.04 11.8749
5867.24 9.84774
5868.45 8.66487
5869.65 7.88695
5872.06 6.90641
5874.46 6.28604
5876.87 5.83057
5881.68 5.12729
5886.49 4.51000
5888.90 4.21065
5891.31 3.94603
5893.71 3.84751
5894.92 4.00050
5896.12 4.52166
5897.32 5.94426
5897.92 7.40979
5898.52 9.90325
5899.13 14.3478
5899.73 22.7245
5900.03 29.6742
5900.33 39.7350
5900.63 54.4823
5900.93 75.9498
5901.47 134.988
5902.00 188.604
5902.54 169.195
5903.07 118.697
5903.46 90.5141
5903.84 70.7781
5904.22 57.0283
5904.61 47.3152
5905.38 34.9433
5906.15 27.7007
5906.92 23.0821
5907.68 19.9358
5909.22 15.9958
5910.76 13.6681
5912.30 12.1472
5915.37 10.2914
5918.45 9.20022
5921.53 8.47517
5927.68 7.54839
5933.83 6.95052
5939.98 6.50261
5952.29 5.78660
5964.59 5.09989
5970.74 4.71067
5976.89 4.25935
5983.05 3.73053
5986.12 3.45373
5989.20 3.22982
5992.27 3.26389
5993.81 3.58160
5995.35 4.42634
5996.89 6.51793
5997.66 8.57375
5998.43 11.9727
5999.20 17.8275
5999.96 28.4627
6000.73 48.9769
6001.12 66.0302
6001.50 90.0671
6002.25 161.351
6003.00 226.224
6003.75 202.980
6004.50 142.090
6005.21 99.4290
6005.92 72.8643
6006.63 56.2009
6007.35 45.2855
6008.77 32.3778
6010.19 25.3074
6011.62 20.9599
6013.04 18.0618
6015.89 14.4758
6018.73 12.3522
6021.58 10.9355
6027.27 9.09450
6032.97 7.82220
6035.81 7.26604
6038.66 6.73213
6041.51 6.24868
6042.93 6.08468
6044.35 6.09392
6045.78 6.59642
6046.49 7.30951
6047.20 8.72073
6047.91 11.5965
6048.62 17.8487
6048.98 23.6811
6049.34 33.0178
6049.69 48.4050
6050.05 73.8782
6050.52 129.871
6051.00 180.755
6051.48 162.530
6051.95 114.811
6052.26 90.2262
6052.58 72.3387
6053.20 50.1593
6053.82 37.9471
6054.44 30.6012
6055.06 25.8319
6055.69 22.5413
6056.93 18.3659
6058.17 15.8622
6059.42 14.2034
6061.91 12.1277
6064.39 10.8302
6066.88 9.83831
6068.13 9.35533
6068.75 9.09318
6069.37 8.80258
6069.99 8.47286
6070.61 8.14131
6070.92 8.09158
6071.08 8.19916
6071.24 8.54399
6071.39 9.47258
6071.47 10.4200
6071.55 11.9978
6071.62 14.8104
6071.70 19.9728
6071.78 30.3704
6071.82 39.2540
6071.86 52.0104
6071.93 87.9209
6072.00 121.109
6072.07 109.232
6072.14 78.5444
6072.19 62.0662
6072.24 50.4199
6072.29 41.9861
6072.34 36.0386
6072.43 28.2506
6072.53 23.6161
6072.63 20.6294
6072.73 18.5801
6072.92 16.0063
6073.11 14.4663
6073.31 13.4562
6073.69 12.2210
6074.08 11.4892
6074.47 11.0029
6075.24 10.3808
6076.02 9.98573
6076.79 9.70112
6078.34 9.29634
6081.44 8.76537
6084.54 8.38224
6090.74 7.76397
6093.84 7.46454
6095.39 7.29631
6096.16 7.19404
6096.55 7.14792
6096.74 7.21862
6096.84 7.51432
6096.89 8.01582
6096.94 9.41856
6097.00 13.0356
6097.06 10.7975
6097.13 8.87817
6097.19 8.15356
6097.32 7.63351
6097.58 7.34199
6098.09 7.16654
6099.12 6.99891
6101.18 6.72372
6103.23 6.42268
6105.29 6.06459
6106.32 5.85721
6107.35 5.63135
6108.37 5.39754
6109.40 5.19963
6110.43 5.20430
6110.95 5.45188
6111.46 6.13807
6111.97 7.87811
6112.23 9.61263
6112.49 12.5103
6112.74 17.5603
6113.00 26.8631
6113.26 45.1325
6113.39 60.6038
6113.52 82.5550
6113.76 146.287
6114.00 204.136
6114.24 183.523
6114.49 129.424
6114.70 93.7067
6114.91 70.6940
6115.12 55.7218
6115.34 45.7234
6115.76 33.6352
6116.19 26.8944
6116.61 22.7196
6117.04 19.9278
6117.88 16.4901
6118.73 14.4826
6119.58 13.1821
6120.43 12.2734
6121.28 11.6051
6122.98 10.6856
6124.68 10.0816
6126.38 9.65124
6128.08 9.32647
6131.48 8.86164
6134.88 8.53665
6141.67 8.08679
6148.47 7.75543
6155.27 7.44746
6158.67 7.26755
6160.37 7.15760
6162.06 7.02124
6163.76 6.83592
6164.61 6.71031
6165.46 6.54732
6166.31 6.32455
6167.16 6.01559
6167.59 5.84880
6168.01 5.84437
6168.22 6.17068
6168.44 7.44257
6168.54 9.14935
6168.65 12.8795
6168.70 16.3750
6168.75 22.0040
6168.81 31.3545
6168.86 47.3089
6168.93 81.2582
6169.00 112.656
6169.07 101.551
6169.14 72.5947
6169.18 58.6771
6169.22 48.1918
6169.31 34.7509
6169.39 27.1014
6169.48 22.4070
6169.56 19.3229
6169.64 17.1810
6169.81 14.4669
6169.98 12.8333
6170.15 11.7683
6170.48 10.4679
6170.82 9.71315
6171.15 9.22129
6171.82 8.61471
6172.49 8.24643
6173.16 7.98890
6174.50 7.61887
6175.84 7.30766
6176.51 7.14203
6177.18 6.95206
6177.85 6.72199
6178.52 6.45945
6178.86 6.38413
6179.02 6.42870
6179.19 6.63299
6179.36 7.25047
6179.44 7.91534
6179.53 9.06419
6179.61 11.1900
6179.69 15.3456
6179.74 18.8906
6179.78 24.1496
6179.82 32.0761
6179.86 43.9425
6179.90 57.4963
6179.93 74.6723
6180.00 103.158
6180.07 93.0803
6180.14 66.8644
6180.21 47.1520
6180.28 35.3401
6180.36 28.1749
6180.43 23.6378
6180.50 20.5193
6180.57 18.3115
6180.71 15.4662
6180.86 13.7260
6181.00 12.5837
6181.29 11.1857
6181.57 10.3711
6181.86 9.84339
6182.43 9.20372
6183.01 8.82845
6183.58 8.58094
6184.73 8.26949
6185.87 8.07722
6187.02 7.94332
6189.31 7.76260
6191.61 7.64037
6193.90 7.54824
6198.49 7.41134
6207.66 7.22376
6216.84 7.08610
6235.19 6.87251
6253.54 6.69635
6290.24 6.37849
6308.58 6.21217
6317.76 6.11479
6322.35 6.04695
6324.64 5.98269
6325.79 5.90805
6326.36 5.84294
6326.65 5.90701
6326.79 6.37442
6326.86 7.45661
6326.90 8.85648
6326.93 11.6610
6326.97 16.5460
6327.00 20.8791
6327.03 19.4069
6327.07 15.2659
6327.11 11.7743
6327.15 9.88273
6327.23 8.14499
6327.40 7.04527
6327.73 6.49431
6328.39 6.24212
6329.71 6.11874
6332.36 6.04005
6337.66 5.95731
6348.25 5.81627
6358.84 5.66051
6369.43 5.47129
6380.03 5.22269
6385.32 5.06067
6390.62 4.85678
6395.91 4.58409
6398.56 4.40516
6401.21 4.17916
6403.86 3.87512
6405.18 3.67433
6406.51 3.41985
6407.83 3.08031
6408.49 2.86313
6409.15 2.60580
6409.82 2.32034
6410.15 2.19666
6410.48 2.15358
6410.81 2.38383
6410.98 2.77834
6411.14 3.61481
6411.31 5.43684
6411.39 7.09253
6411.47 9.63687
6411.55 13.7797
6411.64 20.6194
6411.72 32.6473
6411.80 53.8815
6411.90 96.8204
6412.00 136.149
6412.05 135.911
6412.10 122.680
