Rh-103(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
3765.20 3.81026
3765.31 5.35751
3765.41 7.95830
3765.51 12.6969
3765.56 16.5381
3765.62 21.7187
3765.71 34.8083
3765.80 43.4065
3765.89 34.6562
3765.99 21.7162
3766.08 13.4715
3766.17 8.84896
3766.26 6.15040
3766.35 4.48562
3766.44 3.39176
3766.53 2.65506
3766.71 1.74862
3766.89 1.23433
3767.07 0.919064
3767.43 0.567290
3767.79 0.385864
3768.15 0.280637
3768.51 0.214268
3768.87 0.169865
3769.59 0.115788
3770.31 0.0856674
3771.76 0.0559178
3773.20 0.0448870
3774.64 0.0482936
3775.36 0.0617186
3776.08 0.104255
3776.45 0.163074
3776.81 0.319582
3776.99 0.519474
3777.17 1.00655
3777.26 1.56557
3777.35 2.75666
3777.39 3.91933
3777.44 5.94741
3777.48 9.80928
3777.50 13.1238
3777.53 17.7784
3777.56 28.3345
3777.60 35.5236
3777.64 28.3345
3777.67 17.7784
3777.71 10.9628
3777.75 7.18589
3777.78 4.98814
3777.82 3.63535
3777.89 2.15644
3777.96 1.42019
3778.11 0.746168
3778.25 0.462473
3778.54 0.231271
3778.83 0.141976
3779.41 0.0733379
3779.98 0.0476840
3782.29 0.0205942
3786.91 0.0119496
3791.53 0.00993561
3796.14 0.00955117
3800.76 0.0102427
3805.38 0.0125815
3810.00 0.0218425
3812.31 0.0510597
3812.88 0.0788436
3813.46 0.152863
3813.75 0.248770
3814.04 0.491414
3814.18 0.786428
3814.33 1.45671
3814.40 2.16561
3814.47 3.52559
3814.51 4.71013
3814.54 6.53989
3814.58 9.47801
3814.61 14.4023
3814.66 23.0454
3814.70 28.7900
3814.74 23.0455
3814.79 14.4027
3814.82 9.79473
3814.85 6.86848
3814.89 5.00516
3814.92 3.80835
3814.99 2.37744
3815.06 1.61544
3815.19 0.882380
3815.32 0.556658
3815.59 0.284008
3815.86 0.176160
3816.40 0.0932073
3816.93 0.0629584
3819.08 0.0366733
3821.22 0.0393504
3823.36 0.0531140
3824.44 0.0658848
3825.51 0.0857911
3826.58 0.118666
3827.65 0.178231
3828.19 0.227950
3828.72 0.303114
3829.26 0.424539
3829.80 0.639639
3830.06 0.815603
3830.33 1.07657
3830.60 1.48732
3830.87 2.18808
3831.14 3.52937
3831.27 4.71191
3831.40 6.59363
3831.47 7.97819
3831.54 9.83580
3831.60 12.3996
3831.67 16.0567
3831.74 21.4743
3831.81 29.8388
3831.87 43.2530
3831.94 64.9863
3832.02 104.210
3832.10 129.919
3832.14 122.011
3832.18 103.690
3832.26 64.9823
3832.34 39.8826
3832.42 25.8740
3832.50 17.8216
3832.59 12.9101
3832.67 9.73849
3832.75 7.58806
3832.91 4.96071
3833.07 3.48685
3833.23 2.58175
3833.56 1.57719
3833.88 1.06294
3834.21 0.765474
3834.53 0.578245
3834.85 0.453219
3835.50 0.301044
3836.15 0.215941
3836.80 0.163716
3837.44 0.129540
3838.74 0.0892510
3840.03 0.0679387
3842.63 0.0497717
3845.22 0.0489484
3846.51 0.0551690
3847.81 0.0695702
3849.10 0.102720
3849.75 0.136054
3850.40 0.196206
3851.05 0.321846
3851.37 0.443353
3851.69 0.657371
3852.02 1.08835
3852.18 1.48983
3852.34 2.16797
3852.50 3.44620
3852.59 4.55496
3852.67 6.28939
3852.75 9.20457
3852.79 11.4860
3852.83 14.5871
3852.87 19.1578
3852.91 25.7731
3852.95 35.7977
3852.99 51.0033
3853.02 65.4090
3853.05 81.8593
3853.10 101.931
3853.13 95.8396
3853.16 81.2707
3853.21 50.9561
3853.25 36.7340
3853.29 27.0202
3853.36 15.9566
3853.43 10.3384
3853.50 7.18758
3853.58 5.24769
3853.65 4.00723
3853.80 2.55285
3853.94 1.76483
3854.09 1.29754
3854.38 0.790309
3854.68 0.537433
3854.97 0.394071
3855.56 0.247539
3856.14 0.180209
3856.73 0.146616
3857.90 0.127423
3859.07 0.154485
3859.66 0.194235
3860.24 0.271723
3860.83 0.438765
3861.12 0.601489
3861.41 0.887741
3861.71 1.46003
3861.85 1.99010
3862.00 2.86876
3862.15 4.50585
3862.22 5.88907
3862.29 8.00550
3862.37 11.4531
3862.40 14.0741
3862.44 17.5298
3862.48 22.4628
3862.51 29.2827
3862.55 39.4192
3862.58 53.8967
3862.61 68.7255
3862.64 86.0474
3862.70 107.782
3862.73 101.379
3862.76 86.0451
3862.82 53.8939
3862.86 36.2894
3862.91 25.1938
3862.96 18.2170
3863.00 13.7486
3863.10 8.49427
3863.19 5.72742
3863.28 4.09723
3863.38 3.08116
3863.56 1.92259
3863.75 1.31173
3863.93 0.954785
3864.12 0.726329
3864.31 0.572881
3864.68 0.384337
3865.05 0.277628
3865.43 0.211397
3865.80 0.167461
3866.55 0.114584
3867.29 0.0851648
3868.78 0.0553431
3870.28 0.0415282
3871.77 0.0344191
3874.75 0.0295776
3877.73 0.0333459
3879.23 0.0398782
3880.72 0.0530891
3882.21 0.0824189
3882.96 0.111786
3883.70 0.164925
3884.45 0.276478
3884.82 0.384896
3885.19 0.576775
3885.57 0.965797
3885.75 1.33194
3885.94 1.95161
3886.13 3.13970
3886.22 4.17755
3886.31 5.81954
3886.40 8.62514
3886.45 10.8533
3886.50 13.9395
3886.54 18.5665
3886.59 25.4661
3886.61 30.4911
3886.64 36.5900
3886.66 44.2807
3886.68 54.1672
3886.71 69.5049
3886.74 86.7861
3886.80 108.336
3886.83 102.003
3886.86 86.7842
3886.92 54.1651
3886.98 31.6972
3887.05 19.9550
3887.11 13.4693
3887.17 9.62194
3887.24 7.18599
3887.30 5.55801
3887.43 3.59756
3887.56 2.50670
3887.69 1.84929
3887.94 1.12542
3888.20 0.756500
3888.46 0.545076
3888.71 0.411944
3888.97 0.323383
3889.48 0.215955
3889.99 0.155948
3890.51 0.119104
3891.02 0.0949053
3892.05 0.0662099
3893.07 0.0506510
3895.12 0.0358460
3897.18 0.0305931
3899.23 0.0315040
3901.28 0.0499594
3902.30 0.120613
3902.56 0.188117
3902.82 0.360770
3902.95 0.571412
3903.07 1.06053
3903.14 1.58834
3903.20 2.62672
3903.27 5.03009
3903.30 7.48565
3903.33 11.8088
3903.37 18.8897
3903.40 23.5925
3903.44 18.8899
3903.47 11.8091
3903.49 8.68221
3903.51 6.49172
3903.56 3.90167
3903.60 2.55877
3903.65 1.80905
3903.73 1.03161
3903.82 0.667566
3903.99 0.349789
3904.17 0.221010
3904.52 0.119214
3904.87 0.0811274
3906.26 0.0442864
3909.05 0.0450820
3910.44 0.0562296
3911.84 0.0840606
3912.54 0.118355
3913.23 0.206596
3913.58 0.320551
3913.93 0.615445
3914.10 0.987286
3914.28 1.88496
3914.37 2.90680
3914.45 5.06287
3914.50 7.17586
3914.54 10.7338
3914.58 17.5501
3914.63 30.7232
3914.66 49.0930
3914.70 61.3843
3914.74 49.0942
3914.77 30.7253
3914.81 19.1353
3914.85 12.4374
3914.88 8.58457
3914.92 6.23467
3915.00 3.68955
3915.07 2.44661
3915.14 1.73814
3915.22 1.30876
3915.36 0.828390
3915.66 0.441564
3915.95 0.296208
3916.54 0.193254
3917.13 0.165683
3918.31 0.177341
3919.48 0.243040
3920.07 0.303934
3920.66 0.398107
3921.25 0.551513
3921.84 0.823296
3922.14 1.04526
3922.43 1.37173
3922.72 1.88364
3923.02 2.74446
3923.31 4.36951
3923.46 5.77137
3923.61 7.95711
3923.68 9.54654
3923.75 11.6136
3923.83 14.4439
3923.90 18.3179
3923.98 23.9340
3924.05 32.1009
3924.12 44.6175
3924.20 63.2832
3924.30 101.293
3924.40 126.241
3924.45 118.644
3924.50 100.895
3924.61 62.9708
3924.68 44.6129
3924.75 32.3704
3924.82 24.2064
3924.89 18.6322
3925.04 11.8761
3925.18 8.18469
3925.33 5.94842
3925.47 4.50986
3925.76 2.84547
3926.04 1.95350
3926.33 1.42517
3926.62 1.08598
3926.91 0.855508
3927.48 0.571262
3928.05 0.410008
3928.63 0.309625
3929.20 0.243230
3930.35 0.163663
3931.50 0.120234
3932.65 0.0946179
3933.80 0.0791519
3936.10 0.0671434
3937.25 0.0698680
3938.40 0.0818565
3939.55 0.114051
3940.12 0.148020
3940.70 0.210455
3941.27 0.342259
3941.56 0.469840
3941.84 0.694204
3942.13 1.14600
3942.28 1.56514
3942.42 2.26301
3942.56 3.57287
3942.64 4.69750
3942.71 6.40761
3942.78 9.26601
3942.85 14.4128
3942.89 18.6110
3942.92 24.6910
3942.96 33.6771
3942.99 46.4798
3943.02 59.6132
3943.05 74.6101
3943.10 92.8921
3943.13 87.3371
3943.15 74.0534
3943.21 46.4346
3943.24 33.9791
3943.28 25.3099
3943.34 15.2200
3943.41 9.91598
3943.48 6.95064
3943.55 5.10168
3943.61 3.91104
3943.75 2.50322
3943.88 1.73361
3944.02 1.27485
3944.28 0.773575
3944.55 0.521645
3944.82 0.377517
3945.36 0.227382
3945.90 0.154667
3946.44 0.114091
3947.51 0.0725766
3948.59 0.0528039
3949.67 0.0419418
3951.82 0.0315134
3953.97 0.0283512
3956.12 0.0317698
3958.28 0.0617995
3958.81 0.0925073
3959.35 0.175805
3959.62 0.284785
3959.89 0.565386
3960.03 0.911143
3960.16 1.71295
3960.23 2.59970
3960.29 4.33922
3960.33 5.93745
3960.36 8.41972
3960.40 12.7298
3960.43 20.0029
3960.46 31.9388
3960.50 39.9854
3960.54 31.9390
3960.57 20.0034
3960.61 11.6387
3960.65 7.21766
3960.69 4.82436
3960.73 3.45163
3960.82 1.97838
3960.90 1.28411
3961.06 0.666491
3961.22 0.411331
3961.55 0.208419
3961.88 0.131490
3962.53 0.0743936
3963.18 0.0548518
3964.48 0.0447187
3965.79 0.0495960
3967.09 0.0696363
3967.74 0.0913386
3968.39 0.131346
3969.04 0.216061
3969.37 0.298647
3969.70 0.444405
3970.02 0.740790
3970.18 1.01890
3970.35 1.49226
3970.51 2.39481
3970.59 3.19322
3970.67 4.44242
3970.76 6.60820
3970.84 10.6687
3970.88 14.2059
3970.92 19.4555
3970.96 27.9275
3970.98 33.7533
3971.00 41.0138
3971.02 52.7336
3971.05 65.5941
3971.10 81.9724
3971.13 76.9763
3971.15 65.5930
3971.20 40.9723
3971.24 27.6685
3971.28 19.2933
3971.33 13.9966
3971.37 10.5979
3971.45 6.57242
3971.53 4.44173
3971.61 3.19256
3971.69 2.40203
3971.85 1.49935
3972.01 1.02475
3972.18 0.745429
3972.50 0.447224
3972.82 0.299939
3973.15 0.216639
3973.80 0.130845
3974.44 0.0898444
3975.09 0.0672469
3976.39 0.0446492
3977.69 0.0344535
3978.98 0.0294334
3981.57 0.0266352
3984.17 0.0307497
3985.46 0.0367145
3986.76 0.0483610
3988.06 0.0736735
3988.71 0.0986529
3989.35 0.143373
3990.00 0.235687
3990.33 0.323643
3990.65 0.476083
3990.97 0.775101
3991.14 1.04573
3991.30 1.48858
3991.46 2.28385
3991.54 2.93969
3991.62 3.91426
3991.70 5.43885
3991.78 7.97416
3991.87 12.4740
3991.91 16.0454
3991.95 20.7488
3992.02 33.1832
3992.10 41.4695
3992.18 33.1821
3992.25 20.7476
3992.30 15.3532
3992.35 11.6226
3992.44 7.07398
3992.53 4.67085
3992.63 3.28808
3992.72 2.43107
3992.81 1.86712
3993.00 1.20098
3993.18 0.835493
3993.37 0.616364
3993.74 0.376473
3994.11 0.255614
3994.48 0.186415
3995.22 0.114396
3995.97 0.0797159
3996.71 0.0604813
3998.19 0.0412067
3999.68 0.0325043
4001.16 0.0281718
4004.13 0.0253018
4010.06 0.0336659
4011.55 0.0424707
4013.03 0.0648570
4013.77 0.0936093
4014.52 0.169438
4014.89 0.267444
4015.26 0.518350
4015.44 0.826179
4015.63 1.54014
4015.72 2.31914
4015.82 3.86673
4015.86 5.28412
4015.91 7.50839
4015.95 11.2405
4016.00 17.7991
4016.05 28.3556
4016.10 35.5660
4016.15 28.3558
4016.20 17.7999
4016.25 11.1374
4016.30 7.32882
4016.34 5.10297
4016.39 3.72914
4016.49 2.22387
4016.58 1.47899
4016.77 0.790878
4016.97 0.500393
4017.35 0.265070
4017.73 0.175911
4018.50 0.113434
4019.26 0.100206
4020.03 0.112547
4020.80 0.169734
4021.18 0.250708
4021.56 0.467456
4021.75 0.744729
4021.94 1.42553
4022.04 2.22064
4022.14 3.92101
4022.18 5.62558
4022.23 8.66664
4022.28 14.6555
4022.30 19.8230
4022.33 27.2476
4022.36 43.3965
4022.40 54.4400
4022.44 43.3969
4022.47 27.2483
4022.50 19.3132
4022.52 14.1393
4022.55 10.5401
4022.58 8.17410
4022.63 5.23355
4022.68 3.61638
4022.78 2.01864
4022.88 1.29743
4023.08 0.676333
4023.29 0.428599
4023.69 0.235658
4024.10 0.164980
4024.91 0.116177
4025.73 0.104159
4027.35 0.113291
4028.98 0.150993
4030.61 0.237871
4031.42 0.323544
4032.23 0.475995
4032.64 0.601331
4033.05 0.787985
4033.45 1.08356
4033.86 1.59080
4034.27 2.57775
4034.47 3.45909
4034.67 4.88360
4034.78 5.95381
4034.88 7.41214
4034.98 9.46463
4035.08 12.4312
4035.18 17.0080
4035.28 24.2967
4035.39 36.7711
4035.49 58.1590
4035.59 92.9292
4035.70 116.066
4035.81 92.9249
4035.91 58.1552
4035.99 40.4960
4036.07 29.0843
4036.15 21.5031
4036.23 16.4619
4036.39 10.3927
4036.54 7.10640
4036.70 5.15137
4036.86 3.90177
4037.17 2.46487
4037.48 1.70007
4037.80 1.24805
4038.42 0.765025
4039.05 0.526631
4039.68 0.393335
4040.93 0.260262
4042.19 0.203242
4043.44 0.179719
4045.95 0.186660
4047.21 0.213785
4048.46 0.262963
4049.72 0.348750
4050.97 0.505832
4052.23 0.828624
4052.86 1.13250
4053.48 1.64822
4053.80 2.05318
4054.11 2.62946
4054.43 3.48728
4054.74 4.83426
4054.90 5.81874
4055.05 7.12860
4055.21 8.91757
4055.37 11.4163
4055.52 15.0725
4055.68 20.5875
4055.84 29.1681
4055.99 42.4745
4056.20 67.9941
4056.40 84.8852
4056.60 67.8527
4056.81 42.4662
4057.00 26.5329
4057.20 17.4434
4057.40 12.1280
4057.60 8.84560
4057.79 6.70690
4057.99 5.24710
4058.38 3.45137
4058.78 2.43723
4059.17 1.81159
4059.96 1.11415
4060.75 0.755587
4061.54 0.547554
4062.32 0.416326
4063.11 0.328320
4064.69 0.221422
4066.26 0.161629
4067.84 0.125096
4069.42 0.101476
4072.57 0.0754235
4075.72 0.0676950
4077.30 0.0731216
4078.87 0.0981566
4079.66 0.135764
4080.45 0.241800
4080.84 0.384178
4081.24 0.762059
4081.43 1.24215
4081.53 1.68747
4081.63 2.42303
4081.73 3.79838
4081.78 4.95703
4081.83 6.72883
4081.88 9.61269
4081.92 14.6891
4081.97 24.4862
4082.00 32.9820
4082.02 44.7495
4082.06 71.5385
4082.10 89.4596
4082.14 71.5387
4082.18 44.7499
4082.22 26.8647
4082.26 17.1760
4082.30 11.7186
4082.34 8.43719
4082.38 6.29857
4082.43 4.89987
4082.51 3.20170
4082.59 2.24597
4082.67 1.66992
4082.84 1.02952
4083.00 0.703478
4083.17 0.515486
4083.50 0.318431
4084.16 0.169118
4084.82 0.114430
4086.14 0.0744739
4087.46 0.0607836
4090.10 0.0533439
4092.74 0.0553843
4095.38 0.0638312
4098.02 0.0826268
4099.34 0.101633
4100.65 0.142392
4101.31 0.189461
4101.97 0.305788
4102.30 0.450519
4102.63 0.809766
4102.80 1.23602
4102.96 2.19345
4103.05 3.19667
4103.13 5.05908
4103.17 6.64197
4103.21 9.02844
4103.25 12.7417
4103.29 18.7120
4103.35 29.8811
4103.40 37.3093
4103.45 29.8827
4103.51 18.7157
4103.55 12.1991
4103.60 8.35562
4103.65 5.99833
4103.69 4.49010
4103.78 2.77905
4103.88 1.89777
4104.06 1.07120
4104.24 0.716831
4104.61 0.429028
4104.98 0.322426
4105.72 0.255131
4106.46 0.249190
4107.93 0.303343
4109.41 0.433400
4110.15 0.544227
4110.89 0.709854
4111.62 0.970717
4112.36 1.41382
4112.73 1.76078
4113.10 2.25370
4113.47 2.98585
4113.84 4.13677
4114.02 4.97628
4114.21 6.08466
4114.39 7.60253
4114.58 9.71969
4114.76 12.8051
4114.95 17.4084
4115.13 24.5125
4115.31 35.5161
4115.56 56.8611
4115.80 71.0095
4116.04 56.7600
4116.29 35.5082
4116.52 22.2118
4116.76 14.6155
4116.99 10.1680
4117.23 7.42848
4117.46 5.63321
4117.70 4.41184
4118.16 2.90405
4118.63 2.05173
4119.10 1.52567
4120.04 0.939176
4120.98 0.637674
4121.92 0.463414
4122.86 0.354053
4123.79 0.281460
4125.67 0.196624
4127.55 0.159925
4128.49 0.160812
4129.42 0.195863
4129.89 0.254282
4130.36 0.417402
4130.60 0.627130
4130.83 1.13695
4130.95 1.72407
4131.07 2.95343
4131.12 4.15066
4131.18 6.17253
4131.24 10.0057
4131.30 17.5583
4131.35 28.0528
4131.40 35.0309
4131.45 28.0519
4131.50 17.5568
4131.56 10.3693
4131.61 6.60485
4131.66 4.50612
4131.72 3.25276
4131.83 1.92037
4131.93 1.27363
4132.15 0.694980
4132.37 0.452497
4132.80 0.256582
4133.23 0.180293
4134.09 0.120616
4134.96 0.0974790
4136.69 0.0799745
4138.41 0.0762708
4140.14 0.0813735
4141.87 0.100103
4142.74 0.122051
4143.60 0.172299
4144.03 0.231667
4144.46 0.378911
4144.68 0.561486
4144.90 1.01164
4145.00 1.54149
4145.11 2.71914
4145.17 3.92881
4145.22 6.17080
4145.25 8.05563
4145.27 10.8674
4145.30 15.1844
4145.33 22.0510
4145.36 35.2534
4145.40 43.9587
4145.44 35.2565
4145.47 22.0572
4145.51 12.7211
4145.56 7.90266
4145.60 5.31249
4145.64 3.80532
4145.72 2.24240
4145.81 1.50874
4145.98 0.859527
4146.14 0.599707
4146.48 0.407771
4146.81 0.355320
4147.48 0.379449
4148.15 0.510004
4148.48 0.629873
4148.82 0.813353
4149.15 1.10799
4149.49 1.61710
4149.82 2.61263
4149.99 3.50342
4150.16 4.94571
4150.24 6.03220
4150.33 7.51513
4150.41 9.60640
4150.49 12.6287
4150.58 17.3147
4150.62 20.6294
4150.66 24.7885
4150.70 30.3391
4150.74 37.6723
4150.79 47.4049
4150.83 59.8509
4150.91 95.6055
4151.00 119.388
4151.04 112.244
4151.09 95.6019
4151.17 59.8472
4151.26 38.0732
4151.34 25.4899
4151.42 17.8834
4151.50 13.1760
4151.66 7.90208
4151.82 5.23632
4151.98 3.71902
4152.14 2.77823
4152.46 1.72728
4152.78 1.18331
4153.11 0.867905
4153.75 0.537910
4154.39 0.380330
4155.04 0.296985
4156.32 0.231256
4157.61 0.247125
4158.25 0.292001
4158.90 0.384901
4159.54 0.586462
4159.86 0.780767
4160.18 1.11676
4160.51 1.77902
4160.67 2.38197
4160.83 3.37034
4160.99 5.18618
4161.07 6.72752
4161.15 9.04225
4161.23 12.8342
4161.27 15.6214
4161.31 19.3718
4161.35 24.5337
4161.39 31.7935
4161.43 42.1570
4161.47 56.8734
4161.50 72.8273
4161.54 91.0466
4161.60 113.374
4161.63 106.661
4161.67 90.5696
4161.73 56.9831
4161.80 34.0552
4161.87 21.9521
4161.94 15.1491
4162.01 11.1988
4162.08 8.71238
4162.15 7.14355
4162.29 5.51573
4162.44 5.17934
4162.58 6.13788
4162.65 7.42989
4162.72 9.70745
4162.79 13.7942
4162.86 21.1344
4162.93 32.9267
4163.00 40.7601
4163.07 32.7241
4163.14 20.7243
4163.20 14.5473
4163.25 10.5313
4163.31 7.90851
4163.36 6.17065
4163.47 4.05561
4163.57 2.89268
4163.68 2.18698
4163.79 1.72540
4164.00 1.17385
4164.22 0.863919
4164.43 0.671311
4164.86 0.448871
4165.29 0.327221
4165.72 0.252474
4166.57 0.167306
4167.43 0.121608
4168.29 0.0938426
4170.00 0.0626932
4170.00 1.88544
5000.00 1.75581
5500.00 1.69339
6000.00 1.63921
6500.00 1.59142
7000.00 1.54869
7500.00 1.51003
8000.00 1.47474
8500.00 1.44224
9000.00 1.41210
9500.00 1.38400
10000.0 1.35766
12500.0 1.24585
15000.0 1.15699
17000.0 1.09699
20000.0 1.02031
25000.0 0.917716
30000.0 0.836890
35000.0 0.771241
40000.0 0.716738
40146.0 0.715285
40146.0 0.718797
40149.7 0.718766
40149.7 0.718766
50000.0 0.636304
60000.0 0.572856
70000.0 0.523247
80000.0 0.483559
90000.0 0.451148
93952.0 0.440416
93952.0 0.440416
100000 0.423993
118228 0.391750
150000 0.335550
156782 0.328883
196467 0.289867
200000 0.286394
221349 0.274745
280826 0.242293
281210 0.242083
297871 0.232993
297872 0.232992
300000 0.231831
330589 0.210373
360913 0.189100
360913 0.189100
388925 0.169449
390874 0.168082
396000 0.164486
400000 0.161680
417109 0.155703
486876 0.131327
500000 0.126742
521462 0.122893
534397 0.120574
540830 0.119420
542102 0.119192
542102 0.119192
543980 0.118855
549201 0.117919
554553 0.116959
578586 0.112649
600000 0.108809
608911 0.107257
613404 0.106475
613404 0.106475
640921 0.101682
648848 0.100302
650000 0.100101
656462 0.0986693
656462 0.0986692
658189 0.0982867
664167 0.0969622
684848 0.0923801
700000 0.0890230
723220 0.0861835
724927 0.0859748
736953 0.0845042
750000 0.0829087
762501 0.0821338
763178 0.0820919
788150 0.0805440
788151 0.0805440
800000 0.0798095
810942 0.0792070
810942 0.0792070
829512 0.0781845
850000 0.0770564
855888 0.0766465
863088 0.0761452
889100 0.0743343
889100 0.0743343
892715 0.0740827
895048 0.0739203
897350 0.0737600
900000 0.0735755
901349 0.0734744
917142 0.0722903
921242 0.0719829
929119 0.0713924
929119 0.0713924
930533 0.0712864
944569 0.0702341
950000 0.0698269
1.00000E+06 0.0672375
1.08831E+06 0.0652009
1.08832E+06 0.0652008
1.10000E+06 0.0649313
1.11755E+06 0.0645637
1.11755E+06 0.0645637
1.14703E+06 0.0639462
1.14704E+06 0.0639461
1.20000E+06 0.0628366
1.25000E+06 0.0620658
1.26403E+06 0.0618005
1.26403E+06 0.0618005
1.26802E+06 0.0617251
1.26802E+06 0.0617251
1.28956E+06 0.0613178
1.28956E+06 0.0613178
1.30000E+06 0.0611204
1.30613E+06 0.0609037
1.30613E+06 0.0609037
1.33991E+06 0.0597094
1.33991E+06 0.0597093
1.35000E+06 0.0593525
1.35808E+06 0.0591322
1.35808E+06 0.0591321
1.36273E+06 0.0590054
1.36273E+06 0.0590054
1.40000E+06 0.0579891
1.41706E+06 0.0576288
1.41706E+06 0.0576287
1.42472E+06 0.0574669
1.44311E+06 0.0570784
1.44311E+06 0.0570784
1.45000E+06 0.0569328
1.45223E+06 0.0568583
1.45223E+06 0.0568582
1.45704E+06 0.0566971
1.45704E+06 0.0566970
1.48108E+06 0.0558925
1.48108E+06 0.0558924
1.49451E+06 0.0554429
1.49451E+06 0.0554429
1.49651E+06 0.0553760
1.49651E+06 0.0553759
1.50000E+06 0.0552591
1.50584E+06 0.0550446
1.50584E+06 0.0550445
1.53086E+06 0.0541251
1.53086E+06 0.0541251
1.53959E+06 0.0538043
1.53960E+06 0.0538041
1.54561E+06 0.0535831
1.54561E+06 0.0535830
1.55000E+06 0.0534218
1.60000E+06 0.0519037
1.65000E+06 0.0503856
1.70000E+06 0.0499831
2.00000E+06 0.0412257
2.50000E+06 0.0303465
3.00000E+06 0.0207804
3.15462E+06 0.0190219
3.50000E+06 0.0150940
4.00000E+06 0.0109727
5.00000E+06 0.00586706
6.00000E+06 0.00252981
6.27390E+06 0.00225569
7.00000E+06 0.00152901
8.00000E+06 0.00112717
9.00000E+06 0.00102090
9.40934E+06 0.00102601
9.40934E+06 0.00102601
1.00000E+07 0.00103339
1.10000E+07 0.00106321
1.20000E+07 0.00104016
1.22085E+07 0.00102233
1.30000E+07 0.000954649
