K-41(n,tot) ENDF/B-VII.1
632337 1.70486
632477 1.94770
632627 2.49731
632701 2.81458
632776 3.01013
633074 2.50441
633244 2.16665
633413 1.95136
633583 1.85942
633752 2.01300
633917 2.63029
634000 3.00083
634082 3.20683
634247 3.10381
634411 2.81536
634556 2.60503
634702 2.44723
634992 2.23494
635283 2.09900
635574 2.00236
636155 1.86752
636737 1.77064
637318 1.69280
637899 1.63309
638190 1.61993
638481 1.64364
638626 1.69020
638771 1.78938
638917 1.99462
639062 2.41184
639223 3.26415
639384 4.08667
639545 3.88184
639705 3.20741
639816 2.82276
639926 2.53449
640037 2.31991
640148 2.15749
640258 2.03423
640369 1.95206
640480 1.95252
640535 2.03064
640590 2.22417
640744 3.30323
640897 2.85848
641000 2.51545
641104 2.30676
641207 2.17249
641311 2.07908
641518 1.95564
641725 1.87515
642139 1.77082
642553 1.70174
643381 1.60920
644209 1.54928
645037 1.51868
645865 1.54396
646279 1.60566
646693 1.74271
647107 2.03883
647521 2.67813
647914 3.81810
648307 4.94639
648700 4.67772
649093 3.71824
649368 3.18268
649642 2.80911
650192 2.41261
650741 2.34299
651290 2.59716
651882 3.32327
652474 4.05582
653066 3.80018
653657 3.08909
654150 2.60515
654643 2.25401
655136 1.99459
655629 1.79156
656122 1.62056
656614 1.46435
657107 1.32626
657231 1.31450
657354 1.35211
657415 1.41773
657477 1.55327
657539 1.82543
657600 2.35866
657752 4.73579
657828 4.51101
657904 3.67237
657964 3.12894
658025 2.74093
658085 2.46541
658145 2.26593
658266 2.00208
658386 1.83881
658627 1.65275
658868 1.56052
659109 1.53022
659350 1.57032
659591 1.72710
659832 2.10630
660345 3.67754
660602 3.47942
660859 2.81523
661154 2.24858
661450 1.92317
662040 1.66459
662588 1.70252
663135 1.96911
664230 2.99666
665320 3.59160
666410 3.42222
667420 3.09326
668430 2.79982
668934 2.68517
669439 2.61453
669692 2.61494
669944 2.66724
670197 2.82252
670449 3.18109
670746 4.01020
671043 4.81639
671638 4.03306
671903 3.59296
672168 3.28324
672433 3.06434
672698 2.90377
673228 2.68348
673759 2.53634
674819 2.34179
675879 2.20892
676939 2.10579
678000 2.02312
678530 1.99375
679060 1.98941
679325 2.01351
679590 2.08448
679855 2.27174
679988 2.46055
680120 2.76617
680525 4.32568
680728 4.16001
680930 3.51070
681109 3.05441
681289 2.75001
681468 2.54744
681647 2.40746
682006 2.23038
682364 2.12340
682723 2.05062
683081 1.99662
683799 1.91830
685233 1.81284
686667 1.73323
688101 1.66404
689536 1.60450
690253 1.58581
690970 1.59723
691328 1.63656
691687 1.73820
692046 2.00101
692225 2.27059
692404 2.71767
692657 3.77730
692909 4.85175
693162 4.62973
693414 3.72422
693724 2.90896
694035 2.45626
694345 2.19655
694655 2.03648
695276 1.86114
695896 1.78357
696517 1.76994
697137 1.82884
697758 2.00971
698378 2.42861
699026 3.27805
699674 4.16939
700000 4.29416
700971 3.92340
701000 3.91623
701117 3.89491
701234 3.88624
701468 3.90752
701936 4.08708
702872 4.53531
704744 3.45825
705563 2.94035
706383 2.57837
706792 2.44954
707202 2.37139
707407 2.37202
707611 2.43738
707816 2.66237
707919 2.90943
708021 3.32908
708305 5.34650
708447 5.11068
708588 4.17675
708683 3.65836
708778 3.27730
708967 2.79747
709156 2.52282
709346 2.34705
709725 2.12804
710104 1.98526
710482 1.87395
710861 1.78112
711051 1.74690
711240 1.74102
711335 1.76657
711430 1.83767
711524 2.00404
711619 2.36678
711835 3.96548
711942 3.84589
712050 3.30337
712172 2.82068
712294 2.51643
712417 2.32049
712539 2.18642
712783 2.01451
713027 1.90656
713515 1.77167
714003 1.68897
714491 1.64547
714980 1.66484
715468 1.84556
715712 2.08494
715956 2.53119
716277 3.58194
716597 4.64564
716917 4.45129
717237 3.62183
717652 2.83252
718066 2.43266
718481 2.31761
718895 2.52278
719353 3.25633
719811 4.02334
720727 3.45155
721177 3.18430
721626 3.19541
722277 3.75249
722927 4.39063
724227 3.55081
724713 3.17019
725198 2.89727
725441 2.81758
725684 2.81003
725926 2.95543
726169 3.45312
726634 5.58835
726867 5.40295
727099 4.64276
727278 4.14732
727457 3.77737
727814 3.29631
728172 3.00600
728529 2.81124
729244 2.55930
729960 2.39538
731390 2.17693
732820 2.02066
735681 1.75005
736396 1.67321
737111 1.58832
737468 1.54831
737826 1.52876
738005 1.54328
738184 1.59765
738362 1.73275
738541 2.02324
739058 3.71190
739575 3.19668
739737 2.95509
739899 2.76111
740222 2.48518
740546 2.30475
740870 2.17886
741517 2.01380
742164 1.91070
742811 1.84858
743459 1.83725
744106 1.93479
744753 2.32183
745303 3.09920
745577 3.56635
745852 3.88363
746402 3.78369
746951 3.28807
747357 2.97321
747762 2.73331
748573 2.41322
749385 2.21331
750196 2.07248
751007 1.95997
751818 1.85443
752224 1.79546
752629 1.72225
753035 1.62179
753238 1.59366
753339 1.67542
753390 1.81509
753440 2.10995
753580 3.73675
753649 3.67407
753719 3.24324
753791 2.87688
753864 2.63021
754008 2.34628
754153 2.19425
754297 2.10028
754586 1.98826
754875 1.92084
755453 1.83621
756031 1.77861
757187 1.69186
758344 1.61888
759500 1.55018
760656 1.48580
761234 1.46089
761812 1.45444
762390 1.50463
762968 1.73041
763433 2.18302
763898 2.64661
764829 2.32487
765357 2.09896
765884 2.01504
766412 2.12598
766675 2.31384
766939 2.65985
767330 3.58446
767721 4.56668
768112 4.39818
768503 3.59104
768979 2.83498
769456 2.38905
769932 2.11811
770409 1.94560
770885 1.84088
771361 1.80422
771838 1.87032
772314 2.12749
772892 2.85131
773180 3.29768
773469 3.59664
774047 3.48850
774624 3.00651
775026 2.71004
775428 2.47401
776233 2.14200
776635 2.03230
777037 1.97204
777439 2.01770
777841 2.35410
778170 3.07324
778334 3.51519
778498 3.81777
778827 3.72335
779155 3.24671
779444 2.89017
779733 2.63050
780312 2.30048
780890 2.10488
781468 1.98070
782046 1.91118
782625 1.91311
783203 2.06143
783781 2.57322
784278 3.57044
784774 4.62083
785271 4.53722
785767 3.90408
786195 3.48660
786623 3.26676
788128 3.49366
789633 2.85699
790685 2.38634
791737 2.04006
792262 1.87721
792788 1.70248
793314 1.51535
793577 1.44690
793840 1.48601
794113 1.88243
794385 2.80788
794657 3.43585
794929 3.38491
795246 3.09358
795563 2.83526
795880 2.63650
796197 2.47884
796831 2.21123
797148 2.06633
797306 2.03439
797386 2.14768
797425 2.33721
797465 2.74209
797565 4.82092
797615 4.75497
797665 4.15406
797738 3.48206
797811 3.10196
797884 2.87577
797957 2.72898
798103 2.54963
798249 2.44238
798541 2.31360
798833 2.23294
799416 2.12590
800000 2.04975
801115 1.93860
802230 1.84633
804352 1.68335
804883 1.64849
805413 1.63414
805678 1.64955
805944 1.70149
806209 1.82821
806474 2.10274
806825 2.83198
807000 3.27980
807175 3.59405
807526 3.54595
807876 3.12239
808221 2.77151
808567 2.52857
808912 2.36015
809257 2.23875
809948 2.07555
810639 1.96860
812020 1.82734
813402 1.72570
816164 1.54691
816855 1.50226
817546 1.46995
817891 1.47410
818236 1.52258
818582 1.69374
818754 1.88612
818927 2.21419
819210 3.17716
819352 3.77049
819493 4.20310
819776 4.13829
820059 3.51077
820294 3.06443
820529 2.74310
820764 2.51500
820999 2.34925
821470 2.12870
821940 1.98956
822410 1.89295
822880 1.82078
823820 1.71644
824761 1.64006
825701 1.57763
827582 1.47136
831343 1.27262
832283 1.22584
833223 1.19644
833694 1.20230
834164 1.24285
834634 1.35692
835104 1.62221
835684 2.29657
835973 2.71586
836263 3.01567
836843 2.96262
837422 2.52595
838084 2.10945
838746 1.82897
839408 1.63255
840070 1.48295
840731 1.35951
841393 1.25452
841724 1.21400
842055 1.19887
842386 1.26702
842552 1.38736
842717 1.63597
842949 2.32621
843065 2.75678
843181 3.06925
843414 3.05373
843646 2.66937
843830 2.40957
844014 2.22620
844438 2.01692
844862 2.00019
845710 2.35086
846530 2.73061
847405 2.68495
848164 2.57490
848923 2.54437
850440 2.55432
853230 2.21125
854340 2.18620
855595 2.45027
856850 2.96675
858655 3.43051
860460 3.33511
862029 3.11026
863598 2.88970
865167 2.69846
866736 2.53403
868304 2.38879
869873 2.25805
870658 2.20249
871442 2.17169
871834 2.18337
872227 2.24210
872619 2.40858
873011 2.82483
873398 3.68424
873784 4.63617
874170 4.58937
874556 3.97001
874905 3.48911
875255 3.15247
875604 2.91817
875953 2.74897
876652 2.51993
877350 2.36599
878049 2.24806
878747 2.15323
879096 2.11971
879446 2.11303
879795 2.18522
879969 2.29476
880144 2.50346
880422 3.14510
880561 3.55070
880700 3.84920
881257 3.44179
881573 3.06971
881889 2.82502
882205 2.66215
882521 2.54756
883153 2.39594
883784 2.29700
885048 2.16589
886312 2.07250
887575 1.99454
888839 1.92579
889471 1.89808
890102 1.88510
890734 1.91748
891366 2.09453
891871 2.46788
892123 2.70592
892375 2.88019
893385 2.62510
893886 2.41809
894388 2.26946
894889 2.16169
895391 2.08035
895892 2.01913
896393 1.98451
896644 1.98850
896895 2.02638
897145 2.13990
897396 2.42718
897641 3.01793
897886 3.68396
898131 3.66507
898376 3.23395
898558 2.94891
898740 2.73546
898922 2.57898
899104 2.46250
899468 2.30331
899832 2.20013
900560 2.07135
901288 1.98937
902743 1.87759
904199 1.79070
907111 1.62553
907838 1.58568
908566 1.56037
908930 1.56567
909294 1.60180
909658 1.70391
910022 1.94305
910469 2.55594
910916 3.23551
911363 3.21803
911809 2.81896
912227 2.48174
912645 2.23015
912853 2.13308
913062 2.06085
913271 2.03888
913480 2.14791
913678 2.50247
913777 2.73803
913876 2.90368
914272 2.65911
914506 2.43370
914740 2.27537
914973 2.16112
915207 2.07370
915675 1.94325
916142 1.84410
916610 1.76252
917077 1.70073
917311 1.68709
917545 1.70417
917778 1.79623
918012 2.07474
918240 2.69428
918468 3.39681
918697 3.43113
918925 3.11571
919110 2.91706
919295 2.82271
919665 2.96968
920388 4.43947
920749 4.35717
921110 3.70201
921501 3.10990
921892 2.72211
922283 2.46286
922674 2.27802
923064 2.14072
923455 2.04774
923846 2.03905
924042 2.11055
924237 2.28921
924543 2.90761
924696 3.30958
924849 3.60127
925461 3.25769
925795 2.93221
926128 2.70576
926462 2.54762
926796 2.43218
927463 2.27386
928130 2.16765
929465 2.02541
930799 1.92453
933468 1.75556
934803 1.66236
935470 1.62791
935803 1.65490
935970 1.71064
936137 1.82948
936386 2.19546
936510 2.43204
936634 2.60824
937131 2.40891
937347 2.24778
937563 2.12796
937995 1.97461
938427 1.88513
938860 1.83187
939292 1.81024
939724 1.83697
940156 1.97387
940372 2.13347
940588 2.40835
940926 3.18509
941264 4.08343
941602 4.08178
941939 3.49840
942348 2.91514
942757 2.56204
943165 2.34452
943574 2.20066
944391 2.02229
945209 1.91277
946026 1.83467
946844 1.77277
948479 1.67151
951748 1.48577
952566 1.43795
953383 1.40075
953792 1.39967
954201 1.43634
954609 1.57677
954814 1.73787
955018 2.01675
955334 2.79805
955649 3.70684
955964 3.73677
956279 3.20469
956531 2.84025
956784 2.60954
957288 2.51253
957802 2.89919
958315 3.44724
958828 3.38617
959341 2.97646
959807 2.64842
960273 2.40755
960740 2.23134
961206 2.09780
962138 1.90572
963071 1.76851
964003 1.66328
964935 1.59366
965402 1.58633
965868 1.62105
966334 1.74270
966800 2.04149
967389 2.85062
967684 3.37528
967978 3.77571
968567 3.79636
969156 3.30257
969881 2.76927
970606 2.41108
970968 2.27902
971330 2.17690
971693 2.12645
972055 2.21543
972360 2.53208
972513 2.74905
972665 2.90672
973275 2.67897
973637 2.45708
973999 2.29967
974361 2.18530
974723 2.09725
975447 1.96559
976171 1.86688
976895 1.78988
977619 1.74055
978343 1.76185
978705 1.84226
979067 2.02566
979577 2.56862
980087 3.20219
980597 3.20684
981107 2.84322
981520 2.57128
981932 2.36288
982345 2.20671
982758 2.09042
983170 2.00933
983583 1.97083
983995 2.00399
984408 2.17913
984908 2.72361
985158 3.08881
985408 3.36461
985908 3.37273
986408 3.03837
987046 2.66837
987685 2.42438
988323 2.25909
988961 2.13894
990238 1.96962
991515 1.84817
992791 1.75389
994068 1.69199
995344 1.72050
995983 1.83117
996621 2.09131
997527 2.88786
997979 3.41261
998432 3.81410
999216 3.90326
999999 3.54996
1.00000E+06 2.32275
1.00413E+06 2.32435
1.12500E+06 2.39930
1.25000E+06 2.47370
1.32586E+06 2.54254
1.32587E+06 2.54254
1.32590E+06 2.54258
1.40000E+06 2.62085
1.50000E+06 2.72288
1.53690E+06 2.76110
1.53694E+06 2.76114
1.75000E+06 2.97557
1.75183E+06 2.97736
1.75183E+06 2.97736
1.92325E+06 3.14297
2.00000E+06 3.21348
2.50000E+06 3.51140
3.00000E+06 3.75753
3.50000E+06 3.76325
4.00000E+06 3.77217
5.00000E+06 3.61917
6.00000E+06 3.42424
6.37495E+06 3.32777
6.40000E+06 3.32163
7.00000E+06 3.18422
8.00000E+06 2.95032
8.00059E+06 2.95019
8.14406E+06 2.91711
9.00000E+06 2.74441
9.49747E+06 2.64614
1.00000E+07 2.55734
1.03000E+07 2.50410
1.03445E+07 2.49644
1.03445E+07 2.49643
1.03752E+07 2.49098
1.10000E+07 2.38964
1.20000E+07 2.25163
1.25000E+07 2.19874
1.30000E+07 2.15024
1.35000E+07 2.11637
1.40000E+07 2.08420
1.45000E+07 2.06249
1.50000E+07 2.04677
1.55000E+07 2.03763
1.60000E+07 2.02871
1.65000E+07 2.02538
1.70000E+07 2.02210
1.75000E+07 2.02196
1.80000E+07 2.02170
1.85000E+07 2.02358
1.90000E+07 2.02537
2.00000E+07 2.03267
