Br-81(n,tot) ENDF/B-VII.1
6941.07 16.5055
6941.22 20.3334
6941.37 26.3286
6941.51 36.1958
6941.66 52.6899
6941.83 81.0366
6942.00 99.8351
6942.17 80.9649
6942.34 52.8241
6942.51 34.5205
6942.68 24.3521
6942.85 18.5270
6943.02 14.9819
6943.19 12.6956
6943.36 11.1466
6943.71 9.25460
6944.05 8.19250
6944.39 7.53912
6945.07 6.81087
6945.76 6.43457
6946.44 6.21387
6947.81 5.97527
6949.18 5.85174
6950.54 5.77625
6953.28 5.68496
6958.75 5.57938
6964.22 5.49943
6975.16 5.34411
6986.10 5.16581
6997.05 4.94324
7007.99 4.64765
7013.46 4.45781
7018.93 4.22788
7021.66 4.09458
7024.40 3.94975
7027.13 3.81682
7027.82 3.80844
7028.50 3.86146
7028.84 3.96549
7029.19 4.25822
7029.36 4.61495
7029.53 5.40280
7029.61 6.19876
7029.70 7.60483
7029.78 10.3614
7029.83 12.7612
7029.87 16.2143
7029.93 23.7826
7030.00 28.8952
7030.07 23.8170
7030.13 16.2500
7030.18 12.7212
7030.22 10.2867
7030.31 7.51110
7030.39 6.09062
7030.48 5.30388
7030.66 4.50369
7030.83 4.12815
7031.18 3.78962
7031.53 3.63578
7032.23 3.47987
7032.93 3.38419
7035.73 3.10034
7038.53 2.84162
7041.33 2.64115
7044.13 2.71009
7045.53 3.05707
7046.93 3.94650
7047.63 4.78881
7048.33 6.10510
7049.03 8.19703
7049.73 11.6121
7050.43 17.3982
7051.13 27.6711
7051.83 46.8623
7052.53 83.6743
7053.26 151.838
7054.00 215.226
7054.74 194.910
7055.47 137.521
7056.06 102.124
7056.65 78.1690
7057.24 62.0705
7057.83 50.9598
7059.01 37.1856
7060.18 29.3037
7061.36 24.3435
7062.54 20.9920
7064.90 16.8238
7067.25 14.3760
7069.61 12.7840
7071.96 11.6725
7074.32 10.8551
7079.03 9.73483
7083.74 9.00291
7088.46 8.48516
7093.17 8.09722
7102.59 7.54662
7112.01 7.16408
7121.44 6.87328
7126.15 6.75758
7128.51 6.73791
7129.68 6.85001
7129.98 6.97104
7130.27 7.27041
7130.42 7.60950
7130.57 8.31002
7130.71 10.0642
7130.79 12.0331
7130.86 15.6475
7130.93 21.0661
7131.00 24.7372
7131.07 21.1218
7131.14 15.7146
7131.21 12.3110
7131.28 10.3551
7131.41 8.50882
7131.55 7.73588
7131.68 7.35083
7131.95 6.99233
7132.23 6.83642
7133.31 6.64127
7135.48 6.54130
7139.82 6.43124
7148.51 6.24403
7157.19 6.06538
7161.53 5.98023
7163.70 5.95492
7164.79 6.00438
7165.33 6.21693
7165.60 6.75536
7165.74 7.68428
7165.81 8.73643
7165.87 10.7047
7165.94 13.5859
7166.00 15.5465
7166.06 13.6009
7166.13 10.7213
7166.21 8.49207
7166.29 7.43543
7166.45 6.58090
7166.77 6.11636
7167.41 5.92579
7168.69 5.84189
7171.26 5.76910
7176.39 5.64657
7186.65 5.38371
7196.91 5.06902
7207.17 4.66665
7212.30 4.41510
7217.43 4.11618
7222.56 3.75660
7227.69 3.32667
7232.82 2.85534
7235.38 2.66518
7237.95 2.63896
7240.51 3.14160
7241.80 3.91229
7243.08 5.48628
7244.36 8.75684
7245.00 11.6214
7245.64 15.9496
7246.28 22.6733
7246.93 33.3869
7247.57 50.9201
7248.21 79.7830
7249.10 146.455
7250.00 209.652
7250.90 191.591
7251.79 136.251
7252.57 99.4035
7253.35 75.2040
7254.13 59.3395
7254.90 48.5891
7256.46 35.4854
7258.01 28.0898
7259.57 23.4666
7261.12 20.3514
7264.23 16.4781
7267.34 14.1953
7270.44 12.7023
7273.55 11.6514
7276.66 10.8708
7282.88 9.78149
7289.09 9.04476
7295.31 8.49666
7301.53 8.05484
7313.96 7.30853
7320.18 6.93575
7326.39 6.50956
7332.61 5.95585
7335.72 5.58718
7338.82 5.11236
7340.38 4.81791
7341.93 4.47378
7343.49 4.07336
7345.04 3.62704
7346.59 3.22767
7347.37 3.16352
7348.15 3.40333
7348.93 4.45651
7349.31 5.69295
7349.70 7.91337
7350.09 12.0178
7350.29 15.2952
7350.48 19.8941
7350.67 26.4814
7350.87 35.9475
7351.06 49.7303
7351.26 69.7164
7351.63 130.230
7352.00 189.950
7352.19 192.881
7352.37 176.686
7352.74 127.770
7353.04 96.5954
7353.34 75.1754
7353.64 60.6172
7353.94 50.4765
7354.53 37.7671
7355.13 30.4105
7355.72 25.7223
7356.32 22.5308
7357.51 18.5147
7358.70 16.1277
7359.89 14.5613
7362.27 12.6496
7364.66 11.5461
7365.85 11.1663
7367.04 10.8772
7368.23 10.6929
7369.42 10.7176
7370.02 10.9545
7370.31 11.2262
7370.61 11.7220
7370.91 12.7090
7371.06 13.5875
7371.21 14.9816
7371.36 17.3560
7371.51 21.8026
7371.58 25.5988
7371.65 31.2165
7371.73 39.8645
7371.80 53.3310
7371.90 79.3777
7372.00 96.8734
7372.10 79.3903
7372.20 53.3265
7372.27 40.5721
7372.34 32.1257
7372.41 26.4834
7372.47 22.6242
7372.61 17.9103
7372.75 15.3336
7372.89 13.7678
7373.03 12.7616
7373.30 11.5779
7373.58 10.9278
7373.86 10.5297
7374.41 10.0715
7375.52 9.64438
7376.62 9.42037
7378.84 9.14371
7381.05 8.95062
7383.26 8.79607
7385.47 8.66577
7389.90 8.45319
7398.75 8.14437
7407.60 7.92429
7425.29 7.62007
7442.99 7.41095
7460.69 7.25276
7478.39 7.12629
7487.24 7.07250
7496.09 7.02716
7500.51 7.01192
7504.94 7.01518
7507.15 7.04132
7509.36 7.13538
7510.47 7.27190
7511.57 7.64599
7512.13 8.12830
7512.40 8.57661
7512.68 9.32522
7512.96 10.7218
7513.10 11.9100
7513.23 13.7358
7513.37 16.7545
7513.51 22.0899
7513.65 32.5331
7513.72 41.4932
7513.79 54.6225
7513.89 83.2803
7514.00 102.594
7514.11 83.4892
7514.21 54.8835
7514.30 39.4916
7514.38 29.7098
7514.47 23.4973
7514.55 19.4554
7514.72 14.6818
7514.89 12.1712
7515.06 10.6901
7515.23 9.75793
7515.57 8.69050
7515.91 8.12569
7516.25 7.79296
7516.92 7.43454
7518.28 7.15179
7519.63 7.04155
7522.34 6.95064
7525.05 6.90925
7530.46 6.86290
7535.88 6.83068
7546.71 6.77767
7557.54 6.73013
7579.21 6.64134
7590.04 6.59910
7595.45 6.58214
7598.16 6.59029
7599.52 6.65507
7600.19 6.88098
7600.53 7.48435
7600.70 8.63012
7600.79 10.0875
7600.87 13.1782
7600.94 17.1514
7601.00 19.8581
7601.07 17.1997
7601.13 13.2380
7601.18 11.0464
7601.23 9.69226
7601.34 8.26350
7601.55 7.26502
7601.97 6.79150
7602.81 6.61892
7604.49 6.56053
7607.84 6.53220
7614.55 6.50030
7627.98 6.44087
7641.40 6.37618
7654.83 6.29992
7668.25 6.19986
7674.96 6.13232
7681.67 6.04236
7685.03 5.98361
7688.39 5.91037
7691.74 5.81539
7695.10 5.68587
7696.78 5.60134
7698.45 5.49773
7700.13 5.36858
7701.81 5.20640
7703.49 5.01100
7704.33 4.91446
7705.17 4.85620
7706.00 4.95096
7706.42 5.16453
7706.84 5.65374
7707.26 6.76905
7707.68 9.46021
7707.89 12.1851
7708.10 16.8624
7708.31 25.2410
7708.52 40.4571
7708.76 70.4741
7709.00 98.2699
7709.24 89.3658
7709.48 64.2354
7709.63 51.4431
7709.78 42.0545
7710.08 30.1847
7710.39 23.5036
7710.69 19.4519
7710.99 16.7941
7711.29 14.9597
7711.90 12.6281
7712.50 11.2339
7713.11 10.3220
7714.32 9.21369
7715.53 8.57320
7716.73 8.15902
7717.94 7.87015
7719.15 7.65748
7721.57 7.36521
7723.99 7.17356
7726.41 7.03757
7728.83 6.93553
7733.66 6.79114
7738.50 6.69215
7748.17 6.56046
7757.84 6.47191
7767.52 6.40458
7777.19 6.35133
7782.03 6.33872
7784.44 6.37611
7785.05 6.42178
7785.65 6.54675
7785.96 6.70654
7786.26 7.09299
7786.41 7.52936
7786.56 8.43646
7786.64 9.30407
7786.71 10.7492
7786.79 13.4067
7786.86 18.4507
7786.93 25.7194
7787.00 30.6747
7787.07 25.7763
7787.14 18.5210
7787.18 15.2182
7787.23 12.9284
7787.31 10.2463
7787.40 8.86869
7787.49 8.09704
7787.66 7.30810
7787.84 6.94030
7788.19 6.61974
7788.54 6.48832
7789.24 6.38205
7789.94 6.33957
7792.74 6.28585
7798.35 6.24920
7809.56 6.19734
7831.99 6.10307
7854.42 6.01024
7865.63 5.96931
7871.24 5.97859
7872.64 6.00765
7874.04 6.09918
7874.74 6.22653
7875.44 6.56702
7875.79 6.99819
7876.14 8.03945
7876.32 9.21659
7876.49 11.6714
7876.58 14.0261
7876.67 17.9736
7876.76 25.2674
7876.84 39.1169
7876.92 59.1634
7877.00 72.4268
7877.08 59.2548
7877.16 39.2312
7877.22 28.3368
7877.28 21.5531
7877.35 17.2619
7877.41 14.4511
7877.54 11.1682
7877.66 9.45517
7877.92 7.81441
7878.17 7.09048
7878.67 6.48566
7879.18 6.24536
7880.19 6.05587
7881.20 5.98192
7883.22 5.92034
7885.25 5.89144
7893.33 5.83083
7909.51 5.73452
7925.69 5.62856
7933.78 5.57275
7937.82 5.56061
7939.84 5.62243
7940.35 5.69458
7940.85 5.88818
7941.11 6.13028
7941.36 6.70164
7941.49 7.32977
7941.61 8.57215
7941.74 11.4962
7941.80 14.5335
7941.87 19.8103
7941.93 28.4703
7942.00 34.2041
7942.07 28.5429
7942.13 19.9005
7942.18 15.9880
7942.22 13.2567
7942.31 10.1098
7942.40 8.48390
7942.48 7.57959
7942.66 6.66066
7942.83 6.23614
7943.18 5.86505
7943.53 5.71252
7944.23 5.58783
7944.93 5.53643
7947.73 5.46350
7953.32 5.39455
7964.50 5.26118
7970.09 5.18466
7975.68 5.09932
7981.27 5.00845
7984.06 4.98582
7985.46 5.07421
7985.81 5.17536
7986.16 5.43324
7986.33 5.73543
7986.51 6.37975
7986.68 8.12135
7986.77 10.2158
7986.86 14.4684
7986.93 20.2136
7987.00 24.0925
7987.07 20.2430
7987.14 14.5028
7987.20 11.2956
7987.26 9.29801
7987.38 7.24901
7987.50 6.32460
7987.62 5.84199
7987.86 5.38313
7988.10 5.17909
7988.58 5.00320
7989.06 4.92696
7990.98 4.81106
7994.82 4.68927
7998.66 4.56947
8002.50 4.43702
8006.34 4.29034
8010.18 4.13670
8014.02 4.02328
8014.98 4.02946
8015.94 4.09843
8016.42 4.20556
8016.90 4.48703
8017.14 4.82787
8017.38 5.60547
8017.50 6.42733
8017.62 8.00362
8017.74 11.4959
8017.80 14.8956
8017.86 20.3701
8017.93 30.2644
8018.00 36.8478
8018.07 30.3244
8018.14 20.4500
8018.22 13.6553
8018.30 10.0913
8018.38 8.10095
8018.46 6.93841
8018.62 5.70708
8018.78 5.12023
8019.10 4.61570
8019.42 4.42885
8020.05 4.34358
8020.69 4.40816
8021.96 4.80653
8023.23 5.67490
8024.50 7.47434
8025.77 11.4185
8026.40 15.1089
8027.04 21.0342
8027.67 30.8317
8028.31 47.1696
8029.15 82.9670
8030.00 115.804
8030.85 104.504
8031.69 74.0848
8032.45 53.7215
8033.21 40.6396
8033.96 32.2116
8034.72 26.5756
8036.23 19.7942
8037.74 16.0185
8039.25 13.6749
8040.76 12.1036
8043.78 10.1510
8046.80 8.99382
8049.82 8.22808
8051.33 7.93711
8052.84 7.70167
8054.35 7.59357
8054.73 7.65376
8055.11 7.88447
8055.30 8.19177
8055.49 8.89827
8055.58 9.63010
8055.67 10.9530
8055.77 13.6244
8055.82 15.9812
8055.86 19.4906
8055.93 26.8745
8056.00 31.8370
8056.07 26.9366
8056.14 19.5551
8056.22 14.3112
8056.30 11.6018
8056.38 10.1277
8056.45 9.25999
8056.61 8.34015
8056.77 7.89400
8057.09 7.47710
8057.41 7.28264
8058.04 7.08415
8058.67 6.96573
8061.21 6.65441
8066.28 6.18089
8071.34 5.74914
8076.41 5.29902
8081.48 4.77932
8084.02 4.48069
8086.55 4.16534
8089.08 3.90317
8090.35 3.87553
8091.62 4.06215
8092.89 4.79816
8093.52 5.63059
8094.15 7.09087
8094.79 9.71646
8095.42 14.6006
8096.05 24.1431
8096.37 32.0730
8096.69 43.2317
8097.34 79.5143
8098.00 115.626
8098.66 108.118
8099.31 78.9747
8099.90 58.5170
8100.49 45.0663
8101.08 36.2652
8101.67 30.3136
8102.84 23.0399
8104.02 18.9157
8105.19 16.3221
8106.37 14.5630
8108.72 12.3548
8111.07 11.0361
8113.42 10.1618
8118.12 9.06973
8122.82 8.40424
8127.52 7.94416
8136.92 7.30989
8146.32 6.82253
8151.02 6.57985
8155.72 6.30535
8160.42 5.95407
8162.77 5.72274
8165.12 5.42675
8166.29 5.24387
8167.47 5.03054
8168.64 4.78267
8169.82 4.50705
8170.99 4.26404
8171.58 4.23271
8172.17 4.40580
8172.76 5.14017
8173.05 6.00989
8173.34 7.59830
8173.64 10.6210
8173.93 16.7014
8174.08 21.9837
8174.22 29.9186
8174.37 42.0295
8174.52 60.3478
8174.76 108.661
8175.00 154.113
8175.24 140.737
8175.48 100.688
8175.77 66.9848
8176.05 47.9722
8176.33 36.9243
8176.62 30.0428
8176.90 25.4717
8177.18 22.2699
8177.75 18.1571
8178.31 15.6761
8178.88 14.0393
8180.01 12.0374
8181.14 10.8718
8182.28 10.1132
8183.41 9.58093
8184.54 9.18674
8186.80 8.64044
8189.07 8.27741
8191.33 8.01636
8193.60 7.81780
8198.12 7.53126
8202.65 7.32951
8211.71 7.05165
8220.76 6.85666
8229.82 6.70185
8247.93 6.44348
8266.04 6.19010
8275.10 6.04174
8284.15 5.85680
8288.68 5.74018
8293.21 5.59724
8297.74 5.41396
8302.27 5.16519
8304.53 5.00252
8306.79 4.80198
8309.06 4.54903
8311.32 4.22368
8312.45 4.02737
8313.59 3.80849
8314.72 3.57751
8315.85 3.37803
8316.98 3.37426
8317.55 3.60974
8318.11 4.26364
8318.68 5.89731
8318.96 7.49363
8319.25 10.1017
8319.53 14.5054
8319.81 22.2596
8320.09 36.5393
8320.38 63.3194
8320.69 115.317
8321.00 164.847
8321.31 150.987
8321.62 107.907
8321.84 83.7013
8322.06 66.3928
8322.28 54.1856
8322.50 45.4351
8322.94 34.1570
8323.38 27.4610
8323.82 23.1470
8324.26 20.1857
8325.14 16.4527
8326.02 14.2306
8326.90 12.7773
8327.78 11.7581
8328.66 11.0083
8330.42 9.98128
8332.18 9.31445
8333.94 8.84720
8335.70 8.50166
8339.22 8.02397
8342.74 7.70824
8346.25 7.48253
8349.77 7.31210
8356.81 7.06875
8363.85 6.90002
8377.92 6.67241
8391.99 6.51680
8406.07 6.39633
8434.22 6.20515
8462.36 6.04100
8490.51 5.88018
8504.58 5.79582
8518.66 5.70632
8532.73 5.61277
8539.77 5.58141
8541.53 5.59042
8543.29 5.63983
8544.17 5.71757
8545.05 5.93390
8545.49 6.21180
8545.93 6.88985
8546.15 7.66050
8546.37 9.27542
8546.48 10.8204
8546.59 13.4525
8546.70 18.2867
8546.81 27.4909
8546.90 40.7806
8547.00 49.5727
8547.10 40.8515
8547.19 27.5789
8547.28 20.1924
8547.36 15.6431
8547.44 12.7757
8547.52 10.9441
8547.68 8.82765
8547.85 7.72537
8548.17 6.68274
8548.50 6.22570
8549.15 5.84209
8549.80 5.68738
8551.10 5.56056
8552.40 5.50586
8557.61 5.41339
8568.03 5.29424
8578.45 5.16774
8583.66 5.10143
8586.26 5.08578
8587.57 5.14933
8588.22 5.40628
8588.54 6.09083
8588.71 7.36174
8588.79 8.90629
8588.87 12.1067
8588.93 16.3450
8589.00 19.2351
8589.07 16.3733
8589.13 12.1403
8589.20 9.45395
8589.26 7.92402
8589.39 6.48148
8589.64 5.57670
8590.15 5.17870
8591.18 5.02980
8593.22 4.95564
8597.31 4.86905
8605.50 4.68893
8613.68 4.46410
8621.86 4.16753
8625.95 3.97960
8630.05 3.75536
8634.14 3.48573
8638.23 3.16577
8642.32 2.82447
8644.37 2.69874
8646.41 2.71475
8648.46 3.17372
8649.48 3.83268
8650.50 5.15188
8651.52 7.86364
8652.04 10.2335
8652.55 13.8030
8653.06 19.3492
8653.57 28.1933
8654.08 42.7025
8654.59 66.6676
8655.30 121.031
8656.00 171.981
8656.70 156.324
8657.41 110.782
8658.21 73.3911
8659.02 52.0841
8659.83 39.6091
8660.63 31.8094
8661.44 26.6054
8662.24 22.9574
8663.85 18.2597
8665.46 15.4214
8667.08 13.5464
8670.30 11.2481
8673.52 9.90261
8676.74 9.02007
8679.96 8.39322
8683.19 7.92096
8689.63 7.24260
8696.08 6.75794
8708.96 6.02936
8721.85 5.36212
8728.30 4.97972
8734.74 4.51638
8737.97 4.23732
8741.19 3.91534
8744.41 3.54290
8747.63 3.12591
8750.85 2.73832
8752.47 2.65412
8754.08 2.82527
8755.69 3.69439
8756.49 4.74659
8757.30 6.67033
8758.10 10.2784
8758.51 13.2026
8758.91 17.3363
8759.31 23.3022
8759.72 32.0257
8760.12 44.9158
8760.52 63.8408
8761.26 119.109
8762.00 173.378
8762.37 175.863
8762.74 160.922
8763.48 116.106
8764.15 84.6823
8764.82 64.2120
8765.48 50.8947
8766.15 41.9170
8767.48 31.0084
8768.82 24.8662
8770.15 21.0204
8771.49 18.4263
8774.16 15.1907
8776.82 13.2762
8779.49 12.0209
8782.16 11.1365
8784.83 10.4808
8790.17 9.57240
8795.50 8.97092
8800.84 8.54083
8806.18 8.21592
8816.85 7.75199
8827.53 7.43018
8838.20 7.18839
8843.54 7.08968
8846.21 7.05464
8847.54 7.07607
8848.21 7.20781
8848.54 7.58055
8848.71 8.30289
8848.79 9.21824
8848.87 11.1929
8848.94 13.7061
8849.00 15.4034
8849.06 13.7143
8849.13 11.2016
8849.20 9.38734
8849.27 8.45909
8849.42 7.67421
8849.72 7.23156
8850.31 7.04753
8851.49 6.97266
8853.86 6.91974
8858.59 6.84513
8868.06 6.71492
8886.99 6.48585
8905.93 6.27275
8915.39 6.16786
8920.13 6.13035
8922.49 6.17587
8923.09 6.24141
8923.68 6.42470
8923.97 6.65944
8924.27 7.22707
8924.42 7.86447
8924.57 9.17847
8924.64 10.4128
8924.71 12.4740
8924.79 16.1516
8924.86 22.8951
8924.93 32.9921
8925.00 39.8098
8925.07 33.0431
8925.14 22.9575
8925.21 16.2736
8925.28 12.6291
8925.36 10.5340
8925.43 9.28622
8925.57 7.93429
8925.72 7.27145
8926.01 6.67267
8926.30 6.41860
8926.88 6.20901
8927.46 6.12347
8929.78 6.01108
8934.42 5.92389
8943.69 5.77300
8952.97 5.59700
8962.25 5.37297
8966.88 5.23294
8971.52 5.06616
8976.16 4.86418
8980.80 4.61875
8985.44 4.33680
8987.76 4.20738
8990.07 4.14595
8992.39 4.32309
8993.55 4.65339
8994.71 5.36328
8995.87 6.88119
8997.03 10.2741
8997.61 13.4631
8998.19 18.5628
8998.77 26.9137
8999.35 40.6245
9000.18 73.0962
9001.00 104.639
9001.83 96.8420
9002.65 70.3069
9003.23 55.2774
9003.81 44.4812
9004.39 36.8153
9004.97 31.3070
9006.13 24.1666
9007.29 19.9039
9008.45 17.1455
9009.60 15.2448
9011.92 12.8352
9014.24 11.3944
9016.56 10.4462
9021.19 9.28552
9025.83 8.60942
9028.15 8.37127
9030.47 8.18167
9032.78 8.04069
9035.10 7.98051
9036.26 8.03135
9037.42 8.27827
9038.00 8.63746
9038.58 9.54575
9038.87 10.5910
9039.16 12.7840
9039.30 14.8761
9039.45 18.4236
9039.59 24.8888
9039.74 37.1328
9039.87 54.8925
9040.00 66.8472
9040.13 55.0129
9040.26 37.2750
9040.41 24.8830
9040.56 18.3744
9040.70 14.8129
9040.85 12.7124
9041.14 10.5016
9041.44 9.43412
9042.03 8.47396
9042.61 8.06167
9043.79 7.70429
9044.96 7.54141
9047.31 7.37024
9049.66 7.26388
9054.36 7.11106
9059.06 6.99258
9063.77 6.89294
9068.47 6.80718
9073.17 6.74120
9075.52 6.75557
9076.69 6.91986
9076.98 7.08096
9077.28 7.47514
9077.43 7.92162
9077.57 8.85039
9077.72 11.2162
9077.79 13.8791
9077.87 18.9338
9077.93 26.3482
9078.00 31.2684
9078.07 26.3823
9078.13 18.9749
9078.21 13.9635
9078.28 11.2696
9078.43 8.89197
9078.57 7.94155
9078.72 7.48334
9079.01 7.06995
9079.30 6.89517
9080.46 6.68786
9082.79 6.59956
9087.44 6.52017
9096.74 6.39188
9106.05 6.26450
9115.35 6.12214
9124.65 5.93972
9129.31 5.81693
9133.96 5.65303
9136.28 5.54585
9138.61 5.41231
9140.94 5.23973
9143.26 5.00654
9144.42 4.85630
9145.59 4.67501
9146.75 4.45471
9147.91 4.19075
9149.08 3.90659
9149.66 3.80039
9150.24 3.80995
9150.82 4.17986
9151.11 4.71092
9151.40 5.76311
9151.69 7.90169
9151.84 9.73497
9151.98 12.4599
9152.13 16.6391
9152.27 23.1166
9152.42 33.4213
9152.56 49.8546
9152.78 90.1885
9153.00 128.920
9153.11 130.048
9153.22 118.555
9153.44 85.3724
9153.64 62.0183
9153.84 47.0238
9154.04 37.3933
9154.24 30.9638
9154.64 23.2337
9155.04 18.9296
9155.45 16.2482
9155.85 14.4488
9156.65 12.2220
9157.46 10.9136
9158.26 10.0625
9159.06 9.46638
9159.87 9.02767
9161.47 8.42538
9163.08 8.03202
9164.69 7.75475
9166.29 7.54852
9169.51 7.26061
9172.72 7.06772
9175.93 6.92804
9179.15 6.82119
9185.58 6.66602
9192.00 6.55723
9198.43 6.48427
9201.64 6.49694
9202.45 6.53703
9203.25 6.65881
9203.65 6.82213
9204.05 7.23503
9204.26 7.72513
9204.46 8.80969
9204.56 9.92000
9204.66 11.9283
9204.76 16.0162
9204.81 19.6617
9204.86 25.1841
9204.93 36.5194
9205.00 44.0050
9205.07 36.5552
9205.14 25.2280
9205.22 17.4753
9205.30 13.3461
9205.38 11.0743
9205.46 9.73057
9205.62 8.31462
9205.77 7.63566
9206.09 7.02736
9206.40 6.77229
9207.03 6.56416
9207.66 6.48097
9210.19 6.37801
9215.23 6.31435
9225.31 6.23535
9235.40 6.17086
9245.48 6.11391
9265.65 6.01644
9275.73 5.98818
9278.25 5.99624
9280.77 6.04007
9282.03 6.10995
9283.29 6.31012
9283.93 6.57749
9284.56 7.26685
9284.87 8.10662
9285.03 8.85404
9285.19 10.0415
9285.34 12.1140
9285.50 16.1001
9285.58 19.6236
9285.66 25.1198
9285.74 34.0516
9285.82 48.6569
9285.91 74.4732
9286.00 91.6751
9286.09 74.6784
9286.18 48.9136
9286.25 36.8820
9286.31 28.7593
9286.43 19.3786
9286.55 14.5998
9286.67 11.9515
9286.92 9.28287
9287.16 8.05299
9287.65 6.99326
9288.14 6.56245
9289.12 6.21917
9290.10 6.08641
9292.06 5.98066
9294.02 5.93639
9301.86 5.86664
9317.53 5.79155
9333.20 5.72595
9341.03 5.69674
9344.95 5.69468
9346.91 5.74171
9347.89 5.93084
9348.13 6.10194
9348.38 6.50456
9348.50 6.94597
9348.62 7.81563
9348.75 9.84897
9348.81 11.9461
9348.87 15.6058
9348.93 21.6204
9349.00 25.6567
9349.07 21.7012
9349.13 15.7065
9349.19 12.3147
9349.24 10.2616
9349.35 8.14736
9349.57 6.68867
9349.79 6.21292
9350.01 6.00310
9350.89 5.75601
9352.66 5.67463
9356.18 5.63895
9363.23 5.60369
9377.32 5.54268
9405.50 5.41926
9433.69 5.28729
9447.78 5.21704
9454.82 5.18204
9458.35 5.17016
9460.11 5.18634
9460.99 5.26888
9461.43 5.51695
9461.65 6.05788
9461.76 6.85278
9461.87 8.90712
9462.00 12.6882
9462.13 8.92439
9462.26 6.65379
9462.39 5.89444
9462.66 5.42936
9463.18 5.22815
9464.24 5.15615
9466.34 5.12521
9470.56 5.09658
9478.98 5.04853
9487.41 5.01042
9491.62 5.03664
9492.67 5.08277
9493.72 5.21894
9494.25 5.40136
9494.78 5.86776
9495.04 6.43117
9495.30 7.70061
9495.44 9.02985
9495.57 11.5105
9495.63 13.6408
9495.70 16.8660
9495.77 21.9068
9495.83 29.7534
9495.92 44.6435
9496.00 54.6893
9496.09 44.7397
9496.17 29.8728
9496.24 21.2769
9496.32 16.0482
9496.39 12.8506
9496.47 10.8098
9496.61 8.49956
9496.76 7.31702
9497.06 6.20055
9497.35 5.71604
9497.94 5.31285
9498.53 5.15218
9499.72 5.02336
9500.90 4.97033
9505.62 4.89210
9515.08 4.81254
9533.99 4.66173
9543.44 4.57978
9552.90 4.49256
9562.35 4.40577
9567.08 4.39380
9568.26 4.42055
9569.45 4.51585
9570.04 4.65068
9570.63 5.00347
9570.92 5.43245
9571.22 6.40248
9571.37 7.41893
9571.51 9.31789
9571.66 13.4115
9571.74 17.2592
9571.81 23.2156
9571.91 34.6770
9572.00 42.2790
9572.10 34.7886
9572.19 23.3540
9572.25 18.4095
9572.31 14.9345
9572.42 10.7591
9572.54 8.55634
9572.66 7.28916
9572.89 5.98201
9573.12 5.36834
9573.59 4.82716
9574.05 4.60172
9574.98 4.41514
9575.91 4.33676
9579.62 4.22050
9587.06 4.10270
9594.49 3.99154
9601.92 3.87255
9616.79 3.59847
9631.66 3.26043
9646.52 2.84676
9653.96 2.62482
9661.39 2.44136
9668.82 2.45906
9672.54 2.70417
9676.25 3.36157
9679.97 4.98531
9681.83 6.56950
9683.69 9.16502
9685.55 13.5796
9687.40 21.4394
9689.26 36.1764
9691.12 64.6199
9693.06 116.949
9695.00 165.537
9696.94 149.830
9698.88 105.721
9700.21 81.9069
9701.53 64.7812
9702.86 52.6278
9704.18 43.8778
9706.83 32.5352
9709.48 25.7749
9712.13 21.4072
9714.78 18.4051
9720.08 14.6072
9725.38 12.3384
9730.67 10.8416
9741.27 8.98817
9751.87 7.86906
9762.47 7.09662
9783.66 6.02027
9804.86 5.17539
9815.46 4.75731
9826.06 4.30227
9836.65 3.76793
9841.95 3.45236
9847.25 3.09492
9852.55 2.70986
9855.20 2.54060
9857.85 2.46328
9860.50 2.69391
9861.83 3.12114
9863.15 4.04765
9864.47 6.07262
9865.14 7.91682
9865.80 10.7993
9866.46 15.4692
9867.12 23.3208
9867.79 37.0798
9868.45 61.6178
9869.22 110.263
9870.00 154.432
9870.78 138.521
9871.55 96.9433
9872.17 71.9488
9872.78 55.0036
9873.39 43.5873
9874.00 35.7031
9875.22 25.8901
9876.44 20.2653
9877.66 16.7123
9878.88 14.3043
9881.33 11.2831
9883.77 9.47765
9886.21 8.27336
9891.10 6.73686
9895.98 5.75098
9900.87 5.01755
9910.64 3.87893
9920.41 2.93778
9925.30 2.56052
9930.19 2.37018
9935.07 2.71886
9937.52 3.39418
9939.96 4.80848
9942.40 7.69528
9943.62 10.1491
9944.84 13.7299
9946.07 19.0419
9947.29 27.0304
9948.51 39.2012
9949.73 57.6603
9951.87 110.167
9954.00 163.351
9955.07 166.908
9956.14 153.687
9958.27 111.997
9959.88 86.3419
9961.49 68.1640
9963.10 55.4782
9964.71 46.4545
9967.94 34.8901
9971.16 28.0319
9974.38 23.5952
9977.60 20.5275
9984.05 16.6021
9990.49 14.2099
9996.93 12.5994
10000.2 11.9765
10003.4 11.4533
10005.0 11.2365
10006.6 11.0868
10007.4 11.0857
10008.2 11.2659
10008.6 11.5725
10009.0 12.3818
10009.2 13.3210
10009.4 15.2874
10009.5 17.1522
10009.6 20.2925
10009.7 25.9686
10009.8 30.4963
10009.8 38.0642
10009.9 54.6658
10010.0 65.5852
10010.1 54.7565
10010.2 38.0096
10010.3 28.5760
10010.3 22.7256
10010.4 19.1601
10010.5 17.1236
10010.7 14.4328
10010.8 13.1206
10011.1 11.8131
10011.4 11.2224
10012.0 10.6915
10012.7 10.4400
10013.9 10.1621
10015.1 9.97774
10017.6 9.68465
10020.1 9.43325
10025.0 8.98638
10030.0 8.58776
