V-51(n,g) ENDF/B-VII.1
72105.4 0.0328887
72110.4 0.0139814
72120.4 0.00864502
72140.3 0.00718542
72180.2 0.00672153
72260.1 0.00643574
72419.8 0.00606428
72579.5 0.00580285
72659.3 0.00589122
72699.3 0.00672563
72719.2 0.0101484
72729.2 0.0228462
72734.2 0.0659173
72736.7 0.191182
72738.0 0.469225
72738.6 0.885389
72739.2 2.01114
72739.9 4.01820
72740.6 2.01251
72741.6 0.612567
72742.5 0.274512
72744.5 0.0995387
72748.3 0.0335792
72756.0 0.0131297
72771.4 0.00742335
72802.1 0.00587961
72863.6 0.00541440
72986.6 0.00519116
73232.6 0.00516908
73355.5 0.00550337
73478.5 0.00669776
73540.0 0.00836351
73570.8 0.00994954
73601.5 0.0126530
73632.3 0.0177752
73647.6 0.0222178
73663.0 0.0291465
73678.4 0.0407140
73693.8 0.0616966
73709.1 0.103549
73716.8 0.139458
73724.5 0.189986
73730.9 0.241426
73737.2 0.290251
73743.6 0.314400
73749.9 0.298403
73762.6 0.200492
73775.3 0.120583
73787.6 0.0770548
73799.9 0.0527572
73812.2 0.0384019
73824.6 0.0293845
73849.2 0.0192602
73873.8 0.0140660
73898.4 0.0110661
73923.1 0.00918325
73972.3 0.00704383
74070.8 0.00534390
74120.0 0.00542642
74144.7 0.00733586
74157.0 0.0151098
74163.1 0.0430383
74166.2 0.131903
74167.8 0.361138
74168.5 0.785804
74169.3 2.36188
74169.9 4.72305
74170.5 2.36556
74171.1 0.936526
74171.8 0.469629
74173.0 0.182003
74175.5 0.0604015
74180.5 0.0201330
74190.5 0.00848226
74210.5 0.00527058
74250.5 0.00430391
74330.4 0.00385537
74490.3 0.00348065
74810.1 0.00308332
75449.7 0.00263265
76089.4 0.00234913
76409.2 0.00226536
76569.1 0.00231716
76649.0 0.00267531
76689.0 0.00412448
76709.0 0.00962678
76719.0 0.0293366
76724.0 0.0928801
76726.5 0.260875
76727.7 0.583632
76728.3 0.992044
76729.0 1.88657
76729.9 3.77383
76730.8 1.88943
76731.5 1.00281
76732.1 0.588823
76733.3 0.263919
76735.8 0.0941371
76740.7 0.0298015
76750.7 0.00976191
76770.5 0.00418216
76810.1 0.00278138
76849.7 0.00295103
76869.6 0.00467051
76879.5 0.0113578
76884.4 0.0350248
76886.9 0.109372
76888.1 0.296957
76888.8 0.633907
76889.4 1.82402
76889.9 3.64946
76890.4 1.82766
76891.4 0.387228
76892.4 0.152339
76894.4 0.0504434
76898.4 0.0159168
76906.4 0.00585958
76922.3 0.00312477
76954.2 0.00238860
77018.0 0.00216926
77145.5 0.00207756
77400.7 0.00201124
77910.9 0.00196103
78421.1 0.00209947
78548.7 0.00227909
78676.2 0.00277583
78740.0 0.00342041
78771.9 0.00402209
78803.8 0.00503895
78835.7 0.00695652
78851.6 0.00862258
78867.6 0.0112343
78883.5 0.0156568
78899.5 0.0239577
78907.4 0.0310824
78915.4 0.0420282
78923.4 0.0597634
78931.4 0.0900692
78940.6 0.154547
78949.9 0.249702
78954.5 0.277807
78959.2 0.266644
78968.5 0.175324
78974.8 0.120805
78981.1 0.0845817
78987.4 0.0613614
78993.8 0.0461917
79006.4 0.0287793
79019.1 0.0197683
79031.8 0.0145805
79044.4 0.0113433
79069.7 0.00770119
79095.0 0.00581280
79120.4 0.00471214
79171.0 0.00354784
79272.3 0.00265833
79373.5 0.00233409
79778.6 0.00205489
80183.7 0.00211479
80386.2 0.00226286
80487.5 0.00263034
80538.1 0.00391308
80563.4 0.00869553
80576.1 0.0258509
80582.4 0.0813876
80585.6 0.228954
80587.2 0.514973
80588.7 1.70354
80589.9 3.40717
80591.1 1.70588
80592.5 0.562917
80594.0 0.258037
80596.8 0.0938919
80602.6 0.0300609
80614.2 0.00993599
80637.3 0.00429561
80683.6 0.00282697
80776.2 0.00250807
80961.3 0.00257824
81331.5 0.00310117
81701.8 0.00422618
81886.9 0.00526909
82072.0 0.00696130
82316.0 0.0110533
82560.0 0.0180265
82682.0 0.0210427
82804.0 0.0214620
83048.0 0.0155783
83183.3 0.0121264
83318.6 0.00961622
83453.8 0.00792352
83589.1 0.00683615
83724.4 0.00623859
83859.6 0.00626726
83927.3 0.00682607
83994.9 0.00861900
84028.7 0.0109287
84062.5 0.0163400
84079.5 0.0221437
84096.4 0.0334006
84104.8 0.0433070
84113.3 0.0587264
84121.7 0.0837499
84130.2 0.124896
84140.0 0.197347
84149.9 0.246517
84159.8 0.198908
84169.6 0.126150
84176.7 0.0898519
84183.8 0.0658983
84190.9 0.0500851
84198.0 0.0393776
84212.2 0.0265128
84226.4 0.0195048
84254.8 0.0126274
84283.2 0.00951153
84340.0 0.00684901
84396.8 0.00576743
84510.4 0.00491058
84624.0 0.00459831
85078.3 0.00454952
85532.7 0.00518450
85987.0 0.00662340
86042.9 0.00767711
86070.9 0.0111021
86084.8 0.0233082
86091.8 0.0638653
86095.3 0.177385
86097.1 0.416770
86097.9 0.754304
86098.8 1.58990
86099.9 3.17990
86101.0 1.59670
86101.9 0.757047
86102.8 0.415466
86104.5 0.177050
86108.0 0.0635759
86115.0 0.0233172
86129.1 0.0112780
86157.1 0.00807026
86213.2 0.00741515
86325.4 0.00764459
86549.8 0.00860118
86774.3 0.00976563
86886.5 0.0106431
86942.6 0.0121865
86970.6 0.0171607
86984.7 0.0347462
86991.7 0.0921008
86995.2 0.248344
86996.9 0.560389
86997.8 0.981763
86998.7 1.93757
86999.9 3.86467
87000.5 3.10274
87001.1 1.93786
87001.8 1.11173
87002.5 0.690477
87003.9 0.331257
87006.7 0.128274
87012.3 0.0468949
87023.5 0.0208840
87046.0 0.0136004
87090.8 0.0118286
87180.6 0.0116797
87360.0 0.0120986
87703.3 0.0122373
88046.5 0.0112145
88733.0 0.00781123
89335.9 0.00546689
89637.3 0.00467619
89788.0 0.00446673
89863.4 0.00482597
89901.1 0.00673496
89919.9 0.0140761
89929.3 0.0395949
89934.0 0.116485
89936.4 0.296661
89937.6 0.591901
89938.7 1.47245
89939.9 2.94920
89941.1 1.48073
89941.9 0.780444
89942.7 0.456772
89944.2 0.205742
89947.4 0.0748122
89953.6 0.0251969
89966.2 0.00976143
89991.3 0.00542074
90041.6 0.00419837
90142.1 0.00374150
90343.2 0.00337507
90745.3 0.00289549
91147.4 0.00255611
91348.5 0.00242831
91449.0 0.00239482
91499.3 0.00247068
91524.4 0.00286623
91537.0 0.00444529
91543.3 0.0103816
91546.4 0.0312277
91548.0 0.0957032
91548.8 0.256541
91549.6 1.47364
91549.9 2.95059
91550.2 1.47915
91551.1 0.230801
91552.0 0.0847382
91553.7 0.0272855
91557.1 0.00919255
91563.9 0.00411023
91577.6 0.00275482
91604.9 0.00239394
91659.6 0.00227902
91768.9 0.00220680
91987.6 0.00211559
92424.9 0.00200902
92862.3 0.00214157
92971.6 0.00235678
93081.0 0.00296531
93135.6 0.00375652
93163.0 0.00449258
93190.3 0.00572899
93217.6 0.00803721
93245.0 0.0130744
93258.6 0.0181283
93272.3 0.0272124
93279.1 0.0346284
93286.0 0.0453513
93292.8 0.0612020
93299.6 0.0845924
93304.7 0.107805
93309.8 0.134379
93319.9 0.167861
93325.0 0.158289
93330.0 0.134916
93340.2 0.0850436
93349.2 0.0555856
93358.3 0.0380606
93367.3 0.0274513
93376.4 0.0207319
93394.5 0.0131845
93412.6 0.00933218
93430.7 0.00712479
93448.8 0.00575089
93485.0 0.00420557
93557.4 0.00293769
93629.8 0.00244503
93774.6 0.00207819
93919.5 0.00196705
94209.1 0.00203627
94353.9 0.00229160
94426.3 0.00276449
94462.5 0.00405527
94480.6 0.00846838
94489.7 0.0234048
94494.2 0.0676769
94496.5 0.169044
94497.6 0.329362
94498.7 0.794759
94499.9 1.60131
94500.5 1.28978
94501.1 0.809223
94501.8 0.449471
94502.5 0.271084
94504.0 0.125987
94506.9 0.0468403
94512.7 0.0161112
94524.3 0.00646544
94547.6 0.00388033
94594.1 0.00354882
94640.6 0.00401143
94687.0 0.00494180
94733.5 0.00666290
94780.0 0.0101703
94803.3 0.0134007
94826.5 0.0186720
94849.8 0.0277874
94873.0 0.0439819
94896.5 0.0694696
94919.9 0.0866614
94943.4 0.0698225
94966.8 0.0442619
94981.5 0.0329029
94996.2 0.0249829
95025.6 0.0156137
95055.0 0.0107551
95084.4 0.00799596
95143.2 0.00519582
95202.0 0.00389931
95319.6 0.00280766
95437.1 0.00243196
95554.7 0.00238899
95672.3 0.00276541
95731.1 0.00336379
95789.9 0.00489097
95819.3 0.00665476
95848.7 0.0103963
95863.4 0.0140348
95878.1 0.0203837
95892.8 0.0326385
95900.1 0.0432108
95907.5 0.0590508
95918.7 0.0989986
95929.9 0.150050
95935.5 0.159911
95941.1 0.148813
95952.3 0.0975916
95963.1 0.0597155
95973.8 0.0383489
95984.5 0.0263437
95995.2 0.0192077
96005.9 0.0147014
96016.7 0.0117011
96038.1 0.00810693
96059.5 0.00613038
96081.0 0.00493243
96123.9 0.00361762
96209.6 0.00256511
96295.4 0.00216152
96466.9 0.00186357
96638.5 0.00178322
96981.5 0.00202231
97067.3 0.00232181
97153.0 0.00309735
97195.9 0.00403743
97217.4 0.00486772
97238.8 0.00619118
97260.2 0.00847732
97281.7 0.0128824
97292.4 0.0167366
97303.1 0.0227160
97313.8 0.0323688
97324.6 0.0481402
97337.2 0.0761245
97349.9 0.0950002
97362.6 0.0765119
97375.2 0.0484505
97384.7 0.0340999
97394.1 0.0247789
97403.5 0.0187026
97412.9 0.0146295
97431.8 0.00978641
97450.6 0.00717986
97488.3 0.00465201
97526.0 0.00352561
97601.4 0.00259302
97676.8 0.00224443
97827.5 0.00204904
97978.3 0.00212536
98129.0 0.00246437
98204.4 0.00282428
98279.8 0.00346660
98355.2 0.00474745
98392.9 0.00591700
98430.5 0.00784500
98468.2 0.0113471
98487.1 0.0142752
98505.9 0.0186930
98524.8 0.0257862
98543.6 0.0381099
98562.5 0.0619048
98571.9 0.0825853
98581.3 0.114116
98595.6 0.197494
98609.9 0.325047
98617.1 0.365899
98624.2 0.353945
98638.5 0.231946
98649.2 0.153202
98659.8 0.103422
98670.4 0.0729428
98681.1 0.0537383
98702.3 0.0324301
98723.6 0.0217531
98744.9 0.0157266
98766.2 0.0120188
98808.7 0.00789806
98851.3 0.00578685
98893.8 0.00456544
98978.9 0.00328082
99064.0 0.00265463
99149.0 0.00230337
99319.2 0.00194443
99659.6 0.00168329
99999.9 0.00159606
100000 0.0107306
100120 0.0107239
100290 0.0107144
100470 0.0107044
100640 0.0106949
100810 0.0106854
100990 0.0106754
101160 0.0106659
101340 0.0106558
101510 0.0106463
101690 0.0106363
101870 0.0106262
102040 0.0106167
102220 0.0106067
102400 0.0105966
102570 0.0105871
102750 0.0105771
102930 0.0105670
103110 0.0105570
103290 0.0105469
103470 0.0105369
103650 0.0105268
103840 0.0105162
104020 0.0105062
104200 0.0104961
104380 0.0104861
104570 0.0104754
104750 0.0104654
104930 0.0104553
105000 0.0104514
105120 0.0104447
105300 0.0104347
105490 0.0104241
105680 0.0104135
105860 0.0104034
106050 0.0103928
106240 0.0103822
106430 0.0103716
106610 0.0103615
106800 0.0103509
106990 0.0103403
107180 0.0103297
107380 0.0103185
107570 0.0103079
107760 0.0102973
107950 0.0102867
108140 0.0102761
108340 0.0102649
108530 0.0102543
108720 0.0102437
108920 0.0102325
109110 0.0102219
109310 0.0102108
109510 0.0101996
109710 0.0101884
109900 0.0101778
110000 0.0101722
110100 0.0101667
110300 0.0101555
110500 0.0101443
110700 0.0101331
110900 0.0101220
111100 0.0101108
111300 0.0100996
111500 0.0100885
111700 0.0100773
111910 0.0100656
112110 0.0100544
112310 0.0100432
112520 0.0100315
112720 0.0100204
112930 0.0100086
113140 0.00999689
113340 0.00998573
113550 0.00997400
113760 0.00996227
113970 0.00995055
114180 0.00993882
114390 0.00992709
114600 0.00991537
114810 0.00990364
115020 0.00989192
115230 0.00988019
115450 0.00986790
115660 0.00985618
115870 0.00984445
116090 0.00983217
116300 0.00982044
116520 0.00980816
116730 0.00979643
116950 0.00978414
117170 0.00977186
117390 0.00975957
117600 0.00974785
117820 0.00973556
118040 0.00972328
118260 0.00971099
118490 0.00969815
118710 0.00968587
118930 0.00967358
119150 0.00966130
119380 0.00964845
119600 0.00963617
119820 0.00962388
120000 0.00961383
120050 0.00961104
120280 0.00959820
120500 0.00958591
120730 0.00957307
120960 0.00956023
121190 0.00954738
121420 0.00953454
121650 0.00952170
121880 0.00950885
122110 0.00949601
122340 0.00948317
122570 0.00947032
122810 0.00945692
123040 0.00944408
123280 0.00943068
123510 0.00941783
123750 0.00940443
123980 0.00939159
124220 0.00937819
124460 0.00936479
124700 0.00935139
124940 0.00933798
125180 0.00932458
125420 0.00931118
125660 0.00929778
125900 0.00928438
126150 0.00927042
126390 0.00925702
126630 0.00924361
126880 0.00922965
127120 0.00921625
127370 0.00920229
127620 0.00918833
127870 0.00917437
128110 0.00916097
128360 0.00914701
128610 0.00913305
128860 0.00911909
129120 0.00910457
129370 0.00909061
129620 0.00907665
129880 0.00906213
130000 0.00905543
130130 0.00904817
130380 0.00903421
130640 0.00901970
130900 0.00900518
131150 0.00899122
131410 0.00897670
131670 0.00896218
131930 0.00894766
132190 0.00893314
132450 0.00891863
132720 0.00890355
132980 0.00888903
133240 0.00887451
133510 0.00885944
133770 0.00884492
134040 0.00882984
134310 0.00881476
134570 0.00880025
134840 0.00878517
135110 0.00877009
135380 0.00875502
135650 0.00873994
135920 0.00872486
136200 0.00870923
136470 0.00869415
136740 0.00867907
137020 0.00866344
137290 0.00864836
137570 0.00863273
137850 0.00861709
138130 0.00860146
138400 0.00858638
138690 0.00857019
138970 0.00855455
139250 0.00853892
139530 0.00852328
139810 0.00850764
140000 0.00849704
140100 0.00849145
140380 0.00847582
140670 0.00845962
140960 0.00844343
141240 0.00842779
141530 0.00841160
141820 0.00839541
142110 0.00837921
142400 0.00836302
142700 0.00834627
142990 0.00833007
143280 0.00831388
143580 0.00829713
143870 0.00828093
144170 0.00826418
144470 0.00824743
144770 0.00823068
145070 0.00821393
145370 0.00819718
145670 0.00818042
145970 0.00816367
146270 0.00814692
146580 0.00812961
146880 0.00811286
147190 0.00809555
147500 0.00807824
147810 0.00806093
148110 0.00804417
148420 0.00802686
148740 0.00800899
149050 0.00799168
149360 0.00797437
149670 0.00795706
149990 0.00793919
150000 0.00793864
150310 0.00792938
150620 0.00792012
150940 0.00791056
151260 0.00790100
151580 0.00789144
151900 0.00788189
152220 0.00787233
152540 0.00786277
152870 0.00785291
153190 0.00784336
153520 0.00783350
153850 0.00782364
154170 0.00781408
154500 0.00780423
154830 0.00779437
155170 0.00778422
155500 0.00777436
155830 0.00776450
156170 0.00775435
156500 0.00774449
156840 0.00773434
157180 0.00772418
157520 0.00771402
157860 0.00770387
158200 0.00769371
158540 0.00768356
158880 0.00767340
159230 0.00766295
159570 0.00765279
159920 0.00764234
160000 0.00763995
160270 0.00763189
160610 0.00762173
160960 0.00761128
161320 0.00760052
161670 0.00759007
162020 0.00757962
162380 0.00756886
162730 0.00755841
163090 0.00754766
163450 0.00753690
163810 0.00752615
164170 0.00751540
164530 0.00750465
164890 0.00749389
165260 0.00748284
165620 0.00747209
165990 0.00746104
166360 0.00744999
166720 0.00743923
167100 0.00742788
167470 0.00741683
167840 0.00740578
168210 0.00739473
168590 0.00738338
168970 0.00737203
169340 0.00736098
169720 0.00734963
170000 0.00734127
170100 0.00733828
170480 0.00732693
170870 0.00731528
171250 0.00730393
171640 0.00729228
172020 0.00728093
172410 0.00726928
172800 0.00725763
173190 0.00724598
173580 0.00723434
173980 0.00722239
174370 0.00721074
174770 0.00719879
175160 0.00718714
175560 0.00717520
175960 0.00716325
176370 0.00715100
176770 0.00713906
177170 0.00712711
177580 0.00711486
177980 0.00710291
178390 0.00709067
178800 0.00707842
179210 0.00706618
179630 0.00705363
180000 0.00704258
180040 0.00704138
180460 0.00702884
180870 0.00701659
181290 0.00700405
181710 0.00699150
182130 0.00697896
182560 0.00696612
182980 0.00695357
183400 0.00694103
183830 0.00692818
184260 0.00691534
184690 0.00690250
185120 0.00688965
185560 0.00687651
185990 0.00686367
186430 0.00685052
186870 0.00683738
187310 0.00682424
187750 0.00681110
188190 0.00679796
188630 0.00678481
189080 0.00677137
189520 0.00675823
189970 0.00674479
190000 0.00674389
190420 0.00673135
190880 0.00671761
191330 0.00670417
191780 0.00669073
192240 0.00667699
192700 0.00666325
193160 0.00664951
193620 0.00663577
194090 0.00662173
194550 0.00660799
195020 0.00659395
195490 0.00657992
195960 0.00656588
196430 0.00655184
196900 0.00653780
197380 0.00652346
197850 0.00650943
198330 0.00649509
198810 0.00648075
199290 0.00646642
199780 0.00645178
200000 0.00644521
200270 0.00644025
200750 0.00643143
201240 0.00642242
201730 0.00641342
202220 0.00640441
202720 0.00639522
203220 0.00638603
203710 0.00637703
204220 0.00636766
204720 0.00635847
205220 0.00634928
205730 0.00633991
206230 0.00633072
206740 0.00632135
207260 0.00631179
207770 0.00630242
208280 0.00629304
208800 0.00628349
209320 0.00627393
209840 0.00626438
210360 0.00625482
210890 0.00624508
211410 0.00623552
211940 0.00622578
212470 0.00621604
213010 0.00620612
213540 0.00619638
214080 0.00618646
214620 0.00617653
215160 0.00616661
215700 0.00615668
216250 0.00614658
216790 0.00613665
217340 0.00612655
217890 0.00611644
218450 0.00610615
219000 0.00609604
219560 0.00608575
220000 0.00607766
220000 0.00607766
220600 0.00606663
221600 0.00604826
222600 0.00602988
223600 0.00601150
224600 0.00599313
225000 0.00598577
225600 0.00597475
226600 0.00595637
227600 0.00593799
228600 0.00591962
229600 0.00590124
230600 0.00588286
231600 0.00586448
232600 0.00584611
233600 0.00582773
234600 0.00580935
235600 0.00579097
236600 0.00577260
237600 0.00575422
238600 0.00573584
239600 0.00571747
240600 0.00569909
241600 0.00568071
242600 0.00566233
243600 0.00564396
244600 0.00562558
245600 0.00560720
246600 0.00558882
247600 0.00557045
248600 0.00555207
249600 0.00553369
250000 0.00552634
250010 0.00552622
250100 0.00552511
250200 0.00552387
250300 0.00552264
250400 0.00552141
250500 0.00552017
250600 0.00551894
250710 0.00551758
250800 0.00551647
250900 0.00551524
251000 0.00551401
251100 0.00551277
251200 0.00551154
251300 0.00551031
251410 0.00550895
251500 0.00550784
251600 0.00550661
251700 0.00550537
251800 0.00550414
251900 0.00550291
251990 0.00550180
252100 0.00550044
252200 0.00549921
252290 0.00549810
252340 0.00549748
252400 0.00549674
252500 0.00549551
252610 0.00549415
252700 0.00549304
252800 0.00549181
252900 0.00549057
253000 0.00548934
253100 0.00548811
253200 0.00548687
253310 0.00548552
253400 0.00548441
253470 0.00548354
253500 0.00548317
253600 0.00548194
253700 0.00548071
253800 0.00547947
253900 0.00547824
254000 0.00547701
254100 0.00547577
254200 0.00547454
254300 0.00547330
254400 0.00547207
254500 0.00547084
254600 0.00546960
254700 0.00546837
254800 0.00546714
254900 0.00546590
255000 0.00546467
255100 0.00546344
255200 0.00546220
255300 0.00546097
255400 0.00545974
255500 0.00545850
255600 0.00545727
255700 0.00545604
255800 0.00545480
255900 0.00545357
256000 0.00545234
256100 0.00545110
256200 0.00544987
256300 0.00544864
256400 0.00544740
256500 0.00544617
256600 0.00544494
256700 0.00544370
256800 0.00544247
256900 0.00544124
257000 0.00544000
257100 0.00543877
257200 0.00543754
257300 0.00543630
257400 0.00543507
257500 0.00543384
257600 0.00543260
257700 0.00543137
257800 0.00543014
257890 0.00542903
258000 0.00542767
258060 0.00542693
258100 0.00542644
258200 0.00542520
258300 0.00542397
258400 0.00542274
258500 0.00542150
258600 0.00542027
258700 0.00541904
258800 0.00541780
258900 0.00541657
259000 0.00541534
259100 0.00541410
259160 0.00541336
259200 0.00541287
259300 0.00541164
259400 0.00541040
259500 0.00540917
259590 0.00540806
259700 0.00540670
259800 0.00540547
259820 0.00540522
259900 0.00540424
260000 0.00540300
260100 0.00540177
260200 0.00540054
260300 0.00539930
260400 0.00539807
260500 0.00539683
260600 0.00539560
260700 0.00539437
260800 0.00539313
260900 0.00539190
261000 0.00539067
261100 0.00538943
261200 0.00538820
261300 0.00538697
261370 0.00538610
261500 0.00538450
261600 0.00538327
261700 0.00538203
261760 0.00538129
261800 0.00538080
261900 0.00537957
262000 0.00537833
262090 0.00537722
262100 0.00537710
262150 0.00537648
262200 0.00537587
262300 0.00537463
262400 0.00537340
262500 0.00537217
262600 0.00537093
262640 0.00537044
262700 0.00536970
262800 0.00536847
262900 0.00536723
263000 0.00536600
263100 0.00536477
263200 0.00536353
263300 0.00536230
263350 0.00536168
263400 0.00536107
263500 0.00535983
263520 0.00535959
263600 0.00535860
263700 0.00535737
263800 0.00535613
263900 0.00535490
264000 0.00535367
264100 0.00535243
264200 0.00535120
264300 0.00534997
264400 0.00534873
264500 0.00534750
264560 0.00534676
264600 0.00534627
264700 0.00534503
264800 0.00534380
264900 0.00534257
265000 0.00534133
265100 0.00534010
265200 0.00533887
265300 0.00533763
