Nb-93(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
4562.21 0.170316
4563.46 0.139526
4564.72 0.123505
4567.22 0.110185
4572.23 0.111684
4577.25 0.133465
4582.26 0.184955
4584.76 0.234371
4587.27 0.318469
4589.77 0.477626
4591.03 0.615858
4592.28 0.831976
4593.53 1.19553
4594.16 1.47629
4594.79 1.86692
4595.41 2.42939
4596.04 3.26309
4596.66 4.53394
4597.29 6.47452
4598.15 10.3246
4599.00 12.8873
4599.86 10.3196
4600.71 6.46962
4601.64 3.85298
4602.56 2.45577
4603.49 1.67784
4604.41 1.21478
4605.34 0.920351
4606.26 0.723358
4608.11 0.485553
4609.96 0.353641
4611.81 0.273306
4615.52 0.184744
4619.22 0.139692
4622.92 0.113746
4626.62 0.0974669
4630.32 0.0866058
4637.72 0.0735534
4645.13 0.0666223
4652.53 0.0644704
4654.38 0.0660354
4656.23 0.0720574
4657.15 0.0810338
4658.08 0.106551
4658.54 0.141277
4659.00 0.234821
4659.24 0.356887
4659.47 0.665914
4659.58 1.04004
4659.70 1.88373
4659.76 2.77958
4659.81 4.49419
4659.87 8.27490
4659.90 11.9335
4659.93 17.6720
4659.97 28.3381
4660.00 35.2902
4660.04 28.3379
4660.07 17.6716
4660.11 10.8825
4660.14 7.11899
4660.18 4.94043
4660.21 3.60459
4660.28 2.14962
4660.35 1.42781
4660.49 0.771667
4660.63 0.493639
4660.91 0.268364
4661.19 0.181344
4661.75 0.115021
4662.31 0.0905396
4663.43 0.0723074
4664.55 0.0655937
4666.79 0.0604150
4669.03 0.0583201
4673.51 0.0564496
4677.99 0.0556703
4682.48 0.0556642
4686.96 0.0573156
4689.20 0.0602074
4691.44 0.0688524
4692.56 0.0809497
4693.68 0.114734
4694.24 0.160403
4694.80 0.283672
4695.08 0.443953
4695.36 0.852411
4695.50 1.34630
4695.64 2.47776
4695.71 3.67883
4695.78 5.99272
4695.81 8.01650
4695.85 11.1547
4695.88 16.2165
4695.92 24.5047
4695.94 31.4099
4695.96 39.3327
4696.00 48.9300
4696.04 38.9550
4696.08 24.4747
4696.12 15.1614
4696.16 10.0081
4696.21 6.92815
4696.25 5.07825
4696.33 3.02391
4696.41 2.00124
4696.57 1.06920
4696.73 0.673468
4697.06 0.352427
4697.38 0.228590
4698.03 0.133966
4698.67 0.0991070
4699.97 0.0733313
4701.26 0.0640243
4703.85 0.0571651
4706.44 0.0546430
4711.61 0.0526742
4716.79 0.0518605
4727.15 0.0511334
4737.50 0.0508532
4747.85 0.0508774
4758.21 0.0514447
4763.38 0.0523322
4765.97 0.0532190
4768.56 0.0548245
4771.15 0.0582226
4773.74 0.0676831
4775.03 0.0806281
4776.33 0.116558
4776.97 0.165143
4777.62 0.296828
4777.94 0.469559
4778.27 0.912917
4778.43 1.45784
4778.51 1.94518
4778.59 2.73250
4778.67 4.11953
4778.75 6.87586
4778.79 9.40544
4778.83 13.3618
4778.87 19.9914
4778.89 24.9208
4778.91 31.5132
4778.94 40.2667
4778.96 50.5066
4779.00 62.9747
4779.04 50.5059
4779.09 31.5125
4779.12 22.0448
4779.15 15.7537
4779.18 11.6453
4779.21 8.88762
4779.28 5.60506
4779.34 3.83412
4779.41 2.78312
4779.47 2.11243
4779.60 1.34054
4779.73 0.931725
4779.85 0.689994
4780.11 0.430846
4780.37 0.302371
4780.62 0.229538
4781.13 0.154456
4781.65 0.118422
4782.16 0.0984545
4783.18 0.0783009
4784.20 0.0688731
4785.23 0.0637731
4787.27 0.0588448
4789.32 0.0568119
4791.37 0.0560230
4795.46 0.0564384
4799.55 0.0594770
4803.65 0.0691152
4805.69 0.0824177
4807.74 0.119015
4808.77 0.168033
4809.79 0.299095
4810.30 0.468317
4810.56 0.626629
4810.81 0.893921
4811.07 1.40266
4811.20 1.84716
4811.32 2.54778
4811.45 3.73840
4811.58 5.97439
4811.64 7.87852
4811.71 10.7534
4811.77 15.2315
4811.83 22.1066
4811.92 35.4051
4812.00 44.2984
4812.08 35.4048
4812.17 22.1067
4812.22 16.0413
4812.27 11.8790
4812.38 7.07603
4812.49 4.61719
4812.60 3.23094
4812.70 2.37726
4812.81 1.82713
4813.02 1.18065
4813.24 0.830153
4813.45 0.621427
4813.88 0.395033
4814.74 0.217070
4815.60 0.150629
4817.31 0.103134
4819.02 0.0904527
4820.74 0.0939685
4821.59 0.103351
4822.45 0.123149
4823.31 0.167438
4824.17 0.290324
4824.59 0.452049
4825.02 0.866308
4825.24 1.37388
4825.34 1.82338
4825.45 2.54444
4825.56 3.80153
4825.67 6.25882
4825.72 8.46675
4825.77 11.8803
4825.83 17.6151
4825.85 21.8317
4825.88 27.1992
4825.91 34.8583
4825.94 43.5194
4826.00 54.3234
4826.06 43.5185
4826.12 27.1755
4826.17 18.6032
4826.21 13.0931
4826.26 9.56941
4826.31 7.28318
4826.40 4.53887
4826.49 3.09527
4826.59 2.23689
4826.68 1.69847
4826.87 1.07849
4827.06 0.751967
4827.24 0.559564
4827.62 0.354249
4827.99 0.252307
4828.36 0.194672
4829.11 0.134977
4829.86 0.106262
4830.60 0.0902284
4832.10 0.0737981
4833.59 0.0659001
4835.09 0.0614665
4838.07 0.0568622
4841.06 0.0546082
4844.05 0.0533295
4850.03 0.0520236
4861.98 0.0514525
4867.96 0.0529211
4870.95 0.0592483
4872.44 0.0834048
4873.19 0.170549
4873.56 0.455342
4873.66 0.697081
4873.75 1.22611
4873.84 2.74325
4873.89 4.77541
4873.93 9.25610
4873.97 14.7590
4874.00 18.4563
4874.03 14.7589
4874.07 9.25597
4874.10 5.61395
4874.14 3.58540
4874.21 1.77065
4874.28 1.04787
4874.35 0.697037
4874.49 0.383518
4874.62 0.253205
4875.18 0.107589
4876.30 0.0657839
4878.53 0.0546347
4883.00 0.0519643
4887.47 0.0525031
4889.70 0.0563300
4890.82 0.0708622
4891.38 0.121934
4891.66 0.279303
4891.80 0.667472
4891.87 1.34108
4891.94 3.52759
4892.00 7.00402
4892.06 3.52754
4892.11 1.67774
4892.16 0.945183
4892.27 0.423044
4892.47 0.175380
4892.87 0.0873013
4893.68 0.0609102
4895.29 0.0537313
4898.52 0.0520177
4904.99 0.0524114
4908.22 0.0534939
4911.45 0.0564905
4913.06 0.0605185
4914.68 0.0715808
4915.49 0.0865240
4916.29 0.127150
4916.70 0.180827
4917.10 0.321125
4917.30 0.496403
4917.50 0.917446
4917.61 1.39062
4917.71 2.37111
4917.76 3.31039
4917.81 4.86073
4917.86 7.64483
4917.91 12.9042
4917.95 20.6741
4918.00 25.7672
4918.05 20.6738
4918.09 12.9040
4918.12 9.34924
4918.15 6.87630
4918.22 4.04151
4918.28 2.61828
4918.34 1.82642
4918.46 1.03629
4918.59 0.676062
4918.84 0.364405
4919.08 0.239136
4919.58 0.140729
4920.07 0.103844
4921.06 0.0763982
4922.05 0.0667077
4924.03 0.0604638
4926.01 0.0598693
4927.99 0.0629509
4929.96 0.0743168
4930.95 0.0905609
4931.94 0.135923
4932.44 0.197118
4932.93 0.360957
4933.18 0.573394
4933.43 1.10692
4933.55 1.74613
4933.67 3.16823
4933.73 4.65255
4933.80 7.43520
4933.83 9.79988
4933.86 13.3616
4933.89 18.8900
4933.92 27.1590
4933.94 35.0582
4933.96 43.6370
4934.00 54.2656
4934.02 50.8509
4934.04 43.2082
4934.08 27.1585
4934.11 18.2393
4934.15 12.8112
4934.18 9.35217
4934.21 7.07284
4934.28 4.37971
4934.34 2.97976
4934.47 1.62858
4934.60 1.03500
4934.85 0.535175
4935.11 0.338453
4935.63 0.185989
4936.14 0.129253
4937.17 0.0870827
4938.20 0.0718524
4940.26 0.0607486
4942.32 0.0568091
4946.44 0.0540160
4950.56 0.0531106
4958.80 0.0526904
4967.04 0.0528632
4983.52 0.0540812
4991.76 0.0554281
4995.88 0.0567311
5000.00 0.0596770
5001.98 0.0631955
5003.96 0.0725258
5004.95 0.0850229
5005.94 0.119287
5006.44 0.165185
5006.93 0.288167
5007.18 0.447364
5007.43 0.847252
5007.55 1.32665
5007.67 2.40805
5007.74 3.53513
5007.80 5.65766
5007.83 7.47012
5007.86 10.2135
5007.89 14.4997
5007.92 21.0678
5007.96 33.6040
5008.00 42.0728
5008.04 33.6036
5008.08 21.0674
5008.12 13.6688
5008.15 9.19551
5008.19 6.50354
5008.22 4.80647
5008.30 2.90924
5008.37 1.95517
5008.51 1.06043
5008.65 0.674414
5008.94 0.357787
5009.22 0.234374
5009.80 0.139844
5010.37 0.105102
5011.51 0.0796043
5012.66 0.0706842
5014.95 0.0647717
5017.24 0.0633839
5021.82 0.0644478
5026.40 0.0685540
5030.98 0.0777057
5033.27 0.0866554
5035.56 0.102658
5037.85 0.135979
5038.99 0.168374
5040.14 0.225973
5041.28 0.343999
5041.86 0.456297
5042.43 0.650019
5043.00 1.02924
5043.29 1.37057
5043.57 1.92658
5043.72 2.34511
5043.86 2.91843
5044.00 3.73084
5044.15 4.92997
5044.29 6.78891
5044.43 9.84135
5044.50 12.1369
5044.57 15.1634
5044.65 19.2942
5044.72 24.7276
5044.86 39.5953
5045.00 49.4180
5045.14 39.4812
5045.28 24.7253
5045.45 13.9493
5045.62 8.54077
5045.79 5.66899
5045.96 4.01854
5046.13 2.98580
5046.30 2.30861
5046.63 1.50077
5046.97 1.05854
5047.31 0.792747
5047.98 0.502572
5048.66 0.356231
5049.33 0.272690
5050.01 0.220544
5050.68 0.186020
5052.03 0.144788
5053.38 0.122513
5056.07 0.102421
5058.77 0.0987436
5061.47 0.112740
5062.82 0.137598
5063.49 0.163058
5064.17 0.209303
5064.84 0.306047
5065.52 0.562253
5065.85 0.886910
5066.02 1.18651
5066.19 1.68217
5066.36 2.60108
5066.44 3.37497
5066.53 4.55452
5066.61 6.49516
5066.70 9.86213
5066.74 12.5338
5066.78 16.3070
5066.82 21.7192
5066.86 29.4880
5066.93 47.0986
5067.00 58.8803
5067.03 55.4135
5067.07 47.0974
5067.14 29.4651
5067.19 19.6912
5067.25 13.6455
5067.31 9.80775
5067.36 7.36726
5067.47 4.53628
5067.59 3.06204
5067.70 2.20693
5067.81 1.66979
5068.04 1.06083
5068.27 0.742825
5068.49 0.556480
5068.94 0.358608
5069.39 0.260936
5069.85 0.205917
5070.75 0.149249
5071.65 0.122208
5072.56 0.107310
5074.36 0.0924392
5077.97 0.0824185
5081.59 0.0800641
5088.81 0.0820016
5096.04 0.0883775
5103.26 0.0991307
5110.49 0.116521
5117.71 0.146063
5121.33 0.169323
5123.13 0.185621
5124.04 0.200209
5124.49 0.226038
5124.71 0.291052
5124.83 0.433625
5124.94 1.24155
5125.00 2.28110
5125.06 1.24118
5125.16 0.471434
5125.26 0.316831
5125.46 0.244306
5125.85 0.222007
5126.63 0.223511
5128.20 0.243203
5131.34 0.301210
5134.47 0.390924
5137.61 0.538513
5140.75 0.805571
5142.32 1.02752
5143.89 1.35969
5145.46 1.88533
5147.02 2.77249
5147.81 3.45326
5148.59 4.38398
5149.38 5.67056
5150.16 7.43574
5151.58 11.8672
5153.00 14.8199
5154.42 11.8612
5155.84 7.43201
5157.20 4.68294
5158.56 3.10966
5159.92 2.18717
5161.29 1.61730
5164.01 0.996131
5166.73 0.696505
5169.45 0.550661
5172.17 0.528115
5173.53 0.602492
5174.22 0.693208
5174.90 0.862249
5175.58 1.20458
5175.92 1.51436
5176.26 2.01559
5176.60 2.89793
5176.94 4.62584
5177.11 6.16366
5177.28 8.58887
5177.45 12.5877
5177.62 19.2864
5177.81 30.7606
5178.00 38.3627
5178.19 30.6885
5178.38 19.2725
5178.61 11.1182
5178.83 6.94514
5179.05 4.69704
5179.27 3.39024
5179.49 2.56759
5179.71 2.02203
5180.16 1.37020
5180.60 1.00975
5181.04 0.790452
5181.93 0.546380
5182.82 0.419383
5183.71 0.343717
5185.48 0.259412
5187.25 0.213778
5189.03 0.184971
5192.57 0.149905
5199.67 0.114442
5206.76 0.0959831
5213.86 0.0846378
5220.95 0.0770445
5235.14 0.0677505
5249.33 0.0625494
5263.52 0.0596463
5270.61 0.0590504
5277.70 0.0598133
5281.25 0.0618321
5283.03 0.0640816
5284.80 0.0683659
5286.57 0.0777427
5287.46 0.0871425
5288.35 0.104234
5289.23 0.140387
5290.12 0.239101
5290.56 0.369483
5291.01 0.708011
5291.23 1.12925
5291.45 2.12565
5291.56 3.23574
5291.67 5.50176
5291.73 7.63442
5291.78 11.0982
5291.84 17.1661
5291.87 21.9584
5291.89 28.2752
5291.95 45.1104
5292.00 56.4682
5292.05 45.1096
5292.11 28.2481
5292.14 20.9913
5292.17 15.7799
5292.24 9.55472
5292.31 6.29366
5292.37 4.42817
5292.44 3.27669
5292.50 2.52123
5292.64 1.62807
5292.77 1.14273
5292.90 0.850914
5293.16 0.533259
5293.43 0.373533
5293.69 0.282162
5294.22 0.187056
5294.75 0.141147
5295.28 0.115537
5296.33 0.0894479
5297.39 0.0770761
5298.44 0.0702328
5300.55 0.0632770
5302.67 0.0599448
5304.78 0.0580622
5309.00 0.0560543
5316.06 0.0545265
5323.12 0.0537346
5337.23 0.0528498
5365.47 0.0520577
5393.70 0.0520050
5407.82 0.0524943
5414.88 0.0537359
5418.41 0.0578177
5420.17 0.0729161
5421.05 0.127922
5421.49 0.312584
5421.71 0.841491
5421.82 1.97769
5421.88 3.63757
5421.91 5.29611
5421.93 7.94388
5421.97 12.6487
5422.00 15.8371
5422.03 12.6487
5422.07 7.94379
5422.11 4.24887
5422.15 2.50327
5422.24 1.14977
5422.42 0.437470
5422.77 0.168007
5423.46 0.0844918
5424.86 0.0612603
5427.66 0.0553452
5433.25 0.0544268
5444.44 0.0568806
5450.04 0.0604837
5455.63 0.0701879
5458.43 0.0831772
5461.23 0.118804
5462.63 0.166777
5464.02 0.296626
5464.72 0.467147
5465.07 0.629082
5465.42 0.907469
5465.77 1.45092
5465.95 1.93917
5466.12 2.72599
5466.30 4.12759
5466.38 5.27658
5466.47 6.94322
5466.56 9.53660
5466.65 13.6990
5466.73 20.8198
5466.82 33.3145
5466.91 53.3548
5467.00 66.7497
5467.09 53.3537
5467.18 33.3142
5467.26 21.9272
5467.33 15.0053
5467.41 10.7421
5467.49 8.00625
5467.64 4.89318
5467.80 3.28455
5467.95 2.35597
5468.10 1.77460
5468.41 1.11900
5468.72 0.776233
5469.03 0.575868
5469.64 0.363585
5470.26 0.259250
5470.87 0.200683
5472.10 0.140914
5474.56 0.0982111
5477.03 0.0857707
5479.49 0.0856294
5480.72 0.0903988
5481.95 0.101256
5483.18 0.126184
5484.41 0.196393
5485.03 0.290368
5485.64 0.537780
5485.95 0.850317
5486.10 1.13675
5486.26 1.60783
5486.41 2.47476
5486.49 3.20427
5486.56 4.31037
5486.64 6.08928
5486.72 9.16596
5486.76 11.6146
5486.79 14.9456
5486.83 19.6371
5486.87 26.2436
5486.90 33.6589
5486.94 41.9208
5487.00 52.4134
5487.03 49.2359
5487.07 41.9201
5487.13 26.2429
5487.17 18.7843
5487.22 13.7690
5487.26 10.3838
5487.31 8.04973
5487.40 5.16820
5487.48 3.59196
5487.57 2.62943
5487.66 2.01500
5487.84 1.29491
5488.01 0.909450
5488.19 0.679970
5488.55 0.432466
5488.90 0.309130
5489.25 0.239035
5489.96 0.166663
5490.67 0.132204
5491.38 0.113377
5492.79 0.0952427
5494.21 0.0881077
5495.62 0.0859550
5498.46 0.0906390
5501.29 0.109423
5502.70 0.129655
5504.12 0.166895
5505.53 0.245552
5506.24 0.322159
5506.95 0.457602
5507.66 0.732647
5508.01 0.990747
5508.37 1.43012
5508.72 2.26815
5508.90 3.00419
5509.07 4.17066
5509.25 6.16845
5509.43 9.96553
5509.52 13.2618
5509.60 18.2422
5509.69 26.1007
5509.78 38.5898
5509.89 61.6747
5510.00 77.0492
5510.11 61.6726
5510.22 38.5887
5510.30 27.3683
5510.37 19.8777
5510.45 14.8796
5510.53 11.5028
5510.68 7.36629
5510.83 5.08775
5510.99 3.70953
5511.14 2.82830
5511.45 1.80402
5511.75 1.25502
5512.06 0.929697
5512.67 0.578499
5513.29 0.403626
5513.90 0.304248
5515.12 0.201531
5516.35 0.152417
5517.58 0.125343
5520.03 0.0985209
5524.93 0.0814967
5529.83 0.0804898
5534.74 0.0902544
5537.19 0.101994
5539.64 0.123901
5542.09 0.169827
5543.32 0.213900
5544.54 0.290475
5545.77 0.441454
5546.38 0.578749
5546.99 0.804586
5547.61 1.21336
5547.91 1.55392
5548.22 2.06247
5548.53 2.86978
5548.83 4.22926
5548.99 5.27058
5549.14 6.69525
5549.29 8.66370
5549.45 11.3629
5549.72 18.1591
5550.00 22.6680
5550.28 18.1310
5550.56 11.3611
5550.78 7.72156
5551.00 5.42308
5551.22 3.96171
5551.43 3.00450
5551.87 1.88285
5552.31 1.29106
5552.75 0.943578
5553.19 0.724378
5554.07 0.474099
5554.95 0.342883
5555.83 0.265992
5557.59 0.184795
5559.35 0.145951
5561.10 0.125510
5564.62 0.110347
5568.13 0.117387
5569.89 0.131990
5571.65 0.161944
5573.41 0.227841
5574.29 0.292631
5575.17 0.407288
5576.05 0.638207
5576.49 0.853018
5576.92 1.21345
5577.36 1.88942
5577.58 2.47141
5577.80 3.36949
5578.02 4.86672
5578.13 6.00851
5578.24 7.56575
5578.35 9.79035
5578.46 13.0346
5578.57 17.8726
5578.68 24.9990
5578.84 40.0142
5579.00 49.9412
5579.16 39.9114
5579.32 24.9962
5579.47 15.6062
5579.63 10.2627
5579.78 7.14380
5579.94 5.23023
5580.09 3.97491
5580.25 3.12353
5580.56 2.07199
5580.87 1.47801
5581.17 1.11152
5581.79 0.702873
5582.41 0.492715
5583.03 0.370727
5583.65 0.293721
5584.26 0.242024
5585.50 0.179067
5586.74 0.143624
5587.97 0.121697
5589.21 0.107184
5591.68 0.0897599
5594.15 0.0801059
5599.10 0.0704403
5604.04 0.0661630
5608.98 0.0642278
5618.87 0.0639770
5628.76 0.0677812
5633.70 0.0721340
5638.65 0.0799811
5643.59 0.0959514
5646.06 0.111118
5648.54 0.137630
5651.01 0.191186
5652.24 0.241731
5653.48 0.328874
5654.72 0.499279
5655.33 0.653412
5655.95 0.905832
5656.57 1.36013
5656.88 1.73582
5657.19 2.29578
5657.50 3.17556
5657.81 4.64769
5657.96 5.76997
5658.12 7.28417
5658.27 9.37206
5658.42 12.1908
5658.71 19.4613
5659.00 24.3072
5659.29 19.4597
5659.58 12.1900
5659.81 8.15946
5660.05 5.66370
5660.29 4.10326
5660.53 3.09052
5661.00 1.92550
5661.48 1.31748
5661.96 0.964521
5662.43 0.742872
5663.38 0.492362
5664.34 0.362345
5665.29 0.287302
5667.19 0.210512
5669.09 0.177101
5671.00 0.163542
5674.80 0.169496
5678.61 0.218773
5680.51 0.272681
5682.42 0.369010
5684.32 0.559658
5685.27 0.731952
5686.22 1.01187
5687.17 1.50957
5687.65 1.91523
5688.12 2.50937
5688.60 3.42532
5689.08 4.91403
5689.55 7.47245
5690.03 11.9725
5690.51 19.1255
5691.00 23.8791
5691.49 19.1059
5691.97 11.9689
5692.28 8.74861
5692.59 6.52653
5693.22 3.91443
5693.84 2.57099
5694.46 1.81189
5695.08 1.34761
5695.70 1.04546
5696.94 0.693359
5698.18 0.511145
5699.43 0.425893
5700.05 0.426027
5700.67 0.503920
5700.98 0.634790
5701.29 0.991428
5701.44 1.43674
5701.60 2.46304
5701.68 3.56855
5701.75 5.68121
5701.79 7.56076
5701.83 10.4980
5701.87 15.2824
5701.91 23.0735
5701.96 36.8366
5702.00 45.9047
5702.05 36.8332
5702.09 23.0670
5702.13 15.9156
5702.16 11.2832
5702.20 8.31062
5702.23 6.34237
5702.30 4.03147
5702.37 2.81389
5702.51 1.62082
5702.65 1.09237
5702.93 0.643303
5703.21 0.461679
5703.76 0.313082
5704.32 0.251350
5705.44 0.195048
5706.55 0.166701
5708.78 0.135362
5711.01 0.117783
5713.24 0.107629
5715.47 0.105339
5716.58 0.110958
5717.69 0.133402
5718.25 0.166548
5718.81 0.258734
5719.09 0.380489
5719.37 0.692574
5719.51 1.07675
5719.64 1.96281
5719.71 2.92557
5719.78 4.78503
5719.82 6.46441
5719.85 9.12785
5719.89 13.5534
5719.92 20.9520
5719.96 33.3366
5720.00 41.7872
5720.04 33.3361
5720.08 20.9244
5720.11 13.5527
5720.15 9.12700
5720.18 6.46346
5720.22 4.78397
5720.29 2.90582
5720.36 1.95120
5720.50 1.06685
5720.64 0.686163
5720.92 0.374165
5721.20 0.252399
5721.76 0.158644
5722.32 0.123470
5723.44 0.0964563
5724.56 0.0858343
5726.80 0.0766096
5729.04 0.0721146
5733.52 0.0671410
5738.00 0.0642156
5746.96 0.0609225
5755.92 0.0594843
5764.88 0.0595427
5773.84 0.0623644
5778.32 0.0669602
5780.56 0.0716336
5782.80 0.0801695
5785.04 0.0982359
5786.16 0.115966
5787.28 0.147700
5788.40 0.213238
5789.52 0.385242
5790.08 0.601191
5790.36 0.798261
5790.64 1.12365
5790.92 1.71594
5791.06 2.21124
5791.20 2.95751
5791.34 4.14730
5791.48 6.17946
5791.55 7.75320
5791.62 9.92697
5791.69 12.9632
5791.76 17.1023
5791.88 27.3439
5792.00 34.0847
5792.12 27.2540
5792.25 17.1011
5792.39 9.67483
5792.54 5.93657
5792.68 3.94808
5792.83 2.79873
5792.98 2.08418
5793.12 1.61295
5793.41 1.05298
5793.71 0.747201
5794.00 0.562757
5794.58 0.361415
5795.17 0.259932
5795.75 0.201815
5796.33 0.165500
5796.92 0.141325
5798.09 0.112209
5799.25 0.0960863
5801.59 0.0800895
5803.92 0.0733803
5806.26 0.0718859
5808.60 0.0827628
5809.76 0.131018
5810.35 0.301642
5810.49 0.455625
5810.64 0.824365
5810.71 1.23709
5810.79 2.08779
5810.86 4.22697
5810.90 6.58102
5810.93 11.0697
5810.97 17.6850
5811.00 22.0785
5811.03 17.6848
5811.07 11.0695
5811.12 5.77811
5811.16 3.36896
5811.26 1.52891
5811.35 0.875437
5811.44 0.576286
5811.81 0.216941
5812.56 0.105453
5813.30 0.0825572
5814.05 0.0742403
5815.54 0.0682105
5817.02 0.0662502
5820.00 0.0656862
5822.98 0.0672913
5828.93 0.0835368
5830.42 0.0993764
5831.91 0.142356
5832.65 0.199798
5833.40 0.353571
5833.77 0.552502
5834.14 1.05665
5834.33 1.66241
5834.51 3.03826
5834.61 4.48411
5834.70 7.23531
5834.75 9.64183
5834.79 13.2464
5834.84 19.0905
5834.89 28.2824
5834.94 45.3237
5835.00 56.4692
5835.06 45.3236
5835.11 28.2581
5835.17 18.3277
5835.22 12.3223
5835.27 8.71003
5835.32 6.46880
5835.43 3.90627
5835.53 2.61564
5835.74 1.41185
5835.94 0.895445
5836.36 0.470175
5836.77 0.305206
5837.60 0.179248
5838.42 0.133341
5840.08 0.100865
5841.73 0.0910965
5845.04 0.0898501
5848.34 0.100539
5851.65 0.127806
5853.30 0.155171
5854.96 0.204066
5856.61 0.304297
5857.44 0.399342
5858.26 0.562831
5859.09 0.880946
5859.51 1.16661
5859.92 1.62836
5860.13 1.97492
5860.33 2.44760
5860.54 3.11365
5860.75 4.08374
5860.95 5.57808
5861.16 7.98177
5861.37 12.1025
5861.47 15.1993
5861.57 19.2670
5861.79 30.8061
5862.00 38.4455
5862.22 30.7465
5862.43 19.2648
5862.58 13.6460
5862.73 9.92458
5862.88 7.42709
5863.03 5.73402
5863.33 3.67505
5863.63 2.54491
5863.93 1.86651
5864.24 1.43014
5864.84 0.924749
5865.44 0.654691
5866.04 0.494636
5867.24 0.322501
5868.45 0.237272
5869.65 0.189400
5872.06 0.141308
5874.46 0.120275
5876.87 0.111064
5881.68 0.111009
5886.49 0.132709
5888.90 0.157593
5891.31 0.202790
5893.71 0.293777
5894.92 0.377187
5896.12 0.514989
5897.32 0.765463
5897.92 0.974648
5898.52 1.28848
5899.13 1.78784
5899.73 2.63480
5900.03 3.28848
5900.33 4.18776
5900.63 5.43823
5900.93 7.15764
5901.47 11.4161
5902.00 14.2537
5902.54 11.4133
5903.07 7.15484
5903.46 5.03982
5903.84 3.64781
5904.22 2.72593
5904.61 2.10299
5905.38 1.35299
5906.15 0.944361
5906.92 0.700250
5907.68 0.543744
5909.22 0.362804
5910.76 0.266559
5912.30 0.209498
5915.37 0.148222
5918.45 0.117873
5921.53 0.100777
5927.68 0.0835497
5933.83 0.0759982
5939.98 0.0727130
5952.29 0.0729253
5964.59 0.0814863
5970.74 0.0913381
5976.89 0.109510
5983.05 0.147241
5986.12 0.183203
5989.20 0.245373
5992.27 0.366871
5993.81 0.476452
5995.35 0.655181
5996.89 0.974692
5997.66 1.23703
5998.43 1.62521
5999.20 2.22906
5999.96 3.22540
6000.73 4.97447
6001.12 6.33153
6001.50 8.14544
6002.25 12.9964
6003.00 16.2285
6003.75 12.9929
6004.50 8.14239
6005.21 5.14873
6005.92 3.42428
6006.63 2.40805
6007.35 1.77774
6008.77 1.08213
6010.19 0.733855
6011.62 0.536770
6013.04 0.415390
6015.89 0.280814
6018.73 0.213014
6021.58 0.175454
6027.27 0.142786
6032.97 0.143365
6035.81 0.157561
6038.66 0.189125
6041.51 0.258978
6042.93 0.326160
6044.35 0.441000
6045.78 0.659509
6046.49 0.850057
6047.20 1.14878
6047.91 1.65382
6048.62 2.59077
6048.98 3.38077
6049.34 4.56081
6049.69 6.37412
6050.05 9.15894
6050.52 14.6168
6051.00 18.2438
6051.48 14.6015
6051.95 9.15558
6052.26 6.65561
6052.58 4.93970
6053.20 2.94739
6053.82 1.93347
6054.44 1.36426
6055.06 1.01738
6055.69 0.791891
6056.93 0.527855
6058.17 0.385986
6059.42 0.301739
6061.91 0.213099
6064.39 0.175583
6066.88 0.174561
6068.13 0.200297
6068.75 0.230673
6069.37 0.288451
6069.99 0.411613
6070.61 0.738916
6070.92 1.14979
6071.08 1.52495
6071.24 2.13749
6071.39 3.25148
6071.47 4.17717
6071.55 5.54094
6071.62 7.71616
6071.70 11.3172
6071.78 17.8773
6071.82 23.0869
6071.86 30.1588
6071.93 48.0860
6072.00 60.2161
6072.07 48.0845
6072.14 30.1567
6072.19 21.5861
6072.24 15.8813
6072.29 11.9484
6072.34 9.29244
6072.43 5.99987
6072.53 4.17299
6072.63 3.06831
6072.73 2.35398
6072.92 1.52421
6073.11 1.07623
6073.31 0.809151
6073.69 0.520926
6074.08 0.376167
6074.47 0.293568
6075.24 0.207019
6076.02 0.164653
6076.79 0.140533
6078.34 0.115052
6081.44 0.0946998
6084.54 0.0867557
6090.74 0.0831191
6093.84 0.0867354
6095.39 0.0954905
6096.16 0.121144
6096.55 0.201926
6096.74 0.424287
6096.84 0.882103
6096.89 1.50686
6096.94 3.00886
6097.00 5.92416
6097.06 3.00455
6097.13 1.24075
6097.19 0.664572
6097.32 0.309908
6097.58 0.160722
6098.09 0.112424
6099.12 0.101688
6101.18 0.108486
6103.23 0.125805
6105.29 0.158538
6106.32 0.185982
6107.35 0.227221
6108.37 0.293099
6109.40 0.407566
6110.43 0.632838
6110.95 0.836856
6111.46 1.17107
6111.97 1.77208
6112.23 2.26839
6112.49 3.00683
6112.74 4.16405
6113.00 6.09310
6113.26 9.52869
6113.39 12.2374
6113.52 15.8749
6113.76 25.3819
6114.00 31.6827
6114.24 25.3378
6114.49 15.8724
6114.70 10.3570
6114.91 7.05538
6115.12 5.03043
6115.34 3.74603
6115.76 2.29033
6116.19 1.54301
6116.61 1.11341
6117.04 0.845187
6117.88 0.543035
6118.73 0.385803
6119.58 0.294038
6120.43 0.235774
6121.28 0.196576
6122.98 0.148629
6124.68 0.121567
6126.38 0.104786
6128.08 0.0936598
6131.48 0.0802764
6134.88 0.0728641
6141.67 0.0655782
6148.47 0.0629687
6155.27 0.0641054
6158.67 0.0676945
6160.37 0.0715470
6162.06 0.0786505
6163.76 0.0936682
6164.61 0.108383
6165.46 0.134694
