Cu-65(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
66269.7 4.67244
66452.8 3.62962
66636.0 2.71916
66727.6 2.36937
66819.1 2.26559
66864.9 2.44038
66910.7 2.93715
66956.5 4.02696
67002.3 6.19676
67036.7 8.97757
67071.2 13.0467
67140.0 23.1094
67174.4 25.9811
67208.9 26.0558
67277.7 21.6277
67321.5 18.4403
67365.3 15.7840
67453.0 12.0123
67540.6 9.58979
67628.3 7.91304
67715.9 6.67930
67803.5 5.79987
67891.2 5.50132
67935.0 5.87434
67978.8 7.04100
68038.9 11.0105
68099.0 16.9446
68159.1 18.5994
68219.2 16.1091
68273.7 13.5932
68328.2 11.6498
68382.7 10.2113
68437.2 9.12353
68491.7 8.27165
68546.3 7.58687
68573.5 7.30126
68600.8 7.07866
68614.4 7.02827
68621.2 7.04391
68628.0 7.12000
68634.8 7.32835
68638.2 7.53674
68641.6 7.88355
68645.1 8.49560
68648.5 9.65755
68650.2 10.6503
68651.9 12.1259
68653.6 14.3837
68655.3 17.8407
68657.6 24.9359
68660.0 29.9172
68662.4 25.5218
68664.7 18.5377
68666.2 15.4309
68667.7 13.2414
68670.6 10.5791
68673.5 9.15476
68676.4 8.32000
68679.3 7.78986
68682.2 7.43017
68688.0 6.98010
68693.8 6.70895
68699.7 6.52464
68711.3 6.27819
68722.9 6.10628
68734.6 5.96848
68757.8 5.73982
68804.4 5.35646
68850.9 5.01115
68944.0 4.36125
69037.0 3.72654
69130.1 3.10044
69223.2 2.56856
69269.7 2.45041
69316.2 2.61907
69362.8 3.45382
69386.0 4.35754
69409.3 5.79737
69437.5 8.56252
69465.7 12.7056
69522.0 22.8613
69550.2 25.7153
69578.4 25.9820
69634.7 22.4421
69680.4 19.1158
69726.0 16.4652
69771.7 14.4693
69817.4 12.9611
69908.7 10.8787
70000.0 9.52353
70045.5 9.01208
70091.0 8.58388
70113.8 8.40530
70136.5 8.27640
70147.9 8.26325
70159.3 8.36728
70165.0 8.54667
70170.7 8.97891
70173.5 9.41987
70176.3 10.1934
70179.2 11.6524
70182.0 14.5294
70184.5 18.6951
70187.0 21.6238
70189.5 19.0380
70192.0 14.9239
70193.7 12.9001
70195.4 11.5289
70197.2 10.6007
70198.9 9.95748
70202.4 9.16000
70205.8 8.70560
70212.7 8.22683
70219.7 7.98099
70233.5 7.71734
70247.3 7.55945
70275.0 7.33819
70302.7 7.16244
70358.0 6.86344
70413.3 6.60252
70524.0 6.15035
70634.6 5.76057
70856.0 5.09264
71077.3 4.50252
71298.6 3.93525
71519.9 3.34763
71630.6 3.03302
71741.2 2.70030
71796.6 2.53226
71851.9 2.38651
71879.6 2.35404
71893.4 2.37048
71907.2 2.43929
71921.1 2.62964
71928.0 2.82590
71934.9 3.16489
71941.8 3.79403
71948.7 5.08960
71952.2 6.28557
71955.7 8.22584
71959.1 11.5320
71962.6 17.2626
71966.3 26.9035
71970.0 33.7051
71973.7 27.7842
71977.4 18.3367
71981.9 11.2920
71986.4 7.70659
71990.8 5.77076
71995.3 4.63261
71999.7 3.90961
72004.2 3.42303
72013.1 2.82160
72022.0 2.46944
72030.9 2.23832
72048.7 1.94456
72066.5 1.75263
72084.3 1.60523
72119.9 1.36707
72191.1 0.962417
72262.4 0.588268
72333.6 0.271049
72369.2 0.170579
72387.0 0.148304
72404.8 0.153248
72422.7 0.194449
72440.5 0.283818
72458.3 0.437003
72476.1 0.674330
72493.9 1.02264
72511.7 1.51584
72529.5 2.19630
72547.3 3.11405
72581.7 5.76994
72616.2 9.81732
72685.0 19.8000
72719.4 22.6484
72753.9 23.0762
72822.7 20.1927
72879.5 17.4152
72936.3 15.4108
72993.0 14.4525
73021.4 14.5556
73049.8 15.3465
73082.4 17.7587
73115.0 22.0955
73131.3 23.6450
73147.6 23.1998
73180.2 18.0228
73202.8 14.7429
73225.4 12.5498
73248.1 11.1170
73270.7 10.1461
73315.9 8.93732
73361.1 8.21365
73451.6 7.37697
73542.0 6.92731
73632.5 6.70640
73723.0 6.67378
73768.2 6.72808
73813.4 6.83561
73836.0 6.91578
73858.6 7.03172
73870.0 7.12617
73881.3 7.30885
73886.9 7.50616
73892.6 7.94515
73895.4 8.41591
73898.2 9.34122
73899.6 10.1793
73901.0 11.5066
73902.5 13.7236
73903.9 17.4980
73905.4 23.9931
73907.0 28.5847
73908.6 24.6526
73910.1 18.3433
73912.0 13.6569
73913.9 11.2638
73915.8 9.97794
73917.6 9.23279
73921.3 8.45800
73925.1 8.09492
73932.5 7.79263
73940.0 7.69120
73949.4 7.66111
73958.8 7.67676
73977.5 7.76604
74015.0 8.04233
74090.0 8.79961
74240.0 10.9755
74540.0 16.4319
74840.0 18.0501
75140.0 15.7553
75357.5 13.6368
75574.9 11.5612
75683.6 10.4364
75738.0 9.79281
75792.4 9.04135
75846.7 8.10319
75901.1 6.83939
75928.3 6.02616
75955.4 5.09146
75982.6 4.20673
75996.2 3.98588
76009.8 4.18349
76026.1 5.45663
76042.4 8.27207
76058.7 12.0259
76075.0 15.1226
76107.6 17.1097
76140.2 16.4283
76164.8 15.6358
76189.5 14.9044
76238.7 13.7431
76288.0 12.8993
76337.3 12.2599
76435.8 11.3354
76534.4 10.6725
76632.9 10.1531
76731.4 9.72318
76780.7 9.53396
76830.0 9.36516
76854.6 9.29702
76879.2 9.26740
76891.6 9.30175
76903.9 9.46311
76910.0 9.69604
76913.1 9.91397
76916.2 10.2731
76919.3 10.9123
76922.4 12.1815
76923.9 13.3183
76925.4 15.1169
76927.0 18.0902
76928.5 23.0456
76930.3 31.7472
76932.0 37.9335
76933.8 32.5522
76935.5 23.8997
76936.7 19.8160
76937.8 17.0113
76940.1 13.7652
76942.4 12.1058
76944.8 11.1676
76947.1 10.5883
76949.4 10.2091
76954.0 9.75513
76958.6 9.50049
76963.3 9.34105
76972.5 9.15232
76991.0 8.96547
77009.5 8.85803
77046.5 8.70724
77083.5 8.58395
77120.5 8.47191
77157.5 8.37249
77176.0 8.33798
77194.5 8.35054
77203.8 8.42249
77213.0 8.66877
77217.6 8.99813
77222.3 9.76892
77224.6 10.5787
77226.9 12.0684
77229.2 15.1075
77230.4 17.8149
77231.5 21.8104
77233.3 30.6849
77235.0 36.9746
77236.8 31.7371
77238.5 23.3321
77239.9 18.7816
77241.2 15.8431
77242.6 13.9205
77243.9 12.6240
77246.6 11.0644
77249.3 10.2065
77252.0 9.68371
77254.7 9.34277
77260.1 8.93370
77265.5 8.70186
77270.9 8.55446
77281.7 8.37619
77303.4 8.19302
77325.0 8.08484
77368.2 7.93207
77411.4 7.80751
77497.9 7.58427
77584.3 7.37288
77757.2 6.95222
77930.2 6.50072
78103.1 5.96481
78189.5 5.63526
78276.0 5.23501
78362.4 4.72530
78405.7 4.41329
78448.9 4.05733
78492.1 3.67076
78535.4 3.34116
78557.0 3.29565
78578.6 3.48201
78600.2 4.18688
78621.8 6.00803
78636.4 8.36259
78650.9 11.9661
78680.0 21.1095
78709.1 24.3398
78738.2 21.5831
78759.7 19.0467
78781.3 16.9441
78802.8 15.3092
78824.3 14.0473
78867.4 12.2756
78910.4 11.1151
78953.4 10.3023
78996.5 9.70150
79082.6 8.86648
79168.7 8.30352
79254.8 7.88837
79297.8 7.71697
79340.9 7.56648
79362.4 7.50298
79383.9 7.46345
79394.7 7.47422
79405.4 7.56612
79410.8 7.71134
79416.2 8.08506
79418.9 8.50764
79421.6 9.35788
79422.9 10.1297
79424.3 11.3492
79425.6 13.3928
79426.9 16.8197
79428.5 22.8498
79430.0 27.1350
79431.5 23.5038
79433.1 17.6414
79434.2 14.6445
79435.3 12.6483
79436.4 11.3191
79437.5 10.4182
79439.7 9.31061
79441.9 8.69842
79446.4 8.07830
79450.8 7.78373
79459.6 7.51124
79468.5 7.38271
79486.2 7.24890
79503.9 7.16784
79539.4 7.05089
79574.8 6.95548
79645.7 6.78926
79716.5 6.64037
79858.3 6.37211
80000.0 6.12787
80470.0 5.38037
80705.0 5.00033
80940.0 4.59380
81175.0 4.15300
81410.0 3.70728
81527.5 3.53222
81645.0 3.47926
81762.5 3.73625
81880.0 4.72509
81955.0 6.07463
82030.0 8.19767
82180.0 13.5681
82330.0 15.4856
82480.0 14.0305
82613.1 12.3516
82746.1 10.9816
82812.6 10.4378
82879.2 10.0156
82912.4 9.89138
82929.1 9.87746
82945.7 9.92662
82962.3 10.0973
82979.0 10.5349
82987.3 10.9630
82995.6 11.6612
83003.9 12.8319
83012.2 14.7945
83022.1 18.3958
83032.0 20.9549
83041.9 18.7158
83051.8 15.1201
83059.2 13.2304
83066.5 11.9765
83073.9 11.1400
83081.3 10.5648
83096.0 9.84863
83110.8 9.43225
83125.5 9.16345
83140.3 8.97704
83169.8 8.74543
83199.3 8.64224
83228.8 8.67330
83258.3 8.92298
83287.8 9.59394
83313.9 10.6775
83340.0 11.4162
83366.1 10.5528
83392.2 9.23812
83410.8 8.54963
83429.4 8.05749
83466.5 7.41925
83503.7 7.00378
83540.9 6.68107
83689.5 5.56927
83763.8 4.92115
83838.2 4.10540
83912.5 3.13972
83949.6 2.85472
83968.2 2.97110
83986.8 3.47736
84006.9 4.75548
84026.9 7.03306
84047.0 10.0306
84067.0 12.7464
84107.1 14.7133
84147.2 13.8540
84179.0 12.8478
84210.7 11.9563
84242.5 11.2244
84274.2 10.6303
84337.8 9.73993
84401.3 9.10660
84528.3 8.24998
84655.4 7.67074
84909.4 6.85568
85163.5 6.20727
85417.6 5.56437
85544.6 5.20644
85671.7 4.80079
85798.7 4.33013
85925.7 3.80936
85989.3 3.58446
86052.8 3.51242
86116.3 3.93731
86148.1 4.60395
86179.8 5.86877
86209.9 7.93166
86239.9 11.1134
86300.0 19.4409
86360.1 22.6735
86420.2 20.1997
86472.7 17.4421
86525.2 15.2593
86577.7 13.6480
86630.2 12.4535
86735.2 10.8420
86840.2 9.81901
86945.2 9.11179
87050.2 8.58948
87260.2 7.85392
87470.2 7.33872
87680.2 6.93447
87785.2 6.75558
87890.2 6.58529
87995.2 6.42055
88047.7 6.35752
88060.8 6.36410
88074.0 6.42829
88080.5 6.53652
88087.1 6.83581
88090.4 7.20034
88093.6 8.00160
88095.3 8.79527
88096.9 10.1861
88098.6 12.8280
88100.2 18.1239
88101.6 25.7425
88103.0 31.1625
88104.4 26.6467
88105.8 19.3398
88106.9 15.2550
88108.1 12.6506
88109.2 10.9812
88110.3 9.88254
88112.6 8.57650
88114.8 7.87147
88119.3 7.17556
88123.8 6.85394
88132.8 6.56471
88141.8 6.43492
88159.9 6.31009
88177.9 6.24216
88213.9 6.15271
88249.9 6.08236
88394.0 5.83185
88538.1 5.56977
88682.2 5.26602
88826.3 4.88691
88898.3 4.65376
88970.3 4.38163
89042.4 4.06833
89114.4 3.74444
89150.4 3.62283
89186.5 3.60386
89222.5 3.83667
89258.5 4.63920
89283.9 5.83779
89309.3 7.76853
89334.6 10.3151
89360.0 12.7960
89410.8 14.7547
89461.5 13.6337
89520.1 11.8832
89578.8 10.5760
89637.4 9.66369
89696.0 9.01116
89754.6 8.52603
89813.3 8.15477
89842.6 8.00533
89871.9 7.89250
89886.5 7.87083
89901.2 7.93281
89908.5 8.06323
89915.9 8.41744
89919.5 8.82116
89923.2 9.62144
89925.0 10.3308
89926.8 11.4359
89928.7 13.2196
89930.5 16.1261
89932.8 21.5654
89935.0 25.4781
89937.3 22.2528
89939.5 16.9739
89941.4 13.9161
89943.3 12.0170
89945.2 10.8187
89947.1 10.0328
89950.9 9.11262
89954.6 8.61773
89962.2 8.12436
89969.8 7.88641
89984.9 7.65160
90000.0 7.52570
90037.1 7.34123
90074.2 7.21242
90148.5 7.00924
90222.7 6.84126
90297.0 6.69396
90445.4 6.43604
90593.9 6.20036
90742.4 5.95612
90816.6 5.81596
90890.9 5.64757
90965.1 5.42250
91002.2 5.26976
91039.3 5.06835
91076.5 4.78270
91095.0 4.58745
91113.6 4.33767
91132.1 4.01113
91150.7 3.59022
91169.3 3.17817
91178.5 3.22949
91187.8 4.07918
91192.6 5.23497
91197.4 7.13289
91207.0 12.1001
91216.6 14.0680
91226.2 13.1003
91232.4 12.1879
91238.5 11.3676
91250.9 10.1188
91263.2 9.27793
91275.5 8.69377
91287.8 8.26936
91300.2 7.94904
91324.8 7.49907
91349.5 7.19745
91374.1 6.98018
91423.4 6.68414
91472.7 6.48725
91522.1 6.34293
91620.7 6.13673
91719.3 5.98751
91817.9 5.86769
92015.1 5.67271
92212.4 5.50632
92409.6 5.35067
92606.8 5.19414
92705.4 5.11081
92754.7 5.07259
92779.4 5.09902
92785.6 5.15192
92791.7 5.31201
92794.8 5.52245
92797.9 6.02664
92799.4 6.57313
92801.0 7.63211
92802.5 9.97653
92803.3 12.2378
92804.0 15.8901
92805.0 22.8689
92806.0 27.9399
92807.0 23.8234
92808.0 17.0949
92809.1 12.0500
92810.3 9.44310
92811.5 8.03316
92812.6 7.21063
92815.0 6.33427
92817.3 5.90872
92822.0 5.51805
92826.6 5.34635
92836.0 5.19589
92845.3 5.12853
92864.0 5.06235
92882.7 5.02498
92957.4 4.93187
93106.7 4.77604
93256.1 4.60376
93405.5 4.39341
93554.9 4.11365
93629.6 3.92975
93704.3 3.69937
93779.0 3.40215
93816.4 3.22159
93853.7 3.01965
93891.1 2.80852
93928.4 2.64005
93965.8 2.70249
93984.4 2.98697
94003.1 3.64331
94019.8 4.75579
94036.6 6.54192
94070.0 11.2922
94103.5 13.2578
94136.9 12.1976
94159.0 11.1901
94181.1 10.3016
94203.2 9.58020
94225.3 9.01598
94247.4 8.60054
94269.4 8.37572
94280.5 8.40008
94291.5 8.64908
94297.1 8.95551
94302.6 9.51085
94308.1 10.5346
94313.6 12.4261
94319.3 15.5732
94325.0 17.8343
94330.7 15.9048
94336.4 12.7681
94340.6 11.1232
94344.8 10.0221
94349.0 9.27762
94353.2 8.76075
94361.6 8.10682
94369.9 7.71764
94378.3 7.45802
94386.7 7.26989
94403.5 7.00588
94420.3 6.81967
94437.0 6.67441
94470.6 6.45023
94504.1 6.27652
94537.7 6.13342
94604.7 5.90491
94671.8 5.72574
94738.9 5.57846
94873.1 5.34392
95141.4 5.00109
95409.8 4.73338
95678.1 4.49399
95946.5 4.26049
96214.8 4.02080
96281.9 3.96311
96349.0 3.92037
96382.5 3.92280
96399.3 3.94294
96416.1 3.99339
96432.8 4.11399
96441.2 4.23249
96449.6 4.43256
96458.0 4.79627
96466.4 5.52757
96470.6 6.18774
96474.8 7.23060
96479.0 8.94907
96483.1 11.8192
96488.1 17.0294
96493.0 20.8064
96497.9 17.7711
96502.9 12.7588
96507.2 9.73595
96511.6 7.89148
96516.0 6.75089
96520.3 6.01413
96529.1 5.16430
96537.8 4.71405
96546.6 4.44517
96555.3 4.27036
96572.8 4.05916
96590.2 3.93602
96607.7 3.85357
96642.6 3.74398
96712.5 3.60416
96782.4 3.49546
96922.2 3.30058
96957.1 3.26228
96992.1 3.25588
97009.5 3.29882
97027.0 3.46670
97035.7 3.70075
97040.1 3.91626
97044.5 4.26445
97048.8 4.86889
97053.2 6.01489
97055.4 6.99244
97057.6 8.45187
97059.8 10.6965
97061.9 14.1570
97065.0 21.3435
97068.0 26.5374
97071.0 22.3581
97074.1 15.4834
97076.2 12.0642
97078.3 9.74723
97080.4 8.16625
97082.5 7.07422
97086.7 5.71833
97090.9 4.95350
97095.1 4.47980
97099.3 4.16689
97107.7 3.78752
97116.1 3.57107
97124.6 3.43277
97141.4 3.26470
97175.0 3.08952
97208.7 2.98226
97276.0 2.82003
97343.3 2.67405
97477.9 2.37269
97612.4 2.03084
97747.0 1.63435
97881.6 1.20472
97948.9 1.02797
98016.2 0.987046
98049.9 1.09184
98083.5 1.36545
98117.2 1.93030
98150.8 2.98850
98181.9 4.65931
98212.9 7.24500
98275.0 14.3855
98306.1 16.9163
98337.1 17.5606
98399.2 15.2212
98469.3 11.8338
98539.4 9.43124
98609.4 7.83156
98679.5 6.74593
98819.7 5.55979
98959.8 5.62932
99031.1 6.39610
99102.4 7.85473
99245.0 12.0354
99372.5 13.7371
99500.0 12.9004
99500.0 12.3911
99649.9 10.1778
99739.0 9.02658
99828.2 8.27073
99939.8 7.95307
100000 7.83343
100074 7.68638
100209 7.11853
100343 6.77847
100479 6.51004
100614 5.86862
100750 6.04595
100885 5.82604
100999 5.36887
101090 5.38451
101181 6.24991
101272 7.98779
101363 7.48805
101455 7.29058
101546 6.21681
101638 5.67185
101730 5.69567
101821 5.65461
101913 5.70833
102006 5.56199
102098 5.72445
102190 5.89344
102283 7.03911
102375 6.36657
102468 5.61964
102561 4.80547
102654 4.78940
102747 4.49870
102840 5.12323
102922 4.65111
102992 6.00891
103063 6.46508
103133 7.59470
103203 6.33141
103274 4.84868
103368 4.20939
103485 4.70993
103603 4.29966
103721 3.90876
103839 4.34994
103958 3.49303
104077 3.48211
104195 3.15039
104291 2.93209
104362 2.40694
104434 2.60575
104506 3.36357
104577 5.98660
104649 6.79276
104721 5.78066
104829 5.73493
104973 5.15252
105118 4.59565
105263 4.19273
105408 3.51943
105553 3.23433
105699 3.54340
105845 2.97112
105991 3.26383
106138 3.88787
106285 4.48022
106432 5.67360
106543 7.24215
106617 8.80634
106690 10.2008
106764 12.3338
106839 14.0736
106913 15.0957
106987 16.8707
107061 17.2705
107136 15.6906
107210 13.3420
107285 10.8082
107359 8.89848
107434 11.8236
107509 17.1631
107584 17.3906
107659 16.7124
107734 16.2398
107846 15.4029
107997 14.3435
108148 12.9575
108299 12.0014
108476 11.1511
108678 10.3218
108881 9.75153
109085 9.02135
109289 8.81057
109494 8.21040
109699 7.82672
109905 7.85003
110112 7.31385
110267 6.85464
110371 7.87456
110474 6.86894
110578 6.08675
110683 6.19055
110787 5.89366
110891 6.07593
110996 6.64929
111101 7.61031
111205 10.6471
111311 9.90678
111416 8.36767
111521 7.82839
111627 7.27740
111710 6.82636
111732 6.70681
111851 6.95449
111984 7.01461
112116 6.35673
112249 5.97365
112382 6.30903
112516 6.30008
112649 5.81267
112770 6.05935
112877 5.99918
112985 6.88316
113092 5.97468
113200 5.23592
113308 5.74873
113416 6.35478
113524 7.44642
113632 5.85147
113741 5.36714
113834 5.20939
113890 5.14525
113945 4.69027
113999 4.48861
114053 5.63721
114108 6.97317
114163 8.89898
114217 8.34672
114272 7.54539
114326 6.50464
114381 6.72260
114436 6.50117
114491 5.50499
114546 5.57076
114600 5.63627
114683 6.06103
114793 5.45499
114903 5.20800
115013 5.21890
115124 4.84769
115234 4.67010
115345 4.85910
115456 4.84296
115567 4.50551
115679 4.34482
115790 4.22862
115902 3.98897
116013 4.15080
116125 3.88041
116237 3.55698
116350 3.64442
116441 3.67966
116511 4.55942
116582 5.06890
116652 4.37660
116723 3.43933
116793 2.24880
116864 1.99026
116934 3.26951
117005 5.39808
117076 5.99985
117147 5.13546
117218 5.35643
117289 6.31072
117360 8.70533
117431 12.2751
117502 14.6513
117574 14.5652
117645 11.8641
117716 10.9150
117788 8.82250
117859 8.12592
117931 7.36036
118003 7.20323
118074 6.93561
118146 7.12283
118218 6.85581
118290 5.55540
118362 4.49694
118434 3.76256
118506 3.54800
118578 3.37462
118651 2.98801
118723 2.79645
118795 3.75968
118868 6.95564
118940 10.3645
119013 13.7430
119086 15.1694
119158 14.1353
119231 12.8842
119304 11.5624
119377 10.0098
119450 9.69907
119523 9.28438
119596 8.94994
119691 7.77280
119808 7.23341
119926 6.58141
120044 6.25055
120161 5.96795
120279 5.83288
120397 5.82303
120516 5.00619
120634 4.93578
120753 4.50144
120872 4.30771
120991 3.94462
121110 3.57774
121229 3.46213
121319 3.17928
121379 3.43191
121439 4.21188
121499 5.26905
121559 7.44485
121619 9.07746
121679 10.3074
121739 10.2522
121799 8.37503
121859 7.02741
121919 6.85251
121979 5.81578
122040 5.20795
122100 5.05757
122161 4.95475
122229 3.85698
122304 3.91790
122380 4.17203
122456 3.23843
122531 2.85027
122607 3.37590
122683 3.84610
122759 3.47187
122836 2.00502
122912 1.45105
122988 0.676929
123064 1.79803
123141 3.94574
123217 7.45295
123294 13.0638
123370 17.4948
123447 20.1732
123524 19.7289
123601 18.8085
123677 17.4206
123754 15.6895
123831 14.5212
123932 13.5097
124055 12.2904
124179 10.9102
124303 10.5704
124427 10.4251
124551 10.5078
124676 9.17388
124801 8.64962
124926 9.04979
125051 8.28775
125176 7.69476
125301 7.51330
125427 7.26461
125553 7.07805
125679 6.79057
125805 6.41538
125931 6.16119
126058 5.92465
126185 5.65615
126312 4.89398
126407 4.95672
126471 5.58539
126534 7.04989
126598 10.0779
126662 12.0109
126726 11.6532
126789 10.1264
126853 9.24361
126917 8.90125
126981 8.41496
127045 7.71686
127109 7.82423
127174 7.34094
127238 7.23424
127302 7.98152
127366 8.13591
127431 8.29424
127495 7.41541
127559 7.06050
127672 6.88484
127834 6.55986
127996 6.38019
128158 6.64198
128320 6.36251
128483 6.04701
128646 5.84976
128810 5.72682
128973 5.53494
129137 5.56681
129302 5.28633
129466 5.01076
129631 4.80810
129797 4.84778
129962 4.54483
130128 4.54692
130294 4.38898
130461 4.39893
130628 4.37376
130795 4.04558
130962 3.95352
131130 3.21887
131298 3.07473
131416 3.02501
131484 2.39743
131551 3.15951
131619 4.02858
131686 4.85818
131754 7.43169
131822 10.7734
131889 14.1403
131957 14.9332
132025 14.5683
132093 12.9348
132161 11.0005
132229 9.44423
132297 8.63850
132365 7.23252
132433 6.54841
132502 5.74473
132570 5.19456
132638 4.67030
132707 4.17639
132775 3.94036
132844 3.85352
132912 4.78076
132981 6.96558
133049 9.94099
133118 12.3930
133187 12.6567
133256 11.1049
133324 9.93245
133393 9.35276
133462 8.02397
133531 7.34258
133600 7.28415
133670 7.53233
133739 8.40618
133808 9.23724
133877 8.50534
133947 7.63624
134016 7.66227
134094 7.59444
134181 6.89140
134268 6.53609
134355 6.44948
134442 5.81570
134530 5.31401
134617 4.90504
134704 4.63375
134792 4.15763
134871 3.39670
134941 3.23528
135011 3.53642
135081 2.76345
135151 3.55561
135222 4.52268
135292 4.12678
135363 4.01400
135433 4.28567
135504 5.19172
135574 7.39832
135645 9.68553
135716 11.9627
135786 13.7109
135857 14.4117
135928 14.7300
135999 13.7202
136070 13.1636
136141 13.0310
136212 12.4592
136283 12.9264
136355 13.6153
136426 13.9690
136497 13.4691
136569 11.8074
136640 10.8311
136712 9.59781
136783 8.81955
136855 8.23584
136926 8.37195
137016 8.21773
137124 7.74398
137232 7.72685
137340 7.61485
137448 7.82413
137556 7.36329
137664 6.98154
137773 7.04765
137881 6.49517
137990 6.31924
138099 6.12886
138208 6.65255
138317 6.72769
138426 5.82527
138536 5.75127
138645 5.92977
138755 5.47198
138865 4.69498
138975 4.79691
139085 4.73129
139195 4.39904
139305 3.94007
139416 3.22720
139526 3.50639
139618 3.50011
139692 4.37651
139766 6.03211
139840 7.40348
139914 9.04102
139988 11.9545
140062 12.4072
140137 11.9608
140211 10.9403
140285 10.2645
140360 9.57858
140434 8.70792
140509 8.96401
140583 8.19126
140658 8.40794
140732 8.23358
140807 8.90281
140882 9.16163
140957 9.34628
141032 8.08773
141107 7.56290
141182 6.90619
141257 6.87592
141351 6.57756
141464 6.49783
141577 6.29189
141690 6.51679
141803 6.48307
141917 5.87144
142030 5.97605
142144 6.17194
142258 5.95702
142372 6.15381
142486 5.85405
142600 5.68177
142714 5.73956
142829 5.31261
142943 5.66507
143058 5.64988
143173 5.40217
143288 5.09882
143403 4.79204
143519 4.66688
143634 4.10480
143731 4.28562
143808 3.85549
143885 5.78134
143962 7.83846
144039 9.20798
144117 8.48174
144194 7.09853
144272 6.61119
144349 7.00965
144427 6.50486
144534 6.54322
144670 6.25729
144806 5.64929
144943 5.67404
145080 5.47330
145217 5.42628
145354 4.72193
145491 4.74413
145629 4.72696
145766 4.41693
145904 4.44841
146042 4.75223
146181 4.23214
146299 3.71129
146399 4.00227
146498 3.84669
146597 4.81997
146696 6.37565
146796 6.95416
146895 6.91189
146995 5.61836
147095 4.74352
147204 4.29605
147324 4.43101
147444 3.55863
147565 3.79432
147685 3.10606
147806 2.96366
147906 2.23283
147987 2.93803
148067 3.43898
148148 4.52661
148229 6.45205
148310 7.98894
148390 6.29820
148471 4.60655
148552 3.11239
148633 2.95614
148715 4.04786
148796 5.76972
148877 7.45751
148958 7.72575
149040 7.26685
149121 8.33577
149203 10.7739
149284 12.9522
149366 12.7964
149448 12.3789
149540 12.0967
149642 10.9985
149744 10.4154
149847 9.58138
149950 9.71618
150052 9.35501
150155 9.13243
150258 8.42737
150361 8.43152
150465 8.15217
150568 7.99878
150671 7.67674
150775 7.33971
150878 7.08401
150982 6.95629
151086 7.19715
151190 7.23048
151294 6.69487
151398 6.76256
151502 6.03615
151607 5.89186
151711 6.02064
151816 6.65512
151920 7.01096
152025 6.23158
152130 6.18332
152235 6.74241
152340 6.71459
152445 6.10746
152551 5.27694
152656 5.55666
152772 5.36220
152899 5.31687
153026 5.18991
153153 5.04737
153281 4.73955
153408 3.93944
153536 5.88288
153664 8.10352
153791 7.90124
153920 7.22487
154048 6.69528
154176 7.59608
154305 7.49751
154434 6.35940
154562 5.47285
154692 5.06643
154821 5.06350
154950 4.95457
155080 4.59699
155188 4.18647
155274 4.53896
155361 5.31935
155448 5.33956
155534 4.96886
155621 5.40137
155708 5.80742
155795 6.36919
155882 7.01890
155969 5.85364
156057 4.62734
156144 3.48268
156231 3.23944
156319 4.23036
156406 6.80580
156494 9.36598
156581 10.0736
156669 9.13906
156757 8.18854
156845 7.22883
156933 6.79449
157021 6.42399
157109 6.35024
157197 6.32772
157285 6.36215
157396 6.05680
157528 6.22522
157661 6.15312
157794 5.91359
157927 5.65097
158060 5.32421
158194 5.03190
158328 5.06582
158461 4.93480
158595 4.95207
158729 5.10640
158864 5.07756
158998 4.49471
159133 4.41404
159268 4.47575
159403 4.48637
159515 4.46669
159606 5.22924
159696 6.80739
159786 7.19981
159877 5.91327
159967 5.02628
160058 4.52536
160148 4.55197
160250 4.40520
160364 4.51330
160478 4.60313
160591 3.81813
160705 3.49632
160819 3.44260
160934 3.35993
161048 3.44355
161162 4.06227
161277 3.97237
161391 4.27532
161506 4.29670
161621 4.75846
161736 6.20868
161851 6.79005
161966 7.90651
162082 8.48867
162197 8.94382
162313 8.93555
162428 9.07903
162544 9.42009
162660 9.58218
162776 9.54860
162893 8.77846
163009 7.80702
163126 7.24693
163242 7.02672
163359 7.12647
163476 7.19761
163593 7.65593
163710 7.22178
163827 6.89358
163944 6.77505
164062 7.11239
164179 6.78448
164297 5.65285
164415 5.39063
164533 6.09978
164651 6.76864
164769 6.73223
164888 5.07377
165006 4.25436
165125 4.26616
165244 4.15734
165363 3.94892
165470 3.09247
165565 2.66737
165660 2.78149
165756 4.06019
165851 5.85831
165947 5.94069
166043 5.23261
166139 4.90221
166234 4.75328
166330 4.60445
166426 4.90631
166523 5.60244
166619 6.81188
166715 9.42268
166811 10.9211
166908 11.9135
167004 12.4300
167101 11.3340
167198 10.8352
167294 10.1408
167391 9.34484
167488 8.89180
167585 8.60776
167682 8.47921
167780 8.55439
167877 7.93251
167987 6.74038
168108 6.64850
168230 6.67839
168353 6.17362
168475 5.87940
168597 5.44193
168720 5.56552
168842 4.90945
168965 5.48569
169088 6.37980
169211 6.72873
169334 7.29753
169458 6.46206
169581 5.84225
169705 5.34210
169828 4.75949
169940 4.21821
170039 4.95332
170138 5.98153
170238 8.20969
170337 7.35922
170437 6.24224
170536 5.01926
170636 4.43280
170736 4.43762
170836 6.75880
170936 8.52264
171036 9.04185
171136 8.60605
171236 7.71769
171336 6.96627
171437 6.69738
171537 6.31675
171638 5.88691
171739 5.75198
171865 5.42101
172016 5.21652
172167 4.75735
172319 4.93162
172471 4.87589
172623 5.61372
172776 5.84210
172928 4.85893
