I-127(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
1318.96 0.0854260
1319.72 0.0746701
1321.25 0.0809925
1322.78 0.110760
1323.54 0.138311
1324.30 0.181286
1325.07 0.252344
1325.83 0.381280
1326.21 0.489020
1326.60 0.652031
1326.98 0.915608
1327.36 1.38304
1327.55 1.76581
1327.74 2.33399
1327.93 3.22935
1328.12 4.75938
1328.22 5.97408
1328.32 7.69520
1328.41 10.3071
1328.51 14.4305
1328.60 21.6415
1328.65 27.3806
1328.70 35.4096
1328.75 47.5908
1328.79 66.0568
1328.84 96.4348
1328.89 144.817
1328.94 232.335
1329.00 289.237
1329.06 230.682
1329.11 144.799
1329.15 104.886
1329.19 77.5109
1329.26 45.7604
1329.34 29.6216
1329.41 20.5687
1329.48 15.0546
1329.56 11.4708
1329.71 7.27256
1329.85 5.01129
1330.00 3.65947
1330.30 2.19908
1330.59 1.46519
1330.89 1.04799
1331.18 0.786969
1331.48 0.614009
1332.07 0.405219
1332.66 0.289143
1333.25 0.218124
1333.84 0.171619
1335.03 0.116653
1336.21 0.0870614
1338.57 0.0592538
1340.94 0.0497577
1343.30 0.0508432
1344.48 0.0561520
1345.67 0.0683850
1346.26 0.0812987
1346.85 0.109964
1347.14 0.143561
1347.44 0.225354
1347.59 0.324394
1347.73 0.557707
1347.81 0.816377
1347.88 1.34549
1347.92 1.83974
1347.96 2.66107
1347.99 4.11719
1348.03 6.69331
1348.07 10.7506
1348.10 13.3690
1348.14 10.6319
1348.17 6.69668
1348.20 4.81911
1348.22 3.59478
1348.26 2.17028
1348.31 1.43144
1348.36 1.02688
1348.45 0.616084
1348.54 0.429438
1348.73 0.269876
1348.91 0.209290
1349.28 0.170704
1349.66 0.168351
1350.40 0.205001
1351.14 0.292779
1351.51 0.369293
1351.88 0.486421
1352.25 0.677250
1352.62 1.01672
1352.81 1.29762
1352.99 1.71436
1353.18 2.37903
1353.36 3.51915
1353.55 5.75156
1353.64 7.75928
1353.73 10.9767
1353.78 13.4409
1353.83 16.7342
1353.87 21.3641
1353.92 28.1278
1353.97 38.7518
1354.01 55.6026
1354.06 84.2682
1354.10 134.169
1354.15 214.307
1354.20 267.583
1354.25 214.295
1354.30 134.156
1354.33 95.7127
1354.36 70.4760
1354.39 52.8788
1354.43 41.1067
1354.49 26.4119
1354.56 18.3487
1354.62 13.3776
1354.68 10.2058
1354.81 6.46510
1354.94 4.44378
1355.07 3.24891
1355.33 1.95666
1355.59 1.30941
1355.85 0.943098
1356.11 0.715799
1356.36 0.565985
1356.88 0.390959
1357.40 0.311202
1357.66 0.304541
1357.91 0.347866
1358.04 0.422209
1358.17 0.611164
1358.24 0.823755
1358.30 1.24055
1358.33 1.62839
1358.37 2.22911
1358.40 3.22744
1358.43 4.91535
1358.47 7.81216
1358.50 9.67566
1358.54 7.72237
1358.57 4.90748
1358.60 3.38256
1358.63 2.41773
1358.68 1.39780
1358.74 0.923899
1358.80 0.671858
1358.91 0.428213
1359.02 0.318108
1359.24 0.222108
1359.47 0.180891
1359.91 0.144231
1360.36 0.128310
1361.26 0.118844
1362.15 0.128867
1363.05 0.166505
1363.49 0.206982
1363.94 0.280523
1364.39 0.433578
1364.61 0.580935
1364.84 0.838483
1365.06 1.35940
1365.17 1.84669
1365.28 2.66531
1365.40 4.23455
1365.45 5.61149
1365.51 7.79235
1365.56 11.5250
1365.62 18.6123
1365.65 24.7150
1365.68 34.0265
1365.70 48.7164
1365.72 59.0696
1365.73 70.9855
1365.75 91.3439
1365.77 113.228
1365.80 141.275
1365.82 132.587
1365.84 113.228
1365.87 70.9883
1365.90 48.7222
1365.92 34.8735
1365.95 25.8219
1365.98 19.7382
1366.03 12.3850
1366.08 8.50572
1366.13 6.16253
1366.19 4.69880
1366.29 3.01129
1366.39 2.11216
1366.50 1.58992
1366.71 1.03925
1366.92 0.783712
1367.13 0.661989
1367.54 0.621134
1367.96 0.803482
1368.17 1.03062
1368.38 1.45291
1368.59 2.31758
1368.70 3.12582
1368.80 4.46468
1368.90 6.96702
1368.96 9.07402
1369.01 12.2916
1369.06 17.6477
1369.11 26.9253
1369.14 34.3137
1369.17 44.7807
1369.19 59.8472
1369.22 81.4245
1369.26 130.583
1369.30 162.207
1369.34 129.329
1369.38 81.4128
1369.42 52.7790
1369.46 35.6770
1369.49 25.3034
1369.53 18.8672
1369.60 11.4610
1369.68 7.65382
1369.75 5.46280
1369.82 4.09352
1369.97 2.54796
1370.11 1.74361
1370.26 1.27293
1370.55 0.772332
1370.84 0.525407
1371.14 0.385572
1371.72 0.241171
1372.31 0.172257
1372.89 0.135078
1374.06 0.102827
1375.23 0.102773
1375.81 0.116455
1376.39 0.147989
1376.98 0.221199
1377.27 0.294962
1377.56 0.428126
1377.71 0.538477
1377.86 0.703814
1378.00 0.967329
1378.15 1.42457
1378.29 2.32241
1378.37 3.13569
1378.44 4.46757
1378.51 6.86194
1378.55 8.87136
1378.59 11.7793
1378.62 16.4665
1378.66 24.0643
1378.68 30.1507
1378.70 37.9858
1378.71 48.6331
1378.73 62.9820
1378.75 81.4799
1378.77 101.409
1378.80 126.083
1378.82 118.032
1378.84 100.235
1378.87 62.9782
1378.90 38.4919
1378.94 24.9028
1378.97 17.1242
1379.01 12.3936
1379.04 9.34510
1379.08 7.28127
1379.15 4.78973
1379.22 3.36868
1379.29 2.49781
1379.43 1.53783
1379.57 1.04276
1379.71 0.758528
1379.85 0.579391
1379.98 0.459383
1380.26 0.313545
1380.54 0.232552
1381.10 0.153082
1381.66 0.123623
1382.21 0.131535
1382.49 0.164034
1382.77 0.262214
1382.91 0.389186
1383.05 0.690701
1383.12 1.02636
1383.19 1.69201
1383.23 2.30962
1383.26 3.31642
1383.30 5.05146
1383.33 8.00016
1383.37 12.7924
1383.40 15.8500
1383.44 12.6504
1383.47 7.99867
1383.50 5.75694
1383.52 4.28711
1383.56 2.56844
1383.61 1.68670
1383.66 1.18878
1383.75 0.685086
1383.84 0.450978
1384.02 0.247766
1384.21 0.164291
1384.58 0.0970540
1384.94 0.0704200
1385.68 0.0486277
1386.42 0.0394489
1387.89 0.0313737
1389.36 0.0279809
1392.31 0.0261774
1395.25 0.0280141
1398.20 0.0334532
1401.14 0.0450533
1402.61 0.0554631
1404.09 0.0724309
1405.56 0.107076
1406.29 0.160264
1406.48 0.197400
1406.66 0.280877
1406.75 0.373821
1406.85 0.571419
1406.94 1.11260
1406.98 1.79207
1407.03 3.22908
1407.07 5.06677
1407.10 6.28563
1407.14 5.07013
1407.17 3.23571
1407.21 1.88890
1407.25 1.21333
1407.34 0.654028
1407.42 0.444081
1407.50 0.347119
1407.67 0.267933
1407.84 0.242295
1408.17 0.239114
1408.50 0.260472
1409.16 0.346899
1409.83 0.513316
1410.16 0.653286
1410.49 0.863828
1410.82 1.20234
1411.16 1.79779
1411.32 2.28158
1411.49 2.99442
1411.65 4.10671
1411.82 5.98116
1411.90 7.43999
1411.99 9.50192
1412.07 12.5448
1412.15 17.2871
1412.24 25.2159
1412.28 31.3871
1412.32 39.7414
1412.36 51.9754
1412.40 69.5647
1412.44 96.7838
1412.48 136.894
1412.54 218.596
1412.60 272.889
1412.66 218.581
1412.72 136.879
1412.75 100.018
1412.79 75.0306
1412.86 45.2789
1412.93 29.5736
1413.01 20.7544
1413.08 15.2492
1413.15 11.6951
1413.30 7.46742
1413.44 5.17553
1413.59 3.79999
1413.88 2.30967
1414.17 1.55985
1414.46 1.13343
1414.75 0.869315
1415.03 0.696141
1415.61 0.492712
1416.19 0.389002
1416.77 0.337295
1417.35 0.319525
1418.51 0.373674
1419.09 0.465909
1419.67 0.649823
1419.96 0.808343
1420.25 1.05025
1420.54 1.44195
1420.83 2.12955
1421.12 3.51110
1421.26 4.78816
1421.41 6.92467
1421.48 8.58822
1421.55 10.8901
1421.63 14.3019
1421.70 19.4757
1421.77 28.0843
1421.81 34.4855
1421.84 43.1930
1421.88 55.3367
1421.92 72.6914
1421.95 97.9451
1421.99 134.570
1422.04 215.640
1422.10 269.832
1422.16 215.624
1422.21 134.552
1422.27 78.7592
1422.34 49.7498
1422.40 33.4656
1422.46 23.9701
1422.52 17.8591
1422.58 13.8430
1422.70 8.96086
1422.83 6.26125
1422.95 4.61905
1423.20 2.81689
1423.44 1.89642
1423.69 1.36636
1423.93 1.03355
1424.18 0.811709
1424.67 0.541249
1425.16 0.389715
1425.65 0.296046
1426.14 0.234052
1427.13 0.159532
1428.11 0.118291
1430.07 0.0774911
1432.04 0.0620898
1434.00 0.0661833
1434.99 0.0840703
1435.48 0.104066
1435.97 0.141765
1436.46 0.222968
1436.71 0.302947
1436.95 0.445047
1437.20 0.737248
1437.32 1.01433
1437.44 1.48610
1437.57 2.40575
1437.63 3.23531
1437.69 4.55149
1437.75 6.90418
1437.81 11.4819
1437.84 15.6626
1437.87 22.0833
1437.90 33.1360
1437.92 41.0491
1437.93 51.2373
1437.95 65.7672
1437.97 82.3338
1438.00 102.206
1438.02 96.0523
1438.03 81.3582
1438.07 51.2344
1438.11 28.9012
1438.15 17.6688
1438.19 11.6981
1438.23 8.31568
1438.27 6.14797
1438.31 4.75004
1438.38 3.05771
1438.46 2.13064
1438.54 1.57019
1438.70 0.957028
1438.86 0.645823
1439.02 0.468676
1439.33 0.283785
1439.65 0.194288
1439.97 0.144827
1440.60 0.0960040
1441.23 0.0772652
1441.86 0.0801589
1442.18 0.0977502
1442.50 0.152481
1442.66 0.224193
1442.81 0.399413
1442.89 0.597948
1442.97 1.01186
1443.01 1.41198
1443.05 2.07247
1443.09 3.30800
1443.13 5.59815
1443.17 8.98267
1443.20 11.1541
1443.24 8.88219
1443.27 5.59735
1443.31 3.39202
1443.34 2.20989
1443.38 1.53150
1443.42 1.11793
1443.49 0.669686
1443.56 0.448161
1443.70 0.247059
1443.85 0.161654
1444.14 0.0916454
1444.43 0.0640548
1445.00 0.0418429
1445.58 0.0327263
1447.89 0.0208142
1450.19 0.0169584
1452.50 0.0151272
1454.81 0.0144768
1457.12 0.0155015
1459.42 0.0246319
1460.00 0.0341564
1460.58 0.0602513
1460.87 0.0947661
1461.15 0.184234
1461.30 0.295059
1461.44 0.557902
1461.51 0.848742
1461.59 1.43939
1461.62 1.98604
1461.66 2.88515
1461.69 4.45668
1461.73 7.29122
1461.77 11.7479
1461.80 14.6187
1461.84 11.6160
1461.87 7.29156
1461.90 4.95168
1461.93 3.51469
1461.95 2.55857
1461.98 1.94864
1462.04 1.21681
1462.09 0.832644
1462.20 0.457147
1462.31 0.289715
1462.53 0.149115
1462.74 0.0932644
1463.18 0.0499716
1463.62 0.0338536
1465.36 0.0178352
1468.85 0.0156314
1470.59 0.0178408
1472.34 0.0243410
1473.21 0.0326697
1474.08 0.0543008
1474.52 0.0822714
1474.95 0.155569
1475.17 0.248928
1475.39 0.481951
1475.50 0.757515
1475.61 1.37056
1475.66 2.00732
1475.72 3.16330
1475.75 4.17144
1475.77 5.62268
1475.80 7.83347
1475.83 11.2079
1475.86 17.9340
1475.90 22.4245
1475.94 17.9348
1475.97 11.2092
1476.01 6.81878
1476.05 4.44715
1476.09 3.07900
1476.12 2.24188
1476.20 1.33183
1476.27 0.881232
1476.42 0.470965
1476.57 0.299590
1476.87 0.162294
1477.16 0.111928
1477.76 0.0817001
1478.35 0.0862617
1478.94 0.120434
1479.24 0.158591
1479.54 0.228890
1479.84 0.375343
1479.98 0.515907
1480.13 0.757590
1480.28 1.23341
1480.36 1.65950
1480.43 2.35205
1480.50 3.58312
1480.54 4.58780
1480.58 6.06537
1480.61 8.34490
1480.65 12.0634
1480.69 18.4889
1480.73 29.9140
1480.76 48.2722
1480.80 60.1493
1480.84 47.7564
1480.88 29.9149
1480.90 21.5096
1480.92 15.9911
1480.97 9.53302
1481.02 6.16415
1481.07 4.30824
1481.12 3.15084
1481.17 2.41293
1481.26 1.54259
1481.36 1.06683
1481.46 0.784647
1481.65 0.476303
1481.84 0.321599
1482.03 0.233197
1482.42 0.141234
1482.81 0.0968497
1483.19 0.0720974
1483.96 0.0469382
1485.51 0.0287786
1487.05 0.0229475
1490.14 0.0236307
1491.69 0.0404119
1492.07 0.0571845
1492.46 0.101807
1492.65 0.158770
1492.84 0.300063
1492.94 0.466483
1493.04 0.826550
1493.09 1.19716
1493.13 1.85453
1493.18 3.16953
1493.21 4.32240
1493.23 6.02751
1493.27 9.70144
1493.30 12.0658
1493.34 9.59277
1493.37 6.02783
1493.40 4.26495
1493.42 3.13105
1493.47 1.83633
1493.52 1.18763
1493.56 0.826862
1493.66 0.464429
1493.76 0.300443
1493.95 0.159248
1494.14 0.102593
1494.53 0.0580624
1494.91 0.0415095
1496.45 0.0255008
1499.54 0.0245758
1502.62 0.0300216
1505.70 0.0413196
1508.78 0.0656844
1510.32 0.0897267
1511.86 0.133092
1512.64 0.169319
1513.41 0.224133
1514.18 0.313198
1514.95 0.472030
1515.33 0.603488
1515.72 0.799780
1516.10 1.11265
1516.49 1.65640
1516.87 2.73223
1517.07 3.71318
1517.26 5.32057
1517.45 8.25232
1517.55 10.6838
1517.64 14.3313
1517.74 20.1891
1517.84 30.0419
1517.93 48.0290
1517.98 62.4749
1518.03 82.3822
1518.11 131.981
1518.20 165.116
1518.29 131.966
1518.37 82.3675
1518.46 50.6482
1518.54 33.0643
1518.63 22.8789
1518.71 16.6300
1518.80 12.5383
1518.88 9.79295
1519.05 6.42527
1519.23 4.52005
1519.40 3.35533
1519.74 2.05659
1520.08 1.39175
1520.42 1.00794
1520.76 0.767619
1521.10 0.608542
1521.78 0.424318
1522.46 0.349968
1522.81 0.360198
1523.15 0.456250
1523.32 0.603058
1523.40 0.742566
1523.49 0.977612
1523.57 1.41905
1523.62 1.79431
1523.66 2.35089
1523.70 3.26890
1523.74 4.81937
1523.79 7.80513
1523.83 13.5923
1523.86 21.7309
1523.90 27.1931
1523.94 21.7277
1523.97 13.5855
1524.00 9.42958
1524.03 6.82594
1524.05 5.05821
1524.08 3.91486
1524.13 2.51994
1524.18 1.77607
1524.24 1.32275
1524.29 1.03723
1524.39 0.701920
1524.60 0.413805
1524.81 0.294623
1525.23 0.194863
1525.65 0.152040
1526.50 0.111999
1527.34 0.0920609
1529.02 0.0718726
1530.70 0.0628333
1534.06 0.0601968
1537.42 0.0730411
1539.10 0.0873021
1540.79 0.110631
1542.47 0.150180
1544.15 0.222891
1544.99 0.284034
1545.83 0.376703
1546.67 0.527135
1547.51 0.794419
1547.93 1.01447
1548.35 1.34129
1548.77 1.85809
1549.19 2.74561
1549.40 3.45336
1549.61 4.46782
1549.82 6.00108
1550.03 8.47055
1550.24 12.8017
1550.35 16.2884
1550.45 21.3483
1550.56 29.0159
1550.66 41.2184
1550.77 61.5934
1550.87 96.2557
1550.99 154.146
1551.10 192.233
1551.22 153.585
1551.33 96.2312
1551.46 55.0402
1551.60 33.9639
1551.73 22.6182
1551.86 16.0073
1551.99 11.8742
1552.13 9.13753
1552.39 5.87249
1552.66 4.08280
1552.93 3.00062
1553.46 1.81830
1553.99 1.22004
1554.52 0.877532
1555.05 0.664023
1555.58 0.522993
1556.65 0.357399
1557.71 0.282051
1558.24 0.277698
1558.77 0.329125
1559.04 0.420380
1559.17 0.512908
1559.31 0.677422
1559.44 1.00551
1559.51 1.30767
1559.57 1.79690
1559.64 2.69338
1559.67 3.42487
1559.71 4.51151
1559.74 6.21021
1559.77 9.03143
1559.80 14.0284
1559.84 23.1897
1559.87 37.2171
1559.90 46.1672
1559.93 36.7477
1559.96 23.1851
1560.00 14.2259
1560.03 9.24949
1560.06 6.39980
1560.09 4.70933
1560.15 2.83181
1560.22 1.90019
1560.28 1.37543
1560.34 1.05196
1560.47 0.690951
1560.59 0.504443
1560.72 0.395306
1560.97 0.278154
1561.48 0.183774
1561.98 0.144666
1562.99 0.109348
1564.00 0.0924071
1566.01 0.0771536
1568.03 0.0757194
1570.05 0.0901998
1571.06 0.109064
1572.06 0.145588
1573.07 0.224802
1573.58 0.302899
1574.08 0.442788
1574.33 0.558446
1574.59 0.731816
1574.84 1.00885
1575.09 1.49227
1575.34 2.45194
1575.47 3.33241
1575.59 4.79524
1575.72 7.48395
1575.78 9.75570
1575.85 13.2150
1575.91 18.8126
1575.97 28.5829
1576.00 36.4575
1576.03 47.1997
1576.07 63.0615
1576.10 84.9111
1576.15 136.477
1576.20 170.023
1576.25 135.413
1576.30 84.9062
1576.36 50.1891
1576.41 31.9469
1576.47 21.7348
1576.52 15.6186
1576.58 11.6627
1576.64 9.06177
1576.75 5.91150
1576.86 4.14747
1576.97 3.08293
1577.19 1.90976
1577.41 1.31447
1577.63 0.977691
1578.07 0.648396
1578.51 0.541284
1578.73 0.551883
1578.95 0.624756
1579.17 0.824582
1579.28 1.03031
1579.39 1.38920
1579.51 2.09671
1579.56 2.72182
1579.62 3.72133
1579.67 5.45168
1579.73 8.79088
1579.75 11.7800
1579.78 16.2515
1579.81 23.7445
1579.84 35.5296
1579.85 45.8994
1579.87 57.0123
1579.90 70.7349
1579.93 56.3154
1579.97 35.5230
1579.99 23.3980
1580.02 16.0360
1580.05 11.5083
1580.08 8.60632
1580.13 5.30845
1580.19 3.62897
1580.24 2.63834
1580.30 2.02815
1580.41 1.32982
1580.52 0.966436
1580.63 0.754998
1580.85 0.535395
1581.08 0.436033
1581.30 0.392667
1581.74 0.399663
1582.19 0.532231
1582.41 0.684851
1582.63 0.965888
1582.85 1.54264
1582.97 2.08211
1583.08 2.99218
1583.19 4.69888
1583.24 6.18589
1583.30 8.45376
1583.35 12.2976
1583.41 19.1574
1583.44 24.9059
1583.47 33.3432
1583.49 46.0222
1583.52 64.2460
1583.56 103.089
1583.60 129.126
1583.64 103.084
1583.68 64.2386
1583.72 41.3532
1583.75 28.1082
1583.79 19.8455
1583.82 14.7536
1583.89 8.92595
1583.96 5.97811
1584.03 4.25771
1584.10 3.19843
1584.25 1.99282
1584.39 1.36563
1584.53 0.998638
1584.81 0.608168
1585.09 0.415241
1585.37 0.305614
1585.94 0.191360
1586.50 0.135405
1587.07 0.103593
1588.19 0.0699869
1589.32 0.0531681
1590.45 0.0434737
1592.71 0.0335841
1594.97 0.0302810
1597.22 0.0335421
1598.35 0.0412619
1599.48 0.0646723
1600.04 0.0971464
1600.61 0.186096
1600.89 0.303790
1601.03 0.416265
1601.17 0.611688
1601.31 0.996600
1601.38 1.34965
1601.45 1.92198
1601.53 2.97315
1601.56 3.83546
1601.60 5.12327
1601.63 7.22615
1601.67 10.6896
1601.70 16.9457
1601.74 28.7187
1601.75 36.7423
1601.77 45.9060
1601.80 57.3510
1601.83 45.9050
1601.86 28.7175
1601.89 19.8827
1601.91 14.3484
1601.94 10.5603
1601.96 8.11703
1602.01 5.12283
1602.05 3.52819
1602.10 2.55427
1602.14 1.94337
1602.24 1.22780
1602.33 0.844159
1602.42 0.619672
1602.61 0.378236
1602.80 0.257772
1602.98 0.189895
1603.36 0.119831
1604.10 0.0688270
1604.85 0.0526838
1605.59 0.0495109
1606.34 0.0597017
1606.71 0.0776681
1607.08 0.127770
1607.27 0.192613
1607.46 0.352566
1607.55 0.538592
1607.64 0.941901
1607.69 1.34896
1607.74 2.05926
1607.78 3.49015
1607.81 4.70050
1607.83 6.45926
1607.87 10.3777
1607.90 12.8948
1607.94 10.2619
1607.97 6.45952
1607.99 4.76456
1608.02 3.57829
1608.06 2.19009
1608.10 1.45643
1608.14 1.03392
1608.23 0.595987
1608.32 0.392779
1608.49 0.214274
1608.66 0.141596
1609.01 0.0840927
1609.35 0.0627377
1610.73 0.0446725
1612.11 0.0491281
1613.49 0.0648111
1614.18 0.0792238
1614.87 0.101754
1615.56 0.139125
1616.25 0.207184
1616.60 0.264232
1616.94 0.350785
1617.29 0.491240
1617.63 0.741600
1617.81 0.948369
1617.98 1.25503
1618.15 1.74449
1618.32 2.58416
1618.50 4.23044
1618.58 5.70206
1618.67 8.08875
1618.75 12.3854
1618.80 15.8563
1618.84 20.9521
1618.88 28.7955
1618.93 41.5494
1618.95 51.2306
1618.97 63.4905
1618.99 80.6363
1619.01 102.280
1619.06 164.135
1619.10 205.577
1619.12 193.367
1619.14 164.128
1619.19 102.273
1619.24 59.0097
1619.29 36.6504
1619.34 24.5153
1619.39 17.4030
1619.44 12.9379
1619.49 9.97210
1619.59 6.42258
1619.69 4.47082
1619.79 3.28804
1619.99 1.99122
1620.19 1.33480
1620.39 0.957739
1620.59 0.721524
1620.79 0.563891
1621.19 0.373246
1621.59 0.266791
1621.99 0.201408
1622.39 0.158510
1623.19 0.107328
1623.99 0.0793090
1625.59 0.0516247
1627.19 0.0394143
1628.79 0.0336887
1631.98 0.0316664
1635.18 0.0397556
1636.78 0.0501378
1638.38 0.0700713
1639.18 0.0871458
1639.98 0.113349
1640.78 0.156362
1641.58 0.234011
1641.98 0.298854
1642.38 0.396880
1642.78 0.555256
1643.18 0.834936
1643.38 1.06415
1643.58 1.40408
1643.78 1.93912
1643.98 2.85191
1644.18 4.59892
1644.28 6.13902
1644.38 8.58938
1644.48 12.8102
1644.53 16.1469
1644.58 20.9045
1644.63 27.9486
1644.68 38.8140
1644.73 56.2117
1644.78 83.6266
1644.84 134.382
1644.90 167.536
1644.96 133.485
1645.02 83.6175
1645.09 48.2222
1645.16 30.1243
1645.23 20.1217
1645.30 14.3350
1645.36 10.6423
1645.43 8.22333
1645.57 5.31558
1645.71 3.70073
1645.84 2.72795
1646.11 1.65509
1646.39 1.11144
1646.66 0.798991
1646.93 0.603224
1647.21 0.472607
1647.75 0.314778
1648.30 0.226877
1648.84 0.173149
1649.39 0.138111
1650.48 0.0972968
1651.57 0.0763050
1653.76 0.0609555
1655.94 0.0678954
1657.03 0.0824323
1658.13 0.112503
1658.67 0.138871
1659.22 0.179676
1659.76 0.246908
1660.31 0.368388
1660.58 0.469408
1660.86 0.621443
1661.13 0.865386
1661.40 1.29300
1661.68 2.14665
1661.81 2.93754
1661.95 4.24864
1662.09 6.69579
1662.15 8.76548
1662.22 11.9368
1662.29 17.2123
1662.36 26.4477
1662.39 33.8553
1662.43 44.4189
1662.46 59.7454
1662.49 81.8841
1662.55 130.679
1662.60 163.071
1662.65 130.671
1662.71 81.8765
1662.76 48.3389
1662.82 30.7138
1662.88 20.8596
1662.94 14.9643
1662.99 11.2093
1663.05 8.68878
1663.16 5.64018
1663.28 3.93532
1663.39 2.90615
1663.62 1.76984
1663.85 1.18901
1664.08 0.855768
1664.31 0.645567
1664.53 0.505664
1664.99 0.335694
1665.45 0.240589
1665.91 0.182089
1666.36 0.143592
1667.28 0.0978014
1668.19 0.0728741
1670.02 0.0492661
1671.85 0.0422718
1673.67 0.0507020
1674.59 0.0694348
1675.05 0.0892987
1675.50 0.126067
1675.96 0.204123
1676.19 0.280599
1676.42 0.415703
1676.65 0.691560
1676.76 0.949740
1676.87 1.38929
1676.99 2.23814
1677.05 2.98014
1677.10 4.15769
1677.16 6.17864
1677.22 10.0328
1677.25 13.4398
1677.27 18.4855
1677.30 26.8072
1677.33 39.6962
1677.35 51.1893
1677.37 63.5911
1677.40 79.5568
1677.44 63.5894
1677.47 39.6941
1677.51 23.4689
1677.55 14.9928
1677.58 10.2241
1677.62 7.35736
