W-183(n,g) ENDF/B-VII.1
2004.49 1.83928
2006.74 1.82844
2008.99 1.82182
2013.48 1.81448
2017.97 1.81070
2026.96 1.80714
2035.94 1.80562
2053.92 1.80462
2071.89 1.80484
2089.86 1.80618
2098.85 1.80760
2107.83 1.81006
2116.82 1.81487
2121.31 1.81926
2125.80 1.82668
2130.30 1.84124
2132.54 1.85482
2134.79 1.87841
2137.04 1.92628
2138.16 1.97210
2139.28 2.05301
2139.84 2.11945
2140.40 2.21844
2140.97 2.37639
2141.53 2.65076
2141.81 2.87199
2142.09 3.19535
2142.37 3.69468
2142.65 4.52027
2142.79 5.15809
2142.93 6.04136
2143.07 7.33198
2143.21 9.28338
2143.35 12.4655
2143.49 17.9843
2143.56 22.3488
2143.63 28.4971
2143.70 37.2977
2143.77 49.8547
2143.89 79.0167
2144.00 99.6661
2144.11 81.3709
2144.23 51.6941
2144.33 33.4627
2144.44 22.8383
2144.55 16.5339
2144.65 12.6321
2144.86 8.26885
2145.07 6.08439
2145.29 4.83904
2145.50 4.07259
2145.92 3.21617
2146.34 2.77530
2146.77 2.52100
2147.61 2.25776
2148.46 2.13568
2149.30 2.07508
2150.99 2.04227
2152.68 2.09439
2153.53 2.16719
2154.37 2.30558
2154.80 2.42148
2155.22 2.59474
2155.64 2.86872
2155.85 3.06872
2156.06 3.33612
2156.28 3.70668
2156.49 4.23478
2156.70 5.02690
2156.91 6.28950
2157.12 8.48484
2157.23 10.2305
2157.33 12.7056
2157.44 16.4255
2157.54 22.1512
2157.65 31.5081
2157.75 46.7025
2157.88 73.7285
2158.00 92.1673
2158.12 74.6684
2158.25 47.4391
2158.38 28.9696
2158.51 19.0520
2158.65 13.5245
2158.78 10.2470
2158.91 8.14582
2159.05 6.73933
2159.31 5.04916
2159.58 4.11127
2159.84 3.54521
2160.37 2.92946
2160.90 2.63014
2161.43 2.47459
2162.50 2.37650
2163.56 2.48241
2164.09 2.64431
2164.62 2.95425
2164.89 3.21193
2165.15 3.59011
2165.28 3.84947
2165.42 4.17620
2165.55 4.59492
2165.68 5.13777
2165.82 5.86959
2165.95 6.87828
2166.08 8.31753
2166.21 10.4395
2166.35 13.7811
2166.48 19.2796
2166.55 23.4812
2166.61 29.0547
2166.68 36.5873
2166.74 46.6518
2166.87 73.1099
2167.00 88.7164
2167.13 69.7752
2167.26 44.0376
2167.39 27.9504
2167.51 18.9178
2167.64 13.6813
2167.77 10.4634
2167.90 8.37276
2168.03 6.94821
2168.28 5.19800
2168.54 4.21005
2168.79 3.60030
2169.31 2.92034
2169.82 2.56854
2170.33 2.36374
2171.35 2.14555
2172.38 2.03724
2173.40 1.97541
2175.44 1.91044
2177.49 1.87845
2179.54 1.86031
2183.63 1.84183
2187.72 1.83390
2191.81 1.83120
2195.91 1.83239
2200.00 1.83817
2200.00 3.50303
2500.00 3.13919
3000.00 2.71920
3500.00 2.41068
4000.00 2.17367
5000.00 1.80018
6000.00 1.55790
7000.00 1.39237
7200.00 1.36808
8000.00 1.27093
8500.00 1.21466
9000.00 1.15838
9500.00 1.11836
10000.0 1.08637
12000.0 0.958429
12500.0 0.930374
13000.0 0.902319
14000.0 0.853160
15000.0 0.821876
17000.0 0.770344
20000.0 0.711906
22000.0 0.681247
25000.0 0.639117
30000.0 0.582938
35000.0 0.544172
40000.0 0.506178
45000.0 0.483656
46736.3 0.467584
50000.0 0.437374
55000.0 0.401037
60000.0 0.373364
65000.0 0.351324
70000.0 0.332545
80000.0 0.302360
90000.0 0.287090
95000.0 0.280928
99626.3 0.270731
120000 0.225826
130000 0.213862
140000 0.205430
150000 0.196994
160000 0.189875
170000 0.183174
180000 0.177272
190000 0.172221
200000 0.167877
208151 0.161494
209961 0.160077
220000 0.152216
250000 0.132252
270000 0.124146
293328 0.117378
300000 0.115443
310653 0.111884
311196 0.111702
320000 0.108761
350000 0.101244
400000 0.0929721
414362 0.0913063
420000 0.0906524
450000 0.0864770
455568 0.0861482
478021 0.0848223
489685 0.0841335
500000 0.0835244
520000 0.0821827
550000 0.0809847
600000 0.0783849
700000 0.0759025
750000 0.0764448
850000 0.0766816
1.10000E+06 0.0795991
1.30000E+06 0.0793382
1.40000E+06 0.0765388
1.50000E+06 0.0722464
1.60000E+06 0.0649848
1.70000E+06 0.0602210
1.80000E+06 0.0561790
1.90000E+06 0.0504545
2.00000E+06 0.0468758
2.10000E+06 0.0425236
2.20000E+06 0.0397326
2.30000E+06 0.0357845
2.50000E+06 0.0309773
2.75000E+06 0.0258584
3.00000E+06 0.0215024
3.50000E+06 0.0151282
4.00000E+06 0.0108065
4.50000E+06 0.00757706
5.00000E+06 0.00526280
5.50000E+06 0.00369917
6.00000E+06 0.00274925
6.22513E+06 0.00243468
6.50000E+06 0.00205063
7.00000E+06 0.00145359
8.00000E+06 0.000893040
8.20000E+06 0.000889433
8.40000E+06 0.000890041
8.60000E+06 0.000894392
9.00000E+06 0.000923690
9.30000E+06 0.000957611
9.60000E+06 0.000995830
1.00000E+07 0.00104984
1.05000E+07 0.00138934
1.10000E+07 0.00171435
1.15000E+07 0.00200517
1.20000E+07 0.00225038
1.25000E+07 0.00246012
1.30000E+07 0.00233006
1.35000E+07 0.00213025
1.40000E+07 0.00192736
1.43336E+07 0.00178182
1.45000E+07 0.00170922
1.50000E+07 0.00148016
1.55000E+07 0.00125847
1.60000E+07 0.00107715
1.70000E+07 0.000787426
1.80000E+07 0.000598246
1.90000E+07 0.000465281
2.00000E+07 0.000370669
2.10514E+07 0.000299264
2.20000E+07 0.000234845
2.40000E+07 0.000154677
2.80000E+07 7.88495E-05
3.00000E+07 5.89239E-05
3.20000E+07 4.47311E-05
3.40000E+07 3.47533E-05
3.80000E+07 2.13009E-05
4.20000E+07 1.29975E-05
4.60000E+07 8.25285E-06
4.80000E+07 6.60560E-06
5.50000E+07 2.97101E-06
6.00000E+07 1.64235E-06
6.04359E+07 1.60695E-06
6.28533E+07 1.41061E-06
6.53675E+07 1.20641E-06
6.79822E+07 9.94047E-07
7.00000E+07 8.30164E-07
7.07015E+07 8.08162E-07
7.35295E+07 7.19463E-07
7.64707E+07 6.27213E-07
7.95295E+07 5.31275E-07
8.00000E+07 5.16518E-07
8.27107E+07 4.52943E-07
8.60191E+07 3.75349E-07
8.94599E+07 2.94650E-07
9.00000E+07 2.81983E-07
9.30383E+07 2.44781E-07
9.67598E+07 1.99214E-07
1.00000E+08 1.59540E-07
1.00630E+08 1.55963E-07
1.04655E+08 1.33107E-07
1.08842E+08 1.09332E-07
1.13195E+08 8.46144E-08
1.15000E+08 7.43650E-08
1.17723E+08 6.82989E-08
1.22432E+08 5.78086E-08
1.27329E+08 4.68995E-08
1.30000E+08 4.09493E-08
1.32422E+08 3.80048E-08
1.37719E+08 3.15649E-08
1.43228E+08 2.48674E-08
1.48957E+08 1.79023E-08
1.50000E+08 1.66343E-08
