Ag-109(n,tot) ENDF/B-VII.1
1678.21 151.708
1678.32 99.0386
1678.43 69.0257
1678.54 51.2784
1678.64 40.1568
1678.75 32.7270
1678.86 27.6132
1679.08 21.1356
1679.29 17.3054
1679.51 14.8544
1679.94 11.9533
1680.38 10.3405
1680.81 9.33313
1681.24 8.65189
1681.68 8.16382
1682.54 7.51561
1683.41 7.10701
1684.27 6.82655
1685.14 6.62217
1686.87 6.34221
1688.60 6.15728
1692.07 5.91965
1695.53 5.76178
1698.99 5.63644
1702.46 5.52187
1704.19 5.46866
1705.05 5.46241
1705.49 5.52804
1705.59 5.59178
1705.70 5.73500
1705.81 6.14053
1705.86 6.65758
1705.92 7.76384
1705.96 9.19261
1706.00 10.1482
1706.04 9.18963
1706.08 7.75767
1706.13 6.74774
1706.18 6.23525
1706.27 5.78746
1706.45 5.52307
1706.82 5.40379
1707.56 5.33780
1709.04 5.25582
1710.52 5.16658
1711.99 5.05461
1712.73 4.98508
1713.47 4.90248
1714.21 4.80243
1714.95 4.68009
1715.32 4.61006
1715.69 4.53701
1716.06 4.46967
1716.43 4.43844
1716.61 4.46290
1716.80 4.55128
1716.98 4.77308
1717.17 5.29164
1717.35 6.57707
1717.45 7.91259
1717.54 10.2563
1717.63 14.8294
1717.68 18.7331
1717.72 24.6817
1717.77 34.1813
1717.81 50.2109
1717.84 62.3871
1717.86 78.8660
1717.88 101.321
1717.91 131.720
1717.95 220.827
1718.00 291.211
1718.02 281.471
1718.05 246.903
1718.09 164.279
1718.13 119.714
1718.16 90.5358
1718.20 70.3266
1718.23 56.8013
1718.30 39.8600
1718.37 30.3164
1718.44 24.4241
1718.51 20.5223
1718.65 15.8305
1718.78 13.1535
1718.92 11.4720
1719.06 10.3336
1719.20 9.52424
1719.47 8.44445
1719.75 7.76966
1720.02 7.30782
1720.30 6.97112
1720.85 6.50736
1721.40 6.19468
1722.50 5.76429
1723.05 5.58981
1723.60 5.42247
1724.15 5.25308
1724.70 5.07896
1724.98 4.99409
1725.25 4.92182
1725.53 4.88689
1725.80 4.95927
1725.94 5.09254
1726.08 5.36448
1726.22 5.90590
1726.36 7.00451
1726.49 9.45138
1726.56 11.7975
1726.63 15.6438
1726.70 22.5962
1726.73 28.2870
1726.77 36.2143
1726.80 48.2910
1726.84 66.2009
1726.87 94.1175
1726.91 137.794
1726.93 180.921
1726.95 232.204
1727.00 305.359
1727.02 296.389
1727.05 259.940
1727.10 173.518
1727.15 108.338
1727.21 73.6090
1727.26 53.6022
1727.31 41.6693
1727.37 33.7752
1727.42 28.4629
1727.53 21.8031
1727.64 17.8845
1727.75 15.3827
1727.97 12.4531
1728.18 10.8182
1728.40 9.80017
1728.62 9.10911
1728.84 8.61194
1729.27 7.94637
1729.71 7.52359
1730.14 7.23130
1730.57 7.01718
1731.44 6.72164
1732.31 6.52606
1733.18 6.38510
1734.05 6.27767
1735.79 6.12142
1737.53 6.00986
1741.01 5.85070
1744.49 5.72677
1746.23 5.66658
1747.96 5.60096
1749.70 5.52094
1750.57 5.47014
1751.44 5.40671
1752.31 5.32335
1752.75 5.27189
1753.18 5.21579
1753.62 5.17064
1753.83 5.17352
1754.05 5.23561
1754.16 5.31878
1754.27 5.47491
1754.38 5.77066
1754.49 6.34902
1754.60 7.60342
1754.65 8.77009
1754.70 10.6807
1754.76 14.1001
1754.81 20.5185
1754.84 25.9622
1754.87 34.0744
1754.89 46.4369
1754.92 65.3028
1754.94 84.6258
1754.96 107.634
1755.00 141.346
1755.02 137.314
1755.04 120.964
1755.08 81.9856
1755.13 52.7844
1755.17 36.7786
1755.22 27.6808
1755.26 22.2321
1755.30 18.5917
1755.35 16.1426
1755.44 13.0325
1755.53 11.2019
1755.62 10.0462
1755.79 8.68542
1755.97 7.92632
1756.15 7.45503
1756.51 6.90530
1756.87 6.59952
1757.22 6.40596
1757.94 6.17496
1758.65 6.04028
1759.36 5.95073
1760.79 5.83536
1762.22 5.75986
1763.65 5.70286
1766.50 5.61217
1769.36 5.52740
1770.78 5.47955
1772.21 5.42196
1773.64 5.34517
1774.35 5.29408
1775.07 5.22949
1775.78 5.14672
1776.14 5.09967
1776.49 5.05760
1776.67 5.04667
1776.85 5.05523
1777.03 5.10858
1777.21 5.26890
1777.39 5.72229
1777.47 6.21846
1777.56 7.13464
1777.65 8.97543
1777.70 10.6367
1777.74 13.1843
1777.79 17.4989
1777.83 24.9461
1777.85 31.1241
1777.88 39.4324
1777.90 51.1601
1777.92 67.6358
1777.94 88.7097
1777.96 112.640
1778.00 147.545
1778.02 142.841
1778.04 125.576
1778.08 85.1897
1778.11 63.7315
1778.14 49.4954
1778.17 39.6934
1778.19 32.8057
1778.25 24.0338
1778.31 19.0972
1778.36 15.9571
1778.42 13.8979
1778.53 11.3786
1778.65 9.92792
1778.76 9.01936
1778.87 8.39644
1778.98 7.95388
1779.21 7.36307
1779.43 6.99586
1779.88 6.56722
1780.33 6.32665
1780.78 6.17366
1781.68 5.98916
1782.59 5.88044
1783.49 5.80754
1785.29 5.71252
1787.09 5.64968
1788.89 5.60197
1792.49 5.52619
1796.09 5.45669
1797.90 5.41853
1799.70 5.37366
1801.50 5.31538
1802.40 5.27731
1803.30 5.22974
1804.20 5.16945
1804.65 5.13547
1805.10 5.10517
1805.55 5.10386
1805.78 5.14250
1806.00 5.25877
1806.23 5.58506
1806.34 5.94614
1806.45 6.60863
1806.56 7.95828
1806.62 9.15547
1806.68 11.0388
1806.73 14.2404
1806.79 19.8604
1806.85 30.6499
1806.87 39.6537
1806.90 52.4374
1806.95 85.8498
1807.00 111.623
1807.05 95.3349
1807.10 64.6520
1807.13 49.2958
1807.17 38.6219
1807.20 31.2458
1807.24 26.0500
1807.30 19.5045
1807.37 15.7330
1807.44 13.3698
1807.51 11.7889
1807.64 9.85969
1807.78 8.75982
1807.92 8.06535
1808.05 7.59398
1808.19 7.25638
1808.46 6.81006
1808.73 6.53155
1809.28 6.20700
1809.82 6.02538
1810.36 5.90959
1811.45 5.76976
1812.54 5.68713
1813.63 5.63137
1815.80 5.55814
1817.98 5.50935
1820.16 5.47232
1824.51 5.41539
1828.86 5.36974
1833.21 5.33109
1835.39 5.31600
1837.56 5.31100
1838.65 5.32194
1839.74 5.37034
1840.28 5.44418
1840.56 5.51832
1840.83 5.65151
1841.10 5.92425
1841.24 6.18129
1841.37 6.61975
1841.51 7.45716
1841.58 8.19307
1841.64 9.35954
1841.71 11.3572
1841.78 15.1521
1841.81 18.4213
1841.85 23.4119
1841.88 31.2923
1841.92 43.3555
1841.96 66.4684
1842.00 81.3839
1842.04 65.8973
1842.09 43.3568
1842.11 32.7966
1842.14 25.7837
1842.19 17.5271
1842.25 13.2606
1842.30 10.8402
1842.36 9.35416
1842.41 8.38268
1842.52 7.23781
1842.63 6.61728
1842.73 6.24454
1842.95 5.83861
1843.17 5.63312
1843.38 5.51547
1843.82 5.39109
1844.25 5.32882
1844.68 5.29235
1845.54 5.25107
1847.27 5.20992
1849.00 5.18398
1852.46 5.14398
1854.19 5.13605
1855.05 5.17234
1855.27 5.21309
1855.49 5.31775
1855.59 5.44133
1855.70 5.71122
1855.76 5.98102
1855.81 6.46366
1855.86 7.41743
1855.89 8.24318
1855.92 9.45148
1855.96 12.0708
1856.00 13.8207
1856.04 12.0740
1856.08 9.45475
1856.11 8.17272
1856.14 7.32121
1856.20 6.37020
1856.26 5.90454
1856.31 5.64926
1856.43 5.39716
1856.55 5.28206
1856.78 5.18254
1857.01 5.14083
1857.94 5.08727
1859.79 5.05098
1863.50 4.99515
1865.35 4.96770
1867.21 4.94532
1868.13 4.94363
1869.06 4.97116
1869.53 5.02448
1869.76 5.08079
1869.99 5.18326
1870.22 5.39495
1870.34 5.59363
1870.45 5.92936
1870.57 6.55935
1870.63 7.10195
1870.68 7.94357
1870.74 9.34001
1870.80 11.8669
1870.83 13.9375
1870.86 16.9486
1870.89 21.4203
1870.92 27.7692
1870.96 41.6563
1871.00 50.6103
1871.04 41.3105
1871.09 27.7652
1871.13 18.2864
1871.18 13.3579
1871.22 10.6111
1871.27 8.97090
1871.32 7.90896
1871.36 7.21437
1871.46 6.37311
1871.55 5.90061
1871.64 5.61500
1871.83 5.29596
1872.01 5.13114
1872.20 5.03385
1872.56 4.92671
1873.30 4.83013
1874.04 4.77748
1875.52 4.69709
1877.00 4.61200
1878.48 4.50076
1879.22 4.42723
1879.96 4.33494
1880.33 4.27986
1880.70 4.21879
1881.07 4.15478
1881.44 4.10144
1881.62 4.09190
1881.81 4.11348
1881.99 4.20446
1882.17 4.45785
1882.36 5.14830
1882.45 5.90063
1882.54 7.26189
1882.64 10.0026
1882.68 12.4003
1882.73 16.1291
1882.78 22.2316
1882.80 26.7712
1882.82 32.8553
1882.84 41.1520
1882.87 52.6445
1882.89 68.7204
1882.91 91.0886
1882.94 119.545
1882.96 153.509
1883.00 201.968
1883.02 195.841
1883.04 171.451
1883.09 115.306
1883.12 86.4207
1883.15 66.4082
1883.18 52.6248
1883.21 43.2158
1883.27 30.9310
1883.33 23.9742
1883.39 19.5384
1883.44 16.6204
1883.56 13.0443
1883.68 10.9829
1883.80 9.69007
1884.04 8.17324
1884.27 7.33152
1884.51 6.80765
1884.75 6.45157
1884.99 6.19470
1885.46 5.84889
1885.93 5.62724
1886.41 5.47173
1886.88 5.35554
1887.83 5.19020
1888.78 5.07444
1890.68 4.91103
1892.57 4.78781
1894.47 4.68010
1898.26 4.47422
1900.16 4.36887
1902.06 4.26353
1903.96 4.17026
1905.85 4.13047
1906.80 4.16707
1907.75 4.29145
1908.70 4.59649
1909.65 5.30092
1910.60 7.00541
1911.07 8.72754
1911.54 11.7210
1912.02 17.3440
1912.26 22.0471
1912.49 29.0319
1912.73 39.8132
1912.97 57.1866
1913.20 86.3632
1913.44 136.155
1913.72 230.167
1914.00 305.774
1914.28 261.053
1914.56 174.921
1914.74 133.827
1914.92 104.540
1915.27 68.6361
1915.63 49.2388
1915.98 37.7923
1916.34 30.5034
1916.69 25.5713
1917.40 19.4838
1918.11 15.9744
1918.82 13.7412
1920.24 11.1193
1921.66 9.65658
1923.08 8.73502
1924.50 8.10798
1925.21 7.88987
1925.56 7.87594
1925.74 8.06122
1925.83 8.44457
1925.87 8.88840
1925.92 9.72683
1925.96 10.9788
1926.00 11.8116
1926.04 10.9560
1926.08 9.68089
1926.12 8.89110
1926.16 8.44122
1926.24 7.99058
1926.39 7.67500
1926.70 7.47523
1927.31 7.28581
1928.54 7.01112
1929.77 6.77698
1931.00 6.55974
1932.23 6.34066
1932.84 6.22313
1933.46 6.09594
1934.07 5.96001
1934.38 5.89753
1934.69 5.86160
1934.84 5.87188
1935.00 5.92646
1935.15 6.07255
1935.30 6.41978
1935.46 7.28256
1935.53 8.16850
1935.61 9.70242
1935.69 12.6523
1935.76 18.9466
1935.80 24.9987
1935.84 34.7410
1935.88 51.5265
1935.90 64.2546
1935.92 81.0586
1935.94 105.087
1935.96 133.619
1936.00 175.253
1936.02 169.535
1936.04 148.809
1936.09 100.571
1936.13 64.7733
1936.18 45.3714
1936.22 34.1739
1936.27 27.2699
1936.32 22.6623
1936.36 19.5600
1936.46 15.6552
1936.55 13.3467
1936.64 11.8834
1936.83 10.1465
1937.01 9.17848
1937.20 8.57044
1937.38 8.15588
1937.57 7.85588
1937.94 7.45041
1938.31 7.18727
1939.05 6.85904
1939.79 6.65391
1940.53 6.50624
1942.00 6.29069
1943.48 6.11890
1944.96 5.95094
1945.70 5.85704
1946.07 5.80642
1946.44 5.75666
1946.81 5.72420
1947.00 5.73405
1947.18 5.79802
1947.37 6.01304
1947.46 6.26633
1947.55 6.74488
1947.65 7.74931
1947.69 8.65655
1947.74 10.1060
1947.79 12.5590
1947.83 17.0222
1947.88 25.8587
1947.90 33.4425
1947.92 44.4547
1947.94 57.4614
1947.96 72.1537
1948.00 93.5056
1948.04 80.0377
1948.08 55.2284
1948.12 37.1368
1948.16 26.8991
1948.20 20.9390
1948.24 17.3173
1948.28 14.8638
1948.32 13.1681
1948.40 11.0539
1948.49 9.79665
1948.57 8.99873
1948.73 8.05267
1948.89 7.52012
1949.05 7.18683
1949.38 6.79242
1949.70 6.56750
1950.03 6.42065
1950.68 6.23547
1951.33 6.11764
1951.98 6.03117
1953.28 5.90205
1955.88 5.70635
1958.48 5.52135
1961.08 5.29945
1962.38 5.15568
1963.68 4.97164
1964.33 4.85734
1964.98 4.72317
1965.63 4.56600
1966.28 4.39001
1966.61 4.30455
1966.93 4.23913
1967.26 4.23450
1967.58 4.40162
1967.74 4.63825
1967.91 5.08699
1968.07 5.95111
1968.23 7.66208
1968.39 11.3870
1968.47 14.8751
1968.56 20.6059
1968.64 30.8126
1968.68 38.9287
1968.72 50.1121
1968.76 66.7626
1968.80 91.0091
1968.84 128.986
1968.88 185.661
1968.94 314.740
1969.00 418.378
1969.06 356.636
1969.12 237.989
1969.18 155.651
1969.24 108.483
1969.30 79.9011
1969.36 62.1965
1969.42 50.2136
1969.48 41.9921
1969.60 31.5164
1969.72 25.2675
1969.84 21.2700
1970.09 16.5126
1970.33 13.8516
1970.57 12.1952
1970.81 11.0737
1971.05 10.2698
1971.53 9.20075
1972.02 8.52971
1972.50 8.06978
1972.98 7.73671
1973.95 7.28525
1974.91 6.99313
1975.88 6.78764
1976.84 6.63434
1978.77 6.41854
1980.70 6.27121
1984.56 6.07605
1988.42 5.94550
1992.28 5.84615
2000.00 5.68916
2005.98 5.57734
2008.97 5.51623
2011.95 5.44471
2014.94 5.35090
2016.44 5.28770
2017.93 5.20423
2018.68 5.15043
2019.43 5.08471
2020.17 5.00221
2020.92 4.89622
2021.29 4.83211
2021.67 4.76082
2022.04 4.68594
2022.41 4.62507
2022.60 4.61661
2022.79 4.64776
2022.98 4.76682
2023.16 5.09064
2023.35 5.96219
2023.44 6.90485
2023.54 8.60009
2023.63 11.9843
2023.68 14.9597
2023.72 19.4516
2023.77 26.8887
2023.79 32.2564
2023.82 39.3672
2023.84 49.4177
2023.86 62.6369
2023.89 80.8024
2023.91 105.606
2023.93 138.260
2023.95 177.217
2024.00 234.653
2024.02 228.128
2024.05 200.711
2024.09 135.005
2024.14 91.3028
2024.18 65.0597
2024.22 49.0587
2024.27 38.8136
2024.31 31.9169
2024.36 27.0653
2024.44 20.9078
2024.53 17.1927
2024.62 14.8118
2024.79 11.9611
2024.97 10.3669
2025.14 9.36827
2025.32 8.69208
2025.49 8.20755
2025.84 7.56334
2026.19 7.16000
2026.54 6.88451
2026.89 6.68490
2027.60 6.41501
2028.30 6.24125
2029.00 6.11939
2029.70 6.02872
2031.10 5.90138
2032.50 5.81464
2035.30 5.69961
2038.10 5.62198
2040.90 5.56223
2046.50 5.46751
2057.71 5.30708
2060.51 5.26691
2063.31 5.22795
2064.71 5.21239
2066.11 5.21066
2066.81 5.22939
2067.51 5.30257
2067.86 5.40977
2068.04 5.51488
2068.21 5.69919
2068.39 6.06292
2068.48 6.39480
2068.56 6.93086
2068.65 7.90150
2068.70 8.70079
2068.74 9.85322
2068.78 11.6818
2068.83 14.7021
2068.87 20.0079
2068.91 29.3345
2068.96 43.9130
2069.00 53.6513
2069.04 43.9123
2069.09 29.3323
2069.13 20.0038
2069.17 14.8763
2069.21 11.8335
2069.26 10.0113
2069.30 8.80062
2069.34 7.99635
2069.43 7.00464
2069.51 6.43757
2069.60 6.08823
2069.76 5.70003
2069.93 5.49776
2070.10 5.37968
2070.44 5.25126
2071.12 5.14366
2071.80 5.09356
2073.15 5.03389
2074.51 4.98684
2077.22 4.89053
2079.93 4.77180
2081.29 4.69792
2082.64 4.61005
2084.00 4.50368
2085.35 4.37497
2086.03 4.30283
2086.71 4.22993
2087.39 4.16902
2088.06 4.15933
2088.40 4.20691
2088.74 4.33434
2089.08 4.62297
2089.42 5.26242
2089.76 6.75842
2089.93 8.24259
2090.10 10.7571
2090.27 15.3764
2090.44 24.5838
2090.52 32.8112
2090.61 45.4199
2090.69 65.8258
2090.78 98.2967
2090.89 166.424
2091.00 221.259
2091.11 190.028
2091.23 128.132
2091.32 90.2074
2091.42 66.3508
2091.52 50.9417
2091.61 40.8305
2091.81 28.7588
2092.00 22.1723
2092.19 18.1754
2092.38 15.5528
2092.77 12.3989
2093.16 10.6160
2093.54 9.49090
2093.93 8.72467
2094.31 8.17408
2095.09 7.43654
2095.86 6.96909
2096.63 6.64575
2097.40 6.40862
2098.94 6.08009
2100.49 5.85887
2103.57 5.56312
2106.66 5.35185
2109.75 5.16972
2111.29 5.08155
2112.83 4.99605
2113.60 4.95945
2114.37 4.94424
2114.76 4.96628
2115.15 5.06772
2115.34 5.21625
2115.53 5.59706
2115.63 6.04305
2115.73 6.98165
2115.77 7.88742
2115.82 9.44308
2115.87 12.3327
2115.92 17.9768
2115.96 26.0196
2116.00 31.2170
2116.04 25.8091
2116.08 17.9642
2116.11 14.3326
2116.14 11.8376
2116.19 8.93587
2116.25 7.45532
2116.30 6.63342
2116.41 5.78821
2116.51 5.39141
2116.73 5.03734
2116.94 4.88347
2117.37 4.73901
2117.80 4.65986
2118.66 4.54627
2119.51 4.44346
2121.23 4.21791
2122.94 3.93521
2123.80 3.76331
2124.66 3.56837
2125.52 3.35502
2126.37 3.15563
2126.80 3.09520
2127.23 3.11375
2127.66 3.31634
2128.09 3.96584
2128.30 4.65951
2128.52 5.83716
2128.73 7.91948
2128.95 11.7660
2129.05 14.9579
2129.16 19.5617
2129.27 26.4835
2129.38 37.3379
2129.48 55.2733
2129.59 86.8629
2129.64 112.057
2129.70 146.592
2129.75 196.280
2129.80 264.776
2129.90 451.844
2130.00 600.216
2130.10 511.209
2130.20 341.443
2130.29 230.084
2130.38 162.420
2130.47 120.766
2130.56 94.1461
2130.75 63.1450
2130.93 46.6253
2131.11 36.7065
2131.30 30.3061
2131.66 22.6814
2132.03 18.4007
2132.40 15.7247
2132.76 13.9103
2133.13 12.6084
2133.86 10.8751
2134.59 9.78106
2135.33 9.02795
2136.06 8.47568
2137.53 7.70069
2138.99 7.13982
2139.72 6.88344
2140.09 6.75309
2140.46 6.62093
2140.82 6.50072
2141.01 6.46606
2141.19 6.49018
2141.37 6.68830
2141.46 6.96035
2141.55 7.50457
2141.65 8.68779
2141.69 9.78730
2141.74 11.5146
2141.78 14.5078
2141.83 19.9669
2141.88 30.7393
2141.90 39.9256
2141.92 52.5042
2141.94 67.9045
2141.96 86.4600
2142.00 114.588
2142.04 99.5070
2142.08 68.7843
2142.11 52.7445
2142.14 41.9441
2142.16 34.4037
2142.19 29.0433
2142.24 22.1204
2142.30 18.1685
2142.35 15.6231
2142.41 13.9379
2142.52 11.8501
2142.62 10.6279
2142.73 9.84516
2142.95 8.91720
2143.17 8.38593
2143.39 8.04460
2143.82 7.62480
2144.26 7.37121
2144.69 7.19643
2145.56 6.96119
2146.43 6.80146
2147.30 6.68035
2149.04 6.49986
2152.52 6.25486
2156.00 6.07746
2159.48 5.92393
2161.22 5.84596
2162.96 5.75942
2164.70 5.65237
2165.57 5.58382
2166.44 5.49753
2167.31 5.38259
2167.74 5.31019
2168.18 5.22838
2168.61 5.15377
2168.83 5.14336
2169.05 5.20051
2169.26 5.46519
2169.37 5.80601
2169.48 6.48239
2169.59 7.95904
2169.64 9.33212
2169.70 11.5726
2169.75 15.5515
2169.81 22.9164
2169.83 29.0699
2169.86 38.1071
2169.89 51.6342
2169.92 71.8781
2169.94 94.6661
2169.96 120.724
2170.00 159.344
2170.02 154.806
2170.04 136.488
2170.09 93.0069
2170.13 62.4188
2170.17 44.5698
2170.21 33.9241
2170.26 27.3359
2170.30 22.8218
2170.34 19.6713
2170.43 15.7020
2170.51 13.3201
2170.60 11.7979
2170.77 9.98427
2170.94 8.96104
2171.11 8.32148
2171.45 7.57077
2171.79 7.15100
2172.13 6.88452
2172.81 6.56563
2173.50 6.37981
2174.18 6.25668
2175.54 6.09871
2176.91 5.99629
2178.27 5.91983
2181.00 5.80024
2183.73 5.69054
2185.09 5.62911
2186.46 5.55524
2187.82 5.45645
2188.51 5.39047
2189.19 5.30657
2189.87 5.19837
2190.21 5.13610
2190.55 5.07866
2190.89 5.06871
2191.06 5.12991
2191.23 5.32118
2191.40 5.86679
2191.49 6.46218
2191.57 7.55375
2191.66 9.75439
2191.70 11.6991
2191.75 14.6358
2191.79 19.5160
2191.83 27.6937
2191.85 34.3079
2191.87 42.9734
2191.89 54.8738
2191.92 71.1183
2191.94 93.6753
2191.96 119.470
2192.00 157.706
2192.02 153.218
2192.04 135.090
2192.09 92.0527
2192.11 71.2313
2192.14 56.7736
2192.19 38.8109
2192.24 28.7820
2192.30 22.9261
2192.35 19.0995
2192.40 16.5478
2192.51 13.3479
2192.61 11.4954
2192.72 10.3137
2192.92 8.92861
2193.13 8.15311
2193.34 7.66870
2193.76 7.09996
2194.18 6.78032
2194.60 6.57727
2195.44 6.33330
2196.28 6.19082
2197.12 6.09650
2198.79 5.97659
2200.47 5.90099
2202.15 5.84701
2205.50 5.77136
2208.86 5.71784
2212.21 5.67724
2213.89 5.66204
2215.56 5.65491
2216.40 5.66083
2217.24 5.69188
2217.66 5.74016
2218.08 5.87415
2218.29 6.04759
2218.50 6.47397
2218.60 6.96956
2218.66 7.39605
2218.71 8.03722
2218.76 9.10443
2218.81 10.9529
2218.87 14.5098
2218.89 17.5108
2218.92 21.8081
2218.96 31.5958
2219.00 37.8895
2219.04 31.3427
2219.08 21.8010
2219.12 16.3378
2219.15 12.9817
2219.19 10.8980
2219.22 9.58432
2219.29 8.04465
2219.36 7.23990
2219.43 6.77178
2219.50 6.47703
2219.64 6.14183
2219.91 5.86236
2220.19 5.75105
2220.74 5.66265
2221.29 5.62728
2222.40 5.59658
2223.50 5.58249
2224.60 5.57697
2225.71 5.58668
2226.26 5.60954
2226.81 5.67992
2227.09 5.77519
2227.36 6.02091
2227.50 6.31852
2227.64 6.99802
2227.71 7.71521
2227.78 9.08611
2227.81 10.2961
2227.85 12.1025
2227.88 15.0694
2227.92 19.7024
2227.96 28.1783
2228.00 33.8168
2228.04 28.1754
2228.08 19.6982
2228.12 14.9584
2228.15 12.0321
2228.19 10.2072
2228.22 9.02522
2228.29 7.66792
2228.36 6.96791
2228.50 6.29420
2228.64 6.00068
2228.92 5.75484
2229.20 5.65709
2229.76 5.57888
2230.31 5.54714
2231.43 5.51830
2232.54 5.50270
2237.00 5.46460
2239.23 5.45075
2241.46 5.44341
2242.57 5.44794
2243.69 5.47512
2244.25 5.51880
2244.80 5.64333
2245.08 5.80872
2245.22 5.96459
2245.36 6.23096
2245.50 6.74610
2245.57 7.20208
2245.64 7.91692
2245.71 9.16613
2245.78 11.5237
2245.81 13.6006
2245.85 16.8103
2245.88 21.9594
2245.92 29.9936
2245.96 44.6715
2246.00 54.4237
2246.04 44.6749
2246.08 29.9975
2246.11 22.7275
2246.14 18.0391
2246.17 14.8905
2246.20 12.7278
2246.26 10.0569
2246.32 8.61162
2246.38 7.72646
2246.44 7.16585
2246.55 6.51153
2246.67 6.15774
2246.78 5.94860
2247.02 5.72097
2247.48 5.54077
2247.95 5.47093
2248.88 5.41442
2249.81 5.38954
2251.68 5.36257
2253.54 5.34395
2261.00 5.28165
2268.46 5.22057
2270.32 5.20755
2272.19 5.20234
2273.12 5.21092
2274.05 5.25107
2274.52 5.31283
2274.98 5.48529
2275.22 5.70938
2275.33 5.91913
2275.45 6.26891
2275.57 6.92850
2275.62 7.49044
2275.68 8.35832
2275.74 9.82288
2275.80 12.4244
2275.83 14.5452
2275.86 17.6160
2275.89 22.1548
2275.91 28.8482
2275.96 43.0330
2276.00 52.4740
2276.04 43.0384
2276.09 28.8543
2276.14 18.5572
2276.19 13.4290
2276.24 10.6234
2276.29 9.02609
2276.34 8.00880
2276.39 7.34937
2276.49 6.55388
2276.59 6.11795
2276.69 5.85412
2276.89 5.56459
2277.10 5.41726
2277.30 5.33176
2277.70 5.24047
2278.51 5.16553
2279.32 5.13193
2280.93 5.09424
2282.54 5.06677
2285.77 5.01610
2289.00 4.96238
2292.23 4.90213
2295.46 4.83468
2297.07 4.80069
2298.69 4.77695
2299.49 4.78307
2300.30 4.84285
2300.71 4.94430
2300.91 5.04810
2301.11 5.23351
2301.31 5.61000
2301.41 5.95814
2301.51 6.53809
2301.61 7.60407
2301.66 8.51380
2301.71 9.86772
2301.77 12.0932
2301.82 15.8699
