In-115(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
1244.25 7.41961
1244.46 7.03140
1244.67 6.76895
1244.88 6.58258
1245.29 6.33537
1245.71 6.18009
1246.13 6.07367
1246.55 5.99609
1247.39 5.88998
1248.23 5.82000
1249.90 5.73113
1251.58 5.67469
1253.25 5.63400
1256.60 5.57581
1259.96 5.53301
1263.31 5.49833
1264.98 5.48393
1266.66 5.47483
1267.50 5.47703
1268.33 5.49779
1268.75 5.53239
1269.17 5.63035
1269.38 5.75727
1269.49 5.87437
1269.59 6.06667
1269.70 6.42147
1269.75 6.71621
1269.80 7.16019
1269.85 7.88515
1269.91 9.10638
1269.96 11.3623
1270.01 15.7411
1270.06 22.0441
1270.10 26.1420
1270.15 21.8995
1270.19 15.7427
1270.24 11.4222
1270.29 9.16787
1270.34 7.93579
1270.40 7.21012
1270.45 6.75286
1270.50 6.44826
1270.60 6.08242
1270.70 5.88032
1270.80 5.75724
1271.01 5.62162
1271.41 5.51021
1271.82 5.46536
1272.64 5.42721
1273.45 5.41126
1274.27 5.40893
1275.08 5.43725
1275.49 5.49033
1275.69 5.54558
1275.89 5.64484
1276.10 5.84656
1276.20 6.03258
1276.30 6.33706
1276.40 6.89554
1276.45 7.36160
1276.51 8.06158
1276.56 9.17188
1276.61 11.0531
1276.66 14.4790
1276.71 20.8135
1276.75 30.1085
1276.80 36.3003
1276.85 30.1037
1276.89 20.8054
1276.93 16.1961
1276.96 13.1508
1276.99 11.1373
1277.02 9.77188
1277.09 8.12858
1277.16 7.23170
1277.22 6.69479
1277.29 6.34964
1277.42 5.95065
1277.55 5.73398
1277.68 5.60427
1277.95 5.45913
1278.21 5.38142
1278.47 5.33257
1279.00 5.27395
1279.26 5.25776
1279.52 5.25315
1279.79 5.27007
1280.05 5.33602
1280.31 5.53403
1280.45 5.75896
1280.58 6.18051
1280.71 7.06104
1280.77 7.87115
1280.84 9.15935
1280.91 11.4144
1280.97 15.6620
1281.00 19.2401
1281.04 24.5455
1281.07 32.5852
1281.10 44.3216
1281.13 56.8782
1281.15 71.1209
1281.20 91.9017
1281.25 78.1929
1281.30 53.1699
1281.34 36.9923
1281.39 27.2669
1281.44 21.3316
1281.48 17.5994
1281.57 13.2511
1281.66 10.9531
1281.75 9.58948
1281.85 8.70990
1282.03 7.67154
1282.21 7.09631
1282.39 6.73898
1282.57 6.49875
1282.76 6.32767
1283.12 6.10184
1283.48 5.96146
1284.21 5.79706
1284.94 5.70383
1285.67 5.64354
1287.13 5.56862
1288.58 5.52218
1290.04 5.48899
1292.95 5.44073
1295.87 5.40235
1298.78 5.36596
1300.24 5.34723
1301.70 5.32908
1302.43 5.32276
1303.15 5.32665
1303.52 5.34299
1303.88 5.39745
1304.06 5.47089
1304.25 5.65088
1304.34 5.85259
1304.43 6.26413
1304.47 6.65079
1304.52 7.27257
1304.57 8.38281
1304.61 10.3344
1304.66 13.3797
1304.70 15.4097
1304.75 13.3776
1304.79 10.3298
1304.83 8.71835
1304.86 7.71446
1304.89 7.04776
1304.93 6.61726
1305.00 6.10024
1305.07 5.82308
1305.20 5.55354
1305.34 5.43100
1305.62 5.32264
1305.89 5.27347
1306.45 5.22181
1307.00 5.18915
1307.55 5.17227
1307.83 5.18059
1308.10 5.22283
1308.38 5.36085
1308.52 5.52290
1308.65 5.83644
1308.79 6.50236
1308.86 7.12560
1308.93 8.15123
1309.00 9.96104
1309.07 13.4639
1309.10 16.5454
1309.14 21.0899
1309.17 28.1338
1309.21 39.0879
1309.23 49.8400
1309.25 62.5388
1309.30 80.2222
1309.35 68.2242
1309.40 46.8435
1309.43 36.3856
1309.46 29.1997
1309.52 20.3474
1309.58 15.6280
1309.64 12.9078
1309.70 11.1565
1309.76 9.99758
1309.88 8.56370
1310.00 7.73991
1310.12 7.22550
1310.37 6.62800
1310.61 6.29901
1310.85 6.09576
1311.33 5.86009
1311.82 5.72848
1312.30 5.64455
1313.27 5.54228
1314.24 5.47984
1315.21 5.43543
1317.15 5.36937
1319.09 5.31208
1320.06 5.28188
1321.03 5.24827
1322.00 5.20976
1322.48 5.18936
1322.97 5.17170
1323.45 5.16990
1323.69 5.18944
1323.94 5.24863
1324.18 5.41563
1324.30 5.59910
1324.42 5.94017
1324.54 6.63499
1324.60 7.27027
1324.66 8.26847
1324.72 9.99433
1324.78 13.1140
1324.84 19.5264
1324.87 25.0614
1324.90 33.2159
1324.95 52.5956
1325.00 67.6740
1325.05 57.6599
1325.10 39.5315
1325.14 27.8887
1325.19 20.9075
1325.23 16.6525
1325.28 13.9801
1325.36 10.8665
1325.45 9.22120
1325.54 8.23593
1325.63 7.60838
1325.81 6.86574
1325.99 6.45076
1326.17 6.19317
1326.52 5.89288
1326.88 5.72362
1327.24 5.61408
1327.95 5.47587
1328.66 5.38782
1329.02 5.35801
1329.38 5.34592
1329.73 5.38194
1329.91 5.44909
1330.09 5.59980
1330.27 5.95985
1330.36 6.31984
1330.45 6.94521
1330.54 8.12308
1330.63 10.6136
1330.67 12.9917
1330.72 16.8261
1330.76 23.6369
1330.80 35.4637
1330.83 44.9660
1330.85 56.2147
1330.90 72.3707
1330.95 61.8684
1331.00 42.5398
1331.05 28.7843
1331.10 21.1520
1331.15 16.6836
1331.20 13.9048
1331.25 12.0439
1331.30 10.7853
1331.40 9.20030
1331.50 8.26585
1331.60 7.67562
1331.80 6.98484
1332.00 6.60596
1332.20 6.37687
1332.60 6.13849
1333.00 6.07097
1333.21 6.10241
1333.41 6.20750
1333.61 6.46710
1333.71 6.71946
1333.81 7.14516
1333.91 7.93591
1333.96 8.59085
1334.01 9.57101
1334.06 11.1154
1334.11 13.7044
1334.16 18.3444
1334.21 26.9728
1334.25 39.8291
1334.30 48.1201
1334.35 39.5365
1334.39 26.9629
1334.42 21.0011
1334.46 16.9328
1334.52 12.2966
1334.58 9.93228
1334.64 8.60134
1334.70 7.78753
1334.76 7.25630
1334.88 6.62930
1335.00 6.28698
1335.13 6.07873
1335.37 5.84585
1335.62 5.72173
1335.86 5.64576
1336.35 5.55598
1336.84 5.50246
1337.32 5.46523
1338.30 5.41414
1339.28 5.38317
1339.77 5.37742
1340.26 5.38531
1340.74 5.42588
1340.99 5.47538
1341.23 5.57091
1341.48 5.77381
1341.60 5.96652
1341.72 6.29341
1341.84 6.90671
1341.90 7.43345
1341.96 8.24712
1342.03 9.58850
1342.09 11.9915
1342.15 16.7505
1342.18 20.9609
1342.21 26.9279
1342.25 39.9336
1342.30 48.5881
1342.35 39.9174
1342.39 26.9035
1342.45 17.4114
1342.50 12.6440
1342.56 10.1111
1342.61 8.64746
1342.67 7.73696
1342.72 7.13567
1342.83 6.42336
1342.94 6.02683
1343.05 5.78498
1343.27 5.51523
1343.49 5.37106
1343.71 5.28266
1344.15 5.18033
1344.59 5.14151
1344.81 5.15867
1345.03 5.23467
1345.25 5.46214
1345.36 5.71387
1345.47 6.17292
1345.58 7.10033
1345.63 7.92631
1345.68 9.19504
1345.74 11.3314
1345.79 15.1275
1345.85 22.4152
1345.90 36.7735
1345.93 47.1883
1345.95 59.0451
1346.00 76.0220
1346.05 64.6068
1346.10 44.2961
1346.15 28.6421
1346.21 20.4642
1346.27 15.8282
1346.32 13.0921
1346.38 11.2981
1346.44 10.0977
1346.55 8.60250
1346.66 7.72812
1346.77 7.17532
1347.00 6.52079
1347.22 6.15458
1347.45 5.92329
1347.90 5.65759
1348.35 5.56039
1348.57 5.59783
1348.80 5.76373
1349.02 6.24643
1349.14 6.77441
1349.25 7.72822
1349.36 9.63582
1349.42 11.3035
1349.47 13.8969
1349.53 18.2473
1349.59 25.7640
1349.64 39.9130
1349.67 51.5245
1349.70 67.8018
1349.72 87.9095
1349.75 110.776
1349.80 144.223
1349.85 122.417
1349.90 82.3630
1349.93 64.1449
1349.96 50.9634
1350.03 34.6617
1350.09 25.7553
1350.15 20.4703
1350.21 17.0978
1350.27 14.8154
1350.40 12.0198
1350.52 10.3987
1350.64 9.37972
1350.89 8.18490
1351.14 7.52588
1351.39 7.11514
1351.63 6.83710
1351.88 6.63740
1352.37 6.37096
1352.87 6.20216
1353.86 6.00291
1354.84 5.89661
1355.83 5.85711
1356.33 5.88091
1356.57 5.92007
1356.82 6.00036
1357.07 6.17508
1357.19 6.34316
1357.31 6.62681
1357.44 7.16509
1357.50 7.62961
1357.56 8.33595
1357.62 9.52143
1357.69 11.6608
1357.72 13.4089
1357.75 15.9442
1357.78 19.6978
1357.81 25.0264
1357.85 36.6783
1357.90 44.4667
1357.95 36.6856
1357.99 25.0329
1358.03 18.5847
1358.07 14.6769
1358.10 12.2056
1358.14 10.5863
1358.22 8.68626
1358.29 7.70037
1358.37 7.11592
1358.44 6.75133
1358.59 6.33275
1358.74 6.10917
1358.89 5.97602
1359.18 5.83045
1359.48 5.75424
1359.78 5.70801
1360.37 5.65358
1361.56 5.59823
1362.75 5.56606
1363.94 5.54367
1365.13 5.52988
1365.73 5.52946
1366.32 5.54388
1366.62 5.56941
1366.92 5.64022
1367.07 5.72866
1367.21 5.93136
1367.29 6.14980
1367.36 6.56424
1367.40 6.92428
1367.44 7.47852
1367.47 8.36378
1367.51 9.79127
1367.56 12.3798
1367.60 14.1088
1367.65 12.3821
1367.69 9.79349
1367.73 8.36499
1367.76 7.49736
1367.84 6.58613
1367.91 6.16549
1367.98 5.94297
1368.12 5.72868
1368.27 5.63413
1368.56 5.55365
1368.85 5.52084
1369.42 5.49433
1370.00 5.48628
1370.58 5.49106
1371.16 5.52384
1371.44 5.57366
1371.73 5.70630
1371.88 5.86929
1372.02 6.23934
1372.09 6.62825
1372.17 7.36668
1372.20 8.00228
1372.24 8.97188
1372.27 10.5024
1372.31 12.9355
1372.36 17.4351
1372.40 20.4355
1372.45 17.4421
1372.49 12.9435
1372.52 10.6722
1372.56 9.18521
1372.59 8.20996
1372.62 7.56943
1372.69 6.77599
1372.75 6.35149
1372.88 5.93156
1373.01 5.74257
1373.27 5.57983
1373.54 5.51297
1374.06 5.45734
1374.58 5.43309
1375.63 5.40806
1376.67 5.39191
1378.76 5.36505
1380.85 5.33778
1382.94 5.30542
1383.98 5.28550
1385.03 5.26149
1386.07 5.23160
1386.60 5.21428
1387.12 5.19700
1387.64 5.18738
1387.90 5.19462
1388.16 5.22718
1388.42 5.33128
1388.55 5.45306
1388.68 5.68531
1388.82 6.17851
1388.88 6.63333
1388.95 7.37481
1389.01 8.69347
1389.08 11.1763
1389.11 13.3285
1389.14 16.4518
1389.17 21.3956
1389.21 28.7659
1389.25 45.1291
1389.30 57.9283
1389.35 49.5839
1389.39 34.3239
1389.43 26.5216
1389.46 21.1796
1389.49 17.5375
1389.53 15.0005
1389.59 11.8433
1389.66 10.0683
1389.72 8.94574
1389.79 8.20064
1389.92 7.30383
1390.05 6.79198
1390.18 6.47278
1390.45 6.10060
1390.71 5.89549
1390.97 5.76702
1391.50 5.61541
1392.02 5.52721
1392.55 5.46757
1393.60 5.38543
1394.65 5.32172
1395.18 5.29200
1395.70 5.26449
1396.23 5.24795
1396.49 5.25491
1396.75 5.29306
1397.02 5.41952
1397.15 5.56883
1397.28 5.85476
1397.41 6.46390
1397.48 7.03219
1397.54 7.94578
1397.61 9.56566
1397.67 12.6018
1397.71 15.2218
1397.74 19.1536
1397.77 25.1990
1397.81 34.1679
1397.83 43.4532
1397.85 54.4743
1397.90 69.9619
1397.95 59.6262
1398.00 41.1479
1398.03 31.8926
1398.06 25.6110
1398.12 17.9963
1398.18 13.9972
1398.25 11.7117
1398.31 10.2491
1398.37 9.27116
1398.50 8.08702
1398.62 7.40781
1398.75 6.98395
1399.00 6.49138
1399.25 6.22376
1399.50 6.06111
1400.00 5.88774
1400.50 5.82889
1400.76 5.84100
1401.01 5.89911
1401.26 6.05427
1401.38 6.21236
1401.51 6.48506
1401.63 7.00984
1401.70 7.46616
1401.76 8.16366
1401.82 9.34024
1401.88 11.4308
1401.92 13.1989
1401.95 15.6911
1401.98 19.3718
1402.01 24.7926
1402.05 36.2636
1402.10 43.8783
1402.15 36.2620
1402.19 24.7861
1402.25 16.4925
1402.30 12.3231
1402.35 10.0629
1402.41 8.73844
1402.46 7.89395
1402.51 7.34469
1402.62 6.68474
1402.73 6.31660
1402.83 6.09394
1403.04 5.84519
1403.26 5.71425
1403.47 5.63590
1403.89 5.54658
1404.74 5.46248
1405.59 5.41675
1407.30 5.35500
1409.00 5.30167
1410.70 5.24184
1411.55 5.20553
1412.40 5.16265
1413.25 5.11393
1413.67 5.09202
1414.10 5.08404
1414.31 5.09513
1414.52 5.12980
1414.74 5.21399
1414.95 5.40834
1415.16 5.88791
1415.27 6.38035
1415.37 7.25474
1415.48 8.96901
1415.53 10.4448
1415.59 12.7111
1415.64 16.3692
1415.69 22.6361
1415.74 34.0812
1415.77 43.4266
1415.80 55.7820
1415.82 72.0264
1415.85 91.3044
1415.90 118.429
1415.95 100.318
1416.00 67.9205
1416.04 50.0759
1416.08 38.4614
1416.12 30.5046
1416.16 25.1970
1416.23 18.6060
1416.31 14.9559
1416.39 12.6779
1416.46 11.1764
1416.62 9.37936
1416.77 8.36102
1416.92 7.72786
1417.08 7.30034
1417.23 6.99548
1417.54 6.59363
1417.84 6.34521
1418.15 6.17879
1418.46 6.06161
1419.07 5.91397
1419.68 5.85121
1419.99 5.86565
1420.30 5.96896
1420.45 6.12074
1420.60 6.48779
1420.68 6.88975
1420.76 7.66175
1420.80 8.36030
1420.83 9.42257
1420.87 11.1371
1420.91 13.9334
1420.96 18.8826
1421.00 22.1737
1421.05 18.8784
1421.09 13.9231
1421.13 11.1787
1421.16 9.47159
1421.20 8.40005
1421.24 7.70214
1421.31 6.89530
1421.39 6.47513
1421.53 6.06710
1421.68 5.88272
1421.97 5.71975
1422.27 5.64707
1422.86 5.57537
1423.45 5.53489
1424.62 5.48074
1425.80 5.43825
1426.98 5.39761
1428.15 5.35455
1428.74 5.33577
1429.04 5.33274
1429.33 5.34458
1429.63 5.40153
1429.77 5.47525
1429.92 5.62475
1430.07 5.95488
1430.14 6.27480
1430.21 6.80485
1430.29 7.77720
1430.36 9.69431
1430.40 11.4255
1430.43 14.1409
1430.47 18.5513
1430.51 25.5383
1430.55 39.6758
1430.60 50.4271
1430.65 43.2521
1430.69 30.3988
1430.74 21.9218
1430.78 16.9266
1430.82 13.8520
1430.87 11.8704
1430.95 9.58593
1431.04 8.37468
1431.12 7.65399
1431.21 7.18800
1431.38 6.63620
1431.56 6.32788
1431.73 6.13691
1432.07 5.91566
1432.42 5.79299
1432.76 5.71596
1433.45 5.62426
1434.14 5.57098
1434.83 5.53568
1436.20 5.49074
1437.58 5.46336
1438.96 5.44896
1439.65 5.45047
1440.33 5.47165
1440.68 5.50679
1441.02 5.60388
1441.19 5.72611
1441.37 6.01545
1441.45 6.33254
1441.54 6.96655
1441.58 7.54292
1441.62 8.47255
1441.67 10.0531
1441.71 12.8029
1441.76 17.2350
1441.80 20.1863
1441.85 17.2352
1441.89 12.8024
1441.94 9.64450
1441.99 8.02291
1442.05 7.14756
1442.10 6.64409
1442.20 6.10735
1442.30 5.85356
1442.51 5.62729
1442.72 5.53275
1443.13 5.45540
1443.55 5.42403
1444.37 5.39708
1445.20 5.38562
1446.03 5.38273
1446.86 5.39586
1447.27 5.42136
1447.68 5.49565
1447.89 5.59234
1448.10 5.82979
1448.20 6.10280
1448.30 6.67235
1448.36 7.22543
1448.41 8.15215
1448.46 9.89744
1448.51 13.2084
1448.56 17.9186
1448.60 21.0557
1448.65 17.9268
1448.69 13.2180
1448.74 10.0939
1448.78 8.38512
1448.83 7.41824
1448.88 6.84479
1448.97 6.21813
1449.06 5.90984
1449.25 5.63071
1449.44 5.51211
1449.81 5.41418
1450.18 5.37449
1450.93 5.34001
1451.67 5.32294
1453.16 5.30130
1454.65 5.28381
1457.63 5.25193
1458.38 5.24769
1459.12 5.25464
1459.49 5.27350
1459.87 5.33268
1460.05 5.41171
1460.24 5.60394
1460.33 5.81962
1460.42 6.26152
1460.47 6.67884
1460.52 7.35437
1460.56 8.57057
1460.61 10.7330
1460.66 14.0447
1460.70 16.2465
1460.75 14.0420
1460.79 10.7282
1460.82 9.17825
1460.85 8.15080
1460.91 6.93384
1460.97 6.31466
1461.03 5.97129
1461.14 5.61771
1461.26 5.45426
1461.50 5.30923
1461.73 5.24686
1462.20 5.18923
1462.67 5.15782
1463.61 5.11056
1464.54 5.06204
1465.48 5.00486
1465.95 4.97500
1466.42 4.95326
1466.66 4.95340
1466.89 4.97260
1467.13 5.03343
1467.36 5.19098
1467.60 5.60765
1467.71 6.05250
1467.83 6.86429
1467.95 8.50361
1468.01 9.96812
1468.06 12.2300
1468.12 16.0564
1468.18 22.7533
1468.24 35.8919
1468.27 46.7298
1468.30 62.1275
1468.32 80.6147
1468.35 101.666
1468.40 132.601
1468.45 112.770
1468.50 76.0227
1468.55 53.2986
1468.59 39.1776
1468.64 30.3245
1468.68 24.6489
1468.77 17.9061
1468.86 14.2780
1468.95 12.1009
1469.04 10.6860
1469.22 9.00427
1469.39 8.06308
1469.57 7.48051
1469.75 7.08811
1469.93 6.80844
1470.29 6.43940
1470.64 6.21059
1471.00 6.05535
1471.35 5.94416
1472.07 5.79551
1472.78 5.70122
1473.49 5.63635
1474.21 5.58938
1475.63 5.52805
1477.06 5.50045
1477.77 5.50696
1478.48 5.55764
1478.84 5.63773
1479.02 5.71690
1479.20 5.85589
1479.37 6.12930
1479.46 6.37568
1479.55 6.77564
1479.64 7.48395
1479.73 8.90109
1479.77 10.2087
1479.82 12.2728
1479.86 15.8713
1479.91 22.0058
1479.95 32.1128
1480.00 38.6764
1480.05 31.8930
1480.09 22.0168
1480.13 16.7622
1480.16 13.4835
1480.20 11.3064
1480.24 9.89904
1480.31 8.21020
1480.38 7.31615
1480.45 6.77878
1480.52 6.44098
1480.66 6.04860
1480.80 5.83904
1480.94 5.71551
1481.22 5.58140
1481.51 5.51301
1481.79 5.47308
1482.35 5.42944
1483.48 5.39854
1484.05 5.42134
1484.33 5.51427
1484.47 5.71733
1484.54 6.00954
1484.61 6.71530
1484.66 7.53353
1484.70 8.06179
1484.75 7.51368
1484.79 6.71368
1484.85 6.06480
1484.91 5.77103
1485.03 5.53920
1485.27 5.41706
1485.75 5.36606
1486.72 5.34180
1488.65 5.32403
1489.61 5.32281
1490.58 5.33679
1491.06 5.36313
1491.54 5.44019
1491.79 5.54223
1491.91 5.63770
1492.03 5.79694
1492.15 6.09664
1492.21 6.35138
1492.27 6.74370
1492.33 7.40241
1492.39 8.56534
1492.45 10.8627
1492.48 12.8517
1492.51 15.7619
1492.56 22.1323
1492.60 26.2594
1492.65 21.9863
1492.69 15.7634
1492.72 13.0146
1492.75 11.1433
1492.80 8.87201
1492.86 7.64371
1492.91 6.94797
1492.96 6.50749
1493.02 6.22241
1493.13 5.88200
1493.24 5.69365
1493.34 5.58064
1493.56 5.45561
1494.00 5.35399
1494.43 5.31322
1495.30 5.27789
1496.17 5.26031
1497.90 5.23776
1499.64 5.21941
1503.12 5.18282
1506.59 5.13967
1510.07 5.08145
1511.80 5.04161
1513.54 4.98893
1514.41 4.95520
1515.28 4.91437
1516.15 4.86409
1517.02 4.80196
1517.45 4.76633
1517.89 4.72957
1518.32 4.69728
1518.75 4.68818
1518.97 4.70867
1519.19 4.76831
1519.41 4.90913
1519.62 5.23205
1519.84 6.01832
1519.95 6.82940
1520.06 8.25081
1520.17 11.0139
1520.22 13.3740
1520.27 16.9708
1520.33 22.8549
1520.38 32.6695
1520.41 40.1443
1520.44 50.2837
1520.46 64.1356
1520.49 82.9343
1520.52 108.555
1520.55 137.858
1520.60 179.991
1520.63 173.830
1520.66 152.295
1520.71 102.265
1520.76 70.1025
1520.81 50.8120
1520.86 38.6091
1520.91 30.8684
1521.01 21.7980
1521.11 16.9724
1521.20 14.0960
1521.30 12.2344
1521.50 10.0370
1521.70 8.80772
1521.90 8.04577
1522.09 7.52985
1522.29 7.16383
1522.69 6.67897
1523.08 6.37758
1523.48 6.17299
1523.87 6.02548
1524.66 5.82707
1525.45 5.69979
1526.24 5.61055
1527.03 5.54392
1528.61 5.44919
1530.19 5.38263
1533.35 5.28627
1536.52 5.20522
1538.10 5.16220
1539.68 5.11238
1541.26 5.04886
1542.05 5.00853
1542.84 4.96018
1543.63 4.90497
1544.02 4.88032
1544.42 4.87202
1544.62 4.88545
1544.81 4.92619
1545.01 5.02406
1545.21 5.24811
1545.41 5.79650
1545.51 6.35886
1545.60 7.33951
1545.70 9.23622
1545.75 10.8852
1545.80 13.3445
1545.85 17.3493
1545.90 23.9578
1545.95 35.6688
1545.97 44.9932
1546.00 57.0388
1546.02 74.0852
1546.05 93.5733
1546.10 122.430
1546.15 104.205
1546.20 70.3067
1546.23 54.4689
1546.27 43.1372
1546.33 29.4669
1546.39 21.9465
1546.46 17.5796
1546.52 14.7565
1546.58 12.8797
1546.71 10.5622
1546.84 9.22010
1546.96 8.37126
1547.22 7.38573
1547.47 6.84092
1547.72 6.50355
1547.98 6.27567
1548.23 6.11243
1548.74 5.89527
1549.24 5.75889
1549.75 5.66578
1550.26 5.59936
1551.27 5.51692
1552.28 5.49510
1552.79 5.52921
1553.04 5.57573
1553.29 5.66726
1553.55 5.86382
1553.68 6.05120
1553.80 6.36686
1553.93 6.96554
1553.99 7.47756
1554.05 8.26991
1554.12 9.60711
1554.18 11.9890
1554.21 13.9705
1554.24 16.7524
1554.28 21.0043
1554.31 27.0828
1554.35 40.2201
1554.40 48.7043
1554.45 39.9269
1554.49 27.0856
1554.53 20.6855
1554.56 16.5363
1554.59 13.6752
1554.62 11.7785
1554.69 9.43274
1554.75 8.14188
1554.82 7.36517
1554.88 6.86434
1555.01 6.28121
1555.14 5.96791
1555.27 5.78002
1555.53 5.57400
1555.79 5.46759
1556.05 5.40394
1556.57 5.33143
1557.61 5.26081
1558.65 5.22026
1559.69 5.19167
1560.73 5.17865
1561.25 5.19013
1561.77 5.25016
1562.03 5.34164
1562.16 5.43090
1562.29 5.58488
1562.42 5.87893
1562.49 6.13526
1562.55 6.53664
1562.62 7.21047
1562.68 8.44949
1562.71 9.49987
1562.75 11.0026
1562.78 13.2608
1562.81 16.6542
1562.86 23.7038
1562.90 28.2735
1562.95 23.5417
1562.99 16.6529
1563.02 13.2564
1563.05 11.0523
1563.09 9.52738
1563.12 8.51524
1563.18 7.25943
1563.24 6.57437
1563.31 6.15261
1563.37 5.87993
1563.49 5.56254
1563.62 5.38835
1563.74 5.28289
1563.99 5.16277
1564.50 5.05202
1565.00 4.99676
1565.50 4.97847
1565.75 4.99968
1566.00 5.07612
1566.25 5.30186
1566.37 5.55345
1566.50 6.02400
1566.63 6.99734
1566.69 7.88409
1566.75 9.27915
1566.81 11.6893
1566.88 16.0409
1566.94 24.9427
1566.97 32.5902
1567.00 43.8001
1567.03 56.0372
1567.05 70.5156
1567.10 91.3346
1567.15 77.9373
1567.20 53.1009
1567.25 36.1542
1567.30 26.4158
1567.35 20.4650
1567.40 16.7846
1567.45 14.2827
1567.50 12.5732
1567.60 10.3965
1567.69 9.09907
1567.79 8.27328
1567.99 7.29386
1568.19 6.75095
1568.38 6.41286
1568.78 6.02165
1569.17 5.80529
1569.57 5.66885
1570.35 5.50615
1571.14 5.41117
1571.93 5.34747
1573.51 5.26395
1575.08 5.20834
1576.66 5.16856
1577.45 5.15616
1578.23 5.15860
1578.63 5.17809
1579.02 5.24451
1579.22 5.33459
1579.42 5.55758
1579.52 5.81284
1579.61 6.33869
1579.66 6.84842
1579.71 7.69244
1579.76 9.21363
1579.81 12.0650
1579.86 16.2309
1579.90 18.9996
1579.95 16.2358
1579.99 12.0696
1580.02 10.0644
1580.05 8.75004
1580.11 7.23475
1580.17 6.46827
1580.23 6.03913
1580.35 5.60526
1580.47 5.40612
1580.71 5.23109
1580.95 5.15721
1581.44 5.09210
1581.92 5.06055
1582.88 5.02233
1583.84 4.99293
1585.77 4.93694
1587.69 4.87435
1589.62 4.79601
1590.58 4.74665
1591.55 4.68683
1592.51 4.61385
1592.99 4.57392
1593.47 4.53950
1593.71 4.53140
1593.95 4.54000
1594.20 4.58603
1594.44 4.72061
1594.68 5.09535
1594.80 5.50396
1594.92 6.25808
1595.04 7.79567
1595.10 9.16441
1595.16 11.3263
1595.22 14.9402
1595.28 21.4233
1595.31 26.6334
1595.34 34.0354
1595.37 44.6979
1595.40 59.9993
1595.42 77.8334
1595.45 99.0077
1595.50 128.934
1595.53 124.817
1595.55 109.372
1595.60 73.9238
1595.64 55.5639
1595.68 42.9270
1595.71 34.2758
1595.75 28.3713
1595.82 20.7565
1595.89 16.4610
1595.96 13.7439
1596.03 11.9586
1596.18 9.77034
1596.32 8.52775
1596.46 7.74515
1596.75 6.83501
1597.03 6.33267
1597.32 6.01816
1597.61 5.80365
1597.89 5.64845
1598.46 5.43627
1599.03 5.29651
1600.18 5.11543
1601.32 4.99326
1602.46 4.89596
1604.75 4.72455
1607.04 4.54270
1608.18 4.43550
1609.32 4.30911
1610.47 4.15497
1611.04 4.06533
1611.61 3.97071
1612.18 3.89114
1612.47 3.88259
1612.75 3.94369
1613.04 4.20717
1613.18 4.53646
1613.32 5.18670
1613.47 6.57782
1613.54 7.88881
1613.61 10.0031
1613.68 13.7463
1613.75 20.7508
1613.79 26.7610
1613.82 35.4283
1613.86 48.9525
1613.89 68.8935
1613.92 90.0673
1613.95 114.250
1614.00 149.981
1614.03 145.137
1614.05 127.627
1614.11 85.6315
1614.15 62.6276
1614.19 47.5660
1614.22 37.4249
1614.26 30.4277
1614.34 21.7994
1614.42 16.9281
1614.50 13.9142
1614.58 11.9143
1614.73 9.48911
1614.89 8.10418
1615.04 7.23571
1615.36 6.21944
1615.67 5.65666
1615.98 5.31701
1616.61 5.02173
1617.23 5.26709
1617.54 5.80011
1617.86 6.98140
1618.17 9.71260
1618.33 12.3761
1618.48 16.8910
1618.64 25.1223
1618.72 31.8708
1618.79 41.7209
1618.87 56.6220
1618.95 80.0632
1619.03 118.297
1619.11 181.391
1619.20 305.752
1619.30 402.513
1619.40 340.034
1619.50 225.809
1619.58 156.289
1619.66 113.056
1619.75 85.5680
1619.83 67.4209
1620.00 45.9197
1620.16 34.3620
1620.33 27.3578
1620.49 22.8207
1620.83 17.4021
1621.16 14.3587
1621.49 12.4550
1621.83 11.1681
1622.16 10.2497
1622.82 9.02879
1623.49 8.26301
1624.15 7.73829
1624.82 7.35730
1626.15 6.83775
1627.48 6.49617
1628.81 6.24948
1630.14 6.05783
1632.81 5.75958
1634.14 5.62848
1635.47 5.49587
1636.80 5.35000
1637.46 5.26798
1638.13 5.18033
1638.46 5.13718
1638.80 5.10042
1639.13 5.08350
1639.46 5.12333
1639.63 5.19457
1639.79 5.33793
1639.96 5.62154
1640.13 6.20047
1640.29 7.49235
1640.38 8.72696
1640.46 10.7938
1640.54 14.5073
1640.62 21.8481
1640.67 28.4069
1640.71 38.2891
1640.75 54.4193
1640.79 79.6711
1640.82 104.049
1640.85 131.999
1640.90 173.429
1640.96 147.628
1641.01 99.1953
1641.05 72.4755
1641.09 55.0737
1641.14 43.1902
1641.18 35.2550
1641.26 25.4156
1641.34 19.9092
1641.43 16.5226
1641.51 14.2852
1641.67 11.5968
1641.84 10.0664
1642.00 9.10934
1642.34 7.99121
1642.67 7.37087
1643.00 6.98270
1643.33 6.71746
1643.66 6.52520
1644.32 6.26689
1644.99 6.11340
1645.32 6.07482
1645.65 6.09294
1645.81 6.16134
1645.98 6.35724
1646.06 6.58614
1646.15 7.05189
1646.19 7.48259
1646.23 8.15744
1646.27 9.28593
1646.31 11.2057
1646.36 14.4233
1646.40 16.5692
1646.45 14.4136
1646.49 11.1847
1646.52 9.59609
1646.55 8.54206
1646.62 7.37732
1646.68 6.79306
