Br-79(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
4710.77 24.7072
4711.01 38.4043
4711.25 63.2422
4711.49 109.448
4711.74 195.342
4712.00 271.968
4712.26 242.227
4712.52 168.437
4712.80 110.539
4713.09 77.4682
4713.37 58.0877
4713.66 46.0265
4713.95 38.1857
4714.23 33.2476
4714.37 31.9045
4714.52 31.7953
4714.66 34.2975
4714.73 37.6602
4714.80 43.5336
4714.90 57.2806
4715.00 69.1735
4715.10 62.9573
4715.20 49.6056
4715.31 38.7689
4715.42 32.5036
4715.53 28.6457
4715.65 26.0644
4715.87 22.7866
4716.09 20.7169
4716.54 18.0806
4716.99 16.3700
4717.89 14.1485
4718.78 12.7227
4719.68 11.7133
4720.58 10.9580
4722.37 9.89464
4724.16 9.17593
4725.96 8.65205
4729.54 7.92479
4733.13 7.42579
4736.71 7.04444
4743.89 6.44568
4751.06 5.90434
4754.65 5.60682
4758.23 5.25555
4761.82 4.80076
4763.61 4.50819
4765.40 4.15228
4766.30 3.94754
4767.20 3.72975
4768.09 3.51735
4768.99 3.37462
4769.89 3.52458
4770.33 3.92704
4770.78 4.89348
4771.01 5.79514
4771.23 7.19130
4771.46 9.41038
4771.68 13.0557
4771.90 19.3169
4772.13 30.6999
4772.24 39.8488
4772.35 52.7721
4772.46 71.2074
4772.58 97.3934
4772.79 172.889
4773.00 239.908
4773.11 238.056
4773.21 213.399
4773.43 148.459
4773.60 107.631
4773.78 80.8164
4773.96 63.2338
4774.14 51.3839
4774.49 36.9175
4774.85 28.7917
4775.20 23.7408
4775.56 20.3563
4776.27 16.1754
4776.98 13.7228
4777.69 12.1200
4779.11 10.1208
4780.53 8.84629
4781.24 8.32530
4781.95 7.83411
4782.66 7.35474
4783.01 7.13057
4783.37 6.95479
4783.72 6.94837
4783.90 7.12399
4784.08 7.59099
4784.26 8.71815
4784.43 11.4716
4784.52 14.2623
4784.61 19.0182
4784.70 27.4304
4784.75 33.8180
4784.79 42.3155
4784.84 55.9319
4784.90 72.9338
4785.00 101.437
4785.05 101.889
4785.11 92.8423
4785.21 67.5521
4785.30 51.0295
4785.39 40.1345
4785.48 32.8223
4785.57 27.8786
4785.74 21.7551
4785.92 18.2813
4786.10 16.0783
4786.27 14.5842
4786.63 12.7123
4786.98 11.5891
4787.33 10.8441
4788.04 9.90601
4788.75 9.33018
4789.45 8.93212
4790.87 8.40071
4792.28 8.04735
4793.70 7.78562
4796.52 7.40591
4799.35 7.12509
4802.18 6.88600
4803.59 6.76639
4805.01 6.63239
4805.71 6.55490
4806.42 6.47757
4806.78 6.46256
4807.13 6.54821
4807.31 6.73042
4807.48 7.23201
4807.57 7.79115
4807.66 8.81907
4807.75 10.8504
4807.84 15.0410
4807.92 22.2011
4808.00 28.6518
4808.08 26.3067
4808.17 20.2667
4808.22 17.0388
4808.28 14.7241
4808.39 11.9044
4808.50 10.3783
4808.61 9.46981
4808.84 8.48104
4809.06 7.97181
4809.51 7.46623
4809.96 7.21660
4810.85 6.96294
4811.75 6.82598
4813.54 6.66311
4815.33 6.55494
4818.92 6.39593
4822.50 6.26904
4829.67 6.04767
4831.46 5.99075
4833.25 5.92726
4834.15 5.89116
4835.05 5.85474
4835.49 5.84548
4835.94 5.87673
4836.17 5.95141
4836.39 6.17209
4836.50 6.43331
4836.61 6.95699
4836.73 8.11902
4836.78 9.21647
4836.84 10.8985
4836.92 14.8229
4837.00 18.2225
4837.08 16.6978
4837.16 13.2387
4837.22 11.3779
4837.28 10.0962
4837.39 8.55898
4837.51 7.74946
4837.62 7.28005
4837.85 6.77377
4838.08 6.51909
4838.54 6.26965
4839.00 6.14824
4839.92 6.02467
4840.83 5.95676
4842.67 5.87160
4844.50 5.80954
4848.17 5.70108
4850.01 5.64231
4850.93 5.62574
4851.39 5.70748
4851.62 5.97278
4851.73 6.40175
4851.84 7.51388
4851.92 9.03161
4852.00 10.3783
4852.08 9.83664
4852.16 8.51836
4852.25 7.46813
4852.33 6.87774
4852.51 6.32391
4852.87 5.95558
4853.57 5.75959
4854.99 5.64926
4857.83 5.55366
4863.50 5.41213
4866.33 5.33899
4869.17 5.25325
4870.58 5.19937
4872.00 5.13059
4872.71 5.08944
4873.42 5.05717
4873.77 5.07210
4874.13 5.19749
4874.31 5.40417
4874.48 5.92986
4874.57 6.49535
4874.66 7.51456
4874.75 9.52673
4874.84 13.5834
4874.92 20.2868
4875.00 26.1770
4875.08 23.7134
4875.16 17.8680
4875.25 13.5189
4875.34 10.9898
4875.42 9.45346
4875.51 8.48912
4875.68 7.37717
4875.85 6.78764
4876.19 6.19514
4876.53 5.90817
4877.21 5.63212
4877.89 5.49680
4879.26 5.35592
4880.62 5.27516
4883.35 5.16864
4886.08 5.08708
4896.99 4.80082
4902.45 4.64715
4907.90 4.46916
4910.63 4.36267
4913.36 4.23268
4914.73 4.15198
4916.09 4.05682
4916.77 4.01120
4917.45 4.01064
4917.79 4.09337
4918.14 4.41714
4918.31 4.86396
4918.48 5.87764
4918.56 6.89030
4918.65 8.59592
4918.73 11.6444
4918.82 17.2342
4918.86 21.8259
4918.91 27.4011
4919.00 35.9753
4919.09 31.8665
4919.18 22.9529
4919.27 17.0202
4919.35 13.3585
4919.43 11.0470
4919.52 9.52584
4919.68 7.72106
4919.85 6.74249
4920.18 5.74579
4920.52 5.25976
4921.18 4.79065
4921.85 4.55896
4923.18 4.31002
4924.51 4.15638
4925.84 4.03260
4927.17 3.91695
4927.84 3.86072
4928.50 3.81799
4928.84 3.82361
4929.17 3.91271
4929.34 4.06028
4929.50 4.42241
4929.59 4.79672
4929.67 5.45783
4929.75 6.69520
4929.84 9.09237
4929.92 13.2392
4930.00 16.7616
4930.08 15.1022
4930.17 11.4734
4930.23 9.44300
4930.29 8.06934
4930.41 6.46626
4930.53 5.62886
4930.65 5.14777
4930.89 4.63171
4931.13 4.36875
4931.61 4.10155
4932.09 3.96055
4933.05 3.79529
4934.02 3.68308
4937.87 3.33465
4941.72 2.98347
4945.57 2.58561
4947.49 2.37206
4949.42 2.16513
4951.34 2.00737
4953.27 2.02063
4954.23 2.18889
4955.19 2.58867
4956.15 3.43238
4957.12 5.17639
4957.60 6.68599
4958.08 8.92856
4958.56 12.3490
4959.04 17.7360
4959.52 26.5922
4960.00 41.8052
4960.48 69.3269
4960.97 120.441
4961.48 214.390
4962.00 297.315
4962.52 263.320
4963.04 181.819
4963.63 116.466
4964.23 80.1074
4964.83 59.1826
4965.43 46.2586
4966.03 37.7494
4966.62 31.9000
4966.92 29.7315
4967.22 28.1718
4967.37 27.8111
4967.52 28.1122
4967.60 28.7775
4967.67 30.0934
4967.74 32.6089
4967.82 37.1081
4967.91 46.3589
4968.00 54.1900
4968.09 49.8610
4968.18 40.8887
4968.28 34.1386
4968.38 30.1371
4968.47 27.6076
4968.57 25.9172
4968.76 23.7326
4968.95 22.3280
4969.34 20.4443
4969.72 19.1107
4970.49 17.1598
4971.26 15.7160
4972.80 13.6450
4974.34 12.2112
4977.43 10.3360
4980.51 9.14783
4983.59 8.30343
4986.67 7.63324
4988.21 7.32224
4989.75 6.99596
4990.52 6.81391
4991.29 6.61965
4991.67 6.54399
4992.06 6.59235
4992.25 6.80318
4992.44 7.45981
4992.54 8.23757
4992.64 9.72392
4992.73 12.7813
4992.83 19.3763
4992.87 24.2571
4992.92 30.3272
4993.00 40.3633
4993.09 37.1065
4993.17 28.0044
4993.23 23.3632
4993.28 19.9814
4993.39 15.6368
4993.49 13.1830
4993.60 11.6919
4993.81 10.0088
4994.03 9.12425
4994.45 8.22175
4994.88 7.76232
4995.73 7.27442
4996.59 6.99251
4998.29 6.62098
5000.00 6.33646
5003.17 5.85034
5004.75 5.58700
5006.33 5.28534
5007.92 4.92207
5008.71 4.71412
5009.50 4.50378
5010.29 4.36313
5010.69 4.40117
5011.08 4.65341
5011.48 5.45883
5011.68 6.33898
5011.88 7.89144
5012.07 10.7448
5012.17 13.0473
5012.27 16.3191
5012.37 21.0634
5012.47 28.0817
5012.57 38.6193
5012.67 54.2216
5012.75 72.9157
5012.83 95.8182
5013.00 133.826
5013.08 133.698
5013.17 120.871
5013.33 85.8465
5013.45 66.9051
5013.56 53.3168
5013.68 43.6940
5013.79 36.8256
5014.02 27.8597
5014.24 22.5481
5014.47 19.1083
5014.70 16.7577
5015.15 13.7842
5015.61 12.0148
5016.06 10.8529
5016.97 9.42787
5017.88 8.58147
5018.79 8.01291
5020.61 7.26360
5022.43 6.73634
5024.25 6.25656
5025.16 5.98783
5026.07 5.68044
5026.52 5.54658
5026.98 5.62796
5027.21 6.05780
5027.32 6.59197
5027.43 7.61860
5027.55 9.76268
5027.60 11.6962
5027.66 14.6722
5027.72 19.6468
5027.77 28.3279
5027.83 44.4391
5027.89 75.2994
5027.94 127.415
5028.00 170.930
5028.06 148.888
5028.11 102.168
5028.15 78.9228
5028.19 62.6343
5028.26 42.4658
5028.33 31.5900
5028.40 25.1657
5028.48 21.0635
5028.55 18.2771
5028.70 14.8162
5028.84 12.8016
5028.99 11.5070
5029.28 9.96532
5029.57 9.09004
5029.86 8.52876
5030.45 7.84890
5031.62 7.17407
5032.78 6.81486
5035.12 6.38697
5037.46 6.08792
5039.79 5.81442
5040.96 5.66708
5042.13 5.49896
5043.30 5.29383
5043.88 5.17141
5044.46 5.03659
5045.05 4.91132
5045.34 4.88261
5045.63 4.93530
5045.92 5.22064
5046.07 5.57970
5046.22 6.26422
5046.36 7.62201
5046.51 10.5177
5046.58 13.1760
5046.65 17.3788
5046.73 24.2045
5046.76 29.0375
5046.80 35.1665
5046.85 46.4294
5046.90 60.0861
5047.00 82.8320
5047.05 82.5806
5047.10 74.7860
5047.20 53.5316
5047.28 41.6022
5047.35 33.2366
5047.42 27.4309
5047.49 23.3229
5047.64 18.1032
5047.79 15.0662
5047.93 13.1143
5048.08 11.7932
5048.37 10.1311
5048.66 9.14907
5048.95 8.50769
5049.53 7.72623
5050.11 7.26845
5050.70 6.96609
5051.86 6.58493
5053.02 6.34678
5054.19 6.17726
5056.52 5.93711
5058.84 5.75859
5061.17 5.60434
5062.34 5.52991
5063.50 5.45992
5064.08 5.43830
5064.66 5.47075
5064.95 5.56634
5065.25 5.86634
5065.39 6.24142
5065.54 7.03307
5065.61 7.77610
5065.68 8.98288
5065.76 11.0241
5065.83 14.4692
5065.91 21.1769
5066.00 26.6320
5066.09 23.6185
5066.17 17.6123
5066.23 14.7477
5066.28 12.7072
5066.39 10.1643
5066.49 8.74965
5066.60 7.91051
5066.81 6.99422
5067.02 6.52966
5067.45 6.07626
5067.87 5.85830
5068.72 5.64200
5069.57 5.52650
5071.27 5.38665
5072.97 5.28903
5076.38 5.13330
5079.78 4.99580
5086.58 4.72997
5093.38 4.44575
5100.18 4.10847
5103.58 3.90183
5106.98 3.65059
5110.38 3.32453
5112.08 3.11721
5113.78 2.86840
5115.48 2.57858
5116.33 2.43663
5117.18 2.34709
5118.03 2.46680
5118.45 2.75634
5118.88 3.43649
5119.09 4.06226
5119.30 5.02265
5119.52 6.54409
5119.73 9.00844
5119.84 10.8315
5119.94 13.2136
5120.05 16.3954
5120.15 20.7090
5120.26 26.7118
5120.37 35.0209
5120.47 46.7098
5120.58 63.0726
5120.69 85.2159
5120.79 112.235
5121.00 156.173
5121.11 155.177
5121.21 139.286
5121.42 97.1592
5121.55 76.7171
5121.68 61.6790
5121.94 42.4851
5122.19 31.6610
5122.45 25.0814
5122.71 20.7596
5122.96 17.7798
5123.47 13.9931
5123.99 11.7369
5124.50 10.2674
5125.53 8.49090
5126.55 7.47042
5127.58 6.81759
5129.63 6.04953
5131.69 5.64697
5133.74 5.45568
5135.79 5.43123
5136.82 5.49205
5137.33 5.61899
5137.59 5.91891
5137.72 6.41134
5137.84 7.82975
5137.92 9.67946
5138.00 11.3596
5138.08 10.8077
5138.16 9.26466
5138.27 7.83683
5138.38 7.13223
5138.59 6.55812
5139.03 6.28515
5139.90 6.36042
5141.65 7.06944
5143.39 8.40098
5145.13 10.7439
5146.88 14.9903
5148.62 23.1499
5149.49 30.0228
5150.37 40.1241
5151.24 55.2015
5152.11 77.6669
5153.56 134.963
5155.00 185.161
5156.45 163.748
5157.90 113.560
5158.96 85.6951
5160.02 66.4155
5161.08 53.1769
5162.14 43.8883
5164.25 32.1937
5166.37 25.4181
5168.49 21.1209
5170.61 18.1984
5172.73 16.0893
5173.78 15.2511
5174.05 15.0821
5174.31 14.9819
5174.58 15.1758
5174.71 15.7483
5174.78 16.4147
5174.84 17.6184
5174.92 20.0520
5175.00 22.2330
5175.08 21.3247
5175.16 19.1343
5175.27 17.0396
5175.39 15.9826
5175.62 15.0352
5175.85 14.5840
5176.08 14.2964
5176.99 13.5882
5178.83 12.6534
5182.49 11.3067
5184.33 10.7676
5186.16 10.2721
5187.08 10.0284
5188.00 9.78527
5188.46 9.68057
5188.91 9.66286
5189.14 9.78825
5189.37 10.2541
5189.49 10.8471
5189.60 12.0572
5189.66 13.1531
5189.72 14.8100
5189.77 17.4044
5189.83 21.4748
5189.92 31.0984
5190.00 39.7036
5190.09 36.3542
5190.17 28.0272
5190.24 22.7419
5190.31 19.2800
5190.39 17.0139
5190.46 15.4978
5190.60 13.6311
5190.74 12.5745
5191.03 11.4564
5191.32 10.8859
5191.89 10.2967
5192.46 9.97718
5193.61 9.59591
5194.75 9.34111
5197.05 8.96535
5199.34 8.66947
5203.92 8.19181
5208.50 7.80040
5217.67 7.13477
5219.96 6.97081
5222.25 6.79391
5223.40 6.69469
5224.55 6.58340
5225.12 6.52533
5225.69 6.48575
5225.98 6.50547
5226.27 6.64408
5226.41 6.85371
5226.55 7.34391
5226.69 8.64695
5226.77 10.1050
5226.84 12.7370
5226.92 17.7369
5227.00 22.1403
5227.08 20.3096
5227.16 15.9439
5227.22 13.4875
5227.28 11.7893
5227.40 9.81138
5227.52 8.78599
5227.64 8.19431
5227.88 7.55544
5228.12 7.22560
5228.60 6.88602
5229.08 6.70117
5230.03 6.46977
5230.99 6.29028
5231.94 6.11376
5232.42 6.02272
5232.90 5.93703
5233.38 5.88993
5233.62 5.91722
5233.86 6.04074
5234.09 6.40759
5234.21 6.80234
5234.33 7.48825
5234.45 8.75997
5234.57 11.2424
5234.69 16.6288
5234.75 21.5698
5234.81 28.9711
5234.86 37.4255
5234.91 47.5993
5235.00 63.9981
5235.10 57.3698
5235.19 41.4117
5235.30 28.7193
5235.40 21.5628
5235.51 17.4028
5235.62 14.8345
5235.72 13.1137
5235.83 11.9217
5236.04 10.3864
5236.26 9.45963
5236.47 8.85235
5236.90 8.10760
5237.32 7.66809
5237.75 7.37692
5238.60 7.00469
5239.45 6.76545
5240.31 6.58818
5242.01 6.31751
5243.72 6.09036
5245.42 5.86885
5246.28 5.75272
5247.13 5.63465
5247.56 5.58551
5247.98 5.58350
5248.20 5.65025
5248.41 5.88075
5248.52 6.16302
5248.62 6.72075
5248.73 7.94241
5248.78 9.05604
5248.83 10.7775
5248.92 14.9120
5249.00 18.5360
5249.08 16.9253
5249.17 13.2724
5249.25 10.7150
5249.33 9.16443
5249.49 7.57117
5249.65 6.83328
5249.81 6.42792
5250.13 5.99630
5250.45 5.76376
5251.09 5.49106
5251.74 5.30640
5253.02 5.00714
5254.30 4.74040
5255.59 4.55341
5256.23 4.57103
5256.87 4.80868
5257.52 5.61537
5257.84 6.50809
5258.16 8.08782
5258.48 10.9890
5258.80 16.6269
5258.96 21.4109
5259.12 28.3955
5259.28 38.8612
5259.44 54.3124
5259.72 96.5613
5260.00 136.083
5260.28 123.778
5260.56 88.3155
5260.77 67.2235
5260.98 52.6557
5261.20 42.6896
5261.41 35.7150
5261.84 26.9448
5262.26 21.8573
5262.69 18.6265
5263.11 16.4290
5263.97 13.6761
5264.82 12.0456
5265.67 10.9765
5267.37 9.66551
5269.08 8.88794
5270.78 8.36679
5274.19 7.68950
5277.60 7.23276
5281.00 6.85221
5282.71 6.65756
5284.41 6.43596
5285.26 6.30982
5286.11 6.19793
5286.54 6.20305
5286.75 6.26663
5286.97 6.43633
5287.18 6.85903
5287.29 7.28118
5287.39 7.98172
5287.50 9.22619
5287.61 11.5399
5287.71 16.2177
5287.82 26.2200
5287.86 33.3083
5287.91 41.9625
5288.00 55.4852
5288.09 49.4401
5288.18 35.7691
5288.25 28.0432
5288.32 22.8039
5288.39 19.2124
5288.45 16.6956
5288.59 13.5312
5288.72 11.7002
5288.85 10.5415
5288.99 9.75604
5289.26 8.77512
5289.53 8.19228
5289.79 7.80922
5290.33 7.32837
5291.40 6.80790
5292.48 6.47522
5293.55 6.19259
5294.09 6.06145
5294.62 5.95488
5295.16 5.94331
5295.43 6.04614
5295.69 6.34107
5295.96 7.09953
5296.10 7.86296
5296.23 9.15091
5296.36 11.4274
5296.50 15.7107
5296.63 24.3947
5296.70 31.9356
5296.77 42.9745
5296.83 56.3758
5296.88 72.5406
5297.00 98.8449
5297.12 88.4271
5297.23 62.8385
5297.32 48.5589
5297.40 38.7099
5297.49 31.8169
5297.57 27.0120
5297.74 20.8875
5297.91 17.3216
5298.08 15.0577
5298.25 13.5213
5298.59 11.6102
5298.92 10.4832
5299.26 9.75237
5299.94 8.86447
5300.61 8.34660
5301.29 8.00684
5302.64 7.58170
5303.99 7.31922
5305.34 7.13541
5308.04 6.88199
5310.74 6.70170
5313.44 6.55276
5316.14 6.40668
5317.49 6.33141
5317.83 6.32819
5318.17 6.37699
5318.33 6.46960
5318.50 6.71325
5318.67 7.45612
5318.76 8.38332
5318.84 10.2857
5318.92 13.4405
5319.00 16.2808
5319.08 15.1298
5319.16 12.3863
5319.25 10.1539
5319.34 8.92583
5319.53 7.77474
5319.71 7.28169
5319.90 7.02200
5320.27 6.76063
5320.64 6.63012
5322.12 6.42023
5325.08 6.25785
5331.00 6.04780
5333.96 5.94817
5336.92 5.83934
5338.40 5.77647
5339.88 5.70237
5340.62 5.65984
5341.36 5.62053
5341.73 5.61767
5342.10 5.67828
5342.28 5.79369
5342.47 6.10299
5342.56 6.44626
5342.65 7.08173
5342.75 8.35886
5342.84 11.1049
5342.92 15.3935
5343.00 19.1937
5343.08 17.5453
5343.16 13.7811
5343.26 10.6311
5343.36 8.94487
5343.46 8.00142
5343.56 7.43354
5343.75 6.80185
5343.95 6.47314
5344.35 6.14400
5344.74 5.97999
5345.53 5.80679
5346.32 5.70421
5347.90 5.55546
5349.47 5.41684
5351.05 5.25590
5351.84 5.15946
5352.63 5.05085
5353.42 4.94244
5353.81 4.90886
5354.21 4.93176
5354.60 5.12820
5354.80 5.39594
5354.99 5.93219
5355.19 7.05668
5355.39 9.64125
5355.49 12.2089
5355.59 16.5227
5355.68 24.2829
5355.73 30.2555
5355.78 38.2786
5355.84 50.2091
5355.89 64.5453
5356.00 87.6505
5356.11 77.9208
5356.22 54.9838
5356.29 43.1287
5356.36 34.6533
5356.51 24.4074
5356.66 18.8390
5356.80 15.5630
5356.95 13.4473
5357.09 12.0133
5357.38 10.2120
5357.67 9.15314
5357.96 8.46631
5358.55 7.63848
5359.13 7.16109
5359.71 6.85052
5360.87 6.46698
5362.04 6.23265
5363.20 6.06854
5365.53 5.83784
5370.18 5.50400
5371.35 5.42150
5372.51 5.33256
5373.09 5.28804
5373.68 5.26221
5373.97 5.28569
5374.26 5.41680
5374.40 5.61006
5374.55 6.05582
5374.69 7.24004
5374.77 8.57102
5374.84 10.9698
5374.92 15.4422
5375.00 19.3691
5375.08 17.6439
5375.16 13.7095
5375.24 11.0390
5375.31 9.37345
5375.47 7.65371
5375.62 6.85424
5375.77 6.41713
5376.07 5.96818
5376.38 5.74324
5376.98 5.51171
5377.59 5.38402
5380.02 5.09667
5382.45 4.86339
5384.88 4.59973
5386.09 4.44409
5387.31 4.26651
5388.52 4.06434
5389.74 3.84543
5390.35 3.74231
5390.95 3.66607
5391.56 3.66326
5392.17 3.85312
5392.78 4.57949
5393.08 5.43620
5393.38 7.02608
5393.69 10.1512
5393.84 12.8193
5393.99 16.7708
5394.14 22.8868
5394.29 32.6246
5394.45 48.6103
5394.60 74.8608
5394.80 131.764
5395.00 182.085
5395.10 180.624
5395.20 161.893
5395.40 112.875
5395.53 88.7561
5395.65 71.1606
5395.90 48.9915
5396.16 36.5600
5396.41 29.0612
5396.66 24.1615
5396.91 20.7970
5397.41 16.5381
5397.91 14.0137
5398.41 12.3689
5399.41 10.3822
5400.41 9.23455
5401.41 8.49007
5402.42 7.96530
5403.42 7.57345
5405.42 7.01688
5407.42 6.62663
5411.43 6.06293
5415.43 5.58952
5417.44 5.34325
5419.44 5.07332
5421.44 4.78118
5422.45 4.64738
5423.45 4.57533
5424.45 4.72469
5424.95 5.03241
5425.45 5.72277
5425.95 7.27988
5426.20 8.73517
5426.45 11.0436
5426.70 14.8760
5426.95 21.4795
5427.20 33.4451
5427.45 55.6569
5427.73 97.5371
5428.00 135.657
5428.27 122.025
5428.55 86.2631
5428.87 57.1437
5429.18 40.8045
5429.50 31.3445
5429.82 25.4732
5430.13 21.5869
5430.45 18.8740
5431.08 15.4083
5431.72 13.3244
5432.35 11.9549
5433.62 10.2867
5434.89 9.31522
5436.15 8.68133
5437.42 8.23260
5438.69 7.89593
5441.22 7.41210
5443.76 7.05515
5445.03 6.89195
5446.29 6.72188
5446.93 6.63431
5447.56 6.57577
5447.88 6.61245
5448.20 6.85825
5448.35 7.23820
5448.51 8.14210
5448.59 9.05363
5448.67 10.6239
5448.75 13.4633
5448.83 18.7733
5448.91 28.5505
5449.00 37.3395
5449.09 33.8667
5449.17 25.3984
5449.27 18.5453
5449.37 14.7452
5449.47 12.5347
5449.57 11.1821
5449.77 9.65769
5449.97 8.86083
5450.36 8.06292
5450.76 7.67258
5451.55 7.28664
5452.35 7.08826
5453.94 6.86881
5455.53 6.73628
5458.70 6.56171
5461.88 6.43871
5468.23 6.25935
5474.59 6.12533
5487.29 5.92282
5500.00 5.76378
5500.00 10.5917
6000.00 10.4567
7000.00 10.2319
8000.00 10.0512
10000.0 9.77601
12500.0 9.53079
15000.0 9.35015
17000.0 9.23532
20000.0 9.09631
25000.0 8.92187
30000.0 8.79150
35000.0 8.68846
40000.0 8.60370
50000.0 8.46956
60000.0 8.36519
70000.0 8.27940
80000.0 8.20610
90000.0 8.14181
99999.9 8.08420
100000 8.08249
150000 7.99219
200000 7.88292
209747 7.85890
209747 7.85890
219875 7.83304
250000 7.75107
264640 7.70866
300000 7.60079
310417 7.56770
310418 7.56770
349460 7.42194
388503 7.30610
402580 7.25712
451290 7.06672
500000 6.91340
529887 6.80803
550852 6.72828
571816 6.65369
592781 6.58376
613745 6.51807
635309 6.44047
656873 6.36734
678436 6.29829
700000 6.23299
717783 6.17405
735566 6.11750
753349 6.06319
771132 6.01098
800000 5.92460
803844 5.91327
823189 5.85619
842533 5.80142
871267 5.71985
900000 5.64291
922340 5.58375
944419 5.52613
966497 5.47088
983249 5.42922
1.00000E+06 5.38883
1.05208E+06 5.26736
1.06646E+06 5.23510
1.09350E+06 5.17592
1.09350E+06 5.17592
1.12672E+06 5.10582
1.13887E+06 5.08111
1.13887E+06 5.08110
1.14616E+06 5.06633
1.14617E+06 5.06632
1.19113E+06 4.97813
1.19113E+06 4.97812
1.20713E+06 4.94794
1.20714E+06 4.94793
1.23721E+06 4.89284
1.23721E+06 4.89283
1.25000E+06 4.87006
1.29967E+06 4.78481
1.34933E+06 4.70562
1.39359E+06 4.63906
1.41293E+06 4.61119
1.41293E+06 4.61119
1.50000E+06 4.49443
1.51411E+06 4.47677
1.52079E+06 4.46852
1.52079E+06 4.46852
1.53203E+06 4.45483
1.53204E+06 4.45482
1.59523E+06 4.38158
1.59523E+06 4.38158
1.63372E+06 4.33995
1.69186E+06 4.28139
1.75000E+06 4.22650
1.81250E+06 4.17371
1.87500E+06 4.12427
1.93750E+06 4.07788
2.00000E+06 4.03430
2.11237E+06 3.98391
2.22475E+06 3.93738
2.33712E+06 3.89427
2.44949E+06 3.85420
2.51482E+06 3.83111
2.58015E+06 3.80894
2.64548E+06 3.78765
2.71081E+06 3.76719
2.78311E+06 3.74452
2.85541E+06 3.72282
2.92770E+06 3.70204
3.00000E+06 3.68214
3.11186E+06 3.68144
3.22371E+06 3.68104
3.34391E+06 3.68033
3.46410E+06 3.67995
3.59326E+06 3.67922
3.72242E+06 3.67886
3.86121E+06 3.67808
4.00000E+06 3.67777
4.07344E+06 3.69124
4.29322E+06 3.72946
4.51300E+06 3.76799
4.75650E+06 3.80702
5.00000E+06 3.84635
5.01649E+06 3.85078
5.03299E+06 3.85520
5.04948E+06 3.85962
5.06597E+06 3.86403
5.08246E+06 3.86845
5.09895E+06 3.87286
5.11545E+06 3.87727
5.13194E+06 3.88167
5.14843E+06 3.88608
5.16492E+06 3.89048
5.18142E+06 3.89488
5.19791E+06 3.89927
5.21440E+06 3.90366
5.23089E+06 3.90805
5.24738E+06 3.91244
5.26388E+06 3.91683
5.28037E+06 3.92121
5.29686E+06 3.92559
5.31335E+06 3.92997
5.32984E+06 3.93435
5.34634E+06 3.93873
5.36283E+06 3.94310
5.37932E+06 3.94747
5.39581E+06 3.95183
5.41231E+06 3.95620
5.42880E+06 3.96056
5.44529E+06 3.96492
5.46178E+06 3.96928
5.47827E+06 3.97364
5.49477E+06 3.97799
5.51126E+06 3.98235
5.52775E+06 3.98670
5.55727E+06 3.99416
5.58678E+06 4.00162
5.61630E+06 4.00906
5.64581E+06 4.01650
5.67533E+06 4.02393
5.70484E+06 4.03135
5.73436E+06 4.03877
5.76388E+06 4.04617
5.79339E+06 4.05357
5.82291E+06 4.06096
5.85242E+06 4.06834
5.88194E+06 4.07572
5.91145E+06 4.08308
5.94097E+06 4.09044
5.97049E+06 4.09779
6.00000E+06 4.10514
6.05164E+06 4.11842
6.10327E+06 4.13166
6.15491E+06 4.14486
6.20654E+06 4.15803
6.25818E+06 4.17116
6.30981E+06 4.18425
6.36145E+06 4.19730
6.41308E+06 4.21032
6.48645E+06 4.22838
6.55981E+06 4.24636
6.63318E+06 4.26427
6.70654E+06 4.28211
6.77991E+06 4.29988
6.85327E+06 4.31758
6.92664E+06 4.33521
7.00000E+06 4.35278
7.01563E+06 4.35510
7.03125E+06 4.35741
7.04688E+06 4.35972
7.06250E+06 4.36203
7.07813E+06 4.36434
7.09375E+06 4.36665
7.10938E+06 4.36895
7.12500E+06 4.37126
7.14063E+06 4.37356
7.15625E+06 4.37586
7.17188E+06 4.37816
7.18750E+06 4.38045
7.20313E+06 4.38274
7.21875E+06 4.38504
7.23438E+06 4.38733
7.25000E+06 4.38961
7.26563E+06 4.39190
7.28125E+06 4.39419
7.29688E+06 4.39647
7.31250E+06 4.39875
7.32813E+06 4.40103
7.34375E+06 4.40331
7.35938E+06 4.40558
7.37500E+06 4.40786
7.39063E+06 4.41013
7.40625E+06 4.41240
7.42188E+06 4.41467
7.43750E+06 4.41694
7.45313E+06 4.41921
7.46875E+06 4.42147
7.48438E+06 4.42373
7.50000E+06 4.42599
7.51563E+06 4.42825
7.53125E+06 4.43051
7.54688E+06 4.43277
7.56250E+06 4.43502
7.57813E+06 4.43727
7.59375E+06 4.43953
7.60938E+06 4.44177
7.62500E+06 4.44402
7.64063E+06 4.44627
7.65625E+06 4.44851
7.67188E+06 4.45076
7.68750E+06 4.45300
7.70313E+06 4.45524
7.71875E+06 4.45748
7.73438E+06 4.45971
7.75000E+06 4.46195
7.76563E+06 4.46418
7.78125E+06 4.46642
7.79688E+06 4.46865
7.81250E+06 4.47088
7.82813E+06 4.47311
7.84375E+06 4.47533
7.85938E+06 4.47756
7.87500E+06 4.47978
7.89063E+06 4.48200
7.90625E+06 4.48423
7.92188E+06 4.48645
7.93750E+06 4.48866
7.95313E+06 4.49088
7.96875E+06 4.49310
7.98438E+06 4.49531
