U-235(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
714.466 24.5726
714.611 17.8023
714.672 15.6532
714.734 14.3371
714.857 13.0309
714.981 12.5854
715.104 12.6757
715.227 13.4318
715.289 14.2503
715.351 15.6114
715.412 17.9396
715.474 22.0972
715.536 29.9758
715.597 45.2575
715.657 69.6959
715.717 86.4383
715.776 72.9801
715.836 52.0968
715.907 36.2392
715.978 27.7636
716.049 22.9974
716.120 20.1156
716.263 17.0223
716.405 15.6483
716.547 15.3204
716.618 15.6069
716.689 16.3972
716.760 18.1398
716.831 22.0291
716.867 25.7338
716.902 31.8072
716.938 42.2033
716.973 60.0617
717.013 89.2754
717.033 100.886
717.053 102.887
717.092 80.3007
717.132 54.4691
717.155 44.1912
717.178 36.8579
717.224 27.7259
717.270 22.6550
717.316 19.6042
717.362 17.6413
717.408 16.3132
717.500 14.7365
717.592 14.0705
717.638 14.0760
717.684 14.4409
717.730 15.4889
717.753 16.5057
717.776 18.1292
717.799 20.7960
717.822 25.3592
717.845 33.5246
717.868 48.3957
717.893 74.4447
717.918 93.5478
717.943 79.9514
717.967 57.1446
717.993 41.2776
718.019 32.1186
718.044 26.6686
718.070 23.2267
718.122 19.3171
718.173 17.2693
718.276 15.3408
718.378 14.6695
718.481 14.8111
718.584 16.1517
718.635 17.7772
718.687 20.8346
718.738 26.9508
718.790 39.7885
718.831 57.5558
718.872 71.1179
718.913 64.2120
718.955 52.8092
718.994 47.1393
719.075 30.9685
719.125 24.3921
719.174 20.6430
719.224 18.4029
719.273 16.9893
719.373 15.4832
719.472 15.0303
719.571 15.5549
719.621 16.3806
719.670 17.8831
719.720 20.5985
719.769 25.7084
719.819 35.9789
719.868 57.4378
719.911 88.0942
719.932 102.113
719.953 107.381
719.995 88.1856
720.037 61.1399
720.076 44.5136
720.115 34.5144
720.154 28.3274
720.194 24.3026
720.272 19.5801
720.350 17.0059
720.428 15.4171
720.507 14.3485
720.663 13.0081
720.819 12.2676
720.898 12.1027
720.976 12.1565
721.054 12.6267
721.093 13.1539
721.132 14.0231
721.172 15.4414
721.211 17.7645
721.250 21.6011
721.289 27.9310
721.350 45.3901
721.411 66.6788
721.441 70.9805
721.471 69.0353
721.532 56.9892
721.595 46.3010
721.658 40.5752
721.690 39.4904
721.721 39.8104
721.753 42.1155
721.784 46.9958
721.807 49.7992
721.831 43.4870
721.842 36.8738
721.854 30.6600
721.866 25.9417
721.877 22.8197
721.890 20.6923
721.903 19.4252
721.928 18.1865
721.953 17.7024
721.978 17.4979
722.029 17.3610
722.079 17.3389
722.180 17.4601
722.281 17.8600
722.382 18.7124
722.482 20.3475
722.583 23.4488
722.684 29.1261
722.772 35.4356
722.815 36.9113
722.859 35.7309
722.947 28.3821
723.034 22.5866
723.113 20.3959
723.191 20.2874
723.270 21.9752
723.348 25.7371
723.564 42.7418
723.673 38.6215
723.781 29.7787
723.867 24.5024
723.954 20.9958
724.041 18.6680
724.128 17.0984
724.214 16.0593
724.301 15.5670
724.345 15.6954
724.388 16.4676
724.410 17.3973
724.431 19.0964
724.453 22.2648
724.475 28.1212
724.499 38.6535
724.511 43.4850
724.523 45.3092
724.571 30.6005
724.595 24.9765
724.619 21.6331
724.643 19.5540
724.667 18.1954
724.714 16.5677
724.762 15.6560
724.858 14.7082
724.954 14.2991
725.049 14.2438
725.145 14.6799
725.193 15.2824
725.241 16.4775
725.289 19.0419
725.313 21.3838
725.336 24.9309
725.369 31.7210
725.402 35.2908
725.468 23.4379
725.494 20.0336
725.521 17.9882
725.575 16.0455
725.628 15.4491
725.682 15.5459
725.736 16.2061
725.789 17.5468
725.843 19.9154
725.896 23.8605
725.965 31.5368
726.034 36.3217
726.172 24.2195
726.237 19.9426
726.302 17.6571
726.335 17.1619
726.368 17.3097
726.384 17.8319
726.400 18.9424
726.416 21.1956
726.433 25.6143
726.448 32.7254
726.464 38.0012
726.479 33.6361
726.495 26.3204
726.512 21.0887
726.529 18.2056
726.546 16.5385
726.563 15.4993
726.597 14.2904
726.630 13.6108
726.698 12.8466
726.766 12.4049
726.902 11.8925
727.038 11.6463
727.173 11.6758
727.241 11.8773
727.309 12.3330
727.377 13.2978
727.445 15.3924
727.479 17.3220
727.513 20.3499
727.546 25.2298
727.580 33.1441
727.628 51.5427
727.676 69.1439
727.725 64.0439
727.773 48.2428
727.809 38.8139
727.846 32.3371
727.919 24.8613
727.992 21.0589
728.065 18.9207
728.211 16.8467
728.357 16.1622
728.503 16.3573
728.649 17.6230
728.722 18.9533
728.795 21.1570
728.868 24.9185
728.941 31.4249
729.015 41.3152
729.089 47.7723
729.237 39.8437
729.272 39.7021
729.381 45.8467
729.491 52.8492
729.600 46.1788
729.710 34.1297
729.801 26.9335
729.893 22.3911
729.984 19.5606
730.076 17.8049
730.167 16.7959
730.258 16.4818
730.350 17.3288
730.396 18.8833
730.419 20.3438
730.441 22.5127
730.465 25.0975
730.477 25.6594
730.489 24.8832
730.512 19.8359
730.524 17.2988
730.536 15.4373
730.550 14.0427
730.563 13.2362
730.591 12.5403
730.646 12.4674
730.755 13.5542
730.865 15.7657
730.975 19.9713
731.101 27.9073
731.227 33.1344
731.478 23.8790
731.638 19.5198
731.798 18.2261
731.878 19.2419
731.958 23.2478
731.998 28.0951
732.038 37.6746
732.078 58.3169
732.098 77.2177
732.118 105.906
732.133 136.205
732.149 171.597
732.180 217.861
732.210 182.763
732.241 126.855
732.273 88.4713
732.305 66.3091
732.337 53.1389
732.369 44.8931
732.432 35.7062
732.496 31.2121
732.624 28.0701
732.751 29.1000
732.878 34.2115
733.006 46.8472
733.069 59.0264
733.133 79.0279
733.197 113.144
733.261 171.782
733.333 273.122
733.369 318.433
733.405 333.957
733.478 266.024
733.550 174.549
733.601 130.386
733.652 100.648
733.703 80.4755
733.753 66.4482
733.855 49.0099
733.957 39.1723
734.058 33.2095
734.160 29.5581
734.262 27.6516
734.363 27.6829
734.445 29.3253
734.527 30.1812
734.691 23.9389
734.761 21.8196
734.830 20.3455
734.969 18.4783
735.108 17.3216
735.246 16.5197
735.385 15.9603
735.524 15.7078
735.593 15.8400
735.662 16.4476
735.697 17.1491
735.732 18.3958
735.767 20.6372
735.801 24.6189
735.845 32.8385
735.888 39.1293
735.931 35.5621
735.975 29.1717
736.009 25.4986
736.043 22.9903
736.111 20.0596
736.179 18.5106
736.246 17.5932
736.382 16.6020
736.518 16.1193
736.790 15.7060
736.926 15.3860
736.993 15.1157
737.027 15.2938
737.044 15.8289
737.061 17.1859
737.073 19.0798
737.085 22.2115
737.097 26.7608
737.109 32.0221
737.132 38.2380
737.156 37.0402
737.178 34.4112
737.201 32.4149
737.246 30.4623
737.336 30.8417
737.427 34.2955
737.517 40.3789
737.649 52.6357
737.714 57.1154
737.780 57.1145
737.911 44.8127
738.042 31.5155
738.145 24.9101
738.248 20.7974
738.351 18.1912
738.453 16.5071
738.556 15.4504
738.659 15.0015
738.711 15.1343
738.762 15.7601
738.813 17.4515
738.839 19.0893
738.865 21.6124
738.906 27.9212
738.948 32.8742
738.990 29.8252
739.031 24.2115
739.078 19.9299
739.125 17.5075
739.172 16.0853
739.219 15.2052
739.312 14.3124
739.406 14.1722
739.499 14.9190
739.546 15.9023
739.593 17.6969
739.640 21.0576
739.687 27.7853
739.710 33.6769
739.733 42.6590
739.757 56.6766
739.780 78.5822
739.797 100.749
739.814 127.037
739.848 165.195
739.881 142.030
739.915 98.9169
739.936 78.4406
739.958 63.7401
740.001 45.7317
740.043 35.9166
740.086 30.1207
740.172 23.9770
740.257 21.1209
740.343 19.9067
740.428 20.0511
740.514 22.3656
740.556 25.1939
740.599 30.0719
740.650 38.8649
740.701 43.8321
740.804 28.2886
740.856 22.6492
740.907 19.4251
740.959 17.5006
741.011 16.2754
741.115 14.8799
741.218 14.2297
741.322 14.1814
741.374 14.5214
741.425 15.3735
741.477 17.3499
741.503 19.2320
741.529 22.3151
741.555 27.6619
741.581 37.6716
741.607 58.2643
741.620 76.4798
741.632 103.628
741.643 132.668
741.653 167.108
741.673 216.292
741.693 184.259
741.713 125.868
741.733 86.1392
741.753 63.0220
741.773 49.1892
741.793 40.4530
741.833 30.5826
741.873 25.4889
741.913 22.6308
741.953 21.2257
741.973 21.1423
741.993 21.8322
742.013 24.2799
742.023 26.9516
742.033 31.4294
742.046 40.6435
742.059 47.4775
742.085 33.4374
742.102 26.2771
742.119 22.5822
742.135 20.4999
742.152 19.2175
742.185 17.7210
742.218 16.8669
742.284 15.8804
742.350 15.2997
742.482 14.6227
742.615 14.2744
742.747 14.1724
742.879 14.4467
742.945 14.9056
743.011 15.9212
743.044 16.8795
743.077 18.4411
743.111 21.1232
743.144 25.7784
743.178 33.1080
743.212 37.5696
743.246 32.1982
743.281 24.7601
743.300 21.7854
743.320 19.6458
743.358 17.0055
743.397 15.5716
743.436 14.7327
743.513 13.8561
743.591 13.4464
743.746 13.1303
743.901 13.1031
744.056 13.2675
744.211 13.6763
744.366 14.6479
744.444 15.9038
744.483 17.2989
744.521 20.2644
744.535 22.0187
744.569 25.5640
744.599 23.9219
744.616 22.2152
744.662 19.2754
744.722 18.4882
744.781 19.0706
744.900 22.1919
745.018 28.2277
745.137 39.1503
745.267 58.2395
745.397 71.7997
745.527 61.3903
745.657 44.5232
745.806 32.0652
745.955 25.4089
746.105 21.8105
746.254 19.9263
746.403 19.2744
746.552 20.0129
746.701 23.3477
746.776 27.0345
746.850 33.1552
746.948 45.4644
747.046 53.7446
747.242 34.9325
747.305 29.8873
747.367 26.5762
747.430 24.8799
747.492 25.5049
747.565 30.4524
747.624 32.3532
747.637 33.1210
747.668 35.1876
747.698 34.5425
747.735 28.7504
747.772 23.3966
747.796 21.0794
747.821 19.4907
747.870 17.5583
747.969 15.7274
748.068 14.8117
748.167 14.2285
748.364 13.4937
748.561 13.0635
748.759 12.8796
748.857 12.9232
748.956 13.1435
749.055 13.7408
749.104 14.3409
749.154 15.3547
749.203 17.1941
749.252 20.8776
749.277 24.1997
749.302 29.4718
749.326 38.2027
749.351 52.7925
749.379 78.6549
749.408 96.3563
749.436 80.4063
749.465 55.8952
749.488 42.3000
749.511 33.8260
749.534 28.4992
749.557 25.1138
749.604 21.5342
749.650 20.3805
749.696 20.9748
749.742 23.7232
749.789 30.4913
749.812 36.7038
749.835 45.9910
749.872 67.8423
749.908 83.6409
749.945 71.1677
749.982 50.7249
750.004 41.6111
750.027 35.0497
750.071 26.8801
750.116 22.3855
750.160 19.7144
750.204 18.0152
750.249 16.8930
750.338 15.6628
750.427 15.3470
750.516 16.0440
750.560 17.0503
750.605 18.8989
750.649 22.2697
750.694 28.3107
750.743 38.6835
750.767 43.3880
750.792 45.0841
750.890 28.7880
750.924 24.1746
750.958 21.0278
750.992 18.8794
751.026 17.3906
751.095 15.5992
751.163 14.8051
751.231 14.8929
751.266 15.4320
751.300 16.5815
751.334 18.9060
751.368 23.7709
751.385 28.1806
751.402 35.0883
751.419 46.2227
751.436 64.1132
751.459 100.423
751.481 127.860
751.503 108.936
751.526 75.8240
751.547 54.5176
751.568 41.6852
751.589 33.7825
751.610 28.6867
751.651 22.8398
751.693 19.8572
751.735 18.3688
751.777 18.0794
751.798 18.5114
751.819 19.5625
751.840 21.6193
751.860 25.3609
751.870 27.7459
751.895 36.8167
751.920 44.0958
751.928 44.2647
751.949 40.2442
751.970 34.2635
751.996 28.1632
752.016 24.7948
752.036 22.3878
752.077 19.3122
752.118 17.5086
752.158 16.3479
752.240 14.9424
752.321 14.1146
752.484 13.1544
752.646 12.6010
752.809 12.2618
752.972 12.1376
753.053 12.2307
753.134 12.6005
753.175 13.0319
753.216 13.8456
753.256 15.5132
753.297 19.1483
753.327 23.8187
753.357 27.0446
753.388 24.0233
753.418 19.3364
753.439 17.1183
753.459 15.6271
753.500 13.9686
753.541 13.2050
753.582 12.8724
753.664 12.8916
753.746 13.6472
753.828 15.5123
753.869 17.2149
753.909 19.8413
753.950 24.0476
753.991 31.0308
754.032 43.1383
754.073 64.4593
754.097 82.4854
754.120 103.998
754.167 135.220
754.214 116.758
754.260 81.9031
754.301 60.1602
754.343 46.4075
754.384 37.6312
754.425 31.8150
754.507 24.8617
754.589 21.0165
754.671 18.6395
754.753 17.0424
754.917 15.0339
755.082 13.8000
755.246 12.9647
755.328 12.6930
755.410 12.6376
755.451 12.8024
755.492 13.2603
755.533 14.3287
755.554 15.2792
755.574 16.6693
755.618 21.6212
755.662 27.2255
755.684 27.9670
755.706 26.9857
755.749 23.1081
755.783 20.4874
755.817 18.5860
755.885 16.2422
755.952 14.9489
756.020 14.1947
756.088 13.8341
756.155 14.0326
756.189 14.5700
756.223 15.7464
756.257 18.2208
756.291 23.3422
756.327 33.4587
756.363 43.1018
756.399 40.8292
756.435 33.2693
756.466 28.0859
756.498 24.6147
756.561 20.7562
756.624 18.9279
756.687 18.1079
756.749 18.0246
756.812 18.9006
756.844 20.0151
756.875 22.0577
756.907 25.9855
756.922 29.2129
756.938 33.6936
756.963 42.7465
756.987 46.5894
757.012 37.3188
757.024 31.4946
757.036 26.7121
757.056 21.2797
757.077 18.1466
757.097 16.2902
757.118 15.1389
757.158 13.8798
757.199 13.2532
757.281 12.6637
757.363 12.3758
757.444 12.1834
757.526 12.0372
757.607 12.0401
757.648 12.3778
757.669 12.8675
757.689 13.8605
757.703 14.9681
757.716 16.4970
757.743 19.6474
757.770 19.9569
757.797 18.4719
757.826 17.0716
757.854 16.1693
757.911 15.2613
758.026 14.9059
758.141 15.4113
758.255 16.7187
758.370 19.4084
758.484 25.2247
758.542 30.7495
758.599 39.9396
758.656 56.1194
758.713 85.4207
758.742 107.301
758.771 132.847
758.828 168.608
758.886 142.088
758.943 95.6145
758.989 69.6548
759.034 53.0336
759.080 42.3489
759.125 35.3209
759.216 27.2259
759.308 23.3174
759.399 21.8073
759.490 22.4669
759.581 26.5412
759.626 30.9824
759.672 38.1433
759.741 55.4271
759.810 70.2470
759.879 63.1219
759.947 47.5410
759.995 39.3376
760.042 33.5935
760.137 27.0192
760.185 25.3945
760.232 24.8058
760.279 25.8562
760.303 27.5989
760.327 30.7383
760.350 34.4557
760.373 33.5463
760.397 26.8146
760.408 23.7683
760.420 21.4894
760.438 19.1406
760.457 17.7809
760.493 16.3937
760.530 15.7147
760.567 15.2977
760.641 14.7676
760.714 14.4184
760.862 14.0149
761.009 13.9771
761.156 14.5291
761.230 15.2455
761.303 16.5677
761.377 19.1122
761.451 24.4831
761.487 29.5194
761.524 37.8306
761.561 52.4053
761.598 79.2069
761.616 99.9817
761.635 125.857
761.671 173.074
761.690 174.378
761.708 156.927
761.745 105.747
761.781 70.2129
761.817 49.8949
761.853 38.1230
761.888 30.9244
761.924 26.2759
761.960 23.1348
761.996 20.9387
762.032 19.3684
762.067 18.2358
762.103 17.4270
762.175 16.5306
762.246 16.4100
762.318 17.0275
762.398 18.6715
762.478 21.3543
762.637 27.5763
762.717 28.9370
762.797 28.6219
762.957 25.6966
763.203 21.6003
763.449 19.2958
763.695 18.0865
763.941 17.5747
764.188 17.7011
764.434 18.8152
764.557 20.1320
764.680 22.5861
764.741 24.6286
764.803 27.6761
764.864 32.4789
764.895 35.9314
764.926 40.1495
764.953 43.4562
764.967 43.5675
764.980 41.2206
765.000 33.2729
765.011 29.4931
765.021 27.2389
765.035 26.7119
765.057 29.4247
765.079 33.4455
765.123 40.6841
765.166 44.4604
765.210 44.0607
765.305 35.2990
765.400 26.8487
765.439 24.3469
765.479 22.4756
765.518 21.5863
765.538 21.9720
765.558 23.6367
765.571 26.0659
765.585 30.0938
765.598 35.8811
765.611 42.4251
765.624 47.3578
765.638 48.9211
765.664 45.0080
765.698 38.4594
765.732 34.3206
765.766 31.9206
765.800 30.5415
765.868 29.4864
765.936 29.7863
766.072 33.2602
766.208 40.7863
766.351 53.0556
766.494 60.5921
766.637 49.7664
766.780 33.9395
766.897 25.3286
766.955 22.3853
767.014 20.1065
767.072 18.3299
767.130 16.9417
767.189 15.8559
767.247 15.0144
767.305 14.3765
767.364 13.9252
767.422 13.6607
767.481 13.6052
767.539 13.8090
767.597 14.3609
767.656 15.3962
767.714 17.0844
767.840 23.1914
767.902 26.3863
767.965 28.0339
768.091 26.2209
768.153 24.5873
768.216 23.8983
768.251 24.8311
768.286 28.4443
768.313 34.0872
768.340 37.7867
768.394 28.6963
768.418 25.3284
768.442 23.1187
768.491 20.5717
768.539 19.2107
768.587 18.4386
768.635 18.1022
768.683 18.3178
768.708 18.7923
768.732 19.7403
768.756 21.5647
768.780 24.9974
768.803 30.3007
768.826 33.8611
768.849 29.9093
768.872 23.9634
768.899 19.7118
768.926 17.5268
768.953 16.3195
768.979 15.5837
769.033 14.7418
769.086 14.2644
769.193 13.7020
769.300 13.3546
769.514 12.9429
769.727 12.7957
769.941 12.9752
770.155 13.8035
770.262 14.7375
770.368 16.3777
770.475 19.3216
770.582 24.5918
770.705 34.3374
770.827 41.4401
770.949 36.3556
771.071 27.8438
771.171 22.8577
771.272 19.6459
771.322 18.5796
771.372 17.9509
771.397 17.9182
771.422 18.2636
771.448 19.3627
771.473 22.0049
771.497 26.8420
771.522 30.5286
771.572 23.9551
771.601 20.6407
771.630 18.6917
771.659 17.4759
771.687 16.6567
771.745 15.6123
771.803 14.9700
771.918 14.2588
772.034 14.0531
772.149 14.4602
772.207 15.0701
772.264 16.1930
772.322 18.2518
772.380 22.1729
772.437 30.1257
772.466 37.0192
772.495 47.0123
772.545 72.7540
772.594 93.3661
772.644 81.4780
772.694 58.5344
772.732 45.6312
772.770 36.9823
772.808 31.1701
772.846 27.1548
772.922 22.1687
772.998 19.3050
773.074 17.4877
773.150 16.2465
773.302 14.6568
773.454 13.6564
773.606 12.9240
773.758 12.3026
773.834 12.0868
773.872 12.2293
773.891 12.5861
773.910 13.4676
773.930 15.4768
773.951 17.8260
773.971 17.8853
773.991 16.5325
774.021 14.9206
774.051 14.0141
774.111 13.1196
774.171 12.6741
774.231 12.3956
774.470 11.8613
774.590 11.8447
774.709 12.2222
774.769 12.8150
774.829 14.1660
774.859 15.4798
774.889 17.6936
774.919 21.6364
774.949 28.8384
774.976 39.1397
775.004 45.4353
775.032 37.5664
775.060 26.4137
775.074 22.4369
775.087 19.4821
775.101 17.2838
775.114 15.6776
775.142 13.6494
775.169 12.7546
775.196 12.8952
775.210 13.4773
775.223 14.5725
775.237 16.4440
775.251 19.4711
775.264 24.2916
775.278 31.7377
775.303 53.1531
775.315 63.7030
775.328 68.5923
775.353 60.1278
775.378 46.0795
775.397 37.9016
775.417 32.2462
775.456 25.4264
775.496 21.7057
775.535 19.4537
775.613 16.9468
775.692 15.6938
775.771 15.1412
775.810 15.1373
775.849 15.4340
775.888 16.3378
775.908 17.2635
775.928 18.8162
775.947 21.5896
775.967 26.8967
775.977 31.4262
775.987 38.2096
775.996 48.5968
776.006 64.4676
776.020 98.3252
776.035 121.331
776.049 101.021
776.063 70.0965
776.077 49.7512
776.091 38.1260
776.106 31.2210
776.120 26.8790
776.148 21.9889
776.177 19.4546
776.205 17.9704
776.234 17.0343
776.290 15.9748
776.404 15.2152
776.518 15.2334
776.631 15.7838
776.745 16.9841
776.859 19.2332
776.972 23.2121
777.067 27.5791
777.115 28.9055
777.162 28.3825
777.351 15.7741
777.401 13.9112
777.450 12.8038
777.500 12.2455
777.549 12.1018
777.598 12.2981
777.648 12.8099
777.697 13.6558
777.746 14.8959
777.845 19.0637
777.894 22.4309
