Ag-109(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
428.928 17.9240
428.976 13.8960
429.072 9.02881
429.167 6.32212
429.263 4.67252
429.454 2.85141
429.645 1.92423
429.836 1.38962
430.027 1.05379
430.218 0.829289
430.600 0.556904
430.983 0.404334
431.365 0.310280
431.747 0.248228
432.511 0.173906
433.275 0.132718
434.804 0.0909605
436.333 0.0714949
437.861 0.0618237
439.390 0.0618625
439.772 0.0670720
440.154 0.0828638
440.345 0.103602
440.536 0.154689
440.632 0.213214
440.727 0.336766
440.775 0.456207
440.823 0.661391
440.871 1.04507
440.918 1.79787
440.959 2.84808
441.000 3.54861
441.041 2.84817
441.082 1.79786
441.110 1.29756
441.137 0.961506
441.193 0.579262
441.249 0.388694
441.304 0.283080
441.415 0.177907
441.527 0.129776
441.749 0.0884115
441.972 0.0715549
442.417 0.0580256
442.862 0.0526634
444.642 0.0465222
448.201 0.0460801
451.761 0.0510342
455.321 0.0627898
458.881 0.0892949
460.661 0.115665
462.441 0.163286
463.331 0.203081
464.221 0.263481
465.111 0.361840
466.001 0.538606
466.446 0.685595
466.891 0.907308
467.336 1.26470
467.781 1.89609
468.003 2.41162
468.226 3.17475
468.448 4.37301
468.671 6.41046
468.893 10.2904
469.004 13.6948
469.116 19.0769
469.227 28.2838
469.338 45.7117
469.394 60.6871
469.449 83.5009
469.505 119.457
469.561 176.527
469.630 282.474
469.700 352.934
469.770 282.238
469.840 176.449
469.906 110.812
469.973 73.1246
470.040 50.9705
470.106 37.2545
470.173 28.2770
470.240 22.1372
470.373 14.5738
470.506 10.2904
470.640 7.64668
470.906 4.69518
471.173 3.17684
471.440 2.29588
471.706 1.74032
471.973 1.36801
472.506 0.915799
473.040 0.662787
473.573 0.507551
474.106 0.405987
475.173 0.286884
476.240 0.224393
478.373 0.172477
480.507 0.171420
481.573 0.189310
482.640 0.228937
483.707 0.317170
484.240 0.404316
484.773 0.560257
485.307 0.883083
485.574 1.19389
485.840 1.73949
486.107 2.83512
486.240 3.85360
486.374 5.56842
486.507 8.79198
486.574 11.5790
486.640 15.9161
486.707 23.1799
486.774 36.4709
486.807 47.5455
486.840 63.8229
486.874 88.4129
486.907 125.584
486.953 200.840
487.000 250.999
487.047 200.815
487.093 125.556
487.125 90.1284
487.156 66.1796
487.187 49.9189
487.219 38.7200
487.281 24.9505
487.344 17.2938
487.407 12.6576
487.469 9.65705
487.595 6.15701
487.720 4.27991
487.846 3.16141
488.096 1.95516
488.347 1.35536
488.598 1.01615
489.100 0.670583
489.601 0.512025
490.103 0.431768
491.106 0.373688
492.109 0.383444
493.112 0.443921
494.115 0.599504
494.366 0.689759
494.617 0.871414
494.742 1.06361
494.868 1.47049
494.930 1.88100
494.993 2.63990
495.056 4.24167
495.087 5.72811
495.118 8.04171
495.159 12.4738
495.200 15.4233
495.241 12.4819
495.282 8.08024
495.322 5.27713
495.363 3.70440
495.403 2.79902
495.444 2.24847
495.525 1.65971
495.606 1.38028
495.768 1.15495
495.929 1.09358
496.577 1.25552
497.225 1.70706
497.872 2.55798
498.196 3.26867
498.520 4.33683
498.844 6.04602
499.006 7.31310
499.168 9.02868
499.329 11.4311
499.491 14.9401
499.653 20.3493
499.815 29.3070
499.896 36.1634
499.977 45.6845
500.058 59.4542
500.139 80.2738
500.220 113.731
500.301 171.361
500.341 216.474
500.382 279.350
500.422 368.125
500.463 492.315
500.531 787.723
500.600 984.132
500.669 787.061
500.737 492.106
500.783 354.752
500.829 261.117
500.920 153.296
501.011 98.8877
501.102 68.5352
501.193 50.0805
501.284 38.1137
501.467 24.1320
501.649 16.6121
501.831 12.1252
502.196 7.27242
502.561 4.84682
502.925 3.46566
503.290 2.60563
503.655 2.03492
504.384 1.34959
505.113 0.972057
505.843 0.745433
506.572 0.603087
508.031 0.464347
508.760 0.452081
509.489 0.489996
510.219 0.627832
510.583 0.781625
510.948 1.06825
511.313 1.67068
511.495 2.24806
511.677 3.24788
511.860 5.20067
511.951 6.95630
512.042 9.80267
512.133 14.8559
512.179 18.9702
512.224 24.9904
512.270 34.2625
512.315 49.3120
512.361 75.1272
512.406 120.423
512.453 192.573
512.500 240.661
512.547 192.546
512.594 120.392
512.648 68.5872
512.703 42.2385
512.758 28.1137
512.813 19.9059
512.868 14.7839
512.922 11.3967
513.032 7.36271
513.142 5.15077
513.251 3.81358
513.470 2.35034
513.689 1.60947
513.909 1.18341
514.347 0.736135
514.785 0.517119
515.223 0.392866
516.100 0.262597
516.976 0.197743
517.853 0.159955
519.606 0.118973
521.359 0.0988752
523.112 0.0915036
523.989 0.0950557
524.865 0.114198
525.304 0.143330
525.523 0.172261
525.742 0.223669
525.961 0.327423
526.071 0.423758
526.180 0.585322
526.290 0.886813
526.344 1.14523
526.399 1.54350
526.454 2.20176
526.509 3.38430
526.564 5.73846
526.591 7.79187
526.618 10.8016
526.659 17.2461
526.700 21.5442
526.741 17.2472
526.782 10.8028
526.811 7.63173
526.840 5.53618
526.869 4.14108
526.898 3.19587
526.956 2.05304
527.014 1.42891
527.072 1.05433
527.130 0.814093
527.246 0.535451
527.362 0.386859
527.479 0.298549
527.711 0.203322
527.943 0.155740
528.175 0.128543
528.640 0.100093
529.568 0.0782418
530.497 0.0699768
534.213 0.0629713
537.928 0.0677288
541.643 0.0813813
545.359 0.110231
547.216 0.135888
549.074 0.176705
550.932 0.248550
551.861 0.308533
552.789 0.402288
553.718 0.569399
554.183 0.713981
554.647 0.950851
555.112 1.40178
555.344 1.81306
555.576 2.50990
555.808 3.86061
555.924 5.08367
556.040 7.10083
556.156 10.7865
556.215 13.8930
556.273 18.6046
556.331 26.2257
556.389 39.4724
556.447 64.6825
556.476 85.6703
556.505 115.448
556.552 184.342
556.600 230.139
556.648 184.199
556.695 115.489
556.725 85.1335
556.755 63.9331
556.814 38.8222
556.873 25.7396
556.933 18.3096
556.992 13.7385
557.051 10.7605
557.170 7.26907
557.289 5.40832
557.408 4.32376
557.645 3.23560
557.882 2.81572
558.120 2.72528
558.594 3.17854
558.832 3.73427
559.069 4.61571
559.306 6.02516
559.544 8.39162
559.662 10.2078
559.781 12.7317
559.900 16.3692
560.018 21.8483
560.137 30.5939
560.256 45.5388
560.374 73.1225
560.434 95.4718
560.493 126.481
560.597 201.728
560.700 251.737
560.804 201.285
560.908 125.844
560.983 88.5208
561.057 63.9464
561.132 47.7210
561.207 36.7329
561.356 23.5301
561.505 16.3603
561.654 12.0935
561.804 9.37999
562.102 6.30094
562.401 4.75025
562.699 3.93803
563.296 3.48248
563.893 4.25707
564.191 5.35207
564.490 7.44002
564.788 11.7702
564.938 15.8175
565.087 22.6052
565.236 35.2192
565.311 45.9633
565.385 62.4532
565.460 89.4190
565.535 137.198
565.572 175.554
565.609 230.298
565.646 309.823
565.684 424.893
565.742 679.612
565.800 848.928
565.858 679.010
565.916 424.731
565.955 307.369
565.993 227.008
566.069 133.976
566.146 86.7700
566.222 60.3173
566.298 44.2137
566.375 33.7502
566.528 21.4927
566.680 14.8868
566.833 10.9336
567.139 6.64448
567.444 4.48794
567.750 3.25153
568.055 2.47530
568.361 1.95536
568.972 1.32098
569.583 0.961224
570.194 0.736267
570.805 0.585484
572.028 0.400846
573.250 0.295425
575.694 0.184506
578.139 0.129940
580.583 0.0992405
585.472 0.0691676
590.361 0.0593575
595.250 0.0655190
597.694 0.0795434
600.139 0.114351
601.361 0.152946
602.583 0.236234
603.194 0.326754
603.500 0.404847
603.805 0.532194
604.111 0.772992
604.264 0.990959
604.416 1.35688
604.569 2.05730
604.646 2.68269
604.722 3.69863
604.798 5.51303
604.837 7.00506
604.875 9.21891
604.913 12.6786
604.951 18.4279
604.989 28.6283
605.027 47.3155
605.046 60.4792
605.064 75.4333
605.100 94.1715
605.136 75.4485
605.173 47.3495
605.195 35.1405
605.217 26.5845
605.261 16.3114
605.306 10.9179
605.350 7.83157
605.394 5.92965
605.438 4.68648
605.527 3.23119
605.616 2.45996
605.704 2.01648
605.881 1.59111
606.059 1.45865
606.236 1.48092
606.590 1.87425
606.767 2.28409
606.944 2.92883
607.122 3.97734
607.299 5.80507
607.476 9.37922
607.564 12.5882
607.653 17.7795
607.742 26.9635
607.786 34.4137
607.830 45.3048
607.874 61.9694
607.897 73.7524
607.919 88.8413
607.941 108.601
607.963 134.521
607.985 168.810
608.007 213.750
608.030 273.537
608.054 341.848
608.100 427.201
608.123 402.084
608.146 341.812
608.193 213.706
608.248 120.557
608.303 73.7128
608.359 48.8067
608.414 34.4144
608.469 25.4679
608.525 19.5681
608.635 12.5617
608.746 8.73093
608.856 6.41990
609.077 3.89695
609.299 2.62359
609.520 1.89393
609.741 1.43740
609.962 1.13307
610.404 0.765644
610.846 0.561470
611.289 0.437124
611.731 0.356637
612.615 0.264886
613.500 0.221075
615.269 0.203629
617.038 0.260785
617.923 0.335427
618.807 0.478602
619.249 0.600375
619.692 0.785488
620.134 1.08502
620.576 1.61404
620.797 2.04494
621.018 2.68021
621.239 3.67211
621.461 5.34422
621.682 8.48702
621.792 11.2036
621.903 15.4325
622.013 22.5075
622.124 35.4510
622.179 46.2019
622.235 62.0370
622.290 85.9467
622.345 121.986
622.423 195.142
622.500 243.889
622.578 195.093
622.655 121.935
622.710 86.2748
622.764 62.5609
622.818 46.7588
622.873 35.9767
622.982 22.9185
623.090 15.7516
623.199 11.4494
623.308 8.68184
623.526 5.47176
623.743 3.75884
623.961 2.74097
624.178 2.08806
624.396 1.64467
624.831 1.09853
625.266 0.787939
625.702 0.594565
626.137 0.466037
627.007 0.311097
627.878 0.224898
628.748 0.173063
629.183 0.158220
629.401 0.161508
629.510 0.179829
629.619 0.265261
629.700 0.391722
629.782 0.260049
629.908 0.161534
630.034 0.137957
630.286 0.121590
630.791 0.106436
631.800 0.0875143
632.809 0.0752202
633.314 0.0733690
633.566 0.0805601
633.692 0.0992652
633.819 0.192235
633.900 0.319888
633.982 0.190893
634.093 0.100567
634.204 0.0779934
634.426 0.0651227
634.871 0.0578407
635.761 0.0513093
637.541 0.0432013
641.100 0.0344831
644.659 0.0342096
645.549 0.0381443
646.439 0.0505140
646.884 0.0676389
647.329 0.113678
647.551 0.172698
647.662 0.227404
647.773 0.319262
647.885 0.490957
647.940 0.638277
647.996 0.866281
648.052 1.24372
648.107 1.92490
648.135 2.48197
648.163 3.29097
648.191 4.49133
648.218 6.26951
648.259 10.0210
648.300 12.5142
648.341 10.0119
648.382 6.27024
648.423 3.83189
648.465 2.48249
648.507 1.71188
648.548 1.24491
648.590 0.943491
648.632 0.739638
648.715 0.491426
648.799 0.352318
648.882 0.267116
649.049 0.172593
649.215 0.124248
649.382 0.0962905
649.715 0.0669136
650.382 0.0446068
651.049 0.0364916
652.382 0.0308619
653.716 0.0295024
656.383 0.0312076
659.050 0.0378184
661.717 0.0540614
663.050 0.0707979
664.383 0.101630
665.050 0.127718
665.717 0.167628
666.384 0.233138
667.050 0.351821
667.384 0.451148
667.717 0.601781
668.051 0.846234
668.384 1.28204
668.551 1.64105
668.717 2.17706
668.884 3.02843
669.051 4.49890
669.217 7.37280
669.301 9.96449
669.384 14.1807
669.467 21.7091
669.509 27.8756
669.551 36.9504
669.592 51.0426
669.613 61.0735
669.634 74.1013
669.655 91.3731
669.676 114.344
669.697 145.216
669.717 186.342
669.738 238.606
669.759 298.345
669.800 372.793
669.821 350.791
669.841 298.033
669.883 186.316
669.928 109.967
669.973 69.3660
670.018 46.8722
670.063 33.5266
670.108 25.0436
670.153 19.3805
670.243 12.5441
670.333 8.75867
670.423 6.45406
670.604 3.91656
670.784 2.62662
670.964 1.88437
671.144 1.41860
671.325 1.10741
671.685 0.730551
672.045 0.519991
672.406 0.390589
672.766 0.305553
673.487 0.204509
674.208 0.149485
674.929 0.116819
675.650 0.0965892
677.092 0.0778268
677.813 0.0771822
678.534 0.0845327
679.254 0.108145
679.615 0.133895
679.975 0.181601
680.336 0.281856
680.516 0.378281
680.696 0.546190
680.877 0.877371
680.967 1.17821
681.057 1.67241
681.147 2.56484
681.192 3.30593
681.237 4.41080
681.282 6.15629
681.327 9.08314
681.372 14.3693
681.417 24.2634
681.459 38.8216
681.500 48.4972
681.542 38.7862
681.583 24.2659
681.628 14.4031
681.673 9.12754
681.717 6.19204
681.762 4.44209
681.807 3.33035
681.852 2.58555
681.941 1.68648
682.031 1.18801
682.121 0.884266
682.300 0.549688
682.479 0.379457
682.658 0.281466
683.016 0.179195
683.375 0.130180
683.733 0.103689
684.450 0.0806865
685.166 0.0802477
685.525 0.0893789
685.883 0.110394
686.242 0.158297
686.421 0.205561
686.600 0.288546
686.779 0.452899
686.869 0.602410
686.958 0.847592
687.048 1.29007
687.093 1.65634
687.137 2.20249
687.182 3.06081
687.227 4.49719
687.272 7.06933
687.316 11.8398
687.358 18.9269
687.400 23.6524
687.442 18.9276
687.484 11.8405
687.511 8.62830
687.537 6.41826
687.591 3.82700
687.645 2.49796
687.698 1.74903
687.752 1.28991
687.806 0.990625
687.913 0.639178
688.020 0.449013
688.128 0.335108
688.342 0.211240
688.557 0.148923
688.772 0.113179
689.201 0.0757720
689.631 0.0576563
690.060 0.0480484
690.489 0.0454930
690.704 0.0537777
690.811 0.0731121
690.919 0.152880
691.000 0.269922
691.082 0.151553
691.170 0.0771584
691.258 0.0538343
691.435 0.0393720
691.789 0.0319719
692.496 0.0273857
693.911 0.0235586
696.741 0.0205939
702.400 0.0202291
705.230 0.0218450
708.059 0.0256841
709.474 0.0298375
710.889 0.0394170
711.596 0.0511196
712.304 0.0813767
712.657 0.120408
712.834 0.157396
713.011 0.221314
713.188 0.346748
713.276 0.460384
713.365 0.646762
713.453 0.982777
713.497 1.26108
713.541 1.67644
713.586 2.33018
713.630 3.42669
713.674 5.39699
713.718 9.07968
713.759 14.5076
713.800 18.1257
713.841 14.5086
713.882 9.08113
713.930 5.16567
713.978 3.18509
714.026 2.12532
714.074 1.51029
714.122 1.12686
714.171 0.873493
714.267 0.571880
714.363 0.406960
714.459 0.307454
714.652 0.198955
714.844 0.144508
715.036 0.113582
715.421 0.0820559
716.191 0.0605404
716.960 0.0555860
718.500 0.0608216
720.039 0.0795438
721.578 0.122297
722.348 0.164781
723.117 0.241362
723.502 0.305149
723.887 0.401535
724.272 0.557331
724.656 0.833894
724.849 1.06077
725.041 1.39829
725.234 1.93195
725.426 2.84862
725.618 4.62249
725.715 6.20504
725.811 8.75536
725.907 13.2323
726.003 22.0800
726.051 30.0308
726.099 42.7066
726.148 63.9245
726.196 100.139
726.248 160.196
726.300 200.226
726.352 160.179
726.404 100.121
726.464 57.7582
726.524 35.8600
726.583 23.9816
726.643 17.0239
726.702 12.6582
726.762 9.75977
726.881 6.29491
727.000 4.38907
727.120 3.23508
727.358 1.97196
727.596 1.33425
727.835 0.970197
728.073 0.744578
728.311 0.597381
728.788 0.434181
729.265 0.389526
729.503 0.429310
729.622 0.484209
729.741 0.588388
729.861 0.797586
729.920 0.983611
729.980 1.27761
730.039 1.77472
730.099 2.69485
730.129 3.46472
730.159 4.60612
730.188 6.34264
730.218 8.97659
730.259 14.2509
730.300 17.7652
730.341 14.2463
730.382 8.96687
730.408 6.59411
730.434 4.94899
730.486 3.01736
730.539 2.01841
730.591 1.45289
730.643 1.10463
730.695 0.876896
730.799 0.607021
730.903 0.459010
731.008 0.368823
731.216 0.268035
731.633 0.182485
732.050 0.145804
732.884 0.114776
733.302 0.112482
733.510 0.125090
733.614 0.153138
733.719 0.264526
733.800 0.429966
733.882 0.262921
734.009 0.139476
734.136 0.113071
734.391 0.0994106
734.900 0.0940372
735.409 0.0969820
735.664 0.109232
735.791 0.134813
735.919 0.256970
736.000 0.422815
736.082 0.257425
736.171 0.153517
736.260 0.122002
736.438 0.104164
736.795 0.0985316
737.508 0.101895
738.934 0.121451
740.361 0.158761
741.787 0.230047
742.500 0.290938
743.213 0.384316
743.927 0.537568
744.640 0.814690
744.996 1.04593
745.353 1.39550
745.710 1.96026
746.066 2.96073
746.245 3.77914
746.423 4.99282
746.601 6.90289
746.779 10.1609
746.869 12.7286
746.958 16.3949
747.047 21.8928
747.136 30.6281
747.181 37.0601
747.225 45.6882
747.270 57.5940
747.314 74.5258
747.359 99.6430
747.403 138.286
747.448 200.302
747.493 300.361
747.546 480.723
747.600 600.642
747.654 480.312
747.708 300.303
747.740 222.973
747.772 168.430
747.837 102.562
747.902 67.7108
747.966 47.6374
748.031 35.1876
748.096 26.9911
748.225 17.2726
748.354 11.9689
748.484 8.77309
748.743 5.28861
749.001 3.53265
749.260 2.52752
749.519 1.89914
749.777 1.48045
750.295 0.974804
750.812 0.692979
751.330 0.520052
751.847 0.406483
752.882 0.271455
753.917 0.197575
754.952 0.153070
755.987 0.124457
758.057 0.0919455
760.127 0.0761668
764.266 0.0675025
768.406 0.0784435
770.476 0.0928313
772.546 0.117598
774.615 0.162043
776.685 0.253097
777.720 0.343536
778.755 0.525869
779.273 0.718753
779.531 0.885010
779.790 1.15784
780.049 1.67799
780.178 2.15042
780.307 2.94150
780.437 4.43930
780.502 5.75482
780.566 7.84454
780.631 11.4611
780.696 18.4545
780.728 24.6144
780.760 34.1912
780.776 41.0247
780.793 49.7471
780.809 61.0415
780.825 75.3460
780.844 96.2485
780.862 120.136
780.900 149.997
780.919 141.221
780.938 120.154
780.975 75.3872
781.007 50.3029
781.038 34.9153
781.070 25.3382
781.101 19.1456
781.164 12.0523
781.227 8.37129
781.289 6.24513
781.352 4.92306
781.478 3.45182
781.604 2.71724
781.729 2.32108
781.980 1.99223
782.483 2.09107
782.986 2.77102
783.488 4.27517
783.740 5.63843
783.991 7.82297
784.242 11.5966
784.368 14.5824
784.493 18.8349
784.619 25.1310
784.745 34.8230
784.870 50.3307
784.996 75.3354
785.148 120.358
785.300 150.297
785.453 120.143
785.605 75.0258
785.737 49.1980
785.868 33.5574
786.000 23.9556
786.131 17.8090
786.395 10.8316
786.658 7.23417
786.921 5.16043
787.184 3.86324
787.711 2.39847
788.237 1.63691
788.763 1.19274
789.290 0.912657
789.816 0.726403
790.869 0.510372
791.922 0.426661
792.448 0.445916
792.711 0.489502
792.975 0.583539
793.238 0.794784
793.369 1.00177
793.501 1.36239
793.633 2.06559
793.698 2.69432
793.764 3.70727
793.830 5.48192
793.896 8.97337
793.929 12.0940
793.962 17.0400
793.994 25.2516
794.027 39.0682
794.064 62.3648
794.100 77.8871
794.136 62.3590
794.173 39.0588
794.210 23.9349
794.247 15.5588
794.284 10.7586
794.321 7.83668
794.358 5.94816
794.394 4.67282
794.468 3.11524
794.542 2.24035
794.616 1.70341
794.764 1.10576
794.911 0.797747
795.059 0.618029
795.354 0.425971
795.650 0.329371
795.945 0.273038
796.536 0.211725
797.717 0.162174
798.898 0.149233
800.080 0.165133
800.670 0.192033
801.261 0.247326
801.852 0.370966
802.147 0.494455
802.442 0.716275
802.590 0.899534
802.738 1.17333
802.885 1.60808
803.033 2.35771
803.181 3.81790
803.255 5.12726
803.328 7.24939
803.402 11.0125
803.439 14.0677
803.476 18.5422
803.513 25.4061
803.550 36.5136
803.587 55.4895
803.605 69.8798
803.624 88.7116
803.643 113.520
803.662 141.864
803.700 177.280
803.738 141.856
803.776 88.7017
803.813 56.0213
803.849 37.1685
803.885 26.0120
803.921 19.0624
803.993 11.3728
804.065 7.51280
804.137 5.31971
804.209 3.96452
