Ag-107(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
422.615 6.92784
422.658 6.06640
422.701 5.60883
422.744 5.34436
422.787 5.17978
422.830 5.07102
422.916 4.94117
423.002 4.86955
423.088 4.82571
423.260 4.77634
423.604 4.73313
423.948 4.71252
424.636 4.68830
425.324 4.67032
428.077 4.60516
430.829 4.53341
433.581 4.44832
436.334 4.34333
437.710 4.28134
439.086 4.21438
440.462 4.15557
441.150 4.14721
441.839 4.19001
442.183 4.25755
442.527 4.39179
442.871 4.65880
443.215 5.21724
443.387 5.72229
443.559 6.51950
443.731 7.84867
443.903 10.2387
444.075 15.0348
444.161 19.3887
444.247 26.4412
444.333 38.7670
444.419 62.6197
444.462 83.4090
444.505 115.384
444.548 166.258
444.591 247.877
444.645 404.795
444.700 518.417
444.755 426.426
444.809 274.925
444.874 162.184
444.938 103.902
445.003 72.2108
445.067 53.5364
445.132 41.7201
445.196 33.7973
445.325 24.1708
445.454 18.7542
445.583 15.3920
445.841 11.5768
446.099 9.54827
446.357 8.32491
446.615 7.52070
446.873 6.95775
447.389 6.22894
447.905 5.78060
448.937 5.25519
449.969 4.94721
451.001 4.73289
453.065 4.41882
455.129 4.15226
456.161 4.01868
457.193 3.88216
458.225 3.75323
458.741 3.70749
459.257 3.70635
459.773 3.84044
460.031 4.04595
460.289 4.49073
460.547 5.53855
460.676 6.60850
460.805 8.52911
460.934 12.3761
460.998 15.8669
461.063 21.5264
461.127 31.4450
461.160 39.3879
461.192 50.7575
461.224 67.7496
461.256 94.0168
461.289 136.239
461.321 204.802
461.360 332.680
461.400 423.860
461.420 403.358
461.440 346.989
461.479 222.685
461.519 140.671
461.559 94.2042
461.599 67.1521
461.639 50.4565
461.679 39.5531
461.719 32.0788
461.798 22.8061
461.878 17.4925
461.958 14.1601
462.118 10.3523
462.277 8.31761
462.437 7.09035
462.756 5.72601
463.075 5.01595
463.394 4.61248
464.032 4.34518
464.352 4.48468
464.671 4.92215
464.990 5.91074
465.309 8.07640
465.468 10.0606
465.628 13.2046
465.708 15.4732
465.788 18.4439
465.867 22.4082
465.947 27.8113
466.027 35.3990
466.107 46.4066
466.187 63.0584
466.266 89.5787
466.346 134.922
466.386 170.209
466.426 219.576
466.466 290.663
466.506 396.094
466.546 556.269
466.585 799.219
466.643 1318.96
466.700 1700.18
466.757 1403.09
466.815 905.585
466.856 649.958
466.897 478.981
466.939 364.458
466.980 285.871
467.063 189.788
467.145 136.238
467.228 103.549
467.310 82.1503
467.476 56.6965
467.641 42.6108
467.806 33.9458
468.137 24.1502
468.467 18.9356
468.797 15.7810
469.128 13.7029
469.458 12.2550
470.119 10.4644
470.450 9.97175
470.780 9.78547
471.111 10.1627
471.276 10.8154
471.441 12.1771
471.606 15.1506
471.689 17.9610
471.771 22.6240
471.854 30.9716
471.937 47.5865
471.978 62.4377
472.019 85.8209
472.061 124.136
472.102 187.758
472.151 304.287
472.200 389.280
472.249 321.788
472.298 209.589
472.352 129.808
472.407 86.7583
472.461 62.5096
472.515 47.9119
472.569 38.5000
472.623 32.1191
472.731 24.2459
472.840 19.7430
472.948 16.9081
473.165 13.6298
473.381 11.8349
473.598 10.7184
474.031 9.40957
474.464 8.65991
474.897 8.16578
475.763 7.53661
476.630 7.14020
477.496 6.86796
477.929 6.77145
478.362 6.72205
478.579 6.74420
478.687 6.78649
478.795 6.87445
478.904 7.06146
478.958 7.23281
479.012 7.50770
479.066 7.98092
479.120 8.87053
479.147 9.62728
479.174 10.7593
479.201 12.5149
479.228 15.2253
479.264 20.4981
479.300 23.9993
479.336 20.4699
479.372 15.1998
479.402 12.2281
479.432 10.4032
479.462 9.26917
479.493 8.53563
479.553 7.69214
479.613 7.24922
479.674 6.98852
479.734 6.82126
479.855 6.62355
479.976 6.51127
480.096 6.43798
480.338 6.34356
480.821 6.23046
481.304 6.15073
483.236 5.92225
487.100 5.61472
490.964 5.39453
491.930 5.34957
492.896 5.31425
493.379 5.30769
493.621 5.31247
493.862 5.32998
494.104 5.37755
494.225 5.42743
494.345 5.51660
494.466 5.69292
494.527 5.85085
494.587 6.10377
494.647 6.54328
494.708 7.39250
494.738 8.13612
494.768 9.28964
494.798 11.1501
494.828 14.1712
494.864 19.5624
494.900 23.1434
494.936 19.5439
494.972 14.1657
495.011 10.4741
495.050 8.51571
495.090 7.43231
495.129 6.78864
495.168 6.38036
495.208 6.10687
495.286 5.77636
495.365 5.59161
495.443 5.47777
495.600 5.34928
495.758 5.28037
495.915 5.23763
496.229 5.18591
496.857 5.12860
497.486 5.08902
498.743 5.02235
500.000 4.95955
501.864 4.87099
502.330 4.85501
502.796 4.85516
503.029 4.87628
503.146 4.90199
503.262 4.95057
503.379 5.04954
503.437 5.13928
503.495 5.28342
503.554 5.53362
503.612 6.01268
503.641 6.42966
503.670 7.06771
503.699 8.08186
503.728 9.70686
503.764 12.6853
503.800 14.6635
503.836 12.6723
503.872 9.69841
503.894 8.38107
503.916 7.46477
503.961 6.37559
504.006 5.80593
504.050 5.48087
504.095 5.27918
504.140 5.14641
504.229 4.98713
504.318 4.89806
504.408 4.84221
504.586 4.77607
504.943 4.70901
505.300 4.66788
506.729 4.54203
508.158 4.40963
509.586 4.25267
510.300 4.16344
511.015 4.06967
511.729 3.98194
512.443 3.93721
512.801 3.96480
513.158 4.07432
513.515 4.35999
513.872 5.05799
514.051 5.74055
514.229 6.87015
514.408 8.83567
514.586 12.5152
514.676 15.6056
514.765 20.2239
514.854 27.4598
514.899 32.6802
514.943 39.5202
514.988 48.7223
515.033 61.3673
515.077 79.3616
515.122 105.787
515.167 146.459
515.211 211.825
515.256 322.123
515.301 511.910
515.350 844.593
515.400 1089.24
515.450 900.231
515.500 582.346
515.547 377.080
515.595 256.942
515.643 185.168
515.691 139.998
515.739 110.048
515.787 89.2674
515.883 63.1535
515.978 47.9437
516.074 38.3027
516.266 27.1351
516.457 21.0911
516.649 17.4142
516.840 14.9860
517.032 13.2845
517.415 11.0891
517.798 9.75601
518.181 8.87160
518.564 8.24714
519.330 7.43360
520.096 6.94679
520.479 6.79215
520.862 6.72648
521.054 6.77539
521.149 6.85253
521.245 7.00514
521.341 7.31794
521.389 7.59695
521.437 8.03458
521.484 8.76655
521.532 10.0902
521.580 12.7304
521.604 15.0253
521.628 18.3955
521.664 25.6509
521.700 30.4883
521.736 25.6331
521.772 18.3589
521.812 13.3248
521.852 10.6787
521.892 9.21614
521.932 8.35005
522.012 7.42825
522.092 6.97594
522.172 6.71887
522.251 6.55663
522.411 6.36588
522.731 6.18756
523.050 6.10952
523.370 6.09865
523.529 6.13197
523.689 6.21860
523.849 6.42322
523.929 6.62258
524.009 6.95999
524.089 7.58374
524.129 8.10839
524.168 8.89669
524.208 10.1528
524.248 12.2782
524.288 16.1505
524.328 23.5148
524.364 34.1856
524.400 41.2720
524.436 34.1450
524.472 23.4953
524.498 18.1582
524.524 14.6608
524.550 12.3547
524.576 10.7939
524.628 8.91800
524.680 7.89438
524.732 7.28067
524.784 6.88497
524.888 6.42198
524.992 6.16953
525.096 6.01455
525.304 5.83633
525.512 5.73564
525.720 5.66857
526.136 5.57848
526.968 5.46283
527.800 5.37814
528.632 5.30887
529.464 5.25508
529.880 5.24041
530.296 5.25392
530.504 5.29498
530.608 5.33954
530.712 5.41974
530.816 5.57704
530.868 5.71590
530.920 5.93476
530.972 6.30422
531.024 6.98718
531.050 7.55807
531.076 8.40378
531.102 9.68925
531.128 11.6451
531.164 15.5631
531.200 18.1638
531.236 15.5490
531.272 11.6294
531.294 9.89838
531.317 8.68953
531.361 7.25524
531.406 6.50800
531.451 6.08200
531.496 5.81802
531.541 5.64421
531.630 5.43697
531.720 5.32180
531.809 5.25043
531.988 5.16762
532.346 5.08876
532.705 5.04531
533.421 4.98595
534.137 4.93773
537.002 4.76766
539.868 4.60497
542.733 4.44890
544.166 4.38316
545.598 4.34380
547.031 4.37020
548.464 4.56873
549.180 4.81720
549.896 5.27590
550.613 6.14388
551.329 7.88935
552.045 11.8019
552.403 15.6697
552.761 22.4093
553.120 35.3499
553.299 46.5857
553.478 63.9712
553.657 92.5087
553.836 142.803
554.015 238.975
554.105 319.220
554.194 433.213
554.347 713.592
554.500 920.265
554.654 760.938
554.807 492.208
554.979 298.489
555.151 194.597
555.323 136.468
555.495 101.549
555.667 79.1168
555.839 63.9163
556.183 45.2174
556.527 34.5601
556.870 27.8806
557.558 20.2218
558.246 16.1012
558.934 13.5942
559.621 11.9339
560.309 10.7648
561.685 9.24034
563.060 8.29463
564.436 7.64799
565.811 7.17175
568.562 6.48896
569.938 6.21745
571.313 5.96533
572.689 5.71958
573.377 5.60004
574.064 5.49513
574.408 5.46002
574.752 5.45439
575.096 5.51384
575.440 5.72954
575.612 5.96619
575.784 6.37775
575.956 7.12144
576.128 8.55643
576.300 11.6498
576.386 14.6176
576.471 19.6536
576.557 29.0214
576.600 36.9168
576.643 48.7741
576.686 67.5699
576.729 99.0935
576.751 122.988
576.772 155.319
576.794 199.387
576.815 258.693
576.858 424.005
576.900 545.488
576.921 521.695
576.942 451.063
576.985 292.512
577.026 188.898
577.068 129.022
577.109 93.5180
577.151 71.2938
577.192 56.6159
577.234 46.4610
577.317 33.7277
577.400 26.3412
577.483 21.6624
577.649 16.2524
577.815 13.3236
577.981 11.5385
578.147 10.3553
578.313 9.52185
578.645 8.43487
578.977 7.76108
579.641 6.96433
580.305 6.49271
580.969 6.16240
582.297 5.67655
582.961 5.46917
583.625 5.27054
584.290 5.08182
584.954 4.92987
585.286 4.89713
585.618 4.93838
585.950 5.14383
586.282 5.74483
586.448 6.37156
586.614 7.44064
586.780 9.34587
586.946 12.9855
587.029 16.0785
587.112 20.7381
587.195 28.0975
587.278 40.4660
587.319 49.9514
587.361 63.0798
587.402 81.8229
587.444 109.588
587.485 152.553
587.527 222.433
587.568 341.885
587.610 550.663
587.655 910.865
587.700 1177.90
587.745 976.572
587.790 633.867
587.826 444.242
587.861 321.423
587.897 241.652
587.932 188.335
588.003 124.552
588.074 89.7650
588.145 68.8015
588.216 55.1863
588.358 39.0899
588.499 30.2203
588.641 24.7633
588.783 21.1363
588.925 18.5842
589.209 15.2800
589.492 13.2696
589.776 11.9350
590.059 10.9929
590.627 9.76671
591.194 9.03300
591.477 8.79780
591.761 8.68846
591.903 8.74358
592.045 9.02595
592.116 9.39825
592.186 10.1974
592.222 10.9515
592.257 12.1913
592.293 14.3529
592.328 18.1921
592.364 24.2587
592.400 28.2982
592.436 24.2166
592.472 18.1093
592.504 14.4894
592.536 12.3356
592.569 11.0295
592.601 10.2003
592.665 9.25473
592.730 8.75774
592.794 8.46070
592.859 8.26507
592.988 8.02140
593.246 7.76258
593.504 7.60708
594.020 7.39435
594.536 7.23669
595.568 6.99910
596.600 6.82191
597.632 6.68341
598.664 6.57586
599.180 6.53668
599.696 6.52138
599.954 6.54046
600.083 6.56862
600.212 6.62479
600.341 6.74322
600.406 6.85269
600.470 7.03174
600.535 7.34850
600.599 7.97510
600.632 8.53711
600.664 9.42500
600.696 10.9025
600.728 13.3864
600.764 17.5952
600.800 20.3896
600.836 17.5752
600.872 13.3730
600.900 11.1159
600.928 9.69319
600.957 8.78376
600.985 8.18683
601.042 7.48732
601.099 7.11533
601.155 6.89568
601.212 6.75528
601.325 6.59181
601.439 6.50220
601.552 6.44641
601.779 6.38015
602.232 6.31208
602.686 6.27084
603.593 6.21295
604.500 6.17220
605.407 6.15180
605.860 6.15669
606.313 6.18453
606.767 6.26737
606.994 6.35793
607.220 6.52608
607.447 6.87714
607.561 7.21028
607.674 7.77887
607.787 8.86431
607.844 9.81555
607.901 11.3145
607.957 13.8704
608.014 18.6820
608.042 22.7977
608.071 29.0031
608.099 38.6890
608.127 53.8906
608.164 82.6682
608.200 101.864
608.236 82.6773
608.273 53.8999
608.307 36.2559
608.341 26.0434
608.376 20.0010
608.410 16.2462
608.479 12.0807
608.547 9.98767
608.616 8.79688
608.684 8.05991
608.821 7.23269
608.958 6.80355
609.095 6.55184
609.370 6.28099
609.644 6.14296
609.918 6.06069
610.466 5.96602
611.015 5.91000
611.563 5.86980
612.659 5.80888
614.853 5.71140
617.046 5.61748
619.239 5.51127
620.336 5.44797
621.432 5.37376
621.981 5.33180
622.529 5.28728
623.077 5.24376
623.626 5.21445
623.900 5.21750
624.174 5.25038
624.448 5.34824
624.722 5.59949
624.859 5.84973
624.997 6.26721
625.134 6.99734
625.271 8.36692
625.408 11.2330
625.476 13.9156
625.545 18.3563
625.613 26.3409
625.648 32.8482
625.682 42.3038
625.716 56.6740
625.750 79.3403
625.768 95.7243
625.785 116.804
625.802 144.128
625.819 179.251
625.839 232.259
625.860 294.391
625.900 379.891
625.920 364.145
625.941 315.614
625.981 206.143
626.013 146.165
626.044 107.214
626.076 81.7013
626.107 64.5952
626.170 44.0535
626.233 32.8248
626.296 26.0300
626.358 21.6106
626.484 16.3818
626.610 13.4940
626.736 11.7172
626.861 10.5345
626.987 9.70262
627.239 8.62466
627.490 7.96788
627.742 7.53131
627.993 7.22251
628.496 6.81720
628.999 6.56450
629.502 6.39201
630.005 6.26659
631.011 6.09556
632.017 5.98487
632.520 5.94550
633.023 5.92100
633.274 5.92208
633.526 5.95345
633.651 6.00392
633.777 6.13108
633.840 6.27202
633.903 6.54998
633.934 6.79844
633.966 7.18855
633.997 7.82928
634.028 8.89654
634.064 10.7361
634.100 11.9625
634.136 10.7330
634.172 8.88956
634.198 7.94681
634.225 7.33412
634.252 6.93459
634.278 6.66728
634.332 6.34709
634.385 6.17356
634.492 6.00190
634.598 5.92194
634.812 5.84836
635.025 5.81287
635.452 5.77344
635.879 5.74739
636.732 5.70740
637.586 5.67407
641.000 5.56629
642.707 5.52020
644.414 5.47933
645.267 5.46479
645.694 5.46223
646.121 5.46755
646.548 5.49251
646.761 5.52281
646.974 5.58133
647.188 5.70633
647.294 5.82590
647.401 6.03049
647.508 6.41970
647.561 6.75940
647.614 7.29139
647.668 8.18998
647.721 9.85179
647.748 11.2493
647.774 13.3210
647.801 16.5013
647.828 21.3576
647.864 30.9817
647.900 37.3791
647.936 30.9533
647.972 21.3557
648.014 14.5072
648.056 11.0074
648.098 9.11943
648.140 8.01722
648.182 7.32554
648.223 6.86796
648.307 6.32022
648.391 6.01794
648.474 5.83398
648.641 5.62952
648.809 5.52272
648.976 5.45845
649.311 5.38443
649.645 5.34076
649.980 5.30939
650.649 5.26207
650.983 5.24358
651.318 5.23051
651.652 5.22927
651.987 5.25809
652.154 5.29848
652.321 5.37551
652.489 5.52387
652.656 5.82483
652.823 6.50232
652.907 7.17117
652.990 8.33354
653.074 10.5552
653.116 12.4694
653.158 15.4116
653.199 20.1889
653.241 28.4808
653.283 43.9821
653.304 56.6554
653.325 74.3715
653.344 95.4002
653.362 120.045
653.400 154.049
653.438 128.556
653.475 85.0080
653.506 60.4691
653.536 44.7535
653.566 34.6432
653.596 27.9193
653.657 19.9513
653.718 15.6420
653.778 13.0511
653.839 11.3732
653.960 9.39496
654.081 8.30523
654.202 7.63523
654.323 7.18906
654.444 6.87483
654.687 6.46642
654.929 6.21606
655.171 6.04827
655.414 5.92837
655.898 5.76811
656.383 5.66493
657.352 5.53595
658.321 5.45380
659.290 5.39386
659.775 5.37048
660.259 5.35544
660.502 5.35684
660.744 5.37973
660.865 5.41611
660.986 5.50720
661.047 5.60742
661.107 5.80308
661.168 6.24454
661.198 6.67966
661.228 7.38860
661.264 8.64780
661.300 9.48702
661.336 8.64513
661.372 7.38268
661.397 6.75641
661.423 6.34248
661.474 5.88306
661.526 5.65803
661.577 5.53448
661.680 5.41063
661.782 5.35204
661.988 5.29670
662.193 5.26874
662.604 5.23501
663.014 5.21003
664.657 5.12189
666.300 5.02536
667.943 4.90620
668.764 4.83329
669.585 4.74821
670.407 4.64890
671.228 4.53787
671.639 4.48407
672.049 4.44337
672.460 4.44293
672.871 4.55869
673.076 4.72205
673.281 5.03786
673.487 5.65614
673.692 6.93171
673.897 9.85499
674.000 12.7837
674.103 17.9295
674.154 22.0397
674.205 27.9076
674.257 36.6210
674.308 50.1801
674.359 72.6092
674.385 89.5067
674.411 112.354
674.436 144.171
674.462 189.040
674.488 253.737
674.513 345.912
674.557 572.285
674.600 740.821
674.643 615.037
674.687 400.026
674.728 261.694
674.769 180.055
674.811 130.953
674.852 99.8873
674.893 79.2031
674.935 64.8007
675.017 46.6302
675.100 35.9940
675.182 29.2262
675.347 21.3489
675.512 17.0631
675.677 14.4417
675.843 12.7034
676.008 11.4809
676.338 9.89628
676.668 8.92878
676.998 8.28362
677.329 7.82568
677.989 7.22241
678.649 6.84455
679.310 6.58581
679.970 6.39706
681.291 6.13799
682.612 5.96524
683.933 5.83811
685.254 5.73697
687.896 5.57227
689.216 5.49558
690.537 5.41475
691.858 5.32281
692.519 5.27105
693.179 5.21812
693.509 5.19519
693.839 5.18150
694.170 5.19181
694.500 5.26594
694.665 5.35855
694.830 5.52949
694.995 5.85256
695.160 6.50015
695.325 7.94143
695.408 9.35436
695.490 11.7879
695.573 16.3865
695.614 20.3094
695.656 26.2567
695.697 35.7899
695.738 51.9941
695.759 64.4538
695.779 81.3892
695.800 104.699
695.821 136.570
695.841 176.835
695.860 223.850
695.900 289.262
695.920 277.607
695.940 241.193
695.979 158.249
696.007 116.678
696.035 88.3658
696.062 69.0171
696.090 55.6105
696.145 38.9439
696.200 29.5273
696.255 23.7034
696.310 19.8651
696.420 15.2515
696.530 12.6717
696.640 11.0727
696.750 10.0040
696.860 9.24913
697.081 8.26846
697.301 7.67017
697.521 7.27220
697.741 6.99100
698.182 6.62320
698.622 6.39580
699.063 6.24303
699.503 6.13506
700.384 6.00229
700.825 5.96909
701.265 5.96353
701.706 6.00977
701.926 6.07535
702.146 6.20585
702.367 6.48756
702.477 6.75774
702.587 7.22078
702.697 8.10386
702.752 8.87675
702.807 10.0911
702.862 12.1519
702.917 15.9920
702.945 19.2537
702.972 24.1307
703.000 31.6633
703.027 43.3415
703.064 65.9740
703.100 81.0185
703.136 65.9114
703.173 43.3433
703.210 28.7009
703.246 20.5897
703.283 15.9395
703.320 13.1079
703.357 11.2771
703.394 10.0403
703.467 8.52883
703.541 7.67905
703.615 7.15687
703.762 6.57400
703.909 6.27240
704.057 6.09519
704.351 5.90303
704.646 5.80338
704.940 5.74268
705.529 5.67075
706.119 5.62691
706.708 5.59524
707.886 5.54851
709.064 5.51242
710.242 5.48173
712.599 5.42866
714.955 5.38032
717.312 5.33104
718.490 5.30392
719.079 5.28949
719.668 5.27514
720.258 5.26431
720.552 5.26446
720.847 5.27654
721.141 5.32324
721.289 5.38106
721.436 5.49654
721.583 5.75170
721.657 5.99974
721.730 6.42320
721.804 7.21390
721.841 7.87951
721.878 8.87984
721.914 10.4559
721.951 13.0799
721.988 17.7055
722.025 26.1051
722.062 39.9697
722.100 50.3667
722.138 42.7385
722.175 29.5654
722.206 22.0621
722.236 17.2701
722.267 14.1947
722.298 12.1583
722.359 9.73921
722.420 8.43192
722.481 7.64583
722.542 7.13701
722.664 6.53502
722.787 6.20262
722.909 5.99730
723.154 5.76293
723.398 5.63572
723.643 5.55677
724.132 5.46412
724.621 5.41065
725.110 5.37481
726.089 5.32712
728.045 5.26728
730.002 5.22231
731.958 5.18142
733.915 5.14145
734.893 5.12230
735.872 5.10709
736.361 5.10561
736.850 5.12154
737.095 5.15200
737.339 5.23940
737.461 5.34977
737.584 5.60736
737.645 5.88364
737.706 6.41817
737.737 6.88851
737.767 7.61786
737.798 8.80292
737.828 10.7385
737.864 14.1553
737.900 16.4333
737.936 14.1546
737.972 10.7360
738.001 8.87353
738.030 7.70715
738.059 6.97072
738.088 6.49036
738.146 5.93071
738.204 5.63608
738.320 5.35349
738.435 5.22720
738.667 5.11802
738.899 5.07072
739.362 5.02530
739.826 4.99885
740.753 4.95838
741.679 4.91997
743.533 4.83331
745.387 4.72105
746.314 4.65009
747.241 4.56552
748.168 4.46448
