I-127(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
420.098 54.4207
420.124 69.9502
420.151 92.7320
420.177 127.045
420.203 180.419
420.230 263.832
420.265 431.176
420.300 551.426
420.318 525.479
420.335 452.726
420.371 291.399
420.396 209.020
420.421 153.934
420.447 117.140
420.472 91.9565
420.523 61.2709
420.574 44.2442
420.625 33.8923
420.675 27.1410
420.777 19.1549
420.878 14.7596
420.980 12.0686
421.183 9.04750
421.386 7.45007
421.589 6.48815
421.996 5.41270
422.402 4.84614
422.808 4.51801
423.621 4.27604
424.027 4.35609
424.433 4.64675
424.840 5.31967
425.246 6.80075
425.449 8.15899
425.652 10.3118
425.855 13.9089
426.059 20.3741
426.160 25.6439
426.262 33.3425
426.363 45.1058
426.465 64.1236
426.566 97.3621
426.617 123.819
426.668 161.549
426.719 217.496
426.770 303.507
426.820 440.285
426.871 659.036
426.936 1079.77
427.000 1383.38
427.065 1135.30
427.129 728.501
427.191 469.713
427.252 318.532
427.314 228.085
427.375 171.306
427.498 107.603
427.621 74.9053
427.745 55.9609
427.868 43.9892
428.114 30.2052
428.360 22.7972
428.606 18.3104
428.852 15.3575
429.099 13.2921
429.591 10.6223
430.083 8.98577
430.576 7.87887
431.068 7.07475
432.053 5.97628
432.545 5.61013
433.037 5.40622
433.530 5.58405
433.776 6.04952
434.022 7.16894
434.268 9.95084
434.391 12.8472
434.514 18.0689
434.576 22.3116
434.638 28.4568
434.699 37.7523
434.761 52.4952
434.822 77.5299
434.853 96.8572
434.884 123.580
434.915 161.761
434.945 217.401
434.976 300.709
435.007 424.547
435.053 702.472
435.100 909.156
435.147 754.520
435.193 490.383
435.231 340.586
435.269 244.835
435.307 183.339
435.345 142.491
435.420 94.1370
435.496 68.0000
435.571 52.2951
435.647 42.1219
435.798 30.1189
435.949 23.4985
436.100 19.4195
436.251 16.6976
436.403 14.7753
436.705 12.2674
437.007 10.7209
437.309 9.67837
437.612 8.92950
438.216 7.92400
438.821 7.28296
439.425 6.89074
439.577 6.86246
439.728 6.93771
439.803 7.08129
439.879 7.42514
439.917 7.76866
439.954 8.35890
439.992 9.43504
440.030 11.4541
440.065 14.4571
440.100 16.4547
440.135 14.4215
440.170 11.3825
440.202 9.56472
440.234 8.48850
440.266 7.83482
440.298 7.41699
440.361 6.93645
440.425 6.67775
440.552 6.40773
440.679 6.26063
440.934 6.07991
441.188 5.95157
442.206 5.57269
443.223 5.26647
444.241 4.98774
445.259 4.73141
445.768 4.63116
446.277 4.60172
446.531 4.65446
446.786 4.80873
447.040 5.17063
447.294 5.99921
447.422 6.78043
447.549 8.04010
447.676 10.1750
447.803 14.0579
447.867 17.2383
447.930 21.8917
447.994 28.9961
448.058 40.4469
448.121 60.2528
448.153 75.8352
448.185 97.8400
448.217 129.884
448.248 178.066
448.280 252.498
448.312 367.909
448.356 607.558
448.400 785.676
448.444 651.427
448.488 422.740
448.538 256.584
448.587 167.688
448.637 117.910
448.686 88.0610
448.736 68.8563
448.785 55.8582
448.884 39.8455
448.984 30.7094
449.083 24.9765
449.281 18.3935
449.479 14.8420
449.677 12.6767
449.875 11.2409
450.073 10.2294
450.470 8.91063
450.866 8.09679
451.263 7.54702
451.659 7.15157
452.452 6.62166
453.244 6.29192
453.641 6.18477
454.037 6.14147
454.235 6.18190
454.334 6.24302
454.433 6.36364
454.532 6.61155
454.582 6.83440
454.632 7.18679
454.681 7.78316
454.731 8.87799
454.755 9.78828
454.780 11.1202
454.805 13.1309
454.830 16.1397
454.865 22.3241
454.900 26.4438
454.935 22.3113
454.970 16.1128
454.997 12.9365
455.023 10.8732
455.049 9.52842
455.076 8.62618
455.128 7.55050
455.181 6.96672
455.233 6.61668
455.286 6.38998
455.391 6.12143
455.496 5.97047
455.601 5.87408
455.812 5.75496
456.232 5.62395
456.653 5.53932
457.494 5.41424
458.335 5.31496
460.018 5.15459
461.700 5.02402
465.065 4.81070
466.748 4.72119
467.168 4.70383
467.589 4.69666
467.799 4.70581
468.009 4.74641
468.115 4.80270
468.220 4.93561
468.272 5.07591
468.325 5.33944
468.351 5.56271
468.377 5.89738
468.404 6.41334
468.430 7.20716
468.465 8.76076
468.500 9.79228
468.535 8.75248
468.570 7.19980
468.599 6.34099
468.628 5.80714
468.657 5.47196
468.685 5.25407
468.743 5.00051
468.800 4.86653
468.915 4.73596
469.031 4.67502
469.261 4.61683
469.491 4.58602
469.951 4.54598
470.412 4.51415
471.332 4.45528
472.253 4.39670
473.174 4.34028
473.634 4.31838
474.094 4.31285
474.555 4.35985
474.785 4.43920
475.015 4.61778
475.245 5.05294
475.360 5.50755
475.475 6.33741
475.590 8.03625
475.648 9.60798
475.706 12.1948
475.763 16.8388
475.821 26.1600
475.849 34.6272
475.878 48.1262
475.907 70.8255
475.936 109.431
475.952 140.559
475.968 176.741
476.000 225.144
476.032 185.197
476.064 119.997
476.096 77.5199
476.128 53.1463
476.160 38.8129
476.192 29.9009
476.223 24.0481
476.255 20.0186
476.319 15.0022
476.382 12.1081
476.446 10.2893
476.573 8.20065
476.700 7.08094
476.827 6.40455
477.081 5.64890
477.336 5.24819
477.590 5.00559
478.098 4.74343
478.607 4.67169
478.861 4.73486
479.115 4.94774
479.243 5.16861
479.370 5.53864
479.497 6.18428
479.624 7.39123
479.751 9.90977
479.815 12.2722
479.878 16.2047
479.942 23.3598
480.005 37.9912
480.037 51.5201
480.069 73.5690
480.101 111.419
480.117 140.106
480.132 177.682
480.166 289.457
480.200 370.150
480.234 304.688
480.268 197.152
480.305 120.548
480.343 79.4027
480.380 56.3297
480.417 42.4466
480.455 33.5149
480.492 27.4830
480.567 20.0786
480.642 15.8676
480.717 13.2419
480.866 10.2460
481.016 8.64453
481.166 7.67678
481.315 7.03916
481.465 6.59275
481.764 6.01455
482.064 5.65999
482.363 5.42112
482.662 5.24901
483.261 5.01570
483.860 4.86208
485.057 4.66348
486.254 4.53095
487.451 4.42796
489.846 4.25777
492.240 4.09627
493.438 4.00940
494.635 3.91488
495.832 3.81639
496.431 3.77575
497.029 3.76582
497.329 3.79199
497.628 3.86633
497.927 4.04091
498.227 4.44505
498.376 4.83052
498.526 5.45956
498.676 6.54382
498.825 8.56023
498.975 12.7776
499.050 16.7445
499.125 23.3931
499.199 35.5897
499.237 45.7389
499.274 60.8754
499.312 84.5476
499.349 123.676
499.386 192.159
499.424 315.534
499.462 516.063
499.500 661.206
499.538 543.749
499.576 350.157
499.607 241.196
499.638 172.084
499.669 127.985
499.700 98.9349
499.762 64.6991
499.824 46.3263
499.886 35.3875
499.948 28.3515
500.072 20.1249
500.195 15.6498
500.319 12.9254
500.443 11.1309
500.567 9.87796
500.814 8.27098
501.062 7.30354
501.310 6.66608
501.557 6.21799
502.053 5.63333
502.548 5.26947
503.538 4.83581
504.529 4.57625
505.519 4.39274
507.500 4.11992
509.481 3.88509
510.471 3.76593
511.462 3.64365
512.452 3.53314
512.947 3.50479
513.443 3.54099
513.938 3.77625
514.186 4.10029
514.433 4.78453
514.681 6.38329
514.805 8.01481
514.928 10.9470
515.052 16.8313
515.114 22.1782
515.176 30.8544
515.238 46.0680
515.269 58.2530
515.300 75.6879
515.331 101.733
515.362 141.948
515.393 206.756
515.424 311.542
515.462 508.691
515.500 649.763
515.538 532.584
515.577 342.092
515.618 209.078
515.659 136.642
515.701 95.7256
515.742 71.0424
515.783 55.1081
515.825 44.2981
515.908 31.0326
515.990 23.4891
516.073 18.7906
516.239 13.4466
516.404 10.6196
516.570 8.94475
516.901 7.22789
517.232 6.79438
517.397 7.12820
517.563 8.18547
517.728 10.9005
517.811 13.6811
517.894 18.5593
517.935 22.4265
517.976 27.9152
518.018 35.9825
518.059 48.3259
518.100 68.3460
518.121 83.1491
518.142 102.820
518.162 129.703
518.183 166.909
518.204 218.943
518.224 290.864
518.262 479.244
518.300 619.130
518.319 593.117
518.338 513.535
518.376 333.694
518.405 235.243
518.434 171.368
518.464 129.547
518.493 101.525
518.552 67.8846
518.610 49.5015
518.669 38.3738
518.728 31.1325
518.845 22.5535
518.962 17.8013
519.080 14.8656
519.314 11.5131
519.549 9.69480
519.784 8.57021
520.253 7.26365
520.722 6.52786
521.192 6.05272
522.130 5.46441
523.069 5.10162
524.008 4.84408
525.885 4.47297
527.762 4.18255
528.701 4.05410
529.640 3.95054
530.109 3.92409
530.578 3.93927
531.048 4.04570
531.517 4.37129
531.752 4.71511
531.986 5.30619
532.221 6.36800
532.456 8.41709
532.690 12.8574
532.808 17.1484
532.925 24.5062
533.042 38.3903
533.101 50.2700
533.160 68.3956
533.218 97.7112
533.277 148.210
533.336 242.191
533.365 318.523
533.394 424.769
533.447 697.770
533.500 896.438
533.553 738.457
533.606 476.327
533.639 357.429
533.672 273.136
533.737 171.485
533.803 117.389
533.869 85.9470
533.934 66.2038
534.000 53.0670
534.132 37.1844
534.263 28.2757
534.394 22.7593
534.657 16.5007
534.920 13.1681
535.183 11.1554
535.446 9.83073
535.709 8.90317
536.235 7.70278
536.760 6.96796
537.286 6.47460
537.812 6.12083
538.863 5.64561
539.915 5.33746
542.018 4.94912
544.121 4.69934
546.223 4.51250
547.275 4.43390
548.326 4.36766
548.852 4.34593
549.378 4.35244
549.641 4.39134
549.772 4.43647
549.904 4.52074
550.035 4.69285
550.101 4.85014
550.167 5.10672
550.232 5.56134
550.298 6.46653
550.331 7.28546
550.364 8.59186
550.397 10.7949
550.429 14.5613
550.465 20.7833
550.500 24.9136
550.535 20.7606
550.571 14.5526
550.601 11.0400
550.631 8.88808
550.660 7.55425
550.690 6.69624
550.750 5.71140
550.810 5.19817
550.869 4.89890
550.929 4.70998
551.049 4.49238
551.168 4.37477
551.287 4.30249
551.526 4.21773
552.004 4.13163
552.482 4.07806
553.438 3.99381
554.393 3.91602
556.304 3.75523
558.215 3.57648
559.171 3.48045
560.127 3.38531
561.082 3.30695
562.038 3.29533
562.516 3.35794
562.993 3.52657
563.471 3.91530
563.949 4.80513
564.188 5.64726
564.427 7.01395
564.666 9.34962
564.905 13.6498
565.024 17.2170
565.144 22.4936
565.263 30.6836
565.382 44.1623
565.502 68.2462
565.562 87.7858
565.621 116.212
565.681 159.231
565.741 227.251
565.800 339.366
565.860 526.901
565.930 866.859
566.000 1114.59
566.070 918.137
566.140 591.670
566.188 430.244
566.237 320.196
566.285 245.422
566.333 193.616
566.430 129.433
566.526 93.2564
566.623 70.9989
566.719 56.3798
566.912 38.9176
567.105 29.2173
567.298 23.2312
567.684 16.4368
568.070 12.8335
568.263 11.6870
568.456 10.9352
568.650 10.7947
568.746 11.1971
568.843 12.3087
568.939 15.0117
568.987 17.6495
569.036 22.0259
569.084 29.7517
569.132 44.4601
569.156 56.9940
569.180 75.5936
569.204 103.906
569.229 147.050
569.246 191.310
569.264 243.930
569.300 320.002
569.318 309.897
569.336 271.638
569.372 181.913
569.408 119.625
569.445 83.7571
569.481 62.5761
569.518 49.3423
569.554 40.5407
569.591 34.4281
569.664 26.6559
569.737 22.0519
569.810 19.0651
569.956 15.4797
570.103 13.4244
570.249 12.0950
570.541 10.4615
570.834 9.47613
571.126 8.80259
571.711 7.91640
572.296 7.34238
572.881 6.93147
574.051 6.37131
575.221 6.00039
576.390 5.73352
577.560 5.53646
577.853 5.50059
578.145 5.48089
578.291 5.48857
578.437 5.53548
578.511 5.59999
578.584 5.74219
578.620 5.87920
578.657 6.10884
578.693 6.51935
578.730 7.27145
578.765 8.41358
578.800 9.17312
578.835 8.40460
578.870 7.25354
578.910 6.44616
578.949 6.02315
578.989 5.79015
579.029 5.65116
579.108 5.50096
579.187 5.42413
579.345 5.34583
579.504 5.30282
579.821 5.24759
580.137 5.20596
580.771 5.13583
581.404 5.07421
582.038 5.02067
582.355 4.99997
582.672 4.98994
582.988 5.00950
583.147 5.04871
583.305 5.13799
583.464 5.35156
583.543 5.56889
583.622 5.95443
583.701 6.70876
583.741 7.37474
583.780 8.42244
583.820 10.1788
583.860 13.3717
583.899 19.7673
583.919 25.3495
583.939 33.5199
583.969 52.0937
584.000 65.6681
584.031 54.9591
584.061 37.0993
584.096 24.3037
584.130 17.4393
584.164 13.5827
584.198 11.2698
584.232 9.78015
584.266 8.77313
584.335 7.53418
584.403 6.82677
584.471 6.38370
584.608 5.87386
584.744 5.59774
584.881 5.42787
585.154 5.23179
585.427 5.12145
585.700 5.04942
586.246 4.95760
586.792 4.89943
587.338 4.86369
587.611 4.85921
587.884 4.88228
588.020 4.92532
588.157 5.03934
588.225 5.16988
588.293 5.43585
588.328 5.68136
588.362 6.07981
588.396 6.76373
588.430 7.96651
588.465 9.88377
588.500 11.1608
588.535 9.88012
588.570 7.95879
588.600 6.86392
588.630 6.19788
588.660 5.78576
588.690 5.52010
588.750 5.21532
588.810 5.05623
588.929 4.90300
589.049 4.83260
589.288 4.76694
589.528 4.73375
590.006 4.69386
590.485 4.66514
592.400 4.57641
596.229 4.43225
600.059 4.30150
603.888 4.16870
607.718 4.01728
609.632 3.92617
611.547 3.81658
613.462 3.67821
614.419 3.59502
615.376 3.50549
615.855 3.46392
616.334 3.43463
616.812 3.44000
617.291 3.54164
617.530 3.67838
617.770 3.93821
618.009 4.44111
618.248 5.47118
618.488 7.82387
618.608 10.1823
618.727 14.3397
618.787 17.6732
618.847 22.4549
618.907 29.6011
618.966 40.8240
619.026 59.6329
619.086 93.6509
619.116 121.374
619.146 161.362
619.176 220.086
619.206 306.134
619.253 504.470
619.300 650.370
619.347 537.850
619.394 348.421
619.432 242.287
619.470 174.260
619.508 130.469
619.545 101.400
619.621 66.8511
619.697 48.1796
619.772 36.9736
619.848 29.7350
619.999 21.2119
620.150 16.5336
620.301 13.6657
620.452 11.7650
620.603 10.4316
620.905 8.70899
621.207 7.66372
621.509 6.97113
621.811 6.48294
622.416 5.84961
623.020 5.48044
623.322 5.37776
623.624 5.37792
623.775 5.48142
623.851 5.60000
623.926 5.81249
624.002 6.21700
624.078 7.07422
624.115 7.88922
624.153 9.25084
624.191 11.6881
624.229 16.1782
624.264 22.9311
624.300 27.4119
624.336 22.8902
624.372 16.1364
624.402 12.2686
624.433 9.91468
624.464 8.46250
624.494 7.53058
624.556 6.46090
624.617 5.90040
624.678 5.57025
624.739 5.35785
624.862 5.10500
624.985 4.95972
625.107 4.86364
625.353 4.73776
625.843 4.58361
626.334 4.47341
627.315 4.29555
628.296 4.13754
629.277 3.98734
629.767 3.92235
630.258 3.88800
630.503 3.90196
630.748 3.96446
630.993 4.12847
631.239 4.52469
631.361 4.90776
631.484 5.53444
631.606 6.61056
631.729 8.59295
631.852 12.6531
631.913 16.3756
631.974 22.4374
632.036 33.0618
632.066 41.5393
632.097 53.6022
632.128 71.4673
632.158 98.6998
632.189 141.812
632.220 210.068
632.260 346.445
632.300 447.705
632.340 371.712
632.381 242.098
632.406 182.993
632.430 141.050
632.480 90.0656
632.530 62.7383
632.580 46.7621
632.630 36.6756
632.680 29.9378
632.779 21.7446
632.879 17.1141
632.978 14.2284
633.178 10.9263
633.377 9.14824
633.576 8.06359
633.776 7.34306
633.975 6.83418
634.373 6.16775
634.772 5.75342
635.170 5.47105
635.569 5.26562
636.366 4.98380
637.163 4.79546
638.757 4.54600
640.351 4.36982
641.148 4.29233
641.945 4.21686
642.742 4.14283
643.141 4.10980
643.539 4.08916
643.739 4.09134
643.938 4.11290
644.137 4.17483
644.336 4.32872
644.536 4.72475
644.635 5.14747
644.735 5.92558
644.835 7.51610
644.884 8.97041
644.934 11.3321
644.984 15.4553
645.034 23.3803
645.059 30.2190
645.084 40.6186
645.109 56.9103
645.133 82.5766
645.150 106.553
645.167 134.485
645.200 173.175
645.233 144.287
645.267 94.8283
645.294 66.3902
645.322 48.3737
645.349 36.8897
645.377 29.3054
645.432 20.3793
645.487 15.5823
645.542 12.7082
645.596 10.8537
645.706 8.66657
645.816 7.46271
645.926 6.72241
646.036 6.22927
646.146 5.88112
646.366 5.42736
646.586 5.14795
646.806 4.95952
647.025 4.82403
647.465 4.64112
647.905 4.52162
648.784 4.36922
649.664 4.26972
650.543 4.19441
652.302 4.07636
654.061 3.97523
655.819 3.87615
656.699 3.82648
657.138 3.80414
657.578 3.78939
658.018 3.80068
658.238 3.83498
658.458 3.92129
658.677 4.14398
658.787 4.38225
658.897 4.82302
659.007 5.73254
659.062 6.57726
659.117 7.96895
659.172 10.4656
659.227 15.4567
659.254 19.9653
659.282 27.1373
659.309 39.0548
659.337 59.0897
659.353 75.6347
659.368 94.9253
659.400 121.023
659.432 100.195
659.463 65.6735
659.489 46.2934
659.514 34.0074
659.540 26.1372
659.565 20.9219
659.616 14.7609
659.667 11.4516
659.719 9.47256
659.770 8.19926
659.872 6.70414
659.974 5.88707
660.076 5.38710
660.280 4.82323
660.484 4.52135
660.688 4.33634
661.097 4.12305
661.505 4.00667
661.913 3.94860
662.117 3.95101
662.322 4.01406
662.424 4.11150
662.526 4.34666
662.577 4.59533
662.628 5.05858
662.653 5.44758
662.679 6.02527
662.704 6.90517
662.730 8.24641
662.765 10.9278
662.800 12.7137
662.835 10.9190
662.870 8.22869
662.897 6.82610
662.924 5.92624
662.951 5.34168
662.977 4.95302
663.031 4.49067
663.084 4.24069
663.191 3.99233
663.298 3.87498
663.512 3.76264
663.726 3.70407
664.154 3.63070
664.581 3.57468
665.437 3.47338
666.292 3.37357
666.720 3.32618
667.148 3.28740
667.575 3.27380
668.003 3.33221
668.217 3.42678
668.431 3.61615
668.645 3.99381
668.859 4.78221
669.072 6.60537
669.179 8.44225
669.286 11.6909
669.393 18.0402
669.447 23.6350
669.500 32.3926
669.554 47.0265
669.607 73.3454
669.634 94.7653
669.661 125.398
669.687 170.086
669.714 235.097
669.757 388.133
669.800 501.557
669.843 415.902
669.886 270.274
669.927 177.410
669.967 122.457
670.008 89.2474
670.048 68.1669
670.129 44.2669
670.210 31.8692
670.291 24.6073
670.372 19.9860
670.534 14.6103
670.697 11.6846
670.859 9.89685
671.021 8.71084
671.183 7.87711
671.507 6.79515
671.831 6.13306
672.155 5.68990
672.479 5.37371
673.127 4.95291
673.776 4.68439
675.072 4.35485
676.369 4.15159
677.665 4.00576
680.258 3.79133
682.851 3.61982
685.444 3.46182
688.037 3.31018
688.685 3.27919
689.333 3.26723
689.657 3.28684
689.819 3.31567
689.981 3.37405
690.143 3.50048
690.224 3.62049
690.305 3.82238
690.387 4.19532
690.427 4.50900
690.468 4.98338
690.508 5.74208
690.549 7.04183
690.589 9.44694
690.630 14.1193
690.665 20.7218
690.700 25.1039
690.735 20.6975
690.771 14.1102
690.807 9.80290
690.843 7.42178
690.879 6.06259
690.915 5.23894
690.987 4.34654
691.059 3.90514
691.131 3.65581
691.203 3.50090
691.347 3.32444
691.492 3.22896
691.636 3.16917
691.924 3.09592
692.501 3.01240
693.078 2.95246
694.232 2.84745
695.385 2.74650
696.539 2.65043
697.693 2.57492
698.846 2.57496
699.423 2.65671
700.000 2.88049
700.625 3.53336
700.937 4.25788
701.249 5.63654
701.561 8.60432
701.717 11.4857
701.874 16.4932
702.030 26.2170
702.108 34.8382
702.186 48.5370
702.264 72.0477
702.342 116.472
702.381 154.571
702.420 212.100
702.459 301.873
702.498 442.712
702.549 716.064
702.600 905.730
702.651 733.903
702.702 465.015
702.751 294.464
702.801 196.504
702.850 138.750
702.899 102.820
702.949 79.2057
702.998 63.0179
703.097 42.9193
703.195 31.4144
703.294 24.2373
703.491 16.0976
703.688 11.8091
703.886 9.26383
704.280 6.50003
704.675 5.11351
705.069 4.35319
705.858 3.85386
706.253 4.06269
706.647 4.72604
707.042 6.19170
707.239 7.45431
707.436 9.30933
707.634 12.0978
707.831 16.4277
708.028 23.4685
708.225 35.6661
708.324 45.2670
708.423 58.8180
708.521 78.6378
708.620 108.884
708.719 157.570
708.817 240.816
708.916 393.276
709.014 684.066
709.107 1136.04
709.200 1474.05
709.293 1224.01
709.386 794.067
709.472 523.320
709.558 361.257
709.643 262.550
709.729 199.523
709.901 127.675
710.073 90.1533
