Br-81(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
14135.7 0.263223
14138.3 0.374349
14139.5 0.456845
14140.8 0.568139
14142.1 0.721767
14143.3 0.938537
14144.6 1.24912
14145.9 1.69183
14147.9 2.70362
14150.0 3.37740
14151.0 3.17881
14152.1 2.70271
14154.1 1.69106
14155.9 1.11785
14157.6 0.769185
14159.4 0.553080
14161.1 0.413748
14164.6 0.254518
14168.1 0.171968
14171.5 0.124291
14175.0 0.0945080
14182.0 0.0612159
14188.9 0.0447460
14195.9 0.0373358
14199.4 0.0374232
14202.9 0.0444294
14206.3 0.0914869
14208.1 0.263667
14208.5 0.423546
14208.9 0.802101
14209.2 1.24200
14209.4 2.17719
14209.5 3.08715
14209.6 4.66712
14209.7 7.64882
14209.8 13.2143
14209.9 21.3783
14210.0 26.4491
14210.1 21.3782
14210.2 13.2142
14210.3 8.03497
14210.4 5.29419
14210.6 2.61537
14210.8 1.53372
14210.9 1.00497
14211.3 0.529969
14211.7 0.334301
14212.4 0.172688
14213.2 0.110179
14216.2 0.0444707
14222.2 0.0259907
14228.2 0.0222529
14234.2 0.0213106
14246.3 0.0230294
14258.3 0.0293598
14270.3 0.0444430
14276.3 0.0592476
14282.4 0.0848270
14288.4 0.134276
14291.4 0.178055
14294.4 0.247595
14297.4 0.367990
14298.9 0.462989
14300.4 0.598518
14301.9 0.800968
14303.4 1.11202
14304.2 1.33137
14304.9 1.61117
14305.7 1.96851
14306.4 2.42049
14307.3 3.09715
14308.2 3.87038
14310.0 4.83635
14310.9 4.55167
14311.8 3.86917
14313.6 2.41935
14315.3 1.54876
14316.9 1.03972
14318.5 0.734131
14320.2 0.541799
14323.5 0.327290
14326.7 0.219091
14330.0 0.158944
14333.3 0.126477
14334.9 0.121063
14336.6 0.133349
14338.2 0.240750
14339.0 0.615524
14339.2 0.941933
14339.4 1.62389
14339.7 3.67589
14339.8 6.23909
14339.9 11.9621
14339.9 19.5231
14340.0 23.8871
14340.1 19.5225
14340.1 11.9608
14340.2 7.95802
14340.3 5.25851
14340.4 2.69268
14340.7 1.11226
14341.0 0.606762
14341.2 0.398927
14342.3 0.156632
14344.5 0.0795478
14346.7 0.0595826
14348.9 0.0495845
14353.3 0.0380604
14357.6 0.0309367
14366.3 0.0220770
14375.1 0.0167497
14392.5 0.0107872
14410.0 0.00767439
14427.5 0.00586417
14444.9 0.00482101
14453.7 0.00459242
14462.4 0.00482994
14471.1 0.00771584
14475.5 0.0198924
14477.7 0.0654518
14478.8 0.222498
14479.3 0.700751
14479.6 1.79665
14479.7 3.65003
14479.8 5.67600
14479.9 8.71961
14479.9 13.9307
14480.0 17.4812
14480.1 13.9307
14480.1 8.71965
14480.2 5.30874
14480.3 3.25476
14480.5 1.51842
14480.8 0.566102
14481.4 0.177824
14482.6 0.0519495
14485.1 0.0159444
14490.1 0.00628981
14500.1 0.00368854
14520.0 0.00313747
14539.9 0.00513584
14549.8 0.0143679
14554.8 0.0499982
14556.1 0.0853756
14557.3 0.179275
14557.9 0.299635
14558.5 0.599911
14558.9 0.953546
14559.2 1.73457
14559.3 2.56311
14559.5 3.98414
14559.6 7.11512
14559.7 9.99623
14559.8 14.0891
14559.9 22.3259
14560.0 28.1645
14560.1 22.3257
14560.2 14.0890
14560.3 9.15379
14560.4 6.07983
14560.6 3.20881
14560.8 1.90028
14561.0 1.27115
14561.4 0.669616
14561.8 0.411498
14562.6 0.200606
14563.3 0.118646
14566.4 0.0329781
14572.7 0.00966179
14585.1 0.00349796
14610.0 0.00182130
14634.9 0.00167200
14647.4 0.00265910
14653.6 0.00686946
14656.7 0.0225905
14658.2 0.0768037
14659.0 0.238059
14659.4 0.609014
14659.6 1.17218
14659.8 2.76932
14660.0 5.52441
14660.2 2.75599
14660.4 1.08467
14660.6 0.541590
14661.1 0.204908
14661.9 0.0648337
14663.6 0.0190471
14667.1 0.00580464
14673.9 0.00222865
14687.6 0.00124833
14715.0 0.000933723
14742.5 0.000951177
14756.2 0.00146718
14763.0 0.00362472
14766.4 0.0119422
14768.2 0.0421817
14769.0 0.143768
14769.4 0.431872
14769.7 1.02087
14769.8 1.90371
14769.9 4.09937
14770.0 8.20432
14770.1 4.09939
14770.2 1.90373
14770.4 1.02089
14770.6 0.431885
14771.0 0.143773
14771.9 0.0421790
14773.6 0.0119301
14777.0 0.00359719
14783.9 0.00140966
14797.6 0.000837846
14825.0 0.000712303
14852.4 0.000994501
14866.1 0.00234950
14873.0 0.00772019
14876.4 0.0282308
14878.1 0.102216
14879.0 0.347101
14879.4 1.02213
14879.6 2.34041
14879.8 4.20390
14879.9 8.16755
14879.9 13.2870
14880.0 16.2795
14880.1 13.2871
14880.1 8.11240
14880.2 4.46350
14880.3 2.71117
14880.5 1.21275
14880.9 0.435667
14881.6 0.132710
14883.1 0.0370229
14886.1 0.0100895
14892.0 0.00293455
14903.9 0.00108566
14927.6 0.000603220
14975.0 0.000488355
15022.4 0.000669824
15046.1 0.00157359
15058.0 0.00517360
15063.9 0.0191190
15066.9 0.0710530
15068.3 0.251390
15068.7 0.413135
15069.1 0.798246
15069.3 1.24256
15069.5 2.10308
15069.6 4.37964
15069.7 6.79037
15069.8 11.6509
15069.9 18.3083
15070.0 23.2349
15070.1 18.3083
15070.2 11.5839
15070.3 7.55301
15070.3 5.27869
15070.5 2.78675
15070.8 1.15123
15071.1 0.617862
15071.3 0.383433
15072.5 0.110833
15074.9 0.0300397
15079.5 0.00804094
15088.9 0.00230443
15107.6 0.000844728
15145.0 0.000541899
15182.4 0.000922911
15201.1 0.00274643
15210.5 0.00996329
15215.2 0.0377365
15217.5 0.140247
15218.1 0.239317
15218.7 0.489264
15219.0 0.792044
15219.3 1.48758
15219.4 2.26296
15219.5 3.66185
15219.7 7.05770
15219.8 10.2157
15219.8 15.4200
15219.9 25.2285
15220.0 30.9058
15220.1 25.2284
15220.2 15.4201
15220.3 9.66535
15220.3 6.10234
15220.5 2.94146
15220.7 1.69564
15220.9 1.11947
15221.2 0.579735
15221.6 0.352792
15222.3 0.169908
15223.0 0.0995926
15225.8 0.0265507
15231.4 0.00701984
15242.6 0.00196491
15265.1 0.000670042
15310.1 0.000329788
15400.0 0.000233374
15489.9 0.000258817
15534.9 0.000476751
15557.4 0.00137059
15568.6 0.00489537
15574.2 0.0185344
15577.0 0.0695560
15578.4 0.246435
15579.1 0.782023
15579.5 2.05479
15579.7 4.26263
15579.8 6.75099
15579.8 10.7692
15579.9 17.6155
15580.0 21.5770
15580.1 17.6155
15580.2 10.7692
15580.3 6.39262
15580.4 3.88514
15580.6 1.85556
15580.8 1.03927
15580.9 0.673446
15581.7 0.205767
15583.3 0.0571048
15586.4 0.0151579
15592.6 0.00402508
15605.1 0.00115427
15630.0 0.000443999
15655.0 0.000428695
15667.4 0.000886120
15673.6 0.00277831
15676.8 0.0100537
15678.3 0.0366465
15679.1 0.125384
15679.5 0.374518
15679.7 0.872296
15679.8 1.60147
15679.9 3.20069
15680.0 6.39042
15680.1 3.20071
15680.3 1.09360
15680.4 0.493182
15680.8 0.178925
15681.4 0.0548426
15682.6 0.0152420
15685.1 0.00415104
15690.1 0.00121254
15700.1 0.000449540
15720.1 0.000246013
15760.1 0.000184355
15840.1 0.000164128
16000.0 0.000184969
16000.0 0.376050
17000.0 0.363153
20000.0 0.330080
21000.0 0.320566
25000.0 0.285920
30000.0 0.254299
35000.0 0.229109
40000.0 0.208819
50000.0 0.178676
60000.0 0.157286
70000.0 0.141022
80000.0 0.128870
90000.0 0.119288
99999.9 0.111575
100000 0.111972
150000 0.0889201
200000 0.0781587
250000 0.0725067
279430 0.0704864
279431 0.0704861
300000 0.0596693
400000 0.0497395
500000 0.0431903
542904 0.0423479
544899 0.0404025
573096 0.0354349
658011 0.0284845
700000 0.0261316
776733 0.0240313
800000 0.0232747
802379 0.0232220
812538 0.0228984
825159 0.0225080
838615 0.0220788
842776 0.0218586
846877 0.0216694
900000 0.0185648
950000 0.0171061
1.00000E+06 0.0158283
1.05924E+06 0.0152356
1.11847E+06 0.0146955
1.11847E+06 0.0146955
1.20473E+06 0.0145317
1.20473E+06 0.0145317
1.25000E+06 0.0143617
1.28239E+06 0.0143049
1.33929E+06 0.0142115
1.34405E+06 0.0141817
1.36936E+06 0.0140382
1.36936E+06 0.0140382
1.39285E+06 0.0139328
1.44643E+06 0.0136288
1.50000E+06 0.0133421
1.56203E+06 0.0131996
1.56203E+06 0.0131996
1.60678E+06 0.0131528
1.60678E+06 0.0131528
1.67839E+06 0.0131883
1.75000E+06 0.0132224
1.80605E+06 0.0133705
1.86211E+06 0.0135157
1.91816E+06 0.0136581
1.97421E+06 0.0137978
2.00000E+06 0.0138482
2.00995E+06 0.0138678
2.04574E+06 0.0139392
2.08153E+06 0.0140097
2.11059E+06 0.0140691
2.14896E+06 0.0141095
2.19108E+06 0.0141588
2.22054E+06 0.0141975
2.24490E+06 0.0139923
2.26926E+06 0.0137922
2.29362E+06 0.0135971
2.31797E+06 0.0134068
2.34233E+06 0.0132211
2.36669E+06 0.0130398
2.39105E+06 0.0128629
2.41541E+06 0.0126901
2.43976E+06 0.0125213
2.46412E+06 0.0123564
2.48848E+06 0.0121953
2.51284E+06 0.0120378
2.53720E+06 0.0118838
2.56155E+06 0.0117332
2.58591E+06 0.0115860
2.61027E+06 0.0114420
2.63463E+06 0.0113010
2.65899E+06 0.0111631
2.68335E+06 0.0110281
2.70770E+06 0.0108959
2.73206E+06 0.0107664
2.75642E+06 0.0106397
2.78078E+06 0.0105155
2.80514E+06 0.0103938
2.82949E+06 0.0102746
2.85385E+06 0.0101577
2.87821E+06 0.0100432
2.90257E+06 0.00993087
2.92693E+06 0.00982074
2.95128E+06 0.00971273
2.97564E+06 0.00960678
3.00000E+06 0.00950284
3.05801E+06 0.00914627
3.11603E+06 0.00880942
3.17404E+06 0.00849084
3.23205E+06 0.00818925
3.29006E+06 0.00790346
3.34808E+06 0.00763237
3.40609E+06 0.00737501
3.46410E+06 0.00713045
3.53109E+06 0.00686290
3.59808E+06 0.00661014
3.66506E+06 0.00637110
3.73205E+06 0.00614480
3.79904E+06 0.00593035
3.86603E+06 0.00572694
3.93301E+06 0.00553382
4.00000E+06 0.00535032
4.11804E+06 0.00499861
4.23607E+06 0.00467900
4.35411E+06 0.00438779
4.47214E+06 0.00412179
4.60043E+06 0.00385805
4.72871E+06 0.00361776
4.86436E+06 0.00338627
5.00000E+06 0.00317536
5.13152E+06 0.00295857
5.26303E+06 0.00276151
5.44124E+06 0.00252207
5.61945E+06 0.00231013
5.80973E+06 0.00210983
6.00000E+06 0.00193253
6.01720E+06 0.00191448
6.03440E+06 0.00189666
6.05160E+06 0.00187904
6.06880E+06 0.00186165
6.08600E+06 0.00184446
6.10320E+06 0.00182748
6.12040E+06 0.00181070
6.13760E+06 0.00179412
6.15480E+06 0.00177774
6.17199E+06 0.00176155
6.18919E+06 0.00174556
6.20639E+06 0.00172975
6.22359E+06 0.00171413
6.24079E+06 0.00169870
6.25799E+06 0.00168345
6.27519E+06 0.00166837
6.29318E+06 0.00165279
6.31117E+06 0.00163740
6.32916E+06 0.00162220
6.34714E+06 0.00160718
6.36513E+06 0.00159234
6.38312E+06 0.00157768
6.40111E+06 0.00156319
6.41910E+06 0.00154888
6.43708E+06 0.00153474
6.45507E+06 0.00152076
6.47306E+06 0.00150696
6.49105E+06 0.00149331
6.50904E+06 0.00147983
6.52702E+06 0.00146650
6.54501E+06 0.00145333
6.56300E+06 0.00144032
6.59031E+06 0.00142085
6.61763E+06 0.00140171
6.64494E+06 0.00138292
6.67225E+06 0.00136445
6.69956E+06 0.00134630
6.72688E+06 0.00132847
6.75419E+06 0.00131094
6.78150E+06 0.00129372
6.80881E+06 0.00127678
6.83613E+06 0.00126014
6.86344E+06 0.00124378
6.89075E+06 0.00122769
6.91806E+06 0.00121188
6.94538E+06 0.00119633
6.97269E+06 0.00118104
7.00000E+06 0.00116600
7.06041E+06 0.00112856
7.12083E+06 0.00109262
7.18124E+06 0.00105812
7.24166E+06 0.00102498
7.30207E+06 0.000993144
7.36248E+06 0.000962546
7.42290E+06 0.000933129
7.48331E+06 0.000904839
7.54263E+06 0.000880568
7.60194E+06 0.000857130
7.65170E+06 0.000838086
7.70146E+06 0.000819585
7.75121E+06 0.000801607
7.80097E+06 0.000784135
7.85073E+06 0.000767151
7.90049E+06 0.000750639
7.95024E+06 0.000734583
8.00000E+06 0.000718967
8.06066E+06 0.000702405
8.12132E+06 0.000686344
8.18198E+06 0.000670766
8.24264E+06 0.000655653
8.30330E+06 0.000640987
8.36396E+06 0.000626753
8.42462E+06 0.000612934
8.48528E+06 0.000599516
8.54962E+06 0.000591406
8.61396E+06 0.000583466
8.67830E+06 0.000575690
8.74264E+06 0.000568075
8.80698E+06 0.000560614
8.87132E+06 0.000553305
8.93566E+06 0.000546143
9.00000E+06 0.000539124
9.01030E+06 0.000540067
9.02060E+06 0.000541010
9.03089E+06 0.000541954
9.04119E+06 0.000542899
9.09690E+06 0.000548018
9.15260E+06 0.000553153
9.20831E+06 0.000558306
9.26401E+06 0.000563474
9.31972E+06 0.000568659
9.37542E+06 0.000573861
9.43113E+06 0.000579079
9.48683E+06 0.000584313
9.51890E+06 0.000589083
9.55098E+06 0.000593875
9.58305E+06 0.000598689
9.61512E+06 0.000603527
9.64720E+06 0.000608387
9.67927E+06 0.000613270
9.71134E+06 0.000618176
9.74342E+06 0.000623105
9.77549E+06 0.000628057
9.80756E+06 0.000633032
9.83964E+06 0.000638029
9.87171E+06 0.000643050
9.90378E+06 0.000648094
9.93585E+06 0.000653160
9.96793E+06 0.000658250
1.00000E+07 0.000663363
1.00180E+07 0.000667550
1.00360E+07 0.000671756
1.00540E+07 0.000675980
1.00720E+07 0.000680221
1.00899E+07 0.000684484
1.01079E+07 0.000688765
1.01259E+07 0.000693066
1.01439E+07 0.000697383
1.01619E+07 0.000701722
1.01799E+07 0.000706080
1.01979E+07 0.000710458
1.02159E+07 0.000714852
1.02338E+07 0.000719269
1.02518E+07 0.000723704
1.02698E+07 0.000728160
1.02878E+07 0.000732632
1.03101E+07 0.000738196
1.03323E+07 0.000743790
1.03546E+07 0.000749414
1.03768E+07 0.000755066
1.03991E+07 0.000760751
1.04213E+07 0.000766464
1.04436E+07 0.000772211
1.04659E+07 0.000777985
1.04881E+07 0.000783793
1.05104E+07 0.000789631
1.05326E+07 0.000795501
1.05549E+07 0.000801399
1.05771E+07 0.000807331
1.05994E+07 0.000813291
1.06217E+07 0.000819286
1.06439E+07 0.000825309
1.06662E+07 0.000831367
1.06884E+07 0.000837456
1.07107E+07 0.000843577
1.07329E+07 0.000849727
1.07552E+07 0.000855912
1.07774E+07 0.000862126
1.07997E+07 0.000868376
1.08220E+07 0.000874654
1.08442E+07 0.000880968
1.08665E+07 0.000887315
1.08887E+07 0.000893694
1.09110E+07 0.000900102
1.09332E+07 0.000906547
1.09555E+07 0.000913021
1.09778E+07 0.000919532
1.10000E+07 0.000926072
1.10626E+07 0.000935768
1.11252E+07 0.000945511
1.11878E+07 0.000955299
1.12504E+07 0.000965133
1.13441E+07 0.000979939
1.14378E+07 0.000994847
1.15315E+07 0.00100986
1.16252E+07 0.00102497
1.17189E+07 0.00104018
1.18126E+07 0.00105550
1.19063E+07 0.00107092
1.20000E+07 0.00108644
1.21455E+07 0.00108424
1.22911E+07 0.00108206
1.24366E+07 0.00107992
1.25821E+07 0.00107780
1.27911E+07 0.00107481
1.30000E+07 0.00107188
1.32500E+07 0.00105407
1.35000E+07 0.00103688
1.37500E+07 0.00102028
1.40000E+07 0.00100423
1.41250E+07 0.000996498
1.42500E+07 0.000988894
1.43750E+07 0.000981413
1.45000E+07 0.000974052
1.47500E+07 0.000959681
1.50000E+07 0.000945759
1.51517E+07 0.000939845
1.53034E+07 0.000934026
1.53034E+07 0.000934025
1.56517E+07 0.000921014
1.60000E+07 0.000908463
1.60233E+07 0.000908028
1.60466E+07 0.000907594
1.60699E+07 0.000907161
1.60932E+07 0.000906729
1.60933E+07 0.000906728
1.61074E+07 0.000906466
1.61215E+07 0.000906204
1.61357E+07 0.000905942
1.61499E+07 0.000905681
1.61641E+07 0.000905419
1.61782E+07 0.000905158
1.61924E+07 0.000904898
1.62066E+07 0.000904637
1.62207E+07 0.000904377
1.62349E+07 0.000904118
1.62491E+07 0.000903858
1.62632E+07 0.000903599
1.62774E+07 0.000903340
1.62916E+07 0.000903082
1.63057E+07 0.000902823
1.63199E+07 0.000902565
1.63341E+07 0.000902308
1.63482E+07 0.000902050
1.63624E+07 0.000901793
1.63766E+07 0.000901537
1.63908E+07 0.000901280
1.64049E+07 0.000901024
1.64191E+07 0.000900768
1.64333E+07 0.000900513
1.64474E+07 0.000900257
1.64616E+07 0.000900002
1.64758E+07 0.000899747
1.64899E+07 0.000899493
1.65041E+07 0.000899239
1.65183E+07 0.000898985
1.65324E+07 0.000898731
1.65466E+07 0.000898478
1.65608E+07 0.000898225
1.65749E+07 0.000897973
1.65891E+07 0.000897720
1.66033E+07 0.000897468
1.66175E+07 0.000897216
1.66316E+07 0.000896965
1.66458E+07 0.000896713
1.66600E+07 0.000896463
1.66741E+07 0.000896212
1.66883E+07 0.000895961
1.67025E+07 0.000895711
1.67166E+07 0.000895461
1.67308E+07 0.000895212
1.67450E+07 0.000894963
1.67591E+07 0.000894714
1.67733E+07 0.000894465
1.67875E+07 0.000894217
1.68016E+07 0.000893968
1.68158E+07 0.000893720
1.68300E+07 0.000893473
1.68442E+07 0.000893225
1.68583E+07 0.000892978
1.68725E+07 0.000892732
1.68867E+07 0.000892485
1.69008E+07 0.000892239
1.69150E+07 0.000891993
1.69292E+07 0.000891747
1.69433E+07 0.000891502
1.69575E+07 0.000891257
1.69717E+07 0.000891012
1.69858E+07 0.000890767
1.70000E+07 0.000890523
1.70156E+07 0.000890484
1.70313E+07 0.000890445
1.70469E+07 0.000890406
1.70625E+07 0.000890367
1.70781E+07 0.000890328
1.70938E+07 0.000890289
1.71094E+07 0.000890250
1.71250E+07 0.000890211
1.71406E+07 0.000890172
1.71563E+07 0.000890133
1.71719E+07 0.000890094
1.71875E+07 0.000890056
1.72031E+07 0.000890017
1.72188E+07 0.000889978
1.72344E+07 0.000889940
1.72500E+07 0.000889901
1.72656E+07 0.000889862
1.72813E+07 0.000889824
1.72969E+07 0.000889785
1.73125E+07 0.000889747
1.73281E+07 0.000889709
1.73438E+07 0.000889670
1.73594E+07 0.000889632
1.73750E+07 0.000889594
1.73906E+07 0.000889555
1.74063E+07 0.000889517
1.74219E+07 0.000889479
1.74375E+07 0.000889441
1.74531E+07 0.000889402
1.74688E+07 0.000889364
1.74844E+07 0.000889326
1.75000E+07 0.000889288
1.75156E+07 0.000889250
1.75313E+07 0.000889212
1.75469E+07 0.000889174
1.75625E+07 0.000889137
1.75781E+07 0.000889099
1.75938E+07 0.000889061
1.76094E+07 0.000889023
1.76250E+07 0.000888985
1.76406E+07 0.000888948
1.76563E+07 0.000888910
1.76719E+07 0.000888872
1.76875E+07 0.000888835
1.77031E+07 0.000888797
1.77188E+07 0.000888760
1.77344E+07 0.000888722
1.77500E+07 0.000888685
1.77656E+07 0.000888647
1.77813E+07 0.000888610
1.77969E+07 0.000888573
1.78125E+07 0.000888535
1.78281E+07 0.000888498
1.78438E+07 0.000888461
1.78594E+07 0.000888423
1.78750E+07 0.000888386
1.78906E+07 0.000888349
1.79063E+07 0.000888312
1.79219E+07 0.000888275
1.79375E+07 0.000888238
1.79531E+07 0.000888201
1.79688E+07 0.000888164
1.79844E+07 0.000888127
1.80000E+07 0.000888090
1.80354E+07 0.000888442
1.80708E+07 0.000888793
1.81062E+07 0.000889143
1.81417E+07 0.000889493
1.81771E+07 0.000889842
1.82125E+07 0.000890191
1.82479E+07 0.000890539
1.82833E+07 0.000890887
1.82833E+07 0.000890887
1.83729E+07 0.000891764
1.84625E+07 0.000892638
1.85521E+07 0.000893509
1.86417E+07 0.000894376
1.87313E+07 0.000895239
1.88208E+07 0.000896100
1.89104E+07 0.000896957
1.90000E+07 0.000897811
1.91250E+07 0.000900268
1.92500E+07 0.000902716
1.93750E+07 0.000905154
1.95000E+07 0.000907583
1.96250E+07 0.000910003
1.97500E+07 0.000912414
1.98750E+07 0.000914817
2.00000E+07 0.000917210
